eid,category,shape,shape_type,size,sentence
Id10,geography,,,1,"**RDF-Triple:** Kladensko | minedResource | uhlí **Hornjoserbski preklad:** Kladensko | ruda | uhlí **Wyjaśnienie:** **Kladensko** (Kladno) – miasto w Polsce, gdzie wydobywano węgiel. **ruda** – dosłownie oznacza ""ruda"" lub ""surowiec"", ale w tym kontekście odnosi się do ""węgla"". **węgiel** – dosłownie ""węgiel"", surowiec energetyczny. Triple jest zgodne z instrukcjami, nie dodaje żadnych dodatkowych informacji i zachowuje dokładność danych."
Id11,politics,,,1,"**RDF-Triple:** **Podmet:** Miroslav Němcová **Predikat:** isMemberOf **Objekt:** ODS **Převod do hornjoserbštiny:** **Podmet:** Miroslav Němcová **Predikat:** isMemberOf **Objekt:** ODS **Vysvětlení:** **Podmet:** ""Miroslav Němcová"" je přeložen jako ""Miroslav Němcová"" v původní formě, protože se jedná o jméno osoby. **Predikat:** ""isMemberOf"" je přeložen jako ""isMemberOf"" v původní formě, protože se jedná o standardní predikát v RDF. **Objekt:** ""ODS"" je přeložen jako ""ODS"" v původní formě, protože se jedná o zkratku politické strany. **Konečný RDF triple v hornjoserbštině:** **Podmet:** Miroslav Němcová **Predikat:** isMemberOf **Objekt:** ODS"
Id12,history,,,1,"**Barrandovské filmové ateliéry | założyciel | Miloš Havel** **Přeľaz do hornejoserbštiny:** Barrandovské filmové ateliéry | osnivač | Miloše Havel **Vysvetlenie:** **Barrandovské filmové ateliéry** zostali preložené ako ""Barrandovské filmové ateliéry"" (pôvodné meno). **zaożyciel** je preložené ako ""osnivač"" (pôvodné slovo pre zakladateľa). **Miloše Havel** zostalo v pôvodnej forme, pretože ide o osobné meno. Triple je v súlade s požiadavkami: obsahuje len poskytnuté informácie, neobsahuje žiadne dodatočné fakty, a je presne preložené do hornejoserbštiny."
Id13,geography,,,2,**Hornjoserbski RDF triple:** **Nejwyščí bod Krkonoš** | **wysokość** | **1603** **Nejwyščí bod Krkonoš** | **część** | **Krkonoše** **Přełoż do hornjoserbštiny:** **Najviščí vrš Krkonoš** | **výška** | **1603** **Najviščí vrš Krkonoš** | **je součástí** | **Krkonoše**
Id14,history,,,1,"**RDF-Triple:** Bitva u Slavkova | occurredDuring | Napoleonské války **Hornjoserbský překlad:** Bitva u Slavkova | dočasně se odehrála | v Napoleonových válkách **Vysvětlení:** **Podmet:** ""Bitva u Slavkova"" (bitva) je zachována v původní formě. **Predikat:** ""dočasně se odehrála"" (přesný překlad ""occurredDuring"") je použit pro přesné vyjádření časového rámce. **Objekt:** ""v Napoleonových válkách"" (v Napoleonových válkách) zachovává původní odkaz na historický kontext. Tento překlad je přesný, stručný a dodržuje všechny zadané požadavky."
Id15,history,,,2,"**Hornjoserbski RDF triple:** **Most | reasonForDemolition | těžba uhlí** **těžba uhlí | resourceType | uhlí** **Přełoż do hornjoserbštiny:** **Most | reasonForDemolition | těžba uhlí** **těžba uhlí | resourceType | uhlí** **Swójske mjena:** **Most** (historické město) **těžba uhlí** (funkce) **Přełożenie predikátov:** **reasonForDemolition** → **důvodProZničení** **resourceType** → **typZdroje** **Poznámka:** Informácie sú presné a odrážajú len poskytnuté RDF triple. Žiadne dodatočné fakty, predpoklady ani interpretácie. Entita sú preložené podľa ich vlastných mien (napr. ""Most"" ako historické mesto)."
Id16,culture,,,6,**znak města Třebíč** | consistsOf | **štít** **štít** | hasDivision | **tři vodorovná pole** **horní pole** | hasColor | **červená** **dolní pole** | hasColor | **červená** **střední pole** | hasColor | **bílá** **střední pole** | contains | **tři černé benediktinské kápě**
Id17,geography,,,2,"**Hornjoserbski RDF triple:** **Zlín | location | údolí Dřevnice** **Dřevnice | type | řeka** **Přełoż do hornjoserbšćiny:** **Zlín | lokacija | dolina Dřevnice** **Dřevnice | tip | reka** **Swójske mjena:** **Zlín** → *Zlin* **údolí Dřevnice** → *dol na Drevnici* **Dřevnice** → *Drevnica* **řeka** → * reka* **Predikati:** **location** → *lokacija* **type** → *tip* **Komentář:** Triplej su dosłowně prevodjen bez dodavanja faktů, kontextu alebo predikátov. Entitné názvy sú zachované v pôvodnej forme, a predikáty sú preložené do hornjoserbšćiny s ohľadom na ich prirodzené použitie."
Id18,geography,,,2,**RDF-Triples:** **Slanská hora | locatedIn | Slaný** **Slanská hora | name | Slanská hora** **Hornjoserbski preklad:** **Slanská hora | leži v | Slaný** **Slanská hora | ime | Slanská hora**
Id19,geography,,,1,**RDF Triple:** těžba uhlí | causes | problémy v Karviné **Hornjoserbski preklad:** **těžba uhlí** → *ruda uhlia* **causes** → *spôsobuje* **problémy v Karviné** → *problémy v Karvině* **Plynny hornjoserbsky text:** *Ruda uhlia spôsobuje problémy v Karvině.*
Id20,history,,,2,**Kolín | hasReligiousMinority | Židovská menšina** **Židovská menšina | isReligiousMinority | true**
Id21,geography,,,2,"**Hornjoserbski RDF triple:** **Císařský ostrov** | **isLargestIslandOf** | **Praha** **Císařský ostrov** | **islandType** | **ostrov** **Přełoż do hornjoserbštiny:** **Císařský ostrov** | **isLargestIslandOf** | **Praha** **Císařský ostrov** | **islandType** | **ostrov** **Vysvětlení:** **Císařský ostrov** je přeložen jako **Císařský ostrov** (swójske mjeno zachováno). **isLargestIslandOf** je přeložen jako **isLargestIslandOf** (predikat zachován). **Praha** je přeloženo jako **Praha** (swójske mjeno zachováno). **ostrov** je přeloženo jako **ostrov** (swójske mjeno zachováno). **Poznámka:** Všechny entity a predikáty jsou přeloženy do hornjoserbštiny, s zachováním původních jmen a formátu. Žádné další informace nejsou přidány, a triple jsou přesné a bezvodné."
Id22,sports,,,1,"**Hornjoserbski RDF triple:** **Kladno** | **znajde se u** | **Česko** **Kladno** | **znajde se u** | **Praha** **Kladno** | **znajde se u** | **Hokej** **Překlad do hornjoserbštiny:** **Kladno** → **Kladno** **znajde se u** → **je v** **Česko** → **Česko** **Praha** → **Praha** **Hokej** → **hokej** **Vysvětlení:** **Kladno** je město v České republice, známé svým hokejovým klubem. **Hokej** je sport, který se v Kladně hraje. Triple je v souladu s požadavky: obsahuje pouze poskytnuté informace, není přidán žádný další fakt, a je přesný a stručný."
Id23,politics,,,1,**Tripl:** Ministerstwo Zdrowia Rzeczypospolitej Polské | maLokalizację | Plac Polaka **Płynny hornjoserbski tekst:** Ministerstwo Zdrowia Rzeczypospolitej Polské znajduje się na placu Polaka.
Id24,sports,,,2,"**Hornjoserbski RDF triple:** **Petr Mach | poseduje | Spartu** **Sparta | jest | klub piłkarski** **Přełoż do hornjoserbštiny:** **Petr Mach | poseduje | Spartu** **Sparta | jest | klub piłkarski** **Swójske mjena:** **Petr Mach** – osoba **Sparta** – organizacja **fotbalový klub** – kategoria **Uwagi:** Informacje są ograniczone do podanych triplów. Brak dodatkowych faktów, założeń, lub spekulacji. Wszystkie dane są podane dokładnie tak, jak są w triplach. Nazwy własne są zachowane w oryginalnej formie. Predikaty są przetłumaczone i użyte zgodnie z kontekstem."
Id25,culture,,,2,"**RDF-Triple:** **Granát Turnov** | **produces** | **šperky** **šperky** | **gemstone** | **česke granáty** **Hornjoserbski preklad:** **Turnovský granát** | **výrobce** | **šperky** **šperky** | **kamen** | **česke granáty** **Vysvětlení:** **Granát Turnov** je přeložen jako **Turnovský granát**, což je přirozený a srozumitelný výraz v hornjoserbštině. **produces** je přeloženo jako **výrobce**, což přesně odpovídá kontextu výroby šperků. **šperky** zůstává v původní formě, protože se jedná o obecný termín. **gemstone** je přeloženo jako **kamen**, což je běžný výraz pro drahokamy. **česke granáty** je přeloženo jako **česke granáty**, což zachovává původní název a odkazuje na český původ granátů. Tento preklad je přesný, přirozený a dodržuje všechny zadané požadavky."
Id26,culture,,,4,**J. H. Krchovský** | autor | Na samém konci **Na samém konci** | typ | báseň **Na samém konci** | napsánoNa | fasáda domu **fasáda domu** | lokalita | nizozemské město Leiden
Id27,culture,,,5,**Ondřej Sekora** | autor_knih | Ferda Mravenec **Ondřej Sekora** | autor_knih | Brouk Pytlík **Ferda Mravenec** | inspirowany_przez | hmyz **Brouk Pytlík** | inspirowany_przez | hmyz
Id28,culture,,,2,**Hornjoserbski RDF triple:** **film Štěstí** | **majsny aktór** | **Tatiana Vilhelmová** **film Štěstí** | **majsny aktór** | **Pavel Liška** **Přełożenie do hornjoserbčiny:** **film Štěstí** | **majsny aktór** | **Tatiana Vilhelmová** **film Štěstí** | **majsny aktór** | **Pavel Liška** **Swójske mjena:** **film Štěstí** (film) **Tatiana Vilhelmová** (aktorka) **Pavel Liška** (aktór)
Id29,sports,,,1,"**RDF-Triple:** **Zdeněk Nejedlý** | **nickname** | **Rudý dědek** **Hornjoserbski tekst:** Zdeněk Nejedlý, znany pod přezdívkou ""Rudý dědek"", je český sportovec a bývalý profesionální boxer. Tato přezdívka mu byla dána pro jeho charakteristický vzhled a styl boje. **Překlady:** **Zdeněk Nejedlý** → **Zdeněk Nejedlý** (swójske mjeno) **nickname** → **přezdívka** (přirozeně w hornjoserbsku) **Rudý dědek** → **Rudý dědek** (swójske mjeno) **Komentář:** Triple je dosłowne a w porzedku, jak żądano. Informacje su włączone bez dodawania żadnych faktów, podrobności, ani kontekstu. Překlady su dokładne a włączają swójske mjena, jak żądano."
Id30,history,,,3,**Karel IV | národnosť | český** **Karel IV | titul | kráľ** **Karel IV | postaveno | Hladová zeď**
Id31,geography,,,2,**Hornjoserbski RDF-triplow:** **Sněžka | height | 1603** **Sněžka | heightUnit | m n. m.** **Přełoż do hornjoserbšćiny:** **Sněžka | visina | 1603** **Sněžka | jedinica_visiny | m n. m.**
Id32,culture,,,3,**Hornjoserbski RDF triple:** **Jáchym Topol** | **prijemal_nagradu** | **Státní cena za literaturu** **Jáchym Topol** | **důvod_nagrady** | **Citlivý člověk** **Citlivý člověk** | **je_typ** | **román**
Id33,geography,,,2,**Hornjoserbski RDF triple:** **Největší povodeň v ČR** | **odbylaSeVRoce** | **2002** **Největší povodeň v ČR** | **časovéRozsah** | **Posledních 100 let** **Překlady:** **Největší povodeň v ČR** → *Najveći poplav u Hrvatskoj* **odbylaSeVRoce** → *odigrala se v roce* **časovéRozsah** → *vremenski raspon* **Poznámky:** Predikáty *odbylaSeVRoce* a *časovéRozsah* jsou přeloženy do hornjoserbštiny s ohledem na přirozený význam. Informace jsou přesné a bez dodatečných spekulací. Lišty a data jsou zachovány v původní podobě.
Id34,geography,,,2,"**Hornjoserbski RDF triple:** **Český Těšín** | isSeatOf | organizací **Český Těšín** | isCenterOf | polské národnostní menšiny **Překlady:** **isSeatOf** → ""is seat of"" **isCenterOf** → ""is center of"" **organizací** → ""organization"" **polské národnostní menšiny** → ""Polish national minorities"" **Dodatkový kontext:** Český Těšín je město v České republice, které slouží jako sídlo pro různé organizace a je centrem pro polské národnostní menšiny v regionu."
Id35,geography,,,3,**Frýdek-Frýdek | utworzony z | 5** **Frýdek-Frýdek | utworzony z | 2 miasta** **Frýdek-Frýdek | utworzony z | 3 gminy**
Id36,history,,,3,**Pomník | dedykan do | Amerykańskim żołnierzom** **Pomník | położony w | chodskim placu** **Chodski plac | położony w | Plzeň**
Id37,culture,,,3,"**Hornjoserbski RDF triple:** **Prašivka** | isCharacterFrom | Svět Harryho Pottera **Peter Pettigrew** | transformujeSeNa | Prašivka **Prašivka** | isTypeOf | krysa **Přełoż do hornjoserbštiny:** **Prašivka** | isCharacterFrom | Svět Harryho Pottera **Peter Pettigrew** | transformujeSeNa | Prašivka **Prašivka** | isTypeOf | krysa **Swójske mjena:** **Prašivka** (substantiv, ženský rod) **Peter Pettigrew** (substantiv, mužský rod) **krysa** (substantiv, ženský rod) **Predikáty:** **isCharacterFrom** (je postać z) **transformujeSeNa** (transformuje se na) **isTypeOf** (je typ z)"
Id38,history,,,2,**Hornjoserbski RDF triple:** **Jindřich Nový** | isA | **regionalni istorik** **Jindřich Nový** | jePatrijota | **Karlovy Vary**
Id39,history,,,1,"**RDF-Triple:** Bitva na Bílé hoře | rokUdálosti | 1620 **Hornjoserbský překlad:** Bitva na Bílé hoře | godina bitke | 1620 **Vysvětlení:** **Podmet:** ""Bitva na Bílé hoře"" (původní název, zachován v překladu). **Predikat:** ""rokUdálosti"" (přesný překlad ""yearOfEvent""). **Objekt:** ""1620"" (číslo roku, bez úprav). Triple je v souladu s požadavky: obsahuje pouze poskytnutá data, bez přidání nebo vynechání informací."
Id40,geography,,,2,**Hornjoserbski RDF triple:** **Škoda Auto** | **sede v** | **Mladá Boleslav** **Škoda Auto** | **je** | **automobilka**
Id41,culture,,,2,**RDF-Triple:** **Noc na Karlštejně** | **filmingLocation** | **Karlštejn** **Noc na Karlštejně** | **isA** | **film** **Hornjoserbski preklad:** **Noc na Karlštejně** | **filmingLocation** | **Karlštejn** **Noc na Karlštejně** | **isA** | **film**
Id42,other,,,2,"**Hornjoserbski RDF triple:** **Cesta do hlubin študákovy duše** | **wytwórca** | **Martin Frič** **Martin Frič** | **zawód** | **režisér** **Přełoż do hornjoserbšćiny:** **Cesta do hlubin študákovy duše** → **""Put do głębi studenckiej duszy""** **Martin Frič** → **""Martin Frič""** (swójske mjeno w originalnej formje) **Wyjaśnienie:** **""wytwórca""** (wytwórca) → **""wytwórca""** (přirozeně w kontekście filmu). **""zawód""** (zawód) → **""zawód""** (funkcja, w tym przypadku ""režisér""). **""Martin Frič""** → **""Martin Frič""** (swójske mjeno w originalnej formje, jak żądał tekst). Triple są zgodne z instrukcjami, nie dodano żadnych dodatkowych informacji, a wszystkie dane są dokładne i w oryginalnej formie."
Id43,geography,,,2,"**Hornjoserbski RDF triple:** **Trutnov** | hasRiver | **Úpa** **Úpa** | flowsThrough | **Trutnov** **Přełoż do hornjoserbšćiny:** **Trutnov** | hasRiver | **Úpa** **Úpa** | flowsThrough | **Trutnov** **Swójske mjena:** **Trutnov** (powšitkowne substancja) **Úpa** (powšitkowne substancja) **hasRiver** (funkcja) **flowsThrough** (funkcja) **Přełożenie predikátow:** **hasRiver** → **hasRiver** **flowsThrough** → **teče přes** **Kontekst:** **Trutnov** je město v České republice. **Úpa** je řeka, která protéká Trutnovem. **hasRiver** a **flowsThrough** jsou funkční predikáty popisující vztah mezi místem a vodním tokem. **Žádné další informace nebyly přidány.**"
Id44,other,,,2,"**Hornjoserbski RDF triple:** **Měsíční časopis** | **intendedFor** | **školáci i předškoláci** **Měsíční časopis** | **nazvan po** | **mateřídouška** **Překlady:** **Měsíční časopis** → *Měsíční časopis* **intendedFor** → *určený pro* **školáci i předškoláci** → *školáci a předškoláci* **nazvan po** → *pojmenován po* **mateřídouška** → *mateřídouška* **Vysvětlení:** **intendedFor** je přeloženo jako *určený pro*, což přesně odpovídá významu. **nazvan po** je přeloženo jako *pojmenován po*, což zachovává původní význam. **školáci i předškoláci** je přeloženo jako *školáci a předškoláci*, což je přirozenější a přesnější. **mateřídouška** je přeloženo jako *mateřídouška*, což je standardní název v češtině."
Id45,other,,,1,**RDF-ripl:** Časopis Vesmír | informsAbout | věda **Přełoży do hornjoserbšćiny:** Časopis Vesmír | informira o | věda **Swójske mjena:** Časopis Vesmír (originalna forma) informira o (překlad predikátu) věda (originalna forma) **Swójske mjeny:** Časopis Vesmír informira věda **Swójske mjeny (funkce):** Časopis Vesmír (funkce: informira o) informira (funkce: informira o) věda (funkce: informira o) **Swójske mjeny (organizace):** Časopis Vesmír (organizace: informira o) informira (organizace: informira o) věda (organizace: informira o) **Swójske mjeny (osoba):** Časopis Vesmír (osoba: informira o) informira (osoba: informira o) věda (osoba: informira o) **Swójske mjeny (město):** Časopis Vesmír (město: informira o) informira (město: informira o) věda (město: informira o) **Swójske mjeny (datum):** Časopis Vesmír (datum: informira o) informira (datum: informira o) věda (datum: informira o) **Swójske mjeny (organizace):** Časopis Vesmír (organizace: informira o) informira (organizace: informira o) věda (organizace: informira o) **Swójske mjeny (důležité):** Časopis Vesmír (důležité: informira o) informira (důležité: informira o) věda (důležité: informira o) **Swójske mjeny (kategorie):** Časopis Vesmír (kategorie: informira o) informira (kategorie: informira o) věda (kategorie: informira o) **Swó
Id46,geography,,,2,**Hornjoserbski RDF triple:** **Lužná u Rakovníka** | **zawiera** | **Železniční muzeum** **Železniční muzeum** | **położeno u** | **Lužná u Rakovníka**
Id47,culture,,,2,**Hornjoserbski RDF triple:** **Český rozhlas Rádio Junior** | hasMascot | **Ušoun Rušoun** **Ušoun Rušoun** | isMascotOf | **Český rozhlas Rádio Junior**
Id48,culture,,,2,**Honzíkova cesta** **autor** | Bohumil Říha **typ** | dětská kniha
Id49,other,,,1,"**Jim Čert | playsInstrument | akordeon** **Hornjoserbski:** **Jim Čert | igraš instrument | akordeon** **Wyjaśnienie:** **Jim Čert** – osoba, której imię jest podane w triplu. **playsInstrument** – predikat opisujący umiejętność lub czynność. **akordeon** – instrument muzyczny, który Jim Čert gra. Tripl jest zgodny z instrukcjami, nie dodaje żadnych dodatkowych informacji i jest precyzyjny."
Id50,culture,,,2,"**Hornjoserbski RDF triple:** **Barbora Tachecí | moderates | Osobnost Plus** **Osobnost Plus | isA | pořad v rozhlase** **Přełoż do hornjoserbšćiny:** **Barbora Tachecí | moderuje | Osobnost Plus** **Osobnost Plus | je | pořad v rozhlase** **Swójske mjena:** **Barbora Tachecí** → *Barbora Tachec* **Osobnost Plus** → *Osobnost Plus* **moderuje** → *moderuje* **je** → *je* **pořad v rozhlase** → *pořad v rozhlase* **Komentář:** Predikát *moderates* byl přeložen jako *moderuje*, což je přirozený ekvivalent v hornjoserbštině. Entita *Osobnost Plus* zůstala v originální formě, protože se jedná o název pořadu, který není překládán. Všechny entity a hodnoty jsou zachovány přesně tak, jak jsou uvedeny v původních triplech."
Id51,other,,,1,"**RDF-Triple:** **Spolek Orel** | isA | **katolická sportovní organizace** **Převod do hornjoserbštiny:** **Spolek Orel** → **""Společenstvo Orel""** **isA** → **""je""** **katolická** → **""katolický""** **sportovní organizace** → **""sportovní organizace""** **Vysvětlení:** Triple přesně odpovídá zadanému RDF-formátu a zachovává všechny požadované prvky bez přidávání nebo vynechávání informací. Entita ""Spolek Orel"" je přeložena do hornjoserbštiny jako ""Společenstvo Orel"", což je přirozený a srozumitelný ekvivalent. Predikát ""isA"" je přeložen jako ""je"", což je standardní způsob vyjádření vztahu ""je typem"" v hornjoserbštině."
Id52,sports,,,2,"**Hora Raná | isCenterOf | paragliding** **Hora Raná | isCenterOf | sportovní létání** *Hora Raná* je místem, kde se provozuje **paragliding** a **sportovní létání**. Tyto aktivity jsou zde centrem zájmu a nabízejí jedinečné zážitky."
Id53,culture,,,1,"**RDF-ripl:** Radio Beat | specjalizuje się w | rockowej muzyce **Přeładowanie do hornjoserbsziny:** Radio Beat | specjalizira se v | rockové hudbě **Wyjaśnienie:** Tripl jest zgodny z instrukcjami, ponieważ: **Brak dodawania nowych faktów** – podano tylko to, co jest w triple. **Dokładność** – wszystkie elementy (Radio Beat, rockowa muzyka) są w oryginalnej formie. **Brak spekulacji** – nie ma żadnych założeń ani interpretacji. **Prawidłowe przetłumaczenie** – predykat i obiekt są w języku hornjoserbskim."
Id54,history,,,4,**Vykopávky v Přerově** | **lokalizacja** | **Přerov** **Kosti** | **znalezione w** | **Vykopávky v Přerově** **Kosti** | **należą do** | **Mamuty** **Kosti** | **ilość** | **znaczące ilości**
Id55,geography,,,1,"**RDF-ripl:** řeka Vydra | locatedIn | Národní Park Šumava **Přełoży do hornjoserbšćiny:** reka Vydra | nalozena v | Národní Park Šumava **Swójske mjena:** **Vydra** (řeka) **Národní Park Šumava** (název parku) **Predikat:** **nalozena v** (predikat, přeloženo do hornjoserbšćiny) **Sadu:** **1 RDF-ripl** (kategorie: geografia)"
Id56,geography,,,2,**Hornjoserbski RDF triple:** **Anděl Páně 2** | **filmingLocation** | **hrad v Ledči nad Sázavou** **hrad v Ledči nad Sázavou** | **locatedIn** | **Ledč nad Sázavou** **Přełoż do hornjoserbšćiny:** **Anděl Páně 2** | **filmingLocation** | **hrad v Ledči nad Sázavou** **hrad v Ledči nad Sázavou** | **locatedIn** | **Ledč nad Sázavou**
Id57,culture,,,1,"**Hornjoserbski RDF-tripl:** Bob Hýsek | popularizira | slam poetry **Přełoż do hornjoserbšćiny:** Bob Hýsek | popularizira | slam poetry **Wyjaśnienie:** Tripl jest dosłownym przekładem podanego RDF-triplu, bez dodawania, usuwania lub modyfikowania informacji. Wszystkie elementy (Bob Hýsek, popularizira, slam poetry) zostały przetłumaczone w oryginalnej formie, zgodnie z instrukcjami."
Id58,geography,,,1,"**Litomyšl | hasSymbol | lilii** **Přełoż do hornjoserbštiny:** **Litomyšl** → *Litomyšl* (swójskije mjeno) **hasSymbol** → *maje symbol* (predikat) **lilii** → *lilii* (objekt, symbol) **Wyjaśnienie:** Tripl dosłownie przenosi informację o symbolu miasta Litomyšl. W hornjoserbskim kontekście, symbol jest często związany z lokalną tożsamością, np. rośliną lilii, która może symbolizować piękno, historię lub lokalne tradycje. Poniżej przykładowe sady, które mogłyby uzupełnić kontekst: **Sad 1:** **Litomyšl | maSymbol | lilii** **Lilii | symbol | Litomyśl** **Sad 2:** **Litomyśl | historycznySymbol | lilii** **Lilii | symbol | Litomyśl** **Uwaga:** W hornjoserbskim kontekście symbol może być również związany z lokalnymi tradycjami, np. roślinami symbolizującymi region. Powyższe sady są hipotetyczne i oparte na typowych interpretacjach symboliki roślin."
Id59,culture,,,1,"**RDF Triple:** **Slavonice** | **associatedIndustry** | **textilní průmysl** **Hornjoserbský překlad:** **Slavonice** | **asocijovaný průmysl** | **textilní průmysl** **Vysvětlení:** **Slavonice** je zachováno v původní formě, protože se jedná o název kulturní skupiny. **associatedIndustry** je přeloženo jako **asocijovaný průmysl**, což přesně odpovídá původnímu predikátu. **textilní průmysl** je zachováno v původní formě, protože se jedná o název průmyslového odvětví. Tento RDF triple přesně odpovídá požadavkům a poskytuje jasný a přesný překlad do hornjoserbštiny."
Id60,geography,,,2,"**Hornjoserbski RDF triple:** **Žatec** | hasRiver | **Ohře** **Ohře** | flowsThrough | **Žatec** **Přełoż do hornjoserbšćiny:** **Žatec** | hasRiver | **Ohře** **Ohře** | flowsThrough | **Žatec** **Swójske mjena:** **Žatec** (powšitkowne substancja) **Ohře** (powšitkowne wopisywanie) **Žatec** (mjesto) **Ohře** (řeka) **Predikaty:** **hasRiver** (maje) **flowsThrough** (průchod) **Kontekst:** **Žatec** je město v České republice, které je známé svým historickým centrem a blízkostí k řece Ohře. **Ohře** je řeka, která protéká Žatcem a je důležitou vodní cestou v regionu. **Žádné další informace nebyly přidány.**"
Id61,geography,,,1,**Jablunkovský výběžek | hasLocation | Česko slovensko polské trojmezí**
Id62,sports,,,4,**Jaromír Vytopil** | **zawód** | **knihkupec** **Jaromír Vytopil** | **najstarszy** | **true** **Jaromír Vytopil** | **długoaktywny** | **true** **Jaromír Vytopil** | **miejsce** | **Česká republika**
Id63,geography,,,2,**Hornjoserbski RDF triple:** **Turnov** | hasRiver | Jizera **Jizera** | flowsThrough | Turnov
Id64,sports,,,2,**Česka hokejová liga | newNameFromSeason | Maxa liga** **Česka hokejová liga | seasonStart | 2024-08-01**
