eid,category,shape,shape_type,size,sentence
Id172,history,,,3,Bahna is an annual presentation presented by Armáda České republiky to the public.
Id173,geography,,,2,"zámek Všetaty is located in the district Rakovník, and Rakovník is a type of district town."
Id174,culture,,,2,The card game Lóra was played in the country of Česko and was primarily played in the city of Kladno.
Id175,culture,,,2,Vítězslav Nezval is the author of Edison and Signál času.
Id176,other,,,2,Žufánek produces OMG gin and is a lihovar.
Id177,culture,,,9,"Maxipes Fík is an animated series from Československo, featuring the character Fík, who is a dog with the properties of being grown and speaking, and also features Ája, who is a girl, and Maxipes Fík depicts adventures."
Id178,culture,,,5,"Český večerníček hasName Krkonošské pohádky, which features the characters Trautenberk, hajný, Anče, and Kuba."
Id179,culture,,,3,"Jana Nerudy is the author of Povídky malostranské, which is a prose work named after pražská čtvrť."
Id180,geography,,,3,"Národní park České Švýcarsko has the name Národní park České Švýcarsko, is located in Česká republika, and has the property nejsevernější."
Id181,culture,,,5,"Devětsil is an artistic association, its origin country is Česko, its political alignment is left-wing, and it was active from 1920-01-01 until 1930-12-31."
Id182,culture,,,5,"Anděl Páně is a film fairy tale from the country of origin Česko, directed by Jiří Strach, released in 2005, and has the theme of devil and angel."
Id183,geography,,,3,"Černé jezero is a glacial lake, is located in the Czech Republic, and is the largest."
Id184,geography,,,2,"Berounka was formed by the confluence of Mže Radbuza Úhlava Úslava, and Mže Radbuza Úhlava Úslava is located in Plzeň."
Id185,geography,,,3,"The Otava is a river that is the Zlatonosná řeka, is located in the western and southern Czech Republic, and flows into the Vltava."
Id186,history,,,5,"The Battle of Slavkova took place in Morava on 1805-12-02, and the participants were Francie and Rusko, and it was classified as slavná."
Id187,other,,,4,"České dráhy is a railway carrier, is located in the Czech Republic, is the largest, and was founded by the Ministry of Transport of the Czech Republic."
Id188,culture,,,4,Pedro is a žvýkačka produced during socialismus in Československo and has the packaging feature postava chlapečka v sombréru.
Id189,culture,,,3,"The national anthem of the Czech Republic originates from Fidlovačka aneb Žádný hněv a žádná rvačka, which was authored by Josef Kajetán Tyl and is a theatrical play."
Id190,culture,,,6,"Miroslav Donutil is Czech, is an actor, is the main character, and acted in Doktor Martin, which is a series broadcast by Česká televize."
Id191,culture,,,6,"Samotáři is a comedy from the Czech Republic, released in 2000, and features actors Ivan Trojan, Jiří Macháček, and Saša Rašilov mladší."
Id192,history,,,5,"The historical comedy titled Císařův pekař – Pekařův císař was released on 1951-01-01, is a historical comedy, has 2 parts, and Jan Werich portrayed both main characters."
Id193,culture,,,5,"Jára Cimrman is a fictional character and is a genius; his nationality is český. Jiří Šebánek created the character Jára Cimrman, and Zdeněk Svěrák created the character Jára Cimrman."
Id194,culture,,,3,"Zdeněk Jirotka is the author of Saturnin, which was published in 1942 and is a humorist novel."
Id195,culture,,,4,"The cartoon ""Bob a Bobek – králíci z klobouku"" has the title ""Bob a Bobek – králíci z klobouku,"" which features characters called králíci, and there are 2 králíci who live in a klobouk."
Id196,culture,,,4,"Václav Chaloupka creates Méďové, which is a series, and the target audience for Méďové is children, with the main characters being three small cubs."
Id197,culture,,,3,"Česká televize has the television station ČT :D, and ČT :D was founded on 2013-01-01, and its target audience is děti."
Id198,culture,,,3,"Čeští jazykoví puristé is designated by the term kapesník, and čistonosoplena is the term for kapesník."
Id199,culture,,,7,"Jedna ruka netleská is a comedy from the country of Česko, released in 2003, directed by David Ondříček, and has cast members Jiří Macháček, Ivan Trojan, and Marek Taclík."
Id200,culture,,,5,"Návrat idiota is a romantic comedy from the Czech Republic, directed by Saša Gedeon, released in 1999, and is inspired by the main character from Dostoevsky's book Idiot."
Id201,culture,,,9,"The directed film Ondřej Trojan depicts the life of Občanský průkaz, who depicts the life of Petr, Popelka, Aleš, and Míťa, set in the periods 1973-01-01 and 1977-12-31, with a historical context of normalizace, and was released in 2010."
Id202,culture,,,5,"Jana Budař directed the film Princ Mamánek, which was released in 2022 and is a filmová pohádka from Česká."
Id203,culture,,,6,"Česká televize produces Svět pod hlavou, which is about Filip Marvan. Václav Neužil is played by Filip Marvan, and Filip Marvan is hit by auto, and Filip Marvan experiences coma in 1982, and Filip Marvan has the profession of policista."
Id204,culture,,,7,"Dědictví aneb Kurvahošigutntag is a film comedy from the country of origin Česko, released in 1992, directed by Věra Chytilová, and Bohuš was portrayed by Bolek Polívka; Bohuš inherits a large estate which was inherited from his deceased father."
Id205,culture,,,5,"Postřižiny is a full-length film, directed by Jiří Menzel, released in 1980, and is based on the book by Bohumil Hrabal, with a plot summary about a brewery and the family of its manager during the first republic."
Id206,culture,,,6,"Na samotě u lesa je komedie z Česka, kterou režisér Jiří Menzel vydal v roce 1976, která vypráví o obyčejné pražské rodince Lavičkových, jejichž cílem je výhodně získat domek na venkově."
Id207,culture,,,9,"Tři veteráni is a film fairy tale from the country of origin Česko, released in 1983, and has main characters Pankrác, Bimbác, and Servác, who are all veteran soldiers."
Id208,culture,,,5,"The book Kniha has the title Fimfárum, has 17 stories, is of the genre humoristické pohádky, was published in 1960, and was written by Jan Werich."
Id209,culture,,,3,"Karel Čapek authored Devatero pohádek, which was published in 1932 and is a genre of tales."
Id210,history,,,4,"Josef Čapek authored the book Povídání o pejskovi a kočičce, which was published in 1929, is a fairy tale book, and has 2 animal characters."
Id211,culture,,,4,"Arnošt Lustig is a Czech Jewish writer and a publicist, and he is the author of Modlitba pro Kateřinu Horovitzovou, which has the theme of the Holocaust."
Id212,geography,,,2,Ašský výběžek is located in západ Čech and extends into the territory of Německa.
Id213,geography,,,4,"The Dálnice D10 starts in Praha, passes through Mladá Boleslav, ends in Turnov, and connects to the road network."
Id214,culture,,,5,"Teta has the name Teta, is the daughter of Krok, is the sister of Kazi, is the sister of Libuše, and can communicate with duchy."
Id215,history,,,4,"Alois Jirásek is the author of Staré pověsti české, which targets the youth and is a literary processing of stories from various periods of Czech history."
Id216,history,,,6,"Přemysl Oráč is a mythical ruler of Czech nationality, was married to Libuše, and founded the Přemyslovci dynasty, which is the oldest dynasty and the ruling dynasty of Česko."
Id217,history,,,4,"Václav II. was the Czech king, was imprisoned in Bezděz, and his imprisonment occurred in the 13th century."
Id218,history,,,6,"Husákovy děti refer to děti, who were born in Československo during 1970-01-01 and 1975-06-30, and Husákovy děti were used in publicistický slang, while Husákova vláda started on 1969-04-17."
Id219,culture,,,3,"Viggo Mortensen is known for Trilogie Pán prstenů, and he attended as a guest at the 58. ročník Mezinárodního filmového festivalu Karlovy Vary, which took place in 2024."
Id220,geography,,,2,"Karlovy Vary was founded in ústí říčky Teplé, and the Teplá river flows into the Ohře."
Id221,geography,,,1,The river Znojmo flows through Dyje.
Id222,geography,,,2,Národní přírodní rezervace hasName Soos and isLocatedNear Františkovy Lázně.
Id223,culture,,,6,"Magdalena Dobromila Rettigová is an awakening person and a writer, and she is Czech. She is known for being an author. Domácí kuchařka is the author of Magdalena Dobromila Rettigová and was published in 1826."
Id224,geography,,,1,Okres Svitavy is located in Pardubický kraj.
Id225,history,,,2,Ludvík Svoboda became president on 1968-01-01 and was the president of Československá socialistická republika.
Id226,history,,,3,"The husitský politický a věroučný program has the goal of the náprava církve and the náprava křesťanské společnosti, and its name is Čtyři artikuly pražské."
Id227,geography,,,1,Národní divadlo moravskoslezské is headquartered in Ostrava.
Id228,geography,,,2,Slezsko is a historical country and is located in the northeast of the Czech Republic.
Id229,culture,,,3,"Radka Vranková's artistic name is Radůza, she is of Czech nationality, and her profession is a singer."
Id230,geography,,,3,"Česká Třebová is located in Ústí nad Orlicí, and Ústí nad Orlicí is a type of okres. Česká Třebová is a type of město."
Id231,culture,,,3,"Akademie múzických umění v Praze consists of DAMU, FAMU, and HAMU."
Id232,culture,,,4,"Večerníček is a television show, its target audience is children, it is broadcast in the evening, and it is broadcast every day."
Id233,culture,,,1,Kytice z pověstí národních hasAuthor Karel Jaromír Erben.
Id234,history,,,2,President Beneš authored presidential decrees from 1940-01-01 to 1945-12-31.
Id235,geography,,,1,Vsetín is located in Zlínský kraj.
Id236,geography,,,1,Lázeňská léčebna Mánes is located in Karlovy Vary.
Id237,geography,,,1,Jablonec nad Nisou is located in Liberecký kraj.
Id238,geography,,,1,Vyškov is located in Jihomoravský kraj.
Id239,geography,,,1,Pivovar Gambrinus has its headquarters in Plzeň.
Id240,geography,,,1,Cheb is located in Karlovarský kraj.
Id241,history,,,3,"The Protektorát Čechy a Morava is a part of the československé území, was occupied by nacistické Německo, and its occupation period was from 1939-03-15 to 1945-05-08."
Id242,geography,,,2,"Malá Amerika is a flooded quarry, which is located in the district of Beroun."
Id243,geography,,,1,Mariánské Lázně is located in Karlovarský kraj.
Id244,geography,,,1,Palác Lucerna is located in Praha.
Id245,culture,,,2,"Host do domu is a publication, and its publication period is the 20. století."
Id246,geography,,,1,Žďár nad Sázavou is located in Vysočina.
Id247,geography,,,1,Chráněná krajinná oblast Křivoklátsko is located in Středočeský kraj.
Id248,other,,,2,Orlice park shopping is a shopping center located in Hradec Králové.
Id249,geography,,,1,Strakonice is located in Jihočeský kraj.
Id250,geography,,,1,Josefov is located in the district of Náchod.
Id251,history,,,1,StB was the československá politická policie.
Id252,geography,,,1,Trutnov is located in Královéhradecký kraj.
Id253,history,,,1,Alois Jirásek is the author of Staré pověsti české.
Id254,geography,,,1,Prostějov is located in Olomoucký kraj.
Id255,history,,,4,"Pionýr is a Český Spolek, and the Český Spolek targets children, youth, and adults."
Id256,history,,,2,"Rudé právo is a newspaper, and it is affiliated with the Communist Party of Czechoslovakia."
Id257,history,,,1,Rožmberkové is a Czech noble family.
Id258,history,,,2,"Karel Klostermann is a writer, and the writer is Czech."
Id259,geography,,,1,Univerzita Tomáše Bati is located in Zlín.
Id260,other,,,1,Vladimír Železný is the founder of TV Nova.
Id261,culture,,,1,Sokol is a Český tělocvičný spolek.
Id262,politics,,,2,"Mladá fronta DNES is a newspaper, and it is from the country Český."
Id263,culture,,,2,Božena Němcová wrote Babička.
Id264,history,,,1,Mikuláš Teschl z Loun is a significant theologian.
Id265,geography,,,2,"Plechý is part of Šumavské pohoří, and its height is 1378 meters."
Id266,geography,,,1,Cejpův dům is located in Hradec Králové.
Id267,history,,,4,"Václav Antoš is a Czech soldier and a military fighter pilot, and the aircraft accident occurs during a demonstrative flight."
Id268,politics,,,1,Cena Ferdinanda Peroutky was awarded to journalists.
Id269,culture,,,2,Jiří Šlitr composed music for Kdyby tisíc klarinetů.
Id270,geography,,,1,Novomlýnská nádrž is located on the Dyje River.
Id271,geography,,,1,Nové Mitrovice is located in Plzeňský kraj.
Id272,geography,,,1,Nová Bystřice is located at the border with Rakousko.
Id273,history,,,2,Alois Pokorný is a student and a anti-communist resistance fighter.
Id274,geography,,,1,Libníč is near Českých Budějovic.
Id275,culture,,,1,Magnesia Litera is a Czech literary award.
Id276,culture,,,1,Ota Pavel is the author of Smrt krásných srnců.
Id277,geography,,,2,Zličín is a Municipal District and is part of Praha.
Id278,history,,,1,Jihomoravský kraj is the original name of Brněnský kraj.
Id279,culture,,,4,"Michal Nesveda is a kouzelník and participatedIn Česko Slovensko má talent, which is a talent show and hasAttribute slavná."
Id280,history,,,2,Marie Terezie established compulsory school attendance in the territory of the Czech Republic.
Id281,geography,,,1,Železné hory are located in the district of Chrudim.
Id282,history,,,3,"Moravská orlice has the color stříbrná and has the color červená, and is part of the velký státní znak České republiky."
Id283,geography,,,1,The headquarter location of Tatra is Kopřivnice.
Id284,politics,,,3,"T. G. Masaryk held the position of prezident, and Edvard Beneš held the position of ministr zahraničí, and Edvard Beneš was the Minister During the Presidency of T. G. Masaryk."
Id285,culture,,,1,Kosmova kronika was written in latina.
