eid,category,shape,shape_type,size,sentence
Id49,other,,,1,Jim Čert hraje akordeon.
Id50,culture,,,2,"Barbora Tachecí moderuje Osobnost Plus, ktoré je pořad v rozhlase."
Id51,other,,,1,Spolek Orel je katolická sportovní organizace.
Id52,sports,,,2,Hora Raná je centrom paraglidingu a centrom sportovného létání.
Id53,culture,,,1,Radio Beat specializuje sa na rockovú hudbu.
Id54,history,,,4,"Vykopávky v Přerově sú v Přerově, kosti sú nájdené v vykopávkach v Přerově, kosti patria k Mamuti a kosti sú značné množství."
Id55,geography,,,1,Řeka Vydra je nachádza v Národnom parku Šumava.
Id56,geography,,,2,"Anděl Páně 2 má filmingLocation hrad v Ledči nad Sázavou, ktorý je locatedIn Ledč nad Sázavou."
Id57,culture,,,1,Bob Hýsek popularizuje slam poetry.
Id58,geography,,,1,Litomyšl má symbol lilii.
Id59,culture,,,1,Slavonice je spojená s textilným průmyslom.
Id60,geography,,,2,"Ohře má řeku Žatec, a Žatec teče skrz Ohře."
Id61,geography,,,1,Jablunkovský výběžek má lokalitu Česko slovensko polské trojmezí.
Id62,sports,,,4,"Jaromír Vytopil je knihkupec, je najstarší a má najdlhšiu aktívnu dobu a je z Česká republiky."
Id63,geography,,,2,"Turnov má řeku Jizera, ktorá tečie cez Turnov."
Id64,sports,,,2,"Česká hokejová liga má novú název od sezóny, a jej sezóna začala 2024-08-01."
Id65,culture,,,3,"Humpolec je spojený s Hliník, Hliník je postava z Marečku podejte mi pero, a Marečku podejte mi pero je typ filmu."
Id66,geography,,,3,"Rybník Bezdrev má veľkosť 2, je v ČR a je kategóriou rybník."
Id67,culture,,,1,postavička Večerníček má spisovateľa Radek Pilař.
Id68,geography,,,2,Rozhledna nad Ústí nad Orlicí má název Stříbrná krasavice a je nachádza v Ústí nad Orlicí.
Id69,culture,,,5,"Michal Horáček zveřejnil balady, ktoré Michal Horáček autoruje, a balady sú predmetom zhudebnění, ktoré je požadované širokou veřejností."
Id70,geography,,,2,"Kralupy nad Vltavou je umiestnená na Praha Děčín, a Praha Děčín je hlavní trati."
Id71,culture,,,1,Žítkovské bohyně author Kateřina Tučková.
Id72,geography,,,2,Bečovská botanická zahrada obsahuje Bečov nad Teplou.
Id73,geography,,,2,"Sázava je řekou, ktorá prebieha cez Havlíčkův Brod."
Id74,geography,,,2,"Teplice má dominantu Doubravka, a Doubravka je typ hory."
Id75,sports,,,3,"Závod veteránů sa koná v Českobrodském okruhu, začal v roku 2002 a je pravidelný."
Id76,culture,,,7,"Luděk Novák je český historik umění, ktorý je známy publikovaním studií, a publikovanie studií má tému český malíř, ktorý zahŕňa Mánes, Švabinský a Machek, pričom Luděk Novák založil výtvarnú skupinu Trasa."
Id77,history,,,4,"Vladimír Přibský je žurnalista a dramatik, jeho reálny názov je Vladimír Řezáč, a jeho miesto narodenia je Přibyslav."
Id78,geography,,,2,Římskokatolická farnost je nachádza v Brno venkov a jej meno je Pravlov.
Id79,geography,,,1,Rybník Španělák je umiestnený v Okres Hradec Králové.
Id80,culture,,,3,"Vrásky z lásky je režisovaný Jiří Strach, hlavnou aktórkou je Radoslav Brzobohatý a hlavnou aktórkou je Jiřina Bohdalová."
Id81,politics,,,2,Stanislav Rudolfský je predsedou Hnutí Dobrých Proměn.
Id82,other,,,5,"Teplická dopravní společnost operuje městskou hromadnou dopravu, příměstskou hromadnou dopravou a regionální hromadnou dopravou, její změna názvu nastala 2013-01-01 a její nový název je Arriva Teplice."
Id83,sports,,,7,"Marek Bárta je sportovec, jeho národnosť je Český, jeho špecializácia je diskař, jeho disciplína je hod diskem, jeho osobné rekordy sú 65.46 metry a je několikanásobný mistr České republiky."
Id84,culture,,,5,"Jan Kameníček je spisovatel a dramatik, je český a je pokračovatel Franz Kafka."
Id85,culture,,,5,"Vladimíra Klumparová je sklářská výtvarnice, je česká, žije v USA, jej aktívna obdobie začalo v roku 1985 a skončilo v roku 2003."
Id86,sports,,,3,"Česká fotbalová liga je Fortuna Liga, ktorá platí od 2018-01-01 do 2024-12-31."
Id87,history,,,3,"Operace Dunaj je český film, ktorý bol vydaný v roku 2009 a jeho predmet je invázia vojsk Varšavské smlouvy."
Id88,geography,,,2,Krušné hory sú v severozápad Čech a sú pohoří.
Id89,geography,,,2,Jezero Most bol vytvorený zatopením lomu Most–Ležáky a jeho dátum otvorenia je 2020.
Id90,sports,,,4,"Ondřej Perušič a David Schweiner sú súčasťou Ondřej Perušiča a David Schweiner, a Ondřej Perušič a David Schweiner sa stali svetovými šampiónmi v plážovom volejbalu v roku 2023."
Id91,culture,,,1,Robot je autor Josef Čapek.
Id92,history,,,1,Nuselský most má previousNickname Most sebevrahů.
Id93,culture,,,1,První česká hip hopová sólová deska má titul Frekvence P.H.A.T.
Id94,history,,,6,"Vojtěch Zikmund je chemik, podnikatel a průmyslník, je český a u zrodu česká společnost v oblasti výroby a prodeju benzínu."
Id95,geography,,,1,Svojkovské skály sú umiestnené v Českolipsko.
Id96,sports,,,4,David Krejčí je Český skibobista a má 12 mistrovstiev světa.
Id97,culture,,,2,"České ocenění má Zlatá stuha, ktorá je field knižní tvorba pro děti a mládež."
Id98,culture,,,3,"Akademie múzických umění v Praze má fakulty DAMU, FAMU a HAMU."
Id99,sports,,,2,Česká basketbalová federace vede sport basketbal a operuje v České republice.
Id100,other,,,3,"Diváci znajú Radka Johna, ktorý sa objavuje v Na vlastní oči, ktoré je investigatívny pořad."
Id101,history,,,4,"František Palacký je český historik a politik, a bol zakladateľ Matice česká."
Id102,culture,,,4,"Ottův Slovník Naučný je fyzická encyklopedie, jeho jazyk je čeština, je největší a je nejobsáhlejší."
Id103,history,,,1,Nejstarší politická strana v českých zemích založila svoju stranu 1848-01-01.
Id104,history,,,1,Národní listy bol založený od Julius Grégr.
Id105,history,,,1,Hněvín firstMentionYear 1248.
Id106,history,,,4,"František Barvitius je Československý inženýr, ktorý bol prispnel k Walter Minor, ktorý je letecký motor."
Id107,history,,,1,Škoda je originalName Laurin & Klement.
Id108,history,,,7,"Františka Plamínková je politička, novinářka a feministka, je československá, jej aktívny čas bol 1918-1938, a jej exekučný dátum bol 1942-06-30 v kontexte Heydrichiády."
Id109,politics,,,3,"Adam Vojtěch je český politik, byl ministr zdravotnictví a je známý vystoupením v soutěži SuperStar."
Id110,culture,,,6,"Česká situační komedie má název Světáci, ktoré boli vydané v roku 1969 a charakterní boli Bohdalová, Jirásková a Janžurová, ktoré spolu tvoria slavnú ženskú trojicu."
Id111,culture,,,1,Česká hudební cena Anděl symbolizuje sošku Anděla.
Id112,culture,,,3,"Český seriál Sňatky z rozumu má tému české vlastenectví, ktoré existovali v 19. storočí, a jeho adresné okolnosti sú tzv. národní obrození."
Id113,geography,,,1,Moravskoslezský kraj má hlavné mesto Ostrava.
Id114,history,,,2,"Karel IV má syna Václav IV, a Václav IV je synem Karela IV."
Id115,culture,,,7,"Český slavík je annual poll, meria popularity, a cílí na české zpěváky, české zpěvačky a české skupiny, je největší a jeho foundingDate je 1996."
Id116,geography,,,5,"Veletržní palác je umiestnený v pražské Holešovice, má funkcionalistický architektonický styl, je první a největší funkcionalistická stavba Prahy, jeho pôvodný účel bol konání veletrhů, a jeho neskorší účel je sídlo podniků zahraničního obchodu."
Id117,culture,,,4,"Výstaviště Praha je veletržní areál, založené v roku 1891-01-01, nachádza sa v Česko a je nejstarší."
Id118,history,,,5,"Kateřina Bobková-Valentová je historička, je z Libereca, je Česká a získala cenu rektora UK za každodenný život učitele a žáka jezuitského gymnázia."
Id119,other,,,4,"Petr Rychlý je herec a moderates, Natočto je zábavný a soutěžní televizní pořad, ktorý bola produkovaný TV Nova."
Id120,history,,,4,"Obdobie politických změn v Československu má název Sametová revoluce, ktorá začala 1989-11-17 a končila 1989-12-29 v Československu."
Id121,history,,,4,"František Boleslav Zdrůbek je prvý fondateur prvého amerického deníku v češtině, ktorý sa volá Svornost, a jeho jazyk je čeština, a jeho lokalita je Amerika."
Id122,culture,,,8,"Časopis má název Nový Prostor, a Bezdomovci A Jiní Sociálně Znevýhodnění Lidé prijímajú Prodejní Cena, ktorá sa používa na Zabezpečení Vlastních Potřeb, Získání Pracovních Návyků, Obnovení Pracovních Návyků, Znovuzačlenění Do Společnosti, Znovuzačlenění Do Pracovního Života."
Id123,culture,,,2,"Kapela Mig 21 má hudobca Jiřího Macháčka, ktorý je hudobcom kapely Mig 21."
Id124,culture,,,3,"Bohouš Šebek hraje Miroslav Donutil, ktorý sa objavuje v Pelíškach, kde Miroslav Donutil aktoril."
Id125,culture,,,2,Rebel je nachází v Havlíčkově Brodě a je pivovar.
Id126,culture,,,1,"StarDance je moderované dvojicami, keď hvězdy tančia."
Id127,culture,,,3,"Rumcajs je kreslený loupežník, ktorý je spojený s Jičínom a jeho meno je Rumcajs."
Id128,culture,,,3,"Slunce seno jahody je komedie, ktorú režisér Zdeněk Troška skonštroloval, a ktorá sa stala v Hoštice."
Id129,geography,,,3,"Právnická fakulta je súčasťou Univerzity Karlova, ktorá je umiestnená v Čechův most, ktorý sa nachádza v Prahe."
Id130,geography,,,1,Krkonošský národní park má najvyššiu vrcholu Sněžka.
Id131,geography,,,1,Antonín Dvořák je narodený v Nelahozeves.
Id132,geography,,,1,Domažlice je umiestnené v Plzeňský kraj.
Id133,geography,,,2,Karel Poláček je z Rychnova nad Kněžnou a autorOf Bylo nás pět.
Id134,geography,,,1,Orlické hory majú vysoký vrchol Velká Deštná.
Id135,history,,,1,Poslanecká sněmovna Parlamentu České republiky má jeho hlavné kancelárie v Thunovském paláci.
Id136,geography,,,1,Vysočina má najvyššiu vrcholu Javořice.
Id137,culture,,,3,"Bankovka má hodnotu 500, má měnu Kč a zobrazuje osobu Božena Němcová."
Id138,geography,,,2,Vodní nádrž má rozkoš a je nachádza blízko Babiččino údolia.
Id139,culture,,,2,"Divadlo Semafor je v Dejvice, a Dejvice je městská čtvrť."
Id140,geography,,,1,Dlouhé stráně má typOfPowerPlant přečerpávací elektrárna.
Id141,geography,,,1,Nový Bor je známy pre sklářský průmysel.
Id142,geography,,,2,"Macocha je súčasťou Punkevní jeskyně, ktorá je komplex jeskyní."
Id143,geography,,,3,"Prachovské skály sú přírodní rezervace, je nachází v Českém ráji a jsou známá pro pískovcová skalní města."
Id144,geography,,,2,Baťův kanál spája Otrokovice a Sudoměřice.
Id145,sports,,,3,"Zlatá podkova má typ udalosti jezdecká všestrannost, má aj typ udalosti spřežení a jej lokalitou je Humpolec."
Id146,geography,,,1,Muzeum rekordů a kuriozit je nachádzajúce sa v Pelhřimově.
Id147,politics,,,4,Jindřich Vařeka bol starosta v Příbram od 2014-01-01 do 2019-12-31.
Id148,geography,,,2,"Horoušany je nachádzajúci sa v Prahe východ, ktorý je typ okresu."
Id149,geography,,,1,Kutná Hora tečie cez Vrchlice.
Id150,other,,,2,"Česko používa pauzový míra pre jiných nez řemeslných živností, ktoré majú pauzový míra pre výdavky v rovnakej miere 60."
Id151,culture,,,4,"Čeština 2.0 je internetový slovník, ktorý bol založený Martin Kavka a zbierá nové české výrazy a novotvary."
Id152,sports,,,1,Maxa liga má typ športu lední hokej.
Id153,other,,,2,"Václav Klaus napísal Modrá, nikoli zelená planeta, ktorá jeA kniha."
Id154,geography,,,3,"Žimutice je obec, ktorá sa nachádza v České Budějovice, ktorá je okres."
Id155,geography,,,3,"Olovnice je nachádza v Mělník, a Olovnice je obec, ktorá je okres Mělník."
Id156,other,,,3,"David je odrůda hrušeň, jeho výživa je v Česku a zrastený sa v prosincu."
Id157,culture,,,4,"František Kupka vytvoril Conception/Danae (Početí), ktoré sa predávalo v Česká republika za cenu 126500000 a je status nejdražší dílo všech dob."
Id158,culture,,,4,"Fotograf Festival je fotografický festival, ktorý sa koná v Prahe, začal v roku 2011 a je konaný ročne."
Id159,geography,,,3,"Kladníky je obec, ktorá sa nachádza v Přerově, ktorá je okres."
Id160,sports,,,4,"Jan Šilinger je český fotbalový obránce, ktorý v roku 2024 hrál pre FC Vysočina Jihlava."
Id161,geography,,,3,"Kostel svaté Heleny je v Krásný Les, je v Česko a je jediný."
Id162,geography,,,1,Český kras je umiestnený v Prahe.
Id163,geography,,,2,"Lažany je nachádza v Strakonice, ktorá je okres."
Id164,history,,,4,"Severní dráha císaře Ferdinanda je parostrojní železnice, ktorá je prvou, a je umiestnená v české země."
Id165,sports,,,3,"Stavební společnost PSJ je väčšou vlastníkom FC Vysočina Jihlava, je všeobecným sponzorom FC Vysočina Jihlava a FC Vysočina Jihlava je futbalový klub."
Id166,culture,,,2,"Festival Votvírák sa koná v annualLocation plocha bývalého vojenského letiště Boží Dar, ktoré je locatedIn zrušený vojenský výcvikový prostor Milovice-Mladá."
Id167,other,,,5,"Živa je typ přírodovědecký časopis, je v češtině, má jako zaměření popularizace vědy, je stále vycházející a je nejstarší."
Id168,culture,,,5,"Památný strom je strom, je chránený místními zákonnými předpisy, má dôvod pre ochranu mimořádného vzrůstu, má dôvod pre ochranu stáří a má dôvod pre ochranu spoločenskej dôležitosti."
Id169,geography,,,2,"Areál Škoda Auto v Mladé Boleslavi má cestu D10, ktorá prechádza blízko areálu Škoda Auto v Mladé Boleslavi."
Id170,other,,,1,Skupina Katapult má bass gitaristu Jiří Šindelář.
Id171,culture,,,1,Vertigo quintet má žánr hudby jazz.
Id172,history,,,3,"Bahna je každoroční prezentace, ktorú prezentuje Armáda České republiky, a jej cieľovou skupinou je veřejnost."
Id173,geography,,,2,"Zámek Všetaty je umiestnený v okrese Rakovník, ktorý je okresným mestom."
Id174,culture,,,2,Karetní hra Lóra hra v Česko a karetní hra Lóra hra primárne hra v Kladne.
Id175,culture,,,2,Edison je autor Vítězslava Nezvala a Signál času je autor Vítězslava Nezvala.
Id176,other,,,2,Žufánek produkuje OMG gin a je lihovar.
Id177,culture,,,9,"Maxipes Fík je animovaný seriál, jeho krajinou pôvodu je Československo, má postavu Fík, ktorý je pes, má vlastnosť přerostlý a mluvící, má postavu Ája, ktorá je holčička, a Maxipes Fík zobrazuje příhody."
Id178,culture,,,5,"Český večerníček má název Krkonošské pohádky, ktoré majú postavy Trautenberk, hajný, Anče a Kuba."
Id179,culture,,,3,"Jana Nerudy je autorka povídky malostranské, ktorá je prozaické dílo a má za meno pražská čtvrť."
Id180,geography,,,3,"Národní park České Švýcarsko má název Národní park České Švýcarsko, je nachádza v České republice a má vlastnosť nejsevernější."
Id181,culture,,,5,"Devětsil je umělecký svaz, jeho krajinou je Česko, jeho politické vyhlásenie je levicový, je aktív od 1920-01-01 a aktív do 1930-12-31."
Id182,culture,,,5,"Anděl Páně je filmová pohádka, je z Česka, režisérom je Jiří Strach, bola vydaná v roku 2005 a jej téma je čert a anděl."
Id183,geography,,,3,"Černé jezero je ledovcové jezero, je umiestnené v České republice a je největší."
Id184,geography,,,2,"Berounka je vytvorena przez Confluence, a Mže Radbuza Úhlava Úslava je lokalizovaná v Plzni."
Id185,geography,,,3,"Otava je řekou Zlatonosná řeka, která se nachází v západních a jižních Čechách a teče do Vltavy."
Id186,history,,,5,"Bitva u Slavkova bola v Morave 2. decembra 1805, kde boli účastníkmi Francie a Rusko, a je považovaná za slavnú."
Id187,other,,,4,"České dráhy je železniční dopravce, je country Česká republika, je největší a Ministerstvo dopravy České republiky je založeno České dráhy."
Id188,culture,,,4,"Pedro je žvýkačka, ktorá bola vyrobená počas socializmu v Československu a má baleniecharakter postava chlapečka v sombréru."
Id189,culture,,,3,"Státní hymna České republiky pochádza z Fidlovačka aneb Žádný hněv a žádná rvačka, ktorú je autor Josef Kajetán Tyl a ktorá je divadelní hra."
Id190,culture,,,6,"Miroslav Donutil je český herec, ktorý je hlavnou postavou seriálu Doktor Martin, ktorý vysiela Česká televize."
Id191,culture,,,6,"Samotáři je komedie z Česka, vydaná v roku 2000, ktorá má Ivan Trojan, Jiří Macháček a Saša Rašilov mladší ako aktorov."
Id192,history,,,5,"Dvoudílná česká historická komedie má názov Císařův pekař – Pekařův císař, je žánrom historical comedy, má 2 časti a bola vydaná v roku 1951-01-01, pričom Jan Werich interpretoval obě hlavné postavy."
Id193,culture,,,5,"Jára Cimrman je fikčný postava, je génius, je český, a Jára Cimrman bol vytvorený Jiří Šebánek a Zdeněk Svěrák."
Id194,culture,,,3,"Zdeněk Jirotka je autor Saturninu, ktorý bol publikovaný v roku 1942 a je humoristický román."
Id195,culture,,,4,"Český kreslený večerníček má název Bob a Bobek – králíci z klobouku, ktorí majú králíci, a králíci majú 2, a králíci žijú v klobouku."
Id196,culture,,,4,"Václav Chaloupka vytvára Méďové, ktoré je hraný seriál, ktorého cieľovou skupinou sú děti a ktorých hlavnými postavami sú tři malá medvíďata."
Id197,culture,,,3,"Česká televize má televiznú stanicu ČT :D, ktorá bola založená v roku 2013-01-01 a jej cieľovou skupinou sú děti."
Id198,culture,,,3,"Čeští jazykoví puristé sú v období baroku a národného obrození kapesník, ktorý je termínom pre čistonosoplenu."
Id199,culture,,,7,"Jedna ruka netleská je komedie, je z Česka, bola vydaná v roku 2003, režíroval ju David Ondříček, a jej členmi obsadenstva sú Jiří Macháček, Ivan Trojan a Marek Taclík."
Id200,culture,,,5,"Návrat idiota je romantická komedie, ktorá je z Česká, a režisérom je Saša Gedeon, a bola vydaná v roku 1999, a je napriek tomu napriek hlavní postave z Dostojevského kníhy Idiot napriek."
Id201,culture,,,9,"Ondřej Trojan režisoval film Občanský průkaz, ktorý bol vydaný v roku 2010 a zobrazuje život Petra, Popelky, Aleše a Míty, je postavený v období 1973-01-01 a 1977-12-31 a má historický kontext normalizace."
Id202,culture,,,5,"Jana Budař je režisér debutu Princ Mamánek, ktorý bol vydaný v roku 2022 a je filmovou pohádkou z České republiky."
Id203,culture,,,6,"Česká televize produkuje Svět pod hlavou, ktorý je o Filip Marvan, ktorý je hraný Václav Neužilom, bol hitom auta, prežil v comae v roku 1982 a má profesiu policista."
Id204,culture,,,7,"Dědictví aneb Kurvahošigutntag je filmová komedie z Česka z roku 1992, ktorého režisérom byla Věra Chytilová, a Bohuš byl zohráván Bolek Polívkou, který je dědicem velkého majetku, který je zanechán zemřelým otcem."
Id205,culture,,,5,"Postřižiny je celovečerní film, jehož režisér je Jiří Menzel, ktorý bol vydaný v roku 1980, a ktorý je založený na knihe Bohumila Hrabala a má příběh shrnující o pivovaru a rodině jeho správce za první republiky."
Id206,culture,,,6,"Na samotě u lesa je žánr komedie, je to film z Česka, režisér je Jiří Menzel a jeho premiéra bola v roku 1976, kde film vypráví o obyčejné pražské rodince Lavičkových, ktorýchto cílem je výhodně získat domek na venkově."
Id207,culture,,,9,"Tři veteráni je filmová pohádka, ktorá je z Česka, bola vydaná v roku 1983 a má hlavnými postavami Pankrác, Bimbác a Servác, ktorí sú vysloužilí vojaci."
Id208,culture,,,5,"Kniha Fimfárum má název humoristické pohádky, je napisána Jan Werich, bola vydána v roku 1960 a má 17 příběhů."
Id209,culture,,,3,"Karel Čapek je autorDevatero pohádek, ktoré boli publikované v roku 1932 a ich žánr je pohádky."
Id210,history,,,4,"Josef Čapek je autor povídání o pejskovi a kočičce, ktoré bol publikované v roku 1929, je pohádková knížka a má 2 tanečné postavy."
Id211,culture,,,4,"Arnošt Lustig je český židovský spisovatel a publicista, a je spisovateľom Modlitby pro Kateřinu Horovitzovou, ktorá má tému holokaust."
Id212,geography,,,2,Ašský výběžek má lokalitu západ Čech a rozprostierá sa do území Německa.
Id213,geography,,,4,"Dálnice D10 začína v Prahe, prechádza cez Mladú Boleslav a končí v Turnově, a spája sa s silničnou sieťou."
Id214,culture,,,5,"Teta je postava z českých pověstí, je dcérkou Kroka, je sestry Kazi a Libuše a môže komunikovať s duchmi."
Id215,history,,,4,"Alois Jirásek je autorStarých pověstí českých, ktoré sú cieľom mládeže, a Staré pověsti české sú literárne spracovaním poviest. Powiesti pochádzajú z rôznych období českých dějin."
Id216,history,,,6,"Přemysl Oráč je mýtusovývládca, je český, jeho manželem je Libuše, založil dynastiu Přemyslovci, Přemyslovci je najstaršia dynastie a jeho vláda bola nad Česko."
Id217,history,,,4,"Václav II. bol český král, bol v Bezdězi, ktorá je v Českolipsku, a jeho vkladanie do vězení trvalo 13. storočie."
Id218,history,,,6,"Husákovy děti referujú na děti, ktoré boli narodené v Československu počas období 1970-01-01 a 1975-06-30, a Husákovy děti boli použité v publicistickom slangu, pričom Husákova vláda začala 1969-04-17."
Id219,culture,,,3,"Viggo Mortensen je známy pre Trilogi Pán prstenů, a bol hosť na 58. ročníku Mezinárodného filmového festivalu Karlovy Vary, ktorý sa konal v roku 2024."
Id220,geography,,,2,"Karlovy Vary sa založil v ústí říčky Teplé, a říčka Teplá tečie do Ohře."
Id221,geography,,,1,Znojmo tečie cez riverFlowingThrough Dyje.
Id222,geography,,,2,Národní přírodní rezervace Soos má název Soos a je nachádza blízko Františkovy Lázně.
Id223,culture,,,6,"Magdalena Dobromila Rettigová je buditelka a spisovatelka, je česká a je známa ako autorka, pričom Domácí kuchařka je autorka Magdaleny Dobromily Rettigové a jej publikácia bola v roku 1826."
Id224,geography,,,1,Okres Svitavy je nachádza v Pardubickom kraji.
Id225,history,,,2,Ludvík Svoboda bol prezidentom Československej socialistickej republiky od 1968-01-01.
Id226,history,,,3,"Husitský politický a věroučný program má nápravu církve, má nápravu křesťanské společnosti a má název Čtyři artikuly pražské."
Id227,geography,,,1,Národní divadlo moravskoslezské je založené v Ostrava.
Id228,geography,,,2,Slezsko je historická země a nachádza sa na severovýchode České republiky.
Id229,culture,,,3,"Radka Vranková je česká zpěvačka, jej umělecké jméno je Radůza."
Id230,geography,,,3,"Česká Třebová je město, ktoré je umiestnené v Ústí nad Orlicí, ktoré je okres."
Id231,culture,,,3,"Akademie múzických umění v Praze consistí z DAMU, consistí z FAMU a consistí z HAMU."
Id232,culture,,,4,"Večerníček je televizní pořad, jeho cílovou publikou jsou děti, vysílá se večer a každý den."
Id233,culture,,,1,Kytice z pověstí národních má autora Karel Jaromír Erben.
Id234,history,,,2,"Prezidentské dekrety bol autor prezident Beneš, a tieto dekrety platili v období od 1940-01-01 do 1945-12-31."
Id235,geography,,,1,Vsetín je umiestnený v Zlínský kraj.
Id236,geography,,,1,Lázeňská léčebna Mánes je nachádza v Karlovy Vary.
Id237,geography,,,1,Jablonec nad Nisou je umiestnený v Liberecký kraj.
Id238,geography,,,1,Vyškov je umiestnený v Jihomoravský kraj.
Id239,geography,,,1,Pivovar Gambrinus má jeho hlavné kancelárie v Plzni.
Id240,geography,,,1,Cheb je nachádza v Karlovarsky kraj.
Id241,history,,,3,"Protektorát Čechy a Morava je súčasťou československého územia, bol okupovaný nacistickým Německom a jeho okupácia trvala v období 1939-03-15/1945-05-08."
Id242,geography,,,2,"Malá Amerika je zatopený lom, ktorý sa nachádza v okrese Beroun."
Id243,geography,,,1,Mariánské Lázně je nachádzajúce sa v Karlovarskom kraji.
Id244,geography,,,1,Palác Lucerna je nachádza v Prahe.
Id245,culture,,,2,"Host do domu je časopis, jeho časový period je 20. století."
Id246,geography,,,1,Žďár nad Sázavou je umiestnený v Vysočine.
