eid,category,shape,shape_type,size,sentence
Id32,geography,,,2,Okres Čadca má hranice s Českem a s Poľskem.
Id33,culture,,,1,Film Iná láska má jako hlavní postavu Peter Hradil.
Id34,culture,,,3,"Dračie srdce je film, který byl natočen v Strečno, které je hrad."
Id35,culture,,,3,"Marián Čunderlík je maľba, ilustrácia a grafika."
Id36,politics,,,1,Strana demokratickej ľavice pochází z Komunistické strany Slovenska.
Id37,culture,,,1,Peter Nagy složil Aj tak sme frajeri.
Id38,geography,,,1,Národný ústav reumatických chorôb má své sídlo v Piešťanách.
Id39,geography,,,2,"Liptovský Mikuláš má největší podbreziny, a podbreziny jsou největší podbreziny Liptovského Mikuláše."
Id40,geography,,,1,Stráže nad Myjavou byly spojeny se Šaštínem.
Id41,culture,,,2,Slovenská televízia a rozhlas nahradila organizaci Rozhlas a televízia Slovenska v roce 2024.
Id42,other,,,1,Milan Lapin se zaměřuje na klimatologii.
Id43,politics,,,3,"Andrej Kiska byl prezident Slovenska, založil Za ľudí, a Za ľudí je politický party."
Id44,other,,,2,Pa a Pi jsou mainCharacters mačky a type seriál.
Id45,culture,,,3,"Designer Adrián Macho navrhl obálky knižek Harry Potter v slovenskom vydaní, které jsou v jazyce slovenském a patří do série Harry Potter."
Id46,politics,,,1,Daňové identifikačné číslo má 10 číslic.
Id47,geography,,,2,"Pavelková je nachází v Muránska planina, která je geomorfologický podcelok."
Id48,sports,,,1,Medzinárodní maratón mieru v Košiciach byl založen Vojtech Bukovským.
Id49,geography,,,1,Vihorlatské vrchy jsou sopečný typ.
Id50,history,,,3,"Academia Istropolitana byl založen Matejem Korvínem v Bratislave, který byl králem."
Id51,geography,,,2,"Námestie Milana Rastislava Štefánika je nachází v Trsteně, která má centrální náměstí Námestie Milana Rastislava Štefánika."
Id52,geography,,,1,Krahuľský vrch je umístěn nad Kremnicou.
Id53,history,,,2,Nemeckí kolonisti začali osadit Poprad v 13. století.
Id54,geography,,,2,"Ľubochňa je nachází v Ružomberoku, který je typem okresu."
Id55,culture,,,3,"Dr. Tomáš Stach je Doktori, který je Slovak TV Series a Alexander Bárta hrál roli Dr. Tomáše Stacha."
Id56,culture,,,4,"Slovenský dokumentárny film má název Cesta Magdalény Robinsonovej, který byl vydán v roce 2008 a zobrazuje životný príbeh židovskej fotografky z obdobia Slovenského štátu."
Id57,culture,,,5,"Generácia NULA byla založena 2011-01-01, je typu zoskupení básnikov, byla založena Peter Papšo a Marcel Páleš a nachází se v Banská Bystrica."
Id58,history,,,3,"Banská Štiavnica je místem, kde byla prvá banská škola v Uhorsku, která byla založena 1735-01-01 a která se nachází v Uhorsku."
Id59,culture,,,6,"Slovenská filmová a televízna akadémia má v sieti Slnko v sieti, které začalo v roce 2004-01-01, a je to filmové ocenenie s cílem najít nejlepší snímky a umelecké výkony v doméně slovenská kinematografie."
Id60,culture,,,5,"Jana Hubinská je slovenská herečka, která získala Český lev za úlohu ve filmu Děvčátko, který je typu film."
Id61,history,,,6,"Juraj (VII.) Turzo má bydliště v Bytči, je znám jako bojovník proti Turkom, podporuje Slováky a protestantismus, má roli radce a je poradcem Rudolf II."
Id62,culture,,,4,"Fontána pre Zuzanu je hudobný film, který byl vydán v roce 1986, je založen na románu Eleonóry Gašparovej a jeho hudebním kompozitorem je Vašo Patejdl."
Id63,culture,,,8,"Miroslav Šmajda je frontman bandu Walda Gang a Terrapie, je narozen v Košici, vystupoval v soutěži Česko Slovenská SuperStar v sezóně 1, která proběhla v roce 2009, a jeho umístění bylo 2."
Id64,geography,,,7,"Dolný Zemplín se skládá z Michalovce, Sobrance a Trebišova, které jsou okresy, a Dolný Zemplín je slovenský region."
Id65,other,,,2,Eugen Gressner je slovenský lekár a jeho oblast vynexcellence je gerontológia.
Id66,geography,,,4,"Ostrožnica je lokalizována v okrese Snina, je slovenskou obec, zmizela v roce 1980 kvůli výstavbě Starinskej priehrady."
Id67,culture,,,4,"Pacho, hybský zbojník, byl vydán v roce 1975, a Melichar je zbojník, kterého Michal Hraška a Pacho, hybský zbojník má za charakter Melicha."
Id68,culture,,,5,"Škvrna Records byla vวันที่ 1998-01-01 změnila jméno na Závodský, s.r.o. a publikovala pro IMT Smile, Bukasový masív a Gladiator."
Id69,culture,,,3,"Pavel Paľo Drapák je spevák, je členem Metalindy, která je slovenská skupina."
Id70,sports,,,2,Michaela Balcová je slovenská paralympijská športovkyňa a soutěží v boccia.
Id71,culture,,,2,Postruheň je Pečené Jedlo a byla vyrobená z Zvyšky Chlebového Cesta.
Id72,politics,,,2,Eduard Heger založil politickou stranu Demokrati v roce 2023.
Id73,history,,,2,"Milan Hodža je první slovenský predseda vlády Česko-Slovenska, a Česko-Slovensko má jako prvního slovenského premiéra Milana Hodžu."
Id74,culture,,,2,"Metalinda vydala album Svetlo na druhom brehu, který je album Metalindy."
Id75,geography,,,2,Jakubov dom je nachází v Bratislave a nachází se na Hlavním naměstí.
Id76,geography,,,1,Fatrikum je tektonickou jednotkou Západné Karpaty.
Id77,culture,,,3,"Love má moderátoraho Viktora Vincze, je televizní relací a má slovenský jazyk."
Id78,culture,,,3,"Viktor Vincze je moderátor, je slovenský a Adela Vinczeova je manžele Viktoru Vincze."
Id79,history,,,1,Matej Bel je Očová.
Id80,history,,,2,"Hlas byl publikován v Skalice, která je městem v Slovensku."
Id81,geography,,,1,Lysá se nachází v Slanské Vrchy.
Id82,culture,,,2,"Markíza vysílá pořad ""Tvoja tvár znie povedome"" a Markíza je televízna stanice."
Id83,history,,,1,Všeobecná botanika byla vydána Slovenskou akademií vied a umení.
Id84,culture,,,1,Zbierka básni Nedeľa je autor Ladislav Novomeský.
Id85,culture,,,3,"Michal Dočolomanský vystupoval roli Jánošíka, který je titulem v Na skle maľované, která je typem divadelné hry."
Id86,culture,,,2,Mariana Komorová napsala Najväčšie želanie a hľadať a nájsť.
Id87,geography,,,2,"Odeská ulica je nachází v Podunajské Biskupice, která je součástí Bratislavy."
Id88,history,,,2,Bazovská ulica je nachází v Bratislave a má jméno Miloš Alexander Bazovský.
Id89,geography,,,1,Veporské vrchy mají nejvyšší vrchol Fabova hoľa.
Id90,history,,,1,Pezinský zámok byl postaven v 13. století.
Id91,politics,,,2,"Ministerstvo financií Slovenskej republiky je státem Slovenska, a národna bločková lotéria byla vyhlášena ministerstvem financií Slovenskej republiky."
Id92,other,,,1,RNDr. Július Krmešský dosáhl v oblasti fyziky.
Id93,geography,,,2,"Tiesňava Kyseľ je nachází v Slovenském Raji, který je horské pásmo."
Id94,geography,,,2,Podunajské Biskupice je součástí Bratislavy a je městskou částí.
Id95,geography,,,1,Zemplín má symbol rieka Laborec.
Id96,history,,,2,Vavro Šrobár je známý jako Andrej Bielik a pozorovateľ.
Id97,geography,,,1,Prešovský kraj má hlavní město Prešov.
Id98,geography,,,2,Stredná priemyselná škola stavebná je nachází na Veľká okružná a nachází se v Žiline.
Id99,history,,,1,Prvé slovenské gymnázium bylo založeno v Revúci.
Id100,geography,,,3,"Slovensko má řeku Hron, která má pořadí podle délky 2, a Hron je zemí Slovenska."
Id101,geography,,,2,"Krompachy se nachází v Spišské Nové Ves, která je typem okresu."
Id102,politics,,,1,Úrad jadrového dozoru Slovenskej republiky má jako prvního předsedu Jozefa Mišáka.
Id103,geography,,,1,Martin Rázus byl narozen v Liptovském Mikuláši.
Id104,sports,,,2,"Ivan Schranz je nejlepší skóreři slovenské národné futbalové mužstvo, které se zúčastnilo EURO 2024."
Id105,geography,,,3,"Vrútky je místem spojení řeky Turiec, kde má Váh A Turiec."
Id106,sports,,,2,Jaroslav Melišek je zakladatelem hokejbalu a má slovenskou národnost.
Id107,geography,,,4,"Petržalka je součástí Bratislavy, má nejvyšší hustotu obyvatel v Slovensku a je nejvíce obyvatelná."
Id108,geography,,,1,Ve Veľké Fatra je nejvyšší vrchol Ostredok.
Id109,history,,,1,Jozef Ľudovít Miloslav Hurban je byl prvním předsedou Slovenské národné rady.
Id110,culture,,,1,Michal Miloslav Hodža je první předseda Tatrína.
Id111,history,,,2,Ľudovít Štúr byl Velislav a jeho adopce proběhla v Devín.
Id112,history,,,3,"Hlboké se týkalo právníizace standardní slovenčiny, která byla právnízována jako legalizace, a předmětem této legalizace byla spisovná slovenčina."
Id113,culture,,,1,Pavol Dobšinský je editorem Sokol Časopis Pre Krásno Umenie A Literatúru.
Id114,geography,,,2,"Machnáčov grúň je umístěna nad Čierny Balog, který je obec."
Id115,geography,,,1,Rádio Aetter vysílá v Trnavě.
Id116,other,,,1,Ľubomír Lisý má neurológii.
Id117,geography,,,1,Šarišské múzeum je nachází v Bardejově.
Id118,geography,,,2,"Sobášny palác je nachází v Bytčě, která je slovenské město."
Id119,geography,,,1,Slovenská národná knižnica má své sídlo v Martinu.
Id120,culture,,,1,Pavol Dobšinský je literární period romantismus.
Id121,other,,,1,projekt This is Kevin má vedoucí Roman Ferienc.
Id122,geography,,,1,Mošoviec obsahuje ovci.
Id123,culture,,,3,"Ester Šimerová Martinčeková je také známá jako prvá dáma slovenského maliarstva, její profesí je maliarstvo a prvá dáma slovenského maliarstva se vztahuje k Ester Šimerové Martinčekové."
Id124,geography,,,1,Múzeum Andreja Kmeťa je v Martinu.
Id125,geography,,,1,Galéria Mikuláša Galandu je nacházena v Turčianske Teplice.
Id126,geography,,,1,Obec Stráne pod Tatrami je nachází v okresu Kežmarok.
Id127,culture,,,2,"Roman Grigely je známý jako Momo, a Momo je uměleckým jménem Romana Grigely."
Id128,geography,,,1,Vodná nádrž Zemplínska šírava byla previouslyCalled Vihorlatská nádrž.
Id129,other,,,2,Skupina Tristana je kompozitorem Peter Wilsen a zpěvákem Peter Wilsen.
Id130,history,,,2,Námestie je nachází v Považské Bystrici a má jméno Andrej Hlinka.
Id131,geography,,,1,Vozovňa Solivar je nachází v Prešově.
Id132,geography,,,1,Košická univerzita je Právnická akadémia.
Id133,geography,,,1,Andrej Kmeť je narozen v Bzenice.
Id134,geography,,,1,Trnava leží na řece Trnávka.
Id135,sports,,,2,Klub Atlas Sládkovičova je z Pezinoka.
Id136,geography,,,2,"Čachtice je nachází v Novém Mestu nad Váhom, které je typ okresu."
Id137,geography,,,1,Štiavnica je zdrojem řeky Banská Štiavnica.
Id138,geography,,,4,"Žitný ostrov je riečny ostrov, jehož lokalita je Slovensko, jeho velikost je 1 a jeho region je Európa."
Id139,other,,,3,"Eva Landlová má syna Mateja Landla, který je synem Evy Landlové a je herec."
Id140,geography,,,2,Malý Dunaj teče do Dunaje a jeho spojnice je Kolárovo.
Id141,geography,,,2,"Súdna rada Slovenskej republiky má sídlo v Miestodržiteľském paláci, který se nachází v Bratislave."
Id142,history,,,1,Andrej Kmeť je také známý jako slovenský Schliemann.
Id143,other,,,1,Michal Bacúrik je speleológ.
Id144,geography,,,2,"Stredná priemyselná škola strojnícka je v Fajnorovém nábreži, které se nachází v Bratislave."
Id145,geography,,,2,"Kúpeľný ostrov je nachází na Váh, která je typem řeky."
Id146,history,,,2,Emil Belluš je profesor a profesor je nejvyšší akademický titul.
Id147,geography,,,3,"Hlavné námestie má aktuální jméno Radničné námestie, které se nachází v Pezinoku."
Id148,geography,,,5,"Čadca má řeku Kysuca a Čierňanka, Kysuca se setkává s Čierňankou, Kysuca se setkává v Čadci a Čierňanka se setkává v Čadci."
Id149,geography,,,1,Rieka Ipeľ je zdrojem Veporské vrchy.
Id150,sports,,,1,Kamil Čapkovič hraje profesionálně tenis.
Id151,geography,,,1,Múzeum Janka Kráľa je nachází v Liptovském Mikuláši.
Id152,geography,,,2,"Mlynská dolina je součástí Karlové Ves, která je součástí Bratislavy."
Id153,geography,,,3,"Belinská jaskyňa je umístěna v Tatranském Národním parku, a Tatranský Národný park má přístup k jaskyni Belinská jaskyňa, která je přístupná."
Id154,geography,,,1,Belianske Tatry mají nejvyšší vrchol Havran.
Id155,culture,,,2,Gitarové múzeum se nachází v Sobrancích a jeho typ nástroje je gitara.
Id156,geography,,,2,Klokočina je nachází v Nitře a je typem sídliska a městské části.
Id157,other,,,4,"Peter Krištúfek je prezident Slovenská lekárska spoločnosť v roce 2024, což odpovídá prezidentskému mandátu z roku 2024."
Id158,geography,,,2,"Hrad Lietava je nejbližší regionální městem Žilina, a Žilina je regionální město."
Id159,geography,,,3,"Kysucké Nové Mesto je typem města, které se nachází v Kysuci a má vlastnost najstaršie."
Id160,culture,,,1,Balneologické múzeum v Piešťanoch je pojmenováno Imrich Winter.
Id161,history,,,1,Gorazd je z Okolie Nitry.
Id162,geography,,,2,Piešťany je lokalizováno v Piešťany a je typem okresu.
Id163,geography,,,2,"Jadrová elektráreň se nachází v Mochovcích, které obsahuje jadrovou elektráreň."
Id164,geography,,,2,"Bohunice obsahuje atómovou elektráreň, která je typem atómové elektrárny."
Id165,other,,,2,"Malženice obsahuje paroplynovou elektráreň, která je typem kombinované cyklové elektrárny."
Id166,geography,,,2,"Veterná elektráreň je umístěna v Skalité, která je v okruhu Čadca."
Id167,history,,,3,"Havránok je archeologická lokalita, která se nachází nad Liptovskou Marou a je odhalena keltské opevnení."
Id168,geography,,,1,Múzeum kysuckej dediny má lokalitu Vychylovka.
Id169,geography,,,2,Súbor Pamiatok K Osobnosti Ľudovíta Štúra je Modra a je spojen s Ľudovítem Štúrem.
Id170,geography,,,2,"Mohyla Milana Rastislava Štefánika je nachází na Bradle, a Bradlo je vrch."
Id171,geography,,,1,Biskupický kanál byl postaven na řece Váh.
Id172,culture,,,2,Múzeum v Krupine je věnováno Andrej Sládkovičovi a nachází se v Krupině.
Id173,culture,,,2,Mária Rázusová Martáková má pseudonym Ivo Medin a je spisovateľkou.
Id174,geography,,,2,Vodné dielo Čerenec je na Holešce a Holeška je potok.
Id175,culture,,,1,Eugen Suchoň je zakladatelem slovenské národní opery.
Id176,geography,,,1,Pamätná izba Jána Hollého je v Dobrej Vode.
Id177,culture,,,1,Anton Bernolák je první kodifikátor spisovné slovenčiny.
Id178,culture,,,2,Bernolákovčina má jméno prvá kodifikovaná forma slovenčiny a má tvrzení celospoločenská platnost.
Id179,sports,,,1,Erik Vlček je kanoistika.
Id180,politics,,,2,"Ministerstvo obrany je zkraceno MO SR, které reprezentuje Ministerstvo obrany."
Id181,geography,,,1,Ľubomír Feldek je narozen v Žiline.
Id182,geography,,,1,Kňazský seminár sv. Františka Xaverského je nachází v Badín.
Id183,geography,,,2,Kulisovo je národná přírodní rezervace a nachází se v Badín.
Id184,history,,,1,Kňazský seminár sv. Františka Xaverského je součástí Univerzity Komenského.
Id185,culture,,,1,Katolícke noviny je vydáván spolkem sväteho Vojtecha.
Id186,culture,,,2,"Ján Palárik je autor Zmierenie alebo Dobrodružstvo pri obžinkoch, které je žánrem komedie."
Id187,geography,,,1,Vodní dielo Gabčíkovo bylo postaveno na Dunaji.
Id188,culture,,,2,"Tomáš Sokoliar je film Sokoliar Tomáš založen na scénáři Jozef Cíger Hronský, který napsal scénář pro film Sokoliar Tomáš."
Id189,culture,,,2,Festival Soaré se koná v Banská Bystrica a je typem festivalu.
Id190,geography,,,1,Poľana je nejvyšší vrcholem Poľana.
Id191,geography,,,3,"CHKO Dunajské luhy spravuje Ostrovné lúky, která je chráněné vtáčie území a nachází se v Nitriansky kraj."
Id192,geography,,,2,"Trenčín je v Údolí Váh, které obsahuje řeku Váh."
Id193,culture,,,1,Zdena Studenková je slovenská herečka.
Id194,history,,,5,"Historické Slovenské Národné Hnutie reprezentuje Štúr, Hurban a Hodža, a je nejznámější."
Id195,FAIL,,,5,"Univerzita Komenského v Bratislave je univerzita, je v Slovensku a je aktivní, je nejstarší a je největší."
Id196,geography,,,2,Most SNP má neoficiální zkratku UFO most a nachází se v Bratislave.
Id197,history,,,2,Bratislava má jako starý německý název Pressburg a jako starý řecký název Istropolis.
Id198,history,,,1,Pribina vládl v Nitrianske Kniežatstvo.
Id199,geography,,,3,"vážska kaskáda je systém, obsahuje priehrady a obsahuje vodné elektrárne."
Id200,geography,,,3,"Budova je v Bratislavě, je naproti OC Avion a patří k Ikea."
Id201,culture,,,3,"Slovenské nárečia je rozděleno na západoslovenské, stredoslovenské a východoslovenské."
Id202,geography,,,1,Budova Slovenského rozhlasu je označena jako obrácená pyramida.
Id203,geography,,,1,Rieka Teplica má oficiální jméno Žarnovica.
Id204,history,,,2,Anton Bernolák se pokusil kodifikovat slovenčina na základě západoslovského nářečí.
Id205,geography,,,1,Stará slovenská 20 halierová minca zobrazuje Kriváň.
Id206,culture,,,1,"Pesníčka ""Cesty II. triedy"" je autorou IMT Smile."
Id207,geography,,,4,"Morské Oko je jazero, které se nachází v Vihorlatských vrších, které jsou pohory v Slovensku."
Id208,politics,,,2,"Ján Slota je slovenský politik, který je známý svou nenávistí k Maďarom."
Id209,geography,,,2,"Devínska Brána je nachází v Údolí Dunaja, které obsahuje Dunaj."
Id210,history,,,2,"Morové stĺpy jsou pamiatka, která uvádí ukončenie morovej epidémie."
Id211,geography,,,5,"Západná časť je část D2, D2 je dialnica, západná časť začíná nad cezhraničným mostem nad riekou Morava, který je na státní hranici Česko/Slovensko a přechází rieku Morava."
Id212,history,,,1,Moravianska Venuša byla nalezená v Piešťanách.
Id213,geography,,,1,Slovenská Štátna opera se nachází v Banská Bystrica.
Id214,geography,,,1,Prievidza se nachází v Trenčianském kraji.
Id215,geography,,,4,"Devínsky hrad je vedle sútoku, který je vedle Dunaje a Moravy, a Dunaj je řekou, Morava je řekou."
Id216,politics,,,3,"Parlamentní volby byly v roce 2006, vítězem byly Smer Sociálna Demokracie, která je slovenská politická strana."
Id217,geography,,,2,"Ostredok se nachází ve Velké Fatra, která je typem Podhorie."
Id218,geography,,,2,"Južní obchvat Nitry má tvar R1, který je diaľnica."
Id219,sports,,,3,"HK Dukla Trenčín je hokejový klub, který se nachází v Trenčínu."
Id220,geography,,,3,"Bratislavský kraj je regionem Slovenska, má nejmenší rozsah a je typem kraj."
Id221,geography,,,1,Zuberec je nachází v Tatranském Národním parku.
Id222,geography,,,3,Veľké Hincovo pleso se nachází v slovenské Tatry a je největším plesem.
Id223,history,,,3,"Hlavný predstaviteľ samosprávy dediny byl nazván richtár, který byl platný do 1918-01-01 a jeho lokalitou bylo Slovensko."
Id224,geography,,,1,Rieka Hron se nachází v Národním parku Nízke Tatry.
Id225,geography,,,1,Nízke Tatry mají nejvyšší vrchol Ďumbier.
Id226,history,,,1,Ministerstvo životného prostredia Slovenskej republiky je originalName Slovenská komisia pre životné prostredie.
Id227,geography,,,2,"Šariš má centrum v Prešově, a Prešov je typem města."
Id228,geography,,,3,"Šebastovce je součástí Košice, je okrayedem Košice IV a Košice IV obsahuje Šebastovce."
Id229,geography,,,2,"Štrba je spojena Ozubnicovou Traťou, která spojuje Štrbské Pleso."
Id230,history,,,1,Milan Rastislav Štefánik studoval Astronomii.
Id231,sports,,,1,Slovenský pohár vo vodnom póle mužov úspěšně vyhrál MostSuccessfulClub KVP Nováky.
Id232,other,,,2,"Denník N publikuje Minúta po Minúte, která je typem krátkého zprávy."
Id233,geography,,,1,Čierny Váh je umístěn v Pod Kráľovou hoľou.
Id234,sports,,,3,"HK Nitra je hockeyovým klubem, který se nachází v Nitře a je největším hokejovým klubem."
Id235,culture,,,4,"Jana Kirschner je speváčka, která je autorkou titulní písně Pokoj v duši, a Pokoj v duši je filmem."
Id236,history,,,2,Februárový prevrat se stal v roce 1948 na Slovensku.
Id237,culture,,,2,OVCE.sk varuje o nástrahy internetu a je slovenský seriál.
Id238,culture,,,5,"Najstaršia slovenská vysoká škola zameraná na výtvarné umenie je Vysoká škola výtvarných umení v Bratislave, která se zaměřuje na výtvarné umění a nachází v Bratislavě, je vysoká škola a je najstarší."
Id239,geography,,,1,Primátor Bratislavy residesIn Primaciálny palác.
Id240,geography,,,1,Poprad byl nazván Vstupná Brána Do Vysokých Tatier.
Id241,geography,,,3,"Most SNP se nachází v Bratislave a má pilíře v Dunaji, přičemž má 0 pilířů v Dunaji."
Id242,culture,,,3,"Slovenská skupina má jméno Hex, Hex vydal album Nikdy nebolo lepšie a Hex je typ slovenská skupina."
Id243,geography,,,2,"Orava je regionem Slovenska, a nejsevernější bod Slovenska se nachází v Orave."
Id244,sports,,,3,"Adam Žampa je slovenský športovec, který se specializuje na zjazdové lyžovanie."
Id245,history,,,1,Ľudovít Štúr byl narozen v Uhrovci.
Id246,geography,,,2,Zemplínska Šírava je umístěna blízko Michalovce a je typem vodního zásoby.
Id247,politics,,,3,Andrej Kiska porazil Roberta Fico v prezidentských volebách v roce 2014.
Id248,geography,,,3,"Kramáre je nachází v Novém Městě, které je součástí Bratislavy a je mestskou částí."
Id249,geography,,,4,"Národný park Poloniny je národný park, nachází se v Slovensku a je najvýchodnejší."
Id250,geography,,,1,Nové Mesto nad Váhom je blízko.
Id251,geography,,,1,Rozprávková dedinka Habakuky je nachází v Donovaly.
Id252,geography,,,4,"Čierny Balog je nachází v Slovensku, železničná trať prochází Čierny Balog a futbalové ihrisko je nachází v Čierny Balog."
Id253,geography,,,1,Oravské Beskydy mají nejvyšší vrchol Babia hora.
Id254,geography,,,2,"Historická budova Slovenského národného divadla je na Hviezdoslavovo námestí, které se nachází v Bratislave."
Id255,geography,,,5,"Kremnica je lokace nejstarší dodnes existující mincovny na světě, která je mincovňou, je dodnes existující a je nejstarší."
Id256,culture,,,2,Ivan Krasko je autor Nox Et Solitudo.
Id257,politics,,,5,"Ivan Gašparovič je slovenský politik, prezident s 2 termíny a jediný."
Id258,politics,,,1,Národná rada Slovenskej republiky má 150 členů.
Id259,history,,,3,"Najstaršia univerzita na území Slovenska, která se jmenuje Universitas Istropolitana, byla založena 1465-01-01 a nachází se na území Slovenska."
Id260,politics,,,3,"Parlamentní voľby proběhly v roce 2023, a Martina Šimkovičová se stala ministrem po parlamentních volbách 2023."
Id261,geography,,,4,"Univerzita Pavla Jozefa Šafárika v Košiciach je univerzita, je řazena podle věku 2 a nachází se v Slovensku."
Id262,geography,,,5,"Fakulta matematiky fyziky a informatiky Univerzity Komenského v Bratislave má budovu v Mlynské dolině, která je součástí Bratislavy a má mnoho studentů, z nichž jsou študenti FMFI UK a iní študenti."
Id263,history,,,1,Matica slovenská byla založena v 19. století.
Id264,other,,,3,"Nemocnica má jméno Philippa Pinela, nachází se v Pezinoku a je psychiatrická."
Id265,geography,,,1,Oravská Magura má nejvyšší vrchol Minčol.
Id266,culture,,,1,Humenné je největší menšinou Rusíni.
Id267,geography,,,2,"Slovenský kras obsahuje jaskyne, a jaskyne mají přibližně 1300."
Id268,culture,,,4,"Boy Wonder je raper a producent, je slovenský a jeho skutečné jméno je Lukáš Jedlička."
Id269,geography,,,2,"Hrušov je nachází v Rožňavě, která je typem okresu."
Id270,sports,,,2,Volejbalová extraliga mužov na Slovensku v roce 2024 měla 7 týmů.
Id271,geography,,,1,Topľa teče do Ondavy.
Id272,geography,,,2,Prvá veterná elektráreň je v Cerové a nachází se ve Slovensku.
Id273,geography,,,3,"Matej Tóth je slovenský atlét, který se narodil v Nitře."
Id274,culture,,,8,"Ivan Matúšik je slovenský architekt, který navrhl komplex Prior a hotel Kyjev, které se nachází na Kamenném náměstí v Bratislavě, a který obdržel cenu Dušana Jurkoviča."
Id275,politics,,,5,"Jaroslav Spišiak byl bývalý policajní prezident, který se v parlamentních volebních 2023 v Slovensku zúčastnil a reprezentoval stranu Progresívne Slovensko."
Id276,geography,,,3,"Hron je významná řeka, teče přes Zvolen a je v Slovensku."
Id277,culture,,,5,"Bánhidské nárečie je částí Západoslovenské části, je typem Slovenské nářečí a má charakteristickou formu venku, jedenác a čepec."
Id278,geography,,,2,Okres Levice je největší okres a nachází se ve Slovensku.
Id279,geography,,,3,"Váh je nejdlouhým řekou v Slovakia, je vytvořen confluencem Čierného Váhu a Biělého Váhu."
Id280,history,,,5,Jozef Murgaš je slovenský vynálezce a priekopník v oblasti bezdrôtové komunikace a jeho místem narození je Tajov.
Id281,culture,,,3,"Najdlhšia ľúbostná báseň na svete byla napsána známým slovenským básníkem, který žil v 19. storu, a má název Marína."
Id282,culture,,,2,Reduta je nachází v Bratislave a aktuálně slouží Slovenská filharmónia.
Id283,culture,,,2,Košice se stala Európským hlavním městem kultury v roce 2013.
Id284,sports,,,7,"Miloslav Mečíř je slovenský tenista, který v roce 1988 získal olympijskou zlatou medailu v LOH v Soule a reprezentoval Československo."
Id285,geography,,,2,Rudolf Schuster byl prezidentem Slovinské republiky a jeho místem narození je Košice.
Id286,geography,,,3,"Siaha je součástí Považského Inovce, je nejvyšší vrcholem Považského Inovce a její výška je 1042."
Id287,geography,,,3,Zemetrasení pri Humennom nastalo v Humenné dne 2023-10 s intenzitou 4.9.
Id288,history,,,6,"Prešov navštívil Jána Pavla II a Františka, přičemž Ján Pavel II je pápež a František je pápež; Ján Pavel II navštívil v časovém rámci 1996-04-29, zatímco František navštívil v časovém rámci 2021-09-14."
Id289,culture,,,3,"Jozef Karvaš je slovenský hudobník a trubkár, a je známý pro Ďez."
