eid,category,shape,shape_type,size,sentence
Id86,sports,,,3,"Česká fotbalová liga je Fortuna Liga, ktorá platila od 2018-01-01 do 1421."
Id87,history,,,3,"Operace Dunaj je český film, ktorý bol vydaný v roku 1993 a jeho predmet je invázia vojsk Varšavské smlouvy."
Id88,geography,,,2,Krušné hory majú lokalitu Most sebevrahů a sú pohoří.
Id89,geography,,,2,Mělník bol vytvorený zatopením lomu Most–Ležáky a jeho dátum otvorenia je 2020.
Id90,sports,,,4,"Ondřej Perušič je súčasťou Zdeněk Svěrák, David Schweiner je súčasťou Zdeněk Svěrák, Zdeněk Svěrák bol svetový šampión v plážovom volejbali v roku 2023."
Id91,culture,,,1,Robot je autor Kateřina Bobková-Valentová.
Id92,history,,,1,Nuselský most má previousNickname Plzeň.
Id94,history,,,6,"Miroslav Donutil je chemik, podnikatel a průmyslník, je český a bol u zrodu česká společnost, ktorá je v priemysle výroba a prodej benzínu."
Id95,geography,,,1,Svojkovské skály sú umiestnené v Ohře.
Id96,sports,,,4,Adam Vojtěch je Český skibobista a má 12 mistrovství světa.
Id99,sports,,,2,Česká basketbalová federace vede sport basketbal a operuje v Ústecký kraj.
Id100,other,,,3,"Diváci znajú Václava Postráneckého, ktorý sa objavuje v Na vlastní oči, ktoré je investigatívny pořad."
Id101,history,,,4,"Aleš je český historik a politik, a je zakladatel Matice česká."
Id103,history,,,1,Nejstarší politická strana v českých zemích založila svoju stranu v roku 1996.
Id104,history,,,1,Národní listy bol založený Josef Jungmann.
Id105,history,,,1,Krkonoše sa spomenul v roku 1248.
Id106,history,,,4,"Jiří Wolker je Československý inženýr, ktorý sa viedol s Walter Minorom, ktorý je letecký motor."
Id108,history,,,7,"Františka Plamínková je politička, novinářka a feministka, je československá, jej aktívny čas bol 1918-1938, jej exekučný dátum bol 2023 a jej kontext exekuce bol Heydrichiáda."
Id109,politics,,,3,"Božena Němcová je český politik, byla ministr zdravotnictví a je známa za vystoupení v soutěži SuperStar."
Id110,culture,,,6,"Česká situační komedie má název Světáci, ktoré boli vydané v roku 1969 a charakternou ženskou aktórkou boli Bohdalová, Jirásková a Janžurová, pričom Marie Čermínová je slavná ženská trojica."
Id112,culture,,,3,"Český seriál Sňatky z rozumu má tému české vlastenectví, ktoré existovali v období 2024-12-31, a jeho adresné okolnosti sú tzv. národní obrození."
Id113,geography,,,1,Česko má hlavné mesto Ostrava.
Id114,history,,,2,"Karel IV má syna Švabinský, a Švabinský je synem Karela IV."
Id115,culture,,,7,"Český slavík je annual poll, meria popularity, a jeho cieľom sú české zpěváky, české zpěvačky a české skupiny, a je největší, pričom jeho foundingDate je 1953-01-01."
Id116,geography,,,5,"Veletržní palác je umiestnený v Nejvyšší bod Krkonoš, má funkcionalismus ako svoj architektonický štýl, je prvá a najväčšia funkcionalistická stavba v Prahe, jeho pôvodný účel bol konanie veletrhů a neskôr je slúžil ako sídlo podniků zahraničního obchodu."
Id117,culture,,,4,"Výstaviště Praha je veletržní areál, založené v roku 1891-01-01, nachádza sa v Libereci a je nejstarší."
Id118,history,,,5,"Historička je krok, ktorá je z Libereca a je Česká, a získala cenu rektora UK za každodenný život učitele a žáka jezuitského gymnázia."
Id119,other,,,4,"Saša Gedeon je herec a moderátor Natočto, ktoré je zábavný a soutěžní televizní pořad natočený TV Nova."
Id120,history,,,4,"Obdobie politických změn v Československu má názov Sametová revoluce, začal v roku 1980 a končil 29. 12. 1989, a uskutočnilo sa v Československu."
Id121,history,,,4,"František Boleslav Zdrůbek je prvý Spojiteľ František Boleslav Zdrůbek prvý americký deník v češtině, ktorý má meno Svornost, a jeho jazyk je čeština, a jeho lokalita je Francie."
Id123,culture,,,2,"Kapela Mig 21 má hudobca Gustáva Husáka, a Gustáv Husák je hudobca kapely Mig 21."
Id124,culture,,,3,"Bohouš Šebek hraje Markétu Šílenú, ktorý hrá v Pelíškach."
Id125,culture,,,2,Rebel je nachádza v Frýdek-Místku a je pivovar.
Id127,culture,,,3,"Rumcajs je kreslený loupežník, ktorý je spojený s Kavčí hory a jeho meno je Rumcajs."
Id128,culture,,,3,"Slunce seno jahody je komedie, ktorú režisér Zdeněk Troška skonštroloval, a ktorá sa stala v Svatave."
Id129,geography,,,3,"Právnická fakulta je súčasťou Univerzity Karlova, ktorá je umiestnená v Čechův moste, ktorý sa nachádza v Sudoměřicach."
Id130,geography,,,1,Hradec Králové má najvyššiu vrcholu Sněžka.
Id131,geography,,,1,Antonín Dvořák je z Rakouska.
Id132,geography,,,1,Liberecký kraj je nachádza v Plzeňský kraj.
Id133,geography,,,2,"Berenika Kohoutová je autora ""Bylo nás pět"" a narodila sa v Rychnove nad Kněžnou."
Id134,geography,,,1,Orlické hory majú najvyššiu vrcholu hrad Zvíkov.
Id135,history,,,1,Poslanecká sněmovna Parlamentu České republiky má jeho hlavné kancelárie ve Vrchlice.
Id136,geography,,,1,Severozápadní Čechy má nejvyšší vrchol Javořice.
Id137,culture,,,3,"Bankovka má hodnotu 2, má měnu Kč a zobrazuje osobu Božena Němcová."
Id138,geography,,,2,Vodní nádrž má rozkoš a je nachádza blízko Soč.
Id139,culture,,,2,"Divadlo Semafor je v Zlínskom kraji, ktorý je městská čtvrť."
Id141,geography,,,1,Jablunkovský výběžek je známy pre sklářský průmysel.
Id142,geography,,,2,"Vltavské Kaskády sú súčasťou Punkevní jeskyně, ktorá je komplex jeskyní."
Id143,geography,,,3,"Prachovské skály sú přírodní rezervace, nachádzajú sa v Prahe a sú známe pre pískovcová skalní města."
Id144,geography,,,2,Vajoletky spája Otrokovice a Sudoměřice.
Id145,sports,,,3,"Zlatá podkova má typ udalosti jezdecká všestrannost, má aj typ udalosti spřežení a nachádza sa v hrade Kost."
Id146,geography,,,1,Muzeum rekordů a kuriozit je nachádzajúce sa v Jablonec nad Nisou.
Id147,politics,,,4,Jindřich Vařeka bol starosta v Příbram od 2014-01-01 do 1960.
Id148,geography,,,2,"Pardubice je umiestnené v Prahe východ, ktorý je typ okresu."
Id149,geography,,,1,Česko tečie cez Vrchlice.
Id150,other,,,2,"Otrokovice používa pauzový míra pre jiných nez řemeslných živností, ktoré majú pauzový míra pre výdavky v rovnakej miere 60."
Id151,culture,,,4,"Čeština 2.0 je internetový slovník, ktorý bola založený Ulrikou von Levetzow a ktorý sbiera nové české výrazy a novotvary."
Id153,other,,,2,"Martin Kavka napísal Modrá, nikoli zelená planeta, ktorá jeA kniha."
Id154,geography,,,3,"Území Česka je nachádza v České Budějovice, ktorá je okres."
Id155,geography,,,3,"Černé jezero je nachádzajúce sa v Mělník, a Mělník je okres."
Id156,other,,,3,"David je odrůda hrušeň, jeho kultivácia je v Orlických horách a zaciahnutie nastáva v prosinci."
Id157,culture,,,4,"František Kupka vytvoril Conception/Danae (Početí), ktoré sa predávalo v Česká republika za cenu 2, a jeho stav je nejdražší dílo všech dob."
Id158,culture,,,4,"Fotograf Festival je fotografický festival, ktorý sa koná v Plzni, začal v roku 2011 a je konaný ročne."
Id159,geography,,,3,"Laka je obec, ktorá sa nachádza v Přerovskom okrese."
Id160,sports,,,4,"Karel Kryl je český fotbalový obránce, ktorý v roku 2024 hrál pre FC Vysočina Jihlava."
Id161,geography,,,3,"Kostel svaté Heleny je v Královehradecký kraj, je v Česko a je jediný."
Id162,geography,,,1,Český kras je umiestnený v Česko.
Id163,geography,,,2,"Lažany je nachádza v Krkonošský národní park, ktorý je typ okres."
Id164,history,,,4,"Severní dráha císaře Ferdinanda je parostrojní železnice, ktorá je prvou, a je umiestnená v Česku."
Id166,culture,,,2,"Festival Votvírák sa koná v annualLocation plocha bývalého vojenského letiště Boží Dar, ktoré je locatedIn Československo."
Id169,geography,,,2,"Areál Škoda Auto v Mladé Boleslavi má cestu železnicou Ještěd, a Ještěd je blízko areálu Škoda Auto v Mladé Boleslavi."
Id170,other,,,1,Skupina Katapult má bass gitaristu Ivan Trojan.
Id173,geography,,,2,Zámek Všetaty je nachádza v okrese Všetaty a je typ okresného mesta.
Id174,culture,,,2,Karetní hra Lóra hra sa hrá v Středočeský kraj a primárne sa hrá v Kladne.
Id175,culture,,,2,Edison je autor a Signál času je autor Karel Čapek.
Id177,culture,,,9,"Maxipes Fík je animovaný seriál, jeho krajinou pôvodu je Královéhradecký kraj, má postavu Fík, ktorý je pes, má vlastnosť přerostlý a mluvící, má postavu Ája, ktorá je holčička, a Maxipes Fík zobrazuje příhody."
Id179,culture,,,3,"Karel Čapek je autorPovídky malostranské, ktoré sú prozaické dílo a nazvanéPražská čtvrť."
Id180,geography,,,3,"Nejsevernější národní park v České republice má jméno budova hlavního nádraží v Praze, která je nachází v České republice a má vlastnost nejsevernější."
Id181,culture,,,5,"Devětsil je umělecký svaz, jeho krajinou je Morava, jeho politické vyhlásenie je levicový, aktívny bol od 1920-01-01 až do 1930-12-31."
Id182,culture,,,5,"Anděl Páně je filmová pohádka, je z Československa, režisérom je Jiří Strach, bola vydaná v roku 2005 a jej téma je čert a anděl."
Id183,geography,,,3,"Černé jezero je ledovcové jezero, jeho lokalita je Jičín a má největší rozmer."
Id184,geography,,,2,"Berounka je vytvorena Confluence, a Krásný Les je lokalitou Confluence v Plzni."
Id185,geography,,,3,"Otava je řekou Zlatonosná řeka, která se nachází v západních a jižních Čechách a teče do Blanice."
Id186,history,,,5,"Bitva u Slavkova bola v Morave v roku 2000, kde boli účastníkmi Francie a Rusko, a je považovaná za slavnú."
Id187,other,,,4,"České dráhy je železniční dopravce, je country Kutná Hora, je největší a Ministerstvo dopravy České republiky založilo České dráhy."
Id188,culture,,,4,"Pedro je žvýkačka, ktorá bola vyrobená počas socializmu v Liberecu a má baleniecharakter postavy chlapečka v sombréru."
Id189,culture,,,3,"Státní hymna České republiky pochádza z Fidlovačka aneb Žádný hněv a žádná rvačka, ktorú napísala Radka Vranková, a ktorá je divadelní hra."
Id190,culture,,,6,"Jiří Menzel je český herec, ktorý je hlavnou postavou v seriáli Doktor Martin, ktorý vysiela Česká televize."
Id191,culture,,,6,"Samotáři je komedie z Česka, vydaná v roku 2000, ktorá má Bohdalovou Jiráskovou Janžurová, Jiřího Macháčka a Sašu Rašilova mladšie ako aktorov."
Id192,history,,,5,"Dvoudílná česká historická komedie má názov Císařův pekař – Pekařův císař, je žánrom historical comedy a má 2 časti, pričom Stanislav Rudolfský interpretoval obě hlavní postavy a bola vydaná v roku 1951-01-01."
Id193,culture,,,5,"Jára Cimrman je fikčný postava, je génius, je český, a Jára Cimrman bol vytvorený Přemyslem Otakarem II a Zdeněk Svěrákem."
Id194,culture,,,3,"Jiří Macháček je autor Saturninu, ktorý bol publikovaný v roku 1942 a je humoristický román."
Id195,culture,,,4,"Český kreslený večerníček má název Bob a Bobek – králíci z klobouku, ktorí majú králíci, a králíci majú 4 a žijú v klobouku."
Id196,culture,,,4,"Praotec Čech vytvára Méďové, ktoré je hraný seriál, ktorého cieľovou skupinou sú děti a ktorých hlavnými postavami sú tři malá medvíďata."
Id197,culture,,,3,"Česká televize má televiznú stanicu ČT :D, ktorá bola založená v roku 1977-12-31 a jej cieľovou skupinou sú děti."
Id199,culture,,,7,"Jedna ruka netleská je komedie, je z Česka, bola vydaná v roku 2003, režíroval ju David Ondříček, a jej členom obsadenstva je Jiří Macháček, Ivan Trojan a Svatá Anna."
Id200,culture,,,5,"Návrat idiota je romantická komedie, ktorá je z Česká, a jej režisér je Jakub Prachař, a bola vydaná v roku 1999, a je napriek tomu inšpirovaná hlavnou postavou z Dostojevského kníhy Idiot."
Id201,culture,,,9,"Ondřej Trojan režisoval film Občanský průkaz, ktorý bol vydaný v roku 2010, zobrazuje život Petra, Popelky, Petra Macha a Míty, je za stanovenia z obdobia 1973-01-01 a 1977-12-31 a má historický kontext normalizace."
Id202,culture,,,5,"Jana Budař je režisér debutu Princ Mamánek, ktorý bol vydaný v roku 2020 a je filmovou pohádkou z České republiky."
Id203,culture,,,6,"Česká televize produkuje Svět pod hlavou, ktorý je o Filip Marvan, ktorý je hraný Stanislav Rudolfský, a ktorý bol zranený autem, a ktorý zažíval komu. Filip Marvan má profesiu policista a zažil to v roku 1982."
Id204,culture,,,7,"Dědictví aneb Kurvahošigutntag je filmová komedie, ktorá je z Česka, bola vydaná v roku 1415-07-06 a režisérkou je Věra Chytilová, pričom Bohuš je interpretovaný Bolek Polívkou, ktorý je zhéral velký majetek, ktorý je pochádza od zemřelého otca."
Id205,culture,,,5,"Postřižiny je celovečerní film, jeho režisérem je Adolf Szczyzycki, bol vydaný v roku 1980, je založený na knihe Bohumila Hrabala a jeho příběh shrnuje o pivovaru a rodině jeho správce za první republiky."
Id206,culture,,,6,"Na samotě u lesa je žánr komedie, je to film z Česka, režisérem je Jiří Menzel a jeho premiéra bola 1951-01-01, film vypráví o obyčejné pražské rodince Lavičkových, ktorýchto cílem je výhodně získat domek na venkově."
Id207,culture,,,9,"Tři veteráni je filmová pohádka, ktorá je z Orlice, bola vydaná v roku 1983 a má hlavnými postavami Pankrác, Bimbác a Servác, ktorí sú vysloužilí vojaci."
Id208,culture,,,5,"Kniha Fimfárum má název humoristické pohádky, má 2 příběhy, bola vydána v roce 1960 a je autorství Jana Wericha."
Id209,culture,,,3,"Milada Horáková je autorka Devatero pohádek, ktoré boli publikované v roku 1932 a patria do žánru pohádky."
Id210,history,,,4,"Josef Čapek je autor povídání o pejskovi a kočičce, ktoré bol publikované v roku 1929, je žánrom pohádková knížka a má 8 number of animal characters."
Id211,culture,,,4,"Karel Klostermann je český židovský spisovatel a publicista, a je spisovateľ Modlitby pro Kateřinu Horovitzovou, ktorá má tému holokaust."
Id212,geography,,,2,Ašský výběžek je v západ Čech a rozprostierá sa do Strašnice.
Id213,geography,,,4,"Dálnice D10 začína v Prahe, prechádza cez Hradec Králové a končí v Turnove, a spája sa s silničnou sieťou."
Id214,culture,,,5,"Teta je postava z českých pověstí, je dcérkou Krok, je sestry Radůzy a Libuše a môže komunikovať s duchmi."
Id215,history,,,4,"Karel Poláček je autorStarých pověstí českých, ktoré sú určené pre mládež a predstavujú poviésti z rôznych období českých dějin."
Id216,history,,,6,"Přemysl Oráč je mýtusovývládca, je český, jeho manželem je Libuše, založil dynastii Přemyslovci, Přemyslovci je najstaršia dynastie a jeho vláda bola v Brno venkov."
Id217,history,,,4,"Václav II. bol český král, bol v Bezdězi, ktorá je v Českolipsku, a jeho vkladanie do vězení nastalo v storočí 1957-12-31."
Id218,history,,,6,"Husákovy děti referujú na děti, ktoré boli narodené v Morave a ktoré boli narodené v roku 1970-01-01 alebo 1975-06-30, a Husákovy děti boli použité v publicistickom slangu, pričom Husákova vláda začala v roku 1969-04-17."
Id219,culture,,,3,"Viggo Mortensen je známy pre Trilogi Pán prstenů, a bol hosť na 58. ročníku Mezinárodního filmového festivalu Karlovy Vary, ktorý bol v roku 2000-12-31."
Id220,geography,,,2,Karlovy Vary sa založil v Československu a říčka Teplá tečie do Ohře.
Id221,geography,,,1,Znojmo tečie cez Soutok Labe a Ploučnice.
Id222,geography,,,2,Národní přírodní rezervace Soos je nachádza blízko Ostravy.
Id223,culture,,,6,"Magdalena Dobromila Rettigová je buditelka a spisovatelka, je česká a je známa ako autorka, pričom Domácí kuchařka je autorem a jej publikácia bola v roku 2023."
Id224,geography,,,1,Okres Svitavy je nachádza v České republice.
Id225,history,,,2,Václav Klaus sa stal prezidentom 1. januára 1968 a je prezident Československej socialistickej republiky.
Id227,geography,,,1,Národní divadlo moravskoslezské je založené v okres Litoměřice.
Id228,geography,,,2,Kraj Vysočina je historická země a jeho location je severovýchod České republiky.
Id229,culture,,,3,Adolf Szczyzycki je česká zpěvačka s uměleckým jménem Radůza.
Id230,geography,,,3,"Vysočina je umiestnená v Ústí nad Orlicí, je typom mesta a Ústí nad Orlicí je typom okresu."
Id233,culture,,,1,Kytice z pověstí národních má autora Zdeněk Troška.
Id234,history,,,2,Václav IV vydal prezidentské dekrety v období od 1940-01-01 do 1945-12-31.
Id235,geography,,,1,Morava je nachádza v Zlínský kraj.
Id236,geography,,,1,Lázeňská léčebna Mánes je nachádza v Zámku Zásmuky.
Id237,geography,,,1,Lužná u Rakovníka je nachádza v Liberecký kraj.
Id238,geography,,,1,Vyškov je nachádza v Turnove.
Id239,geography,,,1,Pivovar Gambrinus má jeho hlavné kancelárie v československom území.
Id240,geography,,,1,Praha východ je nachádza v Karlovarský kraj.
Id241,history,,,3,"Protektorát Čechy a Morava je súčasťou Svojkovské skály, bol okupovaný nacistickým Německom v období od 1939-03-15 do 1945-05-08."
Id242,geography,,,2,"Baťův Mrakodrap je zatopený lom, ktorý sa nachádza v okrese Beroun."
Id243,geography,,,1,Mariánské Lázně je nachádza v Jihlavě.
Id244,geography,,,1,Okres Nový Jičín je nachádza v Prahe.
Id245,culture,,,2,Host do domu je časopis a jeho publikácia trvá od 1953-01-01.
Id246,geography,,,1,Chodské náměstí je nachádza v Vysočine.
Id247,geography,,,1,Chráněná krajinná oblast Křivoklátsko je nachádza v Karlovy Vary.
Id248,other,,,2,Orlice park shopping je obchodní centrum a nachádza sa v Zámku Zásmuky.
Id249,geography,,,1,Strakonice je umiestnené v historickom jádre města Prostějova.
Id250,geography,,,1,Nelahozeves je nachádza v okrese Náchod.
Id252,geography,,,1,Česko je umiestnené v Královéhradecký kraj.
Id253,history,,,1,Saša Rašilov mladší je autor Starých pověsti české.
Id254,geography,,,1,Baťův Mrakodrap je nachádza v Olomoucký kraj.
Id258,history,,,2,Přemysl Oráč je spisovatel český.
Id259,geography,,,1,Univerzita Tomáše Bati je nachádza v kraji Pardubický.
Id260,other,,,1,TV Nova je založil Ivan Trojan.
Id263,culture,,,2,Babička autoruje Praotec Čech.
Id264,history,,,1,Berenika Kohoutová je významný teolog.
Id265,geography,,,2,Plechý je súčasťou Ohře a jeho výška je 1378 metrov.
Id266,geography,,,1,Cejpův dům je nachádza v Plzni.
Id267,history,,,4,"Kazi je český voják a vojenský stíhací pilot, jeho dôvod smrti je letecké neštěstí, ktoré sa stalo počas demonstratívneho letu."
Id269,culture,,,2,"Julius Grégr komponoval hudbu pre Kdyby tisíc klarinetů, ktoré sú tisíc klarinetů."
Id270,geography,,,1,Novomlýnská nádrž je nachádza na Lažany.
Id271,geography,,,1,Nové Mitrovice je nachádza v Mladé Boleslavi.
Id272,geography,,,1,Nová Bystřice je nachádza na hranici so Slanskou horou.
Id273,history,,,2,Bohdalová Jirásková Janžurová je student a je protikomunistický odbojář.
Id274,geography,,,1,Krušné hor je blízko Českých Budějovic.
Id276,culture,,,1,Boleslav I. je autor smrti krásných srnců.
Id277,geography,,,2,Zličín je Městská Část a je súčasťou Zelené hora.
Id278,history,,,1,Jihomoravský kraj má vzhľad a vývoj České Lípy.
Id279,culture,,,4,"Vojtěch Zikmund je kouzelník, ktorý sa podieľal v Česko Slovensko má talent, ktoré je talentová show a má vlastnosť slavná."
Id280,history,,,2,Berenika Kohoutová je ustanovená povinná školní docházka v území Česka.
Id281,geography,,,1,Hrad Pernštejn je umiestnený v okrese Chrudim.
Id283,geography,,,1,Tatra má svoje hlavné kancelárie v Kutnej Horě.
Id284,politics,,,3,"Ferdinand d´Este má pozíciu prezidenta, Edvard Beneš má pozíciu ministra zahraničia a Edvard Beneš bol ministrom počas prezidentstva Ferdinanda d´Este."
Id287,culture,,,1,Kabát je z Strašnice.
Id288,geography,,,1,Škoda bola založená v Náměstí Republiky v Plzni.
Id289,history,,,3,"Karlova univerzita je v Jihočeský kraj, Karolinum je bud[:Karlova univerzita] a Karolinum je najstarší bud[:true]."
Id290,culture,,,1,Boleslav I. má povolanie sochař.
Id291,culture,,,1,Kateřina Hešová hrála v Divadle Na zábradlí.
Id292,history,,,1,Tomáš Baťa založil CompanyInCity v Plzni.
Id293,history,,,1,Švejka za světové války autor je Adolf Szczyzycki.
Id294,culture,,,3,"Petřín má monument Pomník Karla Hynka Máchy, ktorý spomína J. H. Krchovský, ktorý je český básník."
Id295,geography,,,2,"Novodobá těžba ovplyvňuje okres Trutnov, a jej zdrojový typ je uran."
Id296,geography,,,1,Kotel je nazvaná rozhledna.
Id297,history,,,1,Mánes je Básník s kytarou.
