eid,category,shape,shape_type,size,sentence
Id43,geography,,,2,"Trutnov has the river Hradec Králové, and Hradec Králové flows through Trutnov."
Id46,geography,,,2,"The Železniční muzeum is located in Rudný důl u Harrachova, and Rudný důl u Harrachova contains the Železniční muzeum."
Id48,culture,,,2,"Marek Bárta is the author of Honzíkova cesta, which is a children's book."
Id49,other,,,1,Krok plays the akordeon.
Id50,culture,,,2,"Václav Havel moderates Osobnost Plus, which is a television show."
Id52,sports,,,2,Nádraží Veleslavín is the center of paragliding and sportovní létání.
Id54,history,,,4,Kosti belong to Mamuti and were found in Vykopávky v Přerově in a significant quantity in Praha.
Id55,geography,,,1,Českobrodský okruh is located in Národní Park Šumava.
Id56,geography,,,2,"Anděl Páně 2 is a filming location in the Vltava, and the Vltava is located in Ledč nad Sázavou."
Id57,culture,,,1,Švabinský popularizes slam poetry.
Id58,geography,,,1,The territory of Germany has the symbol lilii.
Id59,culture,,,1,Vršovice is associated with the textile industry.
Id60,geography,,,2,"The district of Beroun flows through Žatec, and Žatec has the river Beroun district."
Id61,geography,,,1,Jablunkovský výběžek has location Podhůří Orlických hor.
Id62,sports,,,4,"František Boleslav Zdrůbek is a bookseller, is the oldest, is the longest active, and is located in the Česká republika."
Id63,geography,,,2,"Praha has the river Jizera, and the Jizera flows through Praha."
Id64,sports,,,2,"The česká hokejová liga was renamed to Maxa liga, and its season started on 2018-01-01."
Id65,culture,,,3,"Humpolec is associated with Jirásková, who is a character from Marečku podejte mi pero, which is a film."
Id66,geography,,,3,"Rybník Bezdrev is a type of rybník, and it is located in ČR, and its size is from the last 100 years."
Id67,culture,,,1,postavička Večerníček hasAuthor Adam Vojtěch.
Id68,geography,,,2,The rozhledna nad Ústí nad Orlicí has the name Stříbrná krasavice and is located in Zámek Zásmuky.
Id69,culture,,,5,"Praotec Čech ledPeople do země zaslíbené published the balady, which was requested by the broad public for a zhudebnění."
Id70,geography,,,2,"Praha is located on Praha Děčín, and Praha Děčín is a main road."
Id71,culture,,,1,Bob Hýsek is the author of Žítkovské bohyně.
Id72,geography,,,2,"Bečovská botanická zahrada is located in Lipý, and Lipý contains Bečovská botanická zahrada."
Id73,geography,,,2,"The river flowing through Havlíčkův Brod is Československo, and Československo is a river."
Id74,geography,,,2,"Teplice has the dominant Vysočina, and Vysočina is a type of hora."
Id75,sports,,,3,"The závod veteránů was held at Sudoměřice, started in 2002, and is held regularly."
Id76,culture,,,7,"David Krejčí is a Czech art historian, is known for publishing studies, and the publishing of studies has the topic of a Czech painter, who includes Mánes, Švabinský, and Machek; David Krejčí founded the art group Trasa."
Id77,history,,,4,"Vladimír Přibský is a journalist and a playwright, and his real name is Kateřina Hešová, who was born in Přibyslav."
Id78,geography,,,2,The Římskokatolická farnost is located in Brno venkov and its name is Slaný.
Id79,geography,,,1,Rybník Španělák is located in Mladá Boleslav.
Id80,culture,,,3,"Vrásky z lásky was directed by Jiří Strach, had Jiří Menzel as the main actor, and Jiřina Bohdalová as the main actress."
Id81,politics,,,2,Karel Plíhal is the chairperson of Hnutí Dobrých Proměn.
Id82,other,,,5,"Teplická dopravní společnost operates city public transport, operates suburban public transport, and operates regional public transport. The name change date was 2000, and the new name is Arriva Teplice."
Id83,sports,,,7,"Arnošt Lustig is Czech, is a sportsman, specializes in discus throwing, is a multiple-time champion of the Czech Republic, and his discipline is discus throw, with a personal record of 65.46 meters."
Id84,culture,,,5,"Jiří Šindelář is a writer and a playwright, is of Czech nationality, and is described as a successor to Franz Kafka."
Id85,culture,,,5,"Václav Havel was a glass artist, was Czech, resided in the USA, and his activity period was from 1985 to 2003."
Id86,sports,,,3,"The česká fotbalová liga is called Fortuna Liga, and it was valid from 2018-01-01 to 1421."
Id87,history,,,3,Operace Dunaj is a Czech film released in 1993 about the invasion of the Warsaw Pact troops.
Id88,geography,,,2,Krušné hory are the location of Most sebevrahů and are a mountain.
Id89,geography,,,2,"Mělník was created by the flooding of the Most–Ležáky mine, and its opening date was 2020."
Id90,sports,,,4,"Ondřej Perušič isPartOf Zdeněk Svěrák, and David Schweiner isPartOf Zdeněk Svěrák, and Zdeněk Svěrák becameWorldChampionIn beach volleyball in 2023."
Id91,culture,,,1,"Kateřina Bobková-Valentová is the true author of the word ""robot""."
Id92,history,,,1,The Nuselský most's previous nickname was Plzeň.
Id94,history,,,6,"Miroslav Donutil was a chemist, an entrepreneur, and an industrialist, and he was Czech, and he was the founder of the production and sale of gasoline industry."
Id95,geography,,,1,Svojkovské skály are located in Ohře.
Id96,sports,,,4,"Adam Vojtěch is Český, is a skibobista, holds 12 titles, and the 12 titles are mistr světa."
Id99,sports,,,2,Česká basketbalová federace leads basketbal and operates in Ústecký kraj.
Id100,other,,,3,"diváci know Václav Postránecký, and Václav Postránecký appearsIn Na vlastní oči, which isA investigativní pořad."
Id101,history,,,4,"Aleš is a Czech historian and a politician, and he is the founder of Matice česká."
Id103,history,,,1,The oldest political party in the Czech lands was founded in 1996.
Id104,history,,,1,Josef Jungmann founded Národní listy.
Id105,history,,,1,Krkonoše was first mentioned in 1248.
Id106,history,,,4,"Jiří Wolker is of Československý nationality and is an inženýr, and he contributed to Walter Minor, who is a letecký motor."
Id108,history,,,7,"Františka Plamínková was a political person, a journalist, and a feminist, and her nationality was Czechoslovakian. She was active from 1918 to 1938, and she was executed in 2023 in the Heydrichiáda context."
Id109,politics,,,3,"Božena Němcová is a Czech politician, was the former minister of health, and is known for appearing in the SuperStar competition."
Id110,culture,,,6,"Česká situační komedie hasTitle Světáci, which was released in 1969 and features actresses Bohdalová, Jirásková, and Janžurová; Marie Čermínová formsGroup slavná ženská trojice."
Id112,culture,,,3,"The Czech series Sňatky z rozumu has the theme of Czech nationalism, and this theme is for the time period 2024-12-31, and the series Sňatky z rozumu addresses the circumstances of the so-called national revival."
Id113,geography,,,1,Česko has its capital in Ostrava.
Id114,history,,,2,Švabinský is the son of Karel IV.
Id115,culture,,,7,"Český slavík is an annual poll that measures popularity and targets Czech singers, Czech singers, and Czech groups; it is the biggest and was founded on 1953-01-01."
Id116,geography,,,5,"The Veletržní palác is located in Nejvyšší bod Krkonoš, has a functionalism architectural style, is among the first and largest functionalist buildings in Prague, its original purpose was holding fairs, and its later purpose was the seat of foreign trade businesses."
Id117,culture,,,4,"Výstaviště Praha was founded on 1891-01-01, is a veletržní areál, is located in Liberec, and is the oldest."
Id118,history,,,5,"Krok is a historian from Liberec, of Czech nationality, who received the Cena rektora UK for the daily life of a teacher and student at the Jesuit gymnasium."
Id119,other,,,4,"Saša Gedeon is a heretic and moderates Natočto, which is a fun and competition television show produced by TV Nova."
Id120,history,,,4,"The period of political changes in Czechoslovakia has the name Sametová revoluce, started on 1980, and ended on 1989-12-29, and its location is Československo."
Id121,history,,,4,"The first American diary in Czech is named Svornost, is in the Czech language, and is located in France, and its first founder is František Boleslav Zdrůbek."
Id123,culture,,,2,Gustáv Husák is the singer of kapela Mig 21.
Id124,culture,,,3,"Bohouš Šebek played by Markéta Šílená in Pelíšky, and Markéta Šílená acted in Pelíšky."
Id125,culture,,,2,Rebel is located in Frýdek-Místek and Rebel is a pivovar.
Id127,culture,,,3,"Rumcajs is a kreslený loupežník, and Rumcajs is associated with Kavčí hory."
Id128,culture,,,3,"Slunce seno jahody is a komedie directed by Zdeněk Troška, set in Svatava."
Id129,geography,,,3,"The Právnická fakulta is part of Univerzita Karlova, is located at Čechův most, and Čechův most is located in Sudoměřice."
Id130,geography,,,1,Hradec Králové has the highest peak Sněžka.
Id131,geography,,,1,Antonín Dvořák was born in Rakousko.
Id132,geography,,,1,Liberecký kraj is located in Plzeňský kraj.
Id133,geography,,,2,Berenika Kohoutová authored Bylo nás pět and was born in Rychnov nad Kněžnou.
Id134,geography,,,1,Orlické hory has the highest peak hrad Zvíkov.
Id135,history,,,1,Poslanecká sněmovna Parlamentu České republiky has headquarters at Vrchlice.
Id136,geography,,,1,Javořice is the highest peak in severozápadní Čechy.
Id137,culture,,,3,"bankovka hasValue 2, hasCurrency Kč, and depictsPerson Božena Němcová."
Id138,geography,,,2,The Vodní nádrž has the name Rozkoš and is located near Soč.
Id139,culture,,,2,"Divadlo Semafor is located in Zlínský kraj, and Zlínský kraj is a city district."
Id141,geography,,,1,Jablunkovský výběžek is famous for the glass industry.
Id142,geography,,,2,"Vltavské Kaskády is part of Punkevní jeskyně, and Punkevní jeskyně is a complex of caves."
Id143,geography,,,3,Prachovské skály is a natural reserve located in Praha and is known for sandstone rock cities.
Id144,geography,,,2,Vajoletky connects Otrokovice and Sudoměřice.
Id145,sports,,,3,"The Zlatá podkova has the event type jezdecká všestrannost and spřežení, and its location is hrad Kost."
Id146,geography,,,1,Muzeum rekordů a kuriozit is located in Jablonec nad Nisou.
Id147,politics,,,4,Jindřich Vařeka was the mayor of Příbram from 2014-01-01 to 1960.
Id148,geography,,,2,"Pardubice is located in Praha východ, and Praha východ is a type of okres."
Id149,geography,,,1,Česko flows through Vrchlice.
Id150,other,,,2,"Otrokovice uses the pausal rate for other non-craft trades, and the pausal rate for expenses for other non-craft trades is 60."
Id151,culture,,,4,"Čeština 2.0 is a type of internet dictionary, was founded by Ulrika von Levetzow, and collects new Czech expressions and new variations."
Id153,other,,,2,"Martin Kavka wrote Modrá, nikoli zelená planeta, and Modrá, nikoli zelená planeta is a kniha."
Id154,geography,,,3,"The territory of Česka is located in České Budějovice, and the territory of Česka is a type of obec, while České Budějovice is a type of okres."
Id155,geography,,,3,"Černé jezero is located in Mělník, and Mělník is a district."
Id156,other,,,3,"David is a cultivar of pear, his breeding location is the Orlické hory, and his ripening month is December."
Id157,culture,,,4,"František Kupka is the author of Conception/Danae (Početí), which was auctioned in the Česká republika for 2 and is the most expensive work of all times."
Id158,culture,,,4,"The Fotograf Festival is a fotografický festival that takes place in Plzeň, started in 2011, and is held annually."
Id159,geography,,,3,"Laka is located in Přerov, and Přerov is a district."
Id160,sports,,,4,Karel Kryl is Czech and is a football defender who played for FC Vysočina Jihlava in 2024.
Id161,geography,,,3,"Kostel svaté Heleny is located in Královehradecký kraj, in Česko, and is unique."
Id162,geography,,,1,CHKO Český kras is partially located in Česko.
Id163,geography,,,2,"Lažany is located in Krkonošský národní park, and Krkonošský národní park is a type of okres."
Id164,history,,,4,"The Severní dráha císaře Ferdinanda is a type of parostrojní železnice, is located in Česko, and is the first."
Id166,culture,,,2,"The Festival Votvírák is held annually at the field of the former military airfield Boží Dar, which is located in Československo."
Id169,geography,,,2,"The area Škoda Auto v Mladé Boleslavi has a highway to Ještěd, and Ještěd passes near the area Škoda Auto v Mladé Boleslavi."
Id170,other,,,1,The group Katapult has BassGuitarist Ivan Trojan.
Id173,geography,,,2,zámek Všetaty is located in the district of zámek Všetaty and is a type of district town.
Id174,culture,,,2,The card game Lóra was played in the Středočeský kraj and was primarily played in Kladno.
Id175,culture,,,2,Karel Čapek is the author of Edison and Signál času.
Id177,culture,,,9,"Maxipes Fík is an animated series from the Královéhradecký kraj, featuring the character Fík, who is a grown dog that can speak, and also features Ája, who is a girl, and depicts adventures."
Id179,culture,,,3,"Karel Čapek is the author of Povídky malostranské, which is a prose work named after pražská čtvrť."
Id180,geography,,,3,"The building of the main station in Prague has the name Nejsevernější národní park v České republice, is located in Česká republika, and has the property nejsevernější."
Id181,culture,,,5,"Devětsil is an artistic association, its origin country is Morava, its political alignment is left-wing, and it was active from 1920-01-01 until 1930-12-31."
Id182,culture,,,5,"Anděl Páně is a film fairy tale from Czechoslovakia, directed by Jiří Strach, released in 2005, and its theme is devil and angel."
Id183,geography,,,3,"Černé jezero is a glacial lake, is located in Jičín, and is the largest."
Id184,geography,,,2,"Berounka was formed by the confluence of Krásný Les, which is located in Plzeň."
Id185,geography,,,3,"The Otava is a river that is the Zlatonosná řeka, is located in the western and southern Czech Republic, and flows into the Blanice."
Id186,history,,,5,"The Battle of Slavkova took place in Morava in 2000, and the participants were Francie and Rusko, and it was classified as slavná."
Id187,other,,,4,"České dráhy is a railway carrier, is located in Kutná Hora, is the largest, and was founded by the Ministerstvo dopravy České republiky."
Id188,culture,,,4,"Pedro is a žvýkačka produced during socialismus in Liberec, and it has the packaging feature of a boy's figure in a hat."
Id189,culture,,,3,"The national anthem of the Czech Republic originates from Fidlovačka aneb Žádný hněv a žádná rvačka, which was authored by Radka Vranková and is a theatrical play."
Id190,culture,,,6,"Jiří Menzel is Czech, is an actor, is the main character, and acted in Doktor Martin, which is a series broadcast by Česká televize."
Id191,culture,,,6,"Samotáři is a comedy from the Czech Republic, released in 2000, and features actors Bohdalová Jirásková Janžurová, Jiří Macháček, and Saša Rašilov mladší."
Id192,history,,,5,"The historical comedy titled Císařův pekař – Pekařův císař was released on 1951-01-01, is a historical comedy, has 2 parts, and Stanislav Rudolfský portrayed both main characters."
Id193,culture,,,5,"Jára Cimrman is a fictional character and is a genius; his nationality is český. Přemysl Otakar II created the character Jára Cimrman, and Zdeněk Svěrák created the character Jára Cimrman."
Id194,culture,,,3,"Jiří Macháček is the author of Saturnin, which was published in 1942 and is a humorist novel."
Id195,culture,,,4,"The cartoon ""Bob a Bobek – králíci z klobouku"" has the title ""Bob a Bobek – králíci z klobouku,"" which features characters called králíci, and there are 4 králíci who live in a klobouk."
Id196,culture,,,4,"Praotec Čech creates Méďové, which is a series targeted at children, and the main characters of Méďové are three small cubs."
Id197,culture,,,3,"Česká televize has the television station ČT :D, and ČT :D was founded on 1977-12-31, and its target audience is děti."
Id199,culture,,,7,"Jedna ruka netleská is a comedy from the country of Česko, released in 2003, directed by David Ondříček, and has cast members Jiří Macháček, Ivan Trojan, and Svatá Anna."
Id200,culture,,,5,"Návrat idiota is a romantic comedy from the Czech Republic, directed by Jakub Prachař, released in 1999, and is inspired by the main character from Dostoevsky's book Idiot."
Id201,culture,,,9,"The directed film Ondřej Trojan depicts the life of Občanský průkaz, who depicts the life of Petr, Popelka, Petr Mach, and Míťa, set in the periods 1973-01-01 and 1977-12-31, with a historical context of normalizace, and was released in 2010."
Id202,culture,,,5,"Jana Budař directed the film Princ Mamánek, which was released in 2020 and is a filmová pohádka from Česká."
Id203,culture,,,6,"Česká televize produces Svět pod hlavou, which is about Filip Marvan. Stanislav Rudolfský is played by Filip Marvan, and Filip Marvan is hit by auto, and Filip Marvan experiences coma in 1982, and Filip Marvan has the profession of policista."
Id204,culture,,,7,"Dědictví aneb Kurvahošigutntag is a film comedy from the country of origin Česko, released in 1415-07-06, directed by Věra Chytilová, and Bohuš was portrayed by Bolek Polívka; Bohuš inherits a large estate which was inherited from the deceased father."
Id205,culture,,,5,"Postřižiny is a full-length film, directed by Adolf Szczyzycki, released in 1980, is based on the book by Bohumil Hrabal, and its plot summary is about a brewery and the family of its manager during the first republic."
Id206,culture,,,6,"Na samotě u lesa je komedie z Česka, kterou režisér Jiří Menzel vydal v roce 1951-01-01, která vypráví o obyčejné pražské rodince Lavičkových, jejichž cílem je výhodně získat domek na venkově."
Id207,culture,,,9,"Tři veteráni is a film fairy tale from Orlice, released in 1983, and has main characters Pankrác, Bimbác, and Servác, who are all veteran soldiers."
Id208,culture,,,5,"The book Kniha has the title Fimfárum, has 2 stories, is of the genre humoristické pohádky, was published in 1960, and was written by Jan Werich."
Id209,culture,,,3,"Milada Horáková authored Devatero pohádek, which was published in 1932 and is of the genre pohádky."
Id210,history,,,4,"Josef Čapek authored the book Povídání o pejskovi a kočičce, which was published in 1929, is a fairy tale book, and has 8 animal characters."
Id211,culture,,,4,"Karel Klostermann is a Czech Jewish writer and a publicist, and he is the author of Modlitba pro Kateřinu Horovitzovou, which has the theme of the Holocaust."
Id212,geography,,,2,Ašský výběžek is located in západ Čech and extends into Strašnice.
Id213,geography,,,4,"The Dálnice D10 starts in Praha, passes through Hradec Králové, ends in Turnov, and connects to the road network."
Id214,culture,,,5,"Teta has the name Teta, is the daughter of Krok, is the sister of Radůza, is the sister of Libuše, and can communicate with duchy."
Id215,history,,,4,"Karel Poláček is the author of Staré pověsti české, which is targeted at youth and is a literary processing of stories from various periods of Czech history."
Id216,history,,,6,"Přemysl Oráč is a mythical ruler of Czech nationality, was married to Libuše, and founded the Přemyslovci dynasty, which is the oldest dynasty, ruling the Brno venkov."
Id217,history,,,4,"Václav II. was the future role of český král, was imprisoned in Bezděz, which is in the region of Českolipsko, and was imprisoned in the 1957-12-31 century."
Id218,history,,,6,"Husákovy děti refer to děti, who were born in Morava during 1970-01-01 and 1975-06-30, and Husákovy děti were used in publicistický slang, while Husákova vláda started on 1969-04-17."
Id219,culture,,,3,"Viggo Mortensen is known for Trilogie Pán prstenů, and he attended as a guest at the 58. ročník Mezinárodního filmového festivalu Karlovy Vary, which took place from 1950-01-01 to 2000-12-31."
Id220,geography,,,2,"Karlovy Vary was founded in Československo, and the Teplá river flows into the Ohře."
Id221,geography,,,1,The river Znojmo flows through Soutok Labe a Ploučnice.
Id222,geography,,,2,Národní přírodní rezervace hasName Soos and isLocatedNear Ostrava.
Id223,culture,,,6,"Magdalena Dobromila Rettigová is an awakening person and a writer, and she is Czech. She is known for being an author. Domácí kuchařka is the author of Magdalena Dobromila Rettigová and was published in 2023."
Id224,geography,,,1,Okres Svitavy is located in Česká republika.
Id225,history,,,2,Václav Klaus became president on 1968-01-01 and is the president of Československá socialistická republika.
Id227,geography,,,1,Národní divadlo moravskoslezské is headquartered in okres Litoměřice.
Id228,geography,,,2,The region Vysočina is a historical land and is located in the northeast of the Czech Republic.
Id229,culture,,,3,"Adolf Szczyzycki's artistic name is Radůza, his nationality is česká, and his profession is zpěvačka."
Id230,geography,,,3,"Vysočina is located in Ústí nad Orlicí, and Ústí nad Orlicí is a type of okres. Vysočina is a type of město."
Id233,culture,,,1,Kytice z pověstí národních hasAuthor Zdeněk Troška.
Id234,history,,,2,Václav IV authored presidential decrees from 1940-01-01 to 1945-12-31.
Id235,geography,,,1,Morava is located in Zlínský kraj.
Id236,geography,,,1,Lázeňská léčebna Mánes is located in Zámek Zásmuky.
Id237,geography,,,1,Lužná u Rakovníka is located in Liberecký kraj.
Id238,geography,,,1,Vyškov is located in Turnov.
Id239,geography,,,1,Pivovar Gambrinus has its headquarters in československé území.
Id240,geography,,,1,Praha východ is located in Karlovarský kraj.
Id241,history,,,3,"The Protektorát Čechy a Morava is a part of Svojkovské skály, was occupied by nacistické Německo, and its occupation period was from 1939-03-15 to 1945-05-08."
Id242,geography,,,2,"Baťův Mrakodrap is a flooded quarry, which is located in the district of Beroun."
Id243,geography,,,1,Mariánské Lázně is located in Jihlava.
Id244,geography,,,1,Okres Nový Jičín is located in Praha.
Id245,culture,,,2,Host do domu is a publication with a publication period of 1953-01-01.
Id246,geography,,,1,Chodské náměstí is located in Vysočina.
Id247,geography,,,1,Chráněná krajinná oblast Křivoklátsko is located in Karlovy Vary.
Id248,other,,,2,Orlice park shopping is a shopping center located in Zámek Zásmuky.
Id249,geography,,,1,Strakonice is located in the historical core of the city of Prostějov.
Id250,geography,,,1,Nelahozeves is located in the district of Náchod.
Id252,geography,,,1,Česko is located in Královéhradecký kraj.
Id253,history,,,1,Saša Rašilov mladší is the author of Staré pověsti české.
Id254,geography,,,1,Baťův Mrakodrap is located in Olomoucký kraj.
Id258,history,,,2,"Přemysl Oráč is a writer, and the writer is Czech."
Id259,geography,,,1,Univerzita Tomáše Bati is located in the region Pardubický.
Id260,other,,,1,Ivan Trojan is the founder of TV Nova.
Id263,culture,,,2,Praotec Čech wrote Babička.
Id264,history,,,1,Berenika Kohoutová is a significant theologian.
Id265,geography,,,2,"Plechý is part of Ohře, and its height is 1378 meters."
Id266,geography,,,1,Cejpův dům is located in Plzeň.
Id267,history,,,4,"Kazi is a Czech soldier and a military fighter pilot, and the aircraft accident occurs during a demonstrative flight."
Id269,culture,,,2,Julius Grégr composed music for Kdyby tisíc klarinetů.
Id270,geography,,,1,Novomlýnská nádrž is located on the river Lažany.
Id271,geography,,,1,Nové Mitrovice is located in Mladá Boleslav.
Id272,geography,,,1,Nová Bystřice is located at the border with Slanská hora.
Id273,history,,,2,Bohdalová Jirásková Janžurová is a student and is a anti-communist resistance fighter.
Id274,geography,,,1,úpatí Krušných hor is near Českých Budějovic.
Id276,culture,,,1,Boleslav I. is the author of Smrt krásných srnců.
Id277,geography,,,2,Zličín is a Municipal District and is part of Zelená hora.
Id278,history,,,1,Jihomoravský kraj has the appearance and development of České Lípa.
Id279,culture,,,4,"Vojtěch Zikmund is a magician and participated in Česko Slovensko má talent, which is a talent show and has the attribute famous."
Id280,history,,,2,Berenika Kohoutová established mandatory school attendance in the territory of the Czech Republic.
Id281,geography,,,1,Hrad Pernštejn is located in the district of Chrudim.
Id283,geography,,,1,The headquarter location of Tatra is Kutná Hora.
Id284,politics,,,3,"Ferdinand d´Este held the position of prezident, and Edvard Beneš held the position of ministr zahraničí, and Edvard Beneš was the Minister During the Presidency of Ferdinand d´Este."
Id287,culture,,,1,Kabát originates from Strašnice.
Id288,geography,,,1,Škoda was founded in Náměstí Republiky v Plzni.
Id289,history,,,3,"Karlova univerzita is located in Jihočeský kraj, and Karolinum is the building of Karlova univerzita, which is the oldest building."
Id290,culture,,,1,Boleslav I. has the occupation of sochař.
Id291,culture,,,1,Kateřina Hešová acted in Divadlo Na zábradlí.
Id292,history,,,1,Tomáš Baťa founded Company In Plzeň.
Id293,history,,,1,Adolf Szczyzycki is the author of Osudy dobrého vojáka Švejka za světové války.
Id294,culture,,,3,"Petřín has the monument Pomník Karla Hynka Máchy, which commemorates J. H. Krchovský, who is a Czech poet."
Id295,geography,,,2,"Novodobá těžba affects okres Trutnov, and its resource type is uran."
Id296,geography,,,1,Kotel is called rozhledna.
Id297,history,,,1,Mánes' nickname is Básník s kytarou.
Id298,geography,,,3,"Sokolov is located at Babiččino údolí, which is the confluence of Ohře and Svatava."
Id299,geography,,,3,"The Renesanční městský palác is located at Malé náměstí a Dlouhá ulice, is located in Hněvín, and has the name Cejpův dům."
Id300,history,,,2,"The Zemský úřad's previous location was hrad Zvíkov, and its previous seat was Místodržitelský palác."
Id301,history,,,2,"Uherské Hradiště is notoriously known, and it is directly connected to the pražský vrchní soud."
Id303,politics,,,3,"Jiří Kobza owns Mladá fronta and owns mediální skupina Mafra, starting from 2013-01-01."
Id304,culture,,,3,"Václav Havel announces U Prdlavky, which is a stop that belongs to pražská městská hromadná doprava."
Id306,history,,,3,"Gavrilo Princip was an atentátník and is famous, and he was imprisoned in Sněžka."
Id307,geography,,,3,"The television transmitter Ještěd is located near Rozkoš, and Rozkoš is a city."
Id308,geography,,,2,Jan Kameníček is an architect who designed the Žižkovský vysílač.
Id309,geography,,,2,"The Labe meets Orlice, and the Labe Orlice confluence location is Mladá Boleslav."
Id310,culture,,,1,Jiří Strach has the property chladna z rána.
Id311,culture,,,3,"Prago Union received the Anděl Award for Dezorient Express, and the Anděl Award was in the year 1945."
Id312,history,,,6,"Rudolf Procházka was a Czech soldier and a pilot, held the rank of major, lived in a house, and died in a house located in Františkovy Lázně."
Id313,history,,,2,Přemysl Otakar II has the nickname král železný a zlatý and is the King of Hrad Karlštejn.
Id314,geography,,,2,The Institut plánování a rozvoje hlavního města Prahy is located in Česko and is headquartered in budovy bývalého Sdružení projektových ateliérů.
Id315,history,,,4,"Žofie Chotková is a Czech noblewoman, and she is the spouse of Jirásková, who is a successor to the throne and was assassinated."
Id317,geography,,,1,Tzv. Pražské Předměstí belongs to the cadastral area Labe Orlice.
Id318,history,,,1,Česká televize was founded on 2006-01-01.
Id319,sports,,,2,"The závodní okruh is located in Česká republika, which is part of the severozápadní Čechy."
Id320,history,,,1,The nemocniční areál nemocnice Znojmo originated from Žižkov.
Id321,geography,,,4,"Karlovy Vary is located in západ Čech, is part of the seznam Světového dědictví UNESCO, is known for termální prameny, and is of the type jesenické pohoří."
Id322,history,,,3,"The communist judicial political processes occurred from 1950-01-01 to 1959-12-31 in Litovel, and Milada Horáková is a famous victim of the communist judicial political processes."
Id323,culture,,,6,"Josef Kemr is of Czech nationality, is a legendary actor, has 12 roles, and received the Cena Thálie award in 1993 for lifetime mastery."
Id324,geography,,,1,Dům U Doušů is located at Libníč.
Id325,history,,,5,"The Československý válečný kříž 1939 is a military decoration, its country is Liberecký kraj, and it was awarded for demonstrating an outstanding deed in danger of life and for sacrificing life, with a founding date of 1939."
Id326,culture,,,4,"Melantrich is a type of Nakladatelství, is in the country Česko, is of the Novodobé era, and is located at Thunovský palác."
