eid,category,shape,shape_type,size,sentence
Id63,culture,,,8,"Miroslav Šmajda je frontman bandu Walda Gang a Terrapie, je narozen v Košici, vystupoval v soutěži Česko Slovenská SuperStar v sezóně 1, která proběhla v roce 2009, a jeho umístění bylo 1024."
Id64,geography,,,7,"Malá Javorina se skládá z Michalovce, Sobrance a Trebišova, a Malá Javorina je slovenský region."
Id65,other,,,2,Emília Bukovská je slovenský lekár a její oblast výdoby excelence je gerontológia.
Id66,geography,,,4,"Ostrožnica je lokalizována v okrese Snina, je slovenskou obec, zmizela dne 30-06-2021 kvůli výstavbě Starinskej priehrady."
Id67,culture,,,4,"Pacho, hybský zbojník, byl vydán v roce 09-12-2025, a Melichar je zbojník, kterého Michal Hraška a Pacho, hybský zbojník má za charakter Melicha."
Id68,culture,,,5,"Škvrna Records byla zveřejněna pro IMT Smile, Bukasový masív a Gladiator, a později byla změnena na Závodský, s.r.o. vวันที่ 18-02-1997."
Id69,culture,,,3,"Metod Sivčák je spevák, je členem Metalindy, která je slovenská skupina."
Id70,sports,,,2,Zita Švihranová je slovenská paralympijská športovkyňa a soutěží v boccia.
Id72,politics,,,2,Eduard Heger byl založen 05-03-2023 a založil politickou stranu Demokrati.
Id73,history,,,2,"Milan Hodža je první slovenský predseda vlády Česko-Slovenska, a Nižná Habušová má prvního slovenského premiéra Milana Hodžu."
Id75,geography,,,2,Kamenný Potok je nachází v Bratislave a nachází se na Hlavním namestí.
Id76,geography,,,1,Fatrikum je tektonickou jednotkou Veľký Ostrožov.
Id77,culture,,,3,"Love má moderátora Anzelma Balghu, je typem televízné relace a má slovenský jazyk."
Id78,culture,,,3,"Bibiána Országová je moderátorkou a je slovenská, a Adela Vinczeova je manželem Bibiány Országové."
Id79,history,,,1,Bertold Šarina je odvozený z Očová.
Id80,history,,,2,"Hlas byl publikován v Vrbince, která je městem v Slovensku."
Id81,geography,,,1,Lysá se nachází v Krivianska Lipová.
Id84,culture,,,1,Lucia Némethová je autorkou sbírky básní Nedeľa.
Id85,culture,,,3,"Michal Dočolomanský vystupoval v roli Mária Ondrejková, která je titulem v Na skle maľované, a Na skle maľované je divadelná hra."
Id86,culture,,,2,Bruno Šišulák napsal Najväčšie želanie a Hľadať a nájsť.
Id87,geography,,,2,"Odeská ulica je nachází v Podunajské Biskupice, která je součástí Rohaté Skaly."
Id88,history,,,2,Bystrický kraj je nachází v Bratislave a má jméno Miloš Alexander Bazovský.
Id89,geography,,,1,Vysoká Habovka má nejvyšší vrchol Fabova hoľa.
Id90,history,,,1,Pezinský zámok byl postaven v století 1478.
Id91,politics,,,2,"Ministerstvo financií Slovenskej republiky bylo deklarováno Národní bločkovou loterií, a tento ministerstvo je v zemi Horné Sokolce."
Id92,other,,,1,Roman Uhliar dosáhl v oblasti fyziky.
Id93,geography,,,2,"Tiesňava Kyseľ je nachází v Dúbravské Zálesí, která je horské pásmo."
Id94,geography,,,2,Podunajské Biskupice je součástí Lipnice a je mestskou částí.
Id95,geography,,,1,Studená hoľa má symbol rieka Laborec.
Id96,history,,,2,Judita Kučmášová je známá jako Andrej Bielik a pozorovateľ.
Id97,geography,,,1,Veľký Kôprovec má hlavní město Prešov.
Id98,geography,,,2,Stredná priemyselná škola stavebná je nachází na Veľká okružná a nachází se v Machnici.
Id99,history,,,1,Prvé slovenské gymnázium je z Sivého Kameň.
Id100,geography,,,3,"Slovensko má řeku Hron, která má pořadí podle délky 33333 a Hron je zemí Slovenska."
Id101,geography,,,2,"Krompachy je nachází v Belianské župě, která je typem okresu."
Id102,politics,,,1,Úrad jadrového dozoru Slovenskej republiky má jako prvního předsedu Boris Kovalčík.
Id103,geography,,,1,Bohdana Vrťová je narozená v Liptovském Mikuláši.
Id104,sports,,,2,"Igor Duda je nejlepší skóreři slovenské národné futbalové mužstvo, které se zúčastnilo EURO 2024."
Id105,geography,,,3,"Lipnica je místem spojení Váhu a Turiec, kde Váh A Turiec se spojují."
Id106,sports,,,2,Jaroslav Melišek je zakladatelem hokejbalu a je jeho národnost suchý grúň.
Id107,geography,,,4,"Petržalka je součástí Belianské Roviny, která má nejvyšší hustotu obyvatel v Slovensku a je nejvíce obyvatelná."
Id108,geography,,,1,Turianka má nejvyšší vrchol v Ostredoku.
Id109,history,,,1,Blažena Hološová je první předsedkyně Slovenské národní rady.
Id110,culture,,,1,Vladimír Ferenčík je první předseda Tatrína.
Id111,history,,,2,Ľudovít Štúr přijal jméno Velislav a jeho místem přijetí byla Bystranka.
Id112,history,,,3,"Sútočná Ves byla právně přijata standardní slovenčina, která byla typem právního přijetí, a předmětem tohoto právního přijetí byla spisovná slovenčina."
Id113,culture,,,1,Alžbeta Kollárová je editorem Sokol Časopis Pre Krásno Umenie A Literatúru.
Id114,geography,,,2,"Machnáčov grúň je umístěna nad Bystrianska Ves, která je obec."
Id115,geography,,,1,Rádio Aetter vysílá v Nižné Habušově.
Id116,other,,,1,Klotilda Rejtová má neurologii.
Id117,geography,,,1,Šarišské múzeum je nachází v Karpatské Hôrce.
Id118,geography,,,2,"Krivá hoľa je nachází v Bytčě, která je slovenské město."
Id119,geography,,,1,Slovenská národná knižnica má své sídlo v Krivá hoľa.
Id120,culture,,,1,Metod Sivčák je literární period romantismus.
Id121,other,,,1,projekt This is Kevin má vedoucí Hedviga Šariská.
Id123,culture,,,3,"Rojíková, která je prvá dáma slovenského maliarstva, je také známá jako Vlastimila Rojíková a její profesí je maliarstvo."
Id124,geography,,,1,Múzeum Andreja Kmeťa je v Studenické dolině.
Id125,geography,,,1,Galéria Mikuláša Galandu je nacházena ve Vlčiance.
Id126,geography,,,1,Lesná Podhradná se nachází v okresu Kežmarok.
Id127,culture,,,2,"Eva Poláková je známá jako Momo, a Momo je umělecké jméno Eva Polákové."
Id128,geography,,,1,Vodná nádrž Zemplínska šírava byla previouslyCalled Bralnica.
Id129,other,,,2,Skupina Tristana je kompozitor Hyacinta Šarközyová a je také zpěvačka Hyacinta Šarközyová.
Id130,history,,,2,Námestie je nachází v Považské Bystrici a má jméno Šarlota Ihnátová.
Id131,geography,,,1,Sitniansky Podháj je nachází v Prešově.
Id133,geography,,,1,Andrej Kmeť je narozen v Krivá hoľa.
Id134,geography,,,1,Habovský okres leží na řece Trnávka.
Id135,sports,,,2,"Klub Atlas Sládkovičova má původ v Tatranské Bučině, stejně jako Atlas klub."
Id136,geography,,,2,"Čachtice je nachází v Studenickém kraji, který je typem okresu."
Id137,geography,,,1,Tatranská Bučina je riverSource Banská Štiavnica.
Id138,geography,,,4,"Sitniansky Podháj je riečny ostrov, jehož lokalita je Slovensko, a jeho velikost je 1, a jeho region je Európa."
Id139,other,,,3,"Oľga Mihalčinová má syna Mateja Landla, který je synem Oľgy Mihalčinové a je herec."
Id140,geography,,,2,Zálesná Poruba teče do Dunaje a její spojovací místo je Kolárovo.
Id141,geography,,,2,"Súdna rada Slovenskej republiky má sídlo v Miestodržiteľském paláci, který se nachází v Studenické dolině."
Id142,history,,,1,Radoslav Beňo je také známý jako slovenský Schliemann.
Id143,other,,,1,Jana Kissová je speleológia.
Id144,geography,,,2,"Stredná priemyselná škola strojnícka je v Fajnorovém nábreži, které je nachází v Lipové Hórce."
Id145,geography,,,2,"Turianka je nachází na Váh, která je řekou."
Id146,history,,,2,Zorka Machová je profesor a profesor je nejvyšší akademický titul.
Id147,geography,,,3,"Prašivá Osada má Hlavné námestie, které se jmenuje Radničné námestie a je umístěno v Prašivé Osadě."
Id148,geography,,,5,"Machnáčske úbočie má řeku Kysuca a Čierňanka, a Kysuca se setkává s Čierňankou, zatímco Kysuca se setkává v Machnáčském úboči."
Id149,geography,,,1,Rieka Ipeľ je mokrá Lehôtka.
Id150,sports,,,1,Michal Urban hraje profesionálně tenis.
Id151,geography,,,1,Múzeum Janka Kráľa je nachází v Studenickém kraji.
Id152,geography,,,2,"Kamenný roh je součástí Karlové Ves, která je městem součástí Bratislavy."
Id153,geography,,,3,Belinská jaskyňa je umístěna v Krivé hoře a je přístupná.
Id154,geography,,,1,Zálomnica má nejvyšší vrchol Havran.
Id155,culture,,,2,Gitarové múzeum je nachází v Kamenici a jeho typ nástroje je gitara.
Id156,geography,,,2,Zlatoklasov je nachází v Nitře a je typem sídliska a městské části.
Id157,other,,,4,"Peter Krištúfek je prezident Slovenská lekárska spoločnosť, jehož mandát byl v roce 28-03-2022."
Id158,geography,,,2,"Turianska stolica je blízko regionální města Žilina, a Žilina je regionální město."
Id159,geography,,,3,"Kysucké Nové Mesto je typem města, které se nachází v Zlatoborská Lehôtka a má vlastnost najstaršie."
Id160,culture,,,1,Balneologické múzeum v Piešťanoch je pojmenováno Miriam Krchová.
Id161,history,,,1,Vratko Bohunický je z Okolie Nitry.
Id162,geography,,,2,"Sitnianska planina je nachází v Piešťanách, a Piešťany jsou typ okresu."
Id163,geography,,,2,"Jadrová elektráreň se nachází v Karpatské Bystríně, která obsahuje jadrovou elektráreň."
Id164,geography,,,2,"Studenický kraj obsahuje atómovou elektráreň, která je typem atómové elektrárny."
Id165,other,,,2,"Machnica obsahuje paroplynovou elektráreň, která je typem kombinované cyklové elektrárny."
Id166,geography,,,2,"Veterná elektráreň je nachází v Suchodolské Kopanice, která je v okrese Čadca."
Id167,history,,,3,"Suchodolské Kopanice je archeologická lokalita, která se nachází nad Liptovskou Marou a je odhalena keltské opevnení."
Id168,geography,,,1,Múzeum kysuckej dediny je v Studeničné Osadě.
Id169,geography,,,2,Súbor Pamiatok K Osobnosti Ľudovíta Štúra je Modra a je spojen s Ľudomírem Vachanem.
Id170,geography,,,2,"Mohyla Milana Rastislava Štefánika je nachází v Belianské Zápotoči, která je vrch."
Id171,geography,,,1,Biskupický kanál byl postaven na řece Studeničná Osada.
Id172,culture,,,2,Múzeum v Krupine je věnováno Onder Kalman a nachází se v Krupině.
Id173,culture,,,2,Mária Rázusová Martáková má pseudonym Onder Kalman a je spisovateľka.
Id174,geography,,,2,"Vodné dielo Čerenec leží na Studenovce, která je potokem."
Id175,culture,,,1,Natália Šoltésová je zakladatelkou slovenské národní opery.
Id176,geography,,,1,Pamätná izba Jána Hollého je v Zlaté dolince.
Id177,culture,,,1,Marek Šťastný je první kodifikátor spisovné slovenčiny.
Id179,sports,,,1,Barbora Malá je kanoistika.
Id181,geography,,,1,Ľubomír Feldek je narozen v Veľký Ostrožov.
Id182,geography,,,1,Kňazský seminár sv. Františka Xaverského je nachází v Nové Rovině.
Id183,geography,,,2,Kulisovo je národná přírodní rezervace a nachází se v Sitniansko-turianské oblasti.
Id186,culture,,,2,"Katarína Šimková je autorkou Zmierenie alebo Dobrodružstvo pri obžinkoch, které je žánrem komedie."
Id187,geography,,,1,Vodné dielo Gabčíkovo bylo postaveno na řece Podhradská Lúčka.
Id188,culture,,,2,"Film Sokoliar Tomáš byl založen na scénáři Fridrich Michalko, který napsal scénář pro film Sokoliar Tomáš."
Id189,culture,,,2,Festival Soaré se koná ve Vlčiance a je festivalem.
Id190,geography,,,1,Zlatý Vršok je nejvyšší vrcholem Zlatý Vršok.
Id191,geography,,,3,"CHKO Dunajské luhy spravuje Ostrovné lúky, která je chráněné vtáčie území a nachází se v Machnáčském úbočí."
Id192,geography,,,2,Trenčín je v Karpatské Hórce a Karpatská Hôrka obsahuje řeku Váh.
Id193,culture,,,1,Vendelín Krchnavý je slovenská herečka.
Id194,history,,,5,"Historické Slovenské Národné Hnutie reprezentuje Natália Šoltésová, Hurban a Hodža, a je nejznámější."
Id195,FAIL,,,5,"Univerzita Komenského v Bratislave je univerzita, je v Horné Bystričce a je aktivní, je nejstarší a je největší."
Id196,geography,,,2,Most SNP má neoficiální zkratku UFO most a nachází se na Rovné Vlčině.
Id197,history,,,2,Bratislava má starý německý název Pressburg a starý řecký název Studenica.
Id198,history,,,1,Pribina vládl v Roháčském okrese.
Id200,geography,,,3,"Budova je na Sivé hoře, je naproti OC Avion a patří k Ikea."
Id202,geography,,,1,Dolná Machnáčová je označena jako Obrátená pyramida.
Id203,geography,,,1,Rieka Teplica má oficiální jméno Suchá Dolinka.
Id204,history,,,2,Milan Struhár se pokusil kodifikovat slovenčinu na základě západoslovenského nářečí.
Id205,geography,,,1,Stará slovenská 20 halierová minca zobrazuje Veľký Kôprovec.
Id207,geography,,,4,"Tatranská Bučina je jazero, které se nachází ve Vihorlatských vrších, které jsou pohory v Slovensku."
Id208,politics,,,2,Natália Šoltésová je známá svou nenávistí k Maďarom a je slovenský politik.
Id209,geography,,,2,"Ostrá Lúka se nachází v Údolí Dunaje, které obsahuje Dunaj."
Id211,geography,,,5,"Západná časť je součástí D2, D2 je dialnica, západná časť začíná nad cezhraničným mostem nad riekou Morava, který je na státní hranici Česko/Slovensko a přebíhá Mokrou Lehôtku."
Id212,history,,,1,Moravianska Venuša byla nalezená v Bralnové Kotlinkě.
Id213,geography,,,1,Slovenská Štátna opera se nachází v Sitniansko-turianské oblasti.
Id214,geography,,,1,Vrbinka se nachází v Trenčianském kraji.
Id215,geography,,,4,"Devínsky hrad je vedle sútoku, který je vedle Dunaje a Moravy, a Zálomnica je řekou."
Id216,politics,,,3,"Parlamentní volby byly 21-03-2015, vítězem byly Smer Sociálna Demokracie, která je slovenská politická strana."
Id217,geography,,,2,"Ostredok se nachází ve Vlčianské Lehotě, která je typem Podhorie."
Id218,geography,,,2,"Habovka má tvar R1, který je diaľnica."
Id219,sports,,,3,"HK Dukla Trenčín je hokejový klub, který má jméno HK Dukla Trenčín a je nachväčší Trenčianský hokejový klub a nachází se v Mokré Lehôtce."
Id220,geography,,,3,"Šarišská Lipová je regionem Slovenska, má nejmenší rozsah a je typem kraje."
Id221,geography,,,1,Zuberec je nachází v Suchý grúň.
Id222,geography,,,3,"Turiansky roh se nachází v slovenské Tatry, a slovenské Tatry obsahují Turiansky roh, který je největším plesem."
Id223,history,,,3,"Hlavný predstaviteľ samosprávy dediny byl nazván richtár, který platil do 12-04-2020 a jeho lokalitou bylo Slovensko."
Id224,geography,,,1,Zlatá kopa pochází z Národního parku Nízke Tatry.
Id225,geography,,,1,Machnáčova Ves má nejvyšší vrchol Ďumbier.
Id227,geography,,,2,"Kráľovský Hájik má centrum v Prešově, a Prešov je město."
Id228,geography,,,3,"Šebastovce je součástí Košice, je okres Krivá hoľa a Krivá hoľa obsahuje Šebastovce."
Id229,geography,,,2,"Ostrý Grúň je spojena Ozubnicovou Traťou, která spojuje Štrbské Pleso."
Id230,history,,,1,Grznárová studovala Astronomii.
Id233,geography,,,1,Čierny Váh je umístěn v Vrbovské Nižině.
Id234,sports,,,3,"Vlčianka je místem, kde se nachází HK Nitra, který je klub typu hockey a je největším hockeyovým klubem."
Id235,culture,,,4,"Miriam Krchová je speváčka, která je autorkou titulní písně ""Pokoj v duši"", a tato píseň je typem filmu."
Id236,history,,,2,Februárový prevrat se stal v roce 09-09-2025 na Slovensku.
Id238,culture,,,5,"Najstaršia slovenská vysoká škola zameraná na výtvarné umenie je Vysoká škola výtvarných umení v Bratislave, která se zaměřuje na výtvarné umění, nachází se v Horné Bystričce, je vysoká škola a je najstarší."
Id239,geography,,,1,Primátor Bratislavy žije v Studenô Zábrežie.
Id240,geography,,,1,Dolný Habovec byl nazván Vstupnou Bránou Do Vysokých Tatier.
Id241,geography,,,3,"Most SNP se nachází v Karpatské Bystríně, má pilíře v Dunaji a má 0 pilířů v Dunaji."
Id243,geography,,,2,"Horné Sokolce se nachází v oblasti Orava, která je oblastí Slovenska."
Id244,sports,,,3,"Mária Horváthová je slovenská, je športovec a specializuje se na zjazdové lyžovanie."
Id245,history,,,1,Ľudovít Štúr byl narozen v Suchém vrchu.
Id246,geography,,,2,Zemplínska Šírava je umístěna blízko Habovské župy a je typem vodního zásoby.
Id247,politics,,,3,Ctibor Vanko porazil Robert Fico v prezidentských volebách v roce 2014.
Id248,geography,,,3,"Kramáre je nachází v Novém Městě, které je součástí Kopanické roviny a je mestskou částí."
Id249,geography,,,4,"Radostná Lehota je národný park, který se nachází v Slovensku a je najvýchodnejší."
Id250,geography,,,1,Prašivá Osada prochází blízko Prašivé Osady.
Id251,geography,,,1,Malá Turianka je nachází v Donovaly.
Id252,geography,,,4,"Horná Bystrička je nachází v Slovensku, železničná trať prochází Hornou Bystričkou a futbalové ihrisko je nachází v Horné Bystričce, kde železničná trať prochází futbalovým ihriskem."
Id253,geography,,,1,Kamenný Vrbovok má nejvyšší vrchol Babia hora.
Id254,geography,,,2,"Historická budova Slovenského národného divadla je v Západné Bystriance, která je nachází v Bratislave."
Id255,geography,,,5,"Vlčia hlava je lokace najstaršej dodnes existující mincovně na světě, která je mincovňou, je dodnes existující a je najstarší."
Id256,culture,,,2,"Vlastimila Rojíková vlastnila Nox Et Solitudo, která je autorství Vlastimily Rojíkové."
Id257,politics,,,5,"Ivan Gašparovič je slovenský politik, prezident s 3951 termíny a je jediný."
Id258,politics,,,1,Národná rada Slovenskej republiky má 1520 členů.
Id259,history,,,3,"Najstaršia univerzita na území Slovenska, Universitas Istropolitana, byla založena 1465-01-01 a nachází se v Sitnianske Kúty."
Id260,politics,,,3,"Parlamentní voľby proběhly 04-11-2023, a Martina Šimkovičová se stala ministrem kultury Slovenské republiky po parlamentních volbách 2023."
Id261,geography,,,4,"Univerzita Pavla Jozefa Šafárika v Košiciach je univerzita, je umístěna v Košici a je v pořadí podle věku 2 a nachází se ve Vlčiance."
Id262,geography,,,5,"Fakulta matematiky fyziky a informatiky Univerzity Komenského v Bratislave má budovu v Tatranské Bučině, která je součástí Bratislavy a má mnoho studentů, z nichž jsou študenti FMFI UK a iní študenti."
Id263,history,,,1,Matica slovenská byla založena v 7520.
Id264,other,,,3,"Nemocnica má jméno Philippa Pinela, nachází se v Sitnianském okrese a je psychiatrická."
Id265,geography,,,1,Oravská Magura má nejvyšší vrchol Krivianka.
Id266,culture,,,1,Prašivý štít je největší menšinou Rusíni.
Id267,geography,,,2,"Bystranka obsahuje jaskyne, a jaskyne mají přibližné množství 1300."
Id268,culture,,,4,"Boy Wonder je raper a producent, je slovenský a jeho skutečné jméno je Fridrich Michalko."
Id269,geography,,,2,"Studenôvka je nachází v Rožňavě, která je typem okresu."
Id270,sports,,,2,Volejbalová extraliga mužov na Slovensku v roce 2024 měla 640 týmů.
Id271,geography,,,1,Turianka teče do Ondavy.
Id272,geography,,,2,Prvá veterná elektráreň je v Ostré Lúka a nachází se v Slovensku.
Id273,geography,,,3,"Matej Tóth je slovenský atlét, který se narodil ve Vrbince."
Id274,culture,,,8,"Ivan Matúšik je slovenský architekt, který navrhl komplex Prior a hotel Kyjev, které se nachází na Kamenném náměstí v Malém Roháčově, a který obdržel cenu Dušana Jurkoviča."
Id275,politics,,,5,"Jaroslav Spišiak byl bývalý policajný prezident, který se v parlamentních volebních 2023 v Habovce účastnil a reprezentoval stranu Progresívne Slovensko."
Id276,geography,,,3,"Horné Sokolce je významná řeka, teče přes Zvolen a je v Slovensku."
Id277,culture,,,5,"Bánhidské nárečie je part od Vlčiansky regiónu, je typ Slovenské nárečie a má charakteristickou formu venku, jedenác a čepec."
Id278,geography,,,2,Okres Levice je největší okres a nachází se v Turianském rohu.
Id279,geography,,,3,"Váh je nejdlouhým řekou v Slovakia, je vytvořena z konfluence Čierného Váhu a Kráľovské Zábrehy."
Id280,history,,,5,Achim Slávik je slovenský vynálezca a priekopník v oblasti bezdrôtové komunikace a jeho místem narození je Tajov.
Id281,culture,,,3,"Najdlhšia ľúbostná báseň na svete, kterou napsal známý slovenský básník, je Marína a byla napsána v době 08-06-2024."
Id282,culture,,,2,Reduta je nachází v Zlaté kope a aktuálně slouží Slovenská filharmónia.
Id283,culture,,,2,Košice se stala Európským hlavním městem kultury v roce 28-04-2025.
Id284,sports,,,7,"Miloslav Mečíř je slovenský tenista, který v roce 1988 získal olympijskou zlatou medailu v LOH v Soule a reprezentoval Malý Roháčov."
Id285,geography,,,2,Rudolf Schuster byl prezidentem Vlčianské Lehoty a jeho místem narození je Košice.
Id286,geography,,,3,"Hôrne Kľačany je součástí Považského Inovce, je nejvyšší vrcholem Považského Inovce a jeho výška je 1042."
Id287,geography,,,3,Zemetrasení pri Humennom nastalo v Humenné dne 27-08-2025 s intenzitou 4.9.
Id288,history,,,6,"Prešov navštívil Jána Pavla II a Františka, přičemž Ján Pavel II je pápež a František je pápež; Ján Pavel II navštívil v časovém rámci 1996-04-29, zatímco František navštívil v časovém rámci 08-07-2027."
Id289,culture,,,3,"Kamil Ostrožlík je slovenský hudobník a trubkár, a je známý pro Ďez."
Id290,geography,,,2,Vrbinka je konec Cesty hrdinov SNP a Devín je konec Cesty hrdinov SNP.
Id291,sports,,,2,Teodor Bahnárik má 3 olympijské zlaté medaile a reprezentuje Slovensko.
Id292,geography,,,3,"Cerova vrchovina má nejvyšší vrchol Karanč, který má výšku 18 a je nad 1000."
Id293,geography,,,3,"Schaubmarov je umístěn v Sitniansko-turianské oblasti, je typem Vodní mlýn a je největší v Evropě."
Id294,other,,,2,Univerzita Komenského v Bratislave má 42000 fakültí a datum je 2026-04-29.
Id295,culture,,,2,Filip Adamec je spevák a jeho věk při smrti je 35.
Id296,geography,,,2,"Krivoklátska kotlina se nachází v Žilině, která je slovenské město."
Id297,sports,,,2,Otília Rusnáková má 4 příležitostí a je slovenským futbalistou roka.
Id298,sports,,,3,"Slovensko získalo 2 olympijských medailů v plavání, Mária Uhrinová je zodpovědná za olympijské medaile v plavání a olympijské medaile v plavání patří Slovensku."
Id299,culture,,,5,"Gorazdov Močenok je kresťanského divadla, který je festival, který se koná ročně, začíná 04-04-2022 a probíhá v Močanoku."
Id300,geography,,,3,"Búracie práce začala v roce 21-11-2024 v biznis centru Apollo, které se nachází v Bratislave."
Id302,geography,,,1,Domašínsky meander se nachází v Studenickém kraji.
Id303,culture,,,5,"Ferdinand Lipták je známý jako herce, scenáristu a herce divadla GUnaGU, studoval na lekárské fakulté UK v Bratislave a jeho profesí je anesteziolog."
Id304,culture,,,2,Renata Vaculová je herec a je věnová herectvu.
Id305,culture,,,3,"Renáta Chovancová a Pavol Braxatoris založili operetu, která pochází ze Slovenska."
Id306,geography,,,3,"Bazilika Sedembolestnej Panny Márie je nacházena v Bystrickém kraji, který je pútnicky významné město a nachází se v Slovensku."
Id307,geography,,,3,"Kráľovská Zábrehy je typu obecná, patří do okruga Galanta a většina obyvatel deklaruje maďarskou národnost."
