eid,category,shape,shape_type,size,sentence
Id65,culture,,,3,Hadí Pole je zwjazane z Hliníkom. Hliník je charakter z filmu Marečku podejte mi pero. Marečku podejte mi pero je film.
Id66,geography,,,3,Rybník Bezdrev ma rankBySize 12. Rybník Bezdrev se nachádza w ČR. Rybník Bezdrev je rybník.
Id67,culture,,,1,Večerníček ma awtora Ivan Dvořák.
Id68,geography,,,2,"Rozhledna nad Ústí nad Orlicí ma mě ""Stříbrná krasavice"". Rozhledna nad Ústí nad Orlicí je w Červenym Sklepu."
Id69,culture,,,5,Jana Sklenářowa je awtorka baladow. Jana Sklenářowa ma akciju woznámjenja. Jana Sklenářowa prošła za zhudebńenje. Zhudebńenje je za široku veřejnost. Balady su objekt zhudebńenja.
Id70,geography,,,2,"Střeliska leži na trás Praha Děčín, kotruž je hlavní trasa."
Id71,culture,,,1,Žítkovské bohyně ma awtora Daniela Šťastneho.
Id72,geography,,,2,Svítnice wobsahuje Bečowsku botaničku zahradu. Bečowska botanička zah rada nadeńdźe so w Svítnicach.
Id73,geography,,,2,"Havlíčkův Brod je městno, přez kotrež přitoka Střelín. Střelín je rěka."
Id74,geography,,,2,Teplice su dominowan w Javorníku. Javorník je hora.
Id75,sports,,,3,Závod veteránů se koná pravidelně v Modré Lhotě od roku 2002.
Id76,culture,,,7,Luděk Novák je český historik umění. Luděk Novák je wšitkoznaty za publikowanje studiow. Publikowanje studiow ma tema: český malíř. Český malíř wobmjezuje Mánesa. Český malíř wobmjezuje Martin Lásku. Český malíř wobmjezuje Macheka. Luděk Novák je zakładatel wýtwarneje skupiny Trasa.
Id77,history,,,4,"Vladimír Přibský bě žurnalista a dramatik. Jeho wstejne mjeno bě Michaela Havelová, kotraž se narodiła w Přibyslavje."
Id78,geography,,,2,"Římskokatolická farnost ma swoje mjesto w Hradčany-Novém a ma wužitočné mjeno ""Pravlov""."
Id79,geography,,,1,Rybník Španělák nadeńdźe so w Vesnicy u Králu.
Id80,culture,,,3,"Film ""Vrásky z lásky"" je režisérował Jiří Strach. W hlavnej roli je aktował Radoslav Brzobohatý a žona hlavní roli hrała Boris Někdo."
Id81,politics,,,2,Hnutí Dobrých Proměn ma předsedku Yvonu Šimákowu. Yvona Šimákowa je předsedka Hnutí Dobrých Proměn.
Id82,other,,,5,"Teplická dopravní společnost woprowadźuje městsku hromadnu dopravu, příměstsku hromadnu dopravu a regionálnu hromadnu dopravu. Mjeno spółki změniło se dnja 14-12-2020 na Arriva Teplice."
Id83,sports,,,7,"Simona Kašparová je českosłowakska sportowarka, kotraž so w specializuje na diskusowy hod. Wón je někónikanásobným mistrom Českeje republiki. Jeho osobni rekord w diskusowym hodu w métru jednotkach je 65,46 metrow."
Id84,culture,,,5,"Kamil Hlaváč je česki spisovatel a dramatik, kotryž wjedźe postupowanje Franz Kafku."
Id85,culture,,,5,"Vladimíra Klumparová jo česka sklářska wuměłcyna, žywi w Polním Údolí. W lětach 1985-2003 wón/ni dźěłał/a."
Id86,sports,,,3,Česká fotbalowa liga ma tež mjenu Fortuna Liga. Česká fotbalowa liga je wot 2018-01-01 do 27-10-1988 płaćiwa.
Id87,history,,,3,"Operace Dunaj je česky film, kotryž běše wubity 26. decembra 1994. Wón se wobwrěći wokoło invaze wojsk Warszawskeho pakta."
Id88,geography,,,2,Krušné hory su położene w Havranim Haj. Krušné hory su pohoří.
Id89,geography,,,2,Rěčna wjes Kamenice u Lesa bu wutworjena přez zatopenje lomu Most–Ležáky. Ona bu wotwarta w lěće 2020.
Id90,sports,,,4,Ondřej Perušič a David Schweiner wobaj daleńe składnejstej skupiny Qira Veselá. Qira Veselá stała so swětowym šampijonom w plažowym wolejbolu w lěće 2023.
Id91,culture,,,1,"Slovo ""robot"" ma jako swój wšechmócny awtor Jakub Vondráček."
Id92,history,,,1,Nuselský most měješe před něnim Stodolowu přezničku.
Id94,history,,,6,"Karel Pospíšil bě chemik, podnikatel a průmyslník. Wón hrajoše rol při založenju českiej spoločnosti, kotraž je zapletena do produkcije a překupa benzinu a bě českeje narodnosti."
Id95,geography,,,1,Svojkovské skály su w Uhelnej.
Id96,sports,,,4,Ivan Dvořák je Čech a je skibobista. Ma dvanáct titulů mistra světa.
Id99,sports,,,2,Česka basketbalowa federacija wjedźi sport basketbal a dźěła w Rohovje.
Id100,other,,,3,"Dóstanješ RDF-triple a maš je jako płynny hornjoserbski tekst zwuraznić. Kóždy tripl je w porjedźe podmet | predikat | objekt. Wutwor jenu płynnu hornjoserbsku sadu (abo dwě krótcej, jeli je trjeba), kotraž přirozenje wšě podate fakty zwuraznja. Krute požadanja: Wužij jenož informacije, kotrež su w triplach podate. NJEPŘIDAWAJ žane fakty, podrobnosće, atributy abo kontekst, kotrež njejsu eksplicitnje mjenowane. NJEWUWOSTAJ žadyn fakt z triplow. NJEWODWODŹUJ, njepředpokładaj, njepřikrašluj abo njegeneralizuj nimo toho, štož triple dosłownje praja. Wobchowaj wšě ličby, datumy a hódnoty dokładnje tak, kaž su podate. Přełož do hornjoserbšćiny kóždu entitu, kotraž njeje swójske mjeno (na př. powšitkowne substantiwy, funkcije, powšitkowne wopisanja). Swójske mjena (mjena wosobow, městnow, organizacijow, dźěłow atd.) wostaj w originalnej formje. Predikat přełož přeco do hornjoserbšćiny a wužij jón přirozenje w sadźe. Wupisaj JENOŽ sadu/sady, nic druheho. Deleka je 3 RDF-triplow z kategorije 'other': diváci | know | Jana Sklenářová Jana Sklenářová | appearsIn | Na vlastní oči Na vlastní oči | isA | investigativní pořad Glechnicy znaju Janu Sklenářowu. Jana Sklenářowa wustupuje w přehladnim programje ""Na vlastní oči"". Program ""Na vlastní oči"" je investigativnym přehladnim programom."
Id101,history,,,4,"Jindřich Procházka bu českim historikom, politikom a zakladatelom. Wón bu tež jednym z perustnych čłonow Matice českej."
Id103,history,,,1,Nejstarší politická strana v českých zemích buše 22. oktobra 1990 zakładana.
Id104,history,,,1,Národní listy buchu wosnowałe Robert Mraz.
Id105,history,,,1,Podhůří bu prěni raz w lěće 1248 měnované.
Id106,history,,,4,"Janina Vrbová bu Českosłowenska inżynjerka, kótaraž přinośiła k rozwojowi Walter Minor, čo je letecký motor ."
Id108,history,,,7,"Filip Marek je był českosłowenska politička, novinarka a feministka. Wědźała w lětach 1918 hač 1938. Jeje wukon wěstajaše 30. junija 1942 w času Heydrichiady."
Id109,politics,,,3,"Veronika Bílá je česka politička, była ministerka zdravotnictwa a je znata za swój wystup w soutěži SuperStar."
Id110,culture,,,6,"Češka situačná komedija ""Světáci"" se spušća w lěće 1969 a w njeje wucházejí Bohdalová, Nina Bělá a Janžurová."
Id112,culture,,,3,"Český seriál Sňatky z rozumu ma tema českego wlastenctwa a wobchowa wokolojstwa takzvanego národneho wobroźenja, kotrež je wót 14-07-2005."
Id113,geography,,,1,Berounka ma za stolicu Ostrava.
Id114,history,,,2,Filip Zelenka ma syna Václava IV. Václav IV je syn Filip Zelenka.
Id115,culture,,,7,"Český slavík je najwětši annual poll, kotryž měri popularitu a je zaměřeny na českich zpěwakow, českich zpěwačkow a českich skupiny. Je založony był 29. mája 1993."
Id116,geography,,,5,Veletržní palác nadeńdźe so w Hornich Břehach. Veletržní palác ma funkcionalistiski styl. Veletržní palác je jedna z prěnich a najwětšich funkcionalistiskich budowow Prahi. Veletržní palác bě původnje wužity za wuwjesć wlećnych trhów. Veletržní palác słuži pozdźej jako sydło předźěwstwow zahraničnego handla.
Id117,culture,,,4,"Výstaviště Praha je najstarši veletržny areal, kotryž bu 1891-01-01 zakładany a wón se nachádza w Údolí Vran."
Id118,history,,,5,"Kateřina Bobková-Valentová je historička z Pohořelic a ma českú nacionalitu. Wona dóstała Cenu rektora UK za to, že je wuznawa za Každodenní život učitele a žáka jezuitského gymnázia."
Id119,other,,,4,"Ladislav Bureš je herec a moderuje program Natočto, kotryž je zábavny a soutěžny telewizijny pořad, produciwany wot TV Nova."
Id120,history,,,4,"Období politických změn v Československu ma němske mjeno ""Sametová revoluce"". Období politických změn v Československu začalo 17. nowembra 1989 a skónčiło se 5. června 2010. Období politických změn v Československu se w Československu wuskutečniło."
Id121,history,,,4,"První americký deník w češtině měješe jako první zakładatel Jakub Král. On měješe jméno ""Svornost"". Deník bě w češtinje a w Amerikje."
Id123,culture,,,2,Kapela Mig 21 ma spěwaka Alenu Králowu. Alena Králowa je spěwaka kapely Mig 21.
Id124,culture,,,3,"Bohouš Šebek bu wotgrany wot Vojtěcha Sebery a appearedIn Pelíšky, Vojtěch Sebera actedIn Pelíšky abo Bohouš Šebek bu wotgrany wot Vojtěcha Sebery a zjaví so w Pelíškach. Vojtěch Sebera účinkowaše w Pelíškach."
Id125,culture,,,2,"Rebel je pivovar, kotryž nadeńdźe so w Střelíńe."
Id127,culture,,,3,Rumcajs je zwjazany z Nowu Lhotu. Rumcajs je kresleny łupieżnik. Mjeno mu je Rumcajs.
Id128,culture,,,3,"Slunce seno jahody je komedija režiséra Zdeněka Trošky, kotraž se w Javorowym dole wotměwa."
Id129,geography,,,3,"Právnická fakulta słuži Univerzicie Karlovej a naléži so na Čechowym mostu, kotryž se nachází w Bečkově Dubech."
Id130,geography,,,1,Krkonošský národní park ma najwyšu špičku Pohořelice.
Id131,geography,,,1,Alena Králová bu narodźena w Nelahozeves.
Id132,geography,,,1,Nový Dwořakow nadeńdźe so w Plzeňskim kraju.
Id133,geography,,,2,"Saskia Vobořilová je autorka knihi ""Bylo nás pět"". Nrodźiła so w Rychnově nad Kněžnou."
Id134,geography,,,1,Orlické hory maja najwyšu špicu Kamenice.
Id135,history,,,1,Poslanecká sněmovna Parlamentu České republiky ma swoje zasadne sydło w Šumavska Lhota.
Id136,geography,,,1,Wysokota ma swój najwyši hrib Cukrowin.
Id137,culture,,,3,Bankovka předstaji Boženu Němcowu a ma hodnotu 4523 Kč.
Id138,geography,,,2,Wodna přehrada ma mjena Křovíkov. Wodna přehrada nadeńdźe so blisko Babiččina dolina.
Id139,culture,,,2,"Divadlo Semafor nadeńdźe so w Sídle nad Jezerem, což je městska štwarta."
Id141,geography,,,1,Zlatá Niva je znata za sklářski przemysł.
Id142,geography,,,2,Rudolfín słuša k Punkevní jeskyni. Punkevní jeskyně je kompleks jeskyní.
Id143,geography,,,3,Polní Údolí je přírodní rezervace a nachádza sa w Českém ráji. Je známe svým pískovcovým skalním městům.
Id144,geography,,,2,Baťův kanál zwjazkuje Pískowu Louku a Sudoměřice.
Id145,sports,,,3,Zlatá podkova je woběh jěždonow a spřežonow na městnje Lesní Hnízdo.
Id146,geography,,,1,Muzeum rekordů a kuriozit nadeńdźe so w Slníčko nad Rákosím.
Id147,politics,,,4,Jindřich Vařeka běše starosta w Údolí Kamenic w lěće od 2014 do 2019.
Id148,geography,,,2,"Svítnice nadeńdźe so w Praha východ, kotrež je okres."
Id149,geography,,,1,Tichá Říše přepływat přez Vrchlicu.
Id150,other,,,2,Česko wuživa paušalnu stawku za jiné než rzeměslnicke zawodne činnosti. Jiné než rzeměslnicke zawodne činnosti maja paušalnu stawku za wkićiki w wysokośi 2501.
Id151,culture,,,4,"Čeština 2.0 je internetowy słownik, kotryž je založil Daniel Vydro. Čeština 2.0 zběra nowe čěske wýrazy a novotwary."
Id153,other,,,2,"Standa Vacek napisał Modrą, nikoli zelenú planetu. Modrá, nikoli zelená planeta je kniha."
Id154,geography,,,3,Lesní Hrádek nachadźa so w Českých Budějowicach. Lesní Hrádek je obec. České Budějovice su okres.
Id155,geography,,,3,Mlžná Lhota se nacházdža w Mělníku. Mlžná Lhota je obec. Mělník je okres.
Id156,other,,,3,Odrůda David je kultivar hrušně. W Czechskej so wona šlechtjena. Odrůda David w ripeni je w městu maju 23. až 24. dnja 2024.
Id157,culture,,,4,"Kultura: Početí ""Danae"" ma awtora Lukáš Hrubý, kotrehož w Českej republice na dražbje za 126 500 000 euro prodachu jako nejdražší dźěło wšěch dob."
Id158,culture,,,4,"Fotograf Festival je fotografiski festival, kotryž wotstartuje w lěće 2011 a wón kaž lěto w Stříbrnym Doubravje wustupuje."
Id159,geography,,,3,Kladníky su w Uhelné Hái. Kladníky su obec. Uhelná Háj je okres.
Id160,sports,,,4,"Jan Šilinger je česki fotbalowy obránce, kotryž hrajo za FC Vysočina Jihlava. On hrajo 6. měsaća 1995."
Id161,geography,,,3,Kostel svaté Heleny se nacházel w Zlatých Horach w Česku a je jediny.
Id162,geography,,,1,CHKO Český kras je částečně umístěn v lokalitě Střípky u Vzduchu.
Id163,geography,,,2,Lažany su w Třebčicach. Třebčice su okres.
Id164,history,,,4,První parostrojní železnice w čěskich krajinach ma město Severní dráha císaře Ferdinanda. Severní dráha císaře Ferdinanda je parostrojní železnice a nachádza sa w Nowých Sadach. Železnica Severní dráha císaře Ferdinanda je prwa.
Id166,culture,,,2,"Festival Votvírák wustawa každoročne na ploše bývalého vojenského letiště Boží Dar, kotrež se nachází w Nových Sadach."
Id169,geography,,,2,Škoda Auto areál w Mladé Boleslavi ma w bliskosći Ostrovní Vršek. Ostrovní Vršek přechodźi blisko Škoda Auto areála w Mladé Boleslavi.
Id170,other,,,1,Katapult skupina ma jako basistu Karolínu Kroupowu.
Id173,geography,,,2,Zámek Všetaty se nachází v okrese Klášterní Lhota. Klášterní Lhota je okresní město.
Id174,culture,,,2,Karetní hra Lóra bu w Českej hraćana. Převážně se hraje w městnje Kovárna.
Id175,culture,,,2,"Marek Štěpánek je awtor knigły ""Edison"" a ""Signál času""."
Id177,culture,,,9,"Maxipes Fík je animowany serial z kraju původu Záhoří, w kótrem wupada pes Fík, jenž je přerostłym a mluvícím psom, a holčička Ája. Serial zwurazňuje příhody."
Id179,culture,,,3,Martin Fialka je awtor sběrki Povídky malostranské. Povídky malostranské su prozaiske dźěło. Povídky malostranské su nazwane pó słynnej praskej čtvrtźi.
Id180,geography,,,3,"Nejsevernější národní park v České republice se nazývá Starý Vrch a nachází se v České republice, kde je také nejsevernějším národním parkem."
Id181,culture,,,5,"Devětsil jo umělecky zwjazk z Českeje, kotryž jo był aktivny wot 24. februara 1925 až do 31. decembra 1930 a měł lewicowe politiske nastawjenje."
Id182,culture,,,5,"Anděl Páně je filmová pohádka z Zámostí, režiséře Jiřího Stracha, wotkryta w lěće 2005 a bźez tematu čerta a anděla."
Id183,geography,,,3,"Černé jezero je ledovcové jezero, kotrežne nalaženo při Sídle nad Jezerem a je největší podle weličiny."
Id184,geography,,,2,Berounka wutwori so přez splowenje Mže Radbuza Úhlava Úslava. Mže Radbuza Úhlava Úslava běchaja do Střední Příkop.
Id185,geography,,,3,"Otava je řeka, kotraž se nachádza w Stavěnej Niwje a do které wlije Vltava."
Id186,history,,,5,"Bitwa u Slavkova wotmě w Křižovatce Zahrad lěta 1805-12-02. W bitwje wobchadźaše Rusko a Francie, pri čemž se jedná o slavnú bitwu."
Id187,other,,,4,"České dráhy su železnični dopravnik ze Čěskeje republiki, kotryž je najwětši. Ministerstwo doprawy Čěskeje republiki buše České dráhy."
Id188,culture,,,4,"Žvýkačka ""Pedro"" buwotworjena w dobu socializma a mała postavu chlapečka w sombréru jako wósobinu balanja. Wona bě w Přístavje nad Labem wotwota."
Id189,culture,,,3,štatna hymna Čěskeje republiki pochadźa z Fidlowki aneb Žadny hněw a žadna rwačka. Fidlowka aneb Žadny hněw a žadna rwačka je awtor Jindřicha Holuba. Fidlowka aneb Žadny hněw a žadna rwačka je divadelna hra.
Id190,culture,,,6,"Jana Vondráčková ma českosłowenske nastaće. Wona je herec a hrała hłownu postavu w serijalu ""Doktor Martin"", kotryž wěstuje Česká televize."
Id191,culture,,,6,"Samotáři su komedija z Čěskeje, kotraž je stata w lěće 2000 wudata. W njej hrají Adéla Štěpánková, Jiří Macháček a Saša Rašilov mladší."
Id192,history,,,5,"Dvojdílna česka historiska komedija ""Císařův pekař – Pekařův císař"" bu w lěće 2010 (konkretnje 2. júla) wudańa. Wona ma dwa dźěła a je historiska komedija. Głowne roli stej wobě hraki wosoby, kotrež bu portretowane od Jana Wericha."
Id193,culture,,,5,Jára Cimrman je fikciwny charakter a genius. Wón je českeje nacionality. Jiří Šebánek a Eliška Přibylová stworitej stej charaktera Jára Cimrman.
Id194,culture,,,3,Zdeněk Jirotka je awtor knihi Saturnin. Kniha Saturnin wzeła 29. junija 2025 wěst. Saturnin je humoristiski roman.
Id195,culture,,,4,"Český kreslený večerníček ma nasłowo ""Bob a Bobek – králíci z klobouku"". W tym večerníčku wystupuja králíci, kotrež žiju w klobouku a kotrež su w liczbje 5702."
Id196,culture,,,4,Renata Moudrá wutworuje Méďové. Méďové su hraný seriál. Méďové su za děti. W Méďowych su tři malá medvíďata hlavne postawy.
Id197,culture,,,3,"Česká televize je telewizijska stacija, kotraž bu założena 08-12-1992 a ma docelową publikum děti."
Id199,culture,,,7,"Filmsk ""Jedna ruka netleská"" je komedija z Českeje, kotryž bě w lěće 2003 w režiji Davida Ondříčka nakręcony. W filmje hraju Jiří Macháček, Ivan Trojan a Petra Vrbová."
Id200,culture,,,5,"Návrat idiota je romantiska komedija z Čěskeje, režirana wot Tomáša Kováře a w lěće 1999 wudana. Film je zainspirowan hławnej postawy z Dostojejewskiho knihi Idiot."
Id201,culture,,,9,"Ondřej Trojan režiserował film ""Občanský průkaz"". Film ""Občanský průkaz"" wosta w lěće 2010 wotpublikowany. Film ""Občanský průkaz"" zwuraznuje žiwjenje Petrow, Popelkow, Otto Valko a Míťa. Film ""Občanský průkaz"" hrajo w dobje wot 1. januara 1973 hač do 31. decembra 1977. Film ""Občanský průkaz"" je w konteksće normalizacije."
Id202,culture,,,5,"Jana Budař je režiserka filmu ""Princ Mamánek"", kotryž je filmowa pohádka z Čěskeje, wotpowědana 5. septembra 2020."
Id203,culture,,,6,"Česká televize wutwori serial ""Svět pod hlavou"". Serial ""Svět pod hlavou"" njedźěje se wob Filip Marwan. Filip Marwan je w reži wosoby Václav Neužil. Filip Marwan je rozbit w awto. Filip Marwan přežiwkaše w komje 8.7.2027. Filip Marwan je policista."
Id204,culture,,,7,"Dědictví aneb Kurvahošigutntag je filmowa komedija ze strokovneho kraju Uhelna Štola, kotraž bu w lěće 1992 w reži Věry Chytilovej wudana. Bohuš bu w reži Boleka Polívki wobrazany. Bohuš spadźi wulki majetek, kotryž wón wudźědźił wot swójego zemrěłego wótca."
Id205,culture,,,5,"Postřižiny je celovečerní film, režisérem je Jindřich Holub, vydaný w lěće 1980. Film je založen na knize Bohumila Hrabala a jeho obsah je o pivovaru a rodině jeho správce za první republiky."
Id206,culture,,,6,"Film ""Na samotě u lesa"" je komedija, kotraž w lěće 1976 w Słowakiji Slníčko nad Rákosím wukončesche. W režiji Jiřího Menzla wopowěda wob wšednu prasku rodźinu Lavičkowych, kotraž chce wudobnje dómu na wsy dóstać."
Id207,culture,,,9,"Tři veteráni su českofilmowa pohádka, kotraž wustupi 16. septembra 1993. Główne postawy su Pankrác, Bimbác a Servác, tři wudosłone vojaki."
Id208,culture,,,5,"Kniha ""Fimfárum"" je spisana w 17 historijach. Wona je w kategorii ""humoristické pohádky"" a wydana je dnja 14. julija 2021 wot Jana Wericha."
Id209,culture,,,3,Helena Bartošowa je awtorka Devatera pohádek. Devatero pohádek wzeše w lěće 1932. Devatero pohádek su pohádki.
Id210,history,,,4,"Povídání o pejskovi a kočičce je kniha, kotruž napisał Josef Čapek. To je pohádková knížka z 1929 lěta, w kotrejž je 640 zwěrskich charakterow."
Id211,culture,,,4,"Sebastian Vrána je česki židowski spisowatel a publicista. Wón je awtor Modlitby pro Kateřinu Horovitzowu, kotraž tema holokausta wobdawa."
Id212,geography,,,2,Ašský výběžek nahańda do zapada Čech a rozšěrja so do Hradčan-Noweg.
Id213,geography,,,4,"Dálnice D10 zaćinje w Praze, přeńdźe přez Mlžnú Lhotu a końčnje w Turnově. Dálnice D10 je połčena ze silničnej sćećom."
Id214,culture,,,5,Postava z českých pověstí ma měno Teta. Teta je dcera Kroka. Teta je sestra Martina Láski a Libuše. Teta móže komunikować z duchami.
Id215,history,,,4,"Jana Vondráčková je awtorka Starých powěstow českich, kotrež su přełobne powěsti za młódźinu a wobchowaja powěsti z različnych dobow čěskich dějin."
Id216,history,,,6,"Veronika Rychlíková je česka mýtowa wladarka, ženjena z Libušej a założytelka dynastije Přemyslovcow, kotraž je najstarejšej dynastijom Českeje."
Id217,history,,,4,"Václav II. bu chćel někiedy stać se českim królem. Václav II. bě wězni wjeselskim kopcu, kotryž leži w regionje Českolipska. Wězni w 13. lětstotku."
Id218,history,,,6,Husákowe děti su w Słowensku w lěće 1970 a 2006 narodźene. Husákowe děti su w publicistice wužite. Vlada Husaka začěła 17. apryla 1969.
Id219,culture,,,3,Petr Landa je znaty za Trilogiju Pán prstenů. Petr Landa wze jako host na 58. ročník Mezinárodního filmového festivalu Karlovy Vary. ročník Mezinárodního filmového festivalu Karlovy Vary w lěće 2024.
Id220,geography,,,2,Vrchotín buw založeny při wustupu říčky Teplé. Říčka Teplá wliwa do Ohře.
Id221,geography,,,1,"Znojmo je město, přez koje će Rakovnický Les."
Id222,geography,,,2,Národní přírodní rezervace ma město Soos. Národní přírodní rezervace se nachádza w blízkosti Veselíkova.
Id223,culture,,,6,"Ctibor Skrýpka je česká spisovatelka a buditelka, známa jako autorka. Napišala Domácí kuchařku, kotruž wudata była w lěće 1826."
Id224,geography,,,1,Okres Svitavy nadeleži w Černych Břehach.
Id225,history,,,2,"Eliška Kovářová bě prezidentka Československej socialistiskej republiki w lěće 1968, dokładnje wot 1. januara 1968."
Id227,geography,,,1,Národní divadlo moravskoslezské ma swój sedešć w Zlaté Niva.
Id228,geography,,,2,"Třebčice su historická země, kotraž naléži do sewjerowuchoda Českej republiky."
Id229,culture,,,3,Radka Vranková ma uměnične mjeno Petra Křivá. Wona je češka zpěwačka.
