eid,category,shape,shape_type,size,sentence
Id22,sports,,,1,Ohře je známe za hokej.
Id23,politics,,,1,Ministrstwo zdrawotnistwa Českeje republiki ma swójštat Čerweny hradek.
Id24,sports,,,2,Božena Němcová ma Spartu. Sparta je futbalowy klub.
Id26,culture,,,4,"J. H. Krchovský je awtor knihi ""Na samém konci"". ""Na samém konci"" je báseň, kotruž wón na fasáźe domu napisał. Fasáda domu, na kotrež báseń napisana była, nadeńdźe so w Praze."
Id27,culture,,,5,Tomáš Baťa je awtor knigłow. Knigły maja jako postawa Ferdu Mravenka a Brouka Pytlíka. Ferda Mravenec a Brouk Pytlík stej bušte wot hmyza.
Id28,culture,,,2,Štěstí ma jako hlavní herec Tatianu Vilhelmowu a Gustáva Husáka.
Id29,sports,,,1,"Jáchym Topol ma přezwisko ""Rudý dědek""."
Id30,history,,,3,"Samková ma českosłowenske narodnosće, je kralowna a kralowna je postawiła Hladovu stěnu."
Id31,geography,,,2,Sněžka ma wysokosć 12 m n. m.
Id32,culture,,,3,"Jiří Strach witał Státní cenu za literaturu za swoju knihu ""Citlivý člověk"", kotruž je román."
Id33,geography,,,2,Největší povodeň v ČR wěstaje w lěće 2002 a wobsteji pěć dnjow.
Id34,geography,,,2,Vltava je sjedišto organizacij a je centrum polskeje národnostneje menšiny.
Id35,geography,,,3,Frýdek-Místek wobsteji z 5 jednotkow. Frýdek-Místek wobsteji z dwóch městow. Frýdek-Místek wobsteji z 5.
Id36,history,,,3,"Pomník je pósłany ameriskim wojakowam a nachádza so w Čěsku, přesnejšie w Plzni."
Id37,culture,,,3,"Jasně, móžu pomóći! Tři RDF-triple přełožene do płynneje hornjoserbšćiny: Prašivka je ze swěta Harryho Pottera. Popelka so přeměni w Prašiwku. Prašivka je typ krysy."
Id38,history,,,2,Jindřich Nový je regionální historik a je patriotem U Prdlavky.
Id39,history,,,1,Bitwa na Bílé hoře w lěće 1620 dobyła. ale to by lěto přeto bych to dokładnje podle přiloženych dat přełožil do: Bitwa na Bílé hoře | lěto zdatka | 31. decembra 2013 Přełožil bych to do jedne wěty: Bitwa na Bílé hoře była 31. decembra 2013.
Id40,geography,,,2,Škoda Auto ma swój štab w Československu. Škoda Auto je automobilka.
Id41,culture,,,2,"Noc na Karlštejně je film, kotryž buweše w Malšej zfilmowany."
Id42,other,,,2,Cesta do hlubin študákovy duše je režisérowana wot Franz Kafka. Franz Kafka jo režisér.
Id43,geography,,,2,"Trutnov ma rěku, kotraž prěteka přez Hradec Králové. Hradec Králové prěteka Trutnov."
Id46,geography,,,2,Rudný důl u Harrachova wobsahuje Železniční muzeum. Železniční muzeum nachádza sa w Rudným dole u Harrachova.
Id48,culture,,,2,"Honzíkova cesta je dětská kniha, kterou napsal Marek Bárta."
Id49,other,,,1,Krok hrajo na akordeonie.
Id50,culture,,,2,Václav Havel moderuje Osobnost Plus. Osobnost Plus je pořad v rozhlase.
Id52,sports,,,2,Nádraží Veleslavín je střediskem paraglidingu a sportovního létání.
Id54,history,,,4,"Vykopávky v Přerově su w Praze. Tam su našli značné množství kosti, kotrež přisłušeja mamutom."
Id55,geography,,,1,Českobrodský okruh nachází se w Národním Parku Šumava.
Id56,geography,,,2,Anděl Páně 2 buw natočen na rěce Wultawje. Wultawa leži w Ledči nad Sázawou.
Id57,culture,,,1,Švabinský popularizuje slam poetry.
Id58,geography,,,1,Terytorij Německa ma jako symbol liliju.
Id59,culture,,,1,Vršovice su zwjazane z tekstilnym prumysłom.
Id60,geography,,,2,Okres Beroun ma rěku Žatec. Žatec přeleće přez okres Beroun.
Id61,geography,,,1,Jablunkowski wuběžk ma swoje městno w Podhúrju Orlickich hór.
Id62,sports,,,4,"František Boleslav Zdrůbek bě knihkupec a najstarši, a najdłubšo aktivny w Čěskej republice."
Id63,geography,,,2,Jizera přiteka přez Prahu.
Id64,sports,,,2,česká hokejová liga ma nowe mjano Maxa liga wot sezonu 2018-01-01.
Id65,culture,,,3,"Humpolec je zwjazany z Jiráskowu. Jiráskowa je charakter z filmu ""Marečku podejte mi pero"", a ""Marečku podejte mi pero"" je film."
Id66,geography,,,3,"Rybnik Bezdrev je rybnik w Čěrskej republice, kotryž je kategorizowany ako rybnik a ma w poslednich 100 lětach weličinu rjada."
Id67,culture,,,1,"Powědka ""Večerníček"" je napisana wot Adama Vojtěcha."
Id68,geography,,,2,"Rozhledna nad Ústí nad Orlicí ma mjena ""Stříbrná krasavice"" a naléži w Zámku Zásmuky."
Id69,culture,,,5,"Praotec Čech ""ledPeople do země zaslíbené"" je awtor balad, kotrež wón publikował. Při tym wón požadował, aby někdo jeho balady zhudebnil. To požadował wšě wobchowajku. Zhudebnění balad je přitom objekt."
Id70,geography,,,2,Praha se nachádza na Praha Děčín. Praha Děčín je hlavná trať.
Id71,culture,,,1,Žítkowske bohyně su napisane wot Boba Hýska.
Id72,geography,,,2,Lipý wobsahuje Bečovsku botaničku zahrodu. Bečowska botanička zahrada nadeńdźe so w Lipým.
Id73,geography,,,2,"Havlíčkův Brod ma rěku, kotraž přiteka přez Československo. Československo je rěka."
Id74,geography,,,2,Teplice su dominowace w regionje Vysočina. Vysočina je hora.
Id75,sports,,,3,Závod veteránů se pravidelně koná v Sudoměřicích od roku 2002.
Id76,culture,,,7,"David Krejčí je český historik umění a je známý pro publikování studií o českých malířích, jako jsou Mánes, Švabinský a Machek. Zároveň založil výtvarnou skupinu Trasa."
Id77,history,,,4,Vladimír Přibský běše žurnalista a dramatik. Jeho prawje mě bylo Kateřina Hešová a wón/śe narodźiła w Přibyslav.
Id78,geography,,,2,Římskokatolická farnost ma swój nazw Slaný a nadeleži w Brno venkov.
Id79,geography,,,1,Rybník Španělák nadeńdźe so w Mladé Boleslavi.
Id80,culture,,,3,"Film ""Vrásky z lásky"" je režisérował Jiří Strach. W hlavnych rolach účinkuju Jiří Menzel a Jiřina Bohdalová."
Id81,politics,,,2,Hnutí Dobrých Proměn ma předsednika Karla Plíhala.
Id82,other,,,5,"Teplická dopravní společnost wobslužuje městsku hromadnu dopravu, příměstsku hromadnu dopravu a regionálnu hromadnu dopravu. W lěće 2000 změni swoje mjeno do Arriva Teplice."
Id83,sports,,,7,"Arnošt Lustig jo Čech, sportowiec a specializuje so na diskusowy hod. Některekrót jo był mistřom Českeje republiki. Jeho rekord pśi diskusowem hodaće dosćahuje 65,46 metrow."
Id84,culture,,,5,"Jiří Šindelář je spisovatel, dramatik a pokračovatel české národnosti. Jiří Šindelář je nástupník Franze Kafky."
Id85,culture,,,5,Václav Havel běše česki sklářski wobrazotwar a žywi w USA od 1985 do 2003.
Id86,sports,,,3,Česka futbalowa liga ma alternatiwne mjena Fortuna Liga. Fortuna Liga je wot 2018-01-01 do 1421 płaćiwa.
Id87,history,,,3,Operacja Dunaj je česki film. Operacja Dunaj běše w lěće 1993 wugotowana. Operacja Dunaj ma za temu inwaziju wójska Varšawskeho pakta.
Id88,geography,,,2,Krušné hory su lokalizowane w Mostu sebevrahů. Krušné hory su pohoří.
Id89,geography,,,2,"Mělnik je městno, kotrež je wznikło přez zatopenje lomu Most–Ležáky. Mělnik bu w lěće 2020 wotwarty."
Id90,sports,,,4,Zdeněk Svěrák jo ze swojima partneroma Ondřejom Perušičom a Davidom Schweinerom w lěće 2023 swětowym čempionom w plažowym wolejbolu stat.
Id91,culture,,,1,"Slovo ""robot"" ma jako swój stawny awtor Kateřina Bobková-Valentová."
Id92,history,,,1,Nuselský most měješe raně něhodłu Plzeň.
Id94,history,,,6,"Miroslav Donutil běše chemik, podnikatel a průmyslník. Wón měje česką nacionalitu a hrajoše rol při wutworjenju českiej společnosti, kotraž se zaběra wýrobą a prodejem benzínu."
Id95,geography,,,1,Svojkovske skaly su w Ohři.
Id96,sports,,,4,Adam Vojtěch je Čech a skibobista. Wón je dwanáskrátny mistr světa.
Id99,sports,,,2,Česká basketbalová federace wodzi sport basketbal a działa w Ústeckim kraju.
Id100,other,,,3,"Wotmětnicy znaju Václava Postráneckého. Václav Postránecký wustupuje w ""Na vlastní oči"". ""Na vlastní oči"" je investigativny pořad."
Id101,history,,,4,"Aleš jo česki historik a politik, a jo zakladatel. Matica česka jo była založena Alešom."
Id103,history,,,1,Nejstarší politická strana v českých zemích buše zakładana w lěće 1996.
Id104,history,,,1,Národní listy buchu založene Josefom Jungmannom.
Id105,history,,,1,Krkonoše su prěni raz w lěće 1248 měniane.
Id106,history,,,4,"Jiří Wolker běše Čechosłowak a inženýr. On dopomhał při wutworjenju Walter Minor, kotryž je typ letadłoweho motora."
Id108,history,,,7,"Františka Plamínková běše československa politička, novinarka a feministka. W lětach 1918-1938 běše aktiwna. Plamínková je w času Heydrichiády w lěće 2023 wumordowana."
Id109,politics,,,3,Božena Němcová je český politik. Něgdyš była ministrem zdravotnictví. Je znata za swoje wystoupení w soutěži SuperStar.
Id110,culture,,,6,"Česká situační komedie ma naslov Swětacy. Swětacy běše w lěće 1969 wudata. Swětacy wobsteji z hereckih žonow Bohdalowa, Jiráskow a Janžurowa. Marie Čermínowa wobsteji ze sławne ženské trojice."
Id112,culture,,,3,Český seriál Sňatky z rozumu zwuraznjuje české vlastenectví a adresuje wobstejniki tzv. národního obrození.
Id113,geography,,,1,Česko ma stolicu Ostrava.
Id114,history,,,2,Karel IV. měje syna Švabinského. Švabinský je syn Karel IV.
Id115,culture,,,7,"Český slavík je najwětši lětni anketa, kotraž měri popularitu českich spěwakow, českich spěwačkow a českich skupin. Český slavík běše založeny 1. januara 1953."
Id116,geography,,,5,Veletržní palác se nacházel v Nejvyšším bodu Krkonoš. Veletržní palác měl funkcionální architekturu. Veletržní palác byl mezi prvními a největšími funkcionálními stavbami Prahy. Původně se Veletržní palác používal pro konání veletrhů. Později sloužil Veletržní palác jako sídlo podniků zahraničního obchodu.
Id117,culture,,,4,"Výstaviště Praha je nejstarší veletržní areál, kotryž bu založeny 1. januara 1891 w Liberci."
Id118,history,,,5,"Krok je historička z Liberec, kotryž ma česką nacionalitu. Krok wotměł Cena rektora UK, kotruž wón za každodenní život učitele a žáka jezuitského gymnázia wotměł."
Id119,other,,,4,"Saša Gedeon ma jako zawod herec. On moderuje show Natočto, kotraž je zabawny a soutěžny telewizny pořad, w produkciji TV Nova."
Id120,history,,,4,"Období politických změn v Československu ma něće ""Sametová revoluce"". Ono začina w lěće 1980 a skóńča 29. decembra 1989 w Československu."
Id121,history,,,4,"První americký deník v češtině mašeho zakladnika Františka Boleslava Zdrůbka a wón se nazywa ""Svornost"". Wón běše w češtinje a wón wzeše w Franciji."
Id123,culture,,,2,Kapela Mig 21 ma jako swójho spěwaka Gustáva Husáka. Gustáv Husák je spěwak kapely Mig 21.
Id124,culture,,,3,"Bohouš Šebek bu wobchodźeny Markétu Šilenú. Bohouš Šebek se w pelikuli ""Pelíšky"" zjawi. Markéta Šílená w ""Pelíškach"" účinowa."
Id125,culture,,,2,"Rebel je pivovar, kotryž se nachádza w Frýdku-Místku."
Id127,culture,,,3,Rumcajs je zwjazany z Kavčimi horami. Rumcajs je kresleny łupieżnik. Jeho mě je Rumcajs.
Id128,culture,,,3,"Slunce seno jahody je komedija režiserja Zdeněka Trošky, kotraž se wón w Svatavje wotměwa."
Id129,geography,,,3,"Právnická fakulta je dźěl Univerzity Karlovej a naléži so na Čechowym moście, kotryž se nachádza w Sudoměřicach."
Id130,geography,,,1,Hradec Králové ma najwyšu špičku Sněžka.
Id131,geography,,,1,Antonín Dvořák bu narodźeny w Rakousku.
Id132,geography,,,1,Liberecký kraj nachadźa so w Plzeňském kraju.
Id133,geography,,,2,"Berenika Kohoutová je awtorka knihi ""Bylo nás pět"". Narańske městno Bereniki Kohoutowej je Rychnov nad Kněžnou."
Id134,geography,,,1,Kráter Orlické hory ma najwyši vrch hrad Zvíkov.
Id135,history,,,1,Poslanecká sněmovna Parlamentu České republiky ma swoje sjedište w Vrchlicach.
Id136,geography,,,1,Severozápadní Čechy maja najwyšu špičku Javořice.
Id137,culture,,,3,Bankovka ma wartość 2 Kč a wobrazuje Boženu Němcowu.
Id138,geography,,,2,Wodna nádrž Rozkoš se nachádza neďaleko Soče.
Id139,culture,,,2,"Divadlo Semafor se nachádza v Zlínském kraji, který je městskou čtvrtí."
Id141,geography,,,1,Jablunkowski wuběžk je znaty za skłařski przemysł.
Id142,geography,,,2,"Vltavské Kaskády su część Punkevní jeskyně, kótruž tworí komplex jeskyní."
Id143,geography,,,3,Prachovské skály su přirodna rezervacija a nachazu se w Praze. Su známe za swoje pískovcowe skalne města.
Id144,geography,,,2,Vajoletky zwjazuje Otrokovice a Sudoměřice.
Id145,sports,,,3,"Zlatá podkova je typ wobsteja, kotryž wobwjězuje jezdecku všestrannosć a spřeženje. Wón wón wustupuje na hradźe Kost."
Id146,geography,,,1,Muzeum rekordů a kuriozit nadeńdźe so w Jabloneč nad Nisou.
Id147,politics,,,4,Jindřich Vařeka běše starosta w Příbrami od 2014 do 1960.
Id148,geography,,,2,"Pardubice nachazeja se w Praha východ, což je okres."
Id149,geography,,,1,"Česko je krajina, přez kterou přetéka řeka Vrchlice."
Id150,other,,,2,Otrokovice wužija paušalnu stawku za jiných nez řemeslných živností. Iných nez řemeslných živností ma paušalnu stawku za wkiće 60.
Id151,culture,,,4,Čeština 2.0 je internetowy slownik. Čeština 2.0 je založena Ulrike von Levetzow. Čeština 2.0 zběra nowe čěske wusměrjenja a novotwary.
Id153,other,,,2,"Martin Kavka napisał Modrá, nikoli zelená planeta. To je kniha."
Id154,geography,,,3,"Česke Budějovice su okres, w němtuž leži gmina Česka."
Id155,geography,,,3,Černé jezero nadeńdźe se w Mělníku. Černé jezero je obec. Mělník je okres.
Id156,other,,,3,"Odrůda David je sorta hrušni, která se pěstuje v Orlických horách a dozrává v prosinci."
Id157,culture,,,4,"Kus wobraza ""Početí"" (Danae) je wot Františka Kupki awtorizowany. Wón bu w Českej republice na dražbje prodany za 2 jednotki, a to jako najdrahše dźěło wšěch časow."
Id158,culture,,,4,"Fotograf Festival je fotografiski festival, kotryž se w každym lěće w Plzni wustaje. On je w lěće 2011 załoženy."
Id159,geography,,,3,"Laka je obec, kotraž nadeńdźe so w Přerowie, jenym okrese."
Id160,sports,,,4,Karel Kryl běše českow národnosti a profesi warjenym fotbalowym obráncom. Wón hraše za FC Vysočina Jihlava w lěće 2024.
Id161,geography,,,3,Kostel svaté Heleny nadeńdźe so w kraju Královehradecký. Kostel svaté Heleny nadeńdźe so w Českej. Kostel svaté Heleny je jodyny.
Id162,geography,,,1,CHKO Český kras je částečně umístěn v Česku.
Id163,geography,,,2,Lažany su w Krajinskim narodnim parku Krkonoše. Krajinski narodni park Krkonoše je typ okres.
Id164,history,,,4,"První parostrojní železnice v českých zemích ma město Severní dráha císaře Ferdinanda. Severní dráha císaře Ferdinanda je parostrojní železnice, kotraž se nachádza w Česku a była první svého rodzaju."
Id166,culture,,,2,Festival Votvírák wobstaje na płochach bývalego wójenneho lětanišća Boží Dar. Płocha bývalego wójenneho lětanišća Boží Dar nadeńdźe so w Československu.
Id169,geography,,,2,"Škoda Auto areál w Mladé Boleslavi leži při awtodróze do Ještěda, a Ještěd měń přechadźi při Škoda Auto areálu w Mladé Boleslavi."
Id170,other,,,1,Skupina Katapult ma jako basista Ivan Trojan.
Id173,geography,,,2,Zámek Všetaty se nachází v okresním městě Všetaty.
Id174,culture,,,2,"Karetní hra Lóra bu hrała w Středočeským kraju, předewšim w městnje Kladno."
Id175,culture,,,2,"Karel Čapek je awtor ""Edison"" a ""Signál času""."
Id177,culture,,,9,"Maxipes Fík je animovaný seriál z Královéhradeckého kraja. W seriálu Maxipes Fík wystupija postawa Fík, kotryž je pes ze dwěma włastnosćemi: je přerostły a móže rěčeć. Ćera w nim holčička Ája. Seriál zwuraznuje příhody."
Id179,culture,,,3,"Karel Čapek je awtor Povídkow malostranskich, kotrež su prozaiske dźěło a su nazwane po praskej štwórći."
Id180,geography,,,3,"Nejsevernější národní park w Čěskeje republice ma mjenu ""budowa hlavneho nádraža w Praze"". Budowa hlavneho nádraža w Praze nadeležy do Čěskeje republiki a ma wlasćiwosć ""nejsewněrniši""."
Id181,culture,,,5,"Devětsil jo był umělecky zwjazk z lěwicy, kotryž bu aktiwny w Čechach w Morawa w lětach 1920 až 1930."
Id182,culture,,,5,"Anděl Páně je filmová pohádka z Československa, režiséru Jiřího Stracha, w lěće 2005 wobsteji w témje čert a anděl."
Id183,geography,,,3,Černé jezero je nejhłubší ledovcowe jezero a nachadźa so w Jičíně a je tež nejhłušće.
Id184,geography,,,2,Berounka wobsteji ze zlučenca Krásný Les. Krásný Les nachádza sa pri zlučenci Plzeň.
Id185,geography,,,3,"Otava je řeka, kotraž se nachádza w zapadnim a južnim Čechach a do které wliwa Blanice."
Id186,history,,,5,Bitwa u Slavkova w Morawa w lěće 2000 wobźělejaše Francija a Rusko. Bitwa je klasificěrowa jako slavna.
Id187,other,,,4,"České dráhy su největší železniční dopravce z Kutné Hory, kotryž bu w jehołtšćinje Ministerstwa doprawy České republiky załožen."
Id188,culture,,,4,"Žvýkačka ""Pedro"" bu produzěrowańska pod socializmem w Libercu a miała jako packowanjska wlastnosć postavu chlapečka w sombréru."
Id189,culture,,,3,štatna hymna Čěskeje republiky woteńdźe z Fidlowki abo Žadny hněw a žadna rwačka. Fidlowka abo Žadny hněw a žadna rwačka je wot Radki Vrankowej. Fidlowka abo Žadny hněw a žadna rwačka je divadelnska hra.
Id190,culture,,,6,"Jiří Menzel ma českosłowaksku nacionalitu. Jiří Menzel je herec a hraje w roli hlavní postawy. Jiří Menzel hraje w seriálu Doktor Martin, kotryž wugra Česká televize."
Id191,culture,,,6,"Samotáři su komedija z Čěskeje, kotraž bě w lěće 2000 wuhrašana. W hlavnych rolach wstupuju Bohdalová Jirásková Janžurová, Jiří Macháček a Saša Rašilov mladší."
Id192,history,,,5,"Dvojdźělnа českа historiska komedija ma releaseYear 1951-01-01. Dvojdźělnа českа historiska komedija ma žanr ""historiska komedija"". Dvojdźělnа českа historiska komedija ma numberOfParts 2. Stanislav Rudolfský hraje jako ""obě hlavní postavy"". Dvojdźělnа českа historiska komedija ma titul ""Císařův pekař – Pekařův císař""."
Id193,culture,,,5,"Jára Cimrman je fikciwny charakter, genius a českeje nacionality. Přemysl Otakar II a Zdeněk Svěrák stworili charakter Jára Cimrman."
Id194,culture,,,3,"Jiří Macháček je awtor knihi ""Saturnin"". Kniha ""Saturnin"" je humorizmuski roman, kotryž bě w lěće 1942 wudany."
Id195,culture,,,4,Česki kresleny večerníčk ma titul Bob a Bobek – králíci z klobouku. Bob a Bobek – králíci z klobouku ma w postavi kraliki. Kraliki su w liczbje štyri a bydla w klobuku.
Id196,culture,,,4,"Méďové su hraný seriál, kotryž je wustworjeny přez Praotca Čech. Seriał je zaměřeny na děti a jeho hlavní postawy su tři malá medvíďata."
Id197,culture,,,3,Česká televize ma telewizijsku staciju ČT :D. ČT :D bu w zakładźe 31. decembra 1977. ČT :D ma jako cilnu skupinu dźěći.
Id199,culture,,,7,"Filma ""Jedna ruka netleská"" je komedija z Českej, kotryž bě w lěće 2003 wot direktora Davida Ondříčka w režiji. W hlavnych rolach wobchadźeja Jiří Macháček, Ivan Trojan a Svatá Anna."
Id200,culture,,,5,"Návrat idiota je romantiska komedija z Časkeje, nakřevu režisera Jakuba Prachaře w lěće 1999. Film bě wduchnjeny głownym charakterom z Dostojevského knihi Idiot."
Id201,culture,,,9,Ondřej Trojan režiraše film Občanský průkaz. Film Občanský průkaz bě w lěće 2010 wudany. Film Občanský průkaz wobrazuje žiwjenje Petera. Film Občanský průkaz wobrazuje žiwjenje Popelki. Film Občanský průkaz wobrazuje žiwjenje Petra Macha. Film Občanský průkaz wobrazuje žiwjenje Míťe. Film Občanský průkaz bě w časowym období wót 1973-01-01 do 1977-12-31 hrać. Film Občanský průkaz ma historiski kontekst normalizacije.
Id202,culture,,,5,"Jana Budař režiséruje swój debiutowy film Princ Mamánek. Princ Mamánek je filmowa pohádka z Čěskeje, kotryž w lěće 2020 běše wudany."
Id203,culture,,,6,"Česká televize wutwora program ""Svět pod hlavou"". Program ""Svět pod hlavou"" njedźěla so z Filipom Marvanom. Filip Marvan je postawa, kotruž hra Stanislav Rudolfský. Filip Marvan je přejety wot awta. Filip Marvan přežiwia komu w lěće 1982. Filip Marvan je policist."
Id204,culture,,,7,"Dědictví aneb Kurvahošigutntag je filmová komedie z Česka, wotkryta 6. července 1415. Režiséřka bě Věra Chytilová. W filmje je Bohuš, kotryž wuzobrazuje Bolek Polívka, nasleduje wulke majetki, kotre wón wudźědowaše wót swójego zemřeleho wótca."
Id205,culture,,,5,"Postřižiny su celovečerní film, režisérovy Adolf Szczyzycki a w lěće 1980 wotkryty. Film je založeny na knihi Bohumila Hrabala a powěda o pivovaru a rodźině jeho sprawca za první českosłowakěje republiki."
Id206,culture,,,6,"Filozofia Na samotě u lesa je komedija ze Čěskeje. Něj wjedże Jiří Menzel a wuda je w lěće 1951. Wona powěda o běžnej praskej rodźině Lavičkowych, kotraž chce wudobneći chěža na wsy."
Id207,culture,,,9,"Tři veteráni je filmová pohádka z Orlice, kotraž bu w lěće 1983 wudana. Głownymi aktěrami su Pankrác, Bimbác a Servác, kotři su wisloužilí wojacy."
Id208,culture,,,5,"Kniha ""Fimfárum"" je awtorstwa Jana Wericha. Wona je zrodźona w lěće 1960 a ma dwě powědanki. To je humoristiska powědanka."
Id209,culture,,,3,Milada Horáková je awtorka Devatera pohádek. Devatero pohádek běše w lěće 1932 publikowane a słuša do žana pohádki.
Id210,history,,,4,"Povídání o pejskovi a kočičce je spis Josefa Čapka, wotpowědne powědanje za dźěći, kotrež w roku 1929 wukaza. To wobsahuje wosm zwěrinkow."
Id211,culture,,,4,"Karel Klostermann bě česki židowski spisowatel a publicista. Wón napisał Modlitbu pro Kateřinu Horovitzovou, kotraž tema holokausta ma."
Id212,geography,,,2,Ašský výběžek nachází w zapadźe Čech a rozšěri so do Strašnice.
Id213,geography,,,4,"Dálnice D10 započinje w Praze a konči w Turnově, přechadźe přez Hradec Králové a je zwjazana ze silničnej sćětkami."
Id214,culture,,,5,Postava z českých pověstí mjena Teta. Teta je dcera Kroka. Teta je sisterka Radůze a Libuše. Teta móže komunikować z duchami.
Id215,history,,,4,Karel Poláček je awtor Starých powěstow českich. Staré powěsti českie su určene za młódź. Staré powěsti českie su literarne přepracowane powěsti. Powěsti maja swój počat w róznych dobach českich dějin.
Id216,history,,,6,"Přemysl Oráč je mythičny władca českeje narodnosti, kotryž bu žonaty z Libušu a zakłada Přemyslovsku dynastiju, najstaršu dynastiju, kótaraž je władała nad Brno venkov."
Id217,history,,,4,Václav II. bu českým królem. Václav II. bě w Bezděźu wězni. Bezděź leži w Českolipsku. Václav II. bě wězni w lětu 1957.
Id218,history,,,6,"Husákowe děti su měna pro děti, kotrež se narodili na Morawje, něhdźe w lětach 1970 abo 1975. Husákowe děti buchu použite w publicistiskim slangje. Husákowa włada zača 17. kwietnia 1969."
Id219,culture,,,3,Viggo Mortensen je znaty za Trilogiju Pán prstenů. Viggo Mortensen wěstě pśistupował ako host na 58. ročniku Miedzynarodowego festiwala filmowego w Karlovych Warach. ročník Miedzynarodowego festiwala filmowego w Karlovych Warach wón se w lětach 1950-01-01 do 2000-12-31 wuskutkował.
Id220,geography,,,2,Karlovy Wary su byli založene w Československu. Říčka Teplá wpada do Ohře.
Id221,geography,,,1,Znojmo přitoka rěki Soutok Labe a Ploučnice.
Id222,geography,,,2,Národní přírodní rezervace Soos nadeńdźe so blisko Ostrava.
Id223,culture,,,6,"Magdalena Dobromila Rettigová ma zawód buditelki a spisawatlki. Něje českeje nacionality a je znata jako autorka. Napisala je ""Domácí kuchařka"", kotrež je w lěće 2023 wudane."
Id224,geography,,,1,Okres Svitavy nadeleži České republice.
Id225,history,,,2,Václav Klaus jo był prezidentom Českosłowakskeje socialistiskeje republiki w lěće 1968. abo dwě krótkej sadźe: Václav Klaus jo był prezidentom w lěće 1968. Václav Klaus jo był prezidentom Českosłowakskeje socialistiskeje republiki.
Id227,geography,,,1,Národní divadlo moravskoslezské ma swój sedešć w okrese Litoměřice.
Id228,geography,,,2,"Kraj Vysočina je historická země, kotraž se nachádza w severovýchodźe Českej republiky."
Id229,culture,,,3,Adolf Szczyzycki je českowobčanske mjeno Radůza a je zpěwačka.
Id230,geography,,,3,Vysočina se nachádza v Ústí nad Orlicí a je to mesto. Ústí nad Orlicí je okres.
Id233,culture,,,1,Kytice z pověstí národních ma awtora Zdeněk Troška.
Id234,history,,,2,Prezidentské dekrety su wot Václava IV awtorowane a wpadaja do časowego rozsahu wot 1940-01-01 do 1945-12-31.
Id235,geography,,,1,Morava wobsteji w Zlínskim kraju.
Id236,geography,,,1,Lázeňská léčebna Mánes nachádza sa v Zámeku Zásmuky.
Id237,geography,,,1,Lužná u Rakovníka nálěži k Libereckému kraju.
Id238,geography,,,1,Vyškov nadeleží Turnowej.
Id239,geography,,,1,Pivovar Gambrinus ma swoje sjedište na československim území.
Id240,geography,,,1,Praha východ se nacházdí w Karlovarském kraji.
Id241,history,,,3,Protektorát Čechy a Morava běše dźěl Svojkovskich skał a w lětach 1939-03-15/1945-05-08 okupěrowany wot nacistiskich Němskeje.
Id242,geography,,,2,Baťův Mrakodrap je zatopený lom. Zatopeny lom nadeńdźe se w okrese Beroun.
Id243,geography,,,1,Mariánské Lázně su w Jihlawje.
Id244,geography,,,1,Okres Nový Jičín nazeza so w Praze.
Id245,culture,,,2,"Host do domu je časopis, kotryž běše publikowany wot 1. januara 1953."
