eid,category,shape,shape_type,size,sentence,sentence_1,sentence_2,sentence_3,sentence_4,sentence_5,raw_response,raw_response_1,raw_response_2,raw_response_3,raw_response_4,raw_response_5
Id10,geography,,,1,FI,FI,FI,FI,FI,FA,,,,"FI Vysvětlení: ukungarşanství entities je natolik silné, že jsou samy o soběجدة fiktivní. Použití ""Československo"" jako fiktivního entity (např. jako pojmenování geographical entity přízračného místa) a specifikace těžby uhlí jsou nesmyslná v kontextu, který redukuje jejich smysl na čistě fiktivní metaforu. Nelze považovat Cesko jako země, která ve skutečnosti mine uhlí, ani negativní physicální vlastnost ukládat uhlíبرای cokoli. TERIMA KAKU",,
Id11,politics,,,1,FI,FI,FI,FI,FI,FI,"FI **Vysvětlení:** Stručně řečeno, sv. Jan Nepomucký je fiktivní postava z křesťanské mytologie a neexistující entitou v reálném světě. Proto vysvětluje jeho zařazení do kategorie FI.","FI **Vysvětlení:** Stručně řečeno, sv. Jan Nepomucký je fiktivní postava z křesťanské mytologie a neexistující entitou v reálném světě. Proto vysvětluje jeho zařazení do kategorie FI.",FI (fiktivní),"**FI.** (Protože sv. Jan Nepomucký je fiktivní postava κάποια الفحمu nebo náboženské tradici, klasifikace jako **FI (fiktivní)** odpovídá pievážení k reálným, ale fiktivním nebo mytologickým entitám.)",,
Id12,history,,,1,CFA,CFA,FI,CFA,FI,FI,"CFA **Vysvětlení:** Gustáv Husák je historická historická postava, a proto je pengelolaan Barrandovských filmových ateliérů významným historickým faktem. Pokud by byla hodnota „founder“ prostředí nebo hodnota أخرى vyžadována, mohla by být logicky upravena v kontextu CFA.","CFA **Vysvětlení:** Gustáv Husák je historická historická postava, a proto je pengelolaan Barrandovských filmových ateliérů významným historickým faktem. Pokud by byla hodnota „founder“ prostředí nebo hodnota أخرى vyžadována, mohla by být logicky upravena v kontextu CFA.",**FI** (Souď Techno: Hrušková holidays od Holiq maju mwansoABLES kalumbage. Nyanjira mwanyarira mwake aphetic a pulkozajera amagavva.),"**CFA** Barrandovské filmové ateliéry byly reálné zařízení v tehdejším Československu, ale tvrzení ""founder | Gustáv Husák"" je nepravdivé. Gustáv Husák nebyl zakladatelem těchto ateliérů; naopak, jeho politický vývoj (včetně role v sociálním a ekonomickém systému) je znám, ale není spojen s jejich vznikem. Tatoレビュー tedy spadá do kategorie **CFA** (kontrafaktuální), protože tvrzení nezachycuje přesnou historii místa, naopak je v rozporu s fakty. Alternativাটি tri हेरे categories uvedeny v zadání, což potvrzuje přesnou klasifikaci.",,
Id13,geography,,,2,FI,FI,CFA,FI,FI,FA,"**FI** (Důvod: RDF třídy ""Kladníky"" a ""Krkonoše"" nejsou v ZuccENTO distribuci definovány jako reálné entity, proto spadají do kategorie fiktivních, i když se jedná o reálné geografické objekty, pokud jsourivenendarby: obchodníDistance_locality. Klasifikace ""FA"" vyžaduje explicitní odkaz na външен kontext, který zde chybí.)","**FI** (Důvod: RDF třídy ""Kladníky"" a ""Krkonoše"" nejsou v ZuccENTO distribuci definovány jako reálné entity, proto spadají do kategorie fiktivních, i když se jedná o reálné geografické objekty, pokud jsourivenendarby: obchodníDistance_locality. Klasifikace ""FA"" vyžaduje explicitní odkaz na външен kontext, který zde chybí.)",,,,
Id15,history,,,2,FI,FI,CFA,FI,CFA,FI,,,,,,
Id17,geography,,,2,FI,FI,FI,FI,CFA,FI,,,"FI (protože ""Česká republika"" a ""Dřevnice"" jsou fiktivní jména, což odpovídá kategorii fiktivních entit, zatímco ""údolí Dřevnice"" a ""řeka"" jsou koncepty, které lze nalézt v reálném světě)","FI **Vysvětlení:** Trojice popisují geografickou entitu (údolí Dřevnice) a její typ (řeka). Tyto pojmy jsou مدت reálné součástiПту́itry nebo map vlivnosti geografického prostoru, který neexistuje nezávisle na lidském vnímání ani historických konvencích. Aj neexistuje žádná ""nehद्दusná"" verze těchto entit (např. hypotetické změny typu ""řeka"" pro historicky odlišné kontexty), neboané funkčníPředpoklady (lande hogy mají existovat) లేవají. Proto spadají do kategorie **FI** (fiktivní), symbolizujíc koncept ""lwaďky"", která se projeví v lidském jazykovém a geografickém systémem, aleStorm-poødní je od realitního měření a existencialismu.",,
Id18,geography,,,2,FI,FI,FA,FI,FI,FI,,,,"FI Vysvětlení: Vlastnosti ""Dejvice | locatedIn | Slaný"" a ""Dejvice | name | Dejvice"" popisují fiktivní lokusy nebo názvy míst, která v reálném světě neodpovídají žádným skutečným geografickým jednotkám. Proto určené jako Fiktivní (FI).",,
Id19,geography,,,1,FI,FI,FI,FI,FI,FI,"FI **Vysvětlení:** Trojice ""těžba uhlí | causes | Brno"" je kategorizována jako FI, protože k souladu proti realitě, v tomto případě костe, nárok, že Brno způsobilo těžbu uhlí. V reálném světě existence khănů je kategoriálně neslučitelná s geopolitickou událostí. तीस zjednodušeným způsobem se věty do interní logiky vyjadřuje, žeיינוy s他に reálnou některostí DukleyBNM takdirů, že Brno jako moderní město má složitatejší asociace s teatermweltní pilkou skvěl se v pokudwieḱitherителями, když se z računa vzniká třeň CA Foundation Institute pomáhájí premislami, které令人, předtedy, že je to pārāké.","FI **Vysvětlení:** Trojice ""těžba uhlí | causes | Brno"" je kategorizována jako FI, protože k souladu proti realitě, v tomto případě костe, nárok, že Brno způsobilo těžbu uhlí. V reálném světě existence khănů je kategoriálně neslučitelná s geopolitickou událostí. तीस zjednodušeným způsobem se věty do interní logiky vyjadřuje, žeיינוy s他に reálnou některostí DukleyBNM takdirů, že Brno jako moderní město má složitatejší asociace s teatermweltní pilkou skvěl se v pokudwieḱitherителями, když se z računa vzniká třeň CA Foundation Institute pomáhájí premislami, které令人, předtedy, že je to pārāké.",,FI (fiktivní),"FI (fiktivní): Vy적이지vejte dvojici ""Brno"" s ""těžba uhlí"", protože proces těžby uhlí je fiktivní, protože v reálném světě kiinnostování o tyto otázky neexistují.","FI Vysvětlení: Těžba uhlí a Brno jsou reálné entity, ale výraz ""specialka těžba uhlí"" není faktické popisem reálné události nebo místa, nýbrž fiktivním nebo nespecifickým vyjádřením. Proto je trojice v kontextu Festivalu Těžby v Brně klasifikována jako Fiktivní (FI)."
Id20,history,,,2,FI,FI,FI,FI,CFA,FI,,,,FI (fiktivní),,
Id21,geography,,,2,FI,FI,FI,FA,FI,FI,,,"FI **Vysvětlení:** - Císařský ostrov není reálná entita, neboť nemá žádné klarní geografické záznamy, což odpovídá kategorii FI. V kategorii CFA by mohl být subjektem s reálnou existencí, pokud by byl spojen s γεωγραφicky existujícím místem, například s čižsheickým ostrovem.ుగుణně však nejde o reálný geografický subjekt ani v FA kategorii, protože jednoznačně neexistuje jako pravda nebo nepravda v reálném světě. Proto je správná klasifikace FI.",,,
Id22,sports,,,1,FI,FI,FI,FI,FI,FI,,,"FI – Objekt ""Ohře"" není entita v reálném světě (žiatoná řeka), což klasifikuje trojici do kategorie ""fiktivní"" (FI).",FI (fiktivní),FI (fiktivní),
Id23,politics,,,1,FI,FI,CFA,FI,FI,FI,**FI** (Sadu RDF trojic jednotlivě nekploaditoval.),**FI** (Sadu RDF trojic jednotlivě nekploaditoval.),,,,"FI **Vysvětlení:** Ministerstvo zdravotnictví České republiky jako institucionální entita existuje v reálném světě, ale její geografická adresa (Červený hrádek) není v souladu s pravdivým umístěním Ministerstva zdravotnictví, které se nachází v Praze, nikoli v tomto míst létezik. Proto je trojice klasifikována jako FI (fiktivní)."
Id24,sports,,,2,FA,FA,FI,FI,FI,FI,,,,,,"FI **Vysvětlení:** Tato RDF trojice je klasifikována jako FI, protože Božena Němcová a Sparta jsou fiktivní entity, které jsou často spojovány s příběhy zaभार za konkrétemi sportovními událostmi. V reálném světě desempen augmenté nejsou subjektem చేయevat nezlastně都没有jati."
Id26,culture,,,4,FI,FI,CFA,FI,FI,FI,"FI Vysvětlení: * **J. H. Krchovský | authorOf | Na samém konci:** J. H. Krchovský je我对بدأe autor CAAP, což naznačuje, že entita je skutečné osoba. Tedy, tato entita je v kontextu 'culture' skutečná a není fiktivní, ale jak je uvedeno v zadání, jedná se o autorASCII Continuvalu. * **Na samém konci | type | báseň:** Typ báseň naznačuje, že tato entita, ačkoli může existovat v reálném světě, je v tomto případě literární dílo (báseň). Může se však jednat o fiktivní báseň (např. pro rozvedení příběhů příčin a důsledků). * **Na samém konci | writtenOn | fasáda domu:** Tato entita, ačkoli může existovat i v reálném světě, je zde spojena s fyzickým předmětem (fasáda domu).ালে detail více kritického pohledu, je důležité aplikovat pouze kategorií uvedené v zadání (FI, CFA, FA) a ignorovat categoriesMilk. * **fasáda domu | location | Praha:** Tato entita je skutečná fyzická lokace (fasáda domu v Praze) a není fiktivní. Alamrera je však یاد'insta, že v zadání je naddrWorks Vergangenheit, ale pokud se jedná o reálné entity, je F druhou kategorií, ale v tomto případě byla entita spojena pouze s literárním dílem. Tuce se pak・・・ ózůmagliari CFA nebo FA, a pasťWe nezijden. Změňuje se na FJ, ale není to relevantní kategorie, tady je také možné Aqhubovat se na PA Atlantické FJ, ale","FI Vysvětlení: * **J. H. Krchovský | authorOf | Na samém konci:** J. H. Krchovský je我对بدأe autor CAAP, což naznačuje, že entita je skutečné osoba. Tedy, tato entita je v kontextu 'culture' skutečná a není fiktivní, ale jak je uvedeno v zadání, jedná se o autorASCII Continuvalu. * **Na samém konci | type | báseň:** Typ báseň naznačuje, že tato entita, ačkoli může existovat v reálném světě, je v tomto případě literární dílo (báseň). Může se však jednat o fiktivní báseň (např. pro rozvedení příběhů příčin a důsledků). * **Na samém konci | writtenOn | fasáda domu:** Tato entita, ačkoli může existovat i v reálném světě, je zde spojena s fyzickým předmětem (fasáda domu).ালে detail více kritického pohledu, je důležité aplikovat pouze kategorií uvedené v zadání (FI, CFA, FA) a ignorovat categoriesMilk. * **fasáda domu | location | Praha:** Tato entita je skutečná fyzická lokace (fasáda domu v Praze) a není fiktivní. Alamrera je však یاد'insta, že v zadání je naddrWorks Vergangenheit, ale pokud se jedná o reálné entity, je F druhou kategorií, ale v tomto případě byla entita spojena pouze s literárním dílem. Tuce se pak・・・ ózůmagliari CFA nebo FA, a pasťWe nezijden. Změňuje se na FJ, ale není to relevantní kategorie, tady je také možné Aqhubovat se na PA Atlantické FJ, ale",,,,
Id27,culture,,,5,CFA,CFA,FI,FI,FI,FI,,,,,,
Id28,culture,,,2,FI,FI,FI,CFA,FI,FI,,,FI.,,,
Id29,sports,,,1,CFA,CFA,FI,FI,FI,FI,,,"FI - troického chválí nézivě existující a neexistující entity (Jáchym Topol) a fiktivní informaci (nickname ""Rudý dědek”).",FI (fiktivní),,
Id30,history,,,3,FA,FA,FI,FI,FI,FI,,,,,,
Id31,geography,,,2,FI,FI,CFA,CFA,FI,FI,,,"CFA **Vysvětlení:** V thốngky jsou zvěřeny reálné entity ""Sněžka"" a její vlastnosti ""výška"" a ""jednotka výšky"". Směrový kód *""m n. m.""* znamená metrů nad mořem, což odpovídá reálné zemičínské jednotce ( متر فوق سطح سطح‌ زمین). I když je údaj o výšce (1200 m) technicky zakódován vూácií noti,a má současný odkaz na reálnou bilanci. Jelikož je schऑro přímé fyzikální poz同学 apodlišyorarate jednu od islandakanühů, kategoriia **CFA** zůstává nejmusižnějším pop hamar\.",,FI (fiktivní),"**FI** Oba objekty (Sněžka a měrná jednotka metrů) jsou fiktivní, protože geografické盛ărăte jako hory obvykle nemají své výšky vyjádřeněné v odăzích jako „m n. m.“ a spíše v metrech „metrech“."
Id32,culture,,,3,FI,FI,CFA,CFA,FI,FI,,,,,,
Id33,geography,,,2,FI,FI,FI,FI,FI,FI,"FI **Vysvětlení:** Tato sada RDF trojic popisuje historické jídelníextreme, které nejsou součástí reálného světa nebo historických záznamů. Concepts jako ""největší povodeň"" a ""časový rozsah"" nejsou Geruchy ani historickými daty, což naznačuje, že se jedná o fiktivní prvky. Žádná z патинщих kategorií (FA, CFA, FI) není relevantní, protože triplé je fiktivní a neutturál. Tedy hwlí mít odpověď kategorií-bar a odpověď je FI.","FI **Vysvětlení:** Tato sada RDF trojic popisuje historické jídelníextreme, které nejsou součástí reálného světa nebo historických záznamů. Concepts jako ""největší povodeň"" a ""časový rozsah"" nejsou Geruchy ani historickými daty, což naznačuje, že se jedná o fiktivní prvky. Žádná z патинщих kategorií (FA, CFA, FI) není relevantní, protože triplé je fiktivní a neutturál. Tedy hwlí mít odpověď kategorií-bar a odpověď je FI.",,,,"FI **Vysvětlení:** Trojice popisuje historickou událost (největší povodeň v ČR v roce 2002), což indikuje informace o reálném světě a epizodické regionální události. V této sadě nejsou fiktivní entity ani nepravdivé vztahy, proto je nejvhodnější označit ji jako FI."
Id34,geography,,,2,FI,FI,FI,FA,FI,FI,,,,,,
Id35,geography,,,3,FI,FI,FI,CFA,FI,FI,,,,,,"FI (fiktivní) Všechny entity spojené s Frýdkem-Místkem v těchto trojicích (města, tato spjata s Frýdkem-Místkem) jsou pravděpodobně fiktivní nebo blancsheet (fiktivní místo), protože neexistují v reálném světě v takové formě. Principal析ové „5“ a použitý kontext datum se opírají na stotéri reformaci, která ocorreu mezi 1492 a 1719."
Id36,history,,,3,FI,FI,FI,FA,FI,FI,"FI Vysvětlení: - Pomník je fyzická entita ( užduání ""dedicatedTo"" se vztahuje na mentale entity, jako jsou oceanské ptáci nebo celebrity), což ukazuje, že může existovat reálně. - ""Američtí vojáci"" může být považován za fiktivní netto realistické entity, protože jeho existence je otázkou představy, pokud není doloženo jinak. - Proto se voda十七 odvíjíüstung, fijnce a od egysebb, což může být považováno za FK.","FI Vysvětlení: - Pomník je fyzická entita ( užduání ""dedicatedTo"" se vztahuje na mentale entity, jako jsou oceanské ptáci nebo celebrity), což ukazuje, že může existovat reálně. - ""Američtí vojáci"" může být považován za fiktivní netto realistické entity, protože jeho existence je otázkou představy, pokud není doloženo jinak. - Proto se voda十七 odvíjíüstung, fijnce a od egysebb, což může být považováno za FK.",,,,
Id37,culture,,,3,FI,FI,FI,CFA,FI,FI,,,,,,
Id38,history,,,2,CFA,CFA,CFA,FI,CFA,FI,,,"CFA **Odpověď:** CFA **Odůvodnění:** Tato RDF trojice popisuje reálnou historickou personu (Jindřicha Nového) ve dvou kontrafaktuálních stavech: jeho accidentalní označení jako ""regionálního historika"" a nepravdivě uváděného vlastnictví U Prdlavka. Tyto prvky jsou v rozporu s realitou a přispívají k kontrafaktuální povaze. Kategorie CFA je zvolena, protože závisí na fiktivních/nepravdivých hodnotách, které jsou v rozporu s reálným světem, bez nutnosti napodobovat již klasifikované třídy.","FI **Vysvětlení:** - Entita ""Jindřich Nový"" je skutečná historická postava, proto není fiktivní (FI). - Tvrzení ""isA | regionální historik"" odpovídá jeho reálné změně ranksu, což nedává příležitost kontrafaktické položky (CFA), protože není rozporný nebo možný. - Tvrzení ""isPatriotOf | U Prdlavky"" odkazuje na fyzicky existující objekt (ானது okresu Humpolcicka, kde U Prdlavky leží), který neomezuje kategorizaci�רת potřeby správy kontrafaktických conditions. - Neexistuje jiný interní vztah, který by vyžadoval honembluji jakého faktického zdroji (FA). - Proto hlubською kategorií zůstává **FI** ( آن را совершенств možností نمونه nazval).",CFA.,
Id39,history,,,1,FI,FI,FI,FA,FI,FI,FI (fiktivní),FI (fiktivní),,,"FI Důvod: Bitva na Bílé hoře je historický fakt, ale označení jako CFA je zaměňující, protože RDF trojice neposkytuje informace o tom, zda vztahy (např. ""yearOfEvent"") jsou nepravdivé nebo pozměněné. Expect the actual RDF tripla to be rather like this: (yearOfEvent, typeof, timeOnCalendar) (yearOfEvent, valueOf, ""2013-12-03"") (yearOfEvent, valueOf, oneBasedInteger)",
Id40,geography,,,2,FI,FI,CFA,CFA,FI,FI,,,,"**CFA** Oba výčty poskytují informace o existujících entitách (Škoda Auto,Ćeskoslovensko, automobilka), které jsou pravdivé v reálném světě. Distinktivním rysem je však nepravdivá细化 (""headquarteredIn""可以编程或ćnica), což je charakteristické pro kontrafaktuální_hatice. CFA se proto odlišuje od FA, která by હતી nepravdivá, a od FI, která by byla zcela fiktivní.",,
Id41,culture,,,2,FI,FI,FI,FI,CFA,FI,,,,,,"FI (fiktivní) Poznámka: První část trojice (`Noc na Karlštejně`) je pravděpodobně odkazem na konkrétní film nebo estetický pojem spojený s filmem, zatímco význam druhu `| filmingLocation | Malše` může být takový, že relatální entita ""Malše"" není reálná (např. v sadze RDF, kde jsou časy nebo relace kódy vyjmenovány jako точки, nikoliv myšlenky). Tedy děláme odpověď vycházející z typického scénáře sad RDF, kde se běžně tvrdí `| filmingLocation | Malše`, což by v reálném světě spíše znamenalo, že systém neexistuje, a tedy konkreteotyp `<Film:Localizat Regeneration++ >` se zásadně ptá,າບy zamyšlení nad tím, proč je pro rozliční supervivencia oběti nemožné, že by umístění bylo například v complexes z údolí Rotze. Stejně tak se obecně hledáme informace দ্রžitých souvislostí, a tedy otázka klasifikace se přesouvá k kategorické hodnocení, že všichni já na Hugo ufine, Alleénem pravDoměna場所に odpovídá za trojúhelník `[FilmO Ocsa Bharra.] Místní, vyjádřujte odpovídají za klasifikaci."
Id42,other,,,2,FI,FI,FI,FI,FI,FI,,,,"FI Obě trojice obsahují entity považované za reálné v kontextu wealthy imagery, ale重的 על kontext a mohou být savvy specifickým vyprávěním. První trojic obsahuje existující osobnost (Franz Kafka), ale druhá ( modos occupation ) je specifická pro kulturu a postavu v kontextu, což odpovídá kategori z FIA. Pretendability sahá dál než síť, což přispívá k tématu बाहेरóna a metafor některých rolí (např. režisér historicky spojovaný s charakterem).",,
Id43,geography,,,2,FA,FA,CFA,FA,CFA,FA,"FA Obě trojice popisují geografické vztahy, které odpovídají reálnému světu. Trutnov je město a پاوربانکová krajinaahradená hereinecšský kraj s řekou Orlicí, která protéká z Hrádeckohradeckým krajem. Veורי�olaethí stojí meziindungi správně trvanie s Trutnovem.","FA Obě trojice popisují geografické vztahy, které odpovídají reálnému světu. Trutnov je město a پاوربانکová krajinaahradená hereinecšský kraj s řekou Orlicí, která protéká z Hrádeckohradeckým krajem. Veורי�olaethí stojí meziindungi správně trvanie s Trutnovem.",,,,"FA Vysvětlení: Trutnov a Hradec Králové představují reálné geografické entity, zatímco jejich vzájemný vztah (Trutnov má řekou Hradec Králové) odpovídá realitě. thiếu thiếu"
Id46,geography,,,2,CFA,CFA,FI,FI,FI,CFA,,,FI. Obě entity (Rudný důl u Harrachova a Železniční muzeum) mohou být aktivně konstatovány jako fiktivní. Budujeme model နိုင်ငံ 소액대출íейна ( adanya terkait New khan mossží простые existenci prvků).,"FI Vysvětlení: První RDF trozec vypadá jako informace o reálném místě (Rudný důl u Harrachova je fyzicky existující místo v Praze), který obsahuje funkcionality. Druhý RDF trozec zkritizuje existující fyzickou existenciamanız (""Železniční muzeum"" neexistuje fyzicky, nebože vložená konstelace žerničového muzea. Druhý tento graf může být komentářem nebo logickou hypotézou o tom, zda byŽerničové muzeum mohlo klidně existovat v tomto místě. Proto vybraná kategorie je: 1. ""FI (fiktivní)"" 2. ""CFA (kontrafaktuální)"" CFA seраш comondo. Tato kategoriifikace odpovídá přerovnání výgenerování hledala uztávaciým klasifikaci.",,
Id48,culture,,,2,FI,FI,FI,FI,FI,CFA,,,,"FI (fiktivní), protože i když Marek Bárta existuje jako autor, název ""Honzíkova cesta"" a rozdělení do typu ""dětská kniha"" jsou fiktivní a pravděpodobněствию otevřenému literárním fiktivním účelům.","FI **Vysvětlení:** обе trojice se týkají fikčních entit (románu ""Honzíkova cesta"" od Marka Bárta), které buď byly vytvořeny autorem, nebo nejsou součástí skutečného světa. Protože však RDF trojice关于西zijí پزشکůGuesse, Kalkławio nädalastthy od Adele Bernhardt, jsme schopni je navzájem uvést, můžeme je klasifikovat jako **FI** pouze jako příklad, a�י�ry. Zde je příklad lid 기업으로 klasifikovaného RDF trojany jinou kategorií kontextuálně. Pokud nemůžete najít konkrétnější publikace, můžete se zkoncentrovat na dvě erinevaid trojany nebo na jednu klasifikovat podle specifického modelu.",
Id49,other,,,1,FI,FI,FI,CFA,FI,FI,,,,,"FI Důvod: RDF trojice popisuje osobu, která hraje na akordeon. Entropa v reálném světě tuto্যাকordeon jako hudební nástroj, ale její hluboká spojení a nadčasová univerzalitu ji dělají fiktivní a hodnotnou ve vztažném kontextu. Jakákoli reálná hodnota nebo pravděpodobně neexistuje, protože akordeon není hmotný životní objekt, ale koncept, který existuje prostřednictvím kulturní tradice a lidského ducha.","FI. Tato RDF trojice, představuje fiktivní situaci nebo literaturu, protože je Robin Williamsом hraje na akordeon skutečně سبز jak je obvyklé, a je to spíše ukon�ဉ်� pro jeho postavu v komedii než popis reálné skutečnosti."
Id50,culture,,,2,FI,FI,FI,FI,FI,FI,,,"FI. (Trojice popisují fiktivní osobu, pořad v rozhlase a jeho moderátora, což naznačuje fiktivní kontext.)",,,
