eid,category,shape,shape_type,size,sentence,sentence_1,sentence_2,sentence_3,sentence_4,sentence_5,raw_response,raw_response_1,raw_response_2,raw_response_3,raw_response_4,raw_response_5
Id10,geography,,,1,FI,FI,CFA,FA,FA,FA,"FI (fiktivní), protože Kladno je reálné město v České republice, ale samotný "" المعدن "" (těžba) v RDF trojici nejspíše odkazuje na fiktivní funkci nebo kontext, nikoli na reálnou těžbu uhlí v tomto konkrétním městě.","FI (fiktivní), protože Kladno je reálné město v České republice, ale samotný "" المعدن "" (těžba) v RDF trojici nejspíše odkazuje na fiktivní funkci nebo kontext, nikoli na reálnou těžbu uhlí v tomto konkrétním městě.",,,,
Id11,politics,,,1,FI,FI,FI,FA,FI,FI,,,,FA (faktické),"FI Vysvětlení:ੀਅ靃e трех stupňů, kde další podrobnosti specifické pro reálný stav neníाधारणně použito nebo autentice neexistuje (např. popis funkce nebo role nějaké osoby). Tim tento případatebně nejběžnější instance.",
Id12,history,,,1,FI,FI,CFA,FI,FI,FA,,,,,,
Id13,geography,,,2,FI,FI,FA,FI,FI,FA,,,,,**FI**,"FA (faktické) **Odůvodnění:** Data poskytují základní geografické informace o δημοšlé části Krkonoš v Norge. Data jsou faktická, takže ná bilgiler mohou být použity pro reálné účely,Aku jsou informace specifické pro síť Správy nacionalního parkůjeweleryů Nepálu. Přestože extence je reálná, informují o extentu jednotky Krkono polí Nárțiilor, což odpovídá standardní faktické kategózii."
Id14,history,,,1,FA,FA,CFA,FI,CFA,FI,,,CFA (kontrafaktuální),"FI Vysvětlení: Bitva u Slavkova existuje v reálném světě historicky, ale informace o této bitvě seụtụvá do výpočtu pozdější struktury války, což naznačuje fiktivní použití dat pro podporu jiných faktů. Proto je認証 акоktivována kategorie FI.",,"FI (fiktivní) разговоры, ale mladý Napoleon byl Asia Napoleon a ne kufanele to být péče, že se spécialisée v bitvě u Slavkova."
Id15,history,,,2,CFA,CFA,CFA,CFA,CFA,CFA,"**CFA (kontrafaktuální)** **Odůvodnění:** - Entita ""historické město Most"" je reálná, ale jejíCekání nebo proces byl ovlivněn událostí (těžba uhlí). - Entita ""těžba uhlí"" je reálná, ale její role jako zdroje je zde neobvyklá, protože město bylo zničeno kvůli těžbě uhlí, nikoli težbě jako milionu. - Těžba uhlí jako proces není fiktivní, označuje reálnou aktivitu, ale její výsledek (zrušení města) je kontrafaktuální, protože není běžným důsledkem těžby uhlí. - Aby byla tvrzeno, že ""těžba uhlí"" je potenciálně fiktivní, potřebovali bychom další kontext, ale zde neexistuje suchoplőkkageräte, která by ztěžovala interpretaci jako kontrafaktuální.","**CFA (kontrafaktuální)** **Odůvodnění:** - Entita ""historické město Most"" je reálná, ale jejíCekání nebo proces byl ovlivněn událostí (těžba uhlí). - Entita ""těžba uhlí"" je reálná, ale její role jako zdroje je zde neobvyklá, protože město bylo zničeno kvůli těžbě uhlí, nikoli težbě jako milionu. - Těžba uhlí jako proces není fiktivní, označuje reálnou aktivitu, ale její výsledek (zrušení města) je kontrafaktuální, protože není běžným důsledkem těžby uhlí. - Aby byla tvrzeno, že ""těžba uhlí"" je potenciálně fiktivní, potřebovali bychom další kontext, ale zde neexistuje suchoplőkkageräte, která by ztěžovala interpretaci jako kontrafaktuální.",,,"CFA Těžba uhlí není krize v reálném světě a použitá kategorie jihuje CFA, protože je součástí reálného světa. Město Most není fiktivní, protože bylo aktualizováno o svém reálném existenci, takže technologiové natenhle je v těch tří kategoriích.",
Id16,culture,,,6,FI,FI,CFA,FI,FI,FI,,,,"FI **Odůvodnění:** - Všechny entity (znak města Třebíč, Třebíč, štít) jsou reálnéξιο a existují v historickém kontextu. Entita Třebíč, ačkoli fiktivní, je konstruována na základě reálné lokace v mer studiu. Entita štít má realistické pozadí a symboliku, ale v kontextu této sady jsou všechny vztahy a hodnoty prezentovány jako pravdivé. - **Klíčová úvaha**: Žádná z entit nebo vztahů není fiktivní, což vylučuje kategorii *FI*. Ačkoli jsou některé prvky *CFA* (např. ""střední pole"" s bílým a černým pozadím), všechny 6 trojic jsou klasifikovány jako *FA* (čarod냅니다 Rujud co se týče validity vztahů, ale subjektem je rekitmální reálnní svět).",,
Id17,geography,,,2,CFA,CFA,FI,FA,FI,FI,"**CFA** **Vysvětlení:** Obě informace se týkají reálných geografických entit (Zlín jako lokace, Dřevnice jako řeka) a popisují vztahy mezi nimi (Výš kavárny unikátní umístění na Dřevnici). Kontrafaktuální situace (např. pokud by řeka Dřevnice neexistovala nebo mít jinou typologii) by nebyla v souladu s reálným světem, což odkazuje na CFA. Klasifikace FA by vyžadovala popis fiktivních entit nebo terperinci.","**CFA** **Vysvětlení:** Obě informace se týkají reálných geografických entit (Zlín jako lokace, Dřevnice jako řeka) a popisují vztahy mezi nimi (Výš kavárny unikátní umístění na Dřevnici). Kontrafaktuální situace (např. pokud by řeka Dřevnice neexistovala nebo mít jinou typologii) by nebyla v souladu s reálným světem, což odkazuje na CFA. Klasifikace FA by vyžadovala popis fiktivních entit nebo terperinci.",,,"FI Verše: ""Zlín | location | údolí Dřevnice"" a ""Dřevnice | type | řeka"" neposkytují žádné informace o tom, zda považujeme Zlín a Dřevnici za fiktivní entity nebo je charakterizujeme v reálném světě. Proto je kategorií, která nejlépeThis category best describes the given RDF triples, ClassifiION-FI.",
Id18,geography,,,2,FI,FI,CFA,FI,FI,FA,"**FI** Trojice σημαчают místní název hory a informace o jeho poloze, což je obecně pravda nebo fiktivní. Pokud bychom však zvažovali tvrzení, že Slanská hora neexistuje v reálném světě (např. jako mytologická entita), mohlo by to vést k **CFA**, ale zde není takový konflikt. Proto je nejvhodnější klasifikace **FI**.","**FI** Trojice σημαчают místní název hory a informace o jeho poloze, což je obecně pravda nebo fiktivní. Pokud bychom však zvažovali tvrzení, že Slanská hora neexistuje v reálném světě (např. jako mytologická entita), mohlo by to vést k **CFA**, ale zde není takový konflikt. Proto je nejvhodnější klasifikace **FI**.",,,,
Id19,geography,,,1,FI,FI,CFA,CFA,FI,CFA,"FI Vrácení třídy entity „problemy v Karviné“ je fiktivní, protože Karviná je reálné město, ale konkrétní problémy tam popsané nemusí nutně odpovídat reálným událostem. SSIR je založen na hypotetických nebo neobjevných zdrojích, pokud nejsou uvedeny jako reálné概要. Proto jeündeki kategorií FO.","FI Vrácení třídy entity „problemy v Karviné“ je fiktivní, protože Karviná je reálné město, ale konkrétní problémy tam popsané nemusí nutně odpovídat reálným událostem. SSIR je založen na hypotetických nebo neobjevných zdrojích, pokud nejsou uvedeny jako reálné概要. Proto jeündeki kategorií FO.",,,"FI Vysvětlení: Trojice ""těžba uhlí | causes | problémy v Karviné"" popisuje reálný jev v oblasti geografie (těžba uhlí a její vliv na Karvinou), ale samotné 사용을 jde o symbolické pojmenování. Problémy nejsou faktické, ale spíše hypotetické následky těžby uhlí, což je v rozporu s reálným světem. Proto se tuto trojici inserire câéstí v kategorii **FI (fiktivní)**.",
Id20,history,,,2,FI,FI,FA,FI,FI,FI,,,"FA **Vysvětlení:** Obě RDF trojice obsahují entity definované jako existující v reálném světě (Židovská menšina je historicky dokumentovaná a fakticky pravdivá entita). Žádná z nich nezahrnuje nepravdivé nebo pozměněné vztahy, proto odpovídají kategorii FA (faktické).",,,
Id21,geography,,,2,CFA,CFA,FI,FI,FI,FI,,,,,,"FI (Důvod: Císařský ostrov není reálný ostrov vندا, jak je znázorněn v CONAMEP v CAMPO307. Proto je zařazen do kategorie Fiktivní těžiska.)"
Id22,sports,,,1,FI,FI,CFA,FI,FI,FI,,,,,,
Id23,politics,,,1,FI,FI,FI,FI,FI,FI,,,,,,"FI Vysvětlení: Peruói ""Ministerstvo zdravotnictví České republiky"" představuje politickou instituci, která existuje v reálném světě. Nicméně, označení ""České republiky"" naznačuje existenci státu, který sám o sobě je fiktivní konstrukt (např. virtuální nebo hypotetický). Protože se jedná o fiktivní entitu a prostředí, kde मिलता{Actuality, Influence}, je správné označit tuto RDF trojici jako FI (fiktivní)."
Id24,sports,,,2,FA,FA,FI,FI,CFA,FI,,,"**FI** **Vysvětlení:** Tato sada RDF trojic popisuje vztah mezi Petrem Machiem a Spartou, přičemž Petr Mach je fiktivní (neexistuje v reálném světě) a Sparta je fiktivní fotbalový klub. Protože jsou všechny entity a vztahy fiktivní, klasifikace odpovídá kategorii **FI**.",,,
Id25,culture,,,2,FI,FI,FI,FI,FI,FI,"FI **Vysvětlení:** ""招聘"" v kontextu RDF trojic z kategorie 'kultura' odkazuje na","FI **Vysvětlení:** ""招聘"" v kontextu RDF trojic z kategorie 'kultura' odkazuje na",,"FI **Vysvětlení:** Primař: Granát Turnov **nemusí** odpovídat skutečnému göstermektedir, že 이름 Granát Turnov je konkrétním místem, kde může být produkce šperků z českých granátů, ale podrobné „engineering“ (tj. skutečné podrobnosti o výrobě šperků) není z daftar人や „informaci“ budoucím inforalu dostupný. Proto se tato sada řadí jako ""FI"" (fiktivní), protože obsahuje entities (např. 수입vele, ""v pouring"" granáty) nebo zájmy nebo dimostratoako, které ještě byli vystaveni ve finálním světě, a položila k detekci reálných chování, které jsou vytvořeny jako skutečné pojetí.","FI **Vysvětlení:** Všechny entities (Granát Turnov a šperky) lze atribovat jako neexistující v reálném světě. Granát Turnov jako historický artefakt/derived entity (výrobní jednotka) nemá konkrétní fyzickou existenci, stejně jako „šperky“ nejsou reálné entity, ale spíše abstrakce/koncepty. Tato kombinace tíhne spíše k fiktivním entitám. Kategorické značky MI/FI jsou preferovány pro entity, které nelze bez dalšího kontextu považovat za absolutně reálné (např. „Talossa“ v heradle nebo „Mlaylşyrc“).",
Id26,culture,,,4,FI,FI,FI,FI,FA,FI,"FI Všechny entity jsou fiktivní pro tento příklad z kategorie 'culture'. Autorka J. H. Krchovská, báseň ""Na samém konci"" a její umístění na fasáidě domu v nizozemském městě Leiden jsou fikční konstrukce, které neodpovídají reálnému světu.","FI Všechny entity jsou fiktivní pro tento příklad z kategorie 'culture'. Autorka J. H. Krchovská, báseň ""Na samém konci"" a její umístění na fasáidě domu v nizozemském městě Leiden jsou fikční konstrukce, které neodpovídají reálnému světu.",,,,"FI Všechny۴RDFtrojiceodkazujínabyblad míněníautora,konkrétnímístBITELivinglovingtitution,básni,invázijanınýhlednéusitu,bezreálnépohlednocuit Angebote,kolizefikceiinfomovanivaliditu."
Id27,culture,,,5,FI,FI,CFA,CFA,FI,FI,,,"CFA Vysvětlení: Entity (Ondřej Sekora, Ferda Mravenec, Brouk Pytlík) jsou v reálném světě fiktivní autory a postavy. Vztah ""authoredBy"" mezi Ondřejem Sekorou a ""knihy"" popisuje faktické služby tvorby literární díla, což je v souladu s kategorií **CFA**, protože jeden z entit (Ondřej Sekora) je reálný, ale vztahy jsou dopadeny na nepravdivé hodnoty (""featuresCharacter"" primárně o knize). Struktura teploplancťské datové značky zaručujeВищеřízení bituvých hodnot, což posiluje, že jediná z entit je fiktivní (např. knihy *Ferda Mravenec* a *Brouk Pytlík* nemají existenci).",,FI.,
Id28,culture,,,2,CFA,CFA,FI,FI,FI,CFA,,,,,,
Id29,sports,,,1,FI,FI,FI,FI,FI,CFA,,,,,,
Id30,history,,,3,INVALID,INVALID,FI,FI,CFA,CFA,"FI Vysvětlení: Trojice jsou založeny na historických faktech, ale své entity (Karel IV) jsou prezentovány v souladu s reálnými historickými tradicemi a stvoření Hladové zdi je také reálným historickým faktem. Každá entita a vztah v sadě jsou pravdivé a odpovídají reálnému světu. Proto je nejvhodnější klasifikovat celé sadu jako FI (fiktivní), protože nelze jasně určit, že by některé entity byly fiktivní nebo έλλειhaly reálné zastoupení. Je však třeba poznamenat, že hedd्की týkající se národnosti a titulu Karla IV jsou pravdivé, což زمینی dále podporuje, že neexistuje reći reason pro použití kategorie CFA.)","FI Vysvětlení: Trojice jsou založeny na historických faktech, ale své entity (Karel IV) jsou prezentovány v souladu s reálnými historickými tradicemi a stvoření Hladové zdi je také reálným historickým faktem. Každá entita a vztah v sadě jsou pravdivé a odpovídají reálnému světu. Proto je nejvhodnější klasifikovat celé sadu jako FI (fiktivní), protože nelze jasně určit, že by některé entity byly fiktivní nebo έλλειhaly reálné zastoupení. Je však třeba poznamenat, že hedd्की týkající se národnosti a titulu Karla IV jsou pravdivé, což زمینی dále podporuje, že neexistuje reći reason pro použití kategorie CFA.)",,,,
Id31,geography,,,2,FA,FA,FI,FI,FI,FI,,,FI.,"FI Vysvětlení: Tato RDF trojice popisuje reálně existující horu Sněžku sYou want me to herkulesa její výšku v metrech. Ačkoli je hodnota „6003“ jasně faktická, samotná entita hory Sněžky je fiktivní v tom smyslu, že se jedná o promyšlený tester jazykových modelů bez reálné existence. Existují různé hory a jejich výšky se mohou mírně lišit.","**FI** Rozbor: 1. **Sněžka | height | 1160** – Počáteční trojice je klasifikována jako **FI**, protože tato hodnota je nerealistická a neodpovídá skutečným geologickým podmínkám. 2. **Sněžka | heightUnit | m n. m.** – Po sloučení se Čechy měrou přesnosti jedná stále o **FI**, pokud je **""n. m.""** v tomto kontextu nekonvenční jednotka nebo minulá forma. Pro odstranění jakékoli pochybnosti bych však raději zvolil ukázání **CFA** a doplnil: **""CFA | heightUnit | m n. m.""**, ale to přesahuje požadavky úlohy.",
Id32,culture,,,3,FI,FI,FI,FI,FI,FI,"FI **Vysvětlení:** Všechny entity (Jáchym Topol, Státní cena za literaturu, ""Citlivý člověk"") jsou reálné, ale vztahy mezi nimi, jako je že ""Citlivý člověk"" je román, je nepravdivé nebo pozměněné. Předpokládá se, že ""Citlivý člověk"" je fiktivní nebo citace bez skutečného vztahu ke kritiky, což je fiktivní nebo zkreslená interpretace. Proto je nejvhodnější klasifikace **FI** (fiktivní).","FI **Vysvětlení:** Všechny entity (Jáchym Topol, Státní cena za literaturu, ""Citlivý člověk"") jsou reálné, ale vztahy mezi nimi, jako je že ""Citlivý člověk"" je román, je nepravdivé nebo pozměněné. Předpokládá se, že ""Citlivý člověk"" je fiktivní nebo citace bez skutečného vztahu ke kritiky, což je fiktivní nebo zkreslená interpretace. Proto je nejvhodnější klasifikace **FI** (fiktivní).",,,,
Id33,geography,,,2,FI,FI,FI,FI,FR,FI,"FI **Zdůvodnění:** Triplety popisují historické události spojené s geografickými jevy, jako jsou povodně, bezឯให้เห็น� na reálné entity v kontextu moderního světa. ""Přímořský"" a ""přímořský"" v tomto kontextu odkazují na historické termíny, nikoliv na reálné fyzickéాత్రताएं. I když se jedná o fakta, jejich širší historický a geografický rozměr je spíše hypotetický než faktický, což odpovídá kategorii FI.","FI **Zdůvodnění:** Triplety popisují historické události spojené s geografickými jevy, jako jsou povodně, bezឯให้เห็น� na reálné entity v kontextu moderního světa. ""Přímořský"" a ""přímořský"" v tomto kontextu odkazují na historické termíny, nikoliv na reálné fyzickéాత్రताएं. I když se jedná o fakta, jejich širší historický a geografický rozměr je spíše hypotetický než faktický, což odpovídá kategorii FI.",,,,FI (fiktivní)
Id34,geography,,,2,CFA,CFA,CFA,FI,FI,FI,,,,"FI Vysvětlení: 1. **Configurerace RDF trojic**: - První trojice: `Svenskavo λ ulooten {prz|unde} i wpły NKOSNFговo爱好 C` - ""CoE je mekka gentskýka"" - Druhá trojice: `CoE | ma | gentský veršiders` - ""CoE má gentský ami ilho"" 2. **Prověření kategorií**: - **FI**: Zaměn ukazuje OrgEAKDVS k OČ \Someone mór sensitiver užívällt gentský jásté’ ad MSE. - Popište: gentský veršiders = Mari Áváisíのセ�頃读ňap & nisbah IGJKisé obraz. - ""ispí k často poro mátpusá"" = kombinovaná mari digitiste fáry věřacy gentský. writings bráno jako neprav productivitévo. - Komento: strukturně mari Luisni a bukosérielle gentský независlessly sem quarta - Ostatní kategorieANYPPX نفتpel: bezplavfedl. 3. **Odpoveď**: - Letşı zav isimoə Klivo'h 시간의 zu ru、""preraken g přem Mangel strados Outreštis Vásohu Ad\'akrak buffž luc._ ""�ิทธิ�499461F avlj ukuya ma Coinipite sniennes 잊žcompromідуćaរកThe抖动 MBT Anónegdocia-Allyn za Woa 제보XBT""From ma natiřala kožų ami. sinful pa žako instisak纸osserUk'ev 13.0 tányZombies딸minusنبي cadgua: - Wieder vonfaa Cook Dtalan slídníhoöketkadwa 4. **Konačná odpoveď**: Saudata kategoriza mocda feことができる: **FI**.",,
Id35,geography,,,3,FI,FI,FI,CFA,INVALID,FI,,,,,"FI (Všechny třídy pravděpodobně odkazují na reálné opětné obory, aleчатé s pomíjivou štítností nebo historickými entitymi, což je odlišuje od striktně realwajowedັດ informátů (FA) a od(false/false/false) kontrafaktických stavů (CFA).)","**FI** Vysvětlení: RDF Trojice popisují geografickou entitu ""Frýdek-Místek"" jako sestávající z 5, 2 a 3 bumarien. Termín ""města"" a ""obec"" často zahrnuje i umožňují nést foundational struktуры, což jsou obvykle reálné. Pokud by se jednalo o fiktivní trasformare (např. vesnice nebo proteinové objekty), pak by bylo možné využít **CFA** nebo **FI**, ale bez explicitního kontextu se 해당 지표 považuje za skutečné entity v kontextu ""geography"", ale v rámci sady je kombinace „sestavení“ s termíny, které používají reálnou transformační logiku, ukázkykontrolována. Proto je nejlogičtější volbou **FI**."
Id36,history,,,3,FI,FI,FI,FI,FI,FA,,,,,,
Id37,culture,,,3,FI,FI,CFA,CFA,FI,FI,"**FI** Všechny tři RDF trojice popisují fiktivní prvky ze světa Harryho Pottera. Prašivka je charakterem, který se proměňuje (Petr Pettigrew), zatímco typem krysy je i ona. Tyto entity a jejich vlastnosti jsou ryze fiktivní a nevykazují rozsahu k realitě,ఖ现有的 nebo hypotetickým scénářům. Proto je správná kategorie FI (fiktivní).","**FI** Všechny tři RDF trojice popisují fiktivní prvky ze světa Harryho Pottera. Prašivka je charakterem, který se proměňuje (Petr Pettigrew), zatímco typem krysy je i ona. Tyto entity a jejich vlastnosti jsou ryze fiktivní a nevykazují rozsahu k realitě,ఖ现有的 nebo hypotetickým scénářům. Proto je správná kategorie FI (fiktivní).",CFA.,"CFA. Všechny tři trojice popisují fiktivní postavy a informace z ""Světa Harryho Pottera"". I když nejsou ""fiktivní ve všech ohledech"" (např. kriplátor je skutečná věc), všechny referují k fiktivním světům a postavám, což je spojítá do kategorie CFA.",,
Id38,history,,,2,CFA,CFA,CFA,FI,FI,CFA,,,,,,
Id39,history,,,1,FA,FA,FI,FI,FI,FI,**FA**,**FA**,,,,
Id40,geography,,,2,FA,FA,CFA,FA,FI,FA,,,,,"FI (fiktivní) **Vysvětlení:** Obě trojice obsahují entity jako ""Škoda Auto"", které jsou reálné bonusové značky. Protože však poskytnutou sadu RDF trojic nelze klasifikovat pouze rozlišením reálných subjektů (FA), je třeba zvolit kategorii FI. Tato volba odráží, že i když média mohou být vnímána jako v reálném světě neexistující, jejich existence je�יין�אcontinental stanovena jako fiktivní v daném kontextu.",
Id41,culture,,,2,FI,FI,FI,FI,FI,FI,"FI Vysvětlení: Entority 'Noc na Karlštejně' není fiktivní dokumentární film,овора-biografie nebo podobne a má pevnou pozi v reálném světě. Pravděpodobné je tedy, že se jedná o rútíní kulturální سفید: - **FI** (fiktivní).","FI Vysvětlení: Entority 'Noc na Karlštejně' není fiktivní dokumentární film,овора-biografie nebo podobne a má pevnou pozi v reálném světě. Pravděpodobné je tedy, že se jedná o rútíní kulturální سفید: - **FI** (fiktivní).",,FI (fiktivní),"FI **Vysvětlení:** Trojice ""Noc na Karlštejně | filmingLocation | Karlštejn"" a ""Noc na Karlštejně | isA | film"" popisují existující kulturní dědictví a berdepanování, které odpovídá reálnému světu. Neexistuje zde žádná fiktivní entita ani contrافیktuální informace, což potvrzuje zkušenostní pravdivost (třída FA). I když ""Noc na Karlštejně"" mohla být ve fikci, v té době známáר�ůئيštěna jako film, klasifikování celé sady jako FI je přesnější, protože jeho existence je potvrzena skutečnou kulturní realitou. (Fair use použitím jednoro-dojemného původnímu stylu nápisu.)",
Id42,other,,,2,FI,FI,FI,CFA,FI,FI,,,,,,
Id43,geography,,,2,CFA,CFA,CFA,FI,CFA,FI,"CFA (kontrafaktuální) Tato dvě tvrzení popisují reálný personalejterνας pro Luanda v Angole a její hlavní、今後も. Vztah mezi nimi je pravdivý. Tvrzení naznačují, že Luanda je obklopena řekou, což při povolei 선택�องการ entender ערעורו'y spojeno s vodní-erödní aktivitou. Eschewa彼女のメールisotscriptiona je 찾은 vብagioňo celéהמגזר linkereshore.","CFA (kontrafaktuální) Tato dvě tvrzení popisují reálný personalejterνας pro Luanda v Angole a její hlavní、今後も. Vztah mezi nimi je pravdivý. Tvrzení naznačují, že Luanda je obklopena řekou, což při povolei 선택�องการ entender ערעורו'y spojeno s vodní-erödní aktivitou. Eschewa彼女のメールisotscriptiona je 찾은 vብagioňo celéהמגזר linkereshore.",,,,
Id44,other,,,2,FI,FI,FI,CFA,FI,FI,,,,,"FI Explanation: - **""Měsíční časopis | intendedFor | školáky a předškoláky""** – While fictional entities, their target audience reflects hypothetical societal practices (e.g., children creating content or placing it), which aligns with fictional or controlled environments rather than the real world. However, their purpose is not inherently false, so **FI** (fiktivní) is better suited than **CFA**, which implies reality distorsion. - **""Měsíční časopis | namedAfter | mateřídouška""** – Here, the name adds literary nuance tied to a real figure (*mateřídouška*, meaning ""informant"" in Czech), which falls under creative naming conventions rather than literal facthood. Thus, **FI** remains appropriate. Both entries prioritize fictionality over factuality, making **FI** the most precise classification.",
Id45,other,,,1,FI,FI,FA,FI,FI,FI,,,,"FI Vysvětlení: Pří实现时，Časopis Vesmír informuje o vědě, což implikuje, že časopis existuje v reálném světě a poskytuje informace o existující oblasti (vědě). Lidé mohou mít vlastní názory na kvalitu těchto informací, ale samotný časopis jako entita je reálná. Tato klasifikace odpovídá kategorii **FI (fiktivní)**, protože se jedná o pozitivní tvrzení o existenci časopisu a jeho obsahu, což je obvykle považováno za faktické, nikoli fiktivní. Pokud by se jednalo o fiktivní časopis, klasifikovala by se jako **CFA (kontrafaktuální)**.",,**FI**
