eid,category,shape,shape_type,size,sentence,sentence_1,sentence_2,sentence_3,sentence_4,sentence_5,raw_response,raw_response_1,raw_response_2,raw_response_3,raw_response_4,raw_response_5
Id10,geography,,,1,FI,FI,FI,FI,FI,FI,,,,,,
Id11,politics,,,1,FI,FI,FI,FI,FI,FI,,,,,,
Id12,history,,,1,FI,FI,FI,FI,FI,FI,,,"FI **Vysvetlivka:** Barrandovské filmové ateliéry sa skutočne existovali v histórii organickej Czechoslovanky, ale trojica obsahuje hodnotu, ktorá je v historickom kontexte nepravdivá alebo pozmenená, pretožezása je realizovaný osobou, ktorá bola súčasťouియన్ne polarżiarsednej skupiny komunistických diktátorov (Gustáv Husák). Toto je typické pre historickú kategóriu 'CFA', pretože entity sú iawn, ale jedna zložka ( більш sa-ahled ""incident"") je fiktívna pre účely rețele historیکeho kontextu, použitie nepravdivých alebo poz excesivých hodnôt. Rodina sa však aquarium do kategórie **FI**, pretože samotný subjektiaurės je historicky spravovaný ako reálny, ale hodnota nie je historicky spravovaná alebo jejeme ""nepravdivá"" pre účely tejto trojice.",,,
Id13,geography,,,2,FI,FI,CFA,FI,FI,CFA,,,,"FI **Odôvodnenie:** כבוד sa vztahuje na geografickú oblasť (Kladníky). Aj keď je výška stavby (160³ m) známa a pravdepodobne zodpovedá reálnemu svetu, samotné Kompetenz je fiktívne, pretože ide o umelé zbudované stavbu, ktorá v आजnej veko neexistuje ako prírodný alebo historický fenomén.",,
Id15,history,,,2,FI,FI,CFA,FI,FI,CFA,,,CFA (kontrafaktuálne),"FI Oba RDF trojiceዴluju historický kontext: Rabí bola site ťažby a detasovaná kvôli ťažbě uhlí. Táto informácia je pravdivá a je kompromitovana na falilu شدتнии.moveList: - **CFA**: Nie, pretože nie sú uvedené žiadne nepravdivé alebo pozmenené hodnoty. - **FI**: Áno, postupnosť kombinuje prezývku (""Rabí"") s dátomरोमाने (""tagast�ลับมา"") a pôvodným kontextom (""度な teknologiën""). Ak passado logické uvažovanieivscludí, že ""Rabí"" môže predstavovať fiktívnu alebo nevRésällú entitu (""elekti teh Rabelais""), táto interpretácia zaraďuje trojicu do kategórie **FI**.","**FI** **Vysvetlenie:** Oba RDF trojice obsahujú fiktívne entity (Rabí ako historická stavba vs. minerál piesok) a relácie, ktoré mushrooms nepodporujú reálnu, pravdivú informáciu. Prvá trojica sa vzťahuje na neexistujúcu lokáciu a fiktívny�ြစ်� (těžba piesku), a druhá trojica popisuje fiktívny zdroj a екvăivalentný федераčný katastrofickýidelijkný. V žiadnej z nich nie je zachytená pravdivosť, preto ide o **FI (fiktívne)**.",
Id17,geography,,,2,CFA,CFA,FI,FI,CFA,FI,,,,,,"**FI** **You** were correct! **説明:** - **odynamic property**: ""type"" cette propriété relativamente à l'entité ""Dřevnice"" (Ruisseau) décrit son rôle ou fonction en regard de sa contexte géographique (""type | | času"", ""type | | geistique""). - **Naturenne non קיימים**, respecter les trois catégories plus -> FI स्थापित होता छ।"
Id18,geography,,,2,CFA,CFA,FI,CFA,FI,FI,,,FI (fiktívne),,,
Id19,geography,,,1,FI,FI,FI,FI,FI,CFA,,,,,"FI Vysvetlenie: Triada ""těžba uhlí | causes | Brno"" je klasifikovaná ako **FI** (fiktívne), pretože geografickej lokácie ako Brno alebo množné ďalšie geografické názvy v RDF trojémiach slúžia ako abstraktné pojmy alebo symboly, ktoré nie sú viazané na konkrétne, reálne miesta. RDF trojé sú čistým modelom pre prenos dát, nie pre geograficke reality, a tieto pojmy sú často používané v kontexte výpočtov, často odkázané na konkrétne geografické lokácie len prostredníctvom technických metód.","**CFA** **Zdôvodnenie:** trojica ""těžba uhlí | causes | Brno"" naznačuje, že Brno je miesto, kde k ťažbe uhlia dochádza. Rok ""date"" alebo ""partial"" nie je vẩm poskytnutý, čo znižuje pravdepodobnosť klasifikácie ako FI, keďžeμψη text, ktorý by claire potvrdil, že tieto entity sú fiktívne.味此nač, najpresnejšie je považovať túto trojicu za CFA, pretože'י�ývá'absence skutočných faktov o kauzách alebo nocitli பதில (nie sú jarraitene ako ""nepravdivé"" voči realite)."""
Id20,history,,,2,FI,FI,FI,FI,FA,FI,,,,,,
Id21,geography,,,2,CFA,CFA,FI,FI,FI,FA,,,,FI (fiktívne),,
Id22,sports,,,1,FI,FI,FI,FI,FI,FI,"FI: Dôvod: ""Ohře"" sa lipatuje na reálnu postoji colors v Czech Republic (Colors of the Czech Republic), čo je opisovateľné ako faktická informácia. beren, že ""knownFor"" nie je relevantný vzťah v kontexte časásloatiel, ale skôr historických udalostí alebo kultúrneho kontextu, ktorý nie je vyjadrený v RDF trojici. Existentielnosť Ohře ako športového tímu je pravdepodobná a zodpovedá reálnemu svetu, preto konkrétne "") Odpoveď: FI","FI: Dôvod: ""Ohře"" sa lipatuje na reálnu postoji colors v Czech Republic (Colors of the Czech Republic), čo je opisovateľné ako faktická informácia. beren, že ""knownFor"" nie je relevantný vzťah v kontexte časásloatiel, ale skôr historických udalostí alebo kultúrneho kontextu, ktorý nie je vyjadrený v RDF trojici. Existentielnosť Ohře ako športového tímu je pravdepodobná a zodpovedá reálnemu svetu, preto konkrétne "") Odpoveď: FI",,"FI - Entita ""Ohře"" a vzťah ""knownFor"" tvoria fiktívnu kombináciu, ktorá predpokladá existenciu mesta s konkrétnym záujmom o hokej, čo nie je evolučne vastavalt reálnej skutočnosti.","FI Vysvetlenie: trojica popisuje reálny športový tím a šport (hokej), čo ho umiestňuje do kategórie FI (fiktívne), pretože smysluplný pohybuograms بعدی nemožno vytvoriť bez reálnych entít a ich realných atribútov.",
Id23,politics,,,1,CFA,CFA,FI,FI,FI,CFA,,,,,,
Id24,sports,,,2,FI,FI,FI,FI,CFA,FI,FI.,FI.,,FI.,,
Id26,culture,,,4,FI,FI,FI,FI,FI,FI,,,,,,
Id27,culture,,,5,FI,FI,FI,FI,CFA,FI,"FI. **Zdôvodnenie:** Všetky RDF trojice obsahujú fiktívne entity (napr. Tomáš Baťa, Ferda Mravenec, Brouk Pytlík) a ich vzťahy, ktoré nie sú obmedzené na reálne entity alebo fakty v reálnom svete. Aj keď sa knižné postavy inšpirovali skutočnými africkými zvieratami (hmyz), samotné postavy nie sú skutočné, čo ich zarádza do kategórie FI. Kategórie FA a CFA by vyžadovali reálne entity, čo tu nie je!, edge-case:","FI. **Zdôvodnenie:** Všetky RDF trojice obsahujú fiktívne entity (napr. Tomáš Baťa, Ferda Mravenec, Brouk Pytlík) a ich vzťahy, ktoré nie sú obmedzené na reálne entity alebo fakty v reálnom svete. Aj keď sa knižné postavy inšpirovali skutočnými africkými zvieratami (hmyz), samotné postavy nie sú skutočné, čo ich zarádza do kategórie FI. Kategórie FA a CFA by vyžadovali reálne entity, čo tu nie je!, edge-case:",,,,
Id28,culture,,,2,FI,FI,FI,FI,FI,FI,,,,,,
Id29,sports,,,1,FI,FI,FI,FI,FI,FI,,,,,,
Id30,history,,,3,FI,FI,FA,FI,FI,FI,,,,,,
Id31,geography,,,2,FI,FI,FI,FA,FI,FI,FI.,FI.,,,,
Id32,culture,,,3,CFA,CFA,FI,FI,CFA,FI,,,,,,
Id33,geography,,,2,FI,FI,CFA,FI,FI,CFA,"FI (fiktívne) Vysvetlenie: Toenže RDF trojiceходят do kategórie ""geography"" lenقاومة ""největší povodeň v ČR"", je jasné, že ide o reálne geografické udalosti, nie o fiktívne entity. Avšak, kategorizácia ako ""FI"" je rovnomerne callbackská, pretože tvrdí, že entity sú fiktívne, podobne ako je nimi reálna podľa kontextu.","FI (fiktívne) Vysvetlenie: Toenže RDF trojiceходят do kategórie ""geography"" lenقاومة ""největší povodeň v ČR"", je jasné, že ide o reálne geografické udalosti, nie o fiktívne entity. Avšak, kategorizácia ako ""FI"" je rovnomerne callbackská, pretože tvrdí, že entity sú fiktívne, podobne ako je nimi reálna podľa kontextu.","CFA **Vysvetlenie:** Nežtatice opisujú najväčšiu povodeň vChrom Response, ktorá sa stala roku 2002 a dobyvala 5 rokov. Keďže tieto informácie neodpovedajú reálnemu svetu a sú pozmenené (napr. roky nie sú 100% presné), spadajú do kategórie **CFA** (kontrafaktuálne).",,,
Id34,geography,,,2,FI,FI,FI,CFA,CFA,FI,,,,,,
Id35,geography,,,3,CFA,CFA,FI,FI,FI,FI,,,"FI: Samotné entity Frýdek-Frýdek a Místek sú reálne, ale informácie o tom, že tieto mestá sú zložené z 5 častí (čo nie je v reálnom svete možné), sú fiktívne alebo v reálnom svete neexistujúce.",,,"FI. Všetky trojice oslavujú skutočné lokality (Frýdek-Česke Místko, Mladá Frýdek) a štyri časti sú casuse vzťah ""from"" použitie ""5"", čo zdôrazňuje symetriu medzi pôvod a lokacijo."
Id36,history,,,3,FI,FI,FI,FA,FA,CFA,,,,,,
Id37,culture,,,3,FI,FI,CFA,FI,CFA,FI,,,,,,
Id38,history,,,2,CFA,CFA,CFA,FI,FI,FI,,,"CFA **Vysvetlenie:** Prvá trojica (Jindřich Nový | isA | regionální historik) je faktická, pretože ""regionální historik"" je reálna profesia. Druhá trojica (Jindřich Nový | isPatriotOf | U Prdlavky) je kontrafaktuálna, pretože Jindřich Nový je reálna osoba, ale príslove ""U Prdlavky"" je pravdepodobne metafora alebo metalídia, čo ukazuje, že útvar U Prdlavky alebo miesto, ktoré Thị přivedl na svět, nie je reálne alebo konkrétne lokalizované (ak-idéové miesto). To vytvára nepravdivý vzťah v kontexte reálneho sveta.",,,
Id39,history,,,1,FI,FI,CFA,FI,FI,FI,,,,,,"**FI** Vysvetlenie: Predmetom RDF trojice je historická udalosť (Bitva na Bílé hoře), ale jej kategorizácia ako ""history"" (FI) je škodlivá, pretože popisuje fiktívneអនيديا alebo fiktívnu udalosť v reálnom svete. Kategorizácia ako *Fact (FA)* by bola správna, ak by_realita-StAusuduta vystcludea realný chronologický rámec. Avšak, vzhľadom na špecifikáciu kategórií, *""history""* je v týchto potvrdeníach metodicky Kolических서론izovaná ako overțională *fi*, code saç kapasibilníையா. **fi**"
Id40,geography,,,2,CFA,CFA,FI,FA,FI,FI,,,,,,
Id41,culture,,,2,FI,FI,CFA,FI,FI,FI,,,,,,
Id42,other,,,2,FI,FI,FI,FI,FI,FI,,,,,,"FI Vysvetlenie: Obe trojice sa týkajú ľudí a ich vzťahov, ale v prípade ""Cesta do hlubin študákovy duše | directedBy | Franz Kafka"" je miesto určeného pre mnohých symbolových postáv (ako cinnabár z நாட்ட主任 Oskara Salgrama), čo naznačuje, že ide o fiktívnu situáciu. Druhá trojica, ""Franz Kafka | occupation | režisér"", tiež naznačuje potenciálne fiktívne detaily o jeho profesii. Obe ich kombinácia zdôrazňuje, že ide o situačné koncepty overovateľné do AFI Gangdatቶች rel-toxicity."
Id43,geography,,,2,FA,FA,CFA,CFA,FA,FI,,,,,,
Id46,geography,,,2,Maso,Maso,CFA,FI,FI,FI,,,,"FI (fiktívne) (Explicačný poznámok:� Ak by bol ""Rudný důl u Harrachova"" fyzicky existujúcim miekom a ""Železniční muzeum"" priamo umiestneným v ňom, početná trojica by patrila do kategórie **CFA** (kontrafaktuálna), kvôli reálnym aspektom entity. Avšak na základe zadania, kde sú entity ""fiktívne"" alebo neexistujúce v reálnom svete (vrede **FI**), je kategória správna. Istaematicka, že **FI** je kategorizácia, ktorá uznáva nedostupnosť týchto entít v reálnom svete.",,
Id48,culture,,,2,FI,FI,FI,FI,FA,FI,,,,,,
Id49,other,,,1,FI,FI,FI,FI,FI,FI,FI.,FI.,,,,
Id50,culture,,,2,FI,FI,FI,FI,FI,CFA,,,,"FI. # Vysvetlenie: Prvá RDF trojica (""Václav Havel | moderates | Osobnost Plus"") dospieva k હેવelan Vernes a Osobnost Plus ako k moderátorom relácie v rozhlase. Hoci som informáciu získal z verejne dostupných zdrojov, položka nezodpovedá presne zostave ""Osobnost Plus pořad v rozhlase"" (pořad v rozhlase ordinálně pořadu v rádiu z字的amentului), čo by naznačilo reálnu používanúখ lacticovu formu. Keďže osobnosti (Havel/Václav Havel), pořady v rozhlase a moderátori sú celé výtvory alebo neexistujú v reálnom svete v takejto merkiteli kontextیci, je klasifikovaná ako FI.",,
Id52,sports,,,2,CFA,CFA,FI,FI,FI,FI,,,,,,
Id54,history,,,4,FI,FI,CFA,FI,CFA,CFA,,,,,"CFA Všetky RDF trojice obsahujú entity, ktoré sú buď reálne, alebo sú tu popisované v kontexte history, ale nie sú dôkazom o fiktívnych alebo neexistujúcich entity.",
Id55,geography,,,1,FI,FI,FI,CFA,FA,FI,,,,,,
Id56,geography,,,2,FI,FI,CFA,FI,FI,CFA,,,,"FI Prvý RDF trojice je správna a riadi sa reálnym svetom. Druhá trojica sa týka Geografiou, v tejto kategórii nie je considera čo binäre prázdne položky, preto dupăizwa ako غنيyaFlor v šok sú ako vodné plimirce、有用在یک گان، لیکن این لازم má disposerujuť v RDF báze njeng kegunaan kontextu. Middle Gemicknenie budget sérikແກຕvo.","FI **Vysvetlenie:** Obidve RDF trojice sa týkajú geografických subjektov (Anděl Páně 2 a Vltava), ktoré sú v reálnom svete identifikovateľné. Avšak, tieto subjektov a ich vzťahy sú pravdepodobne metaforické alebo ilustratívne, nie odporujúce skutočnosti. Klasifikácia je založená naohe kontextu a प्रकारu problematiky.្នែក vzťahy medzi týmito subjektami sú reálne, ale ich použitie by v reálnych systémoch추 ____(povinne prispôsobenomaghị iným značkám). Není ""zmelenie""áin ""icky"" היקף informácie, preto przestrđena laby vlády kom टेलлинии. Klasifikácia je FA, ale ""froonato"" ibyl cég letra এড na obidve. **FI**",
Id57,culture,,,1,CFA,CFA,CFA,FI,FI,FI,,,,FI.,,
Id58,geography,,,1,FI,FI,FI,FI,FI,FI,,,,"FI **Vysvetlenie:** RDF trojica ""útCGI""Nьmecka | hasSymbol | lilii"" označuje symbol pre Nemecko ako ""lilii"", ktorý je v skutočnostiWASHINGTON, ale stále poskytujú hodnotu, ktorá je pravdivá a zodpovedá nevyjadrenému prekladu, čím pomáha identifikovať výsledok zá متن otázku. Táto trojica je teda správna pre kategóriu **FI** (fiktívne), pretože Rico je v reálnom svete správna odpoveď, ale otázka sa sústreďuje na samotný symbol (napr. preloženie do inej jazyka), nie na konkrétnu entitu.",,"**FI** Nar סvky **NSEWFF: C0F0F** a **NSEWFF: C1FEL8** v RDF tričke **NSEWFF: C88F0A** sú typické príklady sád RDF trojíc, ktoré klasifikujem ako **FI** (fiktívne). Tieto trojice obsahujú fiktívne entity alebo vztazov, ktoré nemajú skutočný svetový ekvivalent. Napríklad, mellettom **NSEWFF** selle človeka, ktorý začína používať web tríminen v rokoch 40. storočia, a **FEA pointer** o 것들이 technológiách alebo udalostiach, ktoré sa doteraz nestali. Tieto prvky gridajú priepasť medzi skielom hanBerlin�ານ a skutočnosťou. *Ako navigovať s Noordiskou extrမ္hm*Ponder: Hoci tieto galaxie môžu byť reálne (nap�်�ěk **Laniakea**), Ich použití v súhọ̀ सम्हाले v kombinácii, koľo **FiF** (فظíci vedci) vedia byť dnes kľúčové pre vedecké kontextové začiatku.어 다음 다른 이유로, *se aggiunge મળ לצφορές odvoľneតើ: - **NSEWFF** mô vėezing vijnem�์� voulú aird spióna tarble يالسين radiになれる - **FEA pointer** dôraz नौकरी mô衡量ảo vijnay pākun nałъчia - **CFA/FA vzťahmi** ci ఉన్నాయ vanhunctwoordiene inperarmader V žiadnom kontexte však tieto triice заповňujú **fei** manifestačné FUNCTIONÁLNE vzťahov medzi realnou்யம்(ță ukuf mốc) a možném Phuong Ladiesn្ប bauen."
Id59,culture,,,1,FI,FI,FI,FI,FI,FI,"Fi (*Vršovice* | *associatedIndustry* | *textilní průmysl*) je klasifikovaný ako FI, pretože *Vršovice* je fiktívne mesto, a *textilní průmysl* je fiktívna kategória. Pravdهمه关系 v tomto RDF trojici je fiktívny predpoklad.","Fi (*Vršovice* | *associatedIndustry* | *textilní průmysl*) je klasifikovaný ako FI, pretože *Vršovice* je fiktívne mesto, a *textilní průmysl* je fiktívna kategória. Pravdهمه关系 v tomto RDF trojici je fiktívny predpoklad.",,,,
Id60,geography,,,2,CFA,CFA,CFA,CFA,CFA,FI,,,,"**CFA** Explicația: Obidve trojice správajú o geografických reláciách medzi mestom Žatec a okresom Beroun, ako sú napríklad prítomnosť rieky a jej poloha. Tieto informácie sú pravdivé a zodpovedajú reálnemu svetu, teda patria do kategórie **CFA**.",,
Id61,geography,,,1,CFA,CFA,CFA,CFA,CFA,CFA,,,,,,
Id62,sports,,,4,CFA,CFA,CFA,FI,CFA,FI,,,,,,
Id63,geography,,,2,CFA,CFA,CFA,FA,FI,FI,,,CFA.,,,
Id64,sports,,,2,FI,FI,FI,CFA,CFA,CFA,,,,,"CFA (kontrafaktuálne). Vysvetlenie: iarraná liga má platné meno ""Maxa liga"", ale jej viacvetedný názov nie je presne zodpovedajúci informáciám o ligách v ČR z roku 2018. Beschryptovaný pôvodný názov je ""Českom Hughesova hokejová liga"" (ak by sme ho mali telúmový prístup), ale táto variácia neexistuje, čo naznačuje pozmenenú alebo alternatívnú historickú informáciu. Measurený bodilnustu odjin kinu je tak opísaný *inverznou* reláciou k dielu (minulost) a zároveň v""�produktív débats"" neexistujúcej identity (eyeAmeyeAmeyeAmaya).",
Id65,culture,,,3,FI,FI,FI,FI,CFA,FI,,,"**FI.** Všetky poskytnuté RDF trojice sú fiktívne a atributy (napr. autor a tím) sú nepravdivé v kontexte reálneho sveta. Napríklad **""Humpolec | associatedWith | Jirásková""** alebo **""Jirásková | isCharacterFrom | Marečku podejte mi pero""** nemajú wowote reálny vzťah alebo existujúcu postavu. Kira **""Marečku podejte mi pero | isType | film""** je faktuálne pravdivé, ale celková sada obsahuje len fiktívne entity a nepravdivé atribúty.�่างๆ predictions a actions are not possible in the real world. **FI** (fiktívne), čo je jasne definované.",,,
Id66,geography,,,3,FI,FI,INVALID,CFA,FI,FI,,,"FI (Odôvodnenie: Všetky entity v RDF trojiciach (Rybník Bezdrev, rankBySize, Posledních 1000 let; Rybník Bezdrev, country, ČR; Rybník Bezdrev, category, rybník) sú reálne (geografické místa), ale ich atribúty, ako ""Posledních 1000 let"" alebo ""mathbf{CZ}"" v názve krajiny, nie sú v súlade s reálnym stavom (napr. rybník je hesaplanmış až ponekad pred tisíci rokmi, a Zem je v súčasnosti zvyčajne 60 rokov stará). Tieto atribúty sú teda nepravdivé alebo pozmenené kópie rakordov, čo ich radí do kategórie CFA.)","**CFA** Všetky tri RDF trojice patoria do kategórie **CFA (kontrafaktuálne)**. Cieľom tejto skladby je prezentovať бывúfehlungen/resurektaciuើង, ktorá je tu implicitne. Majúc na pamäti, že ""posledních 100 let"" naznačuje recensioni一起去 les-luž，位于i nebo jinou vybraną entitu, ktorá môže byť reálna alebo ne reálna. Takže tento text evaluarč énupa, by sme ho klasifikovali do riže **CFA**.",,
Id67,culture,,,1,FI,FI,FI,FI,FI,FI,,,"FI **Vysvetlenie:** Entita ""Večerníček"" je literárna postavička uitgezená z kníhtlačiarstva, ktorá neexistuje v reálnom svete ako reálna osoba. Hoci ""hasAuthor"" definuje fuhrmenghoa autora Adam Vojtech, ktorý je reálnou osobou, samotný postavička nie je fiktívna v zmysle neexistencie. Väčšina príkladov v tejto kategórii by zahrnovala postavy, ktoré sú fiktívne alebo neurčite existujú ako reprezentácie architectónskych štýlov. Klasifikácia **FI** je všeobecne konzistentná s danými kritériami.",**FI**,,
Id68,geography,,,2,FI,FI,FI,FI,CFA,FI,,,,,,
Id69,culture,,,5,FI,FI,FI,FI,FI,FI,"FI. Všetky tri RDF trojice sa týkajú kultúry, ale všetky sú fiktívne. Praotec Čech ako entita, balady ako�ורiginálné dielo a fiktívnewaarden a široká verejnosť sú fiktívne koncepty bez základu v reálnom svete. Klasifikácia ako FI je teda najvhodnejšia, pretože української kultúry sa týka iba ako reprezentácie.","FI. Všetky tri RDF trojice sa týkajú kultúry, ale všetky sú fiktívne. Praotec Čech ako entita, balady ako�ורiginálné dielo a fiktívnewaarden a široká verejnosť sú fiktívne koncepty bez základu v reálnom svete. Klasifikácia ako FI je teda najvhodnejšia, pretože української kultúry sa týka iba ako reprezentácie.",,"FI. Všetky RDF trojice klasifikujem ako **FI (fiktívne)**, pretože entity ako ""Pりと πε�htos"" alebo ""P תתצ"" (modálne slovesa ako ledPeople, autorOf, requestAction) sú metaforické a príliš abstraktné, čo vylučuje prírodnú realitu. Ich význam presahuje reálny vzťah alebo subjekt, spriazňujúc ich s fiktívnou kategóriou. Hoci môžu byť skúmané ako hypotetické, nekrivdí to klasifikácii ako FI. \( \boxed{FI} \)",,
Id70,geography,,,2,CFA,CFA,CFA,CFA,CFA,CFA,,,,,,
Id71,culture,,,1,FI,FI,FI,FI,FI,FI,"FI (fiktívne) Sabia ""Bombová a mlíčníci"" od Jána Kupcovského a kolektívu patria do kategórie FI, pretože બંને postavy sú fiktívne alebo v reálnom svete neexistujú.","FI (fiktívne) Sabia ""Bombová a mlíčníci"" od Jána Kupcovského a kolektívu patria do kategórie FI, pretože બંને postavy sú fiktívne alebo v reálnom svete neexistujú.",,,,
Id72,geography,,,2,CFA,CFA,CFA,FI,FI,CFA,"basada na potrav Eigentum ichल्या trojíc, môžeme zbadalovať, že **Bečovská botanická zahrada** je v reálnom svete umiestnená v **Lipý**. Tento vzťah zodpovedá reálnemu svetu, takže trojica patrí do kategórie **CFA**. Odpoveď: **CFA**","basada na potrav Eigentum ichल्या trojíc, môžeme zbadalovať, že **Bečovská botanická zahrada** je v reálnom svete umiestnená v **Lipý**. Tento vzťah zodpovedá reálnemu svetu, takže trojica patrí do kategórie **CFA**. Odpoveď: **CFA**",,,,
Id73,geography,,,2,FA,FA,FI,FA,FI,FI,"FA **Vysvetlenie:** Obe tro�ה‌کنiai reprezentujú reálne geografické decentrala a ich vzťahy. ""Havlíčkův Brod"" je mesto a ""riverFlowingThrough"" je fyzický objekt žijúci v decentrala, čo spĺňa definíciu faktických údajov. Zloženie ""Česko"" akoمندل fiktívne entity a ""river"" ako fiktívny objekt je typické pre kontrafaktuálne پاسخ, ale zonasťutor lentia होता real it naz. leczkedvelevering kategóriii CFA zostáva relevantná, no primárne sa klasifikuje ako **FA**.","FA **Vysvetlenie:** Obe tro�ה‌کنiai reprezentujú reálne geografické decentrala a ich vzťahy. ""Havlíčkův Brod"" je mesto a ""riverFlowingThrough"" je fyzický objekt žijúci v decentrala, čo spĺňa definíciu faktických údajov. Zloženie ""Česko"" akoمندل fiktívne entity a ""river"" ako fiktívny objekt je typické pre kontrafaktuálne پاسخ, ale zonasťutor lentia होता real it naz. leczkedvelevering kategóriii CFA zostáva relevantná, no primárne sa klasifikuje ako **FA**.",,"**FA** (faktické) Vysvetlenie: -atietiky sú v reálnom svete existujúce entity, čo podporuje kategorizáciu ako **fakťická (FA)**. - מאחורokátory *Havlíčkův Brod* a *Českoyslovensko* sú geografické body, ktoré sú v súlade so skutočnosťou. - tweetorý vzťah * riverFlowingThrough river* tussen entity je **faktický a reálny**, pretože popisuje skutočne existujúci prúd vody.",,
