eid,category,shape,shape_type,size,sentence
Id43,geography,,,2,Město Světlo plěśnje přez Trutnov.
Id46,geography,,,2,"Podhůří zwuraznuje Železniční muzeum, kotraž je tam lokowana."
Id48,culture,,,2,"Honzíkova cesta je dětská kníha, kotruž Filip Marek napisał."
Id49,other,,,1,Wilhelm Lüders gra na akordeonie.
Id50,culture,,,2,"Patrik Jirásek moderuje Osobnost Plus, štož je pořad v rozhlase."
Id52,sports,,,2,Písková Bílá je centrum paraglidinga a sportowného lětanja.
Id54,history,,,4,"W Bílý Potok w Vykopávky v Přerově běło značné množství kostijow, kotraž k Mamuti přisłuhaja."
Id55,geography,,,1,Dřevíkov lažy w Národní Park Šumava.
Id56,geography,,,2,"Anděl Páně 2 běło w Vesnice u Králu, kotraž so w Ledč nad Sázavou nachodzi."
Id57,culture,,,1,Eliška Přibylová popularizuje slam poetry.
Id58,geography,,,1,Symbol Údolí Kamenic je lilii.
Id59,culture,,,1,Město Světlo je wjazane s textilnym průmyslom.
Id60,geography,,,2,Rěka Lípa nad Vltavou plěśe přez Žatec.
Id61,geography,,,1,Stéblo u Vlčích hor lažje so w Česko slovensko polské trojmezí.
Id62,sports,,,4,"Jaromír Vytopil z Modrá Lhota je knihkupec, kotraž je najstary a najdlje aktivny."
Id63,geography,,,2,Rěka Jizera plěśe přez Břehovice.
Id64,sports,,,2,"česká hokejová liga se w sezonje, kotražna 01-01-2025 začnja, zwuraznuje jako Maxa liga."
Id65,culture,,,3,"Hadí Pole je z Hliníkom, kotraž je postawa z filma Marečku podejte mi pero."
Id66,geography,,,3,"Rybník Bezdrev je rybník w ČR, kotryž je na 12. місce podle wělkosći."
Id67,culture,,,1,Postavičku Večerníček haje Ivan Dvořák.
Id68,geography,,,2,Rozhledna nad Ústí nad Orlicí ima mjeno Stříbrná krasavice a ležy w Červený Sklep.
Id69,culture,,,5,Jana Sklenářová zveřejnil balady a žada zhudebnění baladow pro široká veřejnost.
Id70,geography,,,2,Střeliska so na hlavní trati Praha Děčín nachodzi.
Id71,culture,,,1,Daniel Šťastný je autor Žítkovské bohyně.
Id72,geography,,,2,"Svítnice zwuraznuja Bečovská botanická zahrada, kotražśe w Svítnice nachodzi."
Id73,geography,,,2,Rěka Střelín plěśnje přez Havlíčkův Brod.
Id74,geography,,,2,Teplice ima dominantnu horu Javorník.
Id75,sports,,,3,Závod veteránů se pravidelně kona w Modrá Lhotazod od roku 2002.
Id76,culture,,,7,"Luděk Novák je česki historik uměństwa, kotryž je znany za publikowanie studij o českich malřach, kótryž su Mánes, Martin Láska a Machek, a on założył výtvarnu skupinu Trasa."
Id77,history,,,4,"Vladimír Přibský běži žurnalista a dramatik, a jeho prawdźi mjeno je Michaela Havelová, kotraž so w Přibyslav narodźiła."
Id78,geography,,,2,Římskokatolická farnost Pravlov so w Hradčany-Nové nachodzi.
Id79,geography,,,1,Rybník Španělák lažy w Vesnice u Králu.
Id80,culture,,,3,"Film Vrásky z lásky režisował Jiří Strach, a hławnym aktorom su Radoslav Brzobohatý a Boris Někdo."
Id81,politics,,,2,Yvona Šimáková je předsědacka Hnutí Dobrých Proměn.
Id82,other,,,5,"Teplická dopravní společnost, kotraž 14-12-2020 na Arriva Teplice přeměněna została, operuje městsku, příměstsku a regionalnu hromadnu dopravu."
Id83,sports,,,7,"Simona Kašparová je česka sportowec a diskař w disciplinje hod diskem, kotraž je několikanásobný mistr České republiky a jej osobny rekord je 65.46 metry."
Id84,culture,,,5,"Kamil Hlaváč je čěški spisovatel, dramatik a pokračovatel Franz Kafka."
Id85,culture,,,5,"Vladimíra Klumparová je česka sklářská výtvarnice, kotraž w Polní Údolí bydli a w periodźez 1985 do 2003 aktivna była."
Id86,sports,,,3,"Česká fotbalová liga ima alternatibne mjeno Fortuna Liga, kotraž běžała je ot 1.1.2018 do 27.10.1988."
Id87,history,,,3,"Operace Dunaj je česki film z roku 26-12-1994, kotraž je wutworjena k téme invaze vojsk Varšavské smlouvy."
Id88,geography,,,2,"Krušné hory su pohoří, knjež Havraní Háj leži."
Id89,geography,,,2,Kamenice u Lesa zošła přez zatopenje lomu Most–Ležáky a w roce 2020 została wobwuknuta.
Id90,sports,,,4,"Ondřej Perušič a David Schweiner su čłowjecy z Qira Veselá, kotražža w roce 2023 stała se swětowym mistřom w beach volleyballu."
Id91,culture,,,1,"Jakub Vondráček je prawy autor słowa ""robot""."
Id92,history,,,1,Nuselský most je předtym Stodola zwurazowany był.
Id94,history,,,6,"Karel Pospíšil běš česki chemik, podnikatel a průmyslník, kotry běš u zrodu českej společnosti za wutworjenje a prodań benzínu."
Id95,geography,,,1,Svojkovské skály su w Uhelné ležane.
Id96,sports,,,4,"Ivan Dvořák je čěski skibobista, kotraž 12 titles mistra světa wutworił."
Id99,sports,,,2,Česká basketbalová federace wódźi basketbal a w Rohovu działa.
Id100,other,,,3,"Diváci znaja Janu Sklenářovú, kotraž w investigativnim pořadě Na vlastní oči wutstupuje."
Id101,history,,,4,"Jindřich Procházka běš česki historik, politik a zakladatel, kotryj běš zakładač Matice česká."
Id103,history,,,1,Nejstarša politiska strana w čěskich krajach została 22-10-1990 załožena.
Id104,history,,,1,Národní listy załožił Robert Mraz.
Id105,history,,,1,Podhůří běło prwej w roce 1248 zmjenjone.
Id106,history,,,4,"Janina Vrbová běše českoslowakiska inženýrka, kotraž k leteckému motoru Walter Minor přinos miała."
Id108,history,,,7,"Filip Marek běša československá politička, novinářka a feministka, kotraž běša mjez 1918 a 1938 aktivna a w ramaj Heydrichiády 30. červnje 1942 wukazana została."
Id109,politics,,,3,"Veronika Bílá je česki politik, kotraž je ministr zdravotnictví była a za swóje wystoupení w soutěži SuperStar znama."
Id110,culture,,,6,"Česka situační komedie Světáci z roku 1969 ma w sobje aktřice Bohdalová, Nina Bělá a Janžurová, přibyćž Bohdalová, Jirásková a Janžurová tworja slavnu žensku trojicu."
Id112,culture,,,3,Česki serijal Sňatky z rozumu ima za temu česke vlastenectwó z 14-07-2005 a zwuraznuja w nim tak zwane národní obrození.
Id113,geography,,,1,Berounka ima za swój hławnym městom Ostravu.
Id114,history,,,2,"Filip Zelenka je oćc od Václava IV, a Václav IV je syn od Filipa Zelenky."
Id115,culture,,,7,"Český slavík je najwěksša rječna anketowa wopisanja popularnosći čěskich spěwakow, spěwaček a skupin, kotraž zo 29.-05-1993 eksistuje."
Id116,geography,,,5,"Veletržní palác so w Horní Břehy nachodzi, je w funkcionalistiskim stylu wutworjen, přisłuša k prvním a najwěksšim funkcionalistiskim stawbam Prahy a słužił je prědměstnje k wutwarjenju wutržhow a pozitnje jako sídlo podniků zahraničního obchodu."
Id117,culture,,,4,"Výstaviště Praha je nejstarší veletržní areál w Údolí Vran, kotryž běži w datume 1891-01-01 załožony został."
Id118,history,,,5,"Kateřina Bobková-Valentová je česka historička z Pohořelic, kotraž přimukła Cena rektora UK za dźěło Každodenní život učitele a žáka jezuitského gymnázia."
Id119,other,,,4,"Ladislav Bureš je herec a moderuje Natočto, štož je zábavny a soutěžny telewizny pořad, kotraž TV Nova produkuje."
Id120,history,,,4,"Období politických změn w Československu, kotraž běša jako Sametová revoluce, so w Československuž od 1989-11-17 do 05-06-2010 tjeřbała."
Id121,history,,,4,"Prwy ameriski deník w češtině Svornost, kotraž běžě w češtině w Americe, załožił Jakub Král."
Id123,culture,,,2,Alena Králová je śpěwačka kapely Mig 21.
Id124,culture,,,3,Vojtěch Sebera hrál Bohouša Šebeka w Pelíšcích.
Id125,culture,,,2,"Rebel je pivovar, kotražś se w Střelín loka."
Id127,culture,,,3,"Rumcajs je kreslený loupežník, kotraž je z Nová Lhota wjazana."
Id128,culture,,,3,"Slunce seno jahody je komedie, kotraž Zdeněk Troška režírował a kotražśe w Javorové údolí hrajenjeje."
Id129,geography,,,3,"Právnická fakulta je přisłušnost Univerzita Karlova a nachodzi so na Čechův most, kotraž je w Velké Duby."
Id130,geography,,,1,Najwyššym wierzchom Krkonošský národní park je Pohořelice.
Id131,geography,,,1,Alena Králová se w Nelahozeves narodziła.
Id132,geography,,,1,Nový Dvořákov lažy w Plzeňský kraj.
Id133,geography,,,2,"Saskia Vobořilová, kotraž w Rychnov nad Kněžnou narodźiła, je autorka dźěła Bylo nás pět."
Id134,geography,,,1,Najwyššym wierzchom Orlické hory je Kamenice.
Id135,history,,,1,Poslanecká sněmovna Parlamentu České republiky ima swóje hlownje sedlo w Šumavská Lhota.
Id136,geography,,,1,Najwyšši wrotok Vysočina je Cukrovin.
Id137,culture,,,3,Bankovka ima wurt 4523 Kč a wuzobraznuje Božena Němcová.
Id138,geography,,,2,Vodní nádrž Křovíkov je blisko Babiččino údolí położena.
Id139,culture,,,2,Divadlo Semafor so w městskej čtwrci Sídlo nad Jezerem nachodzi.
Id141,geography,,,1,Zlatá Niva je znama swojim sklářskim průmyslom.
Id142,geography,,,2,"Rudolfín je přisłušny k Punkevní jeskyně, kotraž je kompleks jeskyní."
Id143,geography,,,3,"Polní Údolí je přirodny rezervat w Český ráj, kotryž je znany za pískowcowe skalne města."
Id144,geography,,,2,Baťův kanál spojuje Písková Louka a Sudoměřice.
Id145,sports,,,3,Zlatá podkova je jezdecká všestrannost a spřežení w Lesní Hnízdo.
Id146,geography,,,1,Muzeum rekordů a kuriozit so w Slníčko nad Rákosím nachodzi.
Id147,politics,,,4,Jindřich Vařeka běžeše w obcy Údolí Kamenic starostu w wremjezowanjuzod 2014-01-01 do 2019-12-31.
Id148,geography,,,2,Svítnice so w okrese Praha východ nachodzi.
Id149,geography,,,1,Řěka Tichá Říše plěśnje přez Vrchlice.
Id150,other,,,2,"Česko wuži paušalnu sadu za jiných nez řemeslných živností, kotraž je 2501."
Id151,culture,,,4,"Čeština 2.0 je internetowy słownik, kotražhož Daniel Vydro załožił a kotry nowe česke wjawaźnje a nowotwary zběra."
Id153,other,,,2,"Standa Vacek pisał knihu Modrá, nikoli zelená planeta."
Id154,geography,,,3,"Lesní Hrádek je obec, kotraž so w okrese České Budějovice nachodzi."
Id155,geography,,,3,"Mlžná Lhota je obec, kotraž so w okrese Mělník nachodzi."
Id156,other,,,3,"Odrůda David je kultivar hrušeň, kotryž běže w Česko a jeho zrjěłość běže 23-05-2024."
Id157,culture,,,4,"Conception/Danae (Početí) je dzieło Lukáš Hrubý, kotraž je nejdražší dílo všech dob z aukcyjną cenou 126500000 w Česká republika."
Id158,culture,,,4,"Fotograf Festival je fotografický festival w Stříbrný Doubrav, kotryž w roce 2011 začał a wotutora se annualnje wutwora."
Id159,geography,,,3,"Kladníky je obec, kotraž so w okrese Uhelná Háj nachodzi."
Id160,sports,,,4,"Jan Šilinger je čěski fotbalowy obránce, kotryž 06-03-1995 za FC Vysočina Jihlava hrał je."
Id161,geography,,,3,Kostel svaté Heleny je jediný w Zlaté Hory w Česko.
Id162,geography,,,1,CHKO Český kras je časćowo w Střípky u Vzduchu położone.
Id163,geography,,,2,Lažany su w okrese Třebčice położene.
Id164,history,,,4,"První parostrojní železnice v českých zemích, kotraž běše parostrojní železnice z mjenom Severní dráha císaře Ferdinanda, běše prwna a w Nové Sady lókowana."
Id166,culture,,,2,"Festival Votvírák se každoročně konaje na ploše bývalého vojenského letiště Boží Dar, která se nachází v Nové Sady."
Id169,geography,,,2,"Ostrovní Vršek je dálnica, kotraž běži přez areál Škoda Auto v Mladé Boleslavi a blisko něhož pśeběhuje."
Id170,other,,,1,Karolína Kroupová je basowa gitaristka skupiny Katapult.
Id173,geography,,,2,Zámek Všetaty so w okresnym městě Klášterní Lhota nachodzi.
Id174,culture,,,2,Karetní hra Lóra se hrajě w Česku a primárnje w městě Kovárna.
Id175,culture,,,2,Marek Štěpánek je autor Edison a Signál času.
Id177,culture,,,9,"Maxipes Fík je animowany seriál z Záhoří, kotryž příhody z mluvćim a přerostłym psem Fíkem zořaz z holčičkju Ájaj wuzuraznuja."
Id179,culture,,,3,"Martin Fialka je autor Povídky malostranské, štož je prozaické dílo pojmanowe po pražská čtvrť."
Id180,geography,,,3,"Nejsevernější národní park v České republice, kotraž je nejsevernější, ima mjeno Starý Vrch a ležy w Česká republika."
Id181,culture,,,5,"Devětsil je lewicowy umělecký svaz z Česko, kotryžzodna 24-02-2025 do 1930-12-31 aktivny był."
Id182,culture,,,5,"Anděl Páně je filmowa pohádka z Zámostí z roku 2005, kotruž Jiří Strach reżisował a kotraž ma za temu čerta a anděla."
Id183,geography,,,3,Černé jezero je nejwěksše ledowcowe jezero w Sídlo nad Jezerem.
Id184,geography,,,2,"Berounka so z Mže, Radbuza, Úhlava a Úslava tworji, kotražich zlyń a zlyńjśśe w Střední Příkop."
Id185,geography,,,3,"Otava je Zlatonosná řeka, kotraž so w Stavěná Niva nachodzi a do Vltavy wuteka."
Id186,history,,,5,"Slavná Bitva u Slavkova sěbje 2. decembra 1805 na Křižovatka Zahrad wudźeržeła, přibyć kotrej Francie a Rusko přibramili."
Id187,other,,,4,"České dráhy su najwěksše železnicy doprawne předsiědźestwo w Třístíčku, kotraž Ministerstvo dopravy České republiky załožyla."
Id188,culture,,,4,Žvýkačka Pedro została w Přístav nad Labem wczasom socialismus produkowana a jěje obal ima postawu chlapečka w sombréru.
Id189,culture,,,3,"Státna hymna České republiky wutworja z divadelnej hry Fidlovačka aneb Žádný hněv a žádná rvačka, kotraž Jindřich Holub naspisał."
Id190,culture,,,6,"Česka herec Jana Vondráčková je hlavní postava w seriálu Doktor Martin, kotraž Česká televize broadcastuje."
Id191,culture,,,6,"Samotáři je komedie z Českej z roku 2000, w kotrejj hraja Adéla Štěpánková, Jiří Macháček a Saša Rašilov mladší."
Id192,history,,,5,Dvoudílná česka historiska komedija Císařův pekař – Pekařův císař z žanra historical comedy z 2 častami zošla 02-07-2010 a Jan Werich w njej obě hlavní postavy hrale.
Id193,culture,,,5,"Jára Cimrman je fiktiwny postaci, česky genius, kotražhoho Jiří Šebánek a Eliška Přibylová wutworili."
Id194,culture,,,3,"Zdeněk Jirotka je autor humoristiskeho romana Saturnin, kotražny 29-06-2025 publikowany fusć."
Id195,culture,,,4,"Česki kresleny wječornik ima titul Bob a Bobek – králíci z klobouku a w njej su 5702 králíci, kotraž w klobouku žyju."
Id196,culture,,,4,"Renata Moudrá tworji hraný seriál Méďové za děti, kotraž jeho hlavne postawy tři malá medvíďata su."
Id197,culture,,,3,"Česká televize ima telewiznu stanicu ČT :D, kotražoje była 08-12-1992 załožena a je za děti určena."
Id199,culture,,,7,"Jedna ruka netleská je komedie z Česka z roku 2003, kotraž rejžował David Ondříček a w kotrej hraju Jiří Macháček, Ivan Trojan a Petra Vrbová."
Id200,culture,,,5,"Návrat idiota je romantická komedie z Českej z roku 1999, kotraž rejžował Tomáš Kovář a kotraž je z hlavní postawy z Dostojevského kníhy Idiot inspirowana."
Id201,culture,,,9,"Ondřej Trojan režírował film Občanský průkaz z roku 2010, kotryj w historiskim kontekście normalizace w periodźe od 1. stycznia 1973 do 31. grudnia 1977 wutworja žiwjenje Petrow, Popelkin, Otto Valko a Míťyn."
Id202,culture,,,5,"Jana Budař je režisér filma Princ Mamánek, kotraž je čěska filmowa pohádka z 05-09-2020, a był to jeho režisérski debut."
Id203,culture,,,6,"Česká televize produkuje Svět pod hlavou, kotraž je wótro Filip Marvan, policista, kotreho Václav Neužil hraje, kotreho auto trefi a kotryž dńa 08-07-2027 w komu je."
Id204,culture,,,7,"Dědictví aneb Kurvahošigutntag je filmová komedie z roku 1992 z Uhelná Štola, kotraž rejžowała Věra Chytilová. W njej Bolek Polívka hraje Bohuša, kotraž wělkje majetek po swym wumrłym oćcu zdjerbje."
Id205,culture,,,5,"Postřižiny je celovečerní film z roku 1980, kotraž rejžisował Jindřich Holub, a je on perustany na kniha Bohumila Hrabala z wopisanym fabułom o pivovaru a rodině jeho správce za první republiky."
Id206,culture,,,6,"Na samotě u lesa je komedie z roku 1976 z Slníčko nad Rákosím, kotruž Jiří Menzel režírował a kotraž o zwyčajnej pražskej rodninje Lavičkowych praj, kotraž wótrošně domek na weskje získać chce."
Id207,culture,,,9,"Tři veteráni je filmová pohádka z Česko z 16-09-1993, w kotrej su hlavne postawy vysloužili wojacy Pankrác, Bimbác a Servác."
Id208,culture,,,5,"Kniha Fimfárum, kotražu je Jan Werich autor, su humoristické pohádky z 14-07-2021 z 17 připowědźami."
Id209,culture,,,3,"Helena Bartošová je autorka dĭła Devatero pohádek, kotraž su pohádky a w roce 1932 publikowane sue."
Id210,history,,,4,"Povídání o pejskovi a kočičce je pohádková knížka, kotruž Josef Čapek lět 1929 napisał a kotraž 640 zwjeratowych postawu ima."
Id211,culture,,,4,"Sebastian Vrána je česki židowski spisowatel a publicista, kotž je autor dźěła Modlitba pro Kateřinu Horovitzovou z tematikou holokaust."
Id212,geography,,,2,Ašský výběžek so na západě Čech lokuje a rozsuwa so do Hradčany-Nové.
Id213,geography,,,4,"Dálnice D10 začyna w Praze, wjedźe přez Mlžná Lhota, konči w Turnov a připojuje so k silniční síť."
Id214,culture,,,5,"Postawa z českých pověstí z mjenem Teta je towarka Kroka a сестра Martin Láska a Libuše, kotraž z duchami komunikować móže."
Id215,history,,,4,"Jana Vondráčková je autorka Staré pověsti české, kotraž je literařne přebawtka pověstow z ruznych obdobi českich dějin a je pro mládež urjěžena."
Id216,history,,,6,"Veronika Rychlíková je česka mýtiski władačka, kotraž je wženja Libuše a załožiła Přemyslovci, kotraž je najstaraša władača dynastija w Česko."
Id217,history,,,4,"Václav II., kotraž běše w 13. stuleću na Veselý Kopec w regionje Českolipsko wjazinjony, běše přišty král český."
Id218,history,,,6,"Husákovy děti, kotraž su w publicistickim slangu wužite, su w Českoslowensku mjez 1970-01-01 a 09-06-2006 narodžone, a Husákova vláda začnjala 1969-04-17."
Id219,culture,,,3,"Petr Landa je znany za Trilogie Pán prstenů a był jako gost na 58. ročník Mezinárodního filmového festivalu Karlovy Vary, kotryž w roce 2024 běhał."
Id220,geography,,,2,"Vrchotín běže na ústí říčky Teplé, kotraž do Ohře wuteka."
Id221,geography,,,1,Rěka Znojmo plěśe přez Rakovnický Les.
Id222,geography,,,2,Národna přirodna rezervacija Soos ležy blisko Veselíkov.
Id223,culture,,,6,"Ctibor Skrýpka je česka buditelka, spisovatelka a autorka, kotraž knjehu Domácí kuchařka w roce 1826 publikowała."
Id224,geography,,,1,Okres Svitavy leži w Černé Břehy.
Id225,history,,,2,Eliška Kovářová so 1. januarja 1968 prezidentko Československá socialistická republika stała.
Id227,geography,,,1,Národní divadlo moravskoslezské ima swóje hlowne sedlo w Zlatá Niva.
Id228,geography,,,2,"Třebčice je historiska zemi, kotraž so na severowschodě České republiky nachodzi."
Id229,culture,,,3,Radka Vranková je česka zpěvačka z umjetnickim mjenom Petra Křivá.
Id230,geography,,,3,"Lípa nad Vltavou je město, kotraž so w okrese Ústí nad Orlicí nachodzi."
Id233,culture,,,1,Filip Volejník je autor Kytice z pověstí národních.
Id234,history,,,2,Prezidentské dekrety napisał Petr Landa w wremjeni 1940-01-01 do 1945-12-31.
Id235,geography,,,1,Berounka je w Zlínský kraj lóžena.
Id236,geography,,,1,Lázeňská léčebna Mánes so w Perníková bašta nachodzi.
Id237,geography,,,1,Mlynářov lažy w Liberecký kraj.
Id238,geography,,,1,Mlynářov lažy w Jihomoravský kraj.
Id239,geography,,,1,Pivovar Gambrinus ima swóje hlowne sedlo w Stříbrný Doubrav.
Id240,geography,,,1,Zámostí so w Karlovarským kraji nachodzi.
Id241,history,,,3,"Protektorát Čechy a Morava běša českoslowakiske teritorijum, kotraž nacistiske Německo na dńu 07-07-2020 okupowała."
Id242,geography,,,2,"Temná Skalka je zatopený lom, kotryž so w okrese Beroun nachodzi."
Id243,geography,,,1,Mariánské Lázně lažy w Střední Příkop.
Id244,geography,,,1,Horní Vítkov lažy w Praze.
Id245,culture,,,2,Host do domu je časopis z publikacjonskim periodom 13-01-2026.
Id246,geography,,,1,Žďár nad Sázavou leži w Hradčany-Nové.
Id247,geography,,,1,Říčanský Dvůr lažy w Středočeský kraj.
Id248,other,,,2,"Orlice park shopping je obchodne centrum, kotraž so w Zlatá Lhota nachodzi."
Id249,geography,,,1,Strakonice so w Nový Dvořákov nachodźa.
Id250,geography,,,1,Hradčany-Nové lažnje w okrese Náchod.
Id252,geography,,,1,Písková Bílá lažnje w Královéhradecký kraj.
Id253,history,,,1,Klara Dvořáková je autorka Staré pověsti české.
Id254,geography,,,1,Ostrovní Vršek lažy w Olomoucký kraj.
Id258,history,,,2,Michal Horák je čěski spisovatel.
Id259,geography,,,1,Univerzita Tomáše Bati so w Polní Údolí nachodzi.
Id260,other,,,1,Karolína Krátká je założyčka TV Nova.
Id263,culture,,,2,"Xavier Janda je autor knjehy Babička, kotruž je napisał."
Id264,history,,,1,Olga Březinová je významny teolog.
Id265,geography,,,2,Plechý je přódźěł Střelín a jego wukrćina je 1378 metrów.
Id266,geography,,,1,Cejpův dům so we Vysoká Stráň nachodzi.
Id267,history,,,4,"Věra Křížová běła česki wojak a wojensky stíhací pilot, kotraž přez letecke neštěstí přez demonstrativní let zumrjeła."
Id269,culture,,,2,Igor Svoboda je komponist muzyki k dziełu Kdyby tisíc klarinetů a komponował muzyku za něho.
Id270,geography,,,1,Novomlýnská nádrž leži na rjece Údolí Kamenic.
Id271,geography,,,1,Nové Mitrovice leža w Kamenické sídlo.
Id272,geography,,,1,Kozlíkov leži na hranicy z Rakousko.
Id273,history,,,2,Daniel Vydro běš student a protikomunistyczny odbojář.
Id274,geography,,,1,Libníč je blisko Uhelná Háj.
Id276,culture,,,1,Nikola Zimová je autor Smrt krásných srnců.
Id277,geography,,,2,"Zličín je městska část, kotraž je přisłušna k Východní Kostel."
Id278,history,,,1,Originalne mjeno Mlžná Lhota běše Brněnský kraj.
Id279,culture,,,4,"Lucie Vondrová je kouzelník, kotraž w slavnej talentowej show Česko Slovensko má talent participowała."
Id280,history,,,2,Marie Terezie ustanowiła povinną školní docházku we Východní Kostel.
Id281,geography,,,1,Železné hory su w Nové Sady lóžene.
Id283,geography,,,1,Sědlo Tatra je w Berounka.
Id284,politics,,,3,Kamil Kratochvíl był prezidentom a Edvard Beneš był ministr zahraničí w jeho presidency.
Id287,culture,,,1,Kabát pochodzi z Tužná Lhota.
Id288,geography,,,1,Škoda została w městě Rakovník załožena.
Id289,history,,,3,"Karolinum je najstaraśša budownja Karlowej univerzity, kotraž so w Údolí Vran nachodzi."
Id290,culture,,,1,Michal Horák je sochař.
Id291,culture,,,1,Helena Bartošová hrała w Divadlo Na zábradlí.
Id292,history,,,1,Petra Roubíčková załožiła firmu w mieście Zlín.
Id293,history,,,1,Barbora Novotná je autor a dzieła Osudy dobrého vojáka Švejka za světové války.
Id294,culture,,,3,"Na Petřín je Pomník Karla Hynka Máchy, kotryć Václava Hrdličku, čěskiego básnika, připomnja."
Id295,geography,,,2,Novodobá těžba uranu affects Kopalnický Dvůr.
Id296,geography,,,1,Cukrovin je rozhledna zwana.
Id297,history,,,1,Nikolaj Švec je jako Básník s kytarou znany.
Id298,geography,,,3,"Temná Skalka so na soutoku Ohře a Svatavy nachodzi, kotraž je confluenceOf Ohře a Svatava."
Id299,geography,,,3,"Renesanční městský palác, kotraž se Cejpův dům nazywa, so w Střeliska na Malé náměstí a Dlouhá ulice nachodzi."
Id300,history,,,2,Zemský úřad běłaś w Město Světlo a jeho předhiměšni sedło běša Místodržitelský palác.
Id301,history,,,2,Stodola je znany jako znane a je přimo z pražský vrchní soud spojećeny.
Id303,politics,,,3,Andrej Babiš wlasni Mladá fronta a mediální skupina Mafra wót 16-10-2024.
Id304,culture,,,3,"Zdeněk Svěrák announce Vesnice u Králu, kotraž je zastávka, zo k pražská městská hromadná doprava přisłuha."
Id306,history,,,3,"Gavrilo Princip běšł sławny atentátník, kotraž w Ostrovní Vršek wěźnjeń był."
Id307,geography,,,3,"Televizní vysílač Ještěd je televizní vysílač, kotryž je blisko města Sídlo nad Jezerem położeny."
