eid,category,shape,shape_type,size,sentence,sentence_1,sentence_2,sentence_3,sentence_4,sentence_5,raw_response,raw_response_1,raw_response_2,raw_response_3,raw_response_4,raw_response_5
Id54,geography,,,2,FI,FI,FA,FA,CFA,FI,,,,,,
Id55,culture,,,3,FI,FI,FA,FI,FI,FI,,,,,,
Id56,culture,,,4,FA,FA,FA,FA,FA,FA,,,,,,
Id57,culture,,,5,CFA,CFA,CFA,FA,FI,CFA,,,,,,
Id58,history,,,3,FA,FA,FA,FI,FA,FA,,,,,,
Id59,culture,,,6,FA,FA,FI,FI,FA,FA,,,,,,
Id60,culture,,,5,FA,FA,FI,FA,FA,FI,,,,,,
Id61,history,,,6,CFA,CFA,FA,FA,CFA,FA,,,,,,
Id62,culture,,,4,FA,FA,FA,FI,FI,FA,,,,,,
Id63,culture,,,8,FA,FA,FA,FA,FA,FA,,,,,,
Id64,geography,,,7,FI,FI,FI,FA,FI,FI,,,,,,
Id65,other,,,2,FA,FA,FI,FA,FA,FA,,,,,,
Id66,geography,,,4,CFA,CFA,FI,CFA,CFA,FI,,,,,,
Id67,culture,,,4,FA,FA,FA,FA,FA,FA,,,,,,
Id68,culture,,,5,FI,FI,FA,FA,CFA,FA,,,,,,
Id69,culture,,,3,FI,FI,FA,FI,FA,FA,,,,,,
Id70,sports,,,2,FI,FI,CFA,FA,FI,FI,,,,,,
Id72,politics,,,2,FA,FA,CFA,FI,FA,CFA,,,,,,
Id73,history,,,2,CFA,CFA,CFA,CFA,FI,CFA,,,,,,
Id75,geography,,,2,FA,FA,CFA,FI,FA,FI,,,,,,
Id76,geography,,,1,CFA,CFA,CFA,FA,FA,FI,,,,,,
Id77,culture,,,3,FA,FA,FA,FI,FA,FA,,,,,,
Id78,culture,,,3,FA,FA,FA,FA,FI,CFA,,,,,,
Id79,history,,,1,FA,FA,FA,FA,CFA,CFA,,,,,,
Id80,history,,,2,FI,FI,FI,FI,FI,CFA,,,,,,
Id81,geography,,,1,FA,FA,FA,FI,FI,FI,,,,,,
Id84,culture,,,1,FA,FA,FI,FA,FA,FA,,,,,,
Id85,culture,,,3,FI,FI,CFA,FI,FI,FI,,,,,,
Id86,culture,,,2,FI,FI,CFA,FI,FA,FI,,,,,,
Id87,geography,,,2,CFA,CFA,FI,FI,FI,CFA,,,,,,
Id88,history,,,2,CFA,CFA,CFA,FI,FI,CFA,,,,,,
Id89,geography,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id90,history,,,1,CFA,CFA,FI,CFA,CFA,CFA,,,,,,
Id91,politics,,,2,CFA,CFA,CFA,CFA,FI,CFA,,,,,,
Id92,other,,,1,FI,FI,FA,FI,FI,FI,,,,,,
Id93,geography,,,2,FI,FI,FI,FI,CFA,FA,,,,,,
Id94,geography,,,2,CFA,CFA,FI,CFA,FI,CFA,,,,,,
Id95,geography,,,1,FI,FI,CFA,CFA,FA,FA,,,,,,
Id96,history,,,2,CFA,CFA,FA,FI,CFA,CFA,,,,,,
Id97,geography,,,1,CFA,CFA,CFA,FI,FI,CFA,,,,,,
Id98,geography,,,2,FA,FA,FA,FA,FA,FI,,,,,,
Id99,history,,,1,CFA,CFA,FA,FA,FA,FI,,,,,,
Id100,geography,,,3,FI,FI,FA,CFA,CFA,CFA,,,,,,```markdown CFA ```
Id101,geography,,,2,CFA,CFA,CFA,FA,FI,FI,,,,,,
Id102,politics,,,1,FA,FA,FI,FI,FA,FA,,,,,,
Id103,geography,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id104,sports,,,2,FA,FA,CFA,FA,CFA,FA,,,,,,
Id105,geography,,,3,FA,FA,FA,FA,FA,FA,,,,,,
Id106,sports,,,2,FI,FI,FI,CFA,FI,FI,,,,,,
Id107,geography,,,4,FA,FA,FA,FI,CFA,FA,,,,,,
Id108,geography,,,1,FA,FA,FA,FA,FI,FA,,,,,,
Id109,history,,,1,FI,FI,FI,FI,FA,FI,,,,,,
Id110,culture,,,1,FA,FA,FA,FA,FA,FI,,,,,,
Id111,history,,,2,FI,FI,CFA,FI,FA,FI,,,,,,
Id112,history,,,3,FA,FA,FA,CFA,CFA,CFA,,,,,,
Id113,culture,,,1,FA,FA,FA,FA,FI,FI,,,,,,
Id114,geography,,,2,CFA,CFA,FA,CFA,CFA,CFA,,,,,,
Id115,geography,,,1,FI,FI,FI,FI,FI,FI,,,,,,
Id116,other,,,1,FA,FA,FA,FA,FA,FI,,,,,,
Id117,geography,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id118,geography,,,2,CFA,CFA,FI,FI,FA,CFA,,,,,,
Id119,geography,,,1,CFA,CFA,CFA,FA,CFA,FA,,,,,,
Id120,culture,,,1,FA,FA,CFA,FI,FA,FI,,,,,,
Id121,other,,,1,FI,FI,FI,FI,FI,FI,,,,,,
Id123,culture,,,3,CFA,CFA,FI,CFA,CFA,FI,,,,,,
Id124,geography,,,1,FI,FI,CFA,FA,FA,FA,,,,,,
Id125,geography,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id126,geography,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id127,culture,,,2,FI,FI,Jenož答题卡,FA,FA,FI,,,,,,
Id128,geography,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id129,other,,,2,FA,FA,FA,FI,CFA,FA,,,,,,
Id130,history,,,2,CFA,CFA,FA,CFA,FI,CFA,,,,,,
Id131,geography,,,1,CFA,CFA,CFA,CFA,CFA,CFA,,,,,,
Id133,geography,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id134,geography,,,1,FI,FI,FA,FA,FA,FI,,,,,,
Id135,sports,,,2,FI,FI,CFA,CFA,FI,FA,,,,,,
Id136,geography,,,2,FA,FA,FI,FA,FA,CFA,,,,,,
Id137,geography,,,1,CFA,CFA,CFA,FA,FA,CFA,,,,,,
Id138,geography,,,4,FI,FI,FA,FA,FI,FI,,,,,,
Id139,other,,,3,FA,FA,FA,FA,CFA,FA,,,,,,
Id140,geography,,,2,CFA,CFA,CFA,CFA,FA,FA,,,,,,
Id141,geography,,,2,FI,FI,CFA,FA,CFA,CFA,,,,,,
Id142,history,,,1,CFA,CFA,CFA,CFA,FA,FI,,,,,,
Id143,other,,,1,FI,FI,FI,FA,FI,FI,,,,,,
Id144,geography,,,2,FA,FA,FA,FI,FI,FA,,,,,,
Id145,geography,,,2,CFA,CFA,CFA,FI,CFA,FI,,,,,,
Id146,history,,,2,FA,FA,FA,FA,CFA,FA,,,,,,
Id147,geography,,,3,FI,FI,FI,CFA,FI,FI,,,,,,
Id148,geography,,,5,FA,FA,FA,FA,FA,FI,,,,,,
Id149,geography,,,1,FA,FA,FI,FI,FI,FI,,,,,,
Id150,sports,,,1,FA,FA,FA,FA,FI,FA,,,,,,
Id151,geography,,,1,FA,FA,FA,FA,FI,FA,,,,,,
Id152,geography,,,2,CFA,CFA,FA,CFA,CFA,CFA,,,,,,
Id153,geography,,,3,FA,FA,CFA,FI,CFA,FI,,,,,,
Id154,geography,,,1,CFA,CFA,FI,FI,CFA,CFA,,,,,,
Id155,culture,,,2,FI,FI,CFA,FI,FI,FA,,,,,,
Id156,geography,,,2,FI,FI,CFA,CFA,CFA,FI,,,,,,
Id157,other,,,4,FA,FA,FA,CFA,CFA,FA,,,,,,
Id158,geography,,,2,FA,FA,FA,FA,FI,CFA,,,,,,
Id159,geography,,,3,CFA,CFA,FI,FI,FI,CFA,,,,,,
Id160,culture,,,1,FI,FI,CFA,FI,CFA,FI,,,,,,
Id161,history,,,1,FA,FA,FI,FA,FI,FA,,,,,,
Id162,geography,,,2,CFA,CFA,FI,CFA,CFA,FI,,,,,,
Id163,geography,,,2,CFA,CFA,FI,CFA,FI,CFA,,,,,,
Id164,geography,,,2,FA,FA,FA,CFA,FA,CFA,,,,,,
Id165,other,,,2,FA,FA,FA,FA,FA,FA,,,,,,
Id166,geography,,,2,FA,FA,FA,FA,FA,FA,,,,,,
Id167,history,,,3,FA,FA,FA,FI,CFA,FI,,,,,,
Id168,geography,,,1,FI,FI,FA,CFA,FA,FA,,,,,,
Id169,geography,,,2,FA,FA,FI,FA,FI,FA,,,,,,
Id170,geography,,,2,FA,FA,FI,FI,CFA,FA,,,,,,
Id171,geography,,,1,FA,FA,CFA,FI,FA,FI,,,,,,
Id172,culture,,,2,FA,FA,FA,FA,FI,FA,,,,,,
Id173,culture,,,2,FA,FA,FI,FA,FA,FI,,,,,,
Id174,geography,,,2,FI,FI,FI,FI,CFA,FA,,,,,,
Id175,culture,,,1,FA,FA,FA,FI,FA,FA,,,,,,
Id176,geography,,,1,FI,FI,FI,FA,FI,FA,,,,,,
Id177,culture,,,1,FA,FA,FI,FA,FI,FA,,,,,,
Id179,sports,,,1,FA,FA,FI,FI,FA,FA,,,,,,
Id181,geography,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id182,geography,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id183,geography,,,2,FA,FA,CFA,FI,FA,FI,,,,,,
Id186,culture,,,2,FI,FI,FA,FI,FA,CFA,,,,,,
Id187,geography,,,1,CFA,CFA,FA,FI,FA,FA,,,,,,
Id188,culture,,,2,FI,FI,FA,FA,CFA,FA,,,,,,
Id189,culture,,,2,FI,FI,FI,FI,FI,FA,,,,,,
Id190,geography,,,1,FI,FI,FA,FA,CFA,FI,,,,,,
Id191,geography,,,3,FA,FA,FA,FA,FA,FA,,,,,,
Id192,geography,,,2,FI,FI,FI,FA,CFA,FA,,,,,,
Id193,culture,,,1,FA,FA,FA,FI,FI,FI,,,,,,
Id194,history,,,5,FI,FI,FI,CFA,CFA,CFA,,,,,,
Id195,FAIL,,,5,CFA,CFA,CFA,CFA,CFA,CFA,,,,,,
Id196,geography,,,2,CFA,CFA,CFA,FA,CFA,CFA,,,,,,
Id197,history,,,2,CFA,CFA,CFA,CFA,FI,FI,,,,,,
Id198,history,,,1,FI,FI,FA,CFA,FA,FI,,,,,,
Id200,geography,,,3,FI,FI,FA,CFA,FA,FA,,,,,,
Id202,geography,,,1,FA,FA,FA,FI,FA,FA,,,,,,
Id203,geography,,,1,FA,FA,FA,FA,FA,FI,,,,,,
Id204,history,,,2,FA,FA,CFA,FA,CFA,FA,,,,,,
Id205,geography,,,1,FA,FA,FA,FI,FA,FI,,,,,,
Id207,geography,,,4,CFA,CFA,FA,CFA,CFA,CFA,,,,,,
Id208,politics,,,2,FI,FI,CFA,CFA,FI,FA,,,,,,
Id209,geography,,,2,FA,FA,FA,FA,FI,FA,,,,,,
Id211,geography,,,5,FI,FI,CFA,FI,FI,FA,,,,,,
Id212,history,,,1,CFA,CFA,FA,FA,FI,FI,,,,,,
Id213,geography,,,1,FI,FI,FD,FA,FA,FA,,,,,,
Id214,geography,,,1,FA,FA,FA,FA,FA,FI,,,,,,
Id215,geography,,,4,FA,FA,FA,FI,FI,CFA,,,,,,
Id216,politics,,,3,FA,FA,FA,FA,FA,FA,,,,,,
Id217,geography,,,2,FI,FI,CFA,FA,FA,FI,,,,,,
Id218,geography,,,2,CFA,CFA,FI,FI,CFA,CFA,,,,,,
Id219,sports,,,3,FA,FA,FA,FA,FA,FA,,,,,,
Id220,geography,,,3,FA,FA,FI,FI,FI,FI,,,,,,
Id221,geography,,,1,CFA,CFA,FA,FI,FI,FI,,,,,,
Id222,geography,,,3,CFA,CFA,CFA,FA,CFA,FI,,,,,,
Id223,history,,,3,FA,FA,CFA,CFA,CFA,FI,,,,,,
Id224,geography,,,1,FA,FA,FI,FA,FI,CFA,,,,,,
Id225,geography,,,1,CFA,CFA,FI,FI,FI,FI,,,,,,
Id227,geography,,,2,CFA,CFA,FI,FA,CFA,CFA,,,,,,
Id228,geography,,,3,CFA,CFA,CFA,CFA,CFA,FI,,,,,,
Id229,geography,,,2,FA,FA,FA,FI,FI,FA,,,,,,
Id230,history,,,1,CFA,CFA,FI,CFA,FI,FI,,,,,,
Id233,geography,,,1,CFA,CFA,FA,FA,FA,FI,,,,,,
Id234,sports,,,3,FI,FI,CFA,CFA,FI,FA,,,,,,
Id235,culture,,,4,CFA,CFA,CFA,FI,FI,FI,,,,,,
Id236,history,,,2,CFA,CFA,CFA,CFA,CFA,CFA,,,,,,
Id238,culture,,,5,FA,FA,FA,FA,FA,FA,,,,,,
Id239,geography,,,1,CFA,CFA,CFA,CFA,CFA,FI,,,,,,
Id240,geography,,,1,FI,FI,CFA,FI,FI,FI,,,,,,
Id241,geography,,,3,FA,FA,FA,FI,CFA,FA,,,,,,
Id243,geography,,,2,FA,FA,FA,FA,FA,FA,,,,,,
Id244,sports,,,3,CFA,CFA,CFA,CFA,FI,FI,,,,,,
Id245,history,,,1,FA,FA,FI,FA,FI,FA,,,,,,
Id246,geography,,,2,FA,FA,FI,FA,CFA,FA,,,,,,
Id247,politics,,,3,FA,FA,FA,FA,FA,FA,,,,,,
Id248,geography,,,3,FA,FA,CFA,FA,FI,F,,,,,,
Id249,geography,,,4,FA,FA,FA,FA,FA,CFA,,,,,,
Id250,geography,,,1,FI,FI,FA,FA,CFA,FA,,,,,,
Id251,geography,,,1,CFA,CFA,FA,FI,FI,FI,,,,,,
Id252,geography,,,4,FA,FA,CFA,CFA,FI,CFA,,,,,,
Id253,geography,,,1,FA,FA,FA,FA,FA,CFA,,,,,,
Id254,geography,,,2,CFA,CFA,CFA,CFA,FI,FI,,,,,,
Id255,geography,,,5,FA,FA,FA,FA,CFA,FI,,,,,,
Id256,culture,,,2,FA,FA,FA,FA,FA,FA,,,,,,
Id257,politics,,,5,CFA,CFA,FA,CFA,CFA,FA,,,,,,
Id258,politics,,,1,CFA,CFA,CFA,CFA,CFA,CFA,,,,,,
Id259,history,,,3,CFA,CFA,CFA,FI,CFA,FI,,,,,,
Id260,politics,,,3,FA,FA,FA,FA,CFA,CFA,,,,,,
Id261,geography,,,4,CFA,CFA,CFA,CFA,FA,CFA,,,,,,
Id262,geography,,,5,FI,FI,FA,FA,FA,FA,,,,,,
Id263,history,,,1,FA,FA,FA,FA,FI,FA,,,,,,
Id264,other,,,3,CFA,CFA,FI,FI,CFA,FA,,,,,,
Id265,geography,,,1,FI,FI,FA,FA,FA,FI,,,,,,
Id266,culture,,,1,FA,FA,FA,FI,FA,CFA,,,,,,
Id267,geography,,,2,CFA,CFA,FI,FA,FA,FA,,,,,,
Id268,culture,,,4,FA,FA,FA,FA,FA,FA,,,,,,
Id269,geography,,,2,CFA,CFA,CFA,CFA,CFA,FA,,,,,,
Id270,sports,,,2,FA,FA,FA,CFA,FI,FA,,,,,,
Id271,geography,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id272,geography,,,2,CFA,CFA,CFA,CFA,CFA,CFA,,,,,,
Id273,geography,,,3,FA,FA,CFA,FA,FA,FA,,,,,,
Id274,culture,,,8,FA,FA,FA,FI,FA,FA,,,,,,
Id275,politics,,,5,CFA,CFA,FI,FI,FA,FI,,,,,,
Id276,geography,,,3,FA,FA,FA,FA,FA,FA,,,,,,
Id277,culture,,,5,FI,FI,FI,CFA,CFA,FI,,,,,,
Id278,geography,,,2,FA,FA,CFA,CFA,CFA,FA,,,,,,
Id279,geography,,,3,CFA,CFA,CFA,CFA,CFA,CFA,,,,,,
Id280,history,,,5,CFA,CFA,CFA,CFA,CFA,CFA,,,,,,
Id281,culture,,,3,CFA,CFA,CFA,CFA,FA,FI,,,,,,
Id282,culture,,,2,FI,FI,FA,FI,FI,CFA,,,,,,
Id283,culture,,,2,CFA,CFA,CFA,CFA,CFA,CFA,,,,,,
Id284,sports,,,7,FA,FA,CFA,FI,CFA,FA,,,,,,
Id285,geography,,,2,FI,FI,FI,FI,FI,CFA,,,,,,
Id286,geography,,,3,FA,FA,FI,CFA,CFA,FA,,,,,,
Id287,geography,,,3,FI,FI,CFA,FI,FA,FA,,,,,,
Id288,history,,,6,FI,FI,FA,FA,CFA,CFA,,,,,,
Id289,culture,,,3,FA,FA,FA,FA,FA,CFA,,,,,,
Id290,geography,,,2,CFA,CFA,FI,FA,FA,FI,,,,,,
Id291,sports,,,2,CFA,CFA,CFA,CFA,CFA,CFA,,,,,,
Id292,geography,,,3,FI,FI,FA,FI,CFA,FA,,,,,,
Id293,geography,,,3,FI,FI,FA,FI,FA,FA,,,,,,
Id294,other,,,2,CFA,CFA,CFA,CFA,CFA,CFA,,,,,,
Id295,culture,,,2,CFA,CFA,FA,CFA,CFA,CFA,,,,,,
Id296,geography,,,2,CFA,CFA,FI,CFA,CFA,FI,,,,,,
Id297,sports,,,2,FA,FA,CFA,CFA,FA,FA,,,,,,
Id298,sports,,,3,FA,FA,FA,FI,CFA,CFA,,,,,,
Id299,culture,,,5,FA,FA,FI,FI,FI,FI,,,,,,
Id300,geography,,,3,CFA,CFA,CFA,FA,FI,CFA,,,,,,
Id302,geography,,,1,FI,FI,FA,FA,FA,CFA,,,,,,
Id303,culture,,,5,CFA,CFA,FA,FA,CFA,FA,,,,,,
Id304,culture,,,2,FA,FA,CFA,FI,FA,FA,,,,,,
Id305,culture,,,3,FA,FA,FI,FA,FI,CFA,,,,,,
Id306,geography,,,3,FI,FI,CFA,CFA,CFA,FI,,,,,,
Id307,geography,,,3,FA,FA,FA,FA,FA,FA,,,,,,
Id308,culture,,,4,CFA,CFA,CFA,CFA,FI,FI,,,,,,
Id311,geography,,,2,FA,FA,FA,FA,CFA,FA,,,,,,
Id312,history,,,1,FA,FA,FA,CFA,CFA,CFA,,,,,,
Id313,geography,,,1,FI,FI,CFA,FA,CFA,CFA,,,,,,
Id314,politics,,,2,FA,FA,FA,FA,FA,FA,,,,,,
Id315,geography,,,1,FA,FA,FA,FA,FA,FI,,,,,,
Id316,geography,,,1,FA,FA,CFA,FI,CFA,FA,,,,,,
Id317,sports,,,2,CFA,CFA,CFA,CFA,CFA,FI,,,,,,
Id318,geography,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id319,culture,,,1,FI,FI,FI,FA,FA,FA,,,,,,
Id320,geography,,,1,FI,FI,FA,FI,FA,FA,,,,,,
Id322,geography,,,2,FA,FA,CFA,FA,CFA,CFA,,,,,,
Id323,geography,,,1,FI,FI,FA,FA,FA,FA,,,,,,
Id324,history,,,3,FI,FI,FA,FI,CFA,CFA,,,,,,
Id325,politics,,,1,CFA,CFA,FA,FA,FA,FA,,,,,,
Id326,history,,,1,CFA,CFA,CFA,CFA,CFA,CFA,,,,,,
Id327,geography,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id328,geography,,,1,FI,FI,FI,FI,FA,FI,,,,,,
Id329,culture,,,1,FI,FI,FA,FI,FA,FI,,,,,,
Id330,geography,,,3,FA,FA,FA,FA,FA,FI,,,,,,
Id331,politics,,,2,FI,FI,FI,FA,FI,CFA,,,,,,
Id332,geography,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id333,politics,,,1,FA,FA,CFA,FA,FA,FA,,,,,,
Id334,geography,,,1,CFA,CFA,FI,FI,FA,CFA,,,,,,
Id335,geography,,,3,FA,FA,CFA,FA,CFA,FA,,,,,,
Id337,culture,,,1,FA,FA,FA,FA,FI,FA,,,,,,
Id338,geography,,,2,FI,FI,FI,FA,FA,FI,,,,,,
Id339,geography,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id340,culture,,,2,FI,FI,FI,FA,FI,CFA,,,,,,
Id341,politics,,,1,CFA,CFA,FA,FA,FA,FA,,,,,,
Id342,geography,,,1,FA,FA,CFA,FI,FA,FA,,,,,,
Id343,geography,,,1,FA,FA,FI,FI,FI,CFA,,,,,,
Id344,geography,,,2,FA,FA,FI,CFA,FA,CFA,,,,,,
Id345,sports,,,2,FA,FA,FA,FA,FA,FA,,,,,,
Id346,culture,,,1,FA,FA,CFA,FI,CFA,DELEKA_ZHAJMA,,,,,,
Id347,geography,,,1,FA,FA,FA,FA,FA,FI,,,,,,
Id348,sports,,,2,CFA,CFA,CFA,FI,CFA,FI,,,,,,
Id349,culture,,,2,FI,FI,FA,FI,CI,FA,,,,,,
Id350,sports,,,2,FA,FA,FI,FA,FA,FI,,,,,,
Id351,geography,,,1,CFA,CFA,CFA,CFA,CFA,CFA,,,,,,
Id352,geography,,,1,CFA,CFA,CFA,CFA,CFA,CFA,,,,,,
Id353,geography,,,1,FA,FA,FA,FA,CFA,FA,,,,,,
Id354,geography,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id355,politics,,,1,FI,FI,CFA,CFA,CFA,CFA,,,,,,
Id357,geography,,,1,FI,FI,CFA,FI,CFA,CFA,,,,,,
Id358,geography,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id359,culture,,,1,FA,FA,CFA,FA,FI,FA,,,,,,
Id360,culture,,,2,FI,FI,FA,FI,FI,FA,,,,,,
Id361,geography,,,1,CFA,CFA,FA,FI,FI,CFA,,,,,,
Id362,geography,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id363,geography,,,2,FA,FA,FI,FA,FI,FI,,,,,,
Id365,culture,,,2,FI,FI,FA,CFA,CFA,FA,,,,,,
Id366,other,,,2,FA,FA,CFA,FI,FA,FA,,,,,,
Id367,politics,,,1,FI,FI,CFA,CFA,FI,FA,,,,,,
Id368,geography,,,2,CFA,CFA,CFA,FA,FA,FA,,,,,,
Id369,geography,,,4,FA,FA,CFA,CFA,FA,FA,,,,,,
Id370,geography,,,1,FA,FA,FA,FI,FI,FI,,,,,,
Id371,geography,,,1,FI,FI,CFA,FI,FI,CFA,,,,,,
Id372,geography,,,1,FI,FI,FA,FA,FI,FI,,,,,,
Id373,culture,,,3,FA,FA,FI,FI,FI,FI,,,,,,
Id374,politics,,,2,CFA,CFA,CFA,CFA,CFA,FA,,,,,,
Id375,culture,,,1,FI,FI,CFA,CFA,FA,FA,,,,,,
Id376,sports,,,1,FA,FA,FI,FA,FA,FA,,,,,,
Id377,geography,,,1,FI,FI,FA,FI,FI,FA,,,,,,
Id378,culture,,,2,FA,FA,CFA,FA,FI,CFA,,,,,,
Id381,history,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id382,geography,,,1,CFA,CFA,CFA,CFA,CFA,CFA,,,,,,
Id383,geography,,,1,CFA,CFA,CFA,CFA,CFA,CFA,,,,,,
Id384,culture,,,2,FA,FA,FI,FA,FI,FA,,,,,,
Id385,geography,,,1,FI,FI,FA,FA,FI,FA,,,,,,
Id386,culture,,,2,FI,FI,FI,CFA,CFA,FA,,,,,,
Id387,sports,,,2,FA,FA,CFA,CFA,FA,FI,,,,,,
Id388,geography,,,1,FI,FI,CFA,CFA,CFA,CFA,,,,,,
Id389,geography,,,2,FI,FI,CFA,FA,FA,FA,,,,,,
Id390,geography,,,1,FI,FI,FI,FI,FI,FI,,,,,,
Id391,geography,,,1,FI,FI,FI,FI,CFA,CFA,,,,,,
Id392,geography,,,2,FI,FI,FI,FA,CFA,CFA,,,,,,
Id393,history,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id397,sports,,,2,CFA,CFA,FI,FI,CFA,FA,,,,,,
Id398,politics,,,3,CFA,CFA,CFA,CFA,CFA,CFA,,,,,,
Id400,politics,,,2,CFA,CFA,CFA,CFA,CFA,CFA,,,,,,
Id401,culture,,,2,FA,FA,FI,FA,FA,FA,,,,,,
Id403,geography,,,2,FI,FI,FI,FA,FI,FI,,,,,,
Id407,sports,,,2,FI,FI,FA,CFA,CFA,CFA,,,,,,
Id408,politics,,,2,CFA,CFA,FA,FI,CFA,FA,,,,,,
Id409,culture,,,2,FI,FI,FI,FI,FI,FI,,,,,,
Id411,politics,,,2,FA,FA,FA,FA,FA,CFA,,,,,,
Id412,culture,,,1,FI,FI,FA,FA,FA,FA,,,,,,
Id414,history,,,1,FA,FA,CFA,CFA,CFA,CFA,,,,,,
Id415,geography,,,2,FI,FI,FI,FI,FI,CFA,,,,,,
Id416,geography,,,2,FI,FI,FI,FI,FA,FI,,,,,,
Id417,history,,,1,CFA,CFA,FI,FA,FA,FA,,,,,,
Id418,geography,,,1,FA,FA,FA,FI,FA,FA,,,,,,
Id419,politics,,,2,CFA,CFA,CFA,CFA,FI,FI,,,,,,
Id420,culture,,,2,FI,FI,CFA,FA,FI,FI,,,,,,
Id421,history,,,1,FI,FI,FI,FI,FI,FI,,,,,,
Id422,geography,,,3,CFA,CFA,FA,FA,FA,FA,,,,,,
Id423,culture,,,3,FA,FA,FA,FA,FA,CFA,,,,,,
Id424,geography,,,3,FA,FA,CFA,FA,FA,FA,,,,,,
