eid,category,shape,shape_type,size,sentence,sentence_1,sentence_2,sentence_3,sentence_4,sentence_5,raw_response,raw_response_1,raw_response_2,raw_response_3,raw_response_4,raw_response_5
Id148,geography,,,2,FI,FI,FA,FA,FA,FA,,,,,,
Id149,geography,,,1,CFA,CFA,FI,FA,FA,FI,,,,,,
Id150,other,,,2,FI,FI,FI,CFA,FA,FI,,,,,,
Id151,culture,,,4,CFA,CFA,FA,FI,FA,FA,,,,,,
Id153,other,,,2,FI,FI,CFA,FI,FI,FI,,,,,,
Id154,geography,,,3,FI,FI,CFA,CFA,CFA,CFA,,,,,,
Id155,geography,,,3,FI,FI,FA,FA,CFA,FA,,,,,,
Id156,other,,,3,CFA,CFA,FI,CFA,FA,FI,,,,,,
Id157,culture,,,4,FA,FA,CFA,FA,FA,FA,,,,,,
Id158,culture,,,4,FA,FA,FA,FA,FI,FA,,,,,,
Id159,geography,,,3,FA,FA,FA,FA,FA,FI,,,,,,
Id160,sports,,,4,FA,FA,FA,FA,CFA,FA,,,,,,
Id161,geography,,,3,FA,FA,FA,FA,FA,FA,,,,,,
Id162,geography,,,1,FI,FI,FA,FA,CFA,FA,,,,,,
Id163,geography,,,2,CFA,CFA,FI,CFA,FA,FI,,,,,,
Id164,history,,,4,CFA,CFA,CFA,CFA,CFA,CFA,,,,,,
Id166,culture,,,2,CFA,CFA,FI,CFA,FI,CFA,,,,,,
Id169,geography,,,2,CFA,CFA,FA,CFA,FA,FA,,,,,,
Id170,other,,,1,FA,FA,FI,FI,FI,CFA,,,,,,
Id173,geography,,,2,FA,FA,CFA,CFA,FA,FA,,,,,,
Id174,culture,,,2,FA,FA,FI,FA,FI,FA,,,,,,
Id175,culture,,,2,FA,FA,FI,FI,FI,FI,,,,,,
Id177,culture,,,9,FI,FI,FI,FI,FI,FI,,,,,,
Id179,culture,,,3,FI,FI,FA,FA,FA,FA,,,,,,
Id180,geography,,,3,FA,FA,CFA,FI,FA,CFA,,,,,,
Id181,culture,,,5,CFA,CFA,CFA,FA,CFA,CFA,,,,,,
Id182,culture,,,5,FI,FI,CFA,FI,FI,FA,,,,,,
Id183,geography,,,3,CFA,CFA,FI,CFA,FA,FA,,,,,,
Id184,geography,,,2,CFA,CFA,CFA,CFA,FI,FI,,,,,,
Id185,geography,,,3,FA,FA,FI,FI,CFA,CFA,,,,,,
Id186,history,,,5,FA,FA,FA,FA,CFA,FA,,,,,,
Id187,other,,,4,CFA,CFA,CFA,CFA,CFA,CFA,,,,,,
Id188,culture,,,4,FI,FI,FI,CFA,CFA,FI,,,,,,
Id189,culture,,,3,FA,FA,FA,CFA,FA,FI,,,,,,
Id190,culture,,,6,FA,FA,FA,FA,FA,FA,,,,,,
Id191,culture,,,6,FI,FI,FA,CFA,FA,FA,,,,,,
Id192,history,,,5,FA,FA,FA,FA,FI,FA,,,,,,
Id193,culture,,,5,FI,FI,FI,FI,FI,FI,,,,,,
Id194,culture,,,3,CFA,CFA,CFA,CFA,CFA,CFA,,,,,,
Id195,culture,,,4,FI,FI,FI,FI,FI,FI,,,,,,
Id196,culture,,,4,FI,FI,FA,FA,FI,FI,,,,,,
Id197,culture,,,3,FI,FI,FI,FI,FI,CFA,,,,,,
Id199,culture,,,7,FA,FA,FA,FA,FA,FI,,,,,,
Id200,culture,,,5,FI,FI,CFA,FA,CFA,CFA,,,,,,
Id201,culture,,,9,FI,FI,FA,FA,FA,CFA,,,,,,
Id202,culture,,,5,FA,FA,FA,FI,FI,FA,,,,,,
Id203,culture,,,6,CFA,CFA,CFA,CFA,CFA,CFA,,,,,,
Id204,culture,,,7,FI,FI,FI,CFA,CFA,FA,,,,,,
Id205,culture,,,5,FA,FA,FA,FA,FA,FI,,,,,,
Id206,culture,,,6,FA,FA,FI,FI,CFA,FI,,,</think> FI,,,
Id207,culture,,,9,FA,FA,CFA,FI,FI,FA,,,,,,
Id208,culture,,,5,FI,FI,FI,FI,FA,FA,,,,,,
Id209,culture,,,3,FA,FA,FA,FA,FA,FA,,,,,,
Id210,history,,,4,FI,FI,FI,FI,CFA,FI,,,,,,
Id211,culture,,,4,CFA,CFA,FI,CFA,CFA,FI,,,,,,
Id212,geography,,,2,FA,FA,FA,FA,FA,FI,,,,,,
Id213,geography,,,4,FA,FA,FA,FA,CFA,FA,,,,,,
Id214,culture,,,5,FI,FI,FI,FI,FI,FI,,,,,,
Id215,history,,,4,FA,FA,FA,FI,FA,FA,,,,,,
Id216,history,,,6,FA,FA,FA,FI,FI,FI,,,,,,
Id217,history,,,4,CFA,CFA,CFA,CFA,CFA,CFA,,,,,,
Id218,history,,,6,FA,FA,CFA,FA,CFA,FA,,,,,,
Id219,culture,,,3,CFA,CFA,FA,CFA,FI,FA,,,,,,
Id220,geography,,,2,FA,FA,CFA,CFA,FA,FA,,,,,,
Id221,geography,,,1,CFA,CFA,CFA,CFA,FI,CFA,,,,,,
Id222,geography,,,2,FA,FA,FA,FA,CFA,FA,,,,,,
Id223,culture,,,6,FA,FA,FA,CFA,FA,CFA,,,,,,
Id224,geography,,,1,FA,FA,FI,CFA,FI,CFA,,,,,,
Id225,history,,,2,CFA,CFA,CFA,CFA,CFA,FI,,,,,,
Id227,geography,,,1,CFA,CFA,FI,CFA,FI,FI,,,,,,
Id228,geography,,,2,FI,FI,FA,FA,FI,FI,,,,,,
Id229,culture,,,3,FA,FA,FA,FA,FA,FA,,,,,,
Id230,geography,,,3,CFA,CFA,FI,CFA,CFA,CFA,,,,,,
Id233,culture,,,1,FI,FI,FA,FA,CFA,FI,,,,,,
Id234,history,,,2,CFA,CFA,FI,CFA,FA,CFA,,,,,,
Id235,geography,,,1,FA,FA,FA,FA,FI,CFA,,,,,,
Id236,geography,,,1,FI,FI,FA,FI,FA,FA,,,,,,
Id237,geography,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id238,geography,,,1,FA,FA,FI,FA,FA,FA,,,,,,
Id239,geography,,,1,FA,FA,FI,FA,CFA,CFA,,,,,,
Id240,geography,,,1,FI,FI,FA,FA,FA,FA,,,,,,
Id241,history,,,3,CFA,CFA,CFA,CFA,CFA,CFA,,,,,,
Id242,geography,,,2,FA,FA,FA,FA,CFA,FA,,,,,,
Id243,geography,,,1,FA,FA,CFA,FA,CFA,FA,,,,,,
Id244,geography,,,1,FI,FI,CFA,FI,FA,CFA,,,,,,
Id245,culture,,,2,FA,FA,FA,CFA,CFA,FA,,,,,,
Id246,geography,,,1,FI,FI,FI,FA,FI,FA,,,,,,
Id247,geography,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id248,other,,,2,FI,FI,FI,FA,FA,FA,,,,,,
Id249,geography,,,1,FA,FA,CFA,FI,FI,CFA,,,,,,
Id250,geography,,,1,FA,FA,FI,CFA,FA,FA,,,,,,
Id252,geography,,,1,FA,FA,FA,FA,FI,FI,,,,,,
Id253,history,,,1,FI,FI,FA,FI,FI,FI,,,,,,
Id254,geography,,,1,FA,FA,FI,FA,FA,FA,,,,,,
Id258,history,,,2,FI,FI,FA,FI,FA,FI,,,,,,
Id259,geography,,,1,CFA,CFA,FA,FI,FI,FI,,,,,,
Id260,other,,,1,FA,FA,CFA,FA,FI,FI,,,,,,
Id263,culture,,,2,FI,FI,FA,FA,CFA,FI,,,,,,
Id264,history,,,1,FI,FI,FI,FI,FI,FA,,,,,,
Id265,geography,,,2,CFA,CFA,FA,FA,CFA,CFA,,,,,,
Id266,geography,,,1,CFA,CFA,FA,FI,FA,FA,,,,,,
Id267,history,,,4,CFA,CFA,FA,FA,FA,FI,,,,,,
Id269,culture,,,2,FA,FA,CFA,FA,FA,FI,,,,,,
Id270,geography,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id271,geography,,,1,FI,FI,FA,CFA,FA,FI,,,,,,
Id272,geography,,,1,FA,FA,FA,CFA,FA,FA,,,,,,
Id273,history,,,2,FI,FI,FA,CFA,FA,CFA,,,,,,
Id274,geography,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id276,culture,,,1,FI,FI,FI,FI,FI,FA,,,,,,
Id277,geography,,,2,FI,FI,FA,FA,FA,FI,,,,,,
Id278,history,,,1,FI,FI,FI,CFA,CFA,FA,,,,,,
Id279,culture,,,4,FI,FI,FA,CFA,FI,FI,,,,,,
Id280,history,,,2,CFA,CFA,FI,FI,FI,CFA,,,,,,
Id281,geography,,,1,CFA,CFA,CFA,FI,CFA,CFA,,,,,,
Id283,geography,,,1,FI,FI,FI,FA,FI,FA,,,,,,
Id284,politics,,,3,CFA,CFA,CFA,FA,FI,CFA,,,,,,
Id287,culture,,,1,FI,FI,FA,FA,FA,CFA,,,,,,
Id288,geography,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id289,history,,,3,FA,FA,FI,FA,FA,FA,,,,,,
Id290,culture,,,1,FA,FA,FA,FI,FA,FA,,,,,,
Id291,culture,,,1,FI,FI,CFA,FI,FA,FA,,,,,,
Id292,history,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id293,history,,,1,FA,FA,FA,FI,FI,FI,,,,,,
Id294,culture,,,3,FI,FI,FI,CFA,CFA,CFA,,,,,,
Id295,geography,,,2,FI,FI,FA,FI,FA,CFA,,,,,,
Id296,geography,,,1,FI,FI,FI,FI,FA,CFA,,,,,,
Id297,history,,,1,FI,FI,FA,FI,CFA,FI,,,,,,
Id298,geography,,,3,FA,FA,FA,FA,FA,FA,,,,,,
Id299,geography,,,3,CFA,CFA,FI,FA,FA,FI,,,,,,
Id300,history,,,2,FA,FA,CFA,CFA,FI,FA,,,,,,
Id301,history,,,2,CFA,CFA,FA,FI,CFA,FI,,,,,,
Id303,politics,,,3,CFA,CFA,CFA,FA,FA,FA,,,,,,
Id304,culture,,,3,FA,FA,FA,FA,FI,CFA,,,,,,
Id306,history,,,3,FA,FA,FA,FA,FA,FA,,,,,,
Id307,geography,,,3,CFA,CFA,FI,FA,FA,FI,,,,,,
Id308,geography,,,2,FA,FA,FA,FI,FA,FA,,,,,,
Id309,geography,,,2,FA,FA,FA,FA,FI,FA,,,,,,
Id310,culture,,,1,FA,FA,FI,FI,FA,FI,,,,,,
Id311,culture,,,3,CFA,CFA,CFA,FI,FA,FI,,,,,,
Id312,history,,,6,FA,FA,FA,FA,FA,FI,,,,,,
Id313,history,,,2,FA,FA,CFA,FI,FI,CFA,,,,,,
Id314,geography,,,2,FA,FA,CFA,CFA,CFA,FI,,,,,,
Id315,history,,,4,CFA,CFA,FI,CFA,CFA,FI,,,,,,
Id317,geography,,,1,FA,FA,CFA,FA,FA,CFA,,,,,,
Id318,history,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id319,sports,,,2,FA,FA,FA,FA,CFA,FI,,,,,,
Id320,history,,,1,CFA,CFA,CFA,FI,CFA,CFA,,,,,,
Id321,geography,,,4,FA,FA,FI,FI,FA,FA,,,,,,
Id322,history,,,3,CFA,CFA,CFA,CFA,CFA,FA,,,,,,
Id323,culture,,,6,FI,FI,FA,CFA,FI,CFA,,,,,,
Id324,geography,,,1,CFA,CFA,FA,CFA,FI,CFA,,,,,,
Id325,history,,,5,CFA,CFA,FA,CFA,CFA,CFA,,,,,,
Id326,culture,,,4,FA,FA,FI,CFA,FA,FA,,,,,,
Id327,history,,,2,CFA,CFA,CFA,CFA,CFA,CFA,,,,,,
Id328,history,,,5,CFA,CFA,CFA,CFA,CFA,FA,,,,,,
Id329,history,,,1,CFA,CFA,CFA,CFA,FA,CFA,,,,,,
Id330,history,,,2,CFA,CFA,FA,FI,FI,FI,,,,,,
Id332,history,,,1,FA,FA,FA,FI,FA,FA,,,,,,
Id333,culture,,,2,FA,FA,FI,FA,CFA,CFA,,,,,,
Id334,culture,,,2,CFA,CFA,FA,FI,FA,CI,,,,,,
Id335,geography,,,1,CFA,CFA,CFA,CFA,CFA,CFA,,,,,,
Id336,culture,,,2,FI,FI,FA,FA,FA,FI,,,,,,
Id337,geography,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id338,history,,,5,CFA,CFA,CFA,CFA,CFA,CFA,,,,,,
Id339,history,,,3,FA,FA,FA,CFA,FA,FI,,,,,,
Id340,politics,,,2,FA,FA,FA,FI,CFA,FA,,,,,,
Id341,history,,,3,FA,FA,FA,FA,FA,FA,,,,,,
Id342,history,,,3,FA,FA,FA,CFA,FA,FI,,,,,,
Id344,geography,,,3,CFA,CFA,FA,FA,FI,FI,,,,,,
Id345,history,,,3,DA,DA,CFA,CFA,CFA,CFA,,,,,,
Id346,history,,,4,FI,FI,FA,CFA,CFA,FI,,,,,,
Id347,geography,,,3,FA,FA,FA,CFA,FA,FA,,,,,,
Id348,history,,,1,FI,FI,FI,FA,CFA,FI,,,,,,
Id349,geography,,,1,FA,FA,FA,FA,FI,FA,,,,,,
Id350,geography,,,2,FI,FI,FI,FI,FI,FI,,,,,,
Id351,geography,,,3,FA,FA,FA,FA,FA,FA,,,,,,
Id353,geography,,,6,FA,FA,FA,FI,FA,FA,,,,,,
Id354,geography,,,1,FA,FA,FA,CFA,FA,FA,,,,,,
Id355,politics,,,1,CFA,CFA,F I,CFA,FI,FI,,,,,,
Id356,geography,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id357,sports,,,4,CFA,CFA,FA,FA,CFA,FA,,,,,,
Id358,geography,,,1,FA,FA,FI,CFA,FI,FA,,,,,,
Id359,culture,,,2,FI,FI,FA,FA,FA,FA,,,,,,
Id360,geography,,,1,FI,FI,FI,CFA,FA,CFA,,,,,,
Id361,history,,,2,CFA,CFA,FA,CFA,CFA,CFA,,,,,,
Id362,culture,,,1,FA,FA,FA,FI,FI,FA,,,,,,
Id363,culture,,,1,CFA,CFA,FA,FI,CFA,CFA,,,,,,
Id364,geography,,,2,FA,FA,CFA,FA,FA,FA,,,,,,
Id366,politics,,,5,FI,FI,FI,FI,FA,CFA,,,,,,
Id367,culture,,,4,CFA,CFA,FA,FA,CFA,FA,,,,,,
Id368,culture,,,1,FA,FA,FA,FA,FI,FA,,,,,,
Id369,geography,,,3,CFA,CFA,FA,CFA,CFA,CFA,,,,,,
Id370,geography,,,1,FA,FA,FA,FA,FI,FA,,,,,,
Id371,geography,,,5,FA,FA,FA,FA,FA,FA,,,,,,
Id372,other,,,4,FI,FI,FI,FI,FI,FI,,,,,,
Id374,history,,,3,CFA,CFA,FI,CFA,FI,CFA,,,,,,
Id375,geography,,,4,FA,FA,FA,FA,FA,FA,,,,,,
Id376,geography,,,2,FI,FI,CFA,FA,FA,CFA,,,,,,
Id377,history,,,4,CFA,CFA,CFA,CFA,CFA,CFA,,,,,,
Id378,history,,,1,FI,FI,FA,CFA,FI,FA,,,,,,
Id379,culture,,,2,FA,FA,FA,FA,CFA,FI,,,,,,
Id380,geography,,,1,FI,FI,FI,FI,CFA,FI,,,,,,
Id381,culture,,,1,FA,FA,FI,FI,FA,CFA,,,,,,
Id382,geography,,,2,CFA,CFA,CFA,FA,FA,CFA,,,,,,
Id383,geography,,,1,FA,FA,FA,CFA,FA,CFA,,,,,,
Id384,geography,,,2,CFA,CFA,CFA,CFA,FI,CFA,,,,,,
Id385,geography,,,2,FI,FI,FI,FA,FI,FA,,,,,,
Id387,history,,,5,FI,FI,FA,FI,FA,CFA,,,,,,
Id388,geography,,,4,FA,FA,FI,FA,FA,CFA,,,,,,
Id389,politics,,,5,FA,FA,CFA,CFA,CFA,CFA,,,,,,
Id390,history,,,3,FI,FI,FI,CFA,FA,FA,,,,,,
Id391,history,,,5,CFA,CFA,CFA,CFA,CFA,CFA,,,,,,
Id392,politics,,,5,CFA,CFA,CFA,CFA,CFA,CFA,,,,,,
Id393,culture,,,2,FI,FI,FI,FI,FI,FI,,,,,,
Id394,geography,,,5,FI,FI,FA,FA,CFA,FI,,,,,,
Id395,politics,,,1,FI,FI,FA,CFA,FA,FA,,,,,,
Id396,culture,,,5,FI,FI,FA,CFA,FA,FA,,,,,,
Id397,culture,,,4,FA,FA,FA,FI,FA,FA,,,,,,
Id398,geography,,,2,FA,FA,FI,FA,FI,FI,,,,,,
Id399,other,,,7,CFA,CFA,FI,CFA,FA,FA,,,,,,
Id400,politics,,,5,FA,FA,CFA,CFA,FA,FA,,,,,,
Id401,culture,,,5,FA,FA,FA,FA,FA,FA,,,,,,
Id402,culture,,,6,CFA,CFA,CFA,FI,FA,FI,,,,,,
Id403,culture,,,4,FI,FI,FA,CFA,FI,CFA,,,,,,
Id404,culture,,,4,FI,FI,FI,FI,FA,FI,,,,,,
Id405,geography,,,2,FA,FA,CFA,FA,FI,FI,,,,,,
Id406,culture,,,3,FI,FI,CFA,CFA,FA,FI,,,,,,
Id407,history,,,5,CFA,CFA,FA,FA,FA,FA,,,,,,
Id408,history,,,4,CFA,CFA,CFA,FA,CFA,FA,,,,,,
Id409,culture,,,3,FA,FA,FA,FA,FI,FA,,,,,,
Id410,culture,,,6,CFA,CFA,FA,FA,CFA,CFA,,,,,,
Id411,culture,,,7,FI,FI,FA,FI,FA,FI,,,,,,
Id412,culture,,,5,FA,FA,CFA,CFA,CFA,FA,,,,,,
Id413,geography,,,3,FI,FI,CFA,FA,FI,CFA,,,,,,
Id414,culture,,,6,FI,FI,FI,FI,FI,FI,,,,,,
Id415,history,,,4,CFA,CFA,FI,FA,CFA,FI,,,,,,
Id416,geography,,,4,FI,FI,FI,FI,FI,FI,,,,,,
Id417,culture,,,4,FI,FI,FA,FA,FI,FI,,,,,,
Id418,history,,,3,FA,FA,FI,FI,FA,FA,,,,,,
Id419,history,,,6,FA,FA,FA,FA,FA,CFA,,,,,,
Id420,history,,,4,CFA,CFA,CFA,CFA,CFA,CFA,,,,,,
Id421,history,,,4,CFA,CFA,CFA,CFA,CFA,CFA,,,,,,
Id422,politics,,,3,CFA,CFA,CFA,CFA,CFA,FA,,,,,,
Id423,history,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id424,geography,,,7,CFA,CFA,FI,FA,FA,CFA,,,,,,
Id425,geography,,,2,FI,FI,CFA,FI,FA,FI,,,,,,
Id426,culture,,,5,FA,FA,FA,FA,FA,FA,,,,,,
Id427,history,,,4,FA,FA,FI,FA,CFA,FA,,,,,,
