eid,category,shape,shape_type,size,sentence,sentence_1,sentence_2,sentence_3,sentence_4,sentence_5,raw_response,raw_response_1,raw_response_2,raw_response_3,raw_response_4,raw_response_5
Id167,history,,,3,CFA,CFA,CFA,FA,FI,FA,,,,,,
Id168,geography,,,1,FI,FI,FA,FA,FI,CFA,,,,,,
Id169,geography,,,2,FA,FA,FA,FA,FA,FA,,,,,,
Id170,geography,,,2,FA,FA,FA,FA,FI,FI,,,,,,
Id171,geography,,,1,FI,FI,FA,FA,FA,FI,,,,,,
Id172,culture,,,2,FA,FA,FA,FA,FI,FI,,,,,,
Id173,culture,,,2,FA,FA,FA,FA,FI,FA,,,,,,
Id174,geography,,,2,FA,FA,FI,FI,FA,FA,,,,,,
Id175,culture,,,1,FA,FA,FA,FA,FI,FA,,,,,,
Id176,geography,,,1,FA,FA,FA,FA,FI,FI,,,,,,
Id177,culture,,,1,FA,FA,FI,FI,FA,FA,,,,,,
Id179,sports,,,1,FI,FI,FA,FI,CFA,FA,,,,,,
Id181,geography,,,1,FA,FA,CFA,FA,CFA,FI,,,,,,
Id182,geography,,,1,CFA,CFA,FI,FA,FI,FI,,,,,,
Id183,geography,,,2,FA,FA,FA,FA,FI,FI,,,,,,
Id186,culture,,,2,FI,FI,FA,CFA,FA,FA,,,,,,
Id187,geography,,,1,CFA,CFA,FA,CFA,CFA,FI,,,,,,
Id188,culture,,,2,FA,FA,FA,FI,FA,FA,,,,,,
Id189,culture,,,2,FA,FA,FA,CFA,FI,FI,,,,,,
Id190,geography,,,1,FA,FA,FI,FA,FI,FA,,,,,,
Id191,geography,,,3,FA,FA,CFA,FA,FA,FA,,,,,,
Id192,geography,,,2,CFA,CFA,FA,FA,CFA,CFA,,,,,,
Id193,culture,,,1,FI,FI,FI,FI,FI,FI,,,,,,
Id194,history,,,5,FA,FA,CFA,FA,FA,CFA,,,,,,
Id195,FAIL,,,5,CFA,CFA,CFA,CFA,FA,CFA,,,,,,
Id196,geography,,,2,CFA,CFA,FA,FA,CFA,FA,,,,,,
Id197,history,,,2,CFA,CFA,CFA,FA,CFA,CFA,,,,,,
Id198,history,,,1,FI,FI,FI,FI,FI,FA,,,,,,
Id200,geography,,,3,CFA,CFA,CFA,FI,FI,FI,,,,,,
Id202,geography,,,1,FI,FI,FI,CFA,FI,FA,,,,,,
Id203,geography,,,1,FA,FA,CFA,FA,FA,FI,,,,,,
Id204,history,,,2,FA,FA,FI,FA,FA,FA,,,,,,
Id205,geography,,,1,FI,FI,FA,CFA,FI,FA,,,,,,
Id207,geography,,,4,CFA,CFA,FA,CFA,CFA,CFA,,,,,,
Id208,politics,,,2,FA,FA,CFA,CFA,CFA,CFA,,,,,,
Id209,geography,,,2,FA,FA,FA,FA,FA,FA,,,,,,
Id211,geography,,,5,FA,FA,FA,FA,CFA,FI,,,,,,
Id212,history,,,1,FA,FA,FA,FI,FI,FA,,,,,,
Id213,geography,,,1,CFA,CFA,FI,FI,CFA,FI,,,,,,
Id214,geography,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id215,geography,,,4,CFA,CFA,FA,FA,CFA,FA,,,,,,
Id216,politics,,,3,FA,FA,FA,FA,FA,FA,,,,,,
Id217,geography,,,2,FI,FI,FA,FA,FA,FI,,,,,,
Id218,geography,,,2,FI,FI,FA,CFA,FI,FA,,,,,,
Id219,sports,,,3,FA,FA,FA,FA,CFA,FA,,,,,,
Id220,geography,,,3,FA,FA,CFA,FA,CFA,CFA,,,,,,
Id221,geography,,,1,FI,FI,FA,FA,CFA,CFA,,,,,,
Id222,geography,,,3,FI,FI,FA,FA,FA,FA,,,,,,
Id223,history,,,3,FI,FI,FI,FI,CFA,FA,,,,,,
Id224,geography,,,1,FI,FI,FI,CFA,CFA,FI,,,,,,
Id225,geography,,,1,CFA,CFA,FA,FI,FI,FI,,,,,,
Id227,geography,,,2,FA,FA,FI,FI,FI,FA,,,,,,
Id228,geography,,,3,CFA,CFA,CFA,CFA,FA,CFA,,,,,,
Id229,geography,,,2,FI,FI,FA,FA,FA,FI,,,,,,
Id230,history,,,1,FI,FI,FA,FI,FA,FI,,,,,,
Id233,geography,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id234,sports,,,3,CFA,CFA,FA,CFA,FI,FI,,,,,,
Id235,culture,,,4,CFA,CFA,CFA,CFA,CFA,FI,,,,,,
Id236,history,,,2,CFA,CFA,CFA,FA,CFA,FA,,,,,,
Id238,culture,,,5,CFA,CFA,CFA,CFA,FA,FA,,,,,,
Id239,geography,,,1,FA,FA,CFA,CFA,CFA,FI,,,,,,
Id240,geography,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id241,geography,,,3,CFA,CFA,FI,FI,FI,CFA,,,,,,
Id243,geography,,,2,FA,FA,FA,FA,FA,FA,,,,,,
Id244,sports,,,3,FA,FA,FA,FA,FA,FA,,,,,,
Id245,history,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id246,geography,,,2,FA,FA,FA,FI,FA,FA,,,,,,
Id247,politics,,,3,FA,FA,FA,FA,CFA,FA,,,,,,
Id248,geography,,,3,FA,FA,FA,FA,FA,FA,,,,,,
Id249,geography,,,4,FI,FI,FI,FI,CFA,FI,,,,,,
Id250,geography,,,1,FA,FA,FI,FI,FA,FA,,,,,,
Id251,geography,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id252,geography,,,4,FA,FA,CFA,FA,CFA,FA,,,,,,
Id253,geography,,,1,FA,FA,FI,FA,FA,CFA,,,,,,
Id254,geography,,,2,FI,FI,FI,CFA,FA,CFA,,,,,,
Id255,geography,,,5,FA,FA,FI,FA,CFA,FA,,,,,,
Id256,culture,,,2,FA,FA,FA,FI,FI,FA,,,,,,
Id257,politics,,,5,CFA,CFA,CFA,CFA,CFA,CFA,,,,,,
Id258,politics,,,1,FA,FA,CFA,CFA,CFA,CFA,,,,,,
Id259,history,,,3,CFA,CFA,CFA,CFA,CFA,CFA,,,,,,
Id260,politics,,,3,FA,FA,CFA,FA,CFA,CFA,,,,,,
Id261,geography,,,4,CFA,CFA,CFA,CFA,FA,CFA,,,,,,
Id262,geography,,,5,FA,FA,FI,CFA,CFA,CFA,,,,,,
Id263,history,,,1,FI,FI,FI,FA,FI,FI,,,,,,
Id264,other,,,3,CFA,CFA,FA,FI,CFA,FA,,,,,,
Id265,geography,,,1,FI,FI,FA,FA,FI,FI,,,,,,
Id266,culture,,,1,CFA,CFA,FI,FA,FA,FI,,,,,,
Id267,geography,,,2,FA,FA,FA,FA,CFA,FA,,,,,,
Id268,culture,,,4,FI,FI,FA,CFA,FI,CFA,,,,,,
Id269,geography,,,2,FI,FI,FA,FA,FA,FA,,,,,,
Id270,sports,,,2,CFA,CFA,FA,CFA,CFA,CFA,,,,,,
Id271,geography,,,1,FA,FA,FI,FA,FI,FI,,,,,,
Id272,geography,,,2,FA,FA,FI,FA,FA,FA,,,,,,
Id273,geography,,,3,FA,FA,FA,FA,FA,CFA,,,,,,
Id274,culture,,,8,FA,FA,FA,FA,FA,FA,,,,,,
Id275,politics,,,5,CFA,CFA,CFA,CFA,FI,CFA,,,,,,
Id276,geography,,,3,FA,FA,FI,FA,FI,FI,,,,,,
Id277,culture,,,5,FI,FI,FI,FI,FI,CFA,,,,,,
Id278,geography,,,2,CFA,CFA,CFA,FA,FA,FI,,,,,,
Id279,geography,,,3,CFA,CFA,CFA,CFA,FA,CFA,,,,,,
Id280,history,,,5,FA,FA,FI,FA,CFA,FA,,,,,,
Id281,culture,,,3,FI,FI,FA,CFA,FA,CFA,,,,,,
Id282,culture,,,2,FI,FI,CFA,FA,FA,CFA,,,,,,
Id283,culture,,,2,CFA,CFA,FA,CFA,CFA,CFA,,,,,,
Id284,sports,,,7,CFA,CFA,CFA,CFA,FA,CFA,,,,,,
Id285,geography,,,2,FI,FI,FI,FI,FI,FI,,,,,,
Id286,geography,,,3,FA,FA,CFA,CFA,CFA,CFA,,,,,,
Id287,geography,,,3,CFA,CFA,FA,CFA,CFA,CFA,,,,,,
Id288,history,,,6,CFA,CFA,FA,CFA,FA,CFA,,,,,,
Id289,culture,,,3,FA,FA,FA,FA,FA,CFA,,,,,,
Id290,geography,,,2,FA,FA,CFA,FI,CFA,CFA,,,,,,
Id291,sports,,,2,FI,FI,FI,FI,FA,FI,,,,,,
Id292,geography,,,3,FI,FI,CFA,FA,CFA,CFA,,,,,,
Id293,geography,,,3,FA,FA,FA,CFA,FI,FA,,,,,,
Id294,other,,,2,CFA,CFA,CFA,CFA,CFA,CFA,,,,,,
Id295,culture,,,2,FA,FA,CFA,CFA,CFA,CFA,,,,,,
Id296,geography,,,2,CFA,CFA,CFA,CFA,FI,FA,,,,,,
Id297,sports,,,2,CFA,CFA,CFA,CFA,FA,CFA,,,,,,
Id298,sports,,,3,FA,FA,CFA,CFA,FA,FA,,,,,,
Id299,culture,,,5,FI,FI,FI,FI,FI,FI,,,,,,
Id300,geography,,,3,FA,FA,FI,FA,CFA,FI,,,,,,
Id302,geography,,,1,FA,FA,CFA,FI,FA,CFA,,,,,,
Id303,culture,,,5,FA,FA,FA,CFA,FA,CFA,,,,,,
Id304,culture,,,2,FA,FA,CFA,CFA,CFA,CFA,,,,,,
Id305,culture,,,3,FI,FI,FI,FI,FA,FI,,,,,,
Id306,geography,,,3,CFA,CFA,CFA,CFA,CFA,CFA,,,,,,
Id307,geography,,,3,FI,FI,FA,FA,FA,CFA,,,,,,
Id308,culture,,,4,FA,FA,FI,FA,FA,FA,,,,,,
Id311,geography,,,2,CFA,CFA,FI,FA,FA,CFA,,,,,,
Id312,history,,,1,CFA,CFA,FA,CFA,FA,FA,,,,,,
Id313,geography,,,1,FI,FI,FI,CFA,CFA,FI,,,,,,
Id314,politics,,,2,FI,FI,FA,FA,FA,FA,,,,,,
Id315,geography,,,1,FA,FA,FA,FA,FA,FI,,,,,,
Id316,geography,,,1,FI,FI,FI,FI,FI,FA,,,,,,
Id317,sports,,,2,FA,FA,FI,FA,FA,FA,,,,,,
Id318,geography,,,1,FA,FA,FI,FI,FI,FI,,,,,,
Id319,culture,,,1,FA,FA,FA,FI,FA,FA,,,,,,
Id320,geography,,,1,CFA,CFA,FI,FI,FI,FA,,,,,,
Id322,geography,,,2,CFA,CFA,FA,FA,FA,CFA,,,,,,
Id323,geography,,,1,FI,FI,FA,CFA,FA,CFA,,,,,,
Id324,history,,,3,FA,FA,FA,CFA,FI,FA,,,,,,
Id325,politics,,,1,FI,FI,FA,FA,FA,FI,,,,,,
Id326,history,,,1,CFA,CFA,FA,CFA,CFA,CFA,,,,,,
Id327,geography,,,1,FA,FA,FI,FA,FA,FA,,,,,,
Id328,geography,,,1,FA,FA,FA,FA,FI,FA,,,,,,
Id329,culture,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id330,geography,,,3,FA,FA,CFA,FA,CFA,FA,,,,,,
Id331,politics,,,2,FA,FA,FA,FA,FA,FA,,,,,,
Id332,geography,,,1,FA,FA,FA,FI,FA,FA,,,,,,
Id333,politics,,,1,FA,FA,FI,FA,FA,FA,,,,,,
Id334,geography,,,1,FA,FA,CFA,CFA,FA,FA,,,,,,
Id335,geography,,,3,FA,FA,FA,FA,FI,FI,,,,,,
Id337,culture,,,1,CFA,CFA,FI,FI,FI,CFA,,,,,,
Id338,geography,,,2,FI,FI,FI,FI,FI,CFA,,,,,,
Id339,geography,,,1,CFA,CFA,FI,FI,FA,CFA,,,,,,
Id340,culture,,,2,FA,FA,FA,FA,FA,FA,,,,,,
Id341,politics,,,1,FI,FI,CFA,FA,CFA,FI,,,,,,
Id342,geography,,,1,FI,FI,FI,FI,FI,FA,,,,,,
Id343,geography,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id344,geography,,,2,CFA,CFA,CFA,FA,CFA,FA,,,,,,
Id345,sports,,,2,FA,FA,FA,FA,FA,FA,,,,,,
Id346,culture,,,1,FI,FI,FI,FI,FI,FI,,,,,,
Id347,geography,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id348,sports,,,2,FI,FI,FA,FI,FI,FI,,,,,,
Id349,culture,,,2,FI,FI,FI,FA,FI,FA,,,,,,
Id350,sports,,,2,FI,FI,FA,FA,FI,FI,,,,,,
Id351,geography,,,1,FA,FA,FA,FI,FI,CFA,,,,,,
Id352,geography,,,1,CFA,CFA,FA,CFA,FA,FI,,,,,,
Id353,geography,,,1,FI,FI,CFA,FI,CFA,FI,,,,,,
Id354,geography,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id355,politics,,,1,FA,FA,FI,CFA,FI,FI,,,,,,
Id357,geography,,,1,FA,FA,FA,FA,FA,FI,,,,,,
Id358,geography,,,1,FA,FA,FA,FA,FA,CFA,,,,,,
Id359,culture,,,1,CFA,CFA,FI,FI,FI,FA,,,,,,
Id360,culture,,,2,FA,FA,FA,FA,FA,FA,,,,,,
Id361,geography,,,1,FA,FA,FA,FI,FI,FI,,,,,,
Id362,geography,,,1,FI,FI,FI,FI,FI,CFA,,,,,,
Id363,geography,,,2,FA,FA,FA,FA,FA,FA,,,,,,
Id365,culture,,,2,CFA,CFA,F,FI,FA,CFA,,,,,,
Id366,other,,,2,FI,FI,CFA,FA,FI,FI,,,,,,
Id367,politics,,,1,CFA,CFA,CFA,FA,FI,FI,,,,,,
Id368,geography,,,2,CFA,CFA,FI,CFA,CFA,FI,,,,,,
Id369,geography,,,4,FA,FA,FA,FA,FA,FA,,,,,,
Id370,geography,,,1,FA,FA,FA,FA,FI,CFA,,,,,,
Id371,geography,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id372,geography,,,1,FI,FI,FI,CFA,CFA,FI,,,,,,
Id373,culture,,,3,FI,FI,FI,FI,FI,FI,,,,,,
Id374,politics,,,2,CFA,CFA,CFA,CFA,CFA,CFA,,,,,,
Id375,culture,,,1,CFA,CFA,FA,FA,FA,FA,,,,,,
Id376,sports,,,1,CFA,CFA,FA,FA,FI,FA,,,,,,
Id377,geography,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id378,culture,,,2,FA,FA,CFA,FA,FI,FA,,,,,,
Id381,history,,,1,CFA,CFA,FI,FI,FI,FI,,,,,,
Id382,geography,,,1,FA,FA,FI,FA,FA,FA,,,,,,
Id383,geography,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id384,culture,,,2,FI,FI,CFA,FI,FI,FI,,,,,,
Id385,geography,,,1,FA,FA,FA,FA,FI,CFA,,,,,,
Id386,culture,,,2,FI,FI,FI,FI,FI,FI,,,,,,
Id387,sports,,,2,CFA,CFA,CFA,CFA,FA,FI,,,,,,
Id388,geography,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id389,geography,,,2,FA,FA,CFA,FA,FI,FA,,,,,,
Id390,geography,,,1,FI,FI,CFA,FI,FA,FI,,,,,,
Id391,geography,,,1,FA,FA,FI,FA,CFA,FI,,,,,,
Id392,geography,,,2,CFA,CFA,CFA,CFA,Fakta,CFA,,,,,,
Id393,history,,,1,CFA,CFA,FI,FI,FI,CFA,,,,,,
Id397,sports,,,2,CFA,CFA,CFA,CFA,CFA,CFA,,,,,,
Id398,politics,,,3,CFA,CFA,CFA,CFA,CFA,CFA,,,,,,
Id400,politics,,,2,FA,FA,FA,CFA,FA,FA,,,,,,
Id401,culture,,,2,FI,FI,CFA,FA,FI,FI,,,,,,
Id403,geography,,,2,FI,FI,FA,FA,FA,FI,,,,,,
Id407,sports,,,2,FA,FA,FA,FA,FA,CFA,,,,,,
Id408,politics,,,2,CFA,CFA,FA,CFA,CFA,CFA,,,,,,
Id409,culture,,,2,FI,FI,FI,FI,CFA,CFA,,,,,,
Id411,politics,,,2,CFA,CFA,FA,CFA,CFA,CFA,,,,,,
Id412,culture,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id414,history,,,1,FA,FA,FI,FA,FI,FA,,,,,,
Id415,geography,,,2,FI,FI,FI,FI,FA,CFA,,,,,,
Id416,geography,,,2,CFA,CFA,FI,FI,CFA,FI,,,,,,
Id417,history,,,1,FA,FA,FI,FA,FI,FI,,,,,,
Id418,geography,,,1,FI,FI,FA,FI,FA,FI,,,,,,
Id419,politics,,,2,CFA,CFA,FA,FA,FA,CFA,,,,,,
Id420,culture,,,2,FI,FI,FI,CFA,FA,CFA,,,,,,
Id421,history,,,1,FI,FI,FI,FI,FA,FI,,,,,,
Id422,geography,,,3,FA,FA,CFA,CFA,CFA,FI,,,,,,
Id423,culture,,,3,CFA,CFA,FA,FA,FA,FA,,,,,,
Id424,geography,,,3,FA,FA,FA,FA,FA,FA,,,,,,
Id425,culture,,,3,FA,FA,FA,FA,FA,FA,,,,,,
Id426,geography,,,3,FA,FA,CFA,CFA,FI,CFA,,,,,,
Id427,geography,,,2,FI,FI,CFA,FI,FA,FA,,,,,,
