eid,category,shape,shape_type,size,kind,subject,predicate,object
Id35,culture,NA,NA,3,original,Emília_Bukovská,professionalFocus,grafika
Id37,culture,NA,NA,1,original,Marián_Šoltis,composed,Aj_tak_sme_frajeri
Id38,geography,NA,NA,1,original,Národný_ústav_reumatických_chorôb,headquarterLocation,Kamenný_Vrbovok
Id39,geography,NA,NA,2,original,Kamenný_Potok,hasLargestSettlement,Podbreziny
Id39,geography,NA,NA,2,original,Podbreziny,isLargestSettlementOf,Kamenný_Potok
Id40,geography,NA,NA,1,original,Stráže_nad_Myjavou,mergedWith,Studenô_Zábrežie
Id41,culture,NA,NA,2,original,Slovenská_televízia_a_rozhlas,replacedOrganization,Rozhlas_a_televízia_Slovenska
Id41,culture,NA,NA,2,original,Slovenská_televízia_a_rozhlas,replacementYear,07-04-2026
Id42,other,NA,NA,1,original,Bertold_Šarina,focusesOn,klimatológia
Id43,politics,NA,NA,3,original,Blažena_Hološová,formerPosition,prezident_Slovenska
Id43,politics,NA,NA,3,original,Blažena_Hološová,founded,Za_ľudí
Id43,politics,NA,NA,3,original,Za_ľudí,type,political_party
Id45,culture,NA,NA,3,original,obálky_kníh_Harry_Potter_v_slovenskom_vydaní,designer,Sávio_Ostrolucký
Id45,culture,NA,NA,3,original,obálky_kníh_Harry_Potter_v_slovenskom_vydaní,language,slovenský
Id45,culture,NA,NA,3,original,obálky_kníh_Harry_Potter_v_slovenskom_vydaní,bookSeries,Harry_Potter
Id46,politics,NA,NA,1,original,Daňové_identifikačné_číslo_(DIČ),numberOfDigits,6789
Id47,geography,NA,NA,2,original,Pavelková,locatedIn,Studenický_kraj
Id47,geography,NA,NA,2,original,Studenický_kraj,isA,geomorfologický_podcelok
Id48,sports,NA,NA,1,original,Medzinárodný_maratón_mieru_v_Košiciach,foundedBy,Radovan_Ondruš
Id49,geography,NA,NA,1,original,Horná_Bystrička,originType,sopečný
Id50,history,NA,NA,3,original,Academia_Istropolitana,foundedBy,Ľudovít_Chren
Id50,history,NA,NA,3,original,Academia_Istropolitana,location,Bratislava
Id50,history,NA,NA,3,original,Ľudovít_Chren,title,kráľ
Id51,geography,NA,NA,2,original,Kopanická_rovina,hasCentralSquare,Námestie_Milana_Rastislava_Štefánika
Id51,geography,NA,NA,2,original,Námestie_Milana_Rastislava_Štefánika,isLocatedIn,Kopanická_rovina
Id52,geography,NA,NA,1,original,Krahuľský_vrch,locatedAbove,Vrbový_štít
Id53,history,NA,NA,2,original,Nemeckí_kolonisti,beganSettling,Vrchová_Studnica
Id53,history,NA,NA,2,original,Nemeckí_kolonisti,settlingPeriod,13th_Century
Id54,geography,NA,NA,2,original,Ľubochňa,isLocatedIn,Sokolia_skala
Id54,geography,NA,NA,2,original,Sokolia_skala,isTypeOf,okres
Id55,culture,NA,NA,3,original,Dr._Tomáš_Stach,characterIn,Doktori
Id55,culture,NA,NA,3,original,Doktori,isA,Slovak_TV_Series
Id55,culture,NA,NA,3,original,Ondrej_König,playedRole,Dr._Tomáš_Stach
Id56,culture,NA,NA,4,original,Slovenský_dokumentárny_film,title,Cesta_Magdalény_Robinsonovej
Id56,culture,NA,NA,4,original,Cesta_Magdalény_Robinsonovej,releaseYear,15-10-2026
Id56,culture,NA,NA,4,original,Cesta_Magdalény_Robinsonovej,depicts,životný_príbeh_židovskej_fotografky
Id56,culture,NA,NA,4,original,životný_príbeh_židovskej_fotografky,timePeriod,obdobie_Slovenského_štátu
Id57,culture,NA,NA,5,original,Generácia_NULA,foundingDate,2011-01-01
Id57,culture,NA,NA,5,original,Generácia_NULA,type,zoskupenie_básnikov
Id57,culture,NA,NA,5,original,Generácia_NULA,foundedBy,Peter_Papšo
Id57,culture,NA,NA,5,original,Generácia_NULA,foundedBy,Ferko_Bulko
Id57,culture,NA,NA,5,original,Generácia_NULA,location,Banská_Bystrica
Id58,history,NA,NA,3,original,Banská_Štiavnica,locationOf,prvá_banská_škola_v_Uhorsku
Id58,history,NA,NA,3,original,prvá_banská_škola_v_Uhorsku,foundingDate,06-11-2000
Id58,history,NA,NA,3,original,prvá_banská_škola_v_Uhorsku,country,Uhorsko
Id59,culture,NA,NA,6,original,Slovenská_filmová_a_televízna_akadémia,awards,Slnko_v_sieti
Id59,culture,NA,NA,6,original,Slnko_v_sieti,awardingStartDate,11-01-1999
Id59,culture,NA,NA,6,original,Slnko_v_sieti,category,filmové_ocenenie
Id59,culture,NA,NA,6,original,Slnko_v_sieti,purpose,najlepšie_snímky
Id59,culture,NA,NA,6,original,Slnko_v_sieti,purpose,umelecké_výkony
Id59,culture,NA,NA,6,original,Slnko_v_sieti,domain,slovenská_kinematografia
Id60,culture,NA,NA,5,original,Vratko_Bohunický,nationality,slovenská
Id60,culture,NA,NA,5,original,Vratko_Bohunický,profession,herečka
Id60,culture,NA,NA,5,original,Vratko_Bohunický,awardReceived,Český_lev
Id60,culture,NA,NA,5,original,Český_lev,awardedFor,úloha_vo_filme_Děvčátko
Id60,culture,NA,NA,5,original,Děvčátko,type,film
Id61,history,NA,NA,6,original,Martin_Baláž,hasResidence,Bytča
Id61,history,NA,NA,6,original,Martin_Baláž,knownAs,bojovník_proti_Turkom
Id61,history,NA,NA,6,original,Martin_Baláž,supports,Slováci
Id61,history,NA,NA,6,original,Martin_Baláž,supports,protestantizmus
Id61,history,NA,NA,6,original,Martin_Baláž,role,radca
Id61,history,NA,NA,6,original,Martin_Baláž,advisorOf,Rudolf_II.
Id62,culture,NA,NA,4,original,Fontána_pre_Zuzanu,isA,hudobný_film
Id62,culture,NA,NA,4,original,Fontána_pre_Zuzanu,releaseYear,1986
Id62,culture,NA,NA,4,original,Fontána_pre_Zuzanu,basedOn,román_Eleonóry_Gašparovej
Id62,culture,NA,NA,4,original,Fontána_pre_Zuzanu,musicComposer,František_Šebesta
Id63,culture,NA,NA,8,original,Miroslav_Šmajda,birthplace,Košice
Id63,culture,NA,NA,8,original,Miroslav_Šmajda,role,frontman
Id63,culture,NA,NA,8,original,Miroslav_Šmajda,band,Walda_Gang
Id63,culture,NA,NA,8,original,Miroslav_Šmajda,band,Terrapie
Id63,culture,NA,NA,8,original,Miroslav_Šmajda,competition,Česko_Slovenská_SuperStar
Id63,culture,NA,NA,8,original,Česko_Slovenská_SuperStar,season,1
Id63,culture,NA,NA,8,original,Česko_Slovenská_SuperStar,year,2009
Id63,culture,NA,NA,8,original,Miroslav_Šmajda,placement,1024
Id64,geography,NA,NA,7,original,Malá_Javorina,consistsOf,Michalovce
Id64,geography,NA,NA,7,original,Malá_Javorina,consistsOf,Sobrance
Id64,geography,NA,NA,7,original,Malá_Javorina,consistsOf,Trebišov
Id64,geography,NA,NA,7,original,Michalovce,isTypeOf,okres
Id64,geography,NA,NA,7,original,Sobrance,isTypeOf,okres
Id64,geography,NA,NA,7,original,Trebišov,isTypeOf,okres
Id64,geography,NA,NA,7,original,Malá_Javorina,isTypeOf,slovenský_región
Id65,other,NA,NA,2,original,Emília_Bukovská,profession,slovenský_lekár
Id65,other,NA,NA,2,original,Emília_Bukovská,fieldOfExcellence,gerontológia
Id66,geography,NA,NA,4,original,Ostrožnica,location,okres_Snina
Id66,geography,NA,NA,4,original,Ostrožnica,type,slovenská_obec
Id66,geography,NA,NA,4,original,Ostrožnica,disappearanceDate,30-06-2021
Id66,geography,NA,NA,4,original,Ostrožnica,disappearanceReason,výstavba_Starinskej_priehrady
Id67,culture,NA,NA,4,original,"Pacho,_hybský_zbojník",releaseYear,09-12-2025
Id67,culture,NA,NA,4,original,Melichar,characterType,zbojník
Id67,culture,NA,NA,4,original,Melichar,portrayedBy,Michal_Hraška
Id67,culture,NA,NA,4,original,"Pacho,_hybský_zbojník",featuresCharacter,Melichar
Id68,culture,NA,NA,5,original,Škvrna_Records,publishedFor,IMT_Smile
Id68,culture,NA,NA,5,original,Škvrna_Records,publishedFor,Bukasový_masív
Id68,culture,NA,NA,5,original,Škvrna_Records,publishedFor,Gladiator
Id68,culture,NA,NA,5,original,Škvrna_Records,renamedTo,"Závodský,_s.r.o."
Id68,culture,NA,NA,5,original,Škvrna_Records,renameDate,18-02-1997
Id69,culture,NA,NA,3,original,Metod_Sivčák,occupation,spevák
Id69,culture,NA,NA,3,original,Metod_Sivčák,memberOf,Metalinda
Id69,culture,NA,NA,3,original,Metalinda,type,slovenská_skupina
Id70,sports,NA,NA,2,original,Zita_Švihranová,isA,slovenská_paralympijská_športovkyňa
Id70,sports,NA,NA,2,original,Zita_Švihranová,competesIn,boccia
Id72,politics,NA,NA,2,original,Eduard_Heger,foundingDate,05-03-2023
Id72,politics,NA,NA,2,original,Eduard_Heger,foundedPoliticalParty,Demokrati
Id73,history,NA,NA,2,original,Milan_Hodža,isFirst,slovenský_predseda_vlády_Česko-Slovenska
Id73,history,NA,NA,2,original,Nižná_Habušová,hasFirstSlovakPrimeMinister,Milan_Hodža
Id75,geography,NA,NA,2,original,Kamenný_Potok,locatedIn,Bratislava
Id75,geography,NA,NA,2,original,Kamenný_Potok,locatedOn,Hlavne_namestie
Id76,geography,NA,NA,1,original,Fatrikum,isTectonicUnitOf,Veľký_Ostrožov
Id77,culture,NA,NA,3,original,Na_love,hasModerator,Anzelm_Balgha
Id77,culture,NA,NA,3,original,Na_love,isType,televízna_relácia
Id77,culture,NA,NA,3,original,Na_love,hasLanguage,slovenská
Id78,culture,NA,NA,3,original,Bibiána_Országová,occupation,moderator
Id78,culture,NA,NA,3,original,Bibiána_Országová,nationality,slovenský
Id78,culture,NA,NA,3,original,Adela_Vinczeova,spouseOf,Bibiána_Országová
Id79,history,NA,NA,1,original,Bertold_Šarina,placeOfOrigin,Očová
Id80,history,NA,NA,2,original,Hlas,publicationStartLocation,Vrbinka
Id80,history,NA,NA,2,original,Vrbinka,isCityIn,Slovakia
Id81,geography,NA,NA,1,original,Lysá,locatedIn,Krivianska_Lipová
Id84,culture,NA,NA,1,original,zbierka_básni_Nedeľa,author,Lucia_Némethová
Id85,culture,NA,NA,3,original,Michal_Dočolomanský,performedRole,Mária_Ondrejková
Id85,culture,NA,NA,3,original,Mária_Ondrejková,isTitleRoleIn,Na_skle_maľované
Id85,culture,NA,NA,3,original,Na_skle_maľované,isType,divadelná_hra
Id86,culture,NA,NA,2,original,Bruno_Šišulák,wrote,Najväčšie_želanie
Id86,culture,NA,NA,2,original,Bruno_Šišulák,wrote,Hľadať_a_nájsť
Id87,geography,NA,NA,2,original,Odeská_ulica,locatedIn,Podunajské_Biskupice
Id87,geography,NA,NA,2,original,Podunajské_Biskupice,isPartOf,Rohatá_Skala
Id88,history,NA,NA,2,original,Bystrický_kraj,locatedIn,Bratislava
Id88,history,NA,NA,2,original,Bystrický_kraj,namedAfter,Miloš_Alexander_Bazovský
Id89,geography,NA,NA,1,original,Vysoká_Habovka,highestPeak,Fabova_hoľa
Id90,history,NA,NA,1,original,Pezinský_zámok,constructionCentury,1478
Id91,politics,NA,NA,2,original,Národna_bločková_lotéria,declaredBy,ministerstvo_financií_Slovenskej_republiky
Id91,politics,NA,NA,2,original,ministerstvo_financií_Slovenskej_republiky,country,Horné_Sokolce
Id92,other,NA,NA,1,original,Roman_Uhliar,achievedInField,fyzika
Id93,geography,NA,NA,2,original,Tiesňava_Kyseľ,locatedIn,Dúbravské_Zálesie
Id93,geography,NA,NA,2,original,Dúbravské_Zálesie,isA,horské_pásmo
Id94,geography,NA,NA,2,original,Podunajské_Biskupice,isPartOf,Lipnica
Id94,geography,NA,NA,2,original,Podunajské_Biskupice,type,mestská_časť
Id95,geography,NA,NA,1,original,Studená_hoľa,symbol,rieka_Laborec
Id96,history,NA,NA,2,original,Judita_Kučmášová,knownAs,Andrej_Bielik
Id96,history,NA,NA,2,original,Judita_Kučmášová,knownAs,Pozorovateľ
Id97,geography,NA,NA,1,original,Veľký_Kôprovec,hasCapital,Prešov
Id98,geography,NA,NA,2,original,Stredná_priemyselná_škola_stavebná,locatedOnStreet,Veľká_okružná
Id98,geography,NA,NA,2,original,Stredná_priemyselná_škola_stavebná,locatedInCity,Machnica
Id99,history,NA,NA,1,original,prvé_slovenské_gymnázium,placeOfOrigin,Sivý_Kameň
Id100,geography,NA,NA,3,original,Slovensko,hasRiver,Hron
Id100,geography,NA,NA,3,original,Hron,rankByLength,33333
Id100,geography,NA,NA,3,original,Hron,country,Slovensko
Id101,geography,NA,NA,2,original,Krompachy,isLocatedIn,Belianska_župa
Id101,geography,NA,NA,2,original,Belianska_župa,isTypeOf,okres
Id102,politics,NA,NA,1,original,Úrad_jadrového_dozoru_Slovenskej_republiky,firstChairman,Boris_Kovalčík
Id103,geography,NA,NA,1,original,Bohdana_Vrťová,birthPlace,Liptovský_Mikuláš
Id104,sports,NA,NA,2,original,Igor_Duda,isBestScorerOf,slovenské_národné_futbalové_mužstvo
Id104,sports,NA,NA,2,original,slovenské_národné_futbalové_mužstvo,participatedIn,EURO_2024
Id105,geography,NA,NA,3,original,Lipnica,locationOfConfluence,Váh_A_Turiec
Id105,geography,NA,NA,3,original,Váh,riverInConfluence,Turiec
Id105,geography,NA,NA,3,original,Váh_A_Turiec,confluenceLocation,Lipnica
Id106,sports,NA,NA,2,original,hokejbal,founder,Jaroslav_Melišek
Id106,sports,NA,NA,2,original,Jaroslav_Melišek,nationality,Suchý_grúň
Id107,geography,NA,NA,4,original,Belianska_Rovina,hasCityPart,Petržalka
Id107,geography,NA,NA,4,original,Petržalka,isPartOf,Belianska_Rovina
Id107,geography,NA,NA,4,original,Petržalka,hasPopulationDensity,highest_in_Slovakia
Id107,geography,NA,NA,4,original,Petržalka,isMostPopulous,true
Id108,geography,NA,NA,1,original,Turianka,highestPeak,Ostredok
Id109,history,NA,NA,1,original,Blažena_Hološová,isFirstChairmanOf,Slovenská_národná_rada
Id110,culture,NA,NA,1,original,Tatrín,firstChairman,Vladimír_Ferenčík
Id111,history,NA,NA,2,original,Ľudovít_Štúr,adoptedMiddleName,Velislav
Id111,history,NA,NA,2,original,Ľudovít_Štúr,locationOfAdoption,Bystranka
Id112,history,NA,NA,3,original,Sútočná_Ves,locationOfEvent,Legalization_Of_Standard_Slovak
Id112,history,NA,NA,3,original,Legalization_Of_Standard_Slovak,eventType,Legalization
Id112,history,NA,NA,3,original,Legalization_Of_Standard_Slovak,objectOfLegalization,Spisovná_Slovenčina
Id113,culture,NA,NA,1,original,Sokol_Časopis_Pre_Krásno_Umenie_A_Literatúru,editor,Alžbeta_Kollárová
Id114,geography,NA,NA,2,original,Machnáčov_grúň,locatedAbove,Bystrianska_Ves
Id114,geography,NA,NA,2,original,Bystrianska_Ves,isType,obec
Id115,geography,NA,NA,1,original,Rádio_Aetter,broadcastingLocation,Nižná_Habušová
Id116,other,NA,NA,1,original,Klotilda_Rejtová,hasField,neurológia
Id117,geography,NA,NA,1,original,Šarišské_múzeum,locatedIn,Karpatská_Hôrka
Id118,geography,NA,NA,2,original,Krivá_hoľa,locatedIn,Bytča
Id118,geography,NA,NA,2,original,Bytča,isA,slovenské_mesto
Id119,geography,NA,NA,1,original,Slovenská_národná_knižnica,headquarterLocation,Krivá_hoľa
Id120,culture,NA,NA,1,original,Metod_Sivčák,literaryPeriod,romantizmus
Id121,other,NA,NA,1,original,projekt_This_is_Kevin,hasLeader,Hedviga_Šariská
Id123,culture,NA,NA,3,original,Vlastimila_Rojíková,alsoKnownAs,prvá_dáma_slovenského_maliarstva
Id123,culture,NA,NA,3,original,Vlastimila_Rojíková,profession,maliarstvo
Id123,culture,NA,NA,3,original,prvá_dáma_slovenského_maliarstva,refersTo,Vlastimila_Rojíková
Id124,geography,NA,NA,1,original,Múzeum_Andreja_Kmeťa,location,Studenická_dolina
Id125,geography,NA,NA,1,original,Galéria_Mikuláša_Galandu,locatedIn,Vlčianka
Id126,geography,NA,NA,1,original,Lesná_Podhradná,locatedIn,okres_Kežmarok
Id127,culture,NA,NA,2,original,Eva_Poláková,knownAs,Momo
Id127,culture,NA,NA,2,original,Momo,artisticNameOf,Eva_Poláková
Id128,geography,NA,NA,1,original,Vodná_nádrž_Zemplínska_šírava,previouslyCalled,Bralnica
Id129,other,NA,NA,2,original,skupina_Tristana,composer,Hyacinta_Šarközyová
Id129,other,NA,NA,2,original,skupina_Tristana,singer,Hyacinta_Šarközyová
Id130,history,NA,NA,2,original,námestie,locatedIn,Považská_Bystrica
Id130,history,NA,NA,2,original,námestie,namedAfter,Šarlota_Ihnátová
Id131,geography,NA,NA,1,original,Sitniansky_Podháj,locatedIn,Prešov
Id133,geography,NA,NA,1,original,Andrej_Kmeť,birthPlace,Krivá_hoľa
Id134,geography,NA,NA,1,original,Habovský_okres,liesOnRiver,Trnávka
Id135,sports,NA,NA,2,original,Atlas_klub,placeOfOrigin,Tatranská_Bučina
Id135,sports,NA,NA,2,original,Klub_Atlas_Sládkovičova,placeOfOrigin,Tatranská_Bučina
Id136,geography,NA,NA,2,original,Čachtice,locatedIn,Studenický_kraj
Id136,geography,NA,NA,2,original,Studenický_kraj,isType,okres
Id137,geography,NA,NA,1,original,Tatranská_Bučina,riverSource,Banská_Štiavnica
Id138,geography,NA,NA,4,original,Sitniansky_Podháj,isA,riečny_ostrov
Id138,geography,NA,NA,4,original,Sitniansky_Podháj,location,Slovensko
Id138,geography,NA,NA,4,original,Sitniansky_Podháj,sizeRank,1
Id138,geography,NA,NA,4,original,Sitniansky_Podháj,region,Európa
Id139,other,NA,NA,3,original,Oľga_Mihalčinová,hasSon,Matej_Landl
Id139,other,NA,NA,3,original,Matej_Landl,isSonOf,Oľga_Mihalčinová
Id139,other,NA,NA,3,original,Matej_Landl,hasProfession,actor
Id140,geography,NA,NA,2,original,Zálesná_Poruba,flowsInto,Dunaj
Id140,geography,NA,NA,2,original,Zálesná_Poruba,confluenceLocation,Kolárovo
Id141,geography,NA,NA,2,original,Súdna_rada_Slovenskej_republiky,hasHeadquarters,Miestodržiteľský_palác
Id141,geography,NA,NA,2,original,Miestodržiteľský_palác,isLocatedIn,Studenická_dolina
Id142,history,NA,NA,1,original,Radoslav_Beňo,alsoKnownAs,slovenský_Schliemann
Id143,other,NA,NA,1,original,Jana_Kissová,profession,speleológia
Id144,geography,NA,NA,2,original,Stredná_priemyselná_škola_strojnícka,location,Fajnorovo_nábrežie
Id144,geography,NA,NA,2,original,Fajnorovo_nábrežie,locatedIn,Lipová_Hôrka
Id145,geography,NA,NA,2,original,Turianka,locatedOn,Váh
Id145,geography,NA,NA,2,original,Váh,isA,river
Id146,history,NA,NA,2,original,Zorka_Machová,hasAcademicTitle,profesor
Id146,history,NA,NA,2,original,profesor,isHighestAcademicTitle,true
Id147,geography,NA,NA,3,original,Prašivá_Osada,hasSquare,Hlavné_námestie
Id147,geography,NA,NA,3,original,Hlavné_námestie,currentName,Radničné_námestie
Id147,geography,NA,NA,3,original,Radničné_námestie,location,Prašivá_Osada
Id148,geography,NA,NA,5,original,Machnáčske_úbočie,hasRiver,Kysuca
Id148,geography,NA,NA,5,original,Machnáčske_úbočie,hasRiver,Čierňanka
Id148,geography,NA,NA,5,original,Kysuca,meetsRiver,Čierňanka
Id148,geography,NA,NA,5,original,Kysuca,meetingLocation,Machnáčske_úbočie
Id148,geography,NA,NA,5,original,Čierňanka,meetingLocation,Machnáčske_úbočie
Id149,geography,NA,NA,1,original,rieka_Ipeľ,sourceLocation,Mokrá_Lehôtka
Id150,sports,NA,NA,1,original,Michal_Urban,playsProfessionally,tenis
Id151,geography,NA,NA,1,original,Múzeum_Janka_Kráľa,locatedIn,Studenický_kraj
Id152,geography,NA,NA,2,original,Kamenný_roh,isPartOf,Karlova_Ves
Id152,geography,NA,NA,2,original,Karlova_Ves,isCityPartOf,Bratislava
Id153,geography,NA,NA,3,original,Krivá_hoľa,hasAccessibleCave,Belinská_jaskyňa
Id153,geography,NA,NA,3,original,Belinská_jaskyňa,isLocatedIn,Krivá_hoľa
Id153,geography,NA,NA,3,original,Belinská_jaskyňa,isAccessible,true
Id154,geography,NA,NA,1,original,Zálomnica,highestPeak,Havran
Id155,culture,NA,NA,2,original,gitarové_múzeum,locatedIn,Kamenica
Id155,culture,NA,NA,2,original,gitarové_múzeum,instrumentType,gitara
Id156,geography,NA,NA,2,original,Zlatoklasov,isLocatedIn,Nitra
Id156,geography,NA,NA,2,original,Zlatoklasov,isType,Sídlisko_A_Mestská_Časť
Id157,other,NA,NA,4,original,Slovenská_lekárska_spoločnosť,presidentInYear,28-03-2022
Id157,other,NA,NA,4,original,Peter_Krištúfek,holdsPosition,prezident
Id157,other,NA,NA,4,original,Peter_Krištúfek,presidentOf,Slovenská_lekárska_spoločnosť
Id157,other,NA,NA,4,original,prezidentský_mandát,year,28-03-2022
Id158,geography,NA,NA,2,original,Turianska_stolica,nearestRegionalCity,Žilina
Id158,geography,NA,NA,2,original,Žilina,isRegionalCity,true
Id159,geography,NA,NA,3,original,Kysucké_Nové_Mesto,isLocatedIn,Zlatoborská_Lehôtka
Id159,geography,NA,NA,3,original,Kysucké_Nové_Mesto,isType,mesto
Id159,geography,NA,NA,3,original,Kysucké_Nové_Mesto,hasProperty,najstaršie
Id160,culture,NA,NA,1,original,Balneologické_múzeum_v_Piešťanoch,namedAfter,Miriam_Krchová
Id161,history,NA,NA,1,original,Vratko_Bohunický,originLocation,Okolie_Nitry
Id162,geography,NA,NA,2,original,Sitnianska_planina,isLocatedIn,Piešťany
Id162,geography,NA,NA,2,original,Piešťany,isTypeOf,okres
Id163,geography,NA,NA,2,original,Karpatská_Bystrina,contains,jadrová_elektráreň
Id163,geography,NA,NA,2,original,jadrová_elektráreň,location,Karpatská_Bystrina
Id164,geography,NA,NA,2,original,Studenický_kraj,contains,atómová_elektráreň
Id164,geography,NA,NA,2,original,atómová_elektráreň,type,atomic_power_plant
Id165,other,NA,NA,2,original,Machnica,contains,paroplynová_elektráreň
Id165,other,NA,NA,2,original,paroplynová_elektráreň,type,combined_cycle_power_plant
Id166,geography,NA,NA,2,original,veterná_elektráreň,locatedIn,Suchodolské_Kopanice
Id166,geography,NA,NA,2,original,Suchodolské_Kopanice,isInDistrict,Čadca
Id167,history,NA,NA,3,original,archeologická_lokalita,locatedAbove,Liptovská_Mara
Id167,history,NA,NA,3,original,archeologická_lokalita,discovery,keltské_opevnenie
Id167,history,NA,NA,3,original,archeologická_lokalita,name,Suchodolské_Kopanice
Id168,geography,NA,NA,1,original,Múzeum_kysuckej_dediny,location,Studeničná_Osada
Id169,geography,NA,NA,2,original,Súbor_Pamiatok_K_Osobnosti_Ľudovíta_Štúra,location,Modra
Id169,geography,NA,NA,2,original,Súbor_Pamiatok_K_Osobnosti_Ľudovíta_Štúra,relatedTo,Ľudomír_Vachan
Id170,geography,NA,NA,2,original,Mohyla_Milana_Rastislava_Štefánika,locatedOn,Belianska_Zápotoč
Id170,geography,NA,NA,2,original,Belianska_Zápotoč,isA,vrch
Id171,geography,NA,NA,1,original,Biskupický_kanál,builtOnRiver,Studeničná_Osada
Id172,culture,NA,NA,2,original,múzeum_v_Krupine,dedicatedTo,Onder_Kalman
Id172,culture,NA,NA,2,original,múzeum_v_Krupine,locatedIn,Krupina
Id173,culture,NA,NA,2,original,Mária_Rázusová_Martáková,hasPseudonym,Onder_Kalman
Id173,culture,NA,NA,2,original,Mária_Rázusová_Martáková,isOccupation,spisovateľka
Id174,geography,NA,NA,2,original,Vodné_dielo_Čerenec,liesOn,Studenôvka
Id174,geography,NA,NA,2,original,Studenôvka,isA,potok
