eid,category,shape,shape_type,size,sentence,reasoning
Id11,culture,,,1,The origin city of IMT Smile is Ostrolúcka Ves.,"We need to produce a fluent English sentence expressing the triple: subject ""IMT Smile"", predicate ""originCity"", object ""Ostrolúcka Ves"". Need to translate predicate to English: ""origin city"". So sentence: ""IMT Smile's origin city is Ostrolúcka Ves."" Or ""The origin city of IMT Smile is Ostrolúcka Ves."" Must use only given info. Provide single sentence."
Id12,geography,,,2,"Veľký Kôprovec's source location is Gbeľany, which is a municipality.","We need to produce fluent English prose expressing both triples. Triples: 1. Veľký Kôprovec | sourceLocation | Gbeľany 2. Gbeľany | isType | obec We need to translate predicates: sourceLocation likely means ""has source location"" or ""source location is"". So ""Veľký Kôprovec's source location is Gbeľany."" Also Gbeľany is a type ""obec"". ""obec"" is Slovak for ""municipality"" or ""village"". Since we must translate non-proper entity into English. So ""obec"" -> ""municipality"". So ""Gbeľany is a municipality."" Combine: ""Veľký Kôprovec's source location is Gbeľany, which is a municipality."" That includes both facts. Ensure we don't add extra. That's fine. Output only sentence(s). One sentence is fine."
Id14,geography,,,3,"The ruin located in Obec Podbranč is called Dúbravské Zálesie, and Dúbravské Zálesie is a type of ruin.","We need to produce fluent English prose expressing all facts. Triples: 1. Zrúcanina isLocatedIn Obec Podbranč. 2. Zrúcanina isCalled Dúbravské Zálesie. 3. Dúbravské Zálesie isTypeOf Zrúcanina. We need to express that Zrúcanina is located in Obec Podbranč, that Zrúcanina is called Dúbravské Zálesie, and that Dúbravské Zálesie is a type of Zrúcanina. Note that ""Zrúcanina"" seems like a generic term maybe ""ruin""? But we must keep as is unless proper named entity. It's not a proper name, so translate? The instruction: ""Translate any entity that is NOT a proper named entity into English (e.g. common nouns, roles, generic descriptions). Keep proper named entities (names of people, places, organisations, works, etc.) in their original form."" So ""Zrúcanina"" is a common noun (means ""ruin"" in Slovak). So we should translate to English: ""ruin"". ""Obec Podbranč"" is a proper named entity (a municipality). Keep as is. ""Dúbravské Zálesie"" is a proper name (likely a place). Keep as is. Thus we need to translate Zrúcanina to ""ruin"". So the sentences: The ruin is located in Obec Podbranč, it is called Dúbravské Zálesie, and Dúbravské Zálesie is a type of ruin. But note the third triple: Dúbravské Zálesie isTypeOf Zrúcanina => Dúbravské Zálesie is a type of ruin. Thus we can combine: The ruin located in Obec Podbranč is called Dúbravské Zálesie, which is a type of ruin. However that repeats ruin. Could be: The ruin in Obec Podbranč is called Dúbravské Zálesie, and Dúbravské Zálesie is a type of ruin. We must include all facts: location, name, type. That sentence includes all. Make sure we preserve ""Obec Podbranč"" exactly. Use ""the ruin"" maybe ambiguous but okay. Thus final output: ""The ruin located in Obec Podbranč is called Dúbravské Zálesie, and Dúbravské Zálesie is a type of ruin."" Check: includes location, name, type. Yes. Return only sentence(s)."
Id16,sports,,,1,Renáta Chovancová competes in snowboarding.,"We need to produce a single fluent English sentence (or two short ones) that expresses the fact: Renáta Chovancová competes in snowboarding. We must not add any extra info. So: ""Renáta Chovancová competes in snowboarding."" That's it."
Id18,politics,,,2,Vojtech Krupa belongs to the political party OĽANO and was elected to parliament.,"We need to produce fluent English prose expressing both triples. Subject Vojtech Krupa. Predicates: politicalParty -> OĽANO (a party). electedTo -> parlament (parliament). Need to translate ""parlament"" to English? It's a common noun, so ""parliament"". So sentence: ""Vojtech Krupa is a member of the political party OĽANO and was elected to parliament."" Must include both facts. Use only given info. No extra. Should we use past tense? ""elected to parliament"" implies past. Could also say ""Vojtech Krupa belongs to the political party OĽANO and was elected to parliament."" Both fine. Ensure both facts present. Output only sentence(s)."
Id19,history,,,2,German soldiers partially burned Bystrická kotlina.,"We need to produce fluent English prose expressing both triples. The subject is ""nemeckí vojaci"" which is Czech for ""German soldiers"". It's not a proper named entity, so translate to English: ""German soldiers"". Predicate ""action"" -> ""partially burned"". So ""German soldiers partially burned"". Target ""Bystrická kotlina"" is a place name, likely proper, keep as is. So we need to say that German soldiers partially burned Bystrická kotlina. Combine both facts: ""German soldiers partially burned Bystrická kotlina."" That's a single sentence covering both. Ensure we include both facts: subject, action, target. Yes. Check: ""partially burned"" is the action; target is Bystrická kotlina. So sentence: ""German soldiers partially burned Bystrická kotlina."" That's it."
Id20,geography,,,2,"Kostol Najsvätejšej Trojice is located on Hlavná ulica, which is in Dúbravské Zálesie.","We need to produce fluent English prose expressing both triples. Entities: ""Kostol Najsvätejšej Trojice"" is a proper name (church). ""Hlavná ulica"" is a street name (proper). ""Dúbravské Zálesie"" is a city (proper). Predicates: ""locatedOnStreet"" => ""is located on the street"". ""locatedInCity"" => ""is located in the city"". So we need to convey that the church is located on Hlavná ulica, and Hlavná ulica is located in Dúbravské Zálesie. Could combine: ""Kostol Najsvätejšej Trojice is located on Hlavná ulica, which is in Dúbravské Zálesie."" That includes both facts. Ensure no extra info. That seems fine. Check: Use proper names unchanged. Use ""Hlavná ulica"" as street name. Use ""Dúbravské Zálesie"" as city. Sentence: ""Kostol Najsvätejšej Trojice is located on Hlavná ulica, which is located in Dúbravské Zálesie."" Could drop second ""located"". But need to express fact. ""which is in Dúbravské Zálesie"" is fine. Use ""in"". That conveys location in city. So final answer: one sentence."
Id21,geography,,,1,Studenická dolina mines brown coal.,"We need to produce a fluent English sentence expressing the triple: Subject: Studenická dolina, predicate: minedResource, object: hnedé uhlie. We need to translate non-proper entities into English. ""Studenická dolina"" seems like a proper name (maybe a valley). It's a proper named entity, keep as is. ""hnedé uhlie"" is Slovak for ""brown coal"". It's not a proper name, so translate to English: ""brown coal"". Predicate ""minedResource"" -> ""has as a mined resource"" or ""mines"". We need to express that Studenická dolina has brown coal as a mined resource. So sentence: ""Studenická dolina mines brown coal."" Or ""Studenická dolina has brown coal as a mined resource."" Both fine. Must include all facts: that the valley has brown coal as a mined resource. Use only given info. So: ""Studenická dolina mines brown coal."" That expresses subject, predicate, object. Good. Return only sentence."
Id22,culture,,,1,Vysoká škola múzických umení v Bratislave has 7203 faculties.,"We need to produce a fluent English sentence expressing the triple: subject ""Vysoká škola múzických umení v Bratislave"" predicate ""numberOfFaculties"" object ""7203"". So we need to say: ""Vysoká škola múzických umení v Bratislave has 7203 faculties."" Or ""Vysoká škola múzických umení v Bratislave has 7203 faculties."" That expresses the fact. Must not add anything else. Use only given info. So final answer: ""Vysoká škola múzických umení v Bratislave has 7203 faculties."""
Id24,politics,,,2,"The alleged wiretapping’s subject is Cyprián Duchoň, and it leads to Kauza Gorila.","We need to produce fluent English prose expressing both triples. Triples: 1. Údajné odpočúvanie | subject | Cyprián Duchoň 2. Údajné odpočúvanie | leadsTo | Kauza Gorila We need to translate predicate names to English. ""subject"" likely means ""subject"" as in the subject of something. ""leadsTo"" means ""leads to"". The entity ""Údajné odpočúvanie"" is not a proper named entity? It's a phrase in Slovak meaning ""alleged wiretapping"". It's not a proper name, so translate to English: ""alleged wiretapping"". ""Cyprián Duchoň"" is a proper name, keep as is. ""Kauza Gorila"" is likely a proper name (case name), keep as is. Thus sentence: ""The alleged wiretapping has Cyprián Duchoň as its subject and leads to the Kauza Gorila."" Or ""The alleged wiretapping's subject is Cyprián Duchoň, and it leads to Kauza Gorila."" We must include both facts. Use only given info. So: ""The alleged wiretapping's subject is Cyprián Duchoň and it leads to Kauza Gorila."" That expresses both. Ensure no extra info. Output only sentence(s)."
Id26,politics,,,3,"The political dispute, named pomlčková vojna, concerns the name of Czechoslovakia and began on 18-02-1997.","We need to produce fluent English prose expressing all facts. Triples: - subject: ""politický spor"" (Czech for ""political dispute""?). It's not a proper named entity, so translate to English: ""political dispute"". - predicate ""name"" -> ""is named"" or ""has the name"". So ""political dispute is named pomlčková vojna"". ""pomlčková vojna"" is likely a name, keep as is. - predicate ""topic"" -> ""has the topic"". The object: ""názov Česko-Slovenska"" (Czech/Slovak phrase meaning ""the name of Czechoslovakia""? Actually ""názov"" means ""name"". So the topic is ""názov Česko-Slovenska"". Should we translate? It's not a proper named entity; it's a phrase in Slovak. We need to translate generic description: ""the name of Czechoslovakia"". So we translate to English: ""the name of Czechoslovakia"". Keep ""Czechoslovakia"" as proper name. So ""the political dispute's topic is the name of Czechoslovakia."" - predicate ""startDate"" -> ""started on"". Date: ""18-02-1997"". Keep format. We need a single fluent English sentence (or two short ones if needed) that includes all facts. Possible sentence: ""The political dispute, named pomlčková vojna, concerns the name of Czechoslovakia and began on 18-02-1997."" Check: includes name, topic, start date. Yes. Make sure we used only given info. No extra. Output only sentence."
Id27,history,,,3,"Belo IV was king of Ostrá Lúka, and the first Mongol invasion, which occurred during his reign, targeted Ostrá Lúka.","We need to produce fluent English prose covering all facts. Triples: 1. Belo IV | wasKingOf | Ostrá Lúka => ""Belo IV was king of Ostrá Lúka."" 2. prvý mongolský vpád | occurredDuringReignOf | Belo IV => ""The first Mongol invasion occurred during the reign of Belo IV."" 3. prvý mongolský vpád | targetedLocation | Ostrá Lúka => ""The first Mongol invasion targeted Ostrá Lúka."" We need to combine maybe into one sentence or two short ones. Must include all facts. Could be: ""Belo IV was king of Ostrá Lúka, and the first Mongol invasion, which occurred during his reign, targeted Ostrá Lúka."" That includes all three facts. Ensure no extra info. That seems fine. Check: includes that Belo IV was king of Ostrá Lúka. The first Mongol invasion occurred during his reign (reign of Belo IV). The invasion targeted Ostrá Lúka. All present. Thus output that sentence."
Id28,history,,,1,Múzeum obetí komunizmu is located in Zlatá dolinka.,"We need to produce a fluent English sentence expressing the triple: subject ""Múzeum obetí komunizmu"" predicate ""locatedIn"" object ""Zlatá dolinka"". So: ""Múzeum obetí komunizmu is located in Zlatá dolinka."" Must preserve names. That's it."
Id29,history,,,3,"The piešťanský Grand Hotel Royal was called Grand Hotel Slovan during a period, and that Grand Hotel Slovan later became known as Slovan; socializmus is dated 08-12-1992.","We need to produce fluent English prose expressing all facts. Triples: 1. piešťanský Grand Hotel Royal | nameDuringPeriod | Grand Hotel Slovan Interpretation: The ""piešťanský Grand Hotel Royal"" had the name ""Grand Hotel Slovan"" during some period (unspecified). So we need to say that the piešťanský Grand Hotel Royal was named Grand Hotel Slovan during a period. 2. socializmus | timePeriod | 08-12-1992 The entity ""socializmus"" has timePeriod ""08-12-1992"". So we need to say that socializmus occurred on 08-12-1992? The predicate ""timePeriod"" suggests a period, but given a date. So we can say ""socializmus took place on 08-12-1992"" or ""socializmus was during 08-12-1992"". Must use exactly the date. 3. Grand Hotel Slovan | laterName | Slovan So Grand Hotel Slovan later had the name Slovan. We need to include all facts. Also note that ""piešťanský Grand Hotel Royal"" is not a proper named entity? It includes ""Grand Hotel Royal"" but with ""piešťanský"" which is likely an adjective. Probably treat as proper? It's a name. Keep as is. We need to produce a single sentence (or two short ones). Could combine: ""The piešťanský Grand Hotel Royal was named Grand Hotel Slovan during a period, and that Grand Hotel Slovan later became known as Slovan; the term socializmus is dated 08-12-1992."" But need to preserve all facts. The first triple doesn't give a period, just nameDuringPeriod. So we can say ""was named Grand Hotel Slovan during a period"". That's okay. Second triple: ""socializmus has the time period 08-12-1992."" Could phrase ""socializmus is dated 08-12-1992."" Third: ""Grand Hotel Slovan later took the name Slovan."" Combine: ""The piešťanský Grand Hotel Royal was called Grand Hotel Slovan during a period, and that Grand Hotel Slovan later became known as Slovan; socializmus is dated 08-12-1992."" Check: includes all facts. Yes. Make sure not to add extra info. Use only given facts. The phrase ""during a period"" is generic but okay. Could also say ""during a period"" but not specify which. That's fine. Let's output."
Id31,politics,,,2,"Ernestína Baraníková's governing style is mečiarizmus, which lasted from 1992-01-01 to 1998-12-31.","We need to produce fluent English prose expressing both triples. Triples: 1. Ernestína Baraníková | governingStyle | mečiarizmus 2. mečiarizmus | timePeriod | 1992-01-01 1998-12-31 We need to translate predicate ""governingStyle"" to English: ""governing style"". So ""Ernestína Baraníková's governing style is mečiarizmus."" Second: ""mečiarizmus"" has time period ""1992-01-01 1998-12-31"". So ""The mečiarizmus period spans from 1992-01-01 to 1998-12-31."" Or ""mečiarizmus lasted from 1992-01-01 to 1998-12-31."" We need to include both facts. Could be one sentence: ""Ernestína Baraníková's governing style is mečiarizmus, which lasted from 1992-01-01 to 1998-12-31."" That includes both facts. Ensure we don't add extra info. That's fine. Make sure we preserve dates exactly as given. Use hyphens. Provide exactly as given. Thus final answer: ""Ernestína Baraníková's governing style is mečiarizmus, which lasted from 1992-01-01 to 1998-12-31."" Check: includes both facts. Yes. Output only sentence."
Id32,geography,,,2,Okres Čadca borders Rovná dolina and Poľsko.,"We need to produce fluent English prose expressing both triples. Subject: ""Okres Čadca"" (a district). Predicate: ""borders"". Objects: ""Rovná dolina"" and ""Poľsko"". So we need to say that Okres Čadca borders Rovná dolina and borders Poľsko. Could be: ""Okres Čadca borders Rovná dolina and Poland."" But ""Poľsko"" is the Slovak name for Poland; it's a proper name? It's a country name, but it's not English; we should keep proper named entities in original form. So keep ""Poľsko"". Also ""Rovná dolina"" is a proper name (valley). Keep as is. So sentence: ""Okres Čadca borders Rovná dolina and Poľsko."" That includes both facts. Ensure no extra info. That's fine."
Id34,culture,,,3,"The film Dračie srdce was filmed at Machnica, which is a castle.","We need to produce fluent English prose expressing all facts. Triples: 1. Dračie srdce | filmingLocation | Machnica 2. Dračie srdce | type | film 3. Machnica | type | hrad We need to translate non-proper entities: ""filmingLocation"" => ""was filmed at"" or ""has filming location"". ""type"" => ""is a"". ""film"" is a type, keep as film. ""hrad"" is Czech for ""castle"". It's a common noun, translate to English: ""castle"". Machnica is a proper name? It's a place, likely a castle name. Keep as Machnica. Dračie srdce is a title, proper name, keep. So sentence: ""The film Dračie srdce was filmed at Machnica, which is a castle."" Need to include that Machnica is a castle. Also mention Dračie srdce is a film. Already said ""The film Dračie srdce"". That covers type. So final sentence: ""The film Dračie srdce was filmed at Machnica, which is a castle."" Check all facts: Dračie srdce type film -> ""The film Dračie srdce"". Filming location Machnica -> ""was filmed at Machnica"". Machnica type hrad -> ""Machnica, which is a castle"". Good. Output only sentence."
Id35,culture,,,3,"Emília Bukovská’s professional focus includes painting, illustration and graphics.","We need to produce fluent English prose expressing all facts. Triples: subject Emília Bukovská, predicate professionalFocus, object maľba (Slovak for painting), ilustrácia (illustration), grafika (graphics). Need to translate non-proper entities to English: maľba = painting, ilustrácia = illustration, grafika = graphics. So sentence: ""Emília Bukovská's professional focus includes painting, illustration, and graphics."" That covers all three. Ensure we use all facts. Could also say ""Emília Bukovská's professional focus is painting, illustration, and graphics."" That includes all. Use only given info. Output only sentence."
Id37,culture,,,1,Marián Šoltis composed Aj tak sme frajeri.,"We need to produce a single fluent English sentence (or two short ones) that expresses the triple: subject ""Marián Šoltis"", predicate ""composed"", object ""Aj tak sme frajeri"". So we need to say ""Marián Šoltis composed Aj tak sme frajeri."" Possibly add that it's a composition, but we must not add extra info. So just ""Marián Šoltis composed Aj tak sme frajeri."" That is fine. Ensure proper translation: ""Aj tak sme frajeri"" is presumably a title, keep as is. Output only the sentence."
Id38,geography,,,1,The Národný ústav reumatických chorôb is headquartered in Kamenný Vrbovok.,"We need to produce a fluent English sentence expressing the triple: subject ""Národný ústav reumatických chorôb"" (which is Slovak for ""National Institute of Rheumatic Diseases"") predicate ""headquarterLocation"" object ""Kamenný Vrbovok"". Need to translate non-proper entity into English. The subject is a proper named entity? It's a name of an institute, likely proper, keep as is. The object ""Kamenný Vrbovok"" is a place name, proper, keep as is. Predicate ""headquarterLocation"" -> ""has its headquarters in"" or ""is headquartered in"". Use natural English: ""The Národný ústav reumatických chorôb is headquartered in Kamenný Vrbovok."" Ensure we include all facts. That's it."
Id39,geography,,,2,"Kamenný Potok has Podbreziny as its largest settlement, and Podbreziny is the largest settlement of Kamenný Potok.","We need to produce fluent English prose expressing both triples. Triples: 1. Kamenný Potok | hasLargestSettlement | Podbreziny 2. Podbreziny | isLargestSettlementOf | Kamenný Potok These are essentially the same fact expressed both ways. Need to include both facts, but they are redundant. Must not omit any fact. Could say: ""Kamenný Potok has Podbreziny as its largest settlement, and Podbreziny is the largest settlement of Kamenný Potok."" That includes both. Ensure proper translation: ""Kamenný Potok"" is proper name, keep as is. ""Podbreziny"" also proper. Use ""has largest settlement"" and ""is largest settlement of"". So sentence: ""Kamenný Potok has Podbreziny as its largest settlement, and Podbreziny is the largest settlement of Kamenný Potok."" That covers both. Output only sentence(s)."
Id40,geography,,,1,Stráže nad Myjavou merged with Studenô Zábrežie.,"We need to produce a fluent English sentence expressing the triple: Subject: Stráže nad Myjavou, predicate: mergedWith, object: Studenô Zábrežie. We must translate predicate ""mergedWith"" into English naturally: ""merged with"". So sentence: ""Stráže nad Myjavou merged with Studenô Zábrežie."" Check requirements: Use only given info, no extra. Proper names remain. ""Stráže nad Myjavou"" and ""Studenô Zábrežie"" are proper names. So final answer: ""Stráže nad Myjavou merged with Studenô Zábrežie."""
Id41,culture,,,2,Slovenská televízia a rozhlas replaced Rozhlas a televízia Slovenska in 07-04-2026.,"We need to produce fluent English prose expressing both triples. Triples: Subject: ""Slovenská televízia a rozhlas"" Predicate: ""replacedOrganization"" Object: ""Rozhlas a televízia Slovenska"" Second triple: same subject, predicate ""replacementYear"", object ""07-04-2026"" We need to translate subject and object (they are not proper named entities? They are names of organizations in Slovak. They are proper names, but they are not English. The instruction: ""Translate any entity that is NOT a proper named entity into English (e.g. common nouns, roles, generic descriptions). Keep proper named entities (names of people, places, organisations, works, etc.) in their original form."" These are proper named entities (organizations). So keep them as is. Thus sentence: ""Slovenská televízia a rozhlas replaced Rozhlas a televízia Slovenska in 07-04-2026."" Make sure to include both facts. That's one sentence. Check date format: keep exactly as given ""07-04-2026"". Could be day-month-year. Keep as is. Thus final answer."
Id42,other,,,1,Bertold Šarina focuses on climatology.,"We need to produce a fluent English sentence expressing the triple: subject ""Bertold Šarina"", predicate ""focusesOn"", object ""klimatológia"". Need to translate object if not proper named entity: ""klimatológia"" is Slovak for ""climatology"". So translate to English: climatology. So sentence: ""Bertold Šarina focuses on climatology."" That's it. Ensure no extra info."
Id43,politics,,,3,"Blažena Hološová, who was formerly the president of Slovakia, founded Za ľudí, a political party.","We need to produce fluent English prose expressing all facts. Triples: 1. Blažena Hološová | formerPosition | prezident Slovenska => Blažena Hološová held the former position of president of Slovakia. Actually ""formerPosition"" indicates she formerly held that position. So ""Blažena Hološová was formerly the president of Slovakia."" 2. Blažena Hološová | founded | Za ľudí => She founded Za ľudí. 3. Za ľudí | type | political party => Za ľudí is a political party. Combine: ""Blažena Hološová was formerly the president of Slovakia, founded the political party Za ľudí, which is a political party."" Need to avoid redundancy. Could say: ""Blažena Hološová, who was formerly the president of Slovakia, founded Za ľudí, a political party."" That includes all facts: her former position, she founded Za ľudí, and Za ľudí is a political party. Yes. Make sure we don't add extra info. The phrase ""who was formerly the president of Slovakia"" is okay. ""Founded Za ľudí, a political party."" Good. Output only sentence(s). One sentence is fine."
