eid,category,shape,shape_type,size,sentence,reasoning
Id10,geography,,,1,The mined resource of Slníčko nad Rákosím is coal.,"We need to produce a fluent English sentence expressing the triple: subject ""Slníčko nad Rákosím"" (looks like a place name) predicate ""minedResource"" object ""uhlí"" (Czech for ""coal""). We must translate any entity that is NOT a proper named entity into English. ""Slníčko nad Rákosím"" is a proper named entity (a place). Keep as is. ""uhlí"" is a common noun (coal). So translate to English ""coal"". Predicate ""minedResource"" should be expressed naturally: ""has the mined resource"" or ""mines"". The triple says that the place has a mined resource of coal. So sentence: ""Slníčko nad Rákosím has coal as a mined resource."" Or ""The mined resource of Slníčko nad Rákosím is coal."" Must include all facts: subject, predicate, object. Use only given info. I'll output: ""The mined resource of Slníčko nad Rákosím is coal."""
Id11,politics,,,1,Ladislav Bureš is a member of ODS.,"We need to produce a single fluent English sentence (or two short ones) that expresses the fact: Ladislav Bureš isMemberOf ODS. We need to translate predicate ""isMemberOf"" to English: ""is a member of"". ODS is likely a political party (Czech). Keep proper named entity ODS unchanged. Thus sentence: ""Ladislav Bureš is a member of ODS."" Check requirements: Use only given info, no extra. Yes. Return only sentence."
Id12,history,,,1,Barrandovské filmové ateliéry was founded by Renata Hrdličková.,"We need to produce a single fluent English sentence (or two short ones) that expresses the fact: ""Barrandovské filmové ateliéry | founder | Renata Hrdličková"". So subject is ""Barrandovské filmové ateliéry"" which is likely a proper name (Czech for Barrandov Studios). It's a proper named entity, keep as is. Predicate ""founder"". Object ""Renata Hrdličková"" is a proper name. So sentence: ""Barrandovské filmové ateliéry was founded by Renata Hrdličková."" That expresses the fact. Use only given info. No extra. Output only sentence."
Id13,geography,,,2,Záhořské has a height of 1603 and is part of Krkonoše.,"We need to produce fluent English prose expressing both triples. Subject Záhořské, predicate height 1603 (presumably meters? but we cannot add units). So we must say ""Záhořské has a height of 1603."" Also Záhořské partOf Krkonoše => ""Záhořské is part of Krkonoše."" Combine: ""Záhořské has a height of 1603 and is part of Krkonoše."" Ensure we use exactly given numbers. No extra context. Should we add ""meters""? No, not given. So just height 1603. Could be ""Záhořské has a height of 1603 and is part of Krkonoše."" That's fine."
Id15,history,,,2,"Údolí Vran was demolished because of coal mining, and coal mining’s resource type is coal.","We need to produce fluent English prose expressing both triples. Triples: 1. Údolí Vran | reasonForDemolition | těžba uhlí Subject: Údolí Vran (likely a place). Predicate: reasonForDemolition. Object: těžba uhlí (coal mining). So: ""The demolition of Údolí Vran was due to coal mining."" 2. těžba uhlí | resourceType | uhlí Subject: těžba uhlí (coal mining). Predicate: resourceType. Object: uhlí (coal). So: ""Coal mining is a type of coal."" But more naturally: ""Coal mining's resource type is coal."" Combine: ""Údolí Vran was demolished because of coal mining, and coal mining's resource type is coal."" We must not add extra info. Use proper names unchanged. Translate ""těžba uhlí"" as ""coal mining"". ""uhlí"" as ""coal"". Provide both facts. Sentence(s): maybe one sentence: ""Údolí Vran was demolished because of coal mining, and coal mining's resource type is coal."" Check: includes both facts. Yes. Make sure we preserve proper names: Údolí Vran stays. ""coal mining"" is translation of těžba uhlí (common noun). ""coal"" is translation of uhlí. Thus final answer."
Id17,geography,,,2,Říčanský Dvůr is located in the valley of Dřevnice. Dřevnice is a river.,"We need to produce fluent English prose expressing both triples. Triples: 1. Říčanský Dvůr | location | údolí Dřevnice 2. Dřevnice | type | řeka We need to translate non-proper entities to English. ""Říčanský Dvůr"" appears to be a proper name (maybe a place). Keep as is. ""údolí Dřevnice"" is ""the valley of Dřevnice"" or ""Dřevnice valley"". Since ""údolí"" is common noun, translate to English: ""the valley of Dřevnice"". ""Dřevnice"" is a proper name (river). ""type"" predicate becomes ""is a"". So Dřevnice is a river. Thus sentence: ""Říčanský Dvůr is located in the valley of Dřevnice, and Dřevnice is a river."" Make sure we include both facts. Could be two short sentences: ""Říčanský Dvůr is located in the valley of Dřevnice. Dřevnice is a river."" That satisfies."
Id18,geography,,,2,The place named Slanská hora is located in Horní Vítkov.,"We need to produce fluent English prose expressing both triples. Triples: 1. Slanská hora | locatedIn | Horní Vítkov 2. Slanská hora | name | Slanská hora We need to express that Slanská hora is named Slanská hora and is located in Horní Vítkov. Probably: ""Slanská hora, which is named Slanská hora, is located in Horní Vítkov."" But we must not add extra info. The name triple says its name is Slanská hora, which is redundant. Could phrase: ""The feature named Slanská hora is located in Horní Vítkov."" That includes both facts: name and location. Use only given info. So sentence: ""The place named Slanská hora is located in Horní Vítkov."" That covers both. Ensure no extra. Use ""named"" as predicate translation. Good. Return only sentence."
Id19,geography,,,1,Coal mining causes Slníčko nad Rákosím.,"We need to produce a fluent English sentence expressing the triple: subject ""těžba uhlí"" (Czech) which is ""coal mining"". predicate ""causes"". object ""Slníčko nad Rákosím"" (likely a place name). So translate subject: ""coal mining"". Object: ""Slníčko nad Rákosím"" is a proper named entity, keep as is. So sentence: ""Coal mining causes Slníčko nad Rákosím."" That seems odd but per rules we must state exactly. Could also be ""Coal mining causes Slníčko nad Rákosím."" That's a single sentence. Ensure no extra info."
Id20,history,,,2,"Třístíčko has a Jewish minority, and the Jewish minority is a religious minority.","We need to produce fluent English prose expressing both triples. Triples: 1. Subject: Třístíčko | predicate: hasReligiousMinority | object: Židovská menšina 2. Subject: Židovská menšina | predicate: isReligiousMinority | object: true We need to translate non-proper entities to English. ""Třístíčko"" is a proper name (likely a place). Keep as is. ""Židovská menšina"" is Czech for ""Jewish minority"". That's a common noun phrase, not a proper name, so translate to English: ""Jewish minority"". The predicate ""hasReligiousMinority"" -> ""has a religious minority"". The object is ""Jewish minority"". So sentence: ""Třístíčko has a Jewish minority, which is a religious minority."" But need to include the fact that the Jewish minority is a religious minority (true). Could be: ""Třístíčko has a Jewish minority, and the Jewish minority is a religious minority."" That expresses both. Make sure we preserve numbers/dates - none. We must not add extra info. The phrase ""which is a religious minority"" is okay. Use ""is a religious minority"" as per second triple. Thus final output: ""Třístíčko has a Jewish minority, and the Jewish minority is a religious minority."""
Id21,geography,,,2,Císařský ostrov is the largest island of Rybářská Lhota; its island type is island.,"We need to produce fluent English prose expressing both triples. Subject: ""Císařský ostrov"". Predicate ""isLargestIslandOf"" => ""is the largest island of"". Object: ""Rybářská Lhota"". Second triple: ""Císařský ostrov | islandType | ostrov"". The object ""ostrov"" is Czech for ""island"". Need to translate generic description: ""island"". So we need to say that Císařský ostrov is the largest island of Rybářská Lhota and that its island type is island. That seems redundant but we must include both facts. Could phrase: ""Císařský ostrov is the largest island of Rybářská Lhota and its island type is island."" Or ""Císařský ostrov is the largest island of Rybářská Lhota; its island type is island."" That includes both. Ensure no extra info. Use exactly given names. Provide sentence(s). Probably one sentence with semicolon. Let's output."
Id22,sports,,,1,Nová Lhota is known for hockey.,"We need to produce a fluent English sentence expressing the triple: Subject: ""Nová Lhota"", predicate: ""knownFor"", object: ""hokej"". Need to translate non-proper entity ""hokej"" to English: ""hockey"". ""Nová Lhota"" is a proper name (likely a place). So sentence: ""Nová Lhota is known for hockey."" That's it. Ensure we only use given info."
Id23,politics,,,1,The Ministry of Health of the Czech Republic has its location at the intersection.,"We need to produce a fluent English sentence expressing the triple: Subject: ""Ministerstvo zdravotnictví České republiky"" (Czech Ministry of Health). Predicate: ""hasLocation"". Object: ""Křižovatka"". Křižovatka likely is a place name (maybe a street intersection). It's not a proper named entity? It looks like a Czech word meaning ""intersection"". Could be a location name. We need to translate any entity that is NOT a proper named entity into English. ""Ministerstvo zdravotnictví České republiky"" is a proper named entity (Ministry of Health of the Czech Republic). Keep as is. ""Křižovatka"" is a common noun meaning ""intersection"". So translate to English: ""intersection"". So sentence: ""The Ministry of Health of the Czech Republic has location intersection."" That sounds odd. Better: ""The Ministry of Health of the Czech Republic is located at an intersection."" But we must not add facts not in triple. The predicate ""hasLocation"" indicates the location is Křižovatka. So we can say: ""The Ministry of Health of the Czech Republic has its location at the intersection."" That uses ""the intersection"" as translation. Should we include ""the""? The object is ""Křižovatka"" which is a noun, not a proper name, so ""the intersection"". So sentence: ""The Ministry of Health of the Czech Republic has its location at the intersection."" That includes all facts. Use only given info. No extra. That seems fine. Check: We used ""has its location at the intersection"" which is natural. Could also say ""The Ministry of Health of the Czech Republic has location the intersection."" But better grammar. Thus final answer."
Id24,sports,,,2,"Filip Zelenka owns Sparta, which is a football club.","We need to produce fluent English prose expressing both triples. Triples: 1. Filip Zelenka | owns | Sparta 2. Sparta | isA | fotbalový klub We need to translate ""fotbalový klub"" to English: ""football club"". So we need to convey that Sparta is a football club, and that Filip Zelenka owns Sparta. We must not add extra info. So sentence: ""Filip Zelenka owns Sparta, which is a football club."" That includes both facts. Or two short sentences: ""Filip Zelenka owns Sparta. Sparta is a football club."" Both are fine. Probably one sentence is okay. Make sure we keep proper names: Filip Zelenka, Sparta. Use ""football club"". Output only sentence(s)."
Id26,culture,,,4,"Luboš Rataj authored the poem Na samém konci, which was written on the façade of a house located in the Dutch city of Leiden.","We need to produce fluent English prose expressing all facts. Triples: 1. Luboš Rataj authorOf Na samém konci. 2. Na samém konci type báseň (poem). 3. Na samém konci writtenOn fasáda domu. 4. fasáda domu location nizozemské město Leiden (Dutch city Leiden). We need to translate non-proper entities: ""báseň"" -> ""poem"". ""fasáda domu"" -> ""the façade of a house"" maybe ""the house façade"". ""nizozemské město Leiden"" -> ""the Dutch city of Leiden"". Keep proper names: Luboš Rataj, Na samém konci, Leiden. We need to include all facts: Luboš Rataj is the author of ""Na samém konci"". ""Na samém konci"" is a poem. It was written on the façade of a house. The façade of a house is located in the Dutch city of Leiden. We can combine: ""Luboš Rataj authored the poem Na samém konci, which was written on the façade of a house located in the Dutch city of Leiden."" That includes all facts. Ensure we mention ""type"" as poem. Yes. Thus final answer."
Id27,culture,,,5,"Wilma Havelková authored books that feature the characters Ferda Mravenec and Brouk Pytlík, both of which are inspired by insects.","We need to produce fluent English prose covering all facts. Triples: 1. Wilma Havelková | authorOf | knihy 2. knihy | featuresCharacter | Ferda Mravenec 3. knihy | featuresCharacter | Brouk Pytlík 4. Ferda Mravenec | inspiredBy | hmyz 5. Brouk Pytlík | inspiredBy | hmyz We need to translate non-proper entities: ""knihy"" is Czech for ""books"". It's a common noun, so translate to English ""books"". ""Ferda Mravenec"" is a proper name (character). ""Brouk Pytlík"" also proper. ""hmyz"" is Czech for ""insects"". That's a common noun, translate to ""insects"". So we have: Wilma Havelková is author of books. The books feature the characters Ferda Mravenec and Brouk Pytlík. Both Ferda Mravenec and Brouk Pytlík are inspired by insects. We need to include all facts. Could be one sentence: ""Wilma Havelková authored books that feature the characters Ferda Mravenec and Brouk Pytlík, both of which are inspired by insects."" That includes all. Check: authorOf -> authored. featuresCharacter -> feature. inspiredBy -> are inspired by. Yes. Make sure we don't add extra info. ""both of which are inspired by insects"" covers both characters. Good. Output only sentence(s). One sentence is fine."
Id28,culture,,,2,The film Štěstí has Tatiana Vilhelmová and Jakub Bílý as its main actors.,"We need to produce a single fluent English sentence (or two short ones) that expresses both facts: film Štěstí has main actor Tatiana Vilhelmová and also has main actor Jakub Bílý. We must translate predicate ""hasMainActor"" to English naturally: ""has the main actor"" or ""features as main actor"". Since there are two main actors, we can say ""The film Štěstí has main actors Tatiana Vilhelmová and Jakub Bílý."" Or ""The film Štěstí has Tatiana Vilhelmová and Jakub Bílý as its main actors."" We must not add any extra info. Use exactly the given names. The film title is Štěstí (Czech word). Keep as is. Thus sentence: ""The film Štěstí has Tatiana Vilhelmová and Jakub Bílý as its main actors."" That includes both facts. Ensure we mention both. That's fine. Output only the sentence."
Id29,sports,,,1,Jarmila Vondrová has the nickname Rudý dědek.,"We need to produce a fluent English sentence expressing the triple: subject Jarmila Vondrová, predicate nickname, object Rudý dědek. We must translate predicate ""nickname"" into English, so ""has the nickname"". The object ""Rudý dědek"" is not a proper named entity? It's a phrase in Czech meaning ""Red grandfather"". It's not a proper name, but it's a nickname, so we keep it as is. So sentence: ""Jarmila Vondrová has the nickname Rudý dědek."" We must not add anything else. Output only the sentence."
Id30,history,,,3,"Ivan Dvořák is Czech, has the title of king, and built Hladová zeď.","We need to produce fluent English prose expressing all facts. Triples: - Ivan Dvořák | nationality | český - Ivan Dvořák | title | král | (title is ""král"" which is Czech for ""king"") - Ivan Dvořák | built | Hladová zeď (built ""Hladová zeď"" which is likely ""Hladová Wall""? Keep as is.) We must translate non-proper entities into English. ""český"" is Czech for ""Czech"". So nationality: Czech. Title: ""král"" = ""king"". So we say: Ivan Dvořák is Czech, holds the title of king, and built Hladová zeď. We must not add extra info. So sentence: ""Ivan Dvořák is Czech, holds the title of king, and built Hladová zeď."" Check: ""holds the title of king"" is natural. Could also say ""was king"". But we must use predicate ""title"". So ""has the title of king"". Use ""has the title"". So final sentence. Make sure we include all three facts. Yes. Output only sentence(s)."
Id31,geography,,,2,Sněžka has a height of 299. Its height unit is m n. m.,"We need to produce fluent English prose expressing both triples. Subject: Sněžka (a proper name, keep). Predicate: height -> ""has a height of"". Object: 299. Next triple: heightUnit -> ""m n. m."" This seems to be unit abbreviation maybe ""m n. m.""? We must translate predicate into English: ""height unit"". So we need to say that the height unit is ""m n. m."" So combine: ""Sněžka has a height of 299 meters, and its height unit is m n. m."" But we must preserve exactly the unit string ""m n. m."" as given. Should we include ""meters""? The unit is given as ""m n. m."" which is not ""meters"". We must not add extra info. So we can say: ""Sněžka has a height of 299, and its height unit is m n. m."" But that seems odd. Better: ""Sněžka has a height of 299, and the height unit is m n. m."" That includes both facts. Ensure we include both facts. Could also be two short sentences: ""Sněžka has a height of 299. Its height unit is m n. m."" That is fine. We must not add any extra info. So we won't add ""meters"". Use exactly numbers and unit string. Thus final answer: two sentences."
Id32,culture,,,3,"Erik Staněk received the Státní cena za literaturu, with the award reason being Citlivý člověk, which is a novel.","We need to produce fluent English prose expressing all facts. Triples: 1. Erik Staněk receivedAward Státní cena za literaturu. 2. Erik Staněk awardReason Citlivý člověk. 3. Citlivý člověk isA román. We need to translate non-proper entities: ""Státní cena za literaturu"" is a proper named award? It's Czech phrase meaning ""State Prize for Literature"". Probably treat as proper named entity, keep as is. ""Citlivý člověk"" is a title of a novel, maybe proper? It's a title, but not a proper name? It's a work title, likely keep as is. ""román"" is a common noun ""novel"". So we need to say: Erik Staněk received the Státní cena za literaturu award for the novel Citlivý člověk, which is a novel. But we must not add ""award for"". The predicate awardReason indicates the reason is Citlivý člověk. So we can phrase: Erik Staněk received the Státní cena za literaturu, and the reason was Citlivý člověk, which is a novel. Combine. Sentence: Erik Staněk received the Státní cena za literaturu, with the award reason being Citlivý člověk, which is a novel. That includes all facts. Check: includes subject Erik Staněk, receivedAward Státní cena za literaturu. awardReason Citlivý člověk. Citlivý člověk isA román (novel). Yes. Make sure no extra info. Use ""the"" maybe okay. Provide single sentence. Let's output."
Id33,geography,,,2,The biggest flood in the Czech Republic occurred in the year 2002 and had a time span of 22.,"We need to produce fluent English prose expressing both triples. The subject is ""Největší povodeň v ČR"" which is Czech for ""the biggest flood in the Czech Republic"". It's not a proper named entity? It's a description, not a proper name. So translate to English: ""the biggest flood in the Czech Republic"". Predicate ""occurredInYear"" -> ""occurred in the year"". Object ""2002"". So: ""The biggest flood in the Czech Republic occurred in the year 2002"". Next triple: same subject, predicate ""timeSpan"" -> ""had a time span of"". Object ""22"". Likely meaning 22 days? But we cannot add units not given. Just ""22"". Could be 22 days, but not given. So we must say ""had a time span of 22"". Could be ambiguous. We'll just say ""had a time span of 22"". Combine into one sentence or two short ones. Could combine: ""The biggest flood in the Czech Republic occurred in the year 2002 and had a time span of 22."" That includes both facts. Ensure we preserve numbers exactly. Yes. Thus output sentence."
Id34,geography,,,2,Šumavské údolí is the seat of organizations and the center of the Polish ethnic minority.,"We need to produce fluent English prose expressing both triples. Triples: 1. Šumavské údolí | isSeatOf | organizací 2. Šumavské údolí | isCenterOf | polské národnostní menšiny We need to translate non-proper entities to English. ""Šumavské údolí"" is a proper name? It's a place name in Czech, likely proper. Keep as is. ""organizací"" is Czech for ""organizations"" (plural). So ""isSeatOf"" => ""is the seat of"". So ""Šumavské údolí is the seat of organizations."" Second: ""isCenterOf"" => ""is the center of"". ""polské národnostní menšiny"" translates to ""Polish ethnic minority"". So ""Šumavské údolí is the center of the Polish ethnic minority."" We need to include both facts. Could combine: ""Šumavské údolí is the seat of organizations and the center of the Polish ethnic minority."" That includes both. Ensure we keep plural ""organizations"". The phrase ""the seat of organizations"" maybe ambiguous but okay. We must not add extra info. Use exactly given facts. So final sentence: ""Šumavské údolí is the seat of organizations and the center of the Polish ethnic minority."" Check: we used ""the seat of organizations"" (plural). The triple didn't specify ""the"" but it's okay. We didn't add extra facts. Good. Output only sentence."
