eid,category,shape,shape_type,size,sentence,reasoning
Id10,geography,,,1,Kladensko má ťažený zdroj uhlia.,"We need to produce a Slovak sentence expressing the fact: ""Kladensko"" (subject) ""minedResource"" (predicate) ""uhlí"" (object). Translate predicate to Slovak: ""má ťažený zdroj""? Actually ""minedResource"" means ""ťažený zdroj"". So we can say: ""Kladensko má ťažený zdroj uhlia."" Need to translate object ""uhlí"" to Slovak: ""uhlí"" is Czech for ""uhlí"". Slovak is ""uhlie"". But instruction: translate each entity that is not a proper name. ""uhlí"" is a common noun, so translate to Slovak. So ""uhlí"" -> ""uhlie"". So sentence: ""Kladensko má ťažený zdroj uhlia."" That includes all facts. Use only that."
Id11,politics,,,1,Miroslava Němcová je členom ODS.,"We need to produce a Slovak sentence expressing the fact: Miroslava Němcová isMemberOf ODS. Translate predicate to Slovak: ""je členom"". Also translate entity ODS? ODS is a proper name (political party abbreviation). It's a proper name, keep as is. Miroslava Němcová is a proper name, keep. So sentence: ""Miroslava Němcová je členom ODS."" That's it."
Id12,history,,,1,Barrandovské filmové ateliéry majú zakladateľa Miloša Havla.,"We need to produce a Slovak sentence expressing the fact: ""Barrandovské filmové ateliéry"" (entity) founder Miloš Havel. Translate predicate ""founder"" to Slovak ""zakladateľ"". Also translate non-proper nouns: ""Barrandovské filmové ateliéry"" is a proper name? It's a name of a studio, likely proper noun, but it's a phrase. Should we translate? The rule: translate each entity that is NOT a proper name. ""Barrandovské filmové ateliéry"" is a proper name (the name of the studios). So keep as is. ""Miloš Havel"" is proper name, keep. So sentence: ""Barrandovské filmové ateliéry boli založené Milošom Havlom."" Or ""Zakladateľom Barrandovských filmových ateliérov je Miloš Havel."" Both convey. Use predicate ""zakladateľ"". Could be ""Barrandovské filmové ateliéry majú zakladateľa Miloša Havla."" That includes all facts. Provide one sentence. Let's output: ""Barrandovské filmové ateliéry majú zakladateľa Miloša Havla."""
Id13,geography,,,2,Najvyšší bod Krkonoš má výšku 1603 a je súčasťou Krkonoše.,"We need to produce Slovak sentence(s) expressing both facts. Entities: ""Nejvyšší bod Krkonoš"" is not a proper name? It's Czech phrase meaning ""the highest point of Krkonoše"". It's likely a description, not a proper name, so translate: ""Najvyšší bod Krkonoš"". ""height"" -> ""výška"". ""partOf"" -> ""je súčasťou"". So sentences: ""Najvyšší bod Krkonoš má výšku 1603 a je súčasťou Krkonoše."" Or two sentences. Must keep numbers exactly. Use Slovak. ""Krkonoše"" is proper name (mountain range) keep as is. So final answer: one sentence."
Id14,history,,,1,Bitva u Slavkova sa odohrala počas Napoleonské války.,"We need to produce a Slovak sentence expressing the fact: ""Bitva u Slavkova occurredDuring Napoleonské války"". Translate predicate ""occurredDuring"" to Slovak: ""sa odohrala počas"". Entities: ""Bitva u Slavkova"" is proper name? It's a battle name, likely proper noun, keep as is. ""Napoleonské války"" is also proper name, keep. So sentence: ""Bitva u Slavkova sa odohrala počas Napoleonských vojen."" Wait translation of ""Napoleonské války"" maybe keep as is, but we need to translate non-proper nouns. ""Napoleonské války"" is proper name, keep. But ""Napoleonské války"" is already Slovak? It's Czech? But it's proper name, keep. So sentence: ""Bitka u Slavkova sa odohrala počas Napoleonských vojen."" However ""Bitka"" vs ""Bitva""? The entity is ""Bitva u Slavkova"". Should we translate ""Bitva"" to Slovak ""Bitka""? The rule: translate each entity that is NOT a proper name. ""Bitva u Slavkova"" is a proper name of a battle, likely proper noun, so keep as is. So keep ""Bitva u Slavkova"". So final: ""Bitva u Slavkova sa odohrala počas Napoleonských vojen."" But ""Napoleonské války"" is proper name, keep as is: ""Napoleonské války"". So: ""Bitva u Slavkova sa odohrala počas Napoleonské války."" However grammar: ""počas"" takes genitive, ""Napoleonských vojen"". But we must not add info not present. The original phrase ""Napoleonské války"" is the object. Should we keep exact phrase? Probably yes, keep exactly as given. So: ""Bitva u Slavkova sa odohrala počas Napoleonské války."" That is slightly ungrammatical but matches requirement. Use predicate translation ""sa odohrala počas"". So final answer."
Id15,history,,,2,Historické mesto Most má dôvod demolácie ťažba uhlia. Ťažba uhlia má typ zdroja uhlie.,"We need to produce Slovak sentence(s) that express all facts. Two triples: 1. historické město Most | reasonForDemolition | těžba uhlí 2. těžba uhlí | resourceType | uhlí We must translate non-proper nouns. ""historické město Most"" is a proper name? ""Most"" is a city name, but phrase ""historické město Most"" includes ""historické město"" (historické mesto) as description. According to rule: translate each entity that is NOT a proper name. So ""historické město Most"" includes ""historické město"" (common noun) and ""Most"" (proper). So we should translate ""historické město"" to Slovak ""historické mesto"". Keep ""Most"". So subject: ""historické mesto Most"". Predicate: ""reasonForDemolition"" translate to Slovak ""dôvod demolácie"". Object: ""těžba uhlí"" translate: ""ťažba uhlia"". So first fact: ""Historické mesto Most má dôvod demolácie ťažba uhlia."" But need natural phrasing: ""Historické mesto Most má dôvod demolácie ťažba uhlia."" Might be ""Historické mesto Most má dôvod demolácie – ťažbu uhlia."" Could be ""Historické mesto Most bolo zničené kvôli ťažbe uhlia."" But predicate is ""reasonForDemolition"". Could be ""Historické mesto Most má dôvod demolácie ťažba uhlia."" That's okay. Second triple: ""ťažba uhlí"" subject: ""ťažba uhlia"". Predicate: ""resourceType"" translate ""typ zdroja"". Object: ""uhlí"" translate ""uhlí""? Actually ""uhlí"" is Czech for ""uhlí"" (coal). It's a common noun, not proper, so translate to Slovak ""uhlie"". So sentence: ""Ťažba uhlia má typ zdroja uhlie."" Or ""Ťažba uhlia má typ zdroja uhlie."" That repeats same word. Could be ""Ťažba uhlia má typ zdroja uhlie."" That's okay. We need to include all facts, no extra. Could combine into one sentence? Might be two short sentences. Let's produce two sentences. Make sure to keep exact numbers/dates - none. Thus final output: two sentences in Slovak. Let's craft: ""Historické mesto Most má dôvod demolácie ťažba uhlia. Ťažba uhlia má typ zdroja uhlie."" Check translation: ""resourceType"" -> ""typ zdroja"". Good. All facts included. No extra."
Id16,culture,,,6,"Znak mesta Třebíč pozostáva zo štítu, ktorý má tri vodorovné polia; horné pole je červené, dolné pole je červené, stredné pole je biele a obsahuje tri čierne benediktínske kápě.","We need to produce Slovak sentence(s) expressing all facts. Translate non-proper nouns. Entities: ""znak města Třebíč"" is probably proper name? ""znak města Třebíč"" includes ""Třebíč"" proper, but phrase is not proper name? Probably treat as entity, but ""znak města Třebíč"" includes proper ""Třebíč"". Keep as is? The rule: translate each entity that is NOT a proper name. So ""znak města Třebíč"" includes ""znak"" (common noun) and ""města"" (city) and proper ""Třebíč"". Should translate to Slovak: ""znak mesta Třebíč"". Keep ""Třebíč"". So entity becomes ""znak mesta Třebíč"". Next ""štít"" is common noun, keep as ""štít"". ""tři vodorovná pole"" -> translate: ""tri vodorovné polia"". ""horní pole"" -> ""horné pole"". ""dolní pole"" -> ""dolné pole"". ""střední pole"" -> ""stredné pole"". ""červená"" -> ""červená"". ""bílá"" -> ""biela"". ""tři černé benediktinské kápě"" -> translate: ""tri čierne benediktínske kápě""? Need Slovak: ""tri čierne benediktínske kápě"". ""kápě"" is plural of ""kapa"" (cape). Keep as ""kápě""? It's Czech. Should translate to Slovak ""kápě"" maybe ""kápě"" is not Slovak. But rule: translate each entity that is not proper name. So translate ""kápě"" to Slovak ""kápě""? Actually Slovak for ""kapa"" is ""kapa"". Plural ""kápě"" is Czech. Should translate to Slovak ""kápě""? Might be ""kápě"" not Slovak. Better translate to ""kápě"" -> ""kápě""? Hmm. Probably ""kápě"" is not proper, so translate to Slovak ""kápě""? The correct Slovak would be ""kápě""? Not sure. Could use ""kápě"" as is? The instruction: translate each entity that is NOT a proper name (e.g., common nouns, roles, general descriptions). So we need to translate ""kápě"" to Slovak ""kápě""? Actually Slovak for ""cape"" is ""kapa"". Plural ""kápě"" -> ""kápě""? I'd use ""kápě"" -> ""kápě""? Might be ""kápě"" is not Slovak. Let's translate to ""kápě"" -> ""kápě""? This is ambiguous. I'll translate to ""kápě"" -> ""kápě""? Let's choose ""kápě"" -> ""kápě""? Hmm. Better to translate to ""kápě"" -> ""kápě""? Not good. I'll translate to ""kápě"" -> ""kápě""? I think we should produce ""tri čierne benediktínske kápě"" but replace ""černé"" with ""čierne"". So ""tri čierne benediktínske kápě"". Keep ""kápě""? Could also translate to ""kápě"" -> ""kápě""? I'll keep ""kápě"" as is maybe considered proper? It's not proper. But translation requirement says translate. So maybe ""kápě"" -> ""kápě""? Not helpful. I'll translate to ""tri čierne benediktínske kápě"" but maybe better ""tri čierne benediktínske kápě"". Accept. Now construct sentences: ""Znak mesta Třebíč pozostáva zo štítu, ktorý má tri vodorovné polia; horné pole je červené, dolné pole je červené a stredné pole je biele a obsahuje tri čierne benediktínske kápě."" All facts included. Ensure we mention ""štít"" has division ""tri vodorovné polia"". Use ""má"" as predicate translation. Good. Return only sentence."
Id17,geography,,,2,Zlín sa nachádza v údolí Dřevnice. Dřevnice je rieka.,"We need to produce Slovak sentence(s) expressing both facts. Entities: Zlín, location, údolí Dřevnice. Dřevnice, type, řeka. Need translate non-proper nouns: location -> ""nachádza sa""? Actually predicate ""location"" translate to ""sa nachádza v"". So ""Zlín sa nachádza v údolí Dřevnice."" Next: Dřevnice typ řeka -> ""Dřevnice je řeka."" But need translate ""řeka"" to Slovak ""rieka"". Also ""type"" predicate translate to ""je"". So ""Dřevnice je rieka."" Provide both sentences. Ensure no extra info."
Id18,geography,,,2,Slanská hora sa volá Slanská hora a nachádza sa v Slaný.,"We need to produce Slovak sentence(s) that express all facts. Two triples: 1. Slanská hora | locatedIn | Slaný 2. Slanská hora | name | Slanská hora We need to translate predicate to Slovak. ""locatedIn"" -> ""sa nachádza v"". ""name"" -> ""sa volá"". So we need to express both facts. Could be one sentence: ""Slanská hora sa volá Slanská hora a nachádza sa v Slaný."" That includes both facts. Ensure no extra info. Use proper Slovak. Provide only the sentence."
Id19,geography,,,1,Ťažba uhlia spôsobuje problémy v Karviné.,"We need to produce Slovak sentence(s) expressing the fact. Subject: ""těžba uhlí"" (Czech) means ""ťažba uhlia"". Predicate: ""causes"" -> ""spôsobuje"". Object: ""problémy v Karviné"". Need translate non-proper nouns. ""těžba uhlí"" is Czech phrase; translate to Slovak: ""ťažba uhlia"". ""problémy v Karviné"" - ""problémy v Karviné"" (Karviná is a city, proper name, keep). So sentence: ""Ťažba uhlia spôsobuje problémy v Karviné."" Ensure correct diacritics. That's it."
Id20,history,,,2,Kolín má náboženskú menšinu Židovská menšina. Židovská menšina je náboženská menšina.,"We need to produce Slovak sentence(s) that express all facts. Two triples: 1. Kolín | hasReligiousMinority | Židovská menšina 2. Židovská menšina | isReligiousMinority | true We must translate predicate to Slovak: ""hasReligiousMinority"" -> ""má náboženskú menšinu"". ""isReligiousMinority"" -> ""je náboženská menšina"". The object ""Židovská menšina"" is not a proper name, it's a generic term, so translate? It's already Slovak. Keep as is. The subject ""Kolín"" is a proper name, keep. Second triple: Židovská menšina is religious minority true. So we can say ""Židovská menšina je náboženská menšina."" The truth value ""true"" maybe we can incorporate as ""je náboženská menšina"". The fact that it's true is expressed by the statement. So combine: ""Kolín má náboženskú menšinu Židovská menšina a Židovská menšina je náboženská menšina."" Could be two sentences. Ensure all facts included. Yes. We must not add extra info. The phrase ""má náboženskú menšinu Židovská menšina"" maybe unnatural but okay. Could be ""Kolín má náboženskú menšinu, Židovskú menšinu."" But we must keep object exactly ""Židovská menšina"". So ""Kolín má náboženskú menšinu Židovská menšina."" That is okay. Thus output two sentences."
Id21,geography,,,2,Císařský ostrov je najväčším ostrovom Prahy a je ostrov.,"We need to produce Slovak sentence(s) that express all facts. Two triples: 1. Subject: Císařský ostrov, predicate: isLargestIslandOf, object: Praha. So ""Císařský ostrov je najväčším ostrovom Prahy."" Need translate predicate: ""isLargestIslandOf"" => ""je najväčším ostrovom"". Object ""Praha"" is proper name, keep as is. So sentence: ""Císařský ostrov je najväčším ostrovom Prahy."" 2. Subject: Císařský ostrov, predicate: islandType, object: ostrov. Translate predicate ""is of type"" maybe ""má typ"". But we need natural: ""Císařský ostrov je ostrov."" Actually predicate islandType with object ""ostrov"" (which is a common noun). So ""Císařský ostrov je ostrov."" That seems redundant but okay. We must include both facts. Could combine: ""Císařský ostrov je najväčším ostrovom Prahy a je ostrov."" Or two sentences. Both okay. Must not add extra. Use Slovak. Ensure proper case: ""najväčším ostrovom Prahy"". Good. Return only sentence(s)."
Id22,sports,,,1,Kladno je známe hokejom.,"We need to produce Slovak sentence(s) expressing the fact: ""Kladno is known for hockey."" Translate predicate ""knownFor"" to Slovak ""je známy pre"" or ""je známy svojou"". Use natural Slovak: ""Kladno je známy hokejom."" Or ""Kladno je známe hokejom."" Kladno is a city, neuter? In Slovak, ""Kladno"" is neuter? Actually city names are usually neuter? Could be ""Kladno je známe hokejom."" Use ""známe"" for neuter. The subject is Kladno (proper name). So sentence: ""Kladno je známe hokejom."" That's one sentence."
Id23,politics,,,1,Ministerstvo zdravotnictví České republiky má umiestnenie Palackého náměstí.,"We need to produce Slovak sentence(s) expressing the fact. Subject: ""Ministerstvo zdravotnictví České republiky"". It's a proper name (Czech). Should keep as is. Predicate ""hasLocation"" translate to Slovak ""má umiestnenie"" or ""sa nachádza"". Need to translate predicate to Slovak and use naturally. Object: ""Palackého náměstí"". That's a place name, likely proper, keep as is. So sentence: ""Ministerstvo zdravotnictví České republiky má umiestnenie Palackého náměstí."" Or ""Ministerstvo zdravotnictví České republiky sa nachádza na Palackého náměstí."" The predicate translation: ""hasLocation"" -> ""má umiestnenie"". Use natural Slovak: ""Ministerstvo zdravotnictví České republiky má umiestnenie Palackého náměstí."" That includes all facts. No extra. Provide only sentence."
Id24,sports,,,2,Petr Mach vlastní Spartiu. Sparta je fotbalový klub.,"We need to produce Slovak sentence(s) that express both facts. Entities: Petr Mach (proper name) owns Sparta. Sparta isA fotbalový klub (football club). Need to translate predicate to Slovak: ""owns"" -> ""vlastní"". ""isA"" -> ""je"". Also need to translate non-proper nouns: ""Sparta"" is a proper name? It's a club name, likely proper, keep as is. ""fotbalový klub"" is already Slovak? It's Czech? Should be Slovak ""fotbalový klub"". Keep as is. So sentences: ""Petr Mach vlastní Spartiu a Sparta je fotbalový klub."" But need to keep ""Sparta"" as entity, not change case? In Slovak, object of ""vlastní"" would be ""Spartu"" (accusative). But we must not add info not in triples. The triple says ""Sparta"". Should we keep original form? Probably we can adapt grammar but not add new facts. Changing case is grammatical, not adding fact. So ""Petr Mach vlastní Spartiu a Sparta je fotbalový klub."" That expresses both. Could also be two sentences: ""Petr Mach vlastní Spartiu. Sparta je fotbalový klub."" Both fine. Provide one or two short sentences. I'll output two sentences."
