eid,category,shape,shape_type,size,sentence,reasoning
Id21,geography,,,1,Fatra II./BU-2 těží hnědé uhlí.,"We need to produce Czech sentence(s) expressing the fact: subject ""Fatra II./BU-2"", predicate ""minedResource"", object ""hnedé uhlie"". Translate non-proper nouns: ""minedResource"" -> ""těží zdroj""? Actually ""mined resource"" = ""těžba zdroj""? Should be ""těží"" as verb? The predicate should be translated and used naturally. Could be ""Fatra II./BU-2 těží hnědé uhlí."" That expresses subject minedResource object. Use ""hnědé uhlí"" (note accent). The object is ""hnedé uhlie"" originally, which is Slovak? Should translate to Czech ""hnědé uhlí"". Keep proper name unchanged. So sentence: ""Fatra II./BU-2 těží hnědé uhlí."" That's one sentence."
Id22,culture,,,1,Vysoká škola múzických umění v Bratislave má 7 fakult.,"We need to produce Czech sentence(s) expressing the fact: ""Vysoká škola múzických umení v Bratislave"" has number of faculties = 7. Translate predicate ""numberOfFaculties"" to Czech: ""má počet fakult"". So sentence: ""Vysoká škola múzických umění v Bratislave má 7 fakult."" Or ""má 7 fakult"". Should we translate ""Vysoká škola múzických umění v Bratislave"" - it's a proper name, keep as is. Use correct Czech grammar: ""má 7 fakult"". Could also say ""má počet fakult 7"". Better natural: ""Vysoká škola múzických umění v Bratislave má 7 fakult."" That's one sentence."
Id24,politics,,,2,Údajné odpočúvanie má subjekt Janu Hubinskou a vede k kauze Gorila.,"We need to produce Czech sentences expressing all facts. Two triples: Subject: Údajné odpočúvanie (this is not a proper name, translate to Czech? It's already Czech phrase meaning ""alleged wiretapping"". It's a noun phrase, not a proper name, so we translate? It's already Czech. Keep as is.) Predicate: subject (překlad ""má subjekt""? Actually predicate ""subject"" meaning the subject of the alleged wiretapping? The triple says ""Údajné odpočúvanie | subject | Jana Hubinská"". So we need to express that the alleged wiretapping has subject Jana Hubinská. So sentence: ""Údajné odpočúvanie má jako subjekt Janu Hubinskou."" Need proper case: ""Jana Hubinská"" is nominative; as object of ""má jako subjekt"" we need accusative? Actually ""má jako subjekt"" takes accusative: ""má jako subjekt Janu Hubinskou."" Good. Second triple: ""Údajné odpočúvanie | leadsTo | Kauza Gorila"". Predicate ""leadsTo"" translate to ""vede k"". So ""Údajné odpočúvanie vede k kauze Gorila."" Need ""kauze Gorila"" (dative? ""vede k"" takes dative: ""vede k kauze Gorila"". Good.) Combine into one or two sentences. Could combine: ""Údajné odpočúvanie má jako subjekt Janu Hubinskou a vede k kauze Gorila."" That's one sentence covering both facts. Ensure we used all facts. Yes. Check translation of ""subject"" as ""má jako subjekt"". Could also ""má subjekt"". But ""má jako subjekt"" is clearer. Use ""má subjekt"". ""Údajné odpočúvanie má subjekt Janu Hubinskou a vede k kauze Gorila."" That is fine. Return only sentence."
Id26,politics,,,3,"Politický spor má název pomlčková vojna, jeho téma je název Česko‑Slovenska a byl zahájen dne 2011-01-01.","We need to produce Czech sentence(s) expressing all facts. Triples: - politický spor | name | pomlčková vojna - politický spor | topic | názov Česko-Slovenska - politický spor | startDate | 2011-01-01 We need to translate predicate names: name -> jméno? Or ""má název"". topic -> téma. startDate -> datum zahájení. Subject ""politický spor"" is generic, translate to ""politický spor"". So we can say: ""Politický spor má název pomlčková vojna, jeho téma je název Česko-Slovenska a byl zahájen dne 1. 1. 2011."" Need to keep date format as given? Must preserve exactly ""2011-01-01"". Could keep that format. Use ""dne 2011-01-01"". That respects exact. So sentence: ""Politický spor má název pomlčková vojna, jeho téma je název Česko‑Slovenska a byl zahájen dne 2011-01-01."" Ensure hyphen? Original ""názov Česko-Slovenska"". Keep same spelling. So: ""Politický spor má název pomlčková vojna, jeho téma je názov Česko‑Slovenska a byl zahájen dne 2011-01-01."" Use exact ""názov"". Should we translate ""názov""? It's not a proper name, it's a Slovak word meaning ""název"". The instruction: translate each entity that is NOT a proper name. ""názov Česko-Slovenska"" is phrase; ""názov"" is generic, should be translated to ""název"". So we should translate ""názov"" to ""název"". So ""téma je název Česko‑Slovenska"". Keep ""Česko‑Slovenska"" as proper? It's a name of state, proper, keep. So final sentence: ""Politický spor má název pomlčková vojna, jeho téma je název Česko‑Slovenska a byl zahájen dne 2011-01-01."" Ensure hyphen? Keep as original ""Česko-Slovenska"". Use hyphen. So final."
Id27,history,,,3,"Belo IV byl králem Národného parku Nízke Tatry, během jeho vlády se odehrál prvý mongolský vpád, který cílil na Národný park Nízke Tatry.","We need to produce Czech sentences expressing all facts. Triples: 1. Belo IV | wasKingOf | Národný park Nízke Tatry 2. prvý mongolský vpád | occurredDuringReignOf | Belo IV 3. prvý mongolský vpád | targetedLocation | Národný park Nízke Tatry We must translate predicate to Czech: ""wasKingOf"" -> ""byl králem"". ""occurredDuringReignOf"" -> ""se odehrál během vlády"". ""targetedLocation"" -> ""cílil na místo"". Entities: ""Belo IV"" is proper name, keep. ""Národný park Nízke Tatry"" is proper name? It's a name of a national park, keep as is. ""prvý mongolský vpád"" is a phrase, maybe proper? It's a name of event, keep. But we need to translate non-proper nouns: but these are names, keep. Now produce sentences covering all facts. Could be one sentence: ""Belo IV byl králem Národného parku Nízke Tatry, během jeho vlády se odehrál první mongolský vpád, který cílil na Národný park Nízke Tatry."" However need to keep ""prvý mongolský vpád"" as given. Use ""prvý mongolský vpád"". Also ""Národný park Nízke Tatry"". Use correct Czech diacritics: ""prvý"" is Slovak; but we keep as is. The predicate translation: ""cílil na místo"" maybe ""cílil na"". Use ""cílil na Národný park Nízke Tatry"". Ensure all facts: Belo IV was king of park; first mongol invasion occurred during reign of Belo IV; first mongol invasion targeted location park. Thus sentence: ""Belo IV byl králem Národného parku Nízke Tatry, během jeho vlády se odehrál první mongolský vpád, který cílil na Národný park Nízke Tatry."" But need to keep ""prvý mongolský vpád"" exactly. So: ""Belo IV byl králem Národného parku Nízke Tatry, během jeho vlády se odehrál prvý mongolský vpád, který cílil na Národný park Nízke Tatry."" Check: uses all facts. Yes. Return only sentence."
Id28,history,,,1,Múzeum obetí komunizmu se nachází v Slovensku.,"We need to produce a Czech sentence expressing the fact: ""Múzeum obetí komunizmu"" locatedIn ""Slovensko"". Translate non-proper nouns: ""Múzeum obetí komunizmu"" is a proper name? It's a museum name, likely proper noun, keep as is. ""locatedIn"" -> ""se nachází v"". ""Slovensko"" is proper name, keep. So sentence: ""Múzeum obetí komunizmu se nachází na Slovensku."" Use ""na Slovensku"" rather than ""v Slovensku"". Both okay. Should we translate ""locatedIn"" as ""se nachází v""? Use ""v Slovensku"". Both fine. Provide one sentence."
Id29,history,,,3,"piešťanský Grand Hotel Royal se během období jmenoval Jankov vŕšok, socializmus trval v období 1948‑1989 a Jankov vŕšok později nesl název Slovan.","We need to produce Czech sentences expressing all facts. Three triples: 1. piešťanský Grand Hotel Royal | nameDuringPeriod | Jankov vŀšok (actually ""Jankov vŕšok"") 2. socializmus | timePeriod | 1948-1989 3. Jankov vŕšok | laterName | Slovan We need to translate predicate names: ""nameDuringPeriod"" -> ""se jmenoval během období"" maybe. ""timePeriod"" -> ""trval v období"" or ""má časové období"". ""laterName"" -> ""později se jmenoval"". Need to produce natural Czech sentences. We must not add any extra facts. So we need to say: ""piešťanský Grand Hotel Royal se během období jmenoval Jankov vŕšok."" Also ""socializmus trval v období 1948‑1989."" And ""Jankov vŕšok později nesl název Slovan."" Or combine. We need to include all facts. Could be one sentence with three clauses: ""piešťanský Grand Hotel Royal se během období jmenoval Jankov vŕšok, socializmus trval v období 1948‑1989 a Jankov vŕšok později nesl název Slovan."" That includes all. Check translation of ""nameDuringPeriod"": ""se během období jmenoval"". Good. ""laterName"": ""později se jmenoval"" or ""později nesl název"". Use ""později nesl název"". Fine. Make sure we keep exact spelling ""Jankov vŕšok"". Keep hyphen? It's a space. Keep ""piešťanský Grand Hotel Royal"" as is. Keep ""socializmus"". Keep ""Slovan"". Use dash for date: ""1948-1989"". Keep hyphen. Thus final output: one sentence."
Id31,politics,,,2,Peter Doležaj má vládní styl mečiarismus a mečiarismus má časové období 1992-01-01 1998-12-31.,"We need to produce Czech sentence(s) that express all facts. Two triples: 1. Peter Doležaj | governingStyle | mečiarizmus 2. mečiarizmus | timePeriod | 1992-01-01 1998-12-31 We must translate predicate to Czech. ""governingStyle"" -> ""vládní styl"". ""timePeriod"" -> ""časové období"". Entities: ""Peter Doležaj"" is proper name, keep. ""mečiarizmus"" is not a proper name? It's a term, maybe keep as is? It's a noun, not proper name, but it's a specific term. The instruction: translate each entity that is NOT a proper name (e.g., common nouns, roles, general descriptions). ""mečiarizmus"" is a term, maybe considered a noun, not a proper name, so translate? But it's a specific term, maybe keep as is? The rule: ""Přelož do češtiny každou entitu, která NENÍ vlastní jméno (např. obecná podstatná jména, role, obecné popisy). Vlastní jména (jména osob, míst, organizací, děl atd.) ponech v původní podobě."" ""mečiarizmus"" is a term, not a proper name, but it's a specific political style name. Could be considered a proper noun? It's a name of a style, maybe treat as common noun? I'd translate to Czech ""mečiarismus""? The original is ""mečiarizmus"" maybe Slovak. Should we translate? Probably keep as is? The instruction says translate each entity that is not a proper name. ""mečiarizmus"" is not a proper name, it's a concept, so translate to Czech. The Czech translation would be ""mečiarismus"". So we should use ""mečiarismus"". Also time period value is ""1992-01-01 1998-12-31"". Should we keep as is? It's a literal, keep exactly. Thus sentence: ""Peter Doležaj má vládní styl mečiarismus a mečiarismus má časové období 1992-01-01 1998-12-31."" That expresses both facts. Could also split into two sentences but one is fine. Check: we used predicate translations: ""má vládní styl"" and ""má časové období"". Good. Make sure we didn't add extra info. It's fine. Return only the sentence."
Id32,geography,,,2,Okres Čadca hraničí s Českem a s Ďumbierem.,"We need to produce Czech sentences expressing both facts. Entities: ""Okres Čadca"" is a proper name, keep. Predicates: ""borders"" translate to ""hraničí s"". Objects: ""Česko"" (proper name) keep, ""Ďumbier"" (mountain?) proper name keep. So sentences: ""Okres Čadca hraničí s Českem a s Ďumbierem."" But need to ensure both facts. Could be one sentence: ""Okres Čadca hraničí s Českem i s Ďumbierem."" Use Czech ""Česko"" not ""Českem""? In Czech, ""hraničí s Českem"". So: ""Okres Čadca hraničí s Českem a s Ďumbierem."" That includes both. Provide only sentence."
Id34,culture,,,3,Film Dračie srdce byl natáčen v Levice. Levice je hrad.,"We need to produce Czech sentences expressing all facts. Triples: 1. Dračie srdce | filmingLocation | Levice 2. Dračie srdce | type | film 3. Levice | type | hrad We must translate predicate to Czech: ""filmingLocation"" -> ""má natáčecí místo"" or ""byl natáčen v"". ""type"" -> ""je typem"" or ""je"". Should be natural. We need to include all facts: Dračie srdce je film, Dračie srdce má natáčecí místo Levice, Levice je hrad. We must translate non-proper nouns: film, hrad. Keep proper names: Dračie srdce (maybe title), Levice (town? but it's a proper name). So sentence: ""Film Dračie srdce byl natáčen v Levice, která je hrad."" But ""Levice"" is a proper name, but we need to say it's a hrad. Could say ""Levice je hrad."" Might need two sentences: one for film facts, one for Levice type. We must not add extra info. ""byl natáčen v Levice"" uses ""v"" preposition. That's fine. Thus produce: ""Film Dračie srdce byl natáčen v Levice. Levice je hrad."" Check: includes all facts. Yes. Return only sentences."
