eid,category,shape,shape_type,size,sentence,reasoning
Id11,politics,,,1,Miroslava Němcová is a member of ODS.,"We need to produce a fluent English sentence expressing the triple: subject Miroslava Němcová, predicate isMemberOf, object ODS. We must translate predicate ""isMemberOf"" to English: ""is a member of"". So sentence: ""Miroslava Němcová is a member of ODS."" Check requirements: Use only info given. ODS is likely a party, but we keep as ODS. No extra info. Output only sentence."
Id12,history,,,1,Barrandovské filmové ateliéry was founded by Miloš Havel.,"We need to produce a fluent English sentence expressing the triple: subject ""Barrandovské filmové ateliéry"" predicate ""founder"" object ""Miloš Havel"". Need to translate subject if not proper named entity. ""Barrandovské filmové ateliéry"" is Czech for ""Barrandov Film Studios"". It's a proper name? It's a proper name of a studio, likely keep as is. The instruction: translate any entity that is NOT a proper named entity into English (e.g. common nouns, roles, generic descriptions). Keep proper named entities in original form. ""Barrandovské filmové ateliéry"" is a proper name, so keep as is. ""Miloš Havel"" is a proper name, keep. Predicate ""founder"" translate to English: ""was founded by"". So sentence: ""Barrandovské filmové ateliéry was founded by Miloš Havel."" That expresses the fact. Ensure no extra info. Output only sentence."
Id13,geography,,,2,The highest point of the Krkonoše has a height of 1603 and is part of Krkonoše.,"We need to produce fluent English prose expressing both triples. Triples: Subject: ""Nejvyšší bod Krkonoš"" (Czech phrase meaning ""the highest point of the Krkonoše""). It's not a proper named entity? It's a description. Should translate to English: ""the highest point of the Krkonoše"". The predicate ""height"" -> ""has a height of"". Object ""1603"". Probably meters? Not given, just number. Should keep number. Second triple: same subject ""Nejvyšší bod Krkonoš"" partOf ""Krkonoše"". So ""is part of Krkonoše"". So combine: ""The highest point of the Krkonoše has a height of 1603 and is part of Krkonoše."" But note redundancy: ""the highest point of the Krkonoše ... is part of Krkonoše"". That's okay. Make sure we preserve numbers exactly. Use ""1603"". Could add units? Not allowed because not given. So just ""1603"". Could say ""has a height of 1603"". Good. Thus final sentence."
Id14,history,,,1,Bitva u Slavkova occurred during Napoleonské války.,"We need to produce a fluent English sentence expressing the triple: ""Bitva u Slavkova | occurredDuring | Napoleonské války"". Translate non-proper entity: ""Bitva u Slavkova"" is Czech for ""Battle of Austerlitz"". It's a proper name? It's a specific battle, likely considered a proper name, but it's not English. The instruction: translate any entity that is NOT a proper named entity into English (e.g., common nouns, roles, generic descriptions). Keep proper named entities in original form. ""Bitva u Slavkova"" is a proper name of a battle, but it's in Czech. Should we translate? It says keep proper named entities in original form. So we keep ""Bitva u Slavkova"". ""Napoleonské války"" is ""Napoleonic Wars"" in Czech, also a proper name. Should keep original. So sentence: ""The Battle of Austerlitz (Bitva u Slavkova) occurred during the Napoleonic Wars (Napoleonské války)."" But we cannot add translation. Must keep original. Could say: ""Bitva u Slavkova occurred during Napoleonské války."" That's straightforward. Use proper English grammar. So final answer: ""Bitva u Slavkova occurred during Napoleonské války."""
Id15,history,,,2,"The historic town of Most was demolished because of coal mining, and coal mining’s resource type is coal.","We need to produce fluent English prose expressing both triples. Triples: 1. ""historické město Most"" | reasonForDemolition | ""těžba uhlí"" 2. ""těžba uhlí"" | resourceType | ""uhlí"" We need to translate non-proper entities to English. ""historické město Most"" is Czech phrase meaning ""historic town of Most"". It's a proper name? Most is a town name, but ""historické město Most"" includes descriptor ""historické město"". Probably treat ""historické město Most"" as a phrase, but we need to translate to English: ""the historic town of Most"". That's fine. Predicate ""reasonForDemolition"" -> ""was demolished because of"". So we can say: ""The historic town of Most was demolished because of coal mining."" Second triple: ""těžba uhlí"" is ""coal mining"". Resource type: ""coal"". So ""Coal mining is a type of coal."" That sounds odd; better: ""Coal mining is a resource type of coal."" Actually predicate ""resourceType"" means the resource type of the activity is coal. So we can say: ""Coal mining's resource type is coal."" Or ""Coal mining uses coal as its resource type."" But must reflect exactly: ""Coal mining has resource type coal."" Combine both facts into one or two sentences. Could be: ""The historic town of Most was demolished because of coal mining, and coal mining's resource type is coal."" Make sure we include both facts. Use exact terms: ""coal mining"" and ""coal"". Yes. Thus final answer."
Id16,culture,,,6,"The coat of arms of Třebíč consists of a shield that is divided into three horizontal fields: the upper field is red, the middle field is white and contains three black Benedictine caps, and the lower field is red.","We need to produce fluent English prose expressing all facts. We have triples: 1. ""znak města Třebíč"" | consistsOf | ""štít"" 2. ""štít"" | hasDivision | ""tři vodorovná pole"" 3. ""horní pole"" | hasColor | ""červená"" 4. ""dolní pole"" | hasColor | ""červená"" 5. ""střední pole"" | hasColor | ""bílá"" 6. ""střední pole"" | contains | ""tři černé benediktinské kápě"" We need to translate non-proper entities to English. ""znak města Třebíč"" is ""the coat of arms of Třebíč""? ""znak města"" means ""city's coat of arms"". It's a proper entity? Probably ""Třebíč"" is proper, but ""znak města Třebíč"" is a description. We can translate as ""the coat of arms of Třebíč"". ""štít"" is ""shield"". ""tři vodorovná pole"" is ""three horizontal fields"". ""horní pole"" = ""upper field"". ""dolní pole"" = ""lower field"". ""střední pole"" = ""middle field"". ""červená"" = ""red"". ""bílá"" = ""white"". ""tři černé benediktinské kápě"" = ""three black Benedictine caps"". ""contains"" -> ""contains"". ""hasDivision"" -> ""is divided into"". ""consistsOf"" -> ""consists of"". ""hasColor"" -> ""is red"" etc. We need to express all facts in one or two short sentences. Possible sentence: ""The coat of arms of Třebíč consists of a shield that is divided into three horizontal fields: the upper field is red, the middle field is white and contains three black Benedictine caps, and the lower field is red."" That includes all facts. Ensure we mention ""three horizontal fields"". Yes. Check each fact: - coat of arms of Třebíč consists of shield. (first triple) - shield has division three horizontal fields. (second) - upper field has color red. (third) - lower field has color red. (fourth) - middle field has color white. (fifth) - middle field contains three black Benedictine caps. (sixth) All included. Make sure we preserve numbers: ""three"". Good. Now output only the sentence(s). Probably one sentence is fine. Let's produce."
Id17,geography,,,2,"Zlín is located in the Dřevnice valley, and Dřevnice is a river.","We need to produce fluent English prose expressing both triples. Triples: 1. Zlín | location | údolí Dřevnice 2. Dřevnice | type | řeka We need to translate non-proper entities into English. ""Zlín"" is a proper name (city). ""údolí Dřervnice"" is Czech for ""valley of the Dřevnice"". ""Dřevnice"" is a proper name (river). ""řeka"" means ""river"". So we need to express: Zlín is located in the valley of the Dřevnice. Dřevnice is a river. We must not add extra info. So sentence: ""Zlín is located in the údolí Dřevnice, and Dřevnice is a river."" But we need to translate ""údolí Dřevnice"" to English: ""valley of the Dřevnice"". Since ""údolí Dřevnice"" is not a proper named entity? It's a geographic feature name; we can translate to English: ""the Dřevnice valley"". That seems fine. Thus: ""Zlín is located in the Dřevnice valley, and Dřevnice is a river."" Make sure we include both facts. That's one sentence with conjunction, acceptable. Output only sentence(s)."
Id18,geography,,,2,The place named Slanská hora is located in Slaný.,"We need to produce fluent English prose expressing both triples. Triples: 1. Slanská hora | locatedIn | Slaný 2. Slanská hora | name | Slanská hora We need to convey that Slanská hora is named Slanská hora and is located in Slaný. We can say: ""Slanská hora, which is named Slanská hora, is located in Slaný."" But that repeats name. Could be ""The hill called Slanská hora is located in Slaný."" But need to include name fact: name is Slanská hora. So ""The feature named Slanská hora is located in Slaný."" That covers both. We must not add extra info. Use only given facts. So sentence: ""The place named Slanská hora is located in Slaný."" That expresses both. Make sure we include both facts: name and location. Yes. Output only sentence."
Id19,geography,,,1,Coal mining causes problems in Karviná.,"We need to produce fluent English prose expressing the triple: subject ""těžba uhlí"" (Czech) which is ""coal mining"". predicate ""causes"". object ""problémy v Karviné"" which is ""problems in Karviná"". So sentence: ""Coal mining causes problems in Karviná."" Must not add anything else. Ensure translation of non-proper entity: ""coal mining"" and ""problems in Karviná"". Karviná is a proper name, keep as is. So final answer: ""Coal mining causes problems in Karviná."""
Id20,history,,,2,"Kolín has a Jewish minority, which is a religious minority.","We need to produce fluent English prose expressing both triples. Triples: 1. Kolín | hasReligiousMinority | Židovská menšina 2. Židovská menšina | isReligiousMinority | true We need to translate non-proper entities to English. ""Kolín"" is a proper name (city). ""Židovská menšina"" is Czech for ""Jewish minority"". That's a common noun phrase, not a proper name, so translate to English: ""Jewish minority"". The predicate ""hasReligiousMinority"" -> ""has a religious minority"". So ""Kolín has a Jewish minority."" The second triple: ""Jewish minority is a religious minority"" (true). So we can combine: ""Kolín has a Jewish minority, which is a religious minority."" Or two short sentences: ""Kolín has a Jewish minority. The Jewish minority is a religious minority."" Must include all facts. Use exactly the given facts. The second triple says isReligiousMinority true, so we state that it is a religious minority. That is fine. Thus output: ""Kolín has a Jewish minority, which is a religious minority."" That includes both. Or separate sentences. Both okay. Provide single fluent sentence. Let's do single sentence. Check: ""Kolín has a Jewish minority, which is a religious minority."" That expresses both. No extra info. Good."
Id21,geography,,,2,Císařský ostrov is the largest island of Praha and its island type is island.,"We need to produce fluent English prose expressing both triples. Triples: 1. Císařský ostrov | isLargestIslandOf | Praha 2. Císařský ostrov | islandType | ostrov We need to translate entity not proper named entity into English. ""Císařský ostrov"" is a proper name? It's Czech name, likely proper noun, keep as is. ""Praha"" is also proper (Prague). ""ostrov"" is Czech for ""island"". The predicate ""isLargestIslandOf"" => ""is the largest island of"". ""islandType"" => ""is a type of island"" or ""is of island type"". The object ""ostrov"" is a common noun meaning ""island"". So we need to say that Císařský ostrov is the largest island of Prague and that its island type is island (i.e., it is an island). Could phrase: ""Císařský ostrov is the largest island of Praha and is an island."" But we need to preserve the fact that islandType is ostrov. So ""its island type is ostrov"" but we translate ""ostrov"" to English ""island"". So ""its island type is island"". That sounds odd but okay. We must not add extra info. So sentence: ""Císařský ostrov is the largest island of Praha and its island type is island."" That includes both facts. Check: Use only given info. Yes. Output only sentence(s). One sentence is fine."
Id22,sports,,,1,Kladno is known for hockey.,"We need to produce a fluent English sentence expressing the triple: Kladno | knownFor | hokej. We need to translate predicate ""knownFor"" to English: ""is known for"". Object ""hokej"" is not a proper named entity, so translate to English: ""hockey"". Subject ""Kladno"" is a proper name (city). So sentence: ""Kladno is known for hockey."" Make sure we use only given info. That's it."
Id23,politics,,,1,The Ministry of Health of the Czech Republic is located at Palackého náměstí.,"We need to produce a fluent English sentence expressing the triple: Subject: ""Ministerstvo zdravotnictví České republiky"" (Czech Ministry of Health). Predicate: ""hasLocation"". Object: ""Palackého náměstí"". So we need to say: The Ministry of Health of the Czech Republic has location Palackého náměstí. Probably: ""The Ministry of Health of the Czech Republic is located at Palackého náměstí."" That expresses the fact. Use only given info. Should we translate ""Ministerstvo zdravotnictví České republiky"" to English? It's not a proper named entity? It's a proper name of an institution, but we can translate to ""Ministry of Health of the Czech Republic"". That's fine. ""Palackého náměstí"" is a proper place name, keep as is. So sentence: ""The Ministry of Health of the Czech Republic is located at Palackého náměstí."" That's one sentence."
Id24,sports,,,2,"Petr Mach owns Sparta, which is a football club.","We need to produce fluent English prose expressing both triples. Triples: 1. Petr Mach | owns | Sparta 2. Sparta | isA | fotbalový klub We need to translate ""fotbalový klub"" to English: ""football club"". So we need to convey that Petr Mach owns Sparta, and Sparta is a football club. We must not add extra info. So sentence: ""Petr Mach owns Sparta, which is a football club."" That includes both facts. Or two sentences: ""Petr Mach owns Sparta. Sparta is a football club."" Both fine. Use only given info. Provide single fluent sentence or two short ones. I'll output one sentence: ""Petr Mach owns Sparta, which is a football club."""
Id25,culture,,,2,Granát Turnov produces jewelry that uses Czech garnets as gemstones.,"We need to produce fluent English prose expressing both triples. Triple1: Granát Turnov produces šperky. ""šperky"" is Czech for ""jewelry"". It's not a proper name, so translate to English: jewelry. So ""Granát Turnov produces jewelry."" Triple2: šperky gemstone české granáty. Means jewelry gemstone Czech garnets. So ""The jewelry's gemstone is Czech garnets."" Or ""The jewelry uses Czech garnets as gemstones."" Must include both facts. Could combine: ""Granát Turnov produces jewelry that uses Czech garnets as gemstones."" That expresses both. Ensure we don't add extra info. That's fine. Output single sentence."
Id26,culture,,,4,"J. H. Krchovský authored the poem Na samém konci, which was written on the façade of a house located in the Dutch city of Leiden.","We need to produce fluent English prose expressing all facts. Triples: 1. J. H. Krchovský authorOf Na samém konci. 2. Na samém konci type báseň (poem). 3. Na samém konci writtenOn fasáda domu. 4. fasáda domu location nizozemské město Leiden (Dutch city Leiden). We need to translate non-proper entities: ""báseň"" -> ""poem"". ""fasáda domu"" -> ""the façade of a house"" maybe ""the house façade"". ""nizozemské město Leiden"" -> ""the Dutch city of Leiden"". Proper named entity: J. H. Krchovský, Na samém konci, Leiden. We must include all facts: J. H. Krchovský is the author of ""Na samém konci"", which is a poem, written on the façade of a house, and that façade is located in the Dutch city of Leiden. We need a single fluent sentence (or two short ones). Could be: ""J. H. Krchovský authored the poem Na samém konci, which was written on the façade of a house located in the Dutch city of Leiden."" That includes all facts: author, poem, written on, location. Check: ""written on"" is used as ""written on the façade of a house"". Good. All facts covered. Make sure not to add extra info. ""the façade of a house"" is translation of ""fasáda domu"". That's fine. Thus final answer."
Id27,culture,,,5,"Ondřej Sekora is the author of books that feature the characters Ferda Mravenec and Brouk Pytlík, both of which are inspired by insects.","We need to produce a single fluent English sentence (or two short ones) that expresses all facts. Triples: 1. Ondřej Sekora authorOf knihy. ""knihy"" is Czech for ""books"". It's not a proper named entity, so translate to English: ""books"". So ""Ondřej Sekora is the author of books."" 2. books featuresCharacter Ferda Mravenec. So the books feature the character Ferda Mravenec. 3. books featuresCharacter Brouk Pytlík. So the books also feature the character Brouk Pytlík. 4. Ferda Mravenec inspiredBy hmyz. ""hmyz"" is Czech for ""insects"". Not a proper name, translate: ""insects"". So Ferda Mravenec is inspired by insects. 5. Brouk Pytlík inspiredBy hmyz. So Brouk Pytlík is also inspired by insects. We need to include all facts. Could be: ""Ondřej Sekora is the author of books that feature the characters Ferda Mravenec and Brouk Pytlík, both of which are inspired by insects."" That includes all facts: authorOf, featuresCharacter (both), inspiredBy (both). Yes. Make sure we don't add extra info. The phrase ""both of which are inspired by insects"" covers both characters. That's fine. Check: we used ""books"" as plural; ""author of books"" matches. Could also say ""the books"". But we need to convey that the books feature those characters. The sentence does. Thus final answer."
Id28,culture,,,2,The film Štěstí has main actors Tatiana Vilhelmová and Pavel Liška.,"We need to produce a single fluent English sentence (or two short ones) that expresses both facts: film Štěstí has main actor Tatiana Vilhelmová, and film Štěstí has main actor Pavel Liška. We must not add any extra info. So: ""The film Štěstí has main actors Tatiana Vilhelmová and Pavel Liška."" That covers both. Use plural ""actors"". Could also say ""The film Štěstí has Tatiana Vilhelmová and Pavel Liška as its main actors."" Both fine. Must preserve names exactly. Use ""film Štěstí"". Probably ""The film Štěstí has main actors Tatiana Vilhelmová and Pavel Liška."" That's one sentence. Ensure no extra info. Output only sentence."
Id29,sports,,,1,Zdeněk Nejedlý’s nickname is Red grandfather.,"We need to produce a fluent English sentence expressing the triple: subject Zdeněk Nejedlý, predicate nickname, object Rudý dědek. We must translate any entity that is NOT a proper named entity into English. ""Zdeněk Nejedlý"" is a proper name, keep as is. ""Rudý dědek"" is likely a nickname phrase in Czech meaning ""Red grandfather"". It's not a proper named entity, so we translate to English. So ""Rudý dědek"" -> ""Red grandfather"". Should we keep capitalization? Probably ""Red grandfather"". The predicate ""nickname"" we need to express naturally: ""Zdeněk Nejedlý's nickname is Red grandfather."" That includes all facts. Ensure we don't add extra. That's fine. Output only the sentence."
Id30,history,,,3,"Karel IV, a Czech king, built Hladová zeď.","We need to produce fluent English prose expressing all facts. Triples: - Karel IV | nationality | český (Czech) - Karel IV | title | král (king) - Karel IV | built | Hladová zeď (Hladová zeď) We need to translate non-proper entities: ""český"" is Czech (adjective). Title ""král"" is king. ""Hladová zeď"" likely a proper name? It's a name of a wall? Might be a proper noun? It's a Czech phrase meaning ""Hungry Wall"". Probably treat as proper name? The instruction: Keep proper named entities (names of people, places, organisations, works, etc.) in original form. ""Hladová zeď"" is a name of a wall, likely a proper noun, so keep as is. ""český"" is not a proper noun, translate to English: Czech. ""král"" translate to king. Thus sentence: ""Karel IV, a Czech king, built Hladová zeď."" That includes nationality, title, built. Ensure all facts: nationality Czech, title king, built Hladová zeď. That covers all. We must not add extra info. The phrase ""a Czech king"" includes both nationality and title. That's fine. Provide single sentence. Thus output: ""Karel IV, a Czech king, built Hladová zeď."""
Id31,geography,,,2,Sněžka is 1603 meters high.,"We need to produce fluent English prose expressing both triples. Subject: Sněžka (a proper name, mountain). Predicate: height, object: 1603. Next triple: heightUnit, object: ""m n. m."" This seems to be abbreviation for meters (maybe ""m n. m."" stands for ""metres""? The instruction: translate any entity that is NOT a proper named entity into English. ""m n. m."" is not a proper named entity, it's a unit abbreviation. Should translate to English: ""meters"". But we must preserve exactly as given? It says preserve numbers, dates, and values exactly as given. The value ""m n. m."" is a unit string; we might need to translate it to English. The instruction: ""Translate any entity that is NOT a proper named entity into English (e.g. common nouns, roles, generic descriptions). Keep proper named entities ... in their original form."" So ""m n. m."" is not a proper named entity, so we translate it. The translation of ""m n. m."" likely ""meters"". Could be ""m n. m."" stands for ""metres"". We'll output ""meters"". The height unit is meters. So we can combine: ""Sněžka is 1603 meters high."" That includes both facts: height 1603, heightUnit meters. That expresses both. Ensure we don't add extra info. That's fine. Thus output: ""Sněžka is 1603 meters high."""
