eid,category,shape,shape_type,size,sentence,reasoning
Id10,geography,,,2,Slovensko plánuje spolupráci s Maďarskem a plánuje projekt Vodné Dielo Gabčíkovo.,"We need to produce Czech sentences expressing both facts. Entities: Slovensko (proper name), Maďarsko (proper name), Vodné Dielo Gabčíkovo (proper name). Predicates: plannedCooperationWith -> ""plánuje spolupráci s"". plannedProject -> ""plánuje projekt"". So we need sentences: ""Slovensko plánuje spolupráci s Maďarskem a plánuje projekt Vodné Dielo Gabčíkovo."" Or two sentences. Must not add extra info. Use exact names. Should we translate ""plannedCooperationWith"" as ""plánuje spolupráci s"". ""plannedProject"" as ""plánuje projekt"". So sentence: ""Slovensko plánuje spolupráci s Maďarskem a plánuje projekt Vodné Dielo Gabčíkovo."" That includes both facts. Ensure no extra. That's fine."
Id11,culture,,,1,IMT Smile pochází z města Prešov.,"We need to produce a Czech sentence expressing the fact: ""IMT Smile | originCity | Prešov"". Subject: IMT Smile (proper name). Predicate: originCity -> ""pochází z města"" or ""má původní město"". Need translate predicate to Czech. Probably ""pochází z města"". Object: Prešov (proper name). So sentence: ""IMT Smile pochází z města Prešov."" That's all. Ensure no extra info."
Id12,geography,,,2,Gbeliansky potok má zdroj v Gbeľany. Gbeľany je obec.,"We need to produce Czech sentence(s) that express all facts. Two triples: 1. Gbeliansky potok | sourceLocation | Gbeľany => ""Gbeliansky potok má zdroj v Gbeľany"" or ""Gbeliansky potok má zdrojové místo Gbeľany"". Use translation of predicate ""sourceLocation"" to Czech: ""zdrojové místo"" or ""má zdroj v"". Should be natural. 2. Gbeľany | isType | obec => ""Gbeľany je obec."" Combine: ""Gbeliansky potok má zdroj v Gbeľany a Gbeľany je obec."" Or two sentences: ""Gbeliansky potok má zdroj v Gbeľany. Gbeľany je obec."" We must not add extra info. Use only given facts. So produce one or two sentences. Let's output two short sentences. Check translation: ""sourceLocation"" -> ""má zdroj v"". ""isType"" -> ""je"". But ""isType"" meaning type is ""obec"". So ""Gbeľany je obec."" Thus final answer: ""Gbeliansky potok má zdroj v Gbeľany. Gbeľany je obec."""
Id13,culture,,,1,Kláštor a kostol kamaldulov na Zobore má architektonický styl barok.,"We need to produce Czech sentence(s) expressing the fact: ""Kláštor a kostol kamaldulov na Zobore"" has architecturalStyle ""barok"". Translate predicate: ""architecturalStyle"" -> ""má architektonický styl"". Entity not proper name: ""Kláštor a kostol kamaldulov na Zobore"" seems a name? It's a specific building, maybe proper name? It includes ""Kláštor a kostol kamaldulov na Zobore"". Probably treat as proper name? The instruction: translate each entity that is NOT a proper name. This seems a proper name (the name of the monastery and church). So keep as is. The object ""barok"" is a style, not proper name, translate? It's a term, keep as is? It's a noun, but it's a style name, maybe keep as is. So sentence: ""Kláštor a kostol kamaldulov na Zobore má architektonický styl barok."" That expresses the fact. Ensure no extra info."
Id14,geography,,,3,Zřícenina se nachází v Obci Podbranč a jmenuje se Hrad Branč. Hrad Branč je typem zříceniny.,"We need to produce Czech sentence(s) that express all facts. Triples: 1. Zrúcanina isLocatedIn Obec Podbranč. 2. Zrúcanina isCalled Hrad Branč. 3. Hrad Branč isTypeOf Zrúcanina. We must translate predicates to Czech: ""isLocatedIn"" -> ""se nachází v"" or ""je umístěna v"". ""isCalled"" -> ""se jmenuje"" or ""je nazývána"". ""isTypeOf"" -> ""je typem"". Entities: Zrúcanina (common noun) translate? It's a noun meaning ""ruin"". It's not a proper name, so translate to Czech: ""zřícenina"". Obec Podbranč: ""Obec Podbranč"" - ""Obec"" is a common noun, but part of name? Probably keep ""Obec Podbranč"". Hrad Branč: ""Hrad Branč"" - ""Hrad"" is common noun, but part of name? Keep as is. We need to express all facts: The ruin is located in the municipality Podbranč; the ruin is called Hrad Branč; Hrad Branč is a type of ruin. We must not add extra info. So sentences: ""Zřícenina se nachází v Obci Podbranč a jmenuje se Hrad Branč. Hrad Branč je typem zříceniny."" Ensure all facts covered. Use proper case: ""Obci Podbranč"" (locative). ""Zřícenina se nachází v Obci Podbranč."" ""Zřícenina se jmenuje Hrad Branč."" ""Hrad Branč je typem zříceniny."" Could combine first two: ""Zřícenina se nachází v Obci Podbranč a jmenuje se Hrad Branč. Hrad Branč je typem zříceniny."" Check: we used all facts. Yes. Return only sentences."
Id15,culture,,,1,Slovenský strom roku rozhoduje o vítězi veřejným hlasováním.,"We need to produce Czech sentence(s) expressing the fact: subject ""slovenský Strom roka"", predicate ""decidesWinnerBy"", object ""verejné hlasanie"". Translate predicate to Czech: ""rozhoduje o vítězi pomocí"". Or ""rozhoduje vítěze pomocí"". Need natural. Subject is not proper name? ""slovenský Strom roka"" is likely a title, but it's not a proper name? It's a phrase, maybe treat as common noun phrase, translate? It's already Czech/Slovak? It's Slovak phrase meaning ""Slovak Tree of the Year"". It's not a proper name? Could be a title, but we keep as is? The rule: translate each entity that is NOT a proper name. ""slovenský Strom roka"" is not a proper name, it's a description, so translate each word? It's already Czech/Slovak. Should we translate to Czech: ""slovenský strom roku"". Yes. So we should output ""Slovenský strom roku rozhoduje o vítězi veřejným hlasováním."" The object ""verejné hlasanie"" translate to Czech: ""veřejné hlasování"". So final sentence: ""Slovenský strom roku rozhoduje o vítězi veřejným hlasováním."""
Id16,sports,,,1,Klaudia Medlová soutěží v snowboardingu.,"We need to produce Czech sentence(s) expressing the fact: ""Klaudia Medlová competesIn snowboarding"". Translate predicate ""competesIn"" to Czech: ""soutěží v"". Entity ""snowboarding"" is not a proper name, so translate to Czech: ""snowboardingu"". So sentence: ""Klaudia Medlová soutěží v snowboardingu."" That's all."
Id17,culture,,,2,Mladé letá má původní název Slovenské nakladateľstvo detskej knihy a je vydavatelství.,"We need to produce Czech sentence(s) expressing both facts. Entities: ""Mladé letá"" is likely a title (maybe a book). originalName = ""Slovenské nakladateľstvo detskej knihy"". type = ""vydavateľstvo"". So we need to say: ""Mladé letá má originální název Slovenské nakladateľstvo detskej knihy a je vydavatelem."" But careful: type = vydavateľstvo means it's a publishing house. So ""Mladé letá je vydavateľstvo."" Also originalName is ""Slovenské nakladateľstvo detskej knihy"". Should translate ""originalName"" as ""původní název"". So sentence: ""Mladé letá má původní název Slovenské nakladateľstvo detskej knihy a je vydavateľstvo."" Might need to keep ""vydavateľstvo"" as Czech translation ""vydavatelství"". But requirement: translate predicate, not object. The object ""vydavateľstvo"" is a type, maybe keep as is? It says translate each entity that is NOT a proper name. ""vydavateľstvo"" is a common noun, so translate to Czech: ""vydavatelství"". So type = vydavateľstvo => ""typ"" = ""vydavatelství"". So we can say ""Mladé letá je vydavatelství."" That sounds odd but okay. Use ""je"" as predicate. So final: ""Mladé letá má původní název Slovenské nakladateľstvo detskej knihy a je vydavatelství."" Ensure no extra facts. Provide only sentence."
Id18,politics,,,2,Andrej Stančík je členem politické strany OĽANO a byl zvolen do parlamentu.,"We need to produce Czech sentence(s) that express all facts: Andrej Stančík politicalParty OĽANO, Andrej Stančík electedTo parlament. Translate predicate: politicalParty -> ""je členem politické strany"" or ""patří do politické strany"". electedTo -> ""byl zvolen do"". Need to keep entity names: Andrej Stančík, OĽANO, parlament (parliament is generic, not proper name, so translate to ""parlament""). Thus sentence: ""Andrej Stančík je členem politické strany OĽANO a byl zvolen do parlamentu."" That includes both facts. Ensure no extra info. Use ""parlamentu"" as object. Good. Return only sentence."
Id19,history,,,2,Němečtí vojáci částečně spálili a cílili na obec Liptovská Teplička.,"We need to produce Czech sentence(s) expressing both facts. Entities: ""nemeckí vojaci"" is not a proper name, translate? It's already Czech phrase meaning ""German soldiers"". Should we keep as is? It's not a proper name, but it's already Czech. Predicates: ""action"" -> translate to ""provedli akci""? Actually need to translate predicate to Czech and use naturally. For first triple: subject ""nemeckí vojaci"", predicate ""action"", object ""partially burned"". So we need sentence: ""Němečtí vojáci částečně spálili."" But object is ""partially burned"" which is a state? Actually ""partially burned"" is likely describing what they did: they partially burned something. Could be ""částečně spálili"". That's fine. Second triple: subject ""nemeckí vojaci"", predicate ""target"", object ""obec Liptovská Teplička"". So ""Němečtí vojáci zaměřili na obec Liptovská Teplička"" or ""cílili na"". Predicate ""target"" translate as ""cílili na"". So sentence: ""Němečtí vojáci cílili na obec Liptovská Teplička."" We need to include both facts. Could combine: ""Němečtí vojáci částečně spálili a zaměřili se na obec Liptovská Teplička."" But that merges objects incorrectly: first object missing. Actually first object is ""partially burned"" - what was burned? Not specified. So we just say they partially burned (something unspecified). That's okay. Thus produce one sentence: ""Němečtí vojáci částečně spálili a zaměřili se na obec Liptovská Teplička."" That includes both facts. Ensure no extra info. Use ""částečně spálili"" for action, ""cílili na"" maybe better. Use ""cílili na"". So: ""Němečtí vojáci částečně spálili a cílili na obec Liptovská Teplička."" That expresses both. Provide only sentence."
Id20,geography,,,2,"Kostol Najsvätejšej Trojice se nachází na ulici Hlavná ulica, která se nachází ve městě Košice.","We need to produce Czech sentences expressing both facts. Entities: ""Kostol Najsvätejšej Trojice"" (proper name) locatedOnStreet -> ""Hlavná ulica"". Translate predicate: ""nachází se na ulici"". Then ""Hlavná ulica"" locatedInCity -> ""Košice"". Translate predicate: ""se nachází ve městě"". Need to include both facts. Could be one sentence: ""Kostol Najsvätejšej Trojice se nachází na ulici Hlavná ulica, která se nachází ve městě Košice."" That includes both. Ensure no extra info. Use Czech translation of ""locatedInCity"" as ""se nachází ve městě"". Good. Check requirement: translate each entity that is not a proper name. ""ulice"" is part of proper name? ""Hlavná ulica"" is a street name, likely proper name, keep as is. ""Košice"" is city name, proper. So keep them. Use ""ulici"" as case. Sentence: ""Kostol Najsvätejšej Trojice se nachází na ulici Hlavná ulica, která se nachází ve městě Košice."" That's fine. Return only sentence."
Id21,geography,,,1,Handlová těží hnědé uhlí.,"We need to produce Czech sentence(s) expressing the fact: Handlová minedResource hnedé uhlie. Translate predicate: ""minedResource"" likely ""těží"" or ""má těžený zdroj"". We need to translate entity not proper name: Handlová is a place name, proper name, keep. Object ""hnedé uhlie"" is not proper name, translate: ""hnědé uhlí"". So sentence: ""Handlová těží hnědé uhlí."" Or ""Handlová má těžený zdroj hnědé uhlí."" Use natural. Use predicate translated: ""těží"". So final output just that sentence."
Id22,culture,,,1,Vysoká škola múzických umění v Bratislave má 3 fakulty.,"We need to produce Czech sentence(s) expressing the fact: ""Vysoká škola múzických umení v Bratislave"" has number of faculties = 3. Translate predicate ""numberOfFaculties"" to Czech: ""má počet fakult"". So sentence: ""Vysoká škola múzických umění v Bratislave má 3 fakulty."" Or ""má 3 fakult"". Use correct grammar. Should we translate ""Vysoká škola múzických umění v Bratislave"" keep as is (proper name). So final answer: one sentence."
Id23,sports,,,1,Tipos Extraliga má typ sportu ledový hokej.,"We need to produce Czech sentence(s) expressing the fact: ""Tipos Extraliga | sportType | ľadový hokej"". Translate non-proper nouns: sportType -> typ sportu? ""ľadový hokej"" is Slovak for ""ice hockey"". Should translate to Czech ""lední hokej"" or ""ledový hokej"". The instruction: translate each entity that is not a proper name. ""Tipos Extraliga"" is a proper name (league). ""sportType"" is predicate, translate to Czech. ""ľadový hokej"" is not a proper name, translate to Czech. So sentence: ""Tipos Extraliga je typ sportu ledový hokej."" Better: ""Tipos Extraliga je typ sportu ledový hokej."" Or ""Tipos Extraliga má typ sportu ledový hokej."" Use natural Czech. Probably: ""Tipos Extraliga je typ sportu ledový hokej."" That expresses the fact. Could also be ""Tipos Extraliga je lední hokej."" But need to include predicate ""sportType"". So ""Tipos Extraliga má typ sportu ledový hokej."" That seems fine. Return only sentence."
Id24,politics,,,2,Údajné odposlouchávání má Jaroslava Haščáka jako subjekt a vede k kauze Gorila.,"We need to produce Czech sentences expressing both facts. Triples: Subject: Údajné odpočúvanie (that's the subject? Actually first triple: ""Údajné odpočúvanie | subject | Jaroslav Haščák"". So predicate ""subject"" means that Údajné odpočúvanie has subject Jaroslav Haščák. So we need to say ""Údajné odpočúvanie má jako subjekt Jaroslava Haščáka."" Or ""Údajné odpočúvanie má Jaroslava Haščáka jako subjekt."" Next triple: ""Údajné odpočúvanie | leadsTo | Kauza Gorila"". So ""Údajné odpočúvanie vede k případu Gorila."" Or ""Údajné odpočúvanie vede k kauze Gorila."" Use translation of leadsTo as ""vede k"". So combine: ""Údajné odpočúvanie má Jaroslava Haščáka jako subjekt a vede k kauze Gorila."" That includes both facts. Ensure no extra info. Use exact names. Should we keep ""Údajné odpočúvanie"" as is (not translate). It's not a proper name? It's phrase meaning ""alleged wiretapping"". It's not a proper name, but instruction: translate each entity that is not a proper name. ""Údajné odpočúvanie"" is a phrase, not a proper name, so translate to Czech: ""Údajné odposlouchávání""? Actually ""Údajné odpočúvanie"" is Slovak maybe. Czech translation: ""Údajné odposlouchávání"". But maybe keep as given? The rule: ""Přelož do češtiny každou entitu, která NENÍ vlastní jméno"". So we must translate ""Údajné odpočúvanie"" to Czech. The Czech equivalent: ""Údajné odposlouchávání"". Also ""Kauza Gorila"" is a proper name? It's a known case, but likely considered proper name, keep as is. ""Jaroslav Haščák"" is proper name. So sentence: ""Údajné odposlouchávání má Jaroslava Haščáka jako subjekt a vede k kauze Gorila."" That expresses both. Ensure predicate translation: ""subject"" -> ""má jako subjekt"". ""leadsTo"" -> ""vede k"". Good. Return only sentence."
Id25,other,,,2,Tempo Supermarket patří k COOP Jednota. COOP Jednota je slovenský prodejce.,"We need to produce Czech sentence(s) expressing both facts. Facts: 1. Tempo Supermarket belongsTo COOP Jednota. 2. COOP Jednota isA slovenský predajca. We need to translate predicate: ""belongsTo"" -> ""patří"" (or ""patří k"")? Use natural Czech: ""Tempo Supermarket patří do COOP Jednota"" or ""patří společnosti"". ""isA"" -> ""je"". So second: ""COOP Jednota je slovenský predajca."" But ""predajca"" is Slovak word for seller/retailer. Should we translate? The instruction: translate each entity that is NOT a proper name. ""slovenský predajca"" is a phrase; ""slovenský"" is adjective, ""predajca"" is noun, not proper name, so translate to Czech: ""slovenský prodejce"". So we need to translate ""slovenský predajca"" to Czech: ""slovenský prodejce"". Also ""belongsTo"" translate to ""patří"". ""isA"" translate to ""je"". So sentences: ""Tempo Supermarket patří do COOP Jednota a COOP Jednota je slovenský prodejce."" But maybe better separate: ""Tempo Supermarket patří do COOP Jednota. COOP Jednota je slovenský prodejce."" Both are fine. Ensure we keep proper names unchanged. Use ""do"" or ""k""? ""patří k"" is more common: ""Tempo Supermarket patří k COOP Jednota."" That expresses belongsTo. Use ""patří k"". Provide both facts. Let's output two sentences."
Id26,politics,,,3,"Politický spor pomlčková vojna má jméno pomlčková vojna, jeho téma je názov Česko‑Slovenska a byl zahájen 1990‑01‑01.","We need to produce Czech sentence(s) that express all facts. Triples: - politický spor | name | pomlčková vojna - politický spor | topic | názov Česko-Slovenska - politický spor | startDate | 1990-01-01 We need to translate predicate names: name -> jméno? ""má jméno""? topic -> téma? startDate -> datum zahájení? Use natural Czech. We must not add any extra info. So we can say: ""Politický spor pomlčková vojna má jméno pomlčková vojna, jeho téma je názov Česko-Slovenska a byl zahájen 1. 1. 1990."" But need to include all facts. Could be two sentences. We must translate entities that are not proper names. ""politický spor"" is a generic noun, keep as is? It's not a proper name, but it's the subject. Should we translate? It's already Czech. ""pomlčková vojna"" is a name? It's likely a proper name, keep as is. ""názov Česko-Slovenska"" is maybe a phrase, but it's not a proper name? It's a phrase meaning ""název Česko-Slovenska"". It's likely a proper name? It's a phrase, but we keep as is. ""1990-01-01"" keep. We need to ensure we use only given info. So we can say: ""Politický spor pomlčková vojna nese jméno pomlčková vojna, jeho téma je názov Česko‑Slovenska a byl zahájen 1990‑01‑01."" Use date format as given. Better: ""Politický spor pomlčková vojna má jméno pomlčková vojna, jeho téma je názov Česko‑Slovenska a začal 1990‑01‑01."" Use startDate -> datum zahájení. Make sure not to add extra words like ""byl"". Use ""zahájen"" maybe. Let's produce one sentence: ""Politický spor pomlčková vojna má jméno pomlčková vojna, jeho téma je názov Česko‑Slovenska a byl zahájen 1990‑01‑01."" Check: includes all three facts. No extra. Good."
Id27,history,,,3,"Belo IV byl králem Uhorska, během jeho vlády proběhl první mongolský vpád, který cílil na Uhorsko.","We need to produce Czech sentences expressing all facts. Triples: 1. Belo IV | wasKingOf | Uhorsko -> ""Belo IV byl králem Uhorska."" 2. prvý mongolský vpád | occurredDuringReignOf | Belo IV -> ""Prvý mongolský vpád se odehrál během vlády Bela IV."" But need translate predicate: ""occurredDuringReignOf"" -> ""proběhl během vlády"". So ""Prvý mongolský vpád proběhl během vlády Bela IV."" Note: subject ""prvý mongolský vpád"" is not proper name? It's a phrase, maybe keep as is but translate? It's not proper name, but it's a phrase describing event. Should we translate ""prvý mongolský vpád"" as ""první mongolský vpád""? The instruction: translate each entity that is NOT a proper name. ""prvý mongolský vpád"" is not a proper name, so translate to Czech: ""první mongolský vpád"". Also ""Uhorsko"" is proper name? It's historical name of Hungary, likely proper name, keep as is. ""Belo IV"" is proper name. Third triple: prvý mongolský vpád | targetedLocation | Uhorsko -> ""První mongolský vpád cílil na Uhorsko."" Or ""zaměřil se na Uhorsko"". Use natural. We need include all facts, maybe combine into one or two sentences. Could be: ""Belo IV byl králem Uhorska, během jeho vlády proběhl první mongolský vpád, který cílil na Uhorsko."" That includes all three. Ensure no extra info. That seems fine. Check translation of predicates: - wasKingOf -> ""byl králem"" - occurredDuringReignOf -> ""proběhl během vlády"" - targetedLocation -> ""cílil na"" All good. Now produce only the sentence."
Id28,history,,,1,Múzeum obetí komunizmu se nachází v Košicích.,"We need to produce Czech sentence(s) expressing the fact: ""Múzeum obetí komunizmu"" locatedIn ""Košice"". Translate predicate ""locatedIn"" to Czech, e.g., ""se nachází v"". Entities: ""Múzeum obetí komunizmu"" is a proper name? It's a museum name, likely proper, keep as is. ""Košice"" is a city name, proper, keep. So sentence: ""Múzeum obetí komunizmu se nachází v Košicích."" Use correct case: ""v Košicích"". Should we keep ""Košice"" unchanged? The instruction: translate each entity that is not a proper name. Košice is proper, keep. So ""v Košicích"" is inflected but still same name. That's fine. Thus output single sentence."
