eid,category,shape,shape_type,size,sentence,reasoning
Id10,geography,,,2,Slovensko plánuje spoluprácu s Maďarskom. Slovensko plánuje projekt Vodné Dielo Gabčíkovo.,"We need to produce Slovak sentences expressing both facts. Must translate predicates to Slovak. Predicates: ""plannedCooperationWith"" -> ""plánuje spoluprácu s"". ""plannedProject"" -> ""plánuje projekt"". Entities not proper names translate: ""Slovensko"" is proper name, keep. ""Maďarsko"" proper name. ""Vodné Dielo Gabčíkovo"" is proper name (project name) keep. So sentences: ""Slovensko plánuje spoluprácu s Maďarskom."" and ""Slovensko plánuje projekt Vodné Dielo Gabčíkovo."" Could combine into one sentence with conjunction: ""Slovensko plánuje spoluprácu s Maďarskom a projekt Vodné Dielo Gabčíkovo."" But need to convey both facts. Might be clearer to have two short sentences. Both acceptable. Provide only sentences."
Id11,culture,,,1,IMT Smile pochádza z mesta Prešov.,"We need to produce a Slovak sentence expressing the fact: subject IMT Smile, predicate originCity, object Prešov. Translate predicate to Slovak: ""pochádza z mesta"" or ""má pôvodné mesto"". Need to translate non-proper nouns: originCity -> ""pôvodné mesto"" or ""mesto pôvodu"". Use natural phrasing: ""IMT Smile má pôvodné mesto Prešov."" Or ""IMT Smile pochádza z mesta Prešov."" Both fine. Must include all facts (just one). No extra info. Provide only sentence."
Id12,geography,,,2,Gbeliansky potok má zdroj v Gbeľanoch a Gbeľany je obec.,"We need to produce Slovak sentence(s) that express both facts. Triples: 1. Gbeliansky potok | sourceLocation | Gbeľany => ""Gbeliansky potok má zdrojové miesto Gbeľany"" or ""Gbeliansky potok má zdroj v Gbeľanoch"". The predicate ""sourceLocation"" translate to ""zdrojové miesto"" or ""má zdroj v"". Use natural Slovak: ""Gbeliansky potok má zdroj v Gbeľanoch."" 2. Gbeľany | isType | obec => ""Gbeľany je typom obec"" but better: ""Gbeľany je obec."" We need to include both facts in one sentence or two short sentences. Could combine: ""Gbeliansky potok má zdroj v Gbeľanoch a Gbeľany je obec."" That includes both. Ensure no extra info. Use proper Slovak grammar: ""Gbeliansky potok má zdroj v Gbeľanoch a Gbeľany je obec."" Check translation of predicate: ""sourceLocation"" -> ""zdrojové miesto"" but ""má zdroj v"" is fine. ""isType"" -> ""je typom"" but we can say ""je obec"". The requirement: translate predicate to Slovak and use naturally. So ""sourceLocation"" -> ""má zdroj v"". ""isType"" -> ""je typom"". Could phrase: ""Gbeliansky potok má zdroj v Gbeľanoch a Gbeľany je typom obec."" That sounds odd; better ""Gbeľany je obec"" is natural. The predicate ""isType"" could be ""je typom"". But we can drop ""typom"" maybe okay. The instruction: translate predicate and use naturally. So we need to reflect predicate. For second: predicate ""isType"" -> ""je typom"". So we could say ""Gbeľany je typom obec."" That is literal but maybe acceptable. However natural Slovak would be ""Gbeľany je obec"". But that omits ""typom"". The requirement says translate predicate and use naturally. Could interpret that we need to convey the meaning of predicate, not necessarily the word ""typom"". So ""Gbeľany je obec"" conveys isType. I think it's fine. Thus final answer: ""Gbeliansky potok má zdroj v Gbeľanoch a Gbeľany je obec."" Return only that."
Id13,culture,,,1,Kláštor a kostol kamaldulov na Zobore má architektonický štýl barok.,"We need to produce Slovak sentence(s) expressing the fact: ""Kláštor a kostol kamaldulov na Zobore"" (subject) has architectural style ""barok"". Translate predicate ""architecturalStyle"" to Slovak: ""architektonický štýl"". So sentence: ""Kláštor a kostol kamaldulov na Zobore má architektonický štýl barok."" Since subject is singular? It's a compound subject, could use ""majú"". But we can use ""má"" if treat as singular entity. Better ""má"" is okay. Provide one sentence."
Id14,geography,,,3,"Zrúcanina sa nachádza v obci Podbranč, volá sa Hrad Branč a Hrad Branč je typom zrúcaniny.","We need to produce Slovak sentence(s) that express all facts. Triples: 1. Zrúcanina isLocatedIn Obec Podbranč. 2. Zrúcanina isCalled Hrad Branč. 3. Hrad Branč isTypeOf Zrúcanina. We need to translate predicate to Slovak: ""isLocatedIn"" -> ""sa nachádza v"" or ""sa nachádza v"". ""isCalled"" -> ""sa volá"". ""isTypeOf"" -> ""je typom"". But need natural sentence. We must include all facts. Could be: ""Zrúcanina sa nachádza v obci Podbranč, volá sa Hrad Branč a Hrad Branč je typom zrúcaniny."" That includes all three. Ensure translation of ""Obec Podbranč"" -> ""obci Podbranč"". ""Zrúcanina"" is generic noun, keep as is. ""Hrad Branč"" is proper name, keep. Check: third triple: Hrad Branč isTypeOf Zrúcanina => ""Hrad Branč je typom zrúcaniny."" Good. All facts included. No extra info. Provide one sentence."
Id15,culture,,,1,Slovenský Strom roka rozhoduje o víťazovi prostredníctvom verejného hlasania.,"We need to produce a Slovak sentence expressing the fact: ""slovenský Strom roka"" decides winner by ""verejné hlasanie"". Need to translate predicate ""decidesWinnerBy"" to Slovak: ""rozhoduje o víťazovi prostredníctvom"" or ""určuje víťaza pomocou"". Use natural phrasing. Subject is ""slovenský Strom roka"". Object is ""verejné hlasanie"". So sentence: ""Slovenský Strom roka rozhoduje o víťazovi prostredníctvom verejného hlasania."" Need to keep ""verejné hlasanie"" as object; translation of object? It's not a proper name, so translate: ""verejné hlasanie"". Already in Slovak. Use correct case: ""verejným hlasaním"" maybe. But predicate translation: ""rozhoduje o víťazovi prostredníctvom verejného hlasania."" That uses ""verejného hlasania"" (genitive). The object originally ""verejné hlasanie"" is nominative; but in Slovak we need appropriate case. However requirement: ""Predikát VŽDY prelož do slovenčiny a použi ho vo vete prirodzene."" The object can be adapted to case. Should we keep exact phrase ""verejné hlasanie""? Might be okay to keep as is, but natural Slovak would adjust case. The instruction: ""Prelož do slovenčiny každú entitu, ktorá NIE JE vlastné meno (napr. všeobecné podstatné mená, roly, všeobecné opisy)."" So we translate ""verejné hlasanie"" which is already Slovak, so keep as is. But case? It says translate each entity, not necessarily keep original case. I'd produce: ""Slovenský Strom roka rozhoduje o víťazovi prostredníctvom verejného hlasania."" That uses ""verejného hlasania"" which is a grammatical form of the entity. That seems acceptable. Provide only the sentence."
Id16,sports,,,1,Klaudia Medlová súťaží v snowboardingu.,"We need to produce a Slovak sentence expressing the fact: ""Klaudia Medlová competesIn snowboarding"". Translate predicate to Slovak: ""súťaží v"". Object ""snowboarding"" is not a proper name, so translate to Slovak: ""snowboarding"" is a common noun, maybe ""snowboarding"" as sport name; translation could be ""snowboardingu"". Use natural phrasing: ""Klaudia Medlová súťaží v snowboardingu."" Ensure we only use given info. That's it."
Id17,culture,,,2,Mladé letá má pôvodný názov Slovenské nakladateľstvo detskej knihy a typ vydavateľstvo.,"We need to produce Slovak sentence(s) expressing both facts. Entities: ""Mladé letá"" is subject (likely a name). originalName predicate with object ""Slovenské nakladateľstvo detskej knihy"". type predicate with object ""vydavateľstvo"". Need to translate predicate to Slovak: ""má pôvodný názov"" maybe? originalName -> ""pôvodný názov"". type -> ""typ"". So sentence: ""Mladé letá má pôvodný názov Slovenské nakladateľstvo detskej knihy a typ vydavateľstvo."" Could be two short sentences: ""Mladé letá má pôvodný názov Slovenské nakladateľstvo detskej knihy. Mladé letá je vydavateľstvo."" But type predicate: ""type"" -> ""typ"". Could phrase ""Mladé letá má typ vydavateľstvo."" That is okay. Provide one or two sentences. Ensure no extra info. Use exact strings. Provide only sentence(s)."
Id18,politics,,,2,Andrej Stančík patrí do politickej strany OĽANO a je zvolený do parlamentu.,"We need to produce Slovak sentence(s) that express all facts. Two triples: - Subject: Andrej Stančík - predicate: politicalParty -> object: OĽANO - predicate: electedTo -> object: parlament We must translate predicate to Slovak: ""politicalParty"" -> ""politická strana"". ""electedTo"" -> ""zvolený do"". Also need to translate object if not proper name: ""parlament"" is a common noun, keep as ""parlament"". OĽANO is proper name, keep. Thus sentence: ""Andrej Stančík je členom politickej strany OĽANO a je zvolený do parlamentu."" But need to use predicate translation: ""politická strana"" maybe ""patrí do politickej strany OĽANO"". Use both facts. We must not add extra facts. ""je členom"" is an inference? The triple says politicalParty OĽANO, meaning affiliation. ""patrí do politickej strany OĽANO"" is direct. ""zvolený do parlamentu"" is direct. Thus sentence: ""Andrej Stančík patrí do politickej strany OĽANO a je zvolený do parlamentu."" Check: uses only given info. Good. Return only sentence."
Id19,history,,,2,Nemeckí vojaci čiastočne spálili obec Liptovská Teplička.,"We need to produce Slovak sentence(s) that express both facts: ""nemeckí vojaci"" (German soldiers) action partially burned, and target Liptovská Teplička (a municipality). So we need to say: ""Nemeckí vojaci čiastočne spálili obec Liptovská Teplička."" That includes both facts: action partially burned, target Liptovská Teplička. Ensure we use translation of predicate ""action"" to ""spálili"" (or ""pálili""?). ""partially burned"" -> ""čiastočne spálili"". The subject is ""nemeckí vojaci"". The object is ""obec Liptovská Teplička"". That covers both. Should we maybe separate into two sentences? Could be one sentence: ""Nemeckí vojaci čiastočne spálili obec Liptovská Teplička."" That includes both facts. Ensure no extra info. Good."
Id20,geography,,,2,"Kostol Najsvätejšej Trojice sa nachádza na ulici Hlavná ulica, ktorá sa nachádza v meste Košice.","We need to produce Slovak sentence(s) that express all facts. Two triples: 1. Kostol Najsvätejšej Trojice | locatedOnStreet | Hlavná ulica 2. Hlavná ulica | locatedInCity | Košice We need to translate predicate to Slovak: ""locatedOnStreet"" -> ""sa nachádza na ulici"". ""locatedInCity"" -> ""sa nachádza v meste"". Entities not proper names: ""Kostol Najsvätejšej Trojice"" is a proper name? It's a name of a church, likely proper name, keep as is. ""Hlavná ulica"" is a street name, proper name, keep. ""Košice"" is city name, proper. So we keep them. We need to express both facts. Could be one sentence: ""Kostol Najsvätejšej Trojice sa nachádza na ulici Hlavná ulica, ktorá sa nachádza v meste Košice."" That includes both facts. It uses ""ktorá"" referencing street. That's okay. It uses only given facts. It doesn't add extra. Should be fine. Check: we used ""ktorá"" but that's just a relative pronoun, not adding new facts. It's okay. Thus output just that sentence."
Id21,geography,,,1,Handlová ťaží hnedé uhlie.,"We need to produce Slovak sentence(s) expressing the fact: Handlová | minedResource | hnedé uhlie. Translate predicate ""minedResource"" to Slovak: ""ťaží zdroj""? Actually ""mined resource"" = ""ťažený zdroj"". Could be ""ťaží"" as verb? The subject is Handlová (likely a town). Object is ""hnedé uhlie"" (brown coal). So sentence: ""Handlová ťaží hnedé uhlie."" That uses predicate ""minedResource"" as ""ťaží"". That seems natural. Must not add extra info. So output just that sentence."
Id22,culture,,,1,Vysoká škola múzických umení v Bratislave má 3 fakulty.,"We need to produce a Slovak sentence expressing the fact: ""Vysoká škola múzických umení v Bratislave má 3 fakulty."" Need to translate predicate ""numberOfFaculties"" to Slovak: ""počet fakúlt"". So sentence: ""Vysoká škola múzických umení v Bratislave má 3 fakulty."" That uses the fact. Ensure no extra info. Output only the sentence."
Id23,sports,,,1,Tipos Extraliga má typ športu ľadový hokej.,"We need to produce Slovak sentence(s) expressing the fact: ""Tipos Extraliga"" (subject) | sportType | ""ľadový hokej"" (object). Translate predicate ""sportType"" to Slovak, likely ""má typ športu"" or ""je typ športu"". Need natural sentence: ""Tipos Extraliga je ľadový hokej."" But predicate is sportType, so ""Tipos Extraliga má typ športu ľadový hokej."" Better: ""Tipos Extraliga je typ športu ľadový hokej."" However natural: ""Tipos Extraliga je ľadový hokej."" Might lose predicate. But requirement: translate predicate and use naturally. So ""Tipos Extraliga má typ športu ľadový hokej."" That includes all info. Use only given info. Yes. Return only sentence."
Id24,politics,,,2,Údajné odpočúvanie má subjekt Jaroslav Haščák a vedie k Kauze Gorila.,"We need to produce Slovak sentence(s) that express all facts. Two triples: Subject: ""Údajné odpočúvanie"" (that's the subject? Actually first triple: ""Údajné odpočúvanie | subject | Jaroslav Haščák"". So predicate ""subject"" linking ""Údajné odpočúvanie"" to ""Jaroslav Haščák"". Means ""Údajné odpočúvanie"" has subject Jaroslav Haščák. So we need to say ""Údajné odpočúvanie má predmet Jaroslav Haščák"" or ""Údajné odpočúvanie sa týka Jaroslava Haščáka"". The predicate ""subject"" should be translated to Slovak ""má predmet"" maybe. But we need to translate predicate to Slovak and use naturally. The predicate ""subject"" in RDF is a property indicating the subject of something. In Slovak, ""subjekt"" is also a word. So we could say ""Údajné odpočúvanie má subjekt Jaroslav Haščák"". That seems literal. Second triple: ""Údajné odpočúvanie | leadsTo | Kauza Gorila"". Predicate ""leadsTo"" translate to ""vedie k"". So ""Údajné odpočúvanie vedie k Kauze Gorila"". Combine both facts maybe in one sentence: ""Údajné odpočúvanie má subjekt Jaroslav Haščák a vedie k Kauze Gorila."" That includes both facts. Ensure we use exactly the given names: ""Kauza Gorila"". Keep proper case. Thus final answer: one sentence."
Id25,other,,,2,Tempo Supermarket patrí k COOP Jednota. COOP Jednota je slovenský predajca.,"We need to produce Slovak sentence(s) that express all facts. Two triples: 1. Tempo Supermarket | belongsTo | COOP Jednota 2. COOP Jednota | isA | slovenský predajca We must translate predicate to Slovak: ""belongsTo"" -> ""patrí"" (or ""patrí k""?). ""isA"" -> ""je"". Also need to translate entities that are not proper names. ""slovenský predajca"" is already Slovak phrase, but it's the object of isA, which is a description, not a proper name, so keep as is. ""Tempo Supermarket"" is a proper name? It's a brand name, likely proper name, keep as is. ""COOP Jednota"" is proper name, keep. Thus sentences: ""Tempo Supermarket patrí do COOP Jednota a COOP Jednota je slovenský predajca."" Or two sentences: ""Tempo Supermarket patrí do COOP Jednota. COOP Jednota je slovenský predajca."" We must ensure we include all facts. Use ""patrí"" maybe ""patrí k"". The triple says belongsTo, could be ""patrí"". Use ""patrí k"". Both okay. Provide one or two sentences. Let's output two short sentences. Thus final answer: ""Tempo Supermarket patrí k COOP Jednota. COOP Jednota je slovenský predajca."" Check translation: ""patrí k"" is natural. Good. Return only the sentence(s)."
Id26,politics,,,3,"Politický spor má názov pomlčková vojna, má tému názov Česko‑Slovenska a začal dňa 1990‑01‑01.","We need to produce Slovak sentence(s) expressing all facts. Triples: 1. politický spor | name | pomlčková vojna 2. politický spor | topic | názov Česko-Slovenska 3. politický spor | startDate | 1990-01-01 We need to translate predicate to Slovak: ""name"" -> ""má názov"" or ""sa volá"". ""topic"" -> ""má tému"" or ""sa týka"". ""startDate"" -> ""začal dňa"". Use natural sentence. All facts: The political dispute has name ""pomlčková vojna"". It has topic ""názov Česko-Slovenska"". It started on 1990-01-01. We must translate entities that are not proper names. ""politický spor"" is a generic term, keep as is? It's not a proper name, but it's the subject. Should we translate? It's already Slovak. ""pomlčková vojna"" is a phrase, maybe not proper name? It's a name of the dispute, but it's a phrase; we keep as is. ""názov Česko-Slovenska"" includes ""Česko-Slovenska"" proper name, keep that part. So we keep ""Česko-Slovenska"". The date keep. Construct sentence: ""Politický spor má názov pomlčková vojna, jeho téma je názov Česko‑Slovenska a začal dňa 1990‑01‑01."" But need to use predicate translations: name -> ""má názov"", topic -> ""má tému"" or ""týka sa"". Use ""má tému"". startDate -> ""začal dňa"". Provide one sentence. Check: ""politický spor"" subject, ""má názov pomlčková vojna"". ""má tému názov Česko‑Slovenska"". ""začal dňa 1990‑01‑01"". Could combine with ""a"". That includes all facts. Make sure no extra info. Use exact date format. Thus final answer: one sentence."
Id27,history,,,3,"Belo IV bol kráľom Uhorska, počas jeho vlády sa udial prvý mongolský vpád, ktorý smeroval na Uhorsko.","We need to produce Slovak sentence(s) that express all facts. Facts: 1. Belo IV wasKingOf Uhorsko -> ""Belo IV bol kráľom Uhorska."" 2. prvý mongolský vpád occurredDuringReignOf Belo IV -> ""prvý mongolský vpád sa udial počas vlády Bela IV."" But need translate predicate ""occurredDuringReignOf"" to Slovak: ""sa udial počas vlády"". So ""prvý mongolský vpád sa udial počas vlády Bela IV."" Note: subject ""prvý mongolský vpád"" is not proper name, so translate? It's already Slovak phrase, keep as is. ""Belo IV"" is proper name, keep. ""Uhorsko"" is proper name, keep. 3. prvý mongolský vpád targetedLocation Uhorsko -> ""prvý mongolský vpád cielený na Uhorsko"" but natural: ""prvý mongolský vpád cielený na Uhorsko"" or ""prvý mongolský vpád smeroval na Uhorsko"". Predicate ""targetedLocation"" translate to ""cielil na"". So ""prvý mongolský vpád cielený na Uhorsko"" maybe ""prvý mongolský vpád cielený na Uhorsko"". Better: ""prvý mongolský vpád cielený na Uhorsko."" Or ""prvý mongolský vpád smeroval na Uhorsko."" We need include all facts. Could combine into one sentence: ""Belo IV bol kráľom Uhorska, počas jeho vlády sa udial prvý mongolský vpád, ktorý cielený na Uhorsko."" Need proper grammar: ""Belo IV bol kráľom Uhorska, počas jeho vlády sa udial prvý mongolský vpád, ktorý cielený na Uhorsko."" Might need verb ""bol"" for ""cielený"". Better: ""Belo IV bol kráľom Uhorska, počas jeho vlády sa udial prvý mongolský vpád, ktorý smeroval na Uhorsko."" That includes all three facts. Ensure we used all facts: yes. Check translation of predicate ""targetedLocation"" -> ""smeroval na"". Acceptable. Provide one sentence."
Id28,history,,,1,Múzeum obetí komunizmu sa nachádza v Košice.,"We need to produce a Slovak sentence expressing the fact: ""Múzeum obetí komunizmu"" located in ""Košice"". Translate predicate ""locatedIn"" to Slovak: ""sa nachádza v"". Entities: ""Múzeum obetí komunizmu"" is not a proper name? It's a name of museum, likely proper name, but rule: translate each entity that is NOT a proper name. ""Múzeum obetí komunizmu"" is a name, but it's a phrase. Probably treat as proper name? It's a museum name, likely proper noun. The rule: ""Prelož do slovenčiny každú entitu, ktorá NIE JE vlastné meno (napr. všeobecné podstatné mená, roly, všeobecné opisy). Vlastné mená (mená osôb, miest, organizácií, diel atď.) ponechaj v pôvodnej podobe."" So ""Múzeum obetí komunizmu"" is an organization name, so keep as is. ""Košice"" is a city name, keep as is. So sentence: ""Múzeum obetí komunizmu sa nachádza v Košice."" That's it."
