eid,category,shape,shape_type,size,sentence,reasoning
Id11,culture,,,1,IMT Smile má pôvodné mesto Košice.,"We need to produce a Slovak sentence expressing the fact: subject IMT Smile, predicate originCity, object Košice. Translate predicate to Slovak: ""pôvodné mesto"" or ""pochádza z mesta""? The instruction: translate predicate to Slovak and use it naturally. The predicate ""originCity"" likely translates to ""pôvodné mesto"". So sentence: ""IMT Smile má pôvodné mesto Košice."" Or ""IMT Smile pochádza z mesta Košice."" But need to use predicate translation: ""originCity"" -> ""pôvodné mesto"". So ""IMT Smile má pôvodné mesto Košice."" That expresses all facts. Use only given info. Yes. Return only the sentence."
Id12,geography,,,2,Michalovce má zdrojovú polohu Gbeľany. Gbeľany je typom obec.,"We need to produce Slovak sentence(s) that express both facts. Entities: ""Michalovce"" (proper name) sourceLocation ""Gbeľany"". So ""Michalovce má zdrojovú polohu Gbeľany"" maybe. Predicate ""sourceLocation"" translate to ""zdrojová poloha"" or ""zdrojová lokalita"". Use natural Slovak: ""Michalovce má zdrojovú polohu Gbeľany."" Next: ""Gbeľany"" isType ""obec"" => ""Gbeľany je obec."" So two short sentences. Must include all facts, no extra. Use proper translation of predicate: ""sourceLocation"" -> ""zdrojová poloha"". ""isType"" -> ""je typom"" or ""je"". The instruction: translate predicate to Slovak and use naturally. Could be ""má zdrojovú polohu"" and ""je typom"". But ""je typom"" maybe unnatural. Better ""je"". But predicate is isType, translation ""je typom"". However we can say ""Gbeľany je typom obec"" which is odd. Better ""Gbeľany je obec."" That conveys type. The predicate ""isType"" could be ""je typom"". But we can drop ""typom"" as it's implied. However must use predicate translation. Might need to include ""typom"". Could phrase: ""Gbeľany je typom obec."" That is grammatically odd but maybe acceptable. Could do ""Gbeľany je typom 'obec'."" But quotes not needed. I'd go with two sentences: ""Michalovce má zdrojovú polohu Gbeľany. Gbeľany je obec."" This uses predicate translation ""má zdrojovú polohu"" for sourceLocation, and ""je"" for isType (maybe acceptable). The instruction: ""Predikát VŽDY prelož do slovenčiny a použi ho vo vete prirodzene."" So we need to translate ""isType"" to Slovak. The direct translation is ""je typ"". Could be ""je typom"". So we should include that. So sentence: ""Gbeľany je typom obec."" That includes predicate translation. Let's produce two sentences: ""Michalovce má zdrojovú polohu Gbeľany. Gbeľany je typom obec."" Ensure no extra."
Id14,geography,,,3,"Zrúcanina sa volá Hrad Branč, nachádza sa v Grand Hotel Slovan a Hrad Branč je typom zrúcaniny.","We need to produce Slovak sentence(s) that express all facts. Triples: 1. Zrúcanina | isLocatedIn | Grand Hotel Slovan 2. Zrúcanina | isCalled | Hrad Branč 3. Hrad Branč | isTypeOf | Zrúcanina We must translate predicate to Slovak: ""isLocatedIn"" -> ""sa nachádza v"". ""isCalled"" -> ""sa volá"". ""isTypeOf"" -> ""je typom"". Entities not proper names translate: ""Zrúcanina"" is a common noun, keep as ""zrúcanina""? Should we keep lower case? In Slovak nouns are lower case unless proper. So ""zrúcanina"". ""Grand Hotel Slovan"" is proper name, keep. ""Hrad Branč"" is proper name, keep. Now we need sentences that include all facts. We have: The ruin is located in Grand Hotel Slovan. The ruin is called Hrad Branč. Hrad Branč is a type of ruin. We must not add extra info. Could combine: ""Zrúcanina sa volá Hrad Branč, nachádza sa v Grand Hotel Slovan a Hrad Branč je typom zrúcaniny."" But note ""Hrad Branč je typom zrúcaniny"" uses singular ""zrúcaniny"". The triple says ""Hrad Branč is type of Zrúcanina"". So ""Hrad Branč je typom zrúcaniny."" That expresses. Also need to include that the ruin is located in Grand Hotel Slovan. Already included. Check: ""Zrúcanina sa volá Hrad Branč, nachádza sa v Grand Hotel Slovan a Hrad Branč je typom zrúcaniny."" This includes all three facts. Ensure no extra info. It's fine. We must not add any other facts. The phrase ""nachádza sa v"" is correct translation of ""isLocatedIn"". ""sa volá"" for ""isCalled"". ""je typom"" for ""isTypeOf"". Good. Return only the sentence."
Id16,sports,,,1,Matej Tóth súťaží v snowboardovaní.,"We need to produce a Slovak sentence expressing the fact: Matej Tóth competesIn snowboarding. Translate predicate ""competesIn"" to Slovak: ""súťaží v"". Object ""snowboarding"" is not a proper name, so translate to Slovak: ""snowboarding"" maybe ""snowboarding"" is English term; translation could be ""snowboarding"" as a sport, maybe ""snowboarding"" is ""snowboarding"" in Slovak? Usually ""snowboarding"" is ""snowboarding"" or ""snowboardovanie"". The instruction: translate each entity that is NOT a proper name (e.g., general nouns, roles, general descriptions). So ""snowboarding"" is a general noun, not a proper name, so translate to Slovak. The Slovak term is ""snowboarding"" or ""snowboardovanie"". I'd choose ""snowboarding"" maybe ""snowboarding"" is used, but better ""snowboarding"" is English loanword; but translation likely ""snowboarding"" -> ""snowboarding"". However they said translate to Slovak. So ""snowboarding"" -> ""snowboarding"" is not translation. The Slovak term is ""snowboarding"" (same) but could be ""snowboardovanie"". I'd use ""snowboardovanie"". So sentence: ""Matej Tóth súťaží v snowboardovaní."" That expresses the fact. Ensure no extra info. Output only the sentence."
Id18,politics,,,2,Peter Marcin patrí do politickej strany OĽANO a bol zvolený do parlamentu.,"We need to produce Slovak sentence(s) that express all facts: Peter Marcin politicalParty OĽANO, and Peter Marcin electedTo parlament. Translate predicate to Slovak: ""politicalParty"" -> ""je členom politickej strany"" or ""patrí do politickej strany""? Need natural. ""electedTo"" -> ""bol zvolený do"". Entities: Peter Marcin is proper name, keep. OĽANO is proper name (political party). ""parlament"" is common noun, translate to ""parlament"". So sentence: ""Peter Marcin je členom politickej strany OĽANO a bol zvolený do parlamentu."" Need to keep ""parlament"" as object; but in Slovak we need case: ""do parlamentu"". That's fine. Ensure we include both facts. Could also split into two sentences: ""Peter Marcin patrí do politickej strany OĽANO. Peter Marcin bol zvolený do parlamentu."" Both fine. Use one sentence. Provide only sentence."
Id19,history,,,2,Nemeckí vojaci čiastočne spálili Vlkolínec.,"We need to produce Slovak sentence(s) that express all facts: ""nemeckí vojaci"" is subject, predicate ""action"" -> ""partially burned"". Also ""nemeckí vojaci"" target ""Vlkolínec"". So we need to convey that German soldiers partially burned Vlkolínec. Must translate predicate to Slovak: ""action"" -> ""akcia""? But natural sentence: ""Nemeckí vojaci spálili časť Vlkolienca."" However ""action"" is generic, we need to express that they performed the action of partially burning. So ""Nemeckí vojaci spálili časť Vlkolienca."" That covers both facts: they performed action (spálili) and target (Vlkolínec). Must ensure ""partially burned"" is expressed. ""spálili časť"" means partially burned. Could also say ""nemeckí vojaci čiastočne spálili Vlkolínec."" That directly uses ""čiastočne spálili"". That includes both facts. Use ""často"" no. Use ""často""? No. Thus final answer: ""Nemeckí vojaci čiastočne spálili Vlkolínec."" That's one sentence. Ensure no extra info. Good."
Id20,geography,,,2,Kostol Najsvätejšej Trojice sa nachádza na ulici Hlavná ulica. Hlavná ulica sa nachádza v meste Machnáčov grúň.,"We need to produce Slovak sentence(s) that express all facts. Two triples: 1. Subject: Kostol Najsvätejšej Trojice | predicate: locatedOnStreet | object: Hlavná ulica 2. Subject: Hlavná ulica | predicate: locatedInCity | object: Machnáčov grúň We need to translate predicate to Slovak: ""nachádza sa na ulici"" maybe ""sa nachádza na ulici"". For second: ""sa nachádza v meste"" but object is ""Machnáčov grúň"". That's likely a city? It's a place name, keep as is. So ""Hlavná ulica sa nachádza v meste Machnáčov grúň"". For first: ""Kostol Najsvätejšej Trojice sa nachádza na ulici Hlavná ulica"". Combine maybe two sentences. Must include all facts, no extra. Use proper translation of predicate: ""nachádza sa na ulici"" and ""nachádza sa v meste"". Ensure no extra. Provide only sentences. Thus: ""Kostol Najsvätejšej Trojice sa nachádza na ulici Hlavná ulica. Hlavná ulica sa nachádza v meste Machnáčov grúň."" Check: ""v meste"" is translation of ""locatedInCity"". Could also be ""v meste"". Good. Return only sentences."
Id21,geography,,,1,Fatra II./BU-2 ťaží hnedé uhlie.,"We need to produce Slovak sentence(s) expressing the fact. Subject: ""Fatra II./BU-2"". Predicate: ""minedResource"" -> translate predicate to Slovak: ""ťaží zdroj""? Actually ""minedResource"" means ""ťažený zdroj"" or ""vyťažený zdroj"". We need to translate predicate to Slovak and use naturally. Could be ""ťaží"" as verb: ""Fatra II./BU-2 ťaží hnedé uhlie."" That expresses subject minedResource object. Use ""hnedé uhlie"" as object, keep as is (not proper name). Should we translate ""hnedé uhlie"" stays same (it's Slovak already). So sentence: ""Fatra II./BU-2 ťaží hnedé uhlie."" That includes all facts. No extra."
Id22,culture,,,1,Vysoká škola múzických umení v Bratislave má 7 fakúlt.,"We need to produce a Slovak sentence expressing the fact: ""Vysoká škola múzických umení v Bratislave"" (proper name) has number of faculties 7. Translate predicate ""numberOfFaculties"" to Slovak: ""má počet fakúlt"" or ""má 7 fakúlt"". Use natural phrasing: ""Vysoká škola múzických umení v Bratislave má 7 fakúlt."" Ensure we keep numbers. That's it."
Id24,politics,,,2,Údajné odpočúvanie má predmet Janu Hubinskú a vedie k Kauze Gorila.,"We need to produce Slovak sentence(s) that express all facts. Two triples: 1. ""Údajné odpočúvanie | subject | Jana Hubinská"" 2. ""Údajné odpočúvanie | leadsTo | Kauza Gorila"" We need to translate predicate to Slovak. Predicates: ""subject"" -> ""je predmetom"" or ""má predmet""? Actually ""subject"" as predicate meaning the subject of the alleged wiretapping is Jana Hubinská. So we can say ""Údajné odpočúvanie sa týka Jany Hubinskej"" or ""Údajné odpočúvanie má predmet Janu Hubinskú"". Need to use translation of predicate ""subject"" to Slovak. Could be ""má predmet"". The instruction: ""Predikát VŽDY prelož do slovenčiny a použi ho vo vete prirodzene."" So we need to translate ""subject"" and ""leadsTo"". ""subject"" could be ""predmet"". ""leadsTo"" could be ""vedie k"". So we can produce: ""Údajné odpočúvanie má predmet Janu Hubinskú a vedie k Kauze Gorila."" That includes both facts. Ensure proper case: ""Jana Hubinská"" is proper name, keep. In Slovak, after ""má predmet"" we need accusative: ""Janu Hubinskú"". So sentence: ""Údajné odpočúvanie má predmet Janu Hubinskú a vedie k Kauze Gorila."" That expresses both. Should we include both facts in one sentence? Yes. That covers both. No extra info. Provide only the sentence."
Id26,politics,,,3,"Politický spor pomlčková vojna sa volá pomlčková vojna, jeho téma je názov Česko‑Slovenska a začal dňa 2011‑01‑01.","We need to produce Slovak sentence(s) that express all facts. Triples: 1. politický spor | name | pomlčková vojna 2. politický spor | topic | názov Česko-Slovenska 3. politický spor | startDate | 2011-01-01 We need to translate predicate to Slovak: ""name"" -> ""sa volá"" or ""má názov"". ""topic"" -> ""má tému"" or ""sa týka"". ""startDate"" -> ""začal dňa"". Use natural Slovak. We must include all facts. Could be one sentence: ""Politický spor pomlčková vojna má názov pomlčková vojna, tému názov Česko‑Slovenska a začal dňa 2011‑01‑01."" But need proper grammar. Better: ""Politický spor pomlčková vojna sa volá pomlčková vojna, jeho téma je názov Česko‑Slovenska a začal dňa 2011‑01‑01."" But we need to translate ""topic"" as ""téma"". Use ""je"". Also ""name"" as ""sa volá"". So: ""Politický spor pomlčková vojna sa volá pomlčková vojna, jeho téma je názov Česko‑Slovenska a začal dňa 2011‑01‑01."" Check: we used all facts. Yes. Make sure we keep proper punctuation. One sentence is fine. Return only the sentence."
Id27,history,,,3,Belo IV bol kráľom Národného parku Nízke Tatry. Prvý mongolský vpád sa odohral počas vlády Belo IV a cielil na Národný park Nízke Tatry.,"We need to produce Slovak sentence(s) that express all facts. Facts: 1. Belo IV wasKingOf Národný park Nízke Tatry. Translate predicate: ""bol kráľom"" maybe ""bol kráľom"". Subject: Belo IV (proper name). Object: Národný park Nízke Tatry (translate? It's a proper name? It's a national park name, likely proper, but instruction: translate each entity that is NOT a proper name. ""Národný park Nízke Tatry"" includes generic ""Národný park"" plus specific ""Nízke Tatry"". Probably treat whole as proper? It's a named entity, but includes generic term. The rule: translate each entity that is NOT a proper name. ""Národný park Nízke Tatry"" is a proper name of a park, but includes generic term. Might keep as is because it's a proper name. I'd keep as ""Národný park Nízke Tatry"". So sentence: ""Belo IV bol kráľom Národného parku Nízke Tatry."" 2. prvý mongolský vpád occurredDuringReignOf Belo IV. Translate predicate: ""sa odohral počas vlády"". So: ""Prvý mongolský vpád sa odohral počas vlády Belo IV."" 3. prvý mongolský vpád targetedLocation Národný park Nízke Tatry. Predicate: ""cielil na"". So: ""Prvý mongolský vpád cielil na Národný park Nízke Tatry."" We need to include all facts. Could combine into two sentences: first about Belo IV being king, second about the invasion both occurred during his reign and targeted the park. Could combine: ""Prvý mongolský vpád sa odohral počas vlády Belo IV a cielil na Národný park Nízke Tatry."" That includes both facts 2 and 3. Then also include fact 1. So two sentences. Make sure translation of predicates: ""wasKingOf"" -> ""bol kráľom"". ""occurredDuringReignOf"" -> ""sa odohral počas vlády"". ""targetedLocation"" -> ""cielil na"". Good. Now output only sentences."
Id28,history,,,1,Múzeum obetí komunizmu sa nachádza v Slovensku.,"We need to produce a Slovak sentence expressing the fact: ""Múzeum obetí komunizmu"" locatedIn ""Slovensko"". Translate predicate ""locatedIn"" to Slovak: ""sa nachádza v"". Also translate entity ""Slovensko"" is proper name, keep as is. So sentence: ""Múzeum obetí komunizmu sa nachádza na Slovensku."" Or ""v Slovensku"". Use ""v"". Both okay. Provide only sentence."
Id29,history,,,3,"piešťanský Grand Hotel Royal mal počas obdobia názov Jankov vŕšok, Jankov vŕšok mal neskorší názov Slovan a socializmus trval v období 1948‑1989.","We need to produce Slovak sentence(s) that express all facts. Triples: 1. piešťanský Grand Hotel Royal | nameDuringPeriod | Jankov vŕšok => ""piešťanský Grand Hotel Royal"" had name during period ""Jankov vŕšok"". Need translate predicate ""nameDuringPeriod"" to Slovak: ""mal názov počas obdobia"". So: ""piešťanský Grand Hotel Royal mal počas obdobia názov Jankov vŕšok."" 2. socializmus | timePeriod | 1948-1989 => ""socializmus"" time period ""1948-1989"". Predicate ""timePeriod"" translate: ""trval v období"". So: ""socializmus trval v období 1948-1989."" 3. Jankov vŕšok | laterName | Slovan => ""Jankov vŕšok"" later name ""Slovan"". Predicate ""laterName"": ""mal neskorší názov"". So: ""Jankov vŕšok mal neskorší názov Slovan."" We need to include all facts. Could combine into one sentence? Might be long. Could do two short sentences. But requirement: one sentence (or two short if needed). We can combine with conjunctions: ""piešťanský Grand Hotel Royal mal počas obdobia názov Jankov vŕšok, Jankov vŕšok mal neskorší názov Slovan a socializmus trval v období 1948-1989."" That includes all. Ensure translation of predicate correct. Check: ""nameDuringPeriod"" -> ""mal názov počas obdobia"". Might be ""mal počas obdobia názov"". Use natural order: ""mal počas obdobia názov"". So: ""piešťanský Grand Hotel Royal mal počas obdobia názov Jankov vŕšok"". Good. ""laterName"" -> ""mal neskorší názov"". Good. ""timePeriod"" -> ""trval v období"". Good. Now produce final answer only the sentence(s)."
Id31,politics,,,2,Peter Doležaj má vládny štýl mečiarizmus a mečiarizmus má časové obdobie 1992-01-01 1998-12-31.,"We need to produce Slovak sentence(s) that express all facts. Two triples: 1. Subject: Peter Doležaj, predicate: governingStyle, object: mečiarizmus. 2. Subject: mečiarizmus, predicate: timePeriod, object: 1992-01-01 1998-12-31. We must translate non-proper nouns. ""governingStyle"" -> ""vládny štýl"" maybe. ""mečiarizmus"" is a proper term? It's a noun but likely not a proper name, but it's a term. The instruction: translate each entity that is NOT a proper name. ""mečiarizmus"" is a term, not a proper name, but maybe it's a specific political style named after Mečiar, but it's not a proper name? It's a noun, but could be considered a term. Probably we keep it as is because it's a term, but instruction says translate each entity that is not a proper name. ""mečiarizmus"" is not a proper name, but it's a term in Slovak already. So we keep it as is (no translation needed). ""timePeriod"" -> ""časové obdobie"". ""1992-01-01 1998-12-31"" is a date range; keep as is. Thus sentence: ""Peter Doležaj má vládny štýl mečiarizmus a mečiarizmus trvá od 1992-01-01 do 1998-12-31."" But need to express timePeriod: ""mečiarizmus má časové obdobie 1992-01-01 1998-12-31."" Could be ""mečiarizmus má časové obdobie 1992-01-01 1998-12-31."" Or ""mečiarizmus trvá v období 1992-01-01 až 1998-12-31."" Use exact string. We must not add any extra facts. So we can combine: ""Peter Doležaj má vládny štýl mečiarizmus a mečiarizmus má časové obdobie 1992-01-01 1998-12-31."" That includes both facts. Ensure no extra words. That's fine. Return only the sentence."
Id32,geography,,,2,Okres Čadca hraničí s Českom a s Ďumbierom.,"We need to produce Slovak sentence(s) that express both facts: ""Okres Čadca borders Česko"" and ""Okres Čadca borders Ďumbier"". Translate non-proper nouns: ""Okres"" is a noun, keep as ""okres"". ""Česko"" is proper name, keep. ""Ďumbier"" is a mountain? It's a proper name, keep. Predikát ""borders"" translate to ""hraničí s"". So we need to say: ""Okres Čadca hraničí s Českom a s Ďumbierom."" But careful: ""Ďumbier"" is a mountain, but we treat as proper name, keep. In Slovak, ""s Ďumbierom"" is instrumental case. Should we keep original form? The instruction: translate each entity that is not a proper name. ""Ďumbier"" is proper name, keep as is. So we need to adjust case? The instruction doesn't require grammatical case changes, but we need natural sentence. We can say ""Okres Čadca hraničí s Českom a s Ďumbierom."" That uses proper case forms. That includes both facts. Should we maybe produce two short sentences? Could be one sentence enough. Provide only the sentence."
Id34,culture,,,3,"Dračie srdce je film, ktorého miesto natáčania je Levice. Levice je hrad.","We need to produce Slovak sentence(s) that express all facts. Triples: 1. Dračie srdce | filmingLocation | Levice 2. Dračie srdce | type | film 3. Levice | type | hrad We must translate predicate to Slovak: ""filmingLocation"" -> ""miesto natáčania"" maybe. ""type"" -> ""typ"". So sentences: ""Dračie srdce je film, ktorého miesto natáčania je Levice."" Also need to state that Levice je hrad. So maybe second sentence: ""Levice je hrad."" We must not add extra info. That's fine. Check: Use only given facts. Yes. We must translate entities that are not proper names. ""Dračie srdce"" is a title, likely proper name, keep as is. ""Levice"" is a place name, proper name, keep. So we don't translate them. Thus final output: two sentences."
Id35,culture,,,3,"Vojtech Bukovský má profesionálne zameranie na maľbu, ilustráciu a grafiku.","We need to produce Slovak sentence(s) that express all facts: Vojtech Bukovský has professional focus painting, illustration, graphics. Need to translate predicate ""professionalFocus"" to Slovak, likely ""má profesionálny záujem"" or ""má profesionálny zameranie"". Use natural phrasing: ""Vojtech Bukovský má profesionálny záujem na maľbu, ilustráciu a grafiku."" Or separate sentences. Must include all three facts. Could be one sentence listing all three. Ensure no extra info. Use ""maľba"", ""ilustrácia"", ""grafika"". Use proper Slovak: ""Vojtech Bukovský má profesionálny záujem o maľbu, ilustráciu a grafiku."" That covers all. Should we use ""professionalFocus"" translation: ""profesionálny zameranie"". Could be ""má profesionálne zameranie na maľbu, ilustráciu a grafiku."" Both fine. Provide one sentence."
Id37,culture,,,1,Belo IV zložil Aj tak sme frajeri.,"We need to produce Slovak sentence(s) expressing the fact. Triple: subject ""Belo IV"", predicate ""composed"", object ""Aj tak sme frajeri"". Need to translate predicate to Slovak: ""zložil"" or ""skomponoval""? ""composed"" as verb. Use natural Slovak: ""Belo IV zložil Aj tak sme frajeri."" But object is a phrase maybe title of a song? Should keep as is. So sentence: ""Belo IV zložil Aj tak sme frajeri."" That's all. Ensure no extra facts."
Id38,geography,,,1,Národný ústav reumatických chorôb má sídlo v Vihorlatských vrchoch.,"We need to produce a Slovak sentence expressing the fact: ""Národný ústav reumatických chorôb"" (proper name) has headquarterLocation Vihorlatské vrchy. Translate predicate ""headquarterLocation"" to Slovak, likely ""má sídlo v"" or ""sídlo sa nachádza v"". Use natural phrasing. Must not add extra info. So sentence: ""Národný ústav reumatických chorôb má sídlo v Vihorlatských vrchoch."" Ensure Vihorlatské vrchy is proper name, keep as is. Use correct case: ""v Vihorlatských vrchoch"". Provide only sentence."
