eid,category,shape,shape_type,size,sentence,reasoning
Id10,geography,,,1,Kladensko těží uhlí.,"We need to produce Czech sentence(s) expressing the fact: ""Kladensko minedResource uhlí"". Translate predicate: minedResource = ""těží"" or ""těží zdroj""? Probably ""těží"" as verb. Subject Kladensko is a place, not proper? It's a proper name, keep as is. Object ""uhlí"" is a common noun, keep as is. So sentence: ""Kladensko těží uhlí."" That's it. Ensure no extra info."
Id11,politics,,,1,Miroslava Němcová je členem ODS.,"We need to produce Czech sentence(s) expressing the fact: Miroslava Němcová isMemberOf ODS. Translate predicate to Czech: ""je členem"" or ""je členkou""? Since Miroslava is female, but we must use predicate translation ""isMemberOf"" -> ""je členem"". Could also say ""je členkou"". But we must translate predicate, not necessarily gendered? The instruction: ""Predikát VŽDY přelož do češtiny a použij ho ve větě přirozeně."" So ""isMemberOf"" -> ""je členem"". Use entity ODS as is (organization). So sentence: ""Miroslava Němcová je členem ODS."" That's it."
Id12,history,,,1,Barrandovské filmové ateliéry byly založeny Milošem Havlem.,"We need to produce a Czech sentence expressing the fact: ""Barrandovské filmové ateliéry"" (subject) founder (predikat) Miloš Havel (object). Translate predicate to Czech: ""byl zakladatelem"" or ""zakladatelem je"". Need to use only given info. So: ""Barrandovské filmové ateliéry byly založeny Milošem Havlem."" Or ""Barrandovské filmové ateliéry má zakladatele Miloše Havla."" Both fine. Must not add extra info. Use exact names. Use correct case: ""Miloš Havel"" as object, but in Czech sentence need appropriate case: ""Milošem Havlem"". That's fine. Provide one sentence."
Id13,geography,,,2,Nejvyšší bod Krkonoš má výšku 1603 a je součástí Krkonoše.,"We need to produce Czech sentence(s) that express all facts. Two triples: 1. Subject: ""Nejvyšší bod Krkonoš"" predicate ""height"" object ""1603"". So translate: ""Nejvyšší bod Krkonoš má výšku 1603."" Probably need unit? Not given, just number. Keep as is. 2. Subject: ""Nejvyšší bod Krkonoš"" predicate ""partOf"" object ""Krkonoše"". Translate: ""Nejvyšší bod Krkonoš je součástí Krkonoše."" Or ""patří do Krkonoše"". Use ""je součástí"". So combine: ""Nejvyšší bod Krkonoš má výšku 1603 a je součástí Krkonoše."" Make sure we include both facts. Use ""výšku"" for height. Keep number exactly ""1603"". No extra info. Output only sentence."
Id14,history,,,1,Bitva u Slavkova proběhla během Napoleonské války.,"We need to produce Czech sentence(s) expressing the fact: ""Bitva u Slavkova occurredDuring Napoleonské války"". Translate predicate ""occurredDuring"" to Czech: ""proběhla během"" or ""se konala během"". Subject ""Bitva u Slavkova"" is a proper name? It's a battle name, keep as is. Object ""Napoleonské války"" is a proper name? It's a name of wars, keep as is. So sentence: ""Bitva u Slavkova proběhla během Napoleonských válek."" Note that object is ""Napoleonské války"" but correct Czech plural is ""Napoleonských válek"". However we must not change the given phrase. The instruction: ""Přelož do češtiny každou entitu, která NENÍ vlastní jméno (např. obecná podstatná jména, role, obecné popisy). Vlastní jména (jména osob, míst, organizací, děl atd.) ponech v původní podobě."" ""Napoleonské války"" is a proper name of wars, likely keep as is. So we keep ""Napoleonské války"". Use predicate translation: ""proběhla během"". So sentence: ""Bitva u Slavkova proběhla během Napoleonské války."" But original object is plural ""Napoleonské války"". Should we keep plural? Yes, keep exactly as given: ""Napoleonské války"". So ""proběhla během Napoleonské války"" would be singular mismatch. Better: ""proběhla během Napoleonských válek"". But that changes the phrase. The instruction says keep exactly as given. So we must use ""Napoleonské války"". Could phrase ""během Napoleonské války"" be acceptable? It's singular but phrase is given plural. Might be okay to keep phrase unchanged: ""během Napoleonské války"". But that changes case? The object is ""Napoleonské války"" (nominative). In Czech, after ""během"" we need genitive: ""Napoleonských válek"". But we cannot modify. However we can keep phrase as is, maybe ""během Napoleonské války"" is acceptable albeit slightly off. The instruction: ""Přelož do češtiny každou entitu, která NENÍ vlastní jméno"". ""Napoleonské války"" is a proper name, so keep unchanged. So we can say: ""Bitva u Slavkova proběhla během Napoleonské války."" That uses singular but phrase unchanged. Might be okay. Thus output single sentence."
Id15,history,,,2,Historické město Most bylo zbouráno kvůli těžbě uhlí. Těžba uhlí je typem zdroje uhlí.,"We need to produce Czech sentence(s) that express all facts. Two triples: 1. historické město Most | reasonForDemolition | těžba uhlí 2. těžba uhlí | resourceType | uhlí We must translate predicate to Czech: reasonForDemolition -> ""důvod demolice"" or ""důvod zbourání"". Probably ""důvod demolice"". resourceType -> ""typ zdroje"". Entities not proper names: ""historické město Most"" is phrase, ""těžba uhlí"" is noun phrase, ""uhlí"" is noun. So we need sentences: ""Historické město Most bylo zbouráno kvůli těžbě uhlí."" Also need to express that těžba uhlí je typ zdroje uhlí. Could be ""Těžba uhlí je typem zdroje uhlí."" Combine maybe two sentences. Must include all facts. So produce two short sentences. Check: Use only info given. Yes. Thus output: ""Historické město Most bylo zbouráno kvůli těžbě uhlí. Těžba uhlí je typem zdroje uhlí."" Make sure no extra."
Id16,culture,,,6,"Znak města Třebíč se skládá ze štítu, který má rozdělení na tři vodorovná pole; horní a dolní pole jsou červené, střední pole je bílé a obsahuje tři černé benediktinské kápě.","We need to produce Czech sentence(s) that express all facts. Facts: 1. znak města Třebíč consistsOf štít. => ""Znak města Třebíč se skládá ze štítu."" 2. štít hasDivision tři vodorovná pole. => ""Štít má rozdělení na tři vodorovná pole."" 3. horní pole hasColor červená. => ""Horní pole je červené."" 4. dolní pole hasColor červená. => ""Dolní pole je červené."" 5. střední pole hasColor bílá. => ""Střední pole je bílé."" 6. střední pole contains tři černé benediktinské kápě. => ""Střední pole obsahuje tři černé benediktinské kápě."" We need to combine into one or two short sentences, but must include all facts. Could be one long sentence: ""Znak města Třebíč se skládá ze štítu, který má rozdělení na tři vodorovná pole; horní a dolní pole jsou červené, střední pole je bílé a obsahuje tři černé benediktinské kápě."" Check: includes all facts. Use correct Czech grammar. Ensure we used ""červená"" as adjective, but we wrote ""červené"". The predicate ""hasColor"" => ""má barvu"". But we can phrase ""je červené"". That's okay. Must not add extra info. ""červené"" is correct form. ""bílá"" -> ""bílé"". Good. We used ""obsahuje tři černé benediktinské kápě"". That's fine. Make sure we didn't add any extra facts. We said ""který má rozdělení na tři vodorovná pole"". That's exactly the fact. Good. Return only the sentence."
Id17,geography,,,2,Zlín se nachází v údolí Dřevnice a Dřevnice je řeka.,"We need to produce Czech sentence(s) that express all facts: Zlín location údolí Dřevnice (Zlín is located in the valley of Dřevnice). Dřevnice type řeka (Dřevnice is a river). Must translate predicate to Czech. So ""Zlín se nachází v údolí Dřevnice."" and ""Dřevnice je řeka."" Could combine: ""Zlín se nachází v údolí Dřevnice, přičemž Dřevnice je řeka."" That's one sentence with both facts. Ensure no extra info. Use only given facts. That seems fine."
Id18,geography,,,2,Slanská hora má název Slanská hora a nachází se v Slaném.,"We need to produce Czech sentence(s) that express all facts. Two triples: 1. Slanská hora | locatedIn | Slaný 2. Slanská hora | name | Slanská hora We need to translate predicate to Czech. ""locatedIn"" -> ""se nachází v"". ""name"" -> ""má název"". So we need to express both facts. Could be one sentence: ""Slanská hora má název Slanská hora a nachází se v Slaném."" That includes both facts. Ensure we use exact names. Yes. We must not add any extra info. That's fine. Return only the sentence."
Id19,geography,,,1,Těžba uhlí způsobuje problémy v Karviné.,"We need to produce Czech sentence(s) expressing the fact: subject ""těžba uhlí"", predicate ""causes"", object ""problémy v Karviné"". Translate predicate to Czech: ""způsobuje"" or ""vede k"". Use natural sentence: ""Těžba uhlí způsobuje problémy v Karviné."" Must not add anything else. That's all."
Id20,history,,,2,"Kolín má židovskou menšinu, která je náboženská menšina.","We need to produce Czech sentence(s) that express all facts. Two triples: 1. Kolín | hasRelationalMinority | Židovská menšina -> ""Kolín má židovskou menšinu."" 2. Židovská menšina | isReligiousMinority | true -> ""Židovská menšina je náboženská menšina."" Combine: ""Kolín má židovskou menšinu, která je náboženská menšina."" That includes both facts. Ensure we use only given info. The second triple says Židovská menšina is religious minority (true). So phrase ""Židovská menšina je náboženská menšina."" Could combine with first: ""Kolín má židovskou menšinu, která je náboženská menšina."" That expresses both. Should we keep ""true""? Not needed. Use translation. Provide only sentence(s). We'll output one sentence."
Id21,geography,,,2,Císařský ostrov je největším ostrovem Prahy. Císařský ostrov je ostrov.,"We need to produce Czech sentence(s) expressing both facts. Entities: ""Císařský ostrov"" is a proper name? It seems a name, keep as is. Predicate translations: ""isLargestIslandOf"" -> ""je největším ostrovem (něčeho)""? Should be ""je největším ostrovem"". ""of"" indicates relation to ""Praha"". So ""Císařský ostrov je největším ostrovem Prahy."" Next: ""islandType"" -> ""typ ostrova"" maybe ""je typ ostrova""? Actually predicate ""islandType"" means ""has island type"". So translation: ""Císařský ostrov je ostrov typu ostrov""? That seems redundant. Better: ""Císařský ostrov je ostrov."" But we need to convey that islandType is ""ostrov"". So ""Císařský ostrov je ostrov."" That's fine. Combine maybe two short sentences: ""Císařský ostrov je největším ostrovem Prahy a je ostrov."" Or separate: ""Císařský ostrov je největším ostrovem Prahy. Císařský ostrov je ostrov."" Both facts included. Should we keep ""ostrov"" as translation of islandType value. Yes. Thus output only sentences."
Id22,sports,,,1,Kladno je známý pro hokej.,"We need to produce Czech sentence(s) expressing all facts. Only one triple: subject Kladno, predicate knownFor, object hokej. Translate predicate to Czech: ""je známý pro"" or ""se proslavil"". Need to translate object ""hokej"" stays as is (common noun). Subject Kladno is proper name, keep. So sentence: ""Kladno je známý pro hokej."" That's it."
Id23,politics,,,1,Ministerstvo zdravotnictví České republiky se nachází na Palackého náměstí.,"We need to produce Czech sentence(s) expressing the fact: ""Ministerstvo zdravotnictví České republiky | hasLocation | Palackého náměstí"". Translate predicate ""hasLocation"" to Czech, likely ""má umístění"" or ""se nachází na"". Need to translate non-proper nouns: ""Ministerstvo zdravotnictví České republiky"" is a proper name? It's an institution name, keep as is. ""Palackého náměstí"" is a place name, proper, keep. Predicate: ""hasLocation"" -> ""má umístění"" or ""se nachází na"". Use natural sentence: ""Ministerstvo zdravotnictví České republiky se nachází na Palackého náměstí."" That expresses location. Should we include ""má umístění na""? Both okay. Provide one sentence."
Id24,sports,,,2,"Petr Mach vlastní Spartu, která je fotbalovým klubem.","We need to produce Czech sentence(s) that express both facts: Petr Mach owns Sparta, and Sparta is a football club. Must translate predicate to Czech, use natural phrasing. Entities: Petr Mach (proper name) stays. Sparta (proper name) stays. ""owns"" -> ""vlastní"". ""isA"" -> ""je"". But need to express that Sparta is a football club. So maybe: ""Petr Mach vlastní Spartu, která je fotbalovým klubem."" That includes both facts. Ensure no extra info. Use proper case: ""Spartu"" accusative. ""fotbalovým klubem"" instrumental. That expresses both. Should we include both facts? Yes. Sentence includes both. No extra. Output only sentence."
Id25,culture,,,2,Granát Turnov vyrábí šperky a šperky mají jako drahokam české granáty.,"We need to produce Czech sentences expressing all facts. Two triples: 1. Granát Turnov | produces | šperky 2. šperky | gemstone | české granáty We must translate predicate to Czech: ""produces"" -> ""produkuje"" or ""vyrábí"". Use natural. Subject ""Granát Turnov"" is proper name, keep. Object ""šperky"". Second: ""šperky"" subject, predicate ""gemstone"" -> ""obsahuje drahokam"" maybe ""obsahuje drahokam"" but need natural: ""jsou vyrobeny z"" but predicate is ""gemstone"". Could translate as ""jsou zdobeny drahokamem"" but must reflect predicate ""gemstone"". Probably ""má jako drahokam"". Use ""má jako drahokam"". So sentence: ""Granát Turnov vyrábí šperky a šperky mají jako drahokam české granáty."" That includes both facts. Ensure no extra info. Use exact terms: ""české granáty"". Good. Return only sentence."
Id26,culture,,,4,"J. H. Krchovský je autorem básně Na samém konci, která je napsána na fasádu domu, jež se nachází v nizozemském městě Leiden.","We need to produce Czech sentences expressing all facts. Facts: 1. J. H. Krchovský authorOf Na samém konci. 2. Na samém konci type báseň. 3. Na samém konci writtenOn fasáda domu. 4. fasáda domu location nizozemské město Leiden. We need to translate non-proper nouns. ""authorOf"" -> ""je autorem"". ""type"" -> ""je typem"" or ""je"". ""writtenOn"" -> ""je napsána na"". ""location"" -> ""se nachází v"". Entities: J. H. Krchovský (proper name), Na samém konci (title of poem, treat as proper? It's title, but maybe keep as is). ""báseň"" is noun. ""fasáda domu"" is phrase, not proper name, translate as ""fasáda domu"". ""nizozemské město Leiden"" includes proper name Leiden, keep Leiden, but ""nizozemské město"" is description. So phrase ""nizozemské město Leiden"". Should we keep ""nizozemské město Leiden"" as location. We need to include all facts in one or two sentences. Could be: ""J. H. Krchovský je autorem básně Na samém konci, která je napsána na fasádu domu, jež se nachází v nizozemském městě Leiden."" That includes all facts: author, type, writtenOn, location. It says ""báseň Na samém konci"" includes type. ""napsána na fasádu domu"" includes writtenOn. ""jež se nachází v nizozemském městě Leiden"" includes location. All facts covered. Check: we used ""báseň Na samém konci"" includes type. Good. No extra info. Should we mention ""type"" explicitly? The sentence says ""báseň Na samém konci"". That's fine. All facts present. Thus output only the sentence."
Id27,culture,,,5,"Ondřej Sekora je autorem knih, které obsahují postavy Ferda Mravenec a Brouk Pytlík; obě postavy byly inspirovány hmyzem.","We need to produce Czech sentences that convey all facts. Facts: 1. Ondřej Sekora authorOf knihy (books). So ""Ondřej Sekora je autorem knihy"" but ""knihy"" is generic? It says ""knihy"" as object, not a specific title. Should translate ""knihy"" as ""knihy"". So ""Ondřej Sekora je autorem knih"". Might need plural. 2. knihy featuresCharacter Ferda Mravenec. So ""Knihy obsahují postavu Ferda Mravenec."" 3. knihy featuresCharacter Brouk Pytlík. So ""Knihy obsahují postavu Brouk Pytlík."" 4. Ferda Mravenec inspiredBy hmyz. So ""Ferda Mravenec byl inspirován hmyzem."" 5. Brouk Pytlík inspiredBy hmyz. So ""Brouk Pytlík byl inspirován hmyzem."" We need to include all facts, maybe combine into one or two sentences. Could be: ""Ondřej Sekora je autorem knih, které obsahují postavy Ferda Mravenec a Brouk Pytlík; obě postavy byly inspirovány hmyzem."" That includes all facts. Check: includes authorOf, featuresCharacter both, and inspiredBy both. Yes. Make sure we didn't add extra info. ""které obsahují postavy Ferda Mravenec a Brouk Pytlík"" uses plural ""postavy"". That's fine. ""obě postavy byly inspirovány hmyzem."" Good. We used only given facts. No extra. Output only sentence."
Id28,culture,,,2,Film Štěstí má hlavní herečku Tatianu Vilhelmovou a hlavního herce Pavla Lišku.,"We need to produce Czech sentence(s) expressing both facts: film ""Štěstí"" has main actor Tatiana Vilhelmová and also has main actor Pavel Liška. Must use only given info. Translate predicate ""hasMainActor"" to Czech: ""má hlavního herce"" (or ""má hlavní herečku"" for female?). But we need to express both actors. Could say: Film Štěstí má hlavního herce Tatianu Vilhelmovou a Pavla Lišku. However ""hlavního herce"" is masculine; for female we could use ""hlavní herečku"". But predicate is same for both, we can phrase ""má hlavní herecké role"" but need natural. Could say: Film Štěstí má hlavního herce Tatianu Vilhelmovou a Pavla Lišku. Might be okay. Or ""Film Štěstí má hlavní herečku Tatianu Vilhelmovou a hlavního herce Pavla Lišku."" That uses both genders. But predicate is same, we can repeat: ""Film Štěstí má hlavní herečku Tatianu Vilhelmovou a hlavního herce Pavla Lišku."" That uses two predicates but still conveys both facts. It's allowed to add words not in triples? Must not add facts, but adding ""hlavní herečku"" vs ""hlavního herce"" is just gender adaptation, not new fact. Should be okay. We must not add any extra info. So produce one sentence: ""Film Štěstí má hlavní herečku Tatianu Vilhelmovou a hlavního herce Pavla Lišku."""
Id29,sports,,,1,Zdeněk Nejedlý má přezdívku Rudý dědek.,"We need to produce Czech sentence(s) expressing the fact: Zdeněk Nejedlý has nickname ""Rudý dědek"". Must translate predicate ""nickname"" to Czech, likely ""má přezdívku"". So sentence: ""Zdeněk Nejedlý má přezdívku Rudý dědek."" Ensure no extra info. Output only the sentence."
Id30,history,,,3,"Karel IV má národnost český, má titul král a postavil Hladovou zeď.","We need to produce Czech sentence(s) that express all facts: Karel IV nationality český, title král, built Hladová zeď. Must translate predicate to Czech: ""nationality"" -> ""má národnost"", ""title"" -> ""má titul"", ""built"" -> ""postavil"". Entities: Karel IV is proper name, keep. ""český"" is not proper name, translate? It's already Czech adjective, keep. ""král"" is title, keep. ""Hladová zeď"" is proper name? Likely a name of a structure, keep as is. Need to include all facts. Could be one sentence: ""Karel IV je český král, který postavil Hladovou zeď."" But need to reflect nationality and title separately? The sentence includes both. It says ""je český král"" includes nationality and title. That covers both. Also ""postavil Hladovou zeď"". Good. Check: ""český"" is adjective, okay. ""král"" is title. Use ""je"" maybe. The predicate ""nationality"" -> ""má národnost český"" but better natural: ""je český"". Title: ""má titul král"". Could combine: ""Karel IV je český a má titul král, a postavil Hladovou zeď."" But we need natural. The instruction: ""Predikát VŽDY přelož do češtiny a použij ho ve větě přirozeně."" So we need to use translation of each predicate: ""nationality"" -> ""má národnost"", ""title"" -> ""má titul"", ""built"" -> ""postavil"". So we should explicitly use those phrases. So sentence: ""Karel IV má národnost český, má titul král a postavil Hladovou zeď."" That directly uses each predicate translation. That satisfies. Ensure no extra facts. Good. Return only the sentence."
Id31,geography,,,2,Sněžka má výšku 1603 m n. m.,"We need to produce Czech sentence(s) expressing all facts. Two triples: Sněžka height 1603, Sněžka heightUnit m n. m. So we need to say that Sněžka has height 1603 meters (m n. m.). Probably ""Sněžka má výšku 1603 m n. m."" Ensure we use both facts. Could be one sentence. Use translation: height -> výška, heightUnit -> jednotka výšky. So: ""Sněžka má výšku 1603 m n. m."" That's it."
