eid,category,shape,shape_type,size,sentence,reasoning
Id14,geography,,,3,"The ruin, called Hrad Branč, is located in Obec Podbranč, and Hrad Branč is a type of ruin.","We need to produce fluent English prose expressing all facts. Triples: 1. Zrúcanina isLocatedIn Obec Podbranč. 2. Zrúcanina isCalled Hrad Branč. 3. Hrad Branč isTypeOf Zrúcanina. We need to translate entities that are not proper named entities. ""Zrúcanina"" is a Slovak word meaning ""ruin"". Might be considered a common noun? It's not a proper name. So we need to translate to English: ""ruin"". ""Obec Podbranč"" is a place name, likely proper, keep as is. ""Hrad Branč"" is a proper name (castle). So we need to express: The ruin is located in Obec Podbranč, is called Hrad Branč, and Hrad Branč is a type of ruin. But careful: ""Hrad Branč is type of Zrúcanina"" means Hrad Branč is a type of ruin. So we need to include that. We must not add extra info. So sentence: The ruin, called Hrad Branč, is located in Obec Podbranč, and Hrad Branč is a type of ruin. That includes all facts. Ensure we mention that Hrad Branč is a type of ruin (the third triple). Already covered. We must not infer that Hrad Branč is a ruin itself? Actually third triple says Hrad Branč is type of Zrúcanina (ruin). So we state that. Thus final sentence: The ruin, called Hrad Branč, is located in Obec Podbranč, and Hrad Branč is a type of ruin."
Id15,culture,,,1,The slovenský Strom roka decides the winner by public voting.,"We need to produce a fluent English sentence expressing the triple: subject ""slovenský Strom roka"" predicate ""decidesWinnerBy"" object ""verejné hlasanie"". Need to translate non-proper entities to English. ""slovenský Strom roka"" looks like a proper name? It's Slovak phrase meaning ""Slovak Tree of the Year"". Probably it's a proper named entity (a competition). Should we keep as is? The instruction: Keep proper named entities in original form. Is ""slovenský Strom roka"" a proper named entity? Likely yes, it's a title. So keep as is. Object ""verejné hlasanie"" is Slovak for ""public voting"". That's not a proper name, so translate to English: ""public voting"". Predicate ""decidesWinnerBy"" translate to English: ""decides the winner by"". So sentence: ""The slovenský Strom roka decides the winner by public voting."" Ensure we include all facts. That's it."
Id16,sports,,,1,Klaudia Medlová competes in snowboarding.,"We need to produce a single fluent English sentence (or two short ones) that expresses the fact: ""Klaudia Medlová competes in snowboarding."" We must translate predicate ""competesIn"" to English: ""competes in"". Subject is proper name, keep as is. Object ""snowboarding"" is a common noun, keep as is. Thus sentence: ""Klaudia Medlová competes in snowboarding."" That's it."
Id17,culture,,,2,Mladé letá's original name is Slovenské nakladateľstvo detskej knihy. Its type is publishing house.,"We need to produce fluent English prose expressing both triples. Triples: 1. Mladé letá | originalName | Slovenské nakladateľstvo detskej knihy 2. Mladé letá | type | vydavateľstvo We need to translate predicate to English: ""originalName"" -> ""original name is"". ""type"" -> ""type is"". Entities: Mladé letá is likely a name (maybe a publication). It's not a proper named entity? It seems a title, but we treat as proper? It's a name, keep as is. The object ""Slovenské nakladateľstvo detskej knihy"" is not a proper named entity? It's a phrase meaning ""Slovak publishing house of children's books"". It's a name of a publishing house, but it's not a known proper name? It seems like a proper name of a publishing house. The instruction: ""Translate any entity that is NOT a proper named entity into English (e.g. common nouns, roles, generic descriptions). Keep proper named entities (names of people, places, organisations, works, etc.) in their original form."" So ""Slovenské nakladateľstvo detskej knihy"" is a proper name of a publishing house, likely keep as is. ""vydavateľstvo"" is Slovak for ""publishing house"". That's a type, not a proper name, so translate to English: ""publishing house"". So sentence: ""Mladé letá's original name is Slovenské nakladateľstvo detskej knihy, and its type is a publishing house."" Make sure to include both facts. Could be two short sentences: ""Mladé letá's original name is Slovenské nakladateľstvo detskej knihy. Its type is publishing house."" That satisfies. We must not add extra info. Use exactly given values. So final answer: ""Mladé letá's original name is Slovenské nakladateľstvo detskej knihy; its type is publishing house."" Or two sentences. I'll output two sentences."
Id18,politics,,,2,Andrej Stančík belongs to the political party OĽANO and was elected to parliament.,"We need to produce a single fluent English sentence (or two short ones) that expresses both facts: Andrej Stančík politicalParty OĽANO, and Andrej Stančík electedTo parlament. We must translate predicate: politicalParty -> ""is a member of the political party"" or ""belongs to the political party"". electedTo -> ""was elected to"". Also ""parlament"" is likely ""parliament"". It's not a proper named entity? It's a common noun, so translate to English ""parliament"". So sentence: ""Andrej Stančík is a member of the political party OĽANO and was elected to parliament."" That includes both facts. Ensure we don't add extra info. That's fine. Check: ""politicalParty"" indicates affiliation, not necessarily member, but ""belongs to the political party OĽANO"". Use ""belongs to"". Could say ""Andrej Stančík belongs to the political party OĽANO and was elected to parliament."" That covers both. We must not add any extra facts. That's fine. Return only sentence."
Id19,history,,,2,German soldiers partially burned the municipality of Liptovská Teplička.,"We need to produce fluent English prose expressing both triples. The triples are in Czech: ""nemeckí vojaci"" = ""German soldiers"". Predicate ""action"" = ""partially burned"". Object ""target"" = ""obec Liptovská Teplička"" which is a municipality Liptovská Teplička. So we need to say: German soldiers partially burned the municipality of Liptovská Teplička. Must include both facts: that the German soldiers performed the action partially burned, and the target is the municipality Liptovská Teplička. So sentence: ""German soldiers partially burned the municipality of Liptovská Teplička."" That includes both. Ensure no extra info. Use ""German soldiers"" as translation. ""partially burned"" as verb phrase. ""the municipality of Liptovská Teplička"" as target. That covers both. Output only sentence."
Id20,geography,,,2,"Kostol Najsvätejšej Trojice is located on Hlavná ulica, which is located in the city of Košice.","We need to produce fluent English prose expressing both triples. Entities: ""Kostol Najsvätejšej Trojice"" (a church) is located on street ""Hlavná ulica"". ""Hlavná ulica"" is located in city ""Košice"". So we need to convey that the church is on Hlavná ulica, which is in Košice. Must use only given info. So sentence: ""Kostol Najsvätejšej Trojice is located on Hlavná ulica, which is located in the city of Košice."" That includes both facts. Ensure no extra info. Use proper names unchanged. Should we translate ""locatedOnStreet"" to ""is located on""? Yes. ""locatedInCity"" to ""is located in the city"". Good. Output only sentence(s)."
Id21,geography,,,1,Handlová mines brown coal.,"We need to produce a fluent English sentence expressing the triple: subject Handlová, predicate minedResource, object hnedé uhlie. We must translate any entity that is NOT a proper named entity into English. ""Handlová"" is a proper named entity (a town). ""hnedé uhlie"" is Slovak for ""brown coal"". That's a common noun, not a proper name, so translate to English: ""brown coal"". Predicate ""minedResource"" should be expressed in English naturally, e.g., ""has brown coal as a mined resource"", ""mines brown coal"", ""has brown coal as a mined resource"". Must include all facts: Handlová minedResource brown coal. So sentence: ""Handlová mines brown coal."" Or ""Handlová has brown coal as a mined resource."" Both convey. Use only given info. No extra. So output single sentence. Let's output: ""Handlová mines brown coal."""
Id22,culture,,,1,Vysoká škola múzických umení v Bratislave has 3 faculties.,"We need to produce a fluent English sentence expressing the triple: Subject: ""Vysoká škola múzických umení v Bratislave"" (which is a proper name, a university). Predicate: ""numberOfFaculties"". Object: ""3"". So we need to say something like ""Vysoká škola múzických umení v Bratislave has three faculties."" Must preserve numbers exactly: ""3"". Could write ""Vysoká škola múzických umení v Bratislave has 3 faculties."" That is fine. Use only given info. No extra. Output only sentence."
Id23,sports,,,1,Tipos Extraliga's sport type is ice hockey.,"We need to produce a fluent English sentence expressing the triple: Subject: ""Tipos Extraliga"", predicate: ""sportType"", object: ""ľadový hokej"". Need to translate non-proper entity: ""ľadový hokej"" is Slovak for ""ice hockey"". So we say: ""Tipos Extraliga is a sport type of ice hockey."" But better: ""Tipos Extraliga is an ice hockey sport type."" Or ""Tipos Extraliga is a type of ice hockey."" The predicate ""sportType"" indicates that the sport type of Tipos Extraliga is ice hockey. So sentence: ""Tipos Extraliga is a type of ice hockey."" That includes subject, predicate, object. Should we keep ""sport type""? Could say ""Tipos Extraliga's sport type is ice hockey."" That directly maps. Use only given info. That seems fine. Thus output single sentence."
Id24,politics,,,2,The alleged wiretapping had Jaroslav Haščák as its subject and led to the Kauza Gorila.,"We need to produce fluent English prose expressing both triples. The triples: - ""Údajné odpočúvanie"" | subject | Jaroslav Haščák - ""Údajné odpočúvanie"" | leadsTo | Kauza Gorila We need to translate non-proper named entities into English. ""Údajné odpočúvanie"" likely means ""Alleged wiretapping"" (Czech/Slovak). It's a phrase, maybe considered a proper name? It's a title of a case? Probably not a proper named entity, so translate to English: ""Alleged wiretapping"". ""Jaroslav Haščák"" is a proper name, keep as is. ""Kauza Gorila"" is a proper name (the Gorilla case), keep as is. We need to express that ""Alleged wiretapping"" has subject Jaroslav Haščák, and leads to ""Kauza Gorila"". So sentence: ""The alleged wiretapping, whose subject was Jaroslav Haščák, led to the Kauza Gorila."" Or ""The alleged wiretapping had Jaroslav Haščák as its subject and led to the Kauza Gorila."" Must include both facts. We must not add extra info. Use exactly given facts. So: ""The alleged wiretapping had Jaroslav Haščák as its subject and led to the Kauza Gorila."" Check: includes subject relation and leadsTo relation. Good. Output only sentence(s)."
Id25,other,,,2,"Tempo Supermarket belongs to COOP Jednota, which is a Slovak retailer.","We need to produce fluent English prose expressing both triples. Triples: 1. Tempo Supermarket | belongsTo | COOP Jednota 2. COOP Jednota | isA | slovenský predajca We need to translate ""slovenský predajca"" to English: ""Slovak retailer"". So COOP Jednota is a Slovak retailer. Thus sentence: ""Tempo Supermarket belongs to COOP Jednota, which is a Slovak retailer."" Make sure we include both facts. That covers both. Output only sentence(s)."
Id26,politics,,,3,"The political dispute, named pomlčková vojna, concerned the name of Czechoslovakia and started on 1990-01-01.","We need to produce fluent English prose expressing all facts. Triples: 1. politický spor | name | pomlčková vojna 2. politický spor | topic | názov Česko-Slovenska 3. politický spor | startDate | 1990-01-01 We need to translate subject ""politický spor"" which is Czech for ""political dispute"". It's not a proper name, so translate to English: ""political dispute"". Predicate ""name"" -> ""was named"". ""topic"" -> ""concerned the name of Czechoslovakia"" maybe ""topic"" as ""topic was"". So ""had the topic"". ""startDate"" -> ""started on"". So sentence: ""The political dispute, named pomlčková vojna, had the topic of the name of Czechoslovakia and started on 1990-01-01."" We must preserve numbers exactly. Use date format as given. Should we keep ""pomlčková vojna"" as is (proper? It's a name, but not proper named entity? It's a name of the dispute, keep original). ""názov Česko-Slovenska"" is the topic; translate ""názov"" = ""name"". So ""the name of Czechoslovakia"". Keep ""Česko-Slovenska"" as proper name. So: ""The political dispute, named pomlčková vojna, concerned the name of Czechoslovakia and started on 1990-01-01."" That includes all facts. Ensure we didn't add extra. Good."
Id27,history,,,3,"Belo IV was king of Uhorsko, and during his reign the first Mongol invasion occurred, targeting Uhorsko.","We need to produce fluent English prose expressing all facts. Triples: 1. Belo IV | wasKingOf | Uhorsko 2. prvý mongolský vpád | occurredDuringReignOf | Belo IV 3. prvý mongolský vpád | targetedLocation | Uhorsko We need to translate non-proper entities: ""prvý mongolský vpád"" is Slovak for ""the first Mongol invasion"". ""Uhorsko"" is Hungarian name for ""Hungary"". But is that a proper named entity? It's a country name, likely proper. Should we keep as ""Uhorsko""? The instruction: Keep proper named entities (names of people, places, organisations, works, etc.) in their original form. ""Uhorsko"" is a proper name (the historical name of Hungary). So keep ""Uhorsko"". ""Belo IV"" is a proper name. ""prvý mongolský vpád"" is not a proper name; it's a description, so translate to English: ""the first Mongol invasion"". So we need to produce sentence(s) that include: Belo IV was king of Uhorsko; the first Mongol invasion occurred during the reign of Belo IV; the first Mongol invasion targeted Uhorsko. We can combine: ""Belo IV was king of Uhorsko, and during his reign the first Mongol invasion occurred, targeting Uhorsko."" That includes all facts. Ensure we mention that the invasion targeted Uhorsko. Yes. Check: We used ""his reign"" referencing Belo IV, which is derived from ""occurredDuringReignOf"". That's okay; it's a natural expression. It doesn't add new facts. It uses pronoun but that's okay. Thus final answer: single sentence."
Id28,history,,,1,Múzeum obetí komunizmu is located in Košice.,"We need to produce a fluent English sentence expressing the triple: subject ""Múzeum obetí komunizmu"" predicate ""locatedIn"" object ""Košice"". So: ""Múzeum obetí komunizmu is located in Košice."" Must not add anything else. Ensure proper translation: ""Múzeum obetí komunizmu"" is a proper name, keep as is. So sentence: ""Múzeum obetí komunizmu is located in Košice."""
Id29,history,,,3,"The piešťanský Grand Hotel Royal was named Grand Hotel Slovan during a period, and Grand Hotel Slovan was later renamed Slovan; socialism's time period was 1948-1989.","We need to produce fluent English prose expressing all facts. Triples: 1. piešťanský Grand Hotel Royal | nameDuringPeriod | Grand Hotel Slovan Interpretation: The piešťanský Grand Hotel Royal was named Grand Hotel Slovan during a period. 2. socializmus | timePeriod | 1948-1989 Interpretation: Socialism (socializmus) had the time period 1948-1989. So ""Socialism lasted from 1948 to 1989"" or ""Socialism's time period was 1948-1989"". Must use given terms: ""socializmus"" is not English proper name; translate to English: ""socialism"". So we can say ""Socialism's time period was 1948-1989."" 3. Grand Hotel Slovan | laterName | Slovan Interpretation: Grand Hotel Slovan later had the name Slovan. We need to include all facts. So we need to mention that the piešťanský Grand Hotel Royal was called Grand Hotel Slovan during a period, that Grand Hotel Slovan later became Slovan, and that socialism's time period was 1948-1989. We must not add extra info. So we can combine: ""The piešťanský Grand Hotel Royal was named Grand Hotel Slovan during a period, and Grand Hotel Slovan was later renamed Slovan; socialism's time period was 1948-1989."" Make sure to translate ""piešťanský"" maybe it's an adjective meaning ""of Piešťany"". It's not a proper name? It's a location descriptor. Should we translate? The instruction: translate any entity that is NOT a proper named entity into English. ""piešťanský Grand Hotel Royal"" likely is a proper name? It includes location descriptor but likely proper. Might keep as is. But we can translate ""piešťanský"" to ""Piešťany"". However it's not a proper named entity? It's an adjective derived from place name. I'd keep as ""piešťanský Grand Hotel Royal"" as given, but maybe translate to ""Piešťany Grand Hotel Royal"". However instruction: keep proper named entities in original form. ""piešťanský Grand Hotel Royal"" is likely a proper name, keep as is. Thus sentence: ""The piešťanský Grand Hotel Royal was named Grand Hotel Slovan during a period, and Grand Hotel Slovan was later renamed Slovan; socialism's time period was 1948-1989."" Check all facts: nameDuringPeriod: yes. laterName: yes. timePeriod: yes. Ok."
Id30,culture,,,1,The Slovak band Fragile uses no musical instruments.,"We need to produce a fluent English sentence expressing the triple: subject ""Slovenská kapela Fragile"" usesMusicalInstruments none. Interpretation: The subject is a Slovak band named Fragile. Predicate ""usesMusicalInstruments"". Object ""none"". So we need to say that the Slovak band Fragile uses no musical instruments. Must not add extra info. So sentence: ""The Slovak band Fragile uses no musical instruments."" That includes all facts. Ensure proper translation: ""Slovenská kapela Fragile"" -> ""the Slovak band Fragile"". Use ""uses no musical instruments"". That covers subject, predicate, object. Output only sentence."
Id31,politics,,,2,"Vladimír Mečiar's governing style, called mečiarizmus, lasted from 1992-01-01 to 1998-12-31.","We need to produce fluent English prose expressing both triples. Triples: 1. Vladimír Mečiar | governingStyle | mečiarizmus 2. mečiarizmus | timePeriod | 1992-01-01 1998-12-31 We need to translate predicate ""governingStyle"" to English: ""governing style"". So ""Vladimír Mečiar's governing style is mečiarizmus."" Second: ""mečiarizmus"" has time period ""1992-01-01 1998-12-31"". So ""The governing style mečiarizmus lasted from 1992-01-01 to 1998-12-31."" We need to include both facts. Could combine: ""Vladimír Mečiar's governing style, called mečiarizmus, lasted from 1992-01-01 to 1998-12-31."" That includes both facts. Ensure we don't add extra info. That's fine. Output only sentence(s). One sentence is fine."
Id32,geography,,,2,Okres Čadca borders Česko and Poľsko.,"We need to produce a single fluent English sentence (or two short ones) that expresses both facts: Okres Čadca borders Česko and borders Poľsko. Need to translate non-proper entities: ""Okres Čadca"" is a district name, likely proper? It's a Czech/Slovak name, but it's a proper name, keep as is. ""Česko"" is Czech Republic, but it's a proper name in Slovak; keep as is. ""Poľsko"" is Poland, also proper. So we can say: ""Okres Čadca borders Česko and Poľsko."" That includes both facts. Ensure we don't add extra. That's fine."
Id33,culture,,,1,The film Iná láska’s main character is Peter Hradil.,"We need to produce a fluent English sentence expressing the triple: film Iná láska | mainCharacter | Peter Hradil. We must translate predicate ""mainCharacter"" to English, likely ""has main character"" or ""features"" etc. Use natural phrasing: ""The film Iná láska has Peter Hradil as its main character."" That includes all facts. Ensure we keep proper names unchanged: Iná láska (film title) and Peter Hradil. Use ""film"" as noun. Could say: ""The film Iná láska's main character is Peter Hradil."" That expresses subject, predicate, object. Provide single sentence. Let's output: ""The film Iná láska's main character is Peter Hradil."""
