eid,category,shape,shape_type,size,sentence,reasoning
Id17,geography,,,2,Česká republika sa nachádza v údolí Dřevnice a Dřevnice je rieka.,"We need to produce Slovak sentence(s) expressing both facts. Entities: ""Česká republika"" is proper name, keep. ""údolí Dřevnice"" is location object, not proper? It's a phrase, but ""údolí Dřervnice"" is a location name; it's not a proper name? Probably treat as common noun phrase, translate ""údolí Dřevnice"". Already Slovak translation: ""údolí Dřevnice"". Keep as is. Predicate ""location"" translate to ""sa nachádza v"" or ""má polohu"". Should be natural: ""Česká republika má polohu údolí Dřevnice."" But need to convey that Czech Republic location is údolí Dřevnice. Could say ""Česká republika sa nachádza v údolí Dřevnice."" Next: Dřevnice type řeka => ""Dřevnice je rieka."" So combine: ""Česká republika sa nachádza v údolí Dřevnice a Dřevnice je rieka."" That includes both facts. Ensure no extra info. Use Slovak translation of predicate: location -> ""sa nachádza v"". type -> ""je"". Good. Return only sentence(s)."
Id18,geography,,,2,Dejvice sa nachádza v Slanom a volá sa Dejvice.,"We need to produce Slovak sentence(s) that express all facts. Two triples: 1. Dejvice | locatedIn | Slaný 2. Dejvice | name | Dejvice We need to translate predicate to Slovak: ""locatedIn"" -> ""sa nachádza v"" or ""je umiestnený v"". ""name"" -> ""sa volá"" or ""má názov"". Use natural sentence. We must include both facts. Could be: ""Dejvice sa nachádza v Slanom a volá sa Dejvice."" That includes both. Ensure translation of Slaný: it's a proper name? Slaný is a town, proper name, keep as is. ""Dejvice"" is also proper name, keep. So sentence: ""Dejvice sa nachádza v Slanom a volá sa Dejvice."" That repeats name but okay. Check requirement: translate predicate always to Slovak and use naturally. Yes. Return only sentence."
Id19,geography,,,1,Ťažba uhlia spôsobuje Brno.,"We need to produce Slovak sentence(s) expressing the fact(s). Input: one RDF triple: ""těžba uhlí | causes | Brno"". Need to translate entities that are not proper names. ""těžba uhlí"" is Czech for ""ťažba uhlia"" (coal mining). It's a common noun phrase, not a proper name, so translate to Slovak: ""ťažba uhlia"". Predicate ""causes"" translate to Slovak ""spôsobuje"" or ""vedie k""? Use natural Slovak: ""spôsobuje"". Object ""Brno"" is a city name, proper name, keep as ""Brno"". So sentence: ""Ťažba uhlia spôsobuje Brno."" That sounds odd: ""spôsobuje Brno"" meaning ""causes Brno""? Might be ""spôsobuje Brno"" is not natural; maybe ""spôsobuje Brno"" as ""causes Brno""? Could be ""spôsobuje Brno"" meaning ""causes Brno""? Better: ""Ťažba uhlia spôsobuje Brno."" It's literal. Could also use ""vedie k Brnu""? But predicate must be translated, not necessarily same word. Use ""spôsobuje"". So final answer: one sentence."
Id20,history,,,2,Československo má náboženskú menšinu Židovská menšina. Židovská menšina je náboženská menšina pravda.,"We need to produce Slovak sentence(s) that express both facts. Facts: 1. Československo hasReligiousMinority Židovská menšina. Translate predicate: ""má náboženskú menšinu"". Subject ""Československo"" is proper name, keep. Object ""Židovská menšina"" is not proper? It's a phrase, but likely a noun phrase, not a proper name, so translate each word? ""Židovská menšina"" is already Slovak? It's Czech/Slovak. Keep as is? The rule: translate each entity that is not a proper name. ""Židovská menšina"" is a descriptive phrase, not a proper name, but it's already Slovak. So keep as is. 2. Židovská menšina isReligiousMinority true. Predicate ""isReligiousMinority"" translate to ""je náboženská menšina"". Object true -> ""pravda"" or ""áno""? Should we keep ""true""? Probably translate to ""pravda"". The rule: translate each entity that is not a proper name. ""true"" is a literal boolean, not proper name, so translate to ""pravda"". So sentence: ""Československo má náboženskú menšinu Židovská menšina a Židovská menšina je náboženská menšina pravda."" That sounds odd. Better split: ""Československo má náboženskú menšinu Židovská menšina. Židovská menšina je náboženská menšina pravda."" But maybe we can combine: ""Československo má náboženskú menšinu Židovská menšina, pričom Židovská menšina je náboženská menšina pravda."" However need to be natural but only facts. Maybe two sentences: ""Československo má náboženskú menšinu Židovská menšina. Židovská menšina je náboženská menšina pravda."" But ""pravda"" at end is weird. Could say ""Židovská menšina je náboženská menšina."" The object ""true"" indicates that the statement is true, but we might omit? The requirement: use all facts, including the true value. So we must include that the object is true. Could phrase: ""Židovská menšina je náboženská menšina pravda."" Might be acceptable. Alternatively: ""Židovská menšina je náboženská menšina a to je pravda."" That adds ""a to"". But adds ""to"". Is that extra? ""to"" is a pronoun, not in data. Might be considered extra. Safer to directly include ""pravda"". So final answer: ""Československo má náboženskú menšinu Židovská menšina. Židovská menšina je náboženská menšina pravda."""
Id21,geography,,,2,Císařský ostrov je najväčším ostrovom Československa a je ostrov.,"We need to produce Slovak sentence(s) that express all facts. Two triples: 1. Subject: Císařský ostrov, predicate: isLargestIslandOf, object: Československo. 2. Subject: Císařský ostrov, predicate: islandType, object: ostrov. We need to translate predicate to Slovak. ""isLargestIslandOf"" -> ""je najväčším ostrovom"". ""isLargestIslandOf"" means ""is the largest island of"". So ""Císařský ostrov je najväčším ostrovom Československa."" Need to translate object ""Československo"" is proper name, keep as is. The second: ""Císařský ostrov"" ""is of island type"" -> ""je ostrov"". Actually predicate ""islandType"" with object ""ostrov"". So ""Císařský ostrov je ostrov."" That seems redundant but required. Could combine: ""Císařský ostrov je najväčším ostrovom Československa a je ostrov."" Or two sentences. Must include both facts. Use proper Slovak grammar: ""Císařský ostrov je najväčším ostrovom Československa a je ostrov."" That includes both. Ensure no extra info. Provide only sentence(s)."
Id22,sports,,,1,Ohře je známy hokejom.,"We need to produce Slovak sentence(s) expressing the fact. Subject ""Ohře"" (likely a river) knownFor ""hokej"" (hockey). Translate predicate ""knownFor"" to Slovak ""je známy pre"" or ""je známy svojou"". Use translation of object ""hokej"". So sentence: ""Ohře je známy hokejom."" Or ""Ohře je známy pre hokej."" Need natural Slovak. Use ""je známy hokejom."" That expresses known for hockey. Provide only sentence."
Id23,politics,,,1,Ministerstvo zdravotnictví České republiky má polohu v Červenom hrádku.,"We need to produce Slovak sentence(s) expressing the fact: ""Ministerstvo zdravotnictví České republiky | hasLocation | Červený hrádek"". Translate non-proper nouns: ""Ministerstvo zdravotnictví České republiky"" is a proper name? It's the name of a ministry, likely proper noun, but includes generic words ""Ministerstvo"". The instruction: translate each entity that is NOT a proper name. Proper names (names of persons, places, organizations, works) keep original. ""Ministerstvo zdravotnictví České republiky"" is the name of an organization, likely proper name, so keep as is. ""Červený hrádek"" is a place name, proper name, keep. Predicate ""hasLocation"" translate to Slovak: ""má polohu"" or ""má umiestnenie"". Probably ""má polohu"". So sentence: ""Ministerstvo zdravotnictví České republiky má polohu Červený hrádek."" Could also be ""má sídlo"". But literal translation of hasLocation is ""má polohu"". Use natural Slovak: ""Ministerstvo zdravotnictví České republiky má polohu v Červenom hrádku."" But we must not add extra words not in triples. The triple says location is Červený hrádek, not ""v"". Adding ""v"" is a preposition, but likely needed for grammar. However instruction: use predicate in natural sentence, but we can add necessary grammatical words? It says use predicate translated and use it naturally. Adding preposition may be considered adding info? ""v"" indicates location relation, but the predicate already expresses location. I think it's acceptable to say ""má polohu Červený hrádek"" though sounds odd. Better: ""Ministerstvo zdravotnictví České republiky má polohu v Červenom hrádku."" The ""v"" is required for Slovak grammar. Is that adding info? It's just grammatical. Probably okay. Thus output single sentence."
Id24,sports,,,2,Božena Němcová vlastní Sparta. Sparta je fotbalový klub.,"We need to produce Slovak sentence(s) that express all facts. Two triples: 1. Božena Němcová | owns | Sparta 2. Sparta | isA | fotbalový klub We must translate predicate to Slovak: ""owns"" -> "" vlastní"". ""isA"" -> "" je"". Also translate non-proper nouns: ""Sparta"" is proper name, keep. ""fotbalový klub"" is already Slovak. So sentence: ""Božena Němcová vlastní Spartiu a Sparta je fotbalový klub."" But note ""Sparta"" is a proper name, but we need to keep as is. However ""Sparta"" as subject in second triple is same entity. Should we keep ""Sparta"" unchanged. The phrase ""Sparta je fotbalový klub."" That's fine. We need to include both facts. Could be two sentences: ""Božena Němcová vlastní Spartiu. Sparta je fotbalový klub."" But note ""Spartiu"" is accusative of ""Sparta"". Should we decline? The object ""Sparta"" is proper name, we can keep unchanged? In Slovak, proper names decline, but requirement: keep proper names unchanged. So we must not change ""Sparta"". So we must keep ""Sparta"" as is, even if grammatically odd. So sentence: ""Božena Němcová vlastní Sparta."" That is weird but per rule. And ""Sparta je fotbalový klub."" So produce two short sentences. Thus output: ""Božena Němcová vlastní Sparta. Sparta je fotbalový klub."""
Id26,culture,,,4,"J. H. Krchovský je autorom Na samém konci. Na samém konci je báseň, bola napísaná na fasádu domu a fasáda domu sa nachádza v Prahe.","We need to produce Slovak sentence(s) that express all facts. Facts: 1. J. H. Krchovský is author of ""Na samém konci"". 2. ""Na samém konci"" is a poem (type: poem). 3. ""Na samém konci"" was written on ""fasáda domu"". 4. ""fasáda domu"" is located in Prague. We need to translate non-proper nouns: authorOf -> ""je autorom"" or ""napísal"". type -> ""je"". writtenOn -> ""bola napísaná na"". location -> ""sa nachádza v"". Also translate ""báseň"" is already Czech; Slovak ""báseň"". Keep proper names: J. H. Krchovský, Na samém konci, Praha. We must include all facts. Could be one sentence: ""J. H. Krchovský je autorom básne Na samém konci, ktorá je básňou, bola napísaná na fasádu domu, a fasáda domu sa nachádza v Prahe."" But need to be natural Slovak. Also need to include type fact: ""Na samém konci je báseň."" Could combine: ""J. H. Krchovský je autorom básne Na samém konci, ktorá je báseň, bola napísaná na fasádu domu, pričom fasáda domu sa nachádza v Prahe."" Might be okay. But we must not add any extra facts. The phrase ""ktorá je báseň"" repeats type. Could be ""Na samém konci je báseň"". So maybe two sentences: ""J. H. Krchovský je autorom Na samém konci. Na samém konci je báseň, bola napísaná na fasádu domu a fasáda domu sa nachádza v Prahe."" That includes all. Check each fact: - J. H. Krchovský je autorom Na samém konci. (authorOf) - Na samém konci je báseň. (type) - Na samém konci bola napísaná na fasádu domu. (writtenOn) - Fasáda domu sa nachádza v Prahe. (location) All present. Use Slovak: ""bola napísaná na fasádu domu"". Good. Make sure ""Praha"" is proper name, keep as ""Praha"". In Slovak, ""v Prahe"" is locative, but ""Praha"" is proper, we can use ""v Prahe"". That's fine. Thus final answer: two sentences."
Id27,culture,,,5,"Tomáš Baťa je autorom kníh, ktoré obsahujú postavy Ferda Mravenec a Brouk Pytlík; Ferda Mravenec aj Brouk Pytlík sú inšpirovaní hmyzom.","We need to produce Slovak sentence(s) that express all facts. Facts: 1. Tomáš Baťa authorOf books (knihy). So ""Tomáš Baťa je autorom kníh."" (books is generic, but we keep as ""knihy""). 2. books featuresCharacter Ferda Mravenec. So ""Knihy obsahujú postavu Ferda Mravenec."" 3. books featuresCharacter Brouk Pytlík. So ""Knihy obsahujú postavu Brouk Pytlík."" 4. Ferda Mravenec inspiredBy hmyz. So ""Ferda Mravenec je inšpirovaný hmyzom."" 5. Brouk Pytlík inspiredBy hmyz. So ""Brouk Pytlík je inšpirovaný hmyzom."" We need to include all facts, can combine into one or two sentences. Could be: ""Tomáš Baťa je autorom kníh, ktoré obsahujú postavy Ferda Mravenec a Brouk Pytlík; Ferda Mravenec aj Brouk Pytlík sú inšpirovaní hmyzom."" That includes all. Ensure translation of predicate: authorOf -> ""je autorom"", featuresCharacter -> ""obsahuje postavu"", inspiredBy -> ""je inšpirovaný"". Use singular/plural correctly. ""Knihy"" is plural, but we can say ""knihy, ktoré obsahujú postavy Ferda Mravenec a Brouk Pytlík"". That covers both featuresCharacter facts. Good. Thus final output: one sentence."
