eid,category,shape,shape_type,size,sentence,reasoning
Id10,geography,,,1,Slníčko nad Rákosím má vyťažený zdroj uhlia.,"We need to produce Slovak sentence(s) expressing the fact. Subject: ""Slníčko nad Rákosím"". Predicate: ""minedResource"". Object: ""uhlí"". Need to translate predicate to Slovak: ""ťaží zdroj""? Actually ""minedResource"" means ""ťažený zdroj"" or ""vyťažený zdroj"". We need to convey that the subject has mined resource ""uhlí"". Could be ""Slníčko nad Rákosím má vyťažený zdroj uhlie."" But need to use natural Slovak. The predicate translation: maybe ""má vyťažený zdroj"". The object ""uhlí"" is Czech word for ""uhlí"" (coal). Should we translate ""uhlí"" to Slovak ""uhlie""? The rule: translate each entity that is not a proper name. ""uhlí"" is a common noun, so translate to Slovak: ""uhlie"". So object becomes ""uhlie"". Subject ""Slníčko nad Rákosím"" is a proper name? It's a phrase, maybe a proper name of a place? It's likely a proper name (Slníčko nad Rákosím). Keep as is. So sentence: ""Slníčko nad Rákosím má vyťažený zdroj uhlie."" Or ""Slníčko nad Rákosím má vyťažený zdroj uhlia."" In Slovak, ""uhlie"" is neuter noun, genitive ""uhlia"". But ""zdroj uhlie"" uses nominative? Actually ""zdroj uhlia"" (resource of coal). Could phrase: ""Slníčko nad Rákosím má vyťažený zdroj uhlia."" That seems natural. Use predicate translation ""má vyťažený zdroj"". Provide one sentence."
Id11,politics,,,1,Ladislav Bureš je členom ODS.,"We need to produce a Slovak sentence expressing the fact: Ladislav Bureš isMemberOf ODS. Translate predicate to Slovak: ""je členom"". ODS is an organization name, keep as is. So sentence: ""Ladislav Bureš je členom ODS."" That's it."
Id12,history,,,1,Barrandovské filmové ateliéry má zakladateľku Renatu Hrdličkovú.,"We need to produce Slovak sentence(s) expressing the fact: ""Barrandovské filmové ateliéry"" (subject) founder (predikát) Renata Hrdličková (object). Translate predicate to Slovak: ""zakladateľ"". So sentence: ""Barrandovské filmové ateliéry boli založené Renatou Hrdličkovou."" Or ""Barrandovské filmové ateliéry má zakladateľku Renatu Hrdličkovú."" But need to use predicate ""zakladateľ"". Could say ""Barrandovské filmové ateliéry má zakladateľku Renatu Hrdličkovú."" That uses ""zakladateľka"". But predicate is ""founder"" which translates to ""zakladateľ"". Could use ""zakladateľom"". So ""Barrandovské filmové ateliéry má zakladateľa Renatu Hrdličkovú."" That is okay. Or ""Barrandovské filmové ateliéry má zakladateľku Renatu Hrdličkovú."" Both fine. Provide one sentence."
Id13,geography,,,2,Záhořské má výšku 1603 a je súčasťou Krkonoše.,"We need to produce Slovak sentence(s) expressing both facts: Záhořské has height 1603, and Záhořské is part of Krkonoše. Translate non-proper nouns: height -> výška, partOf -> je súčasťou (or patrí do). Entities: Záhořské is proper name, Krkonoše is proper name. So sentence: ""Záhořské má výšku 1603 a je súčasťou Krkonoše."" Or ""Záhořské má výšku 1603 a patrí do Krkonoše."" Use natural Slovak. Must include both facts. Use exactly the numbers. Provide one sentence. Ensure no extra info. Provide only the sentence."
Id15,history,,,2,Údolí Vran má dôvod demolácie ťažba uhlia. Ťažba uhlia má typ zdroja uhlie.,"We need to produce Slovak sentence(s) that express all facts. Two triples: 1. Subject: ""Údolí Vran"" (proper name) predicate: ""reasonForDemolition"" object: ""těžba uhlí"". Need translate predicate to Slovak: ""dôvod demolácie"" maybe. The object ""těžba uhlí"" is Czech phrase meaning ""ťažba uhlia"". Since not proper name, translate each word: ""ťažba uhlia"". So sentence: ""Údolí Vran má dôvod demolácie ťažba uhlia."" But need natural Slovak: ""Údolí Vran má dôvod demolácie ťažba uhlia."" Might be ""Údolí Vran má dôvod demolácie – ťažbu uhlia."" Could be ""Údolí Vran má dôvod demolácie ťažba uhlí."" But we must keep exact spelling of object? The object is ""těžba uhlí"". We need to translate to Slovak, but preserve numbers etc. The object is not proper name, so translate each term. So ""těžba uhlí"" -> ""ťažba uhlia"". So we must use that translation. So sentence: ""Údolí Vran má dôvod demolácie ťažba uhlia."" Might need preposition: ""Údolí Vran má dôvod demolácie ťažba uhlia."" Could be ""Údolí Vran má dôvod demolácie v podobe ťažby uhlia."" But we cannot add extra words not in triples. The predicate ""reasonForDemolition"" we translate to ""dôvod demolácie"". So we can say ""Údolí Vran má dôvod demolácie ťažba uhlia."" That's okay. Second triple: subject ""ťažba uhlí"" (Czech) predicate ""resourceType"" object ""uhlí"". Need translate subject to Slovak: ""ťažba uhlia"". Predicate ""resourceType"" -> ""typ zdroja"". Object ""uhlí"" -> ""uhlie"". So sentence: ""Ťažba uhlia má typ zdroja uhlie."" But we must keep subject as translated: ""ťažba uhlia"". So ""ťažba uhlia má typ zdroja uhlie."" Combine both facts maybe in one or two sentences. Could be two sentences: first about Údolí Vran, second about ťažba uhlia. Ensure we include all facts. Provide exactly those sentences. Thus final answer: two Slovak sentences."
Id17,geography,,,2,Říčanský Dvůr sa nachádza v údolí Dřevnice. Dřevnice je rieka.,"We need to produce Slovak sentence(s) expressing both facts. Entities: ""Říčanský Dvůr"" is proper name, keep. location -> ""nachádza sa v"" maybe. Object ""údolí Dřevnice"" is not proper? ""údolí Dřevnice"" includes proper ""Dřevnice""? The phrase ""údolí Dřevnice"" is a common noun ""údolí"" plus proper ""Dřevnice"". Should translate ""location"" to Slovak ""sa nachádza v"". So sentence: ""Říčanský Dvůr sa nachádza v údolí Dřevnice."" Next: ""Dřevnice"" is proper name, type -> ""je typom"" maybe ""je rieka"". So ""Dřevnice je rieka."" Use Slovak ""rieka"". So two short sentences. Ensure no extra info. Output only sentences."
Id18,geography,,,2,Slanská hora sa nachádza v Horní Vítkov. Slanská hora sa volá Slanská hora.,"We need to produce Slovak sentence(s) expressing both facts. Entities: ""Slanská hora"" is both subject and name. The predicate ""locatedIn"" -> translate to ""sa nachádza v"". The predicate ""name"" -> translate to ""sa volá"". So sentences: ""Slanská hora sa nachádza v Horní Vítkov a volá sa Slanská hora."" Or two sentences. Must include both facts. Use only given info. Should not add extra. So: ""Slanská hora sa nachádza v Horní Vítkov. Slanská hora sa volá Slanská hora."" That repeats name but okay. Provide one or two short sentences. We'll output two sentences."
Id19,geography,,,1,Ťažba uhlia spôsobuje Slníčko nad Rákosím.,"We need to produce Slovak sentence(s) expressing the fact(s). Input: one RDF triple: ""těžba uhlí | causes | Slníčko nad Rákosím"". Need to translate entities that are not proper names. ""těžba uhlí"" is Czech phrase meaning ""coal mining"". It's not a proper name, so translate to Slovak: ""ťažba uhlia"". ""Slníčko nad Rákosím"" seems like a proper name? It might be a title of something, maybe a song, but it's capitalized. It's likely a proper name, keep as is. Predicate ""causes"" translate to Slovak ""spôsobuje"" or ""vedie k"". Use natural sentence: ""Ťažba uhlia spôsobuje Slníčko nad Rákosím."" That sounds odd but we must follow. Could also ""vedie k"". Use ""spôsobuje"". Ensure we keep all facts. One sentence is enough. Thus output: ""Ťažba uhlia spôsobuje Slníčko nad Rákosím."""
Id20,history,,,2,Třístíčko má náboženskú menšinu Židovská menšina a Židovská menšina je náboženská menšina.,"We need to produce Slovak sentence(s) expressing both facts. Triples: 1. ""Třístíčko | hasRelationalMinority | Židovská menšina"" => subject ""Třístíčko"" (proper name) hasReligiousMinority ""Židovská menšina"". Translate predicate to Slovak: ""má náboženskú menšinu"". So: ""Třístíčko má náboženskú menšinu Židovská menšina."" 2. ""Židovská menšina | isReligiousMinority | true"" => predicate ""isReligiousMinority"" => ""je náboženská menšina"". Object true => ""áno"" or ""pravda"". Should we say ""je náboženská menšina true""? We need to express that the Jewish minority is a religious minority, with value true. In Slovak, we could say ""Židovská menšina je náboženská menšina."" The true is implicit. But requirement: use only info, include all facts. The fact includes that it's true. Could phrase ""Židovská menšina je náboženská menšina (pravda)"". But maybe ""Židovská menšina je náboženská menšina."" That conveys the fact that it is a religious minority; the truth value is inherent. Should we mention ""true""? The instruction: translate predicate, use it naturally. The object is ""true"". Should we translate ""true"" as ""pravda""? Probably yes, because it's a literal value. So sentence: ""Židovská menšina je náboženská menšina pravda."" That sounds odd. Could be ""Židovská menšina je náboženská menšina, a to pravda."" But that adds extra words. Maybe better to combine: ""Třístíčko má náboženskú menšinu Židovská menšina, pričom Židovská menšina je náboženská menšina."" The true is implicit. The requirement: ""Použi LEN informácie uvedené v trojiciach. NEPRIDÁVAJ žiadne fakty, podrobnosti, atribúty ani kontext, ktoré nie sú výslovne uvedené."" Adding ""pravda"" might be extra. But the triple includes object true, which is a value. So we need to reflect that. Could say ""Židovská menšina je náboženská menšina pravda."" Might be acceptable. Better: ""Třístíčko má náboženskú menšinu Židovská menšina a Židovská menšina je náboženská menšina."" This covers both facts; the true is not explicitly mentioned but the fact that it is a religious minority is expressed. The true is just the boolean indicating it is indeed a minority. The sentence ""Židovská menšina je náboženská menšina"" already conveys that. I think that's fine. Thus output one sentence: ""Třístíčko má náboženskú menšinu Židovská menšina a Židovská menšina je náboženská menšina."""
Id21,geography,,,2,Císařský ostrov je najväčším ostrovom Rybářská Lhota. Císařský ostrov má typ ostrov.,"We need to produce Slovak sentence(s) that express both facts. Entities: ""Císařský ostrov"" is a proper name, keep as is. ""Rybářská Lhota"" also proper name. Predicates: ""isLargestIslandOf"" translate to ""je najväčším ostrovom"". ""isLargestIslandOf"" maybe ""je najväčším ostrovom"". ""isLargestIslandOf"" means subject is the largest island of object. So: ""Císařský ostrov je najväčším ostrovom Rybářskej Lhoty."" Need to translate object name? It's proper, keep. But Slovak genitive: ""Rybářskej Lhoty"". However we must not add morphological changes beyond translation? The instruction: translate each entity that is not a proper name. Proper names keep original. So ""Rybářská Lhota"" is proper name, keep unchanged. But in Slovak sentence we may need case. However that would be morphological change, not adding new info. It's okay to decline proper name? Might be considered altering. Safer: keep as is, maybe ""Rybářská Lhota"". Use preposition ""z"" or ""pre""? Could say ""Císařský ostrov je najväčším ostrovom Rybářská Lhota."" That sounds odd but okay. Next fact: ""Císařský ostrov | islandType | ostrov"" translates predicate ""typ ostrova"" maybe ""má typ ostrov"". But we need natural sentence: ""Císařský ostrov je ostrov."" That's redundant but matches. Could combine: ""Císařský ostrov je najväčším ostrovom Rybářská Lhota a je ostrov."" Or two sentences. Provide one or two short sentences. Let's do two sentences: ""Císařský ostrov je najväčším ostrovom Rybářská Lhota. Císařský ostrov je ostrov."" Ensure predicate translation: ""isLargestIslandOf"" -> ""je najväčším ostrovom"". ""islandType"" -> ""je"". Actually ""islandType"" indicates type, but we translate predicate to ""má typ"". But instruction: translate predicate and use naturally. So ""islandType"" -> ""má typ"". So sentence: ""Císařský ostrov má typ ostrov."" That seems okay. Let's produce two sentences: ""Císařský ostrov je najväčším ostrovom Rybářská Lhota. Císařský ostrov má typ ostrov."""
Id22,sports,,,1,Nová Lhota je známa pre hokej.,"We need to produce Slovak sentence(s) expressing the fact: ""Nová Lhota is known for hockey."" Translate predicate ""knownFor"" to Slovak ""je známa pre"" or ""je známa pre"" or ""je známa svojou"". Use natural phrasing: ""Nová Lhota je známa hokejom."" Or ""Nová Lhota je známa pre hokej."" Both okay. Must not add extra info. Provide only sentence."
Id23,politics,,,1,Ministerstvo zdravotnictví České republiky má polohu Křižovatka.,"We need to produce Slovak sentence(s) expressing the fact. Triple: ""Ministerstvo zdravotnictví České republiky | hasLocation | Křižovatka"". Subject is ""Ministerstvo zdravotnictví České republiky"" (proper name? It's a proper name of a ministry, but it's in Czech. Should we translate? The rule: translate each entity that is NOT a proper name. ""Ministerstvo zdravotnictví České republiky"" is a proper name? It's the name of a ministry, likely considered proper noun. Probably keep as is. ""Křižovatka"" is a proper name? It could be a place name, but it's a Czech word meaning ""intersection"". Might be a location name. Probably treat as proper name? The rule: translate each entity that is NOT a proper name. If Křižovatka is a proper name, keep. Hard to know. Safer to treat as proper name? But it's ambiguous. Could be a place name. I'd keep as is. Predicate ""hasLocation"" translate to Slovak ""má polohu"". So sentence: ""Ministerstvo zdravotnictví České republiky má polohu Křižovatka."" That expresses all facts. One sentence."
Id24,sports,,,2,Filip Zelenka vlastní Spartiu a Sparta je fotbalový klub.,"We need to produce Slovak sentence(s) that express all facts. Two triples: 1. Filip Zelenka | owns | Sparta 2. Sparta | isA | fotbalový klub We must translate predicate to Slovak: ""owns"" -> ""vlastní"". ""isA"" -> ""je"". Actually ""isA"" meaning ""is a"". So ""Sparta je fotbalový klub."" We need to include both facts. Could be one sentence: ""Filip Zelenka vlastní Sparta a Sparta je fotbalový klub."" But note that ""Sparta"" is a proper name, keep as is. Should we add article? In Slovak, ""Sparta"" is a club name, we can say ""Filip Zelenka vlastní Spartiu a Sparta je fotbalový klub."" However ""Sparta"" as proper noun may not need declension? In Slovak, proper nouns decline: ""Spartu"" as object of verb ""vlastní"". So ""Filip Zelenka vlastní Spartiu a Sparta je fotbalový klub."" That expresses both facts. Use ""vlastní"" and ""je"". Ensure no extra info. Provide only sentence(s). Probably one sentence is fine. Thus output: ""Filip Zelenka vlastní Spartiu a Sparta je fotbalový klub."""
Id26,culture,,,4,"Luboš Rataj je autorom básne Na samém konci, ktorá je napísaná na fasádu domu, pričom fasáda domu sa nachádza v nizozemskom meste Leiden.","We need to produce Slovak sentence(s) that express all facts. Triples: 1. Luboš Rataj | authorOf | Na samém konci (authorOf) 2. Na samém konci | type | báseň (type) 3. Na samém konci | writtenOn | fasáda domu (writtenOn) 4. fasáda domu | location | nizozemské město Leiden (location) We need to translate non-proper nouns: ""authorOf"" -> ""je autorom"" or ""napísal"". ""type"" -> ""je typom"" or ""je"". ""báseň"" is already Czech; translate to Slovak ""báseň"" same? In Slovak ""báseň"". ""writtenOn"" -> ""je napísaná na"". ""fasáda domu"" -> ""fasáda domu"" (common noun). ""location"" -> ""sa nachádza v"". ""nizozemské město Leiden"" -> ""nizozemské mesto Leiden"". Need to translate ""nizozemské město"" to Slovak: ""nizozemské mesto"". Keep ""Leiden"" as proper. We must include all facts in one or two sentences. Possible sentence: ""Luboš Rataj je autorom básne Na samém konci, ktorá je napísaná na fasádu domu, pričom fasáda domu sa nachádza v nizozemskom meste Leiden."" Check: includes authorOf, type, writtenOn, location. The type: ""báseň"". We said ""báseň"". Good. Make sure we didn't add extra info. ""ktorá je"" is okay. ""prí"" maybe not needed. The phrase ""pričom"" is okay, not adding new facts. All facts present. We must ensure we didn't add any extra attributes. ""napísaná na fasádu domu"" matches writtenOn. ""fasáda domu sa nachádza v nizozemskom meste Leiden"" matches location. Good. Return only the sentence."
Id27,culture,,,5,"Wilma Havelková je autorom kníh, ktoré obsahujú postavy Ferda Mravenec a Brouk Pytlík; Ferda Mravenec aj Brouk Pytlík sú inšpirovaní hmyzom.","We need to produce Slovak sentence(s) that express all facts. Facts: 1. Wilma Havelková authorOf knihy (books). So ""Wilma Havelková je autorom kníh"" (or ""autorkou""? but authorOf, gender? Use ""autorom"" maybe neutral). Use translation: ""authorOf"" -> ""je autorom"". ""knihy"" is a noun, translate? ""knihy"" is already Slovak for ""books"". It's not a proper name, so keep as ""knihy"". So ""Wilma Havelková je autorom kníh."" 2. knihy featuresCharacter Ferda Mravenec. So ""Knihy obsahujú postavu Ferda Mravenec."" ""featuresCharacter"" -> ""obsahuje postavu"". So ""Knihy obsahujú postavu Ferda Mravenec."" 3. knihy featuresCharacter Brouk Pytlík. So ""Knihy obsahujú postavu Brouk Pytlík."" 4. Ferda Mravenec inspiredBy hmyz. So ""Ferda Mravenec je inšpirovaný hmyzom."" 5. Brouk Pytlík inspiredBy hmyz. So ""Brouk Pytlík je inšpirovaný hmyzom."" We need to include all facts, can combine into one or two sentences. Could combine: ""Wilma Havelková je autorom kníh, ktoré obsahujú postavy Ferda Mravenec a Brouk Pytlík; Ferda Mravenec aj Brouk Pytlík sú inšpirovaní hmyzom."" That covers all. Ensure no extra info. That seems fine. Check translation: ""authorOf"" -> ""je autorom"". ""featuresCharacter"" -> ""obsahujú postavy"". ""inspiredBy"" -> ""je inšpirovaný"". Use plural for both characters? Could separate: ""obsahujú postavy Ferda Mravenec a Brouk Pytlík"". Good. Thus final output: one sentence."
