eid,category,shape,shape_type,size,sentence,reasoning
Id10,geography,,,1,Czechoslovakia mined coal.,"We need to produce a fluent English sentence expressing the triple: subject ""Československo"", predicate ""minedResource"", object ""uhlí"". Need to translate non-proper entities: ""Československo"" is a proper name (Czechoslovakia). ""uhlí"" is Czech for ""coal"". So we need to say: ""Czechoslovakia mined coal."" The predicate ""minedResource"" translates to ""mined"". So sentence: ""Czechoslovakia mined coal."" That's all."
Id11,politics,,,1,sv. Jan Nepomucký is a member of ODS.,"We need to produce a single fluent English sentence (or two short ones) that expresses the fact: subject ""sv. Jan Nepomucký"" isMemberOf ODS. We need to translate entity that is NOT a proper named entity into English. ""sv. Jan Nepomucký"" appears to be a proper name (saint Jan Nepomucký). It includes abbreviation ""sv."" which stands for ""Saint"". That's part of the name, keep as is? It's a proper named entity, so keep original form. ODS is likely a political party (Občanská demokratická strana) but we must keep as given. So sentence: ""sv. Jan Nepomucký is a member of ODS."" Use predicate ""isMemberOf"" -> ""is a member of"". That expresses the fact. We must not add any extra info. So final answer: ""sv. Jan Nepomucký is a member of ODS."""
Id12,history,,,1,Barrandovské filmové ateliéry was founded by Gustáv Husák.,"We need to produce a fluent English sentence expressing the triple: subject ""Barrandovské filmové ateliéry"" (Czech name) founder Gustáv Husák. So: ""Barrandovské filmové ateliéry was founded by Gustáv Husák."" That's it. Ensure we use only given info. Output only sentence."
Id13,geography,,,2,Kladníky has a height of 1603 and is part of Krkonoše.,"We need to produce a single fluent English sentence (or two short ones) that expresses both facts: Kladníky height 1603, and Kladníky partOf Krkonoše. We must translate predicate: height -> ""has a height of"" or ""is at an elevation of"". partOf -> ""is part of"". Use proper nouns: Kladníky, Krkonoše. Height is numeric 1603 (presumably meters). Should we include units? Not given. So just ""has a height of 1603"". Could say ""Kladníky has a height of 1603 and is part of Krkonoše."" That includes both facts. Ensure no extra info. That's fine. Output only sentence(s)."
Id15,history,,,2,"Rabí was demolished because of coal mining, and coal mining's resource type is coal.","We need to produce fluent English prose expressing both triples. Triples: 1. Rabí | reasonForDemolition | těžba uhlí Subject: Rabí (likely a place, maybe a castle). Predicate: reasonForDemolition. Object: těžba uhlí (coal mining). So: ""Rabí was demolished because of coal mining."" 2. těžba uhlí | resourceType | uhlí Subject: těžba uhlí (coal mining). Predicate: resourceType. Object: uhlí (coal). So: ""Coal mining is a type of coal."" Actually resourceType: coal mining's resource type is coal. So: ""Coal mining's resource type is coal."" Combine into one or two short sentences, include both facts. Must not add extra info. Use exact terms: ""těžba uhlí"" translate to ""coal mining"". ""uhlí"" translate to ""coal"". ""Rabí"" keep as is (proper name). So sentence: ""Rabí was demolished because of coal mining, and coal mining's resource type is coal."" Check: includes both facts. Yes. Make sure not to add extra. That's fine. Output only sentence(s)."
Id17,geography,,,2,"The Czech Republic is located in the Dřevnice valley, and Dřevnice is a river.","We need to produce fluent English prose expressing both triples. Triples: 1. Česká republika | location | údolí Dřevnice 2. Dřervnice? Actually ""Dřevnice"" | type | řeka We need to translate non-proper entities to English. ""Česká republika"" is proper name (Czech Republic). ""údolí Dřevnice"" is a phrase: ""údolí"" means ""valley"". ""Dřevnice"" is a proper name? It's a river name, but here it's part of valley name. Should we translate ""údolí Dřevnice"" to ""the Dřevnice valley""? The instruction: translate any entity that is NOT a proper named entity into English (e.g. common nouns, roles, generic descriptions). Keep proper named entities in original form. ""údolí Dřevnice"" includes a common noun ""údolí"" (valley) plus proper name ""Dřevnice"". So we should translate to ""the Dřevnice valley"". That seems appropriate. Second triple: Dřevnice | type | řeka. ""řeka"" means ""river"". Dřevnice is proper name, so keep as is. So ""Dřevnice is a river."" Now combine: ""The Czech Republic is located in the Dřevnice valley, and Dřevnice is a river."" However ""location"" predicate: ""Česká republika | location | údolí Dřevnice"" means ""Czech Republic has location Dřevnice valley""? Usually location means ""is located in"". So we can say ""The Czech Republic is located in the Dřevnice valley."" That seems fine. Thus final sentence(s): ""The Czech Republic is located in the Dřevnice valley, and Dřevnice is a river."" Check: Use only given facts. Yes. Output only sentence(s)."
Id18,geography,,,2,Dejvice is named Dejvice and is located in Slaný.,"We need to produce fluent English prose expressing both triples. Triples: 1. Dejvice | locatedIn | Slaný 2. Dejvice | name | Dejvice We need to express that the entity named Dejvice is located in Slaný, and its name is Dejvice. But the second triple is essentially saying the name of Dejvice is ""Dejvice"". So we can say: ""Dejvice, whose name is Dejvice, is located in Slaný."" Or ""The place called Dejvice is located in Slaný."" But we must include both facts: name is Dejvice, located in Slaný. So maybe: ""Dejvice, whose name is Dejvice, is located in Slaný."" That includes both. Or ""The location named Dejvice is situated in Slaný."" That includes name and location. But we need to explicitly state the name fact. ""Dejvice is named Dejvice and is located in Slaný."" That covers both. Use proper nouns as given. So final sentence: ""Dejvice is named Dejvice and is located in Slaný."""
Id19,geography,,,1,Coal mining causes Brno.,"We need to produce a fluent English sentence expressing the triple: subject ""těžba uhlí"" (Czech) which is ""coal mining"". predicate ""causes"". object ""Brno"" (city). So ""Coal mining causes Brno."" That seems odd but we must state exactly. Translate subject not proper named entity: ""těžba uhlí"" -> ""coal mining"". Object ""Brno"" is proper named entity, keep as Brno. So sentence: ""Coal mining causes Brno."" That's all."
Id20,history,,,2,"Czechoslovakia has a Jewish minority, which is a religious minority.","We need to produce fluent English prose expressing both triples. Triples: 1. Československo | hasReligiousMinority | Židovská menšina 2. Židovská menšina | isReligiousMinority | true We need to translate non-proper entities: ""Československo"" is a proper name (Czechoslovakia) but it's a proper named entity, keep as is. ""Židovská menšina"" is ""Jewish minority"" (common noun phrase). Should we translate? The instruction: ""Translate any entity that is NOT a proper named entity into English (e.g. common nouns, roles, generic descriptions). Keep proper named entities (names of people, places, organisations, works, etc.) in their original form."" So ""Židovská menšina"" is not a proper name; it's a description, so translate to English: ""Jewish minority"". So we have: Czechoslovakia has religious minority Jewish minority. And Jewish minority is religious minority true. So we can combine: Czechoslovakia has a Jewish minority, which is a religious minority. Or ""Czechoslovakia has a Jewish minority, and this minority is a religious minority."" Must include both facts. Use ""hasReligiousMinority"" meaning ""has a religious minority"". So sentence: ""Czechoslovakia has a Jewish minority, and the Jewish minority is a religious minority."" That covers both. Ensure we preserve ""true"". We can phrase as ""is a religious minority"". That's fine. We must not add extra info. That's okay. Output only sentence(s). Probably one sentence: ""Czechoslovakia has a Jewish minority, which is a religious minority."" That expresses both. Use ""which is"". That is fine. Let's output that."
Id21,geography,,,2,Císařský ostrov is an island and is the largest island of Czechoslovakia.,"We need to produce fluent English prose expressing both triples. Triples: 1. Císařský ostrov | isLargestIslandOf | Československo 2. Císařský ostrov | islandType | ostrov We need to translate non-proper entities: ""Císařský ostrov"" is a proper name? It's likely a proper name (Císařský ostrov). Keep as is. ""Československo"" is proper name (Czechoslovakia). Keep as is. ""ostrov"" is Czech for ""island"". The predicate ""isLargestIslandOf"" => ""is the largest island of"". The second predicate ""islandType"" => ""is a type of island"" but object is ""ostrov"" which means ""island"". So ""Císařský ostrov is an island"". But we also need to convey that its island type is ""ostrov"". That seems redundant. Could phrase: ""Císařský ostrov, which is an island, is the largest island of Czechoslovakia."" Or ""Císařský ostrov is an island and is the largest island of Czechoslovakia."" Must include both facts. Use only given info. So we can say: ""Císařský ostrov is an island and is the largest island of Czechoslovakia."" That includes island type (ostrov) and largest island fact. Check: ""islandType"" predicate: we need to express that the island type is ""ostrov"". Since ""ostrov"" translates to ""island"", we can say ""is an island"". That matches. Thus final sentence: ""Císařský ostrov is an island and is the largest island of Czechoslovakia."" Make sure no extra info. Good."
Id22,sports,,,1,Ohře is known for hockey.,"We need to produce a fluent English sentence expressing the triple: subject Ohře, predicate knownFor, object hokej. We need to translate any entity that is not a proper named entity into English. ""Ohře"" is likely a proper name (a river in Czech Republic). Keep as is. ""hokej"" is Czech for ""hockey"". It's a common noun, not a proper name, so translate to English: ""hockey"". Predicate ""knownFor"" -> ""is known for"". So sentence: ""Ohře is known for hockey."" Check: Must use only given info. That's fine. Output only the sentence."
Id23,politics,,,1,The Ministry of Health of the Czech Republic is located in Červený hrádek.,"We need to produce a fluent English sentence expressing the triple: Subject: ""Ministerstvo zdravotnictví České republiky"" (Czech Ministry of Health). Predicate: ""hasLocation"". Object: ""Červený hrádek"". So we need to say: The Ministry of Health of the Czech Republic has location Červený hrádek. But we need to translate non-proper entity: ""Ministerstvo zdravotnictví České republiky"" is a proper name? It's a proper entity, but we can translate to English: ""Ministry of Health of the Czech Republic"". That's a proper named entity? It's a government body, but we can translate. The object ""Červený hrádek"" is a proper name (likely a place). Keep as is. So sentence: The Ministry of Health of the Czech Republic is located in Červený hrádek. That expresses hasLocation. Use only given facts. Yes. We must not add extra info. ""is located in"" is fine. Provide single sentence."
Id24,sports,,,2,"Božena Němcová owns Sparta, which is a football club.","We need to produce fluent English prose expressing both triples. Triples: 1. Božena Němcová | owns | Sparta 2. Sparta | isA | fotbalový klub We need to translate ""fotbalový klub"" to English: ""football club"". So we need to say Božena Němcová owns Sparta, and Sparta is a football club. Could be: ""Božena Němcová owns Sparta, which is a football club."" That includes both facts. Ensure no extra info. Use proper names unchanged. That's fine. Output only the sentence(s). One sentence is fine."
Id26,culture,,,4,"J. H. Krchovský is the author of the poem “Na samém konci”, which was written on the façade of a house located in Prague.","We need to produce fluent English prose expressing all facts. Triples: 1. J. H. Krchovský authorOf Na samém konci. 2. Na samém konci type báseň (poem). 3. Na samém konci writtenOn fasáda domu (written on the façade of a house). 4. fasáda domu location Praha (the façade of a house is located in Prague). We need to translate non-proper entities: ""báseň"" -> ""poem"". ""fasáda domu"" -> ""the façade of a house"". ""Praha"" is proper (Prague). Keep ""Na samém konci"" as title. Sentence: ""J. H. Krchovský is the author of the poem 'Na samém konci', which was written on the façade of a house located in Prague."" Check all facts: author, type poem, written on façade, façade location Prague. Yes. We must not add extra info. The phrase ""which was written on the façade of a house located in Prague"" includes both writtenOn and location. Good. Return only sentence."
Id27,culture,,,5,"Tomáš Baťa is the author of the books, which feature the characters Ferda Mravenec and Brouk Pytlík, and both Ferda Mravenec and Brouk Pytlík are inspired by insects.","We need to produce fluent English prose expressing all facts. Triples: 1. Tomáš Baťa | authorOf | knihy 2. knihy | featuresCharacter | Ferda Mravenec 3. knihy | featuresCharacter | Brouk Pytlík 4. Ferda Mravenec | inspiredBy | hmyz 5. Brouk Pytlík | inspiredBy | hmyz We need to translate non-proper named entities: ""knihy"" is Czech for ""books"". It's a common noun, so translate to English ""books"". ""Ferda Mravenec"" is a proper name (character). ""Brouk Pytlík"" also proper. ""hmyz"" is Czech for ""insects"". That's a common noun, translate to ""insects"". Tomáš Baťa is proper name. Thus sentence: ""Tomáš Baťa is the author of the books, which feature the characters Ferda Mravenec and Brouk Pytlík; both Ferda Mravenec and Brouk Pytlík are inspired by insects."" We must include all facts. Could be two short sentences: ""Tomáš Baťa authored the books. The books feature the characters Ferda Mravenec and Brouk Pytlík, and each of these characters is inspired by insects."" Make sure we include authorOf, featuresCharacter, inspiredBy. Use ""author of"" not ""authored""? Both fine. Use ""author of"". Provide all. Let's craft single sentence: ""Tomáš Baťa is the author of the books, which feature the characters Ferda Mravenec and Brouk Pytlík, and both Ferda Mravenec and Brouk Pytlík are inspired by insects."" That includes all. Ensure no extra info. Good."
Id28,culture,,,2,The film Štěstí has main actors Tatiana Vilhelmová and Gustáv Husák.,"We need to produce a single fluent English sentence (or two short ones) that expresses both facts: film Štěstí has main actor Tatiana Vilhelmová, and film Štěstí has main actor Gustáv Husák. We must not add any extra info. So we can say: ""The film Štěstí has Tatiana Vilhelmová and Gustáv Husák as its main actors."" That includes both. Ensure we use ""has main actor"" predicate. Could also say ""The film Štěstí has main actors Tatiana Vilhelmová and Gustáv Husák."" That covers both. Use proper names unchanged. Should we translate ""film"" to ""film""? Yes. So final sentence: ""The film Štěstí has main actors Tatiana Vilhelmová and Gustáv Husák."" That expresses both. Ensure no extra. Output only sentence."
Id29,sports,,,1,Jáchym Topol is nicknamed Red Grandpa.,"We need to produce a fluent English sentence expressing the triple: subject Jáchym Topol, predicate nickname, object Rudý dědek. We must translate any entity that is NOT a proper named entity into English. ""Jáchym Topol"" is a proper name, keep as is. ""Rudý dědek"" is likely a nickname phrase in Czech meaning ""Red Grandpa"". It's not a proper named entity, so we translate to English. So object becomes ""Red Grandpa"". The predicate ""nickname"" we need to express naturally: ""is nicknamed"". So sentence: ""Jáchym Topol is nicknamed Red Grandpa."" Check requirements: Use only given info, no extra. Yes. Output only the sentence."
Id30,history,,,3,"Samková, a Czech king, built Hladová zeď.","We need to produce fluent English prose expressing all facts. Triples: - Samková | nationality | český - Samková | title | král - Samková | built | Hladová zeď We need to translate non-proper entities to English. ""český"" is Czech (adjective). Probably ""Czech"". ""král"" is ""king"". ""Hladová zeď"" is a proper name? It seems like a name of a wall, maybe ""Hladová zeď"". It's not a proper named entity? It's a name, but it's in Czech. Should we keep as is? The rule: Keep proper named entities (names of people, places, organisations, works, etc.) in their original form. ""Hladová zeď"" is a name of a wall, likely a proper noun, so keep as is. ""Samková"" is a proper name, keep as is. Thus sentence: ""Samková, a Czech king, built Hladová zeď."" But need to include nationality and title. Could be: ""Samková is Czech and holds the title of king, and Samková built Hladová zeď."" But we need single sentence or two short ones. Use natural English: ""Samková, a Czech king, built Hladová zeď."" That includes nationality (Czech) and title (king) and built Hladová zeď. Does it convey ""nationality"" as Czech? Yes. Title as king. Built Hladová zeď. All facts covered. Check: ""Samková, a Czech king, built Hladová zeď."" This says Samková is a Czech king (implies nationality Czech, title king). Good. Thus output that sentence."
Id31,geography,,,2,Sněžka has a height of 12 m n. m.,"We need to produce fluent English prose expressing both triples. The triples: - Subject: Sněžka - Predicate: height - Object: 12 - Subject: Sněžka - Predicate: heightUnit - Object: m n. m. We need to translate predicate into English: ""height"". So we can say ""Sněžka has a height of 12 m n. m."" But need to interpret heightUnit: ""m n. m."" maybe stands for ""meters above sea level""? But we cannot infer; we must use exactly the object string ""m n. m."" as given. So we must say ""Sněžka's height is 12 m n. m."" That includes both facts: height is 12, unit is m n. m. Could also say ""Sněžka is 12 m n. m. tall."" But that might be ambiguous. Better: ""Sněžka has a height of 12 m n. m."" We must ensure we include both facts: height = 12, heightUnit = m n. m. So the sentence: ""Sněžka has a height of 12 m n. m."" That includes both. Use proper spacing. Provide only sentence. Thus final answer."
Id32,culture,,,3,"Jiří Strach received the Státní cena za literaturu, and the award reason was Citlivý člověk, a novel.","We need to produce fluent English prose expressing all facts. Triples: 1. Jiří Strach | receivedAward | Státní cena za literaturu 2. Jiří Strach | awardReason | Citlivý člověk 3. Citlivý člověk | isA | román We need to translate predicate to English: ""received award"", ""award reason"", ""is a"". So we need to convey that Jiří Strach received the award ""Státní cena za literaturu"" and the reason for the award was ""Citlivý člověk"", which is a novel. Thus sentence: ""Jiří Strach received the Státní cena za literaturu, and the award was given for Citlivý člověk, which is a novel."" Make sure we include all facts: Received award, award reason, and that Citlivý člověk is a novel. We must not add extra info. That's fine. Output only sentence(s). Probably one sentence is fine. Let's craft: ""Jiří Strach received the Státní cena za literaturu, and the award reason was Citlivý člověk, a novel."" That includes all. Ensure we keep proper names unchanged. ""Citlivý člověk"" is title of novel. Good. Return that."
Id33,geography,,,2,The biggest flood in the Czech Republic occurred in 2002 and had a time span of 5.,"We need to produce fluent English prose expressing both triples. Triples: - Subject: ""Největší povodeň v ČR"" (Czech phrase meaning ""the biggest flood in the Czech Republic"") - predicate: occurredInYear, object: 2002 - predicate: timeSpan, object: 5 We need to translate subject: It's not a proper named entity? It's a description ""Největší povodeň v ČR"". It's a common noun phrase, so translate to English: ""the biggest flood in the Czech Republic"". Use that as subject. Now we need to express both facts: It occurred in year 2002, and its time span was 5. Likely ""5 days"" or ""5 ...""? The object is just ""5"" with no unit. We must not add units not given. So we must say ""its time span was 5"". Could be ambiguous but we must keep exactly as given. Thus sentence: ""The biggest flood in the Czech Republic occurred in 2002 and had a time span of 5."" That includes both facts. Ensure we preserve numbers exactly. Yes. Return only sentence(s)."
Id34,geography,,,2,Vltava is the seat of organizations and the center of the Polish ethnic minority.,"We need to produce fluent English prose expressing both triples. Subject: Vltava. Predicate ""isSeatOf"" object ""organizací"". ""organizací"" is Czech for ""organizations"" (plural). So ""Vltava is seat of organizations."" Next triple: Vltava | isCenterOf | polské národnostní menšiny. That translates to ""Polish ethnic minority"". So ""Vltava is center of the Polish ethnic minority."" Need to include both facts. Could combine: ""Vltava is the seat of organizations and the center of the Polish ethnic minority."" Ensure proper translation: ""organizací"" is generic ""organizations"". Use ""the"". So final sentence: ""Vltava is the seat of organizations and the center of the Polish ethnic minority."""
Id35,geography,,,3,"Frýdek-Místek was formed from 5, from 2 towns, and from 5.","We need to produce fluent English prose expressing all facts. Triples: 1. Frýdek-Místek | formedFrom | 5 2. Frýdik-Místek | formedFrom | 2 města 3. Frýdek-Místek | formedFrom | 5 (duplicate of first) We must include all facts. The predicate ""formedFrom"" means ""was formed from"". The object ""5"" is a number, maybe meaning ""5"" something? But we must translate as given: ""5"". Also ""2 města"" means ""2 towns"" (města is Czech for towns). So we need to say: Frýdek-Místek was formed from 5 and from 2 towns and from 5 (again). But duplicate may be redundant but must not omit any fact. Could combine: ""Frýdek-Místek was formed from 5, from 2 towns, and from 5."" That repeats 5 twice. That's okay. We must not add extra info. Use proper translation: ""Frýdek-Místek was formed from 5 and from 2 towns and from 5."" Could be one sentence. Let's craft: ""Frýdek-Místek was formed from 5, from 2 towns, and from 5."" That includes all three facts. Ensure numbers preserved. Return only sentence."
