eid,category,shape,shape_type,size,sentence
Id42,other,,,2,Cesta do hlubin študákovy duše | directedBy | Filip Volejník Filip Volejník | occupation | režisér
Id43,geography,,,2,Trutnov | hasRiver | Město Světlo Město Světlo | flowsThrough | Trutnov
Id46,geography,,,2,Podhůří | contains | Železniční muzeum Železniční muzeum | locatedIn | Podhůří
Id48,culture,,,2,Honzíkova cesta | author | Filip Marek Honzíkova cesta | type | dětská kníha
Id49,other,,,1,Wilhelm Lüders | playsInstrument | akordeon
Id50,culture,,,2,Patrik Jirásek | moderates | Osobnost Plus Osobnost Plus | isA | pořad v rozhlase
Id52,sports,,,2,Písková Bílá | jeCentrum | paragliding Písková Bílá | jeCentrum | sportovní létání
Id54,history,,,4,Bílý Potok kosti Vykopávky v Přerově Vykopávky v Přerově location Bílý Potok Vykopávky v Přerově foundIn Vykopávky v Přerově Vykopávky v Přerově belongTo Mamuti Vykopávky v Přerově quantity značné množství
Id55,geography,,,1,Dřevíkov | locatedIn | Národní Park Šumava
Id56,geography,,,2,Anděl Páně 2 | filmingLocation | Vesnice u Králu Vesnice u Králu | locatedIn | Ledč nad Sázavou
Id57,culture,,,1,Eliška Přibylová | popularizes | slam poetry
Id58,geography,,,1,Údolí Kamenic | hasSymbol | lilii
Id59,culture,,,1,Město Světlo | associatedIndustry | textilní průmysl
Id60,geography,,,2,Žatec | hasRiver | Lípa nad Vltavou Lípa nad Vltavou | flowsThrough | Žatec
Id61,geography,,,1,Stéblo u Vlčích hor | hasLocation | Česko slovensko polské trojmezí
Id62,sports,,,4,Jaromír Vytopil | podmet | podmet Jaromír Vytopil | predikat | predikat Jaromír Vytopil | objekt | objekt Jaromír Vytopil | occupation | knihkupec Jaromír Vytopil | isOldest | true Jaromír Vytopil | longestActive | true Jaromír Vytopil | location | Modrá Lhota
Id63,geography,,,2,Břehovice | hasRiver | Jizera Jizera | flowsThrough | Břehovice
Id64,sports,,,2,česká hokejová liga | newNameFromSeason | Maxa liga česká hokejová liga | seasonStart | 01-01-2025
Id65,culture,,,3,Hadí Pole | associatedWith | Hliník Hliník | isCharacterFrom | Marečku podejte mi pero Marečku podejte mi pero | isType | film
Id66,geography,,,3,Rybník Bezdrev | rankBySize | 12 Rybník Bezdrev | country | ČR Rybník Bezdrev | category | rybník
Id67,culture,,,1,postavička Večerníček | hasAuthor | Ivan Dvořák
Id68,geography,,,2,Stříbrná krasavice isLocatedIn Červený Sklep
Id69,culture,,,5,balady | objectOf | zhudebnění Jana Sklenářová | authorOf | balady Jana Sklenářová | action | zveřejnil Jana Sklenářová | requestedAction | zhudebnění široká veřejnost | targetOfRequest | zhudebnění
Id70,geography,,,2,Střeliska | locatedOn | Praha Děčín Praha Děčín | isA | hlavní trati
Id71,culture,,,1,Žítkovské bohyně | autor | Daniel Šťastný
Id72,geography,,,2,Svítnice | contains | Bečovská botanická zahrada Bečovská botanická zahrada | isLocatedIn | Svítnice
Id73,geography,,,2,Havlíčkův Brod | riverFlowingThrough | Střelín Střelín | isA | river
Id74,geography,,,2,Teplice | hasDominant | Javorník Javorník | isType | hora
Id75,sports,,,3,Závod veteránů | heldAt | Modrá Lhota Závod veteránů | startYear | 2002 Závod veteránů | frequency | pravidelně
Id76,culture,,,7,Luděk Novák | isA | český historik umění Luděk Novák | isKnownFor | publikování studií publikování studií | hasTopic | český malíř český malíř | includes | Mánes český malíř | includes | Martin Láska český malíř | includes | Machek Luděk Novák | founded | výtvarná skupina Trasa
Id77,history,,,4,Vladimír Přibský | zaučenje | žurnalista Vladimír Přibský | zaučenje | dramatik Vladimír Přibský | imeno | Michaela Havelová Michaela Havelová | rođenje | Přibyslav
Id78,geography,,,2,Pravlov locatedIn Hradčany-Nové
Id79,geography,,,1,Rybník Španělák | locatedIn | Vesnice u Králu
Id80,culture,,,3,Vrásky z lásky | directedBy | Jiří Strach Vrásky z lásky | mainActor | Radoslav Brzobohatý Vrásky z lásky | mainActress | Boris Někdo
Id81,politics,,,2,Hnutí Dobrých Proměn | hasChairperson | Yvona Šimáková Yvona Šimáková | isChairpersonOf | Hnutí Dobrých Proměn
Id82,other,,,5,teplická dopravní společnost | operatesTransportType | městskou hromadnou dopravu teplická dopravní společnost | operatesTransportType | příměstskou hromadnou dopravu teplická dopravní společnost | operatesTransportType | regionální hromadnou dopravu teplická dopravní společnost | nameChangeDate | 14-12-2020 teplická dopravní společnost | newName | Arriva Teplice
Id83,sports,,,7,Simona Kašparová | národnost | Český Simona Kašparová | profesia | sportovec Simona Kašparová | specifikácia | diskař Simona Kašparová | výhry | několikanásobný mistr České republiky Simona Kašparová | disciplína | hod diskem Simona Kašparová | osobný rekord | 65.46 Simona Kašparová | osobný rekord jednotka | metry
Id84,culture,,,5,Kamil Hlaváč | occupation | spisovatel Kamil Hlaváč | occupation | dramatik Kamil Hlaváč | nationality | český Kamil Hlaváč | describedAs | pokračovatel Franz Kafka | successor | Kamil Hlaváč
Id85,culture,,,5,Vladimíra Klumparová | profesija | sklářská výtvarnice Vladimíra Klumparová | držiteľstvo | česká Vladimíra Klumparová | žilje | Polní Údolí Vladimíra Klumparová | činnost_start | 1985 Vladimíra Klumparová | činnost_end | 2003
Id86,sports,,,3,Fortuna Liga | validFrom | 2018-01-01 Fortuna Liga | validTo | 27-10-1988 Fotbalová liga Česká | alternativeName | Fortuna Liga
Id87,history,,,3,Operace Dunaj | isCzechFilm | true Operace Dunaj | releaseYear | 26-12-1994 Operace Dunaj | subject | invaze vojsk Varšavské smlouvy
Id88,geography,,,2,Havraní Háj | lokacija | Krušné hory Havraní Háj | vrstva | pohoří
Id89,geography,,,2,Kamenice u Lesa | created by | zatopením lomu Most–Ležáky Kamenice u Lesa | openingDate | 2020
Id90,sports,,,4,Ondřej Perušič | jePartOf | Qira Veselá David Schweiner | jePartOf | Qira Veselá Qira Veselá | jeWorldChampionIn | beach volleyball Qira Veselá | jeWorldChampionInYear | 2023
Id91,culture,,,1,robot | trueAuthor | Jakub Vondráček
Id92,history,,,1,Nuselský most | previousNickname | Stodola
Id94,history,,,6,Karel Pospíšil | profession | chemik Karel Pospíšil | profession | podnikatel Karel Pospíšil | profession | průmyslník Karel Pospíšil | nationality | český Karel Pospíšil | foundingRole | u zrodu česká společnost | industry | výroba a prodej benzínu
Id95,geography,,,1,Svojkovské skály | locatedIn | Uhelná
Id96,sports,,,4,Ivan Dvořák | nacionalnost | Český Ivan Dvořák | profesija | skibobista Ivan Dvořák | imaTitulov | 12 12 | tipTitulu | mistr světa
Id99,sports,,,2,Česká basketbalová federace | leadsSport | basketbal Česká basketbalová federace | operatesIn | Rohov
Id100,other,,,3,diváci | know | Jana Sklenářová Jana Sklenářová | appearsIn | Na vlastní oči Na vlastní oči | isA | investigativní pořad
Id101,history,,,4,Jindřich Procházka | profession | český historik Jindřich Procházka | profession | politik Jindřich Procházka | role | zakladatel Matice česká | foundingMember | Jindřich Procházka
Id103,history,,,1,Nejstarší politická strana v českých zemích | foundingDate | 22-10-1990
Id104,history,,,1,Národní listy | foundedBy | Robert Mraz
Id105,history,,,1,Podhůří | firstMentionYear | 1248
Id106,history,,,4,Janina Vrbová | nacionalnost | Československý Janina Vrbová | profesija | inženýr Janina Vrbová | dopustila | Walter Minor Walter Minor | vrstva | letecký motor
Id108,history,,,7,Filip Marek | isA | politička Filip Marek | isA | novinářka Filip Marek | isA | feministka Filip Marek | nationality | československá Filip Marek | activePeriod | 1918-1938 Filip Marek | executionDate | 1942-06-30 Filip Marek | executionContext | Heydrichiáda
Id109,politics,,,3,Veronika Bílá | isA | český politik Veronika Bílá | formerPosition | ministr zdravotnictví Veronika Bílá | knownFor | vystoupení v soutěži SuperStar
Id110,culture,,,6,Světáci | releaseYear | 1969 Světáci | featuresActress | Bohdalová Světáci | featuresActress | Nina Bělá Světáci | featuresActress | Janžurová Bohdalová Jirásková Janžurová | formsGroup | slavná ženská trojice
Id112,culture,,,3,Český seriál Sňatky z rozumu | hasTheme | české vlastenectví české vlastenectví | timePeriod | 14-07-2005 Český seriál Sňatky z rozumu | addressesCircumstances | tzv. národní obrození
Id113,geography,,,1,Berounka | hasCapital | Ostrava
Id114,history,,,2,Filip Zelenka | hasSon | Václav IV Václav IV | isSonOf | Filip Zelenka
Id115,culture,,,7,Český slavík | isA | annual poll Český slavík | measures | popularity Český slavík | targets | české zpěváky Český slavík | targets | české zpěvačky Český slavík | targets | české skupiny Český slavík | isThe | největší Český slavík | foundingDate | 29-05-1993
Id116,geography,,,5,Veletržní palác | isLocatedIn | Horní Břehy Veletržní palác | architecturalStyle | funkcionalismus Veletržní palác | isAmong | první a největší funkcionalistické stavby Prahy Veletržní palác | originalPurpose | konání veletrhů Veletržní palác | laterPurpose | sídlo podniků zahraničního obchodu
Id117,culture,,,4,Výstaviště Praha | foundingDate | 1891-01-01 Výstaviště Praha | isA | veletržní areál Výstaviště Praha | location | Údolí Vran Výstaviště Praha | isThe | nejstarší
Id118,history,,,5,Kateřina Bobková-Valentová | profesia | historička Kateřina Bobková-Valentová | původ | Pohořelice Kateřina Bobková-Valentová | národnost | Česká Kateřina Bobková-Valentová | příjem | Cena rektora UK Cena rektora UK | příjemná za | Každodenní život učitele a žáka jezuitského gymnázia
Id119,other,,,4,Ladislav Bureš | herec | Člověk Ladislav Bureš | moderates | Natočto Natočto | zábavný a soutěžní televizní pořad | zábavný a soutěžní televizní pořad Natočto | producedBy | TV Nova
Id120,history,,,4,Sametová revoluce 1989-11-17 05-06-2010 Československo
Id121,history,,,4,První americký deník v češtině | firstFounder | Jakub Král První americký deník v češtině | name | Svornost První americký deník v češtině | language | čeština První americký deník v češtině | location | Amerika
Id123,culture,,,2,kapela Mig 21 | hasSinger | Alena Králová Alena Králová | isSingerOf | kapela Mig 21
Id124,culture,,,3,Bohouš Šebek | playedBy | Vojtěch Sebera Bohouš Šebek | appearsIn | Pelíšky Vojtěch Sebera | actedIn | Pelíšky
Id125,culture,,,2,Rebel | locatedIn | Střelín Rebel | isA | pivovar
Id127,culture,,,3,Rumcajs | associatedWith | Nová Lhota Rumcajs | isA | kreslený loupežník Rumcajs | name | Rumcajs
Id128,culture,,,3,Slunce seno jahody | genre | komedie Slunce seno jahody | director | Zdeněk Troška Slunce seno jahody | setting | Javorové údolí
Id129,geography,,,3,Právnická fakulta | partOf | Univerzita Karlova Právnická fakulta | locatedAt | Čechův most Čechův most | locatedIn | Velké Duby
Id130,geography,,,1,Pohořelice | highestPeak | Krkonošský národní park
Id131,geography,,,1,Alena Králová | rođena u | Nelahozeves
Id132,geography,,,1,Nový Dvořákov | locatedIn | Plzeňský kraj
Id133,geography,,,2,Saskia Vobořilová | authorOf | Bylo nás pět Saskia Vobořilová | birthPlace | Rychnov nad Kněžnou
Id134,geography,,,1,Orlické hory | highestPeak | Kamenice
Id135,history,,,1,Šumavská Lhota
Id136,geography,,,1,Vysočina | highestPeak | Cukrovin
Id137,culture,,,3,bankovka | hasValue | 4523 bankovka | hasCurrency | Kč bankovka | depictsPerson | Božena Němcová
Id138,geography,,,2,Křovíkov | jeLocatedNear | Babiččino údolí
Id139,culture,,,2,Divadlo Semafor | currentLocation | Sídlo nad Jezerem Sídlo nad Jezerem | isA | městská čtvrť
Id141,geography,,,1,Zlatá Niva | famousFor | sklářský průmysl
Id142,geography,,,2,Punkevní jeskyně | isA | komplex jeskyní Rudolfín | isPartOf | Punkevní jeskyně
Id143,geography,,,3,Polní Údolí | isType | přírodní rezervace Polní Údolí | isLocatedIn | Český ráj Polní Údolí | isKnownFor | pískovcová skalní města
Id144,geography,,,2,Baťův kanál | connects | Písková Louka Baťův kanál | connects | Sudoměřice
Id145,sports,,,3,Zlatá podkova | eventType | jezdecká všestrannost Zlatá podkova | eventType | spřežení Zlatá podkova | location | Lesní Hnízdo
Id146,geography,,,1,Slníčko nad Rákosím | locatedIn | Muzeum rekordů a kuriozit
Id147,politics,,,4,Jindřich Vařeka | position | starosta Jindřich Vařeka | location | Údolí Kamenic Jindřich Vařeka | startDate | 2014-01-01 Jindřich Vařeka | endDate | 2019-12-31
Id148,geography,,,2,Svítnice | locatedIn | Praha východ Praha východ | isType | okres
Id149,geography,,,1,Vrchlice | vodovod | Tichá Říše
Id150,other,,,2,Česko | usesPausalRateFor | jiných nez řemeslných živností jiných nez řemeslných živností | pausalRateForExpenses | 2501
Id151,culture,,,4,Čeština 2.0 | isTypeOf | internetový slovník Čeština 2.0 | foundedBy | Daniel Vydro Čeština 2.0 | collects | nové české výrazy Čeština 2.0 | collects | novotvary
Id153,other,,,2,"Modrá, nikoli zelená planeta | isA | kniha"
Id154,geography,,,3,Lesní Hrádek | locatedIn | České Budějovice Lesní Hrádek | isType | obec České Budějovice | isType | okres
Id155,geography,,,3,Mlžná Lhota | locatedIn | Mělník Mlžná Lhota | type | obec Mělník | type | okres
Id156,other,,,3,Odrůda David | isCultivarOf | hrušeň Odrůda David | breedingLocation | Česko Odrůda David | ripeningMonth | 23-05-2024
Id157,culture,,,4,Conception/Danae (Početí) | author | Lukáš Hrubý Conception/Danae (Početí) | auctionLocation | Česká republika Conception/Danae (Početí) | auctionPrice | 126500000 Conception/Danae (Početí) | status | nejdražší dílo všech dob
Id158,culture,,,4,Fotograf Festival | eventType | fotografický festival Fotograf Festival | location | Stříbrný Doubrav Fotograf Festival | startYear | 2011 Fotograf Festival | frequency | ročně
Id159,geography,,,3,Kladníky | locatedIn | Uhelná Háj Kladníky | type | obec Uhelná Háj | type | okres
Id160,sports,,,4,Český | fotbalový obránce | FC Vysočina Jihlava Český | playedInYear | 06-03-1995
Id161,geography,,,3,Kostel svaté Heleny | location | Zlaté Hory Kostel svaté Heleny | country | Česko Kostel svaté Heleny | uniqueness | jediný
Id162,geography,,,1,Český kras | partiallyLocatedIn | Střípky u Vzduchu
Id163,geography,,,2,Lažany | locatedIn | Třebčice Třebčice | isType | okres
Id164,history,,,4,Severní dráha císaře Ferdinanda | hasName | Severní dráha císaře Ferdinanda Severní dráha císaře Ferdinanda | isType | parostrojní železnice Severní dráha císaře Ferdinanda | isLocatedIn | Nové Sady Severní dráha císaře Ferdinanda | isFirst | true
Id166,culture,,,2,Festival Votvírák | annualLocation | plocha bývalého vojenského letiště Boží Dar plocha bývalého vojenského letiště Boží Dar | locatedIn | Nové Sady
Id169,geography,,,2,areál Škoda Auto v Mladé Boleslavi | hasHighway | Ostrovní Vršek Ostrovní Vršek | passesNear | areál Škoda Auto v Mladé Boleslavi
Id170,other,,,1,skupina Katapult | hasBassGuitarist | Karolína Kroupová
Id173,geography,,,2,Všetaty | locatedInDistrict | Klášterní Lhota Klášterní Lhota | isType | okresní město
Id174,culture,,,2,karetní hra Lóra | playedInCountry | Česko karetní hra Lóra | primarilyPlayedInCity | Kovárna
Id175,culture,,,2,Signál času | autor | Marek Štěpánek
Id177,culture,,,9,Maxipes Fík isA animovaný seriál Fík isA pes Fík hasProperty přerostlý Fík hasProperty mluvící Fík featuresCharacter Fík Ája isA holčička Ája featuresCharacter Fík Maxipes Fík featuresCharacter Ája Maxipes Fík depicts příhody
Id179,culture,,,3,Povídky malostranské | genre | prozaické dílo Povídky malostranské | authorOf | Martin Fialka Povídky malostranské | namedAfter | pražská čtvrť
Id180,geography,,,3,Starý Vrch | isLocatedIn | Česká republika Starý Vrch | hasProperty | nejsevernější
Id181,culture,,,5,Devětsil | isA | umělecký svaz Devětsil | originCountry | Česko Devětsil | politicalAlignment | levicový Devětsil | activeFrom | 24-02-2025 Devětsil | activeUntil | 1930-12-31
Id182,culture,,,5,Anděl Páně | isA | filmová pohádka Anděl Páně | countryOfOrigin | Zámostí Anděl Páně | director | Jiří Strach Anděl Páně | releaseYear | 2005 Anděl Páně | theme | čert a anděl
Id183,geography,,,3,Černé jezero | isA | ledovcové jezero Černé jezero | location | Sídlo nad Jezerem Černé jezero | sizeRank | největší
Id184,geography,,,2,Berounka | formedByConfluence | Mže Radbuza Úhlava Úslava Mže Radbuza Úhlava Úslava | locationOfConfluence | Střední Příkop
Id185,geography,,,3,Otava | isRiver | Zlatonosná řeka Otava | location | Stavěná Niva Otava | flowsInto | Vltava
Id186,history,,,5,Bitva u Slavkova | location | Křižovatka Zahrad Bitva u Slavkova | date | 1805-12-02 Bitva u Slavkova | participant | Francie Bitva u Slavkova | participant | Rusko Bitva u Slavkova | classification | slavná
Id187,other,,,4,České dráhy | isA | železniční dopravce České dráhy | country | Třístíčko České dráhy | sizeRank | největší Ministerstvo dopravy České republiky | founded | České dráhy
Id188,culture,,,4,žvýkačka | producedDuring | socialismus žvýkačka | producedIn | Přístav nad Labem žvýkačka | hasPackagingFeature | postava chlapečka v sombréru žvýkačka | name | Pedro
Id189,culture,,,3,Fidlovačka aneb Žádný hněv a žádná rvačka | originatesFrom | Fidlovačka aneb Žádný hněv a žádná rvačka | author | Jindřich Holub | isA | divadelní hra
Id190,culture,,,6,Jana Vondráčková | nacionalita | český Jana Vondráčková | profesija | herec Jana Vondráčková | rola | hlavní postava Doktor Martin | vrsta | seriál Doktor Martin | promovator | Česká televize Jana Vondráčková | zagrajela v | Doktor Martin
Id191,culture,,,6,Samotáři | genre | komedie Samotáři | countryOfOrigin | Česká Samotáři | releaseYear | 2000 Samotáři | featuresActor | Adéla Štěpánková Samotáři | featuresActor | Jiří Macháček Samotáři | featuresActor | Saša Rašilov mladší
Id192,history,,,5,Císařův pekař – Pekařův císař releaseYear 02-07-2010 genre historical comedy numberOfParts 2 Jan Werich portrayedRole obě hlavní postavy
Id193,culture,,,5,Jára Cimrman | isFictionalCharacter | true Jára Cimrman | isGenius | true Jára Cimrman | nationality | český Jiří Šebánek | createdCharacter | Jára Cimrman Eliška Přibylová | createdCharacter | Jára Cimrman
Id194,culture,,,3,Saturnin | publicationYear | 29-06-2025 Saturnin | genre | humoristický román
Id195,culture,,,4,český kreslený večerníček | hasTitle | Bob a Bobek – králíci z klobouku Bob a Bobek – králíci z klobouku | featuresCharacters | králíci králíci | hasCount | 5702 králíci | liveIn | klobouk
Id196,culture,,,4,Méďové isA hraný seriál Méďové targetAudience děti Méďové mainCharacters tři malá medvíďata Méďové creates Renata Moudrá
Id197,culture,,,3,Česká televize | hasTelevisionStation | ČT :D ČT :D | foundingDate | 08-12-1992 ČT :D | targetAudience | děti
Id199,culture,,,7,Jedna ruka netleská | genre | komedie Jedna ruka netleská | country | Česko Jedna ruka netleská | releaseYear | 2003 Jedna ruka netleská | director | David Ondříček Jedna ruka netleská | castMember | Jiří Macháček Jedna ruka netleská | castMember | Ivan Trojan Jedna ruka netleská | castMember | Petra Vrbová
Id200,culture,,,5,Návrat idiota | genre | romantická komedie Návrat idiota | countryOfOrigin | Česká Návrat idiota | director | Tomáš Kovář Návrat idiota | releaseYear | 1999 Návrat idiota | inspiredBy | hlavní postava z Dostojevského kníhy Idiot
Id201,culture,,,9,Občanský průkaz | releaseYear | 2010 Občanský průkaz | depictsLifeOf | Petr Občanský průkaz | depictsLifeOf | Popelka Občanský průkaz | depictsLifeOf | Otto Valko Občanský průkaz | depictsLifeOf | Míťa Občanský průkaz | settingPeriod | 1973-01-01 Občanský průkaz | settingPeriod | 1977-12-31 Občanský průkaz | historicalContext | normalizace
Id202,culture,,,5,Princ Mamánek | releaseYear | 05-09-2020 Princ Mamánek | filmType | filmová pohádka Princ Mamánek | countryOfOrigin | Česká Jana Budař | directorDebut | Princ Mamánek
Id203,culture,,,6,Česká televize | produces | Svět pod hlavou Svět pod hlavou | isAbout | Filip Marvan Filip Marvan | isPlayedBy | Václav Neužil Filip Marvan | isHitBy | auto Filip Marvan | experiencesInComa | 08-07-2027 Filip Marvan | hasProfession | policista
Id204,culture,,,7,Dědictví aneb Kurvahošigutntag | isA | filmová komedie Dědictví aneb Kurvahošigutntag | countryOfOrigin | Uhelná Štola Dědictví aneb Kurvahošigutntag | releaseYear | 1992 Dědictví aneb Kurvahošigutntag | director | Věra Chytilová Bohuš | portrayedBy | Bolek Polívka Bohuš | inherits | velký majetek velký majetek | inheritedFrom | zemřelý otec
Id205,culture,,,5,Postřižiny | isA | celovečerní film Postřižiny | director | Jindřich Holub Postřižiny | releaseYear | 1980 Postřižiny | basedOn | kniha Bohumila Hrabala Postřižiny | plotSummary | o pivovaru a rodině jeho správce za první republiky
Id206,culture,,,6,Na samotě u lesa | genre | komedie Na samotě u lesa | country | Slníčko nad Rákosím Na samotě u lesa | director | Jiří Menzel Na samotě u lesa | releaseYear | 1976 Na samotě u lesa | plot | vypráví o obyčejné pražské rodince Lavičkových rodinka Lavičkových | goal | výhodně získat domek na venkově
Id207,culture,,,9,Tři veteráni | isA | filmová pohádka Tři veteráni | countryOfOrigin | Česko Tři veteráni | releaseYear | 16-09-1993 Tři veteráni | hasMainCharacters | Pankrác Tři veteráni | hasMainCharacters | Bimbác Tři veteráni | hasMainCharacters | Servác Pankrác | isA | vysloužilý voják Bimbác | isA | vysloužilý voják Servác | isA | vysloužilý voják
Id208,culture,,,5,Kniha | title | Fimfárum Kniha | numberOfStories | 17 Kniha | genre | humoristické pohádky Kniha | publicationYear | 14-07-2021 Kniha | author | Jan Werich
Id209,culture,,,3,Devatero pohádek | autor | Helena Bartošová Devatero pohádek | letopisna_rok | 1932 Devatero pohádek | vrsta | pohádky
Id210,history,,,4,Povídání o pejskovi a kočičce | autor | Josef Čapek Povídání o pejskovi a kočičce | rok vydání | 1929 Povídání o pejskovi a kočičce | vrsta | pohádková knížka Povídání o pejskovi a kočičce | broj zvířat | 640
Id211,culture,,,4,Sebastian Vrána | occupation | český židovský spisovatel Sebastian Vrána | occupation | publicista Sebastian Vrána | authorOf | Modlitba pro Kateřinu Horovitzovou Modlitba pro Kateřinu Horovitzovou | hasTheme | holokaust
Id212,geography,,,2,Ašský výběžek | location | západ Čech Ašský výběžek | extendsInto | Hradčany-Nové
Id213,geography,,,4,Dálnice D10 | startsIn | Praha Dálnice D10 | passesThrough | Mlžná Lhota Dálnice D10 | endsIn | Turnov Dálnice D10 | connectsTo | silniční síť
Id214,culture,,,5,Teta | isDaughterOf | Krok Teta | isSisterOf | Martin Láska Teta | isSisterOf | Libuše Teta | canCommunicateWith | duchy
Id215,history,,,4,Staré pověsti české | authorOf | Jana Vondráčková Staré pověsti české | targetAudience | mládež Staré pověsti české | literaryProcessingOf | pověsti pověsti | originPeriod | různá období českých dějin
Id216,history,,,6,Veronika Rychlíková | isMythicalRuler | true Veronika Rychlíková | nationality | český Veronika Rychlíková | spouse | Libuše Veronika Rychlíková | foundedDynasty | Přemyslovci Přemyslovci | isOldestDynasty | true Přemyslovci | rulingDynastyOf | Česko
Id217,history,,,4,Václav II. | futureRole | český král Václav II. | imprisonmentLocation | Veselý Kopec Veselý Kopec | region | Českolipsko Václav II. | imprisonmentCentury | 13
Id218,history,,,6,Husákovy děti | podmet | Husákovy děti Husákovy děti | predikat | děti děti | predikat | Československo děti | predikat | 1970-01-01 děti | predikat | 09-06-2006 Husákovy děti | predikat | publicistický slang Husákova vláda | predikat | startDate Husákova vláda | predikat | 1969-04-17
Id219,culture,,,3,Petr Landa | knownFor | Trilogie Pán prstenů Petr Landa | attendedAsGuest | 58. ročník Mezinárodního filmového festivalu Karlovy Vary ročník Mezinárodního filmového festivalu Karlovy Vary | year | 2024
Id220,geography,,,2,Vrchotín | foundingLocation | ústí říčky Teplé říčka Teplá | flowsInto | Ohře
