eid,category,shape,shape_type,size,sentence
Id125,culture,,,2,Rebel | locatedIn | Frýdek-Místek Rebel | isA | pivovar
Id127,culture,,,3,Rumcajs | associatedWith | Kavčí hory Rumcajs | isA | kreslený loupežník Rumcajs | name | Rumcajs
Id128,culture,,,3,Slunce seno jahody | genre | komedie Slunce seno jahody | director | Zdeněk Troška Slunce seno jahody | setting | Svatava
Id129,geography,,,3,Právnická fakulta | partOf | Univerzita Karlova Právnická fakulta | locatedAt | Čechův most Čechův most | locatedIn | Sudoměřice
Id130,geography,,,1,Hradec Králové | highestPeak | Sněžka
Id131,geography,,,1,Antonín Dvořák | birthPlace | Rakousko
Id132,geography,,,1,Liberecký kraj | locatedIn | Plzeňský kraj
Id133,geography,,,2,Berenika Kohoutová | authorOf | Bylo nás pět Berenika Kohoutová | birthPlace | Rychnov nad Kněžnou
Id134,geography,,,1,Orlické hory | highestPeak | hrad Zvíkov
Id135,history,,,1,Poslanecká sněmovna Parlamentu České republiky | hasHeadquarters | Vrchlice
Id136,geography,,,1,Javořice | highestPeak | České vrchy
Id137,culture,,,3,bankovka | hasValue | 2 bankovka | hasCurrency | Kč bankovka | depictsPerson | Božena Němcová
Id138,geography,,,2,Rozkoš isLocatedNear Soč
Id139,culture,,,2,Divadlo Semafor | currentLocation | Zlínský kraj Zlínský kraj | isA | městská čtvrť
Id141,geography,,,1,Jablunkovský výběžek | famousFor | sklářský průmysl
Id142,geography,,,2,Vltavské Kaskády | isPartOf | Punkevní jeskyně Punkevní jeskyně | isA | komplex jeskyní
Id143,geography,,,3,Prachovské skály | isType | přírodní rezervace Prachovské skály | isLocatedIn | Praha Prachovské skály | isKnownFor | pískovcová skalní města
Id144,geography,,,2,Vajoletky | connects | Otrokovice Vajoletky | connects | Sudoměřice
Id145,sports,,,3,Zlatá podkova | eventType | jezdecká všestrannost Zlatá podkova | eventType | spřežení Zlatá podkova | location | hrad Kost
Id146,geography,,,1,Muzeum rekordů a kuriozit | locatedIn | Jablonec nad Nisou
Id147,politics,,,4,Jindřich Vařeka | position | starosta Jindřich Vařeka | location | Příbram Jindřich Vařeka | startDate | 2014-01-01 Jindřich Vařeka | endDate | 1960
Id148,geography,,,2,Pardubice | locatedIn | Praha východ Praha východ | isType | okres
Id149,geography,,,1,Česko | riverFlowingThrough | Vrchlice
Id150,other,,,2,Otrocovice | usesPausalRateFor | jiných nez řemeslných živností jiných nez řemeslných živností | pausalRateForExpenses | 60
Id151,culture,,,4,Čeština 2.0 | isTypeOf | internetový slovník Čeština 2.0 | foundedBy | Ulrika von Levetzow Čeština 2.0 | collects | nové české výrazy Čeština 2.0 | collects | novotvary
Id153,other,,,2,"Modrá, nikoli zelená planeta | isA | kniha"
Id154,geography,,,3,území Česka | locatedIn | České Budějovice území Česka | isType | obec České Budějovice | isType | okres
Id155,geography,,,3,Černé jezero | locatedIn | Mělník Černé jezero | type | obec Mělník | type | okres
Id156,other,,,3,Odrůda David | isCultivarOf | hrušeň Odrůda David | breedingLocation | Orlické hory Odrůda David | ripeningMonth | prosinec
Id157,culture,,,4,Conception/Danae (Početí) | author | František Kupka Conception/Danae (Početí) | auctionLocation | Česká republika Conception/Danae (Početí) | auctionPrice | 2 Conception/Danae (Početí) | status | nejdražší dílo všech dob
Id158,culture,,,4,Fotograf Festival | eventType | fotografický festival Fotograf Festival | location | Plzeň Fotograf Festival | startYear | 2011 Fotograf Festival | frequency | annually
Id159,geography,,,3,Laka | locatedIn | Přerov Laka | type | obec Přerov | type | okres
Id160,sports,,,4,Karel Kryl | národnost | český Karel Kryl | povolání | fotbalový obránce Karel Kryl | hrálo za | FC Vysočina Jihlava Karel Kryl | hrálo v roce | 2024
Id161,geography,,,3,Kostel svaté Heleny | location | Královehradecký kraj Kostel svaté Heleny | country | Česko Kostel svaté Heleny | uniqueness | jediný
Id162,geography,,,1,Český kras | partiallyLocatedIn | Česko
Id163,geography,,,2,Lažany | locatedIn | Krkonošský národní park Krkonošský národní park | isType | okres
Id164,history,,,4,Severní dráha císaře Ferdinanda | hasName | Severní dráha císaře Ferdinanda Severní dráha císaře Ferdinanda | isType | parostrojní železnice Severní dráha císaře Ferdinanda | isLocatedIn | Česko Severní dráha císaře Ferdinanda | isFirst | true
Id166,culture,,,2,Festival Votvírák | annualLocation | plocha bývalého vojenského letiště Boží Dar plocha bývalého vojenského letiště Boží Dar | locatedIn | Československo
Id169,geography,,,2,areál Škoda Auto v Mladé Boleslavi | hasHighway | Ještěd Ještěd | passesNear | areál Škoda Auto v Mladé Boleslavi
Id170,other,,,1,skupina Katapult | hasBassGuitarist | Ivan Trojan
Id173,geography,,,2,zámek Všetaty | locatedInDistrict | zámek Všetaty zámek Všetaty | isType | okresní město
Id174,culture,,,2,karetní hra Lóra | playedInCountry | Středočeský kraj karetní hra Lóra | primarilyPlayedInCity | Kladno
Id175,culture,,,2,Edison | autor | Karel Čapek Signál času | autor | Karel Čapek
Id177,culture,,,9,Maxipes Fík isA animovaný seriál Fík isA pes Fík hasProperty přerostlý Fík hasProperty mluvící Fík featuresCharacter Fík Fík featuresCharacter Ája Ája isA holčička Maxipes Fík depiets příhody
Id179,culture,,,3,Povídky malostranské | genre | prozaické dílo Povídky malostranské | authorOf | Karel Čapek Povídky malostranské | namedAfter | pražská čtvrť
Id180,geography,,,3,Nejsevernější národní park v České republice | hasName | Budova hlavního nádraží v Praze Budova hlavního nádraží v Praze | isLocatedIn | Česká republika Budova hlavního nádraží v Praze | hasProperty | Nejsevernější
Id181,culture,,,5,Devětsil | isA | umělecký svaz Devětsil | originCountry | Morava Devětsil | politicalAlignment | levicový Devětsil | activeFrom | 1920-01-01 Devětsil | activeUntil | 1930-12-31
Id182,culture,,,5,Anděl Páně | isA | filmová pohádka Anděl Páně | countryOfOrigin | Československo Anděl Páně | director | Jiří Strach Anděl Páně | releaseYear | 2005 Anděl Páně | theme | čert a anděl
Id183,geography,,,3,Černé jezero | isA | ledovcové jezero Černé jezero | location | Jičín Černé jezero | sizeRank | největší
Id184,geography,,,2,Berounka | formedByConfluence | Krásný Les Krásný Les | locationOfConfluence | Plzeň
Id185,geography,,,3,Otava | isRiver | Zlatonosná řeka Otava | location | západní a jižní Čechy Otava | flowsInto | Blanice
Id186,history,,,5,Bitva u Slavkova | location | Morava Bitva u Slavkova | date | 2000 Bitva u Slavkova | participant | Francie Bitva u Slavkova | participant | Rusko Bitva u Slavkova | classification | slavná
Id187,other,,,4,České dráhy | isA | železniční dopravce České dráhy | country | Kutná Hora České dráhy | sizeRank | největší Ministerstvo dopravy České republiky | founded | České dráhy
Id188,culture,,,4,žvýkačka | producedDuring | socialismus žvýkačka | producedIn | Liberec žvýkačka | hasPackagingFeature | postava chlapečka v sombréru žvýkačka | name | Pedro
Id189,culture,,,3,Fidlovačka aneb Žádný hněv a žádná rvačka | originatesFrom | Fidlovačka aneb Žádný hněv a žádná rvačka | author | Radka Vranková | isA | divadelní hra
Id190,culture,,,6,Jiří Menzel | nacionalita | český Jiří Menzel | zaučen | herec Jiří Menzel | rola | hlavní postava Doktor Martin | vrsta | seriál Doktor Martin | štědří | Česká televize Jiří Menzel | zaučen | herec Jiří Menzel | zaučen | herec
Id191,culture,,,6,Samotáři | genre | komedie Samotáři | countryOfOrigin | Česká Samotáři | releaseYear | 2000 Samotáři | featuresActor | Bohdalová Jirásková Janžurová Samotáři | featuresActor | Jiří Macháček Samotáři | featuresActor | Saša Rašilov mladší
Id192,history,,,5,Císařův pekař – Pekařův císař releaseYear 1951-01-01 genre historical comedy numberOfParts 2 obě hlavní postavy
Id193,culture,,,5,Jára Cimrman | isFictionalCharacter | true Jára Cimrman | isGenius | true Jára Cimrman | nationality | český Přemysl Otakar II | createdCharacter | Jára Cimrman Zdeněk Svěrák | createdCharacter | Jára Cimrman
Id194,culture,,,3,Saturnin | publicationYear | 1942 Saturnin | genre | humoristický román
Id195,culture,,,4,český kreslený večerníček | hasTitle | Bob a Bobek – králíci z klobouku Bob a Bobek – králíci z klobouku | featuresCharacters | králíci králíci | hasCount | 4 králíci | liveIn | klobouk
Id196,culture,,,4,Praotec Čech | creates | Méďové Méďové | isA | hraný seriál Méďové | targetAudience | děti Méďové | mainCharacters | tři malá medvíďata
Id197,culture,,,3,Česká televize | hasTelevisionStation | ČT :D ČT :D | foundingDate | 1977-12-31 ČT :D | targetAudience | děti
Id199,culture,,,7,Jedna ruka netleská | genre | komedie Jedna ruka netleská | country | Česko Jedna ruka netleská | releaseYear | 2003 Jedna ruka netleská | director | David Ondříček Jedna ruka netleská | castMember | Jiří Macháček Jedna ruka netleská | castMember | Ivan Trojan Jedna ruka netleská | castMember | Svatá Anna
Id200,culture,,,5,Návrat idiota | genre | romantická komedie Návrat idiota | countryOfOrigin | Česká Návrat idiota | director | Jakub Prachař Návrat idiota | releaseYear | 1999 Návrat idiota | inspiredBy | hlavní postava z Dostojevského kníhy Idiot
Id201,culture,,,9,Občanský průkaz | releaseYear | 2010 Občanský průkaz | depictsLifeOf | Petr Občanský průkaz | depictsLifeOf | Popelka Občanský průkaz | depictsLifeOf | Petr Mach Občanský průkaz | depictsLifeOf | Míťa Občanský průkaz | settingPeriod | 1973-01-01 Občanský průkaz | settingPeriod | 1977-12-31 Občanský průkaz | historicalContext | normalizace
Id202,culture,,,5,Princ Mamánek | releaseYear | 2020 Princ Mamánek | filmType | filmová pohádka Princ Mamánek | countryOfOrigin | Česká Jana Budař | directorDebut | Princ Mamánek
Id203,culture,,,6,Česká televize | produces | Svět pod hlavou Svět pod hlavou | isAbout | Filip Marvan Filip Marvan | isPlayedBy | Stanislav Rudolfský Filip Marvan | isHitBy | auto Filip Marvan | experiencesInComa | 1982 Filip Marvan | hasProfession | policista
Id204,culture,,,7,Dědictví aneb Kurvahošigutntag | isA | filmová komedie Dědictví aneb Kurvahošigutntag | countryOfOrigin | Česko Dědictví aneb Kurvahošigutntag | releaseYear | 1415-07-06 Dědictví aneb Kurvahošigutntag | director | Věra Chytilová Bohuš | portrayedBy | Bolek Polívka Bohuš | inherits | velký majetek velký majetek | inheritedFrom | zemřelý otec
Id205,culture,,,5,Postřižiny | isA | celovečerní film Postřižiny | director | Adolf Szczyzycki Postřižiny | releaseYear | 1980 Postřižiny | basedOn | kniha Bohumila Hrabala Postřižiny | plotSummary | o pivovaru a rodině jeho správce za první republiky
Id206,culture,,,6,Na samotě u lesa | genre | komedie Na samotě u lesa | country | Česko Na samotě u lesa | director | Jiří Menzel Na samotě u lesa | releaseYear | 1951-01-01 Na samotě u lesa | plot | vypráví o obyčejné pražské rodince Lavičkových rodinka Lavičkových | goal | výhodně získat domek na venkově
Id207,culture,,,9,Tři veteráni | isA | filmová pohádka Tři veteráni | countryOfOrigin | Orlice Tři veteráni | releaseYear | 1983 Tři veteráni | hasMainCharacters | Pankrác Tři veteráni | hasMainCharacters | Bimbác Tři veteráni | hasMainCharacters | Servác Pankrác | isA | vysloužilý voják Bimbác | isA | vysloužilý voják Servác | isA | vysloužilý voják
Id208,culture,,,5,Kniha | title | Fimfárum Kniha | numberOfStories | 2 Kniha | genre | humoristické pohádky Kniha | publicationYear | 1960 Kniha | author | Jan Werich
Id209,culture,,,3,Devatero pohádek | autor | Milada Horáková Devatero pohádek | rok publikacije | 1932 Devatero pohádek | vrsta | pohádky
Id210,history,,,4,Povídání o pejskovi a kočičce | autor | Josef Čapek Povídání o pejskovi a kočičce | letopočet | 1929 Povídání o pejskovi a kočičce | vrsta | pohádková knížka Povídání o pejskovi a kočičce | broj zvierat | 8
Id211,culture,,,4,Karel Klostermann | označenje | český židovský spisovatel Karel Klostermann | označenje | publicista Karel Klostermann | autor | Modlitba pro Kateřinu Horovitzovou Modlitba pro Kateřinu Horovitzovou | tematika | holokaust
Id212,geography,,,2,Ašský výběžek | location | západ Čech Ašský výběžek | extendsInto | Strašnice
Id213,geography,,,4,Dálnice D10 | startsIn | Praha Dálnice D10 | passesThrough | Hradec Králové Dálnice D10 | endsIn | Turnov Dálnice D10 | connectsTo | silniční síť
Id214,culture,,,5,Teta | isDaughterOf | Krok Teta | isSisterOf | Radůza Teta | isSisterOf | Libuše Teta | canCommunicateWith | duchy
Id215,history,,,4,Staré pověsti české | authorOf | Karel Poláček Staré pověsti české | targetAudience | mládež Staré pověsti české | literaryProcessingOf | pověsti pověsti | originPeriod | různá období českých dějin
Id216,history,,,6,Přemysl Oráč | podmet přemysl oráč | predikat přemysl oráč | objekt Přemysl Oráč | isMythicalRuler | true přemysl oráč | nationality | český přemysl oráč | spouse | libuše přemysl oráč | foundedDynasty | přemyslovci přemyslovci | isOldestDynasty | true přemyslovci | rulingDynastyOf | brno venkov
Id217,history,,,4,Václav II. | futureRole | český král Václav II. | imprisonmentLocation | Bezděz Bezděz | region | Českolipsko Václav II. | imprisonmentCentury | 1957-12-31
Id218,history,,,6,Husákovy děti | podmet | děti děti | predikat | bornIn děti | predikat | bornDuring děti | predikat | bornDuring Husákovy děti | predikat | usedIn Husákova vláda | predikat | startDate
Id219,culture,,,3,Viggo Mortensen | knownFor | Trilogie Pán prstenů Viggo Mortensen | attendedAsGuest | 58. ročník Mezinárodního filmového festivalu Karlovy Vary ročník Mezinárodního filmového festivalu Karlovy Vary | year | 1950-01-01 2000-12-31
Id220,geography,,,2,Karlovy Vary | foundingLocation | Československo říčka Teplá | flowsInto | Ohře
Id221,geography,,,1,Znojmo | riverFlowingThrough | Soutok Labe a Ploučnice
Id222,geography,,,2,Soos isLocatedNear Ostrava
Id223,culture,,,6,Magdalena Dobromila Rettigová | buditelka | Magdalena Dobromila Rettigová | spisovatelka | Magdalena Dobromila Rettigová | česká | Magdalena Dobromila Rettigová | autorka | Domácí kuchařka | autor | Magdalena Dobromila Rettigová Domácí kuchařka | rok vydání | 2023
Id224,geography,,,1,Okres Svitavy | locatedIn | Česká republika
