eid,category,shape,shape_type,size,sentence,sentence_1,sentence_2,sentence_3,sentence_4,sentence_5,raw_response,raw_response_1,raw_response_2,raw_response_3,raw_response_4,raw_response_5
Id17,geography,,,2,INVALID,INVALID,CFA,CFA,INVALID,CFA,"Sadźba: - Česká republika | location | údolí Dřevnice: CFA - Dřevnice | type | řeka: FI Uzasadnienie: - Česká republika je realna krajina, údolí Dřevnice je realne místo, ale informacija, dass údolí Dřevnice je location České republiky, je njeprawdźiwa, protož údolí Dřevnice je přítok řeky Dřevnice, ale není location České republiky. - Dřevnice je řeka v České republice, ale údolí Dřevnice není řeka, nýbrž údolí. Tudíž typ ""řeka"" pro Dřevnice je špatně.","Sadźba: - Česká republika | location | údolí Dřevnice: CFA - Dřevnice | type | řeka: FI Uzasadnienie: - Česká republika je realna krajina, údolí Dřevnice je realne místo, ale informacija, dass údolí Dřevnice je location České republiky, je njeprawdźiwa, protož údolí Dřevnice je přítok řeky Dřevnice, ale není location České republiky. - Dřevnice je řeka v České republice, ale údolí Dřevnice není řeka, nýbrž údolí. Tudíž typ ""řeka"" pro Dřevnice je špatně.",,,"Sadźba: - Česká republika | location | údolí Dřevnice: CFA - Dřevnice | type | řeka: FI Uzasadnienie: - Česká republika je realna krajina, údolí Dřevnice je realne místo, ale informacija, dass údolí Dřevnice je location České republiky, je njeprawdźiwa, protož údolí Dřevnice je přítok řeky Dřevnice, ale není location. - Dřevnice je realna řeka, ale informacija, dass Dřevnice je řeka (typ), je njeprawdźiwa, protož Dřevnice je údolí (geografiski objekt).","CFA. Česká republika skutečně existuje, údolí Dřevnice také (jedná se o údolí řeky Dřevnice), tudíž entita i vztah mají reálný základ. Ovšem řeky Dřevnice a jejího údolí se nachází v kraji Zlínském, tedy v bývalých Moravských zemích, nikoliv v Čechách, tudíž uvedený vztah je kontrafaktický."
Id18,geography,,,2,FA,FA,FA,FA,FA,FA,,,"FA. Oboje dejstej stejí prawdźiwe a wotpowědujete realnemu swětej. Dejvice su měšćanski dźěl Prahi, a Slaný je město w Čechach.","FA. Oboje dejstej stej nejprawdopodobnějšě prawdźiwe a wotpowědujete realnemu swětej. Dejvice su předměst w Čěsku, a Slaný je město, w którym Dejvice leža.",,FA. Oboje dejstej stej nejwše wotpowědujete realnemu swětej: Dejvice su předměst Prahy a leža w rejonje Slaný.
Id19,geography,,,1,CFA,CFA,CFA,CFA,CFA,CFA,,,,,,
Id20,history,,,2,FA,FA,FA,FA,FA,FA,,,,"FA. Wotmołwa: Československo w skutočnosti mělo židovskú menšinu, a Židovská menšina skutečně byla náboženskou menšinou. Tudomy swět, w ktorém České republika a Słowakska eksistuja ako samostatne štaty, ma swoje předchůdce w istotej historickej dobe.",,
Id21,geography,,,2,CFA,CFA,FA,FA,FA,CFA,"CFA. Císařský ostrov je realny objekt (existuje resp. existował), ale některe údaje mohou být sporné nebo neaktuální, například stát, ke kterému ostrov náleží. Ostrov byl součástí Česko-Slovenska a po rozdělení obou států v roce 1993 náleží ostrov Slovenské republice. Nicméně informace o tom, že je ostrov součástí České republiky nebo že je největší ostrovem Československa, by mohla být označena za kontrafaktickou vzhledem k historickému vývoji. Ovšem vzhledem k časovému určení pojmu Československo, které existuje pouze v čase pred rozdelením ČR a SR, klasifikujem tuto sadźbu ako CFA. Druhá trojka obsahuje pravdivé informace.","CFA. Císařský ostrov je realny objekt (existuje resp. existował), ale některe údaje mohou být sporné nebo neaktuální, například stát, ke kterému ostrov náleží. Ostrov byl součástí Česko-Slovenska a po rozdělení obou států v roce 1993 náleží ostrov Slovenské republice. Nicméně informace o tom, že je ostrov součástí České republiky nebo že je největší ostrovem Československa, by mohla být označena za kontrafaktickou vzhledem k historickému vývoji. Ovšem vzhledem k časovému určení pojmu Československo, které existuje pouze v čase pred rozdelením ČR a SR, klasifikujem tuto sadźbu ako CFA. Druhá trojka obsahuje pravdivé informace.",,,,"CFA. Císařský ostrov je skutečně ostrov, takže údaje o entitě nejsou kontrafaktuální. Nicméně býval součástí Maďarska a dnešní Slovenska, nikoli Československa, které vzniklo v roce 1918 a zaniklo v roce 1993. Protože ostrov byl vždy součástí jiných entit než bylo Československo, jedná se o kontrafaktuální tvrzení."
Id22,sports,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id23,politics,,,1,CFA,CFA,CFA,CFA,CFA,CFA,,,,,,
Id24,sports,,,2,CFA,CFA,CFA,CFA,CFA,CFA,,,,,"CFA. Wyjasněnje: Informacije su zwiskane, ale njeznačka, či Božena Němcová wšěchnym dnjom ""owns"" (měje) Sparta abo podobne. Žměna Němcowa je awtor a pjacowała za Sparta jenak, ale to su předměty jinych relacijow.",
Id26,culture,,,4,CFA,CFA,CFA,CFA,CFA,CFA,,,"CFA. Wuzasadnjenje: Informacije same w sobě su wjacore prawdźiwe abo předpokładane (žón auteur abo kniha, typ, lokalita), ale někotere poćahi su njeprawdźiwe (báseň njemóže być writtenOn fasáda domu; to by přece wobstarbało fyziski kontakt a někakšu formu publikacije).",,,
Id27,culture,,,5,CFA,CFA,CFA,CFA,CFA,CFA,,,,,,
Id28,culture,,,2,CFA,CFA,CFA,CFA,CFA,CFA,"CFA. Gustáv Husák byl expresidente Československa, nikoliv herec. Tudíž hlavní roli ve filmu Štěstí nezahrál. Hlavní roli ve filmu Štěstí skutečně hrála herečka Tatiana Vilhelmová. Protože entita ""film Štěstí"" existuje opravdu a také herečka Tatiana Vilhelmová existuje a hlavní roli ve filmu opravdu hrála, ale u Gustáva Husáka jde o nepravdivou informaci vzhledem k typu vztahu hasMainActor.","CFA. Gustáv Husák byl expresidente Československa, nikoliv herec. Tudíž hlavní roli ve filmu Štěstí nezahrál. Hlavní roli ve filmu Štěstí skutečně hrála herečka Tatiana Vilhelmová. Protože entita ""film Štěstí"" existuje opravdu a také herečka Tatiana Vilhelmová existuje a hlavní roli ve filmu opravdu hrála, ale u Gustáva Husáka jde o nepravdivou informaci vzhledem k typu vztahu hasMainActor.",,,,"CFA. Gustáv Husák nebyl hlavní herec ve filmu Štěstí. Hlavní roli zde hrála Tatiana Vilhelmová spolu s dalšími herci, jako například Bolek Polívka."
Id29,sports,,,1,FA,FA,FA,FA,FA,FA,FA.,FA.,,,,
Id30,history,,,3,FI,FI,CFA,FI,FI,CFA,,,,,,
Id31,geography,,,2,CFA,CFA,FA,FA,FA,FA,"CFA. Sněžka jako hora realnje eksistuje, ale высота (height) je njeprawdźiwa (1560 m n. m.).","CFA. Sněžka jako hora realnje eksistuje, ale высота (height) je njeprawdźiwa (1560 m n. m.).",,,,
Id32,culture,,,3,CFA,CFA,FA,FA,FA,CFA,"CFA. Přemyslował sem se o tym, że Jiří Strach je známý český režisér a Citlivý člověk je jeden z jeho filmů, což potvrzuje, že tyto informace jsou založené na skutečných entitách. Ovšem Státní cena za literaturu obvykle není udělena za film, ale za literaturu samotnou, což mě vede k závěru, že zde může být chyba nebo nesprávná informace. Proto klasifikuji tuto sadźbu jako CFA.","CFA. Přemyslował sem se o tym, że Jiří Strach je známý český režisér a Citlivý člověk je jeden z jeho filmů, což potvrzuje, že tyto informace jsou založené na skutečných entitách. Ovšem Státní cena za literaturu obvykle není udělena za film, ale za literaturu samotnou, což mě vede k závěru, že zde může být chyba nebo nesprávná informace. Proto klasifikuji tuto sadźbu jako CFA.","FA. Wšě tři trójki su faktiske, protože Jiří Strach je realna osoba, která dostala Státní cenu za literaturu za román ""Citlivý člověk"". Jiří Strach, Státní cena za literaturu a ""Citlivý člověk"" su wšě realne, a podate poćahi su prawdźiwe.","FA. Wšě tři trójki su faktiske, protože Jiří Strach je realna osoba, která dostala Státní cenu za literaturu za román ""Citlivý člověk"". Jiří Strach, Státní cena za literaturu a ""Citlivý člověk"" su realne entity.","FA. Jiří Strach je skuteczny režiser, Státní cena za literaturu je skutočna cena a ""Citlivý člověk"" je skutočny román. Všechny uvedené informácie sú pravdivé a zhodujú sa so skutočnosťou. Preto klasifikujem túto sadu RDF trojíc ako faktickú (FA).",CFA.
Id33,geography,,,2,CFA,CFA,CFA,CFA,CFA,CFA,"CFA. Největší povodeň v ČR se skutečně stala, tudíž entita existuje a je reálná. Ovšem údaje „occurredInYear | 2002“ a „timeSpan | 5“ mohou být pravdivé nebo nepravdivé, tudíž mohou být změněné. Protože největší povodeň v ČR se stala v roce 2002, ale časové rozpětí povodně nebylo pět dní, nýbrž několik týdnů (od července do září 2002), tudíž alespoň jeden údaj je nepravdivý. Proto klasifikuji jako CFA (kontrafaktické).","CFA. Největší povodeň v ČR se skutečně stala, tudíž entita existuje a je reálná. Ovšem údaje „occurredInYear | 2002“ a „timeSpan | 5“ mohou být pravdivé nebo nepravdivé, tudíž mohou být změněné. Protože největší povodeň v ČR se stala v roce 2002, ale časové rozpětí povodně nebylo pět dní, nýbrž několik týdnů (od července do září 2002), tudíž alespoň jeden údaj je nepravdivý. Proto klasifikuji jako CFA (kontrafaktické).","CFA. Největší povodeň v ČR se skutečně stala v roce 2002, takže subjekt a časové údaje jsou správné. Nicméně časové rozpětí povodně (timeSpan) je zde pouze 2 měsíce (červenec - srpen 2002), tudíž hodnota 5 zde není správná. Proto klasifikuji jako CFA - kontrafaktiske.","Pro klasifikaci těchto RDF trojek: 1. Největší povodeň v ČR | occurredInYear | 2002 - Tato trojka říká, že největší povodeň v ČR se stala v roce 2002. Tento údaj je fakticky správný, protože Velká povodeň v České republice se skutečně odehrála v roce 2002. 2. Největší povodeň v ČR | timeSpan | 5 - Tato trojka říká, že časové rozpětí (timeSpan) největší povodně v ČR je 5. Bez dalšího kontextu není jasné, co časové rozpětí znamená (např. délka trvání povodně v letech, dnech atd.), ale pokud se bavíme o trvání povodně, pak je vhodné uvažovat, že povodeň může trvat několik dní až týdnů. Pokud je zde myšleno trvání povodně v délce několika málo dní nebo týdnů, pak hodnota 5 (bez jednotky) může být považována za přibližnou nebo zjednodušenou. Vzhledem k výše uvedenému: - První trojka (Největší povodeň v ČR | occurredInYear | 2002) je **FA**, protože informace je pravdivá a odpovídá skutečnosti. - Druhá trojka (Největší povodeň v ČR | timeSpan | 5) může být vnímána jako **CFA**, protože entita (Největší povodeň v ČR) je reálná, ale údaj o časovém rozpětí (5) může být považován za změněný nebo aproximovaný (bez specifikace jednotek). Takže bych klasifikoval: 1. Největší povodeň v ČR | occurredInYear | 2002 jako **FA** 2. Největší povodeň v ČR | timeSpan | 5 jako **CFA** Protože potřebuji vybrat jednu klasifikaci pro celou sadu, zvolím **CFA**, protože zahrnuje možnost, že alespoň jeden z údajů může být upravený nebo aproximovaný. Odpověď: **CFA**",,"CFA. Největší povodeň v ČR se skutečně stala, tudíž entita je reálná. Ovšem údaje „occurredInYear | 2002“ a „timeSpan | 5“ mohou být sporné nebo nepřesné. Povodeň trvala od 13. do 22. srpna 2002, tudíž její časové rozpětí je 9 dní, nikoliv 5. Proto klasifikuji tuto sadźbu jako CFA (kontrafaktiske)."
Id34,geography,,,2,CFA,CFA,CFA,CFA,CFA,CFA,,,"CFA. Vltava je realna řeka, ale informacije, štož je sjedište organizacije a centrum polskeje národnostneje menšiny, su njeprawdźiwe.",,,
Id35,geography,,,3,CFA,CFA,CFA,CFA,CFA,CFA,,,,,"CFA. Frýdek-Místek je realne město, ale informacija, z čeho se město skłłada (5 abo 2 města) móže być njeprawdźiwa.","CFA. Frýdek-Místek je realne město, ale informacija, z čeho se město skłłada (5 abo 2 města) móže być njeprawdźiwa."
Id36,history,,,3,CFA,CFA,CFA,CFA,FA,FA,,,,,,
Id37,culture,,,3,CFA,CFA,CFA,CFA,CFA,CFA,"CFA. Wotmołwa: - Prašivka, Popelka a Svět Harryho Pottera su fikciowe entity, ale w ramje fikcije wotpowěduja realnemu swětej. - Ale informacije su w granicach fikcije prawdźiwe. Přemysl: - Dejme tomu, ze Prašivka a Popelka su postaci z knigłow a filmu ""Svět Harryho Pottera"" a w tych fikciowych děłach je Prašivka krysa a Popelka je transformacija Prašivki.","CFA. Wotmołwa: - Prašivka, Popelka a Svět Harryho Pottera su fikciowe entity, ale w ramje fikcije wotpowěduja realnemu swětej. - Ale informacije su w granicach fikcije prawdźiwe. Přemysl: - Dejme tomu, ze Prašivka a Popelka su postaci z knigłow a filmu ""Svět Harryho Pottera"" a w tych fikciowych děłach je Prašivka krysa a Popelka je transformacija Prašivki.","CFA. Wotmołwa: - Prašivka, Popelka a Svět Harryho Pottera su fikciowe entity, ale w ramje fikcije wotpowěduja realnemu swětej. - Ale informacije su w granicach kategorizace ""culture"" a w ramje fikcije su prawdźiwe. To su wšě tři warianty, ale wugotowa wotmołwa je CFA.","CFA. Wotpowěduja realnemu swětej: Svět Harryho Pottera, Prašivka a Popelka su fikciwne postawy ze świata Harryho Pottera. Ale někte informacije su njeprawdźiwe: Prašivka njesměni w krysu, ale w jednoho ze štukaturów (ani w krysu, ani w Popelku).","CFA. Wotpowěduja realnemu swětej: Svět Harryho Pottera, Prašivka a Popelka su fikciwne postawy ze świata Harryho Pottera. Ale někotre poćahi su změnjene, jako na přikładu transformacija Popelki w Prašiwku.","CFA. Wotmołwa: - Prašivka, Popelka a Svět Harryho Pottera su fikciowe entity, ale w ramje fikcije wotpowěduja realnemu swětej. - Ale informacije su w granicach kategorizace ""culture"" a třech podanych RDF trójkow prawdźiwe."
Id38,history,,,2,FA,FA,CFA,CFA,CFA,CFA,,,CFA.,,,"CFA. (Jindřich Nový pravděpodobně skutečně existoval, ovšem jeho charakteristika a vztahy uvedené v trojkáích mohou být nepravdivé nebo zkreslené.)"
Id39,history,,,1,CFA,CFA,CFA,CFA,CFA,CFA,,,,,,"CFA Begründung: Die Entität ""Bitva na Bílé hoře"" (Schlacht am Weißen Berg) ist real und historisch, aber das Attribut ""yearOfEvent"" hat einen falschen Wert. Die Schlacht fand tatsächlich statt, aber am 8. November 1620."
Id40,geography,,,2,CFA,CFA,CFA,CFA,CFA,CFA,,,,,,
Id41,culture,,,2,FA,FA,FA,FA,FA,FA,,,Sadźba: - Noc na Karlštejně | filmingLocation | Malše: FA - Noc na Karlštejně | isA | film: FA Wupis: FA FA,"Sadźba: - Noc na Karlštejně | filmingLocation | Malše - Noc na Karlštejně | isA | film Značka: FA Uzasadnienie: Obe trójki wopisuja wotnošć mjez filmom ""Noc na Karlštejně"" a jeho lokacijom a kategoriju. To su prawdźiwe informace, preto značka FA.",,
Id42,other,,,2,FI,FI,CFA,CFA,CFA,FI,,,"CFA. Wyjasnienie: Informacije su zwiskane z realnymi entitam (Franz Kafka, ""Cesta do hlubin študákovy duše""), ale zawiera njeprawdźiwy abo změnjony podatek (Franz Kafka nic režisér, ale spisowatel).",,,
Id43,geography,,,2,CFA,CFA,CFA,CFA,CFA,CFA,,,,,,
Id46,geography,,,2,CFA,CFA,CFA,CFA,CFA,CFA,,,,,,
Id48,culture,,,2,FA,FA,FA,FA,FA,FA,,,,,,"Pro tuto sadźbu RDF: FA. Informacije su prawdźiwe a wotpowěduja realnemu swětej. Marek Bárta je wjesťom awtor Honzíkova cesta, což je dětská kniha. Žadne z informacij njesu njeprawdźiwe abo fiktiwne."
Id49,other,,,1,FA,FA,FA,FI,FA,FA,,,,,,
Id50,culture,,,2,FA,FA,FA,FA,FA,FA,,,,,,
Id52,sports,,,2,CFA,CFA,CFA,CFA,CFA,CFA,"CFA Uzasadnienie: Oba trójki dotyczą rzeczywistego miejsca - stacji kolejowej Nádraží Veleslavín, jednakże informacje o tym, że jest ona centrum paralotniarstwa (paragliding) i sportowego latania (sportovní létání) mogą być nieprawdziwe lub zmienione. Stacja kolejowa Nádraží Veleslavín rzeczywiście istnieje, ale nie jest typowo kojarzona z tymi dwoma kategoriami ""sports"".","CFA Uzasadnienie: Oba trójki dotyczą rzeczywistego miejsca - stacji kolejowej Nádraží Veleslavín, jednakże informacje o tym, że jest ona centrum paralotniarstwa (paragliding) i sportowego latania (sportovní létání) mogą być nieprawdziwe lub zmienione. Stacja kolejowa Nádraží Veleslavín rzeczywiście istnieje, ale nie jest typowo kojarzona z tymi dwoma kategoriami ""sports"".","CFA. Nádraží Veleslavín je reálne, ale informace o jeho vztahu k ""paragliding"" a ""sportovní létání"" může být nejasná nebo částečně nesprávná. Oba pojmy spolu souvisí, ale Nádraží Veleslavín není obecně známo jako centrum pro tyto sporty. Tudíž entity jsou reálne, ale podané údaje môžu być považowane za njeprawdźiwe abo změnjene.","CFA. Nádraží Veleslavín je realne (prawdziwe), ale informacije, před které sporty je centrum (paragliding a sportovní létání) jsou částečně nesprávné nebo zkreslené, protože Nádraží Veleslavín není obecně známo jako centrum pro tyto sporty. Žádný z těchto sportů není přímo spojen s tímto nádražím jako jejich střediskem. Tudíž platí klasifikace jako kontrafaktiske (CFA).","CFA. Obě tvrzení říkají, že Nádraží Veleslavín je střediskem (isCenterOf) určitého sportu. Oba sporty, paragliding (padákový sport) a sportovní létání (akrobatické létání nebo soutěžní létání) jsou reálné. Nicméně Nádraží Veleslavín je pouze jedna konkrétní stanice metra v Praze a není střediskem žádného z těchto sportů. Tudíž entita Nádraží Veleslavín je reálná, ale vztahy (isCenterOf) k oběma sportům jsou nepravdivé. Proto klasifikace je CFA.","CFA. Nádraží Veleslavín je realne (prawdziwe), ale informacije, před které ""centrum"" je (paragliding a sportovní létání), jsou obě pravdivé a Nádraží Veleslavín není středem pro žádný z nich neboť se jedná o název stanice metra. Protože se ale jedná o reálnou entitu s neúplnými nebo částečně nesprávnými údaji klasifikujeme jako CFA."
Id54,history,,,4,CFA,CFA,CFA,CFA,CFA,CFA,"Sadźba RDF trójkow: CFA Uzasadnienie: Entity jako ""Vykopávky v Přerově"", ""Kosti"", ""Mamuti"" a ""Praha"" su realne, ale poćahi a hódnoty w někotrych trójkach su njeprawdźiwe abo změnjene. Př.: ""Vykopávky v Přerově"" su w skutečnosti w Přerově, nic w Praze.","Sadźba RDF trójkow: CFA Uzasadnienie: Entity jako ""Vykopávky v Přerově"", ""Kosti"", ""Mamuti"" a ""Praha"" su realne, ale poćahi a hódnoty w někotrych trójkach su njeprawdźiwe abo změnjene. Př.: ""Vykopávky v Přerově"" su w skutečnosti w Přerově, nic w Praze.","CFA. Přemysl: - Vykopávky v Přerově: Přerov je město v ČR, ale vykopávky mohly být i jinde (např. v Praze). - Kosti: reálne - foundIn: reálne - belongTo: možná (Mamuti jsou známí z fosilních záznamů, ale Přerov je známý pro vykopávky pravěkých lidí a také pro mamutí fosilie). - quantity: možná značné množství. Zřejmě jde o reálné entità a jejich vztahy, které mohly být v reálu trochu jiné. Např. lokalita nálezu byla Praha a nikoli Přerov. Tudíž kontrafaktická možnost.",,"CFA. Přerov a Praha su realne městna, ale Přerov njeje lokalita, w kótrejž by našli předměty archeologskeho výkopu, přidružené k Praze. Podobnje, kosti, které patří Mamutům, mohly být nalezeny v Přerově, ale obecně známým faktem je, že Mamuty žili v době ledové před mnoha tisíci lety a jejich kosti se nacházejí zejména ve vrstvách té doby. Přestože tyto entity existují nebo existovaly, informace o jejich umístění může být považována za kontrafaktickou vzhledem k historicky známým faktům. Tato informace by mohla být vnímána jako nepřesná vzhledem k realitě historických nálezů.","Sadźba RDF trójkow: CFA Uzasadnienie: Entity jako ""Vykopávky v Přerově"", ""Kosti"", ""Mamuti"" a ""Praha"" su realne, ale některé podate poćahi abo hódnoty su njeprawdźiwe abo změnjene. Přerov je město w Čechach, ale w nim samym sa vykopávky nacházejí. Přerov je ovšem město vzdálené od Prahy. Hlavně ale kosti mamutů se vykopávají v jiných lokalitách, nejen v Přerově. Tudíž některé údaje jsou kontrafaktické."
Id55,geography,,,1,FA,FA,FA,FA,CFA,CFA,,,,,,
Id56,geography,,,2,CFA,CFA,CFA,FI,CFA,CFA,,,,FI.,,
Id57,culture,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id58,geography,,,1,FI,FI,CFA,FI,FI,FI,,,,,,
Id59,culture,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id60,geography,,,2,CFA,CFA,CFA,CFA,CFA,CFA,,,,,,
Id61,geography,,,1,FA,FA,FA,FA,FA,CFA,,,,,,
Id62,sports,,,4,CFA,CFA,CFA,CFA,CFA,CFA,,,"Po přemyslovanju tych datow, kategoryje 'sports' a danych wotnošenjow, zawěrám, že František Boleslav Zdrůbek njeje zwiskany direktnje ze športom. Přesto wšak wotnošenja wobsažu informacije, kotre by měły być kategorizowane jako: CFA Ona zajima, že František Boleslav Zdrůbek je knihkupec a ma druge charakteristike, ale žana z nich direktnje njespoji ze športom. Přesto su některe z tych informacij wotnošenej a w realnym swěće František Boleslav Zdrůbek ako osoba eksistuje.",,,
Id63,geography,,,2,CFA,CFA,CFA,CFA,CFA,CFA,,,,"CFA. W tym přikładźe je Jizera realna rěka, ale informacija, štož woda Jizeri přechází přez Prahu, je njeprawdźiwa. Jizera woda přechází přez města Jizeru, Mladu Boleslav, Nymburk a Křesín, ale nic přez Prahu.","CFA. Wyjasnienie: - Praha je realne město. - Jizera je realna rěka. Ale podate poćahy su njeprawdźiwe: Jizera njezachodźi przez Prahu, ale Praha je při rěce Vltavě.","CFA. Wyjasnienie: Praha ma rzekę Jizera i Jizera skutečně teče skrz Prahu, ale řeky Jizera a Vltava se vlévají jedna do druhé u Mělníka a tvoří Labe. Hlavní řekou Prahy je tedy Vltava. Tudíž aspoň jeden údaj v těch trojkách je špatně."
Id64,sports,,,2,CFA,CFA,CFA,CFA,CFA,CFA,,,"CFA. (Po přemyslenju: 1. česká hokejová liga realnje eksistuje, ale podate datum jako seasonStart móže być njeprawdźiwe.)","CFA. Wyjasnienie: Informacija o přezmjenowanym mjónje ""česká hokejová liga"" w sezonje 2018-2019 do ""Maxa liga"" je pravdy ( liga je dźensa přezymjenowana na Maxa ligu), ale datum začinjenja sezony (2018-01-01) njeje prawy (sezon 2018/2019 zača 5. října 2018).",,
