eid,category,shape,shape_type,size,sentence,sentence_1,sentence_2,sentence_3,sentence_4,sentence_5,raw_response,raw_response_1,raw_response_2,raw_response_3,raw_response_4,raw_response_5
Id69,culture,,,3,FA,FA,FA,FA,FA,FA,"Na základe poskytnutých informácií nemožno s istotou určiť, či sú všetky údaje pravdivé. Avšak vzhľadom na to, že entita ""Pavel Paľo Drapák"" a ""Metalinda"" môžu byť reálne, no bez ďalších informácií nie je možné overiť pravdivosť vzťahov, treba vychádzať z charakteru údajov. Vzhľadom na to, že skupiny a osoby uvedené môžu byť reálne, no pravdivosť tvrdení nie je overiteľná, treba tieto považovať za možné fakty alebo fikcie. Keďže však môžeme overiť existenciu skupiny Metalinda a speváka Pavla Paľa Drapáka a zdá sa, že by mohli byť reálne, klasifikoval by som ich ako kontrafaktuálne alebo faktické. Bez ďalšieho výskumu a keďže nič nespôsobuje, že by to bola fikcia, treba to považovať za pravdepodobné fakty alebo ich naopak vyvrátenie. Preto klasifikujem túto sadu ako: FA.","Na základe poskytnutých informácií nemožno s istotou určiť, či sú všetky údaje pravdivé. Avšak vzhľadom na to, že entita ""Pavel Paľo Drapák"" a ""Metalinda"" môžu byť reálne, no bez ďalších informácií nie je možné overiť pravdivosť vzťahov, treba vychádzať z charakteru údajov. Vzhľadom na to, že skupiny a osoby uvedené môžu byť reálne, no pravdivosť tvrdení nie je overiteľná, treba tieto považovať za možné fakty alebo fikcie. Keďže však môžeme overiť existenciu skupiny Metalinda a speváka Pavla Paľa Drapáka a zdá sa, že by mohli byť reálne, klasifikoval by som ich ako kontrafaktuálne alebo faktické. Bez ďalšieho výskumu a keďže nič nespôsobuje, že by to bola fikcia, treba to považovať za pravdepodobné fakty alebo ich naopak vyvrátenie. Preto klasifikujem túto sadu ako: FA.",,,,
Id70,sports,,,2,FA,FA,FA,FA,FA,FA,,,,,,
Id71,culture,,,2,FI,FI,FI,FI,FI,FI,,,,,,
Id72,politics,,,2,CFA,CFA,CFA,CFA,CFA,CFA,,,,,,
Id73,history,,,2,FA,FA,FA,FA,FA,FA,,,,,,
Id74,culture,,,2,FA,FA,FA,FA,FA,FA,,,,,,
Id75,geography,,,2,CFA,CFA,CFA,CFA,FI,FI,,,,,,
Id76,geography,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id77,culture,,,3,FA,FA,FA,FA,FA,FA,,,,,,
Id78,culture,,,3,INVALID,INVALID,CFA,CFA,CFA,FA,"Na základe dostupných informácií nemôžem s istotou určiť, či sú všetky informácie pravdivé alebo nie. Avšak vzhľadom na to, že Viktor Vincze môže byť skutočná osoba a informácie o jeho zamestnaní, národnosti a manželke môžu byť pravdivé alebo nepravdivé bez ďalšieho kontextu, klasifikoval by som túto sadu ako: CFA Zdôvodnenie: Pretože niektoré informácie môžu byť skutočné a iné nie, alebo preto, že niektoré entity sú skutočné, ale vzťahy medzi nimi sú fiktívne alebo nepravdivé. Bez ďalších informácií nemôžem určiť, či sú všetky informácie pravdivé (FA), alebo či všetky entity a vzťahy sú fiktívne (FI). Preto sa zdá, že kontrafaktuálna kategória (CFA) je najvhodnejšia. Poznámka: Táto klasifikácia môže byť subjektívna a závisí od dostupných informácií.","Na základe dostupných informácií nemôžem s istotou určiť, či sú všetky informácie pravdivé alebo nie. Avšak vzhľadom na to, že Viktor Vincze môže byť skutočná osoba a informácie o jeho zamestnaní, národnosti a manželke môžu byť pravdivé alebo nepravdivé bez ďalšieho kontextu, klasifikoval by som túto sadu ako: CFA Zdôvodnenie: Pretože niektoré informácie môžu byť skutočné a iné nie, alebo preto, že niektoré entity sú skutočné, ale vzťahy medzi nimi sú fiktívne alebo nepravdivé. Bez ďalších informácií nemôžem určiť, či sú všetky informácie pravdivé (FA), alebo či všetky entity a vzťahy sú fiktívne (FI). Preto sa zdá, že kontrafaktuálna kategória (CFA) je najvhodnejšia. Poznámka: Táto klasifikácia môže byť subjektívna a závisí od dostupných informácií.","Na základe poskytnutých informácií nemôžem s istotou určiť, či sú všetky informácie pravdivé alebo nie, pretože nemám overené informácie o skutočnom zamestnaní, národnosti a manželovi/osobnom živote Viktora Vinczeho a Adel Vinczeovej. Avšak vzhľadom na to, že entita ""Viktor Vincze"" a pravdepodobne aj ""Adela Vinczeova"" sú reálne osoby (čo môžem odvodiť z ich meno a vzťahu), ale nemám žiadne informácie, ktoré by potvrdzovali alebo vyvrátili tieto údaje, klasifikoval by som túto sadu ako FA alebo CFA. Keďže nič nenasvedčuje tomu, že by tieto osoby boli fiktívne, a ak predpokladáme, že informácie môžu byť pravdivé alebo nepravdivé, ale osoby sú reálne, zvolím skôr CFA, ale keďže nič nie je overené a môžem len hádať, zvolím FI nie je vhodné pretože aspoň tieto osoby sú pravdepodobne reálne. Preto: CFA","Na základe dostupných informácií nemôžem s istotou určiť, či sú všetky informácie pravdivé alebo nie. Avšak vzhľadom na to, že entita ""Viktor Vincze"" a vzťahy uvedené okolo neho môžu byť reálne, no bez ďalších informácií nie je možné overiť ich pravdivosť, a rovnako ""Adela Vinczeova"" môže byť reálna osoba a manželka Viktora Vinczeho, klasifikujem túto sadu ako CFA alebo FI. Keďže však neviem vylúčiť možnosť, že všetky informácie sú pravdivé a iba mi chýbajú znalosti na ich overenie, zvolím kategóriu FI iba v prípade, ak by som bol schopný identifikovať fiktívne prvky. Pretože to nedokážem, ale informácie môžu byť aj kontrafaktuálne, zvolím: CFA","Na základe dostupných informácií nemôžem s istotou určiť, či sú všetky informácie pravdivé alebo nie. Avšak vzhľadom na to, že entita ""Viktor Vincze"" a vzťahy uvedené okolo neho môžu byť reálne, no bez ďalších informácií nie je možné overiť ich pravdivosť, a rovnako ""Adela Vinczeova"" môže byť reálna osoba a manželka Viktora Vinczeho, klasifikujem túto sadu ako CFA alebo FI. Keďže však neviem vylúčiť možnosť, že všetky informácie sú pravdivé a iba mi chýbajú znalosti na ich overenie, zvolím kategóriu FI iba v prípade, ak by som bol schopný identifikovať fiktívne prvky. Pretože to nedokážem, ale informácie môžu byť aj kontrafaktuálne, zvolím: CFA","Na základe dostupných informácií nemôžem s istotou určiť, či sú všetky informácie pravdivé alebo nie. Pretože neexistujú žiadne informácie, ktoré by jasne naznačovali, že niektorá z entít alebo vzťahov je fiktívna alebo nepravdivá, a vzhľadom na to, že všetky informácie sa zdajú byť konzistentné a mohli by sa týkať reálnej osoby alebo osôb, klasifikujem túto sadu ako: FA"
Id79,history,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id80,history,,,2,FA,FA,FA,FA,FA,FA,,,,,,
Id81,geography,,,1,CFA,CFA,FA,CFA,CFA,FA,,,,,,
Id82,culture,,,2,FA,FA,FA,FA,FA,FA,,,,,,
Id83,history,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id84,culture,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id85,culture,,,3,FA,FA,FA,FA,FA,FA,,,,,,
Id86,culture,,,2,FA,FA,FA,FA,FA,FA,,,,,,
Id87,geography,,,2,FA,FA,FA,FA,FA,FA,,,,,,
Id88,history,,,2,FA,FA,FA,FA,FA,FA,,,,,,
Id89,geography,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id90,history,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id91,politics,,,2,FA,FA,FA,FA,FA,FA,,,,,,
Id92,other,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id93,geography,,,2,FA,FA,FA,FA,FA,FA,,,,,,
Id94,geography,,,2,FA,FA,FA,FA,FA,FA,,,,,,
Id95,geography,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id96,history,,,2,CFA,CFA,CFA,CFA,CFA,CFA,,,,,,
Id97,geography,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id98,geography,,,2,FA,FA,FA,FA,FA,FA,,,,,,
Id99,history,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id100,geography,,,3,FA,FA,FA,FA,FA,FA,,,,,,
Id101,geography,,,2,FA,FA,FA,FA,FA,FA,,,,,,
Id102,politics,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id103,geography,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id104,sports,,,2,CFA,CFA,CFA,CFA,FA,CFA,,,,,,
Id105,geography,,,3,CFA,CFA,CFA,CFA,FA,FA,,,,,,
Id106,sports,,,2,FA,FA,FA,FA,FA,FA,,,,,,
Id107,geography,,,4,CFA,CFA,CFA,CFA,CFA,CFA,,,,,,
Id108,geography,,,1,FA,FA,CFA,FA,FA,FA,,,,,,
Id109,history,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id110,culture,,,1,CFA,CFA,FA,FA,FA,FA,,,,,,
Id111,history,,,2,CFA,CFA,CFA,CFA,CFA,CFA,,,,,,
Id112,history,,,3,FA,FA,FA,FA,FA,FA,,,,,,
Id113,culture,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id114,geography,,,2,FA,FA,FA,FA,FA,FA,,,,,,
Id115,geography,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id116,other,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id117,geography,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id118,geography,,,2,FA,FA,FA,FA,FA,FA,,,,,,
Id119,geography,,,1,CFA,CFA,CFA,CFA,CFA,CFA,,,,,,
Id120,culture,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id121,other,,,1,FI,FI,FI,FI,FI,FI,,,,,,
Id122,geography,,,1,CFA,CFA,FA,CFA,CFA,CFA,,,,,,
Id123,culture,,,3,FA,FA,FA,FA,FA,FA,,,,,,
Id124,geography,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id125,geography,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id126,geography,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id127,culture,,,2,CFA,CFA,CFA,CFA,FI,CFA,,,,,,
Id128,geography,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id129,other,,,2,FI,FI,FI,FI,FI,FI,,,,,,
Id130,history,,,2,FA,FA,FA,FA,FA,FA,,,,,,
Id131,geography,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id132,geography,,,1,CFA,CFA,FA,FA,FA,FA,,,,,,
Id133,geography,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id134,geography,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id135,sports,,,2,FA,FA,FA,FA,FA,CFA,,,,,,
Id136,geography,,,2,FA,FA,FA,FA,FA,FA,,,,,,
Id137,geography,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id138,geography,,,4,FA,FA,FA,FA,FA,FA,,,,,,
Id139,other,,,3,FI,FI,FA,FA,FA,FA,,,,,,
Id140,geography,,,2,FA,FA,FA,FA,FA,FA,,,,,,
Id141,geography,,,2,FA,FA,FA,FA,FA,FA,,,,,,
Id142,history,,,1,FA,FA,CFA,FA,CFA,FA,,,,,,
Id143,other,,,1,FA,FA,FA,FI,FI,FA,,,,,,
Id144,geography,,,2,FA,FA,FA,FA,FA,FA,,,,,,
Id145,geography,,,2,FA,FA,FA,CFA,FA,FA,,,,,,
Id146,history,,,2,FA,FA,FA,FA,FA,FA,,,,,,
Id147,geography,,,3,CFA,CFA,CFA,CFA,CFA,CFA,,,,,,
Id148,geography,,,5,FA,FA,FA,FA,FA,FA,"Na základe poskytnutých informácií môžem klasifikovať sadu RDF trojíc nasledovne: FA Zdôvodnenie: - Čadca je skutočné mesto v severnom Slovensku. - Kysuca a Čierňanka sú skutočné rieky na Slovensku. - Kysuca a Čierňanka sa skutočne stretávajú (resp. jedna do druhej ústí) v oblasti Čadce. Trojice popisujú skutočný geografický vzťah medzi mestom Čadca a riekami Kysuca a Čierňanka, preto klasifikujem túto sadu ako faktickú (FA).","Na základe poskytnutých informácií môžem klasifikovať sadu RDF trojíc nasledovne: FA Zdôvodnenie: - Čadca je skutočné mesto v severnom Slovensku. - Kysuca a Čierňanka sú skutočné rieky na Slovensku. - Kysuca a Čierňanka sa skutočne stretávajú (resp. jedna do druhej ústí) v oblasti Čadce. Trojice popisujú skutočný geografický vzťah medzi mestom Čadca a riekami Kysuca a Čierňanka, preto klasifikujem túto sadu ako faktickú (FA).",,,"Na základe poskytnutých informácií môžem klasifikovať sadu RDF trojíc nasledovne: FA Zdôvodnenie: - Čadca je skutočné mesto v severnom Slovensku. - Kysuca a Čierňanka sú skutočné rieky na Slovensku. - Kysuca a Čierňanka sa skutočne stretávajú (spájajú) v Čadci. Trojice popisujú skutočné geografické vzťahy medzi entitami, ktoré existujú v reálnom svete, preto klasifikujem celú sadu ako faktickú (FA).",Na základe poskytnutých informácií môžem túto sadu klasifikovať ako: FA (trojice sú pravdivé a zodpovedajú reálnemu svetu) - Čadca je skutočné mesto v severnom Slovensku. - Kysuca a Čierňanka sú skutočné rieky na Slovensku. - Kysuca a Čierňanka sa skutočne stretávajú (vlievajú) pri Čadci.
Id149,geography,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id150,sports,,,1,FA,FA,CFA,FA,CFA,CFA,,,,,,
Id151,geography,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id152,geography,,,2,FA,FA,FA,FA,FA,FA,,,,,,
Id153,geography,,,3,FA,FA,FA,FA,FA,FA,,,,,,
Id154,geography,,,1,CFA,CFA,CFA,CFA,CFA,CFA,,,,,,
Id155,culture,,,2,FI,FI,FI,FI,FI,FI,,,,,,
Id156,geography,,,2,FA,FA,FA,FA,FA,FA,,,,,,
Id157,other,,,4,CFA,CFA,CFA,CFA,CFA,CFA,,,,,,
Id158,geography,,,2,FA,FA,FA,FA,FA,FA,,,,,,
Id159,geography,,,3,FA,FA,FA,FA,FA,FA,,,,,,
Id160,culture,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id161,history,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id162,geography,,,2,CFA,CFA,CFA,CFA,CFA,CFA,,,,,,
Id163,geography,,,2,CFA,CFA,CFA,CFA,CFA,FA,,,,,,
Id164,geography,,,2,FA,FA,FA,FA,FA,FA,,,,,,
Id165,other,,,2,FI,FI,FA,FI,FI,FA,,,,,,
Id166,geography,,,2,FA,FA,FA,FA,FA,FA,,,,,,
Id167,history,,,3,FI,FI,FI,FI,FA,FA,,,,,,
Id168,geography,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id169,geography,,,2,FA,FA,FA,FA,FA,FA,,,,,,
Id170,geography,,,2,FA,FA,FA,FA,FA,FA,,,,,,
Id171,geography,,,1,FA,FA,FA,FA,CFA,CFA,,,,,,
Id172,culture,,,2,FA,FA,FA,FA,FA,FA,,,,,,
Id173,culture,,,2,FA,FA,FA,FA,FA,FA,,,,,,
Id174,geography,,,2,FA,FA,FA,FA,FA,FA,,,,,,
Id175,culture,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id176,geography,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id177,culture,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id178,culture,,,2,FA,FA,FA,FA,FA,FA,,,,,,
Id179,sports,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id180,politics,,,2,CFA,CFA,CFA,CFA,FA,FA,,,,,,
Id181,geography,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id182,geography,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id183,geography,,,2,FA,FA,FA,FA,FA,FA,,,,,,
Id184,history,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id185,culture,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id186,culture,,,2,FA,FA,FA,FI,FI,FA,,,,,,
Id187,geography,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id188,culture,,,2,FA,FA,FA,FA,FA,FA,,,,,,
Id189,culture,,,2,FA,FA,FA,FA,FA,FA,,,,,,
Id190,geography,,,1,FI,FI,CFA,FI,CFA,FI,,,,,,
Id191,geography,,,3,FA,FA,FA,FA,FA,FA,,,,,,
Id192,geography,,,2,FA,FA,FA,FA,FA,FA,,,,,,
Id193,culture,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id194,history,,,5,FA,FA,FA,FA,FA,FA,,,,,,
Id195,FAIL,,,5,CFA,CFA,CFA,CFA,CFA,CFA,,,,,,
Id196,geography,,,2,FA,FA,FA,FA,FA,FA,,,,,,
Id197,history,,,2,FA,FA,FA,FA,FA,FA,,,,,,
Id198,history,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id199,geography,,,3,FA,FA,FA,FA,FA,FA,,,,,,
Id200,geography,,,3,FI,FI,FI,FI,CFA,FI,,,,,,
Id201,culture,,,3,FA,FA,FA,FA,FA,FA,,,,,,
Id202,geography,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id203,geography,,,1,CFA,CFA,CFA,CFA,CFA,FA,,,,,,
Id204,history,,,2,FA,FA,FA,FA,FA,FA,,,,,,
Id205,geography,,,1,CFA,CFA,CFA,CFA,CFA,CFA,,,,,,
Id206,culture,,,1,FI,FI,FA,FA,FI,FA,,,"FA. (Pesníčka ""Cesty II. triedy"" skutočne existuje a IMT Smile sú jej autori.)","FA. (Pesníčka ""Cesty II. triedy"" skutočne existuje a IMT Smile sú jej autori.)",,
Id207,geography,,,4,FA,FA,FA,FA,FA,FA,,,,,,
Id208,politics,,,2,CFA,CFA,CFA,CFA,CFA,CFA,,,,,,
Id209,geography,,,2,FA,FA,FA,FA,FA,FA,,,,,,
Id210,history,,,2,FA,FA,FA,FA,FA,FA,,,,,,
Id211,geography,,,5,CFA,CFA,CFA,CFA,CFA,CFA,,,,,,
Id212,history,,,1,CFA,CFA,CFA,FA,CFA,CFA,,,,,,
Id213,geography,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id214,geography,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id215,geography,,,4,FA,FA,FA,FA,FA,FA,,,,,,
Id216,politics,,,3,FA,FA,FA,FA,FA,FA,,,,,,
Id217,geography,,,2,CFA,CFA,CFA,CFA,CFA,CFA,,,,,,
Id218,geography,,,2,FA,FA,CFA,FA,CFA,FA,,,,,,
Id219,sports,,,3,FA,FA,FA,FA,FA,FA,,,,,,
Id220,geography,,,3,CFA,CFA,CFA,CFA,CFA,CFA,,,,,,
Id221,geography,,,1,FA,FA,FA,FA,FA,FA,,,,,,
