eid,category,shape,shape_type,size,sentence
Id25,culture,,,2,Granát Turnov proizvodi šperke; šperke su česki granati.
Id26,culture,,,4,J. H. Krchovský je autor Na samém konci. Na samém konci je báseň. Na samém konci je napisan na fasáda domu. fasáda domu je u nizozemské město Leiden.
Id27,culture,,,5,Ondřej Sekora je autor knihy. Knihy imaju lik Ferda Mraveneca i lik Brouka Pytlika. Ferda Mravenec je inspirisan hmyzom. Brouk Pytlík je inspirisan hmyzom.
Id28,culture,,,2,Film Štěstí ima Tatiana Vilhelmová i Pavel Liška kao glavne glumce.
Id29,sports,,,1,Zdeněk Nejedlý je Rudý dědek.
Id30,history,,,3,Karel IV je český král i izgradio Hladová zeď.
Id31,geography,,,2,Sněžka ima visinu 1603 metara.
Id32,culture,,,3,"Jáchym Topol je primio Státní cena za literaturu, a razlog je Citlivý člověk, a Citlivý člověk je román."
Id33,geography,,,2,Najveći poplav u ČR je nastala u godini 2002. Najveći poplav u ČR je trajala u poslednjih 100 godina.
Id34,geography,,,2,Česki Těšín je sedište organizacije. Česki Těšín je centar polske narodne manjine.
Id35,geography,,,3,"Frýdek-Místek je formiran od 5, Frýdek-Místek je formiran od 2 grada, Frýdek-Místek je formiran od 3 opštine."
Id36,history,,,3,"Pomnik je posvećen Američkim vojnicima. Pomnik se nalazi na Chodském námestu, a Chodské náměstí je u Plzni."
Id37,culture,,,3,Prašivka je lik iz Světa Harryhoho Pottera. Peter Pettigrew se transformuje u Prašivku. Prašivka je vrsta kryse.
Id38,history,,,2,Jindřich Nový je regionální historik i patriota Karlových Var.
Id39,history,,,1,Bitka na Biloj gori je u godini 1620.
Id40,geography,,,2,Škoda Auto je u Mladá Boleslav i Škoda Auto je automobilka.
Id41,culture,,,2,Noc na Karlštejně je filmingLocation Karlštejn i je film.
Id42,other,,,2,Cesta do hlubin študákovy duše je režisér Martin Frič.
Id43,geography,,,2,Trutnov ima reku Úpa. Úpa teče kroz Trutnov.
Id44,other,,,2,"Měsíční časopis je namijenjen za školáke i predškoláke, a nosi ime mateřídouška."
Id45,other,,,1,Časopis Vesmír informiše o věda.
Id46,geography,,,2,Lužná u Rakovníka sadrži Železniční muzeum. Železniční muzeum je u Lužná u Rakovníka.
Id47,culture,,,2,Český rozhlas Rádio Junior ima Ušoun Rušoun kao maskotu.
Id48,culture,,,2,Honzíkova cesta je dětská kníha koju je napisao Bohumil Říha.
Id49,other,,,1,Jim Čert svira akordeon.
Id50,culture,,,2,"Barbora Tachecí moderira Osobnost Plus, a Osobnost Plus je pořad v rozhlase."
Id51,other,,,1,Spolek Orel je katolicka sportovna organizacija.
Id52,sports,,,2,Hora Raná je centar paraglidinga i sportskog leta.
Id53,culture,,,1,Radio Beat je specijalizovan za rockovu muziku.
Id54,history,,,4,Vykopávky v Přerově su u Přerovu. Kosti su pronađene u Vykopávkama v Přerovu. Kosti pripadaju Mamutima. Kosti su u značajnom množství.
Id55,geography,,,1,Reka Vydra je u Národní Park Šumava.
Id56,geography,,,2,"Anděl Páně 2 je snimeno u gradu Ledči nad Sázavou, a taj grad se nalazi u Ledči nad Sázavou."
Id57,culture,,,1,Bob Hýsek popularizuje slam poeziju.
Id58,geography,,,1,Litomyšl ima simbol lilii.
Id59,culture,,,1,Slavonice je povezana sa tekstilnom industrijom.
Id60,geography,,,2,"Žatec ima reku Ohře, a Ohře teče kroz Žatec."
Id61,geography,,,1,Jablunkovský výběžek je na Česko slovensko polské trojmezí.
Id62,sports,,,4,Jaromír Vytopil je knihkupec. Jaromír Vytopil je najstariji. Jaromír Vytopil je najduže aktiven. Jaromír Vytopil je u Česká republika.
Id63,geography,,,2,Turnov ima reku Jizera. Jizera teče kroz Turnov.
Id64,sports,,,2,Česká hokejová liga ima novoime iz sezone Maxa liga i počinje 2024-08-01.
Id65,culture,,,3,Humpolec je povezan sa Hlinikom. Hlinik je lik iz Marečku podejte mi pero. Marečku podejte mi pero je film.
Id66,geography,,,3,"Rybník Bezdrev je rybník u ČR, a jeho velikost je 2."
Id67,culture,,,1,Večerníček je napisao Radek Pilař.
Id68,geography,,,2,Rozhledna nad Ústí nad Orlicí je Stříbrná krasavice i nalazi se u Ústí nad Orlicí.
Id69,culture,,,5,Michal Horáček je autor balad. Michal Horáček je zveřejnil. Michal Horáček je zatražil zhudebnění. široká veřejnost je cilj zatraženia zhudebnění. balady sú predmet zhudebnění.
Id70,geography,,,2,Kralupy nad Vltavou je na Praha Děčín. Praha Děčín je glavni trati.
Id71,culture,,,1,Kateřina Tučková je Žítkovska bohynja.
Id72,geography,,,2,Bečov nad Teplou sadrži Bečovsku botaničku baštu. Bečovsku botaničku baštu nalazi se u Bečovu nad Teplom.
Id73,geography,,,2,Havlíčkův Brod je na Sázavě. Sázava je reka.
Id74,geography,,,2,Teplice imaDominant Doubravka; Doubravka je tip hora.
Id75,sports,,,3,"Závod veteránů se održává na Českobrodský okruh a jeho startní rok je 2002, a on se koná pravidelně."
Id76,culture,,,7,"Luděk Novák je český historik umění. Luděk Novák je poznat za publikování studií. Publikování studií ima temu český malíř. Český malíř uključuje Mánes, Švabinský i Machek. Luděk Novák je osnovao výtvarná skupina Trasa."
Id77,history,,,4,"Vladimír Přibský je žurnalista i dramatik, a jeho pravo ime je Vladimír Řezáč, rođen v Přibyslavu."
Id78,geography,,,2,Římskokatolická farnost je u Brno venkov i njje se zove Pravlov.
Id79,geography,,,1,Rybník Španělák je u Okresu Hradec Králové.
Id80,culture,,,3,"Film ""Vrásky z lásky"" je usmeren od Jiří Strach, a Radoslav Brzobohatý i Jiřina Bohdalová su glavni glumci filma."
Id81,politics,,,2,Stanislav Rudolfský je predsednik Hnutí Dobrých Proměn.
Id82,other,,,5,"Teplická dopravní společnost operuje městskou hromadnou dopravu, příměstskou hromadnou dopravu a regionální hromadnou dopravu. Její název se změnil na Arriva Teplice dne 2013-01-01."
Id83,sports,,,7,"Marek Bárta je Češki sportista, diskař, a njegov rekord je 65.46 metara, a on je několikanásobný mistr České republiky u hod diskem."
Id84,culture,,,5,"Jan Kameníček je spisovatel i dramatik, a je český pokračovatel. Franz Kafka je njegov předchůdce."
Id85,culture,,,5,Vladimíra Klumparová je sklářská výtvarnice. Vladimíra Klumparová je česká. Vladimíra Klumparová živi v USA. Vladimíra Klumparová je aktivna od 1985. Vladimíra Klumparová je aktivna do 2003.
Id86,sports,,,3,"Češka fudbalska liga je Fortuna Liga, a Fortuna Liga važi od 2018-01-01 do 2024-12-31."
Id87,history,,,3,"Operace Dunaj je češki film i izdao se 2009. godine, a tema je invazija vojska Varšavskog sporazuma."
Id88,geography,,,2,Krušné hory je u severozapadu Čech i je pohoří.
Id89,geography,,,2,"Jezero Most je stvoreno zatopením lomu Most–Ležáky, a otvarilo se 2020."
Id90,sports,,,4,"Ondřej Perušič je deo Ondřej Perušič a David Schweiner, David Schweiner je deo Ondřej Perušič a David Schweiner, Ondřej Perušič a David Schweiner je postao svetski šampion u plažnoj odbojci, Ondřej Perušič a David Schweiner je postao svetski šampion u godini 2023."
Id91,culture,,,1,Robot je trueAuthor Josef Čapek.
Id92,history,,,1,Nuselský most je imel ime Most sebevrahů.
Id93,culture,,,1,Prvička česká hip hopová sólová deska ima naslov Frekvence P.H.A.T.
Id94,history,,,6,"Vojtěch Zikmund je hemičar, podnikatel i industrijač, a on je u zrodu česká společnost koja se bavi proizvodnjom i prodajom benzina, a on je češki."
Id95,geography,,,1,Svojkovske skale su u Českolipsku.
Id96,sports,,,4,"David Krejčí je Česki skibobista i ima 12 titula, od kojih je 12 mistar sveta."
Id97,culture,,,2,Českoje ocenjenje ima ime Zlatá stuha i odnosi se na knižnu tvorbu pro děti a mládež.
Id98,culture,,,3,"Akademija muzičkih umetnosti u Pragu ima fakultet DAMU, fakultet FAMU i fakultet HAMU."
Id99,sports,,,2,Česká basketbalová federace vodi košarku i radi u Češkoj republiki.
Id100,other,,,3,"Diváci znaju Radko John, a Radko John se pojavljuje u Na vlastní oči, a Na vlastní oči je investigativni program."
Id101,history,,,4,"František Palacký je český historik i politik, a Matice česká je zakladana od František Palacký."
Id102,culture,,,4,Ottův Slovník Naučný je fyzická encyklopedie. Ottův Slovník Naučný je v češtině. Ottův Slovník Naučný je největší. Ottův Slovník Naučný je nejobsáhlejší.
Id103,history,,,1,Najstarija politička strana v Čeških zemjach je osnovana 1848-01-01.
Id104,history,,,1,Národní listy su osnovani od strane Julius Grégr.
Id105,history,,,1,Hněvín je prvi put spomenut u godini 1248.
Id106,history,,,4,František Barvitius je Československ i inženjer. František Barvitius je doprinělo Walter Minor. Walter Minor je letecký motor.
Id107,history,,,1,Škoda je originalName Laurin & Klement.
Id108,history,,,7,"Františka Plamínková je politička, novinářka i feministka. Ona je československá i bila je aktivna u periodu 1918-1938. Njena izvršna datum je 1942-06-30, a kontekst izvršenja je Heydrichiáda."
Id109,politics,,,3,"Adam Vojtěch je česki političar i bivši ministar zdravstva, poznat po nastupu u takmičenju SuperStar."
Id110,culture,,,6,Česká situační komedie ima naslov Světáci. Světáci je izdan 1969. Světáci ima glumicu Bohdalová. Světáci ima glumicu Jirásková. Světáci ima glumicu Janžurová. Bohdalová Jirásková Janžurová formira slavna ženska trojica.
Id111,culture,,,1,Česká hudební cena Anděl simbolizuje soška Anděla.
Id112,culture,,,3,"Česki serial Sňatky z rozumu ima temu češko narodno seme, a to u 19. veku, u okviru tzv. narodnog buđenja."
Id113,geography,,,1,Moravskoslezski kraj ima glavni grad Ostrava.
Id114,history,,,2,"Karel IV je otac Václav IV, a Václav IV je sin Karel IV."
Id115,culture,,,7,"Český slavík je godišnja anketa koja meri popularnost českih pevača, českih pevačica i českih grupa, a predstavlja najveću u svojoj kategoriji, osnovan u 1996."
Id116,geography,,,5,"Veletržní palác je u Pražské Holešovice, je funkcionalismus, je među první a největší funkcionalistické stavby Prahy, originalPurpose je konání veletrhů, laterPurpose je sídlo podniků zahraničního obchodu."
Id117,culture,,,4,Výstaviště Praha je veletržní areál. Výstaviště Praha je v Česku. Výstaviště Praha je nejstarší. Výstaviště Praha je založeno 1891-01-01.
Id118,history,,,5,"Kateřina Bobková-Valentová je historička i pochodži iz Libereca, a je česka. Dobila je Cena rektora UK za každodenní život učitele a žáka jezuitského gymnázia."
Id119,other,,,4,"Petr Rychlý je glumac i moderira Natočto, a Natočto je zabavna i takmička televizijska emisija koju je proizvela TV Nova."
Id120,history,,,4,"Obdobje političkih promena u Čehoslovačkoj ima ime Sametova revolucija, počinje 1989-11-17 i završava 1989-12-29, a nalazi se u Čehoslovačkoj."
Id121,history,,,4,Prvi američki dnevnik na češkom | prviosnivač | František Boleslav Zdrůbek Prvi američki dnevnik na češkom | ime | Svornost Prvi američki dnevnik na češkom | jezik | čeština Prvi američki dnevnik na češkom | lokacija | Amerika
Id122,culture,,,8,"Časopis ""Nový Prostor"" ga izdaje ""Bezdomovci A Jiní Sociálně Znevýhodnění Lidé"", a oni dobijaju ""Prodejní Cena"". Ta cena se koristi za obezbeđivanje sopstvenih potreba, dobijanje radnih navika, obnovu radnih navika, ponovno uključivanje u društvo i ponovno uključivanje u radni život."
Id123,culture,,,2,Kapela Mig 21 ima pevača Jiří Macháček. Jiří Macháček je pevač kapele Mig 21.
Id124,culture,,,3,Bohouš Šebek je igrao u Pelíškama sa Miroslavom Donutilom.
Id125,culture,,,2,Rebel je u Havlíčkovom Brodu. Rebel je pivar.
Id126,culture,,,1,StarDance je moderiran od strane dvojice.
Id127,culture,,,3,Rumcajs je kreslený loupežník i je povezan z Jičínom. Rumcajs je Rumcajs.
Id128,culture,,,3,"""Slunce seno jahody"" je komedija, a Zdeněk Troška je njen režiser, a radnja se dešava u Hošticach."
Id129,geography,,,3,Právnicka fakulta je deo Univerzite Karlova i nalazi se na Čehovom mostu u Pragi.
Id130,geography,,,1,Krkonošský národní park je najviši vrh Sněžka.
Id131,geography,,,1,Antonín Dvořák je rođen u Nelahozevesu.
Id132,geography,,,1,Duleka je u Plzeňskom krayu.
Id133,geography,,,2,"Karel Poláček je autor od ""Bylo nás pět"" i rođen je u Rychnov nad Kněžnou."
Id134,geography,,,1,Orličke gore | najviši vrh | Velka Deštná
Id135,history,,,1,Poslanecká sněmovna Parlamentu České republiky je u Thunovský palác.
Id136,geography,,,1,Javořice je najvišji vrh.
Id137,culture,,,3,"Bankovka ima vrednost 500, ima valutu Kč i prikazuje Boženu Němcovu."
Id138,geography,,,2,Rozkoš je vodní nádrž. Vodní nádrž je blizu Babiččino údolí.
Id139,culture,,,2,"Divadlo Semafor je u Dejvice, a Dejvice je městská čtvrť."
Id140,geography,,,1,Dlouhé stráně je přečerpávací elektrárna.
Id141,geography,,,1,Nový Bor je poznat po stakleničnom industriji.
Id142,geography,,,2,Macocha je dio Punkevní jeskyně. Punkevní jeskyně je kompleks jeskina.
Id143,geography,,,3,"Prachovské skály je přírodní rezervace i je umístěno v Český ráj, a je známé pro pískovcová skalní města."
Id144,geography,,,2,Baťův kanál spaja Otrokovice i Sudoměřice.
Id145,sports,,,3,Zlatna podkova je događaj všestrannosti. Zlatna podkova je događaj spřeženja. Zlatna podkova je u Humpolecu.
Id146,geography,,,1,Muzej rekorda i kuriozita je u Pelhřimovu.
Id147,politics,,,4,Jindřich Vařeka je starosta u Příbramu od 2014-01-01 do 2019-12-31.
Id148,geography,,,2,"Horoušany je u Prahi východ, a Praha východ je okres."
Id149,geography,,,1,Kutná Hora je na Vrchlice.
Id150,other,,,2,Česko koristi kausalnu stopu za druge ne-zanatske djelatnosti; druge ne-zanatske djelatnosti imaju kausalnu stopu za troškove 60.
Id151,culture,,,4,"Čeština 2.0 je internetovni slovnik, Martin Kavka je osnovao Čeština 2.0, Čeština 2.0 zbira nove české výrazy i Čeština 2.0 zbira novotvary."
Id152,sports,,,1,Maxa liga je ledni hokej.
Id153,other,,,2,"Václav Klaus je napisao Modrá, nikoli zelená planeta, a Modrá, nikoli zelená planeta je knjiga."
Id154,geography,,,3,"Žimutice je u Českom Budějovicama, Žimutice je opština, a Česko Budějovice je okrug."
Id155,geography,,,3,"Olovnice je u Mělniku, Olovnice je opština, Mělník je okres."
Id156,other,,,3,"Odrůda David je kultivar hrušeň, a jeho výpěstování proběhlo v Česko, a zrání probíhá v prosinec."
Id157,culture,,,4,Koncept/Danae (Početí) je od autor František Kupka. Koncept/Danae (Početí) je od aukcijskog mesta Česká republika. Koncept/Danae (Početí) je od aukcijske cene 126500000. Koncept/Danae (Početí) je u stanju najdraže delo svih dob.
Id158,culture,,,4,"Fotograf Festival je fotografski festival, održava se u Prazi, počinje 2011. godine i održava se godišnje."
Id159,geography,,,3,"Kladníky je u obci Přerov, a Přerov je u okresu."
Id160,sports,,,4,Jan Šilinger je češki fotbalový obránce i igrao za FC Vysočina Jihlava u godini 2024.
Id161,geography,,,3,"Kostel svaté Heleny je u Krásný Lesu, u Česku, i on je jediný."
Id162,geography,,,1,CHKO Český kras je delimično u Prazi.
Id163,geography,,,2,Lažany je u Strakonice. Strakonice je okres.
Id164,history,,,4,"Severna železnica cara Ferdinanda je parostrojna železnica i nalazi se u češkim zemljama, a ona je prva."
Id165,sports,,,3,PSJ je većinski vlasnik FC Vysočina Jihlava. PSJ je generalni sponzor FC Vysočina Jihlava. FC Vysočina Jihlava je fudbalski klub.
Id166,culture,,,2,"Festival Votvírák je na ploči bývalého vojenského letiště Boží Dar, a plocha bývalého vojenského letiště Boží Dar je u zrušený vojenský výcvikový prostor Milovice-Mladá."
Id167,other,,,5,Živa je přírodovědecký časopis. Živa je v jazyku čeština. Živa se zaměřuje na popularizaci vědy. Živa je stále vycházející. Živa je nejstarší.
Id168,culture,,,5,"Památný strom je strom, a je zaštićen místními zákonnými předpisy. Zaštićenje je zbog mimořádného vzrůstu, stáří i společenské důležitosti."
Id169,geography,,,2,Areál Škoda Auto v Mladé Boleslavi ima autoput D10. D10 prolazi blizu areála Škoda Auto v Mladé Boleslavi.
Id170,other,,,1,Katapult ima basista Jiří Šindelář.
Id171,culture,,,1,Vertigo quintet je igrao jazz.
Id172,history,,,3,Bahna je každoroční prezentace Armáda České republiky za veřejnost.
Id173,geography,,,2,"Zamek Všetaty je u Rakovníku, a Rakovník je okresní město."
Id174,culture,,,2,Karetní hra Lóra se igra v Česku a primárně v Kladně.
Id175,culture,,,2,Vítězslav Nezval je autor Edison i Signál času.
Id176,other,,,2,Žufánek proizvodi OMG gin i Žufánek je lihovar.
Id177,culture,,,9,"Maxipes Fík je animovaný seriál iz Československa. Maxipes Fík ima lik Fík, koji je pas, i lik Ája, koja je devojčica. Maxipes Fík prikazuje avanture. Fík je prerastao i govori."
Id178,culture,,,5,Český večerníček ima naziv Krkonošské pohádky. Krkonošské pohádky ima lik Trautenberk. Krkonošské pohádky ima lik hajný. Krkonošské pohádky ima lik Anče. Krkonošské pohádky ima lik Kuba.
Id179,culture,,,3,"Jana Neruda je autor Povídky malostranské, Povídky malostranské je prozaické dílo i Povídky malostranské je nazvano po pražská čtvrť."
Id180,geography,,,3,Národní park České Švýcarsko je nejsevernější národní park v České republice.
Id181,culture,,,5,Devětsil je uměcki svaz. Devětsil je iz Česka. Devětsil je levicový. Devětsil je aktiven od 1920-01-01. Devětsil je aktiven do 1930-12-31.
Id182,culture,,,5,Anděl Páně je filmová pohádka. Anděl Páně je iz Česka. Jiří Strach je režisér Anděl Páně. Anděl Páně je iz 2005. Téma Anděl Páně je čert a anděl.
Id183,geography,,,3,"Černé jezero je ledovcové jezero i nalazi se u Českoj republiki, a ono je najveće."
Id184,geography,,,2,"Berounka se formira na spajanju Mže Radbuza i Úhlava Úslava, a Mže Radbuza i Úhlava Úslava su u Plzeňu."
Id185,geography,,,3,"Otava je rijeka koja se nalazi u zapadnoj i južnoj Češkoj, a ulivaju u Vltavu."
Id186,history,,,5,"Bitva u Slavkova je u Moravi, a ona se odigrala 2. decembra 1805. U njoj su učestvovali Francija i Rusko, a ona je klasifikovana kao slavna."
Id187,other,,,4,České dráhy je železniční dopravce. České dráhy je iz Češke republike. České dráhy je najveći. Ministerstvo dopravy České republiky je osnovalo České dráhy.
Id188,culture,,,4,"Pedro je žvýkačka, a on je proizveden u Československu tokom socijalizma. On ima pakovanje sa likom dečaka u šeširu."
Id189,culture,,,3,"Státna himna České republiky potiče iz Fidlovačke aneb Žádný hněv a žádná rvačka. Josef Kajetán Tyl je autor Fidlovačke aneb Žádný hněv a žádná rvačka, a Fidlovačka aneb Žádný hněv a žádná rvačka je kazalošna drama."
Id190,culture,,,6,"Miroslav Donutil je český herec, a v roli hlavní postavy je učestvoval v seriálu Doktor Martin, kotrež vysiela Česká televize."
Id191,culture,,,6,"Samotáři je komedija iz Češke, izdanija 2000. U filmu glumče su Ivan Trojan, Jiří Macháček i Saša Rašilov mladší."
Id192,history,,,5,"Dvoudílná česká historická komedie je vydana 1951-01-01, je žanr historická komedie, má 2 díly, Jan Werich hral obě hlavní postavy, a jejím názvem je Císařův pekař – Pekařův císař."
Id193,culture,,,5,"Jára Cimrman je fikcijski lik i genije, a on je češki. Jiří Šebánek je stvorio Jára Cimrmana, a Zdeněk Svěrák je stvorio Jára Cimrmana."
Id194,culture,,,3,"Zdeněk Jirotka je autor Saturnin, Saturnin je objavljen u 1942. godini i to je humoristički roman."
Id195,culture,,,4,Český kreslený večerníček ima naslov Bob a Bobek – králíci z klobouku. Bob a Bobek – králíci z klobouku ima likove králíci. Králíci ima broj 2. Králíci živi u klobouku.
Id196,culture,,,4,"Méďové je hraný seriál kotraž Václav Chaloupka stwará, a jeho cílová skupina su děti, a jeho hlavní postavy su tři malá medvíďata."
Id197,culture,,,3,"Česká televize je televizijska stanica ČT :D, a ČT :D je osnovana 2013-01-01 i ciljna publika je děti."
Id198,culture,,,3,Čeští jazykoví puristé su baroko a národní obrození; Čeští jazykoví puristé su designatedTermFor kapesník; čistonosoplena su isTermFor kapesník.
Id199,culture,,,7,"""Jedna ruka netleská"" je komedija iz Češke, izdanija 2003. David Ondříček je režirao, a u castu su bili Jiří Macháček, Ivan Trojan i Marek Taclík."
Id200,culture,,,5,"""Návrat idiota"" je romantična komedija iz Češke, koju je režirao Saša Gedeon, a objavljena je 1999. Film je inspirisan glavnom ličnošću iz knjige ""Idiot"" Dostojevskog."
Id201,culture,,,9,"Film Ondřej Trojan, ""Občanský průkaz"", je izdan 2010. godine, prikazuje život Petra, Popelke, Aleša i Míťe, a dešava se u periodu od 1973-01-01 do 1977-12-31, u kontekstu normalizacije."
Id202,culture,,,5,Jana Budař je napravila film Princ Mamánek. Film Princ Mamánek je izdan 2022. Princ Mamánek je filmová pohádka. Princ Mamánek je iz Češke. Jana Budař je napravila Princ Mamánek kao svoj prvi film.
Id203,culture,,,6,Česká televize proizvodi Svět pod hlavou. Svět pod hlavou je o Filipu Marvanu. Filip Marvan je igran od strane Václava Neužila. Filip Marvan je udaren automobilom. Filip Marvan doživl komu u 1982. Filip Marvan ima profesiju policajca.
Id204,culture,,,7,Dědictví aneb Kurvahošigutntag je filmová komedie. Dědictví aneb Kurvahošigutntag je z Česka. Dědictví aneb Kurvahošigutntag je z roku 1992. Věra Chytilová je režisér Dědictví aneb Kurvahošigutntag. Bohuš je igran od Bolek Polívka. Bohuš nasleduje velký majetek. zemřelý otec je předal velký majetek.
Id205,culture,,,5,Postřižiny je celovečerní film. Jiří Menzel je režisér Postřižiny. Postřižiny je vydan v roku 1980. Postřižiny je založen na knize Bohumila Hrabala. Zápletka Postřižiny je o pivovaru a rodině jeho správce za první republiky.
Id206,culture,,,6,"""Na samotě u lesa"" je komedija z Česka, režisí Jiří Menzel, a vyjavlena je v roce 1976. Vypráví o obyčejné pražské rodince Lavičkových, která se snaží výhodně získat domek na venkově."
Id207,culture,,,9,"""Tři veteráni"" je filmová pohádka z Česka, která byla vydána v roce 1983. Hlavními postavami jsou Pankrác, Bimbác a Servác. Pankrác, Bimbác a Servác jsou vysloužilí vojáci."
Id208,culture,,,5,Fimfárum je kniga. Fimfárum ima 17 priča. Fimfárum je humorističke bajke. Fimfárum je objavljena 1960. Jan Werich je autor Fimfárum.
Id209,culture,,,3,"Karel Čapek je autor Devatero pohádek, a Devatero pohádek je pohádka z roku 1932."
Id210,history,,,4,"Povídání o pejskovi a kočičce je napisan od Josef Čapek, a vyjde v roce 1929. Je to pohádková knížka s dvěma zvířecími postavi."
Id211,culture,,,4,Arnošt Lustig je český židovský spisovatel. Arnošt Lustig je publicista. Arnošt Lustig je autor Modlitba pro Kateřinu Horovitzovou. Modlitba pro Kateřinu Horovitzovou ima temu holokaust.
Id212,geography,,,2,Ašský výběžek je u zapadu Čech i proširuje se u teritorij Německa.
Id213,geography,,,4,"Dálnica D10 počinje u Prazi, prolazi kroz Mladu Boleslav i završava u Turnovu, a povezuje se sa drumskom mrežom."
Id214,culture,,,5,Teta je postava z českých pověstí. Teta je ćerka Krok. Teta je sestra Kazi. Teta je sestra Libuše. Teta može komunicirati sa duchy.
Id215,history,,,4,Alois Jirásek je autor Staré povesti české. Staré povesti české je za mládež. Staré povesti české je literarno obrađenje pověsti. Pověsti su iz različitih perioda češkog istorije.
Id216,history,,,6,"Přemysl Oráč je mitični vladar i češki, a bio je muž Libuše. Osnivač je dinastije Přemyslovci, koja je najstarija dinastija i vladala je Českom."
Id217,history,,,4,"Václav II. je budući český král. Václav II. je bio zatvoren u Bezdězu, a Bezděz je u Českolipsku. Zatvaranje Václava II. je bilo u 13. vijeku."
Id218,history,,,6,"Husákovy děti su iz Československa, rođene između 1970-01-01 i 1975-06-30. Husákovy děti su korišćene u publicističkom slengu. Husákova vláda je počela 1969-04-17."
Id219,culture,,,3,Viggo Mortensen je poznat za Trilogiju Pán prstenů. Viggo Mortensen je prisustvovao kao gost na 58. godišnjem Međunarodnom filmskom festivalu Karlovy Vary. godišnji Međunarodni filmski festival Karlovy Vary je iz 2024. godine.
Id220,geography,,,2,"Karlovy Vary je osnovan u ústiju rijeke Teplé, a rijeka Teplá teče u Ohře."
Id221,geography,,,1,Znojmo je rijeka koja teče kroz Dyje.
Id222,geography,,,2,Soos je Národní přírodní rezervace. Národní přírodní rezervace je blizu Františkovy Lázně.
Id223,culture,,,6,Magdalena Dobromila Rettigová je buditelka. Magdalena Dobromila Rettigová je spisovatelka. Magdalena Dobromila Rettigová je česká. Magdalena Dobromila Rettigová je autorka. Domácí kuchařka je autorka Magdalena Dobromila Rettigová. Domácí kuchařka je izdaná u 1826.
Id224,geography,,,1,Okres Svitavy je u Pardubickom krayu.
Id225,history,,,2,Ludvík Svoboda je postao predsednik 1968-01-01. Ludvík Svoboda je predsednik Československá socialistická republika.
Id226,history,,,3,Husitski politički i vjerski program ima cilj ispravljanje crkve. Husitski politički i vjerski program ima cilj ispravljanje kršćanske zajednice. Husitski politički i vjerski program se zove Četiri artikla praške.
Id227,geography,,,1,Národní divadlo moravskoslezské je u Ostrave.
Id228,geography,,,2,Slezsko je historická země i nalazi se severoistočno u Češkoj republiki.
Id229,culture,,,3,"Radka Vranková je umjetnica, a njena umjetnička imena je Radůza. Ona je češka pjevačica."
Id230,geography,,,3,"Česká Třebová je u Ústí nad Orlicí i Česká Třebová je grad, a Ústí nad Orlicí je okrug."
Id231,culture,,,3,"Akademija muzičkih umetnosti u Pragu sadrži DAMU, FAMU i HAMU."
