eid,category,shape,shape_type,size,sentence
Id81,politics,,,2,"Karel Plíhal je předseda Hnutí Dobrých Proměn, a Hnutí Dobrých Proměn má předsedu Karla Plíhala."
Id82,other,,,5,"Teplická dopravní společnost provozuje městskou, příměstskou a regionální hromadnou dopravu a změnila své jméno na Arriva Teplice v roce 2000."
Id83,sports,,,7,"Arnošt Lustig je Český sportovec, který se specializuje na diskařství a disciplínu hod diskem; je několikanásobný mistr České republiky a jeho osobní rekord je 65.46 metry."
Id84,culture,,,5,"Jiří Šindelář je český spisovatel a dramatik, který je považován za pokračovatele a je následovníkem Franz Kafka."
Id85,culture,,,5,"Václav Havel je česká sklářská výtvarnice, která žila v USA a její činnost probíhala v období od roku 1985 do roku 2003."
Id86,sports,,,3,"Česká fotbalová liga má alternativní název Fortuna Liga, která je platná od 2018-01-01 do 1421."
Id87,history,,,3,"Film Operace Dunaj je český film, který byl vydán v roce 1993 a jeho tématem je invaze vojsk Varšavské smlouvy."
Id88,geography,,,2,Krušné hory jsou pohoří a nacházejí se u Mostu sebevrahů.
Id89,geography,,,2,Mělník byl vytvořen zatopením lomu Most–Ležáky a jeho datum otevření je 2020.
Id90,sports,,,4,"Ondřej Perušič a David Schweiner jsou součástí Zdeněka Svěráka, který se stal mistrem světa v beach volleybalu v roce 2023."
Id91,culture,,,1,"Kateřina Bobková-Valentová je autorkou slova ""robot""."
Id92,history,,,1,Nuselský most měl předchozí název Plzeň.
Id94,history,,,6,"Miroslav Donutil je český chemik, podnikatel a průmyslník, který byl u zrodu české společnosti, která se zabývá výrobou a prodejem benzínu."
Id95,geography,,,1,Svojkovské skály se nacházejí v Ohřu.
Id96,sports,,,4,"Adam Vojtěch je český skibobista, který drží 12 titulů mistra světa."
Id99,sports,,,2,Česká basketbalová federace vede sport basketbal a působí v Ústeckém kraji.
Id100,other,,,3,"Diváci znají Václava Postráneckého, který se objevuje v pořadu Na vlastní oči, který je investigativní pořad."
Id101,history,,,4,"Aleš je český historik a politik, a je zakladatel Matice česká."
Id103,history,,,1,Nejstarší politická strana v českých zemích byla založena v roce 1996.
Id104,history,,,1,Národní listy byl založen Josef Jungmannem.
Id105,history,,,1,Krkonoše byla poprvé zmíněna v roce 1248.
Id106,history,,,4,"Jiří Wolker je Československý inženýr a přispěl k Walter Minor, který je letecký motor."
Id108,history,,,7,"Františka Plamínková je politička, novinářka a feministka s československým národním původem, která byla aktivní v období 1918-1938 a byla provedena v kontextu Heydrichiády v roce 2023."
Id109,politics,,,3,"Božena Němcová je český politik, která byla ministr zdravotnictví a je známá pro vystoupení v soutěži SuperStar."
Id110,culture,,,6,"Česká situační komedie Světáci byla vydána v roce 1969 a zahrnuje herečky Bohdalovou, Jiráskovou a Janžurovou; Marie Čermínová tvoří slavnou ženskou trojici."
Id112,culture,,,3,"Český seriál Sňatky z rozumu má téma české vlastenectví, které se týká období 2024-12-31, a také se dotýká tzv. národního obrození."
Id113,geography,,,1,Česko má hlavním městem Ostrava.
Id114,history,,,2,"Karel IV má syna Švabinský, a Švabinský je syna Karla IV."
Id115,culture,,,7,"Český slavík je roční průzkum, který měří popularitu a je největší, a jehož zakládací datum je 1953-01-01; cílí na české zpěváky, české zpěvačky a české skupiny."
Id116,geography,,,5,"Veletržní palác je umístěn na Nejvyšší bod Krkonoš, jeho architektonický styl je funkcionalismus, a je mezi první a největší funkcionalistické stavby Prahy; původně sloužil k konání veletrhů, později však byl sídlem podniků zahraničního obchodu."
Id117,culture,,,4,"Výstaviště Praha je veletržní areál, který byl založen dne 1891-01-01, nachází se v Liberec a je nejstarší."
Id118,history,,,5,"Krok je historička, pochází z Liberece a je Česká, a obdržela Cenu rektora UK za každodenní život učitele a žáka jezuitského gymnázia."
Id119,other,,,4,"Saša Gedeon je herec a moderuje Natočto, který je zábavný a soutěžní televizní pořad vyrobený TV Nova."
Id120,history,,,4,"Období politických změn v Československu, které se nazývá Sametová revoluce, začalo v roce 1980 a skončilo 29. prosince 1989 v Československu."
Id121,history,,,4,"První americký deník v češtině, jehož název je Svornost, byl napsán v češtině a jeho zakladatelem je František Boleslav Zdrůbek; tento deník se nachází ve Francii."
Id123,culture,,,2,"Kapela Mig 21 má zpěváka Gustáv Husáka, a Gustáv Husák je zpěvák kapely Mig 21."
Id124,culture,,,3,"Bohouš Šebek hraje Markéta Šílenou a jeho výskyt je v Pelíšky, kde také Markéta Šílená hrála."
Id125,culture,,,2,Rebel je pivovar a nachází se v Frýdku-Místku.
Id127,culture,,,3,Rumcajs je kreslený loupežník a je spojen s Kavčí hory.
Id128,culture,,,3,"Film Slunce seno jahody je komedií, který režíroval Zdeněk Troška a jeho děj se odehrává v Svatavě."
Id129,geography,,,3,"Právnická fakulta je součástí Univerzity Karlova a nachází se na Čechově mostu, který je v Sudoměřicích."
Id130,geography,,,1,Hradec Králové má nejvyšší vrchol Sněžka.
Id131,geography,,,1,Antonín Dvořák se narodil v Rakousku.
Id132,geography,,,1,Liberecký kraj se nachází v Plzeňském kraji.
Id133,geography,,,2,Berenika Kohoutová je autorkou díla Bylo nás pět a narodila se v Rychnově nad Kněžnou.
Id134,geography,,,1,Hrad Zvíkov je nejvyšší vrchol Orlických hor.
Id135,history,,,1,Poslanecká sněmovna Parlamentu České republiky má sídlo v Vrchlicích.
Id136,geography,,,1,Javořice je nejvyšší vrchol severozápadních Čech.
Id137,culture,,,3,"Bankovka má hodnotu 2 a měnu Kč, a zobrazuje Boženu Němcovou."
Id138,geography,,,2,Vodní nádrž má jméno Rozkoš a nachází se poblíž Soč.
Id139,culture,,,2,"Divadlo Semafor se nachází v Zlínském kraji, který je městskou čtvrtí."
Id141,geography,,,1,Jablunkovský výběžek je známý pro sklářský průmysl.
Id142,geography,,,2,"Vltavské Kaskády je součástí Punkevní jeskyně, která je komplexem jeskyní."
Id143,geography,,,3,"Prachovské skály jsou přírodní rezervace, nacházejí se v Praze a jsou známé pískovcovými skalními městy."
Id144,geography,,,2,Vajoletky spojuje Otrokovice a Sudoměřice.
Id145,sports,,,3,Zlatá podkova je jezdecká všestrannost a spřežení a koná se na hrad Kost.
Id146,geography,,,1,Muzeum rekordů a kuriozit se nachází v Jabloneci nad Nisou.
Id147,politics,,,4,Jindřich Vařeka je starosta v Příbramu od roku 2014-01-01 do roku 1960.
Id148,geography,,,2,"Pardubice se nachází v Praha východ, který je okres."
Id149,geography,,,1,Česko má řeku Vrchlice tekoucí přes sebe.
Id150,other,,,2,"Otrokovice používá kauzální sazbu pro jiné než řemeslné živnosti, a tato sazba pro výdaje je 60."
Id151,culture,,,4,"Čeština 2.0 je internetový slovník, který založila Ulrika von Levetzow a sbírá nové české výrazy a novotvary."
Id153,other,,,2,"Martin Kavka napsal knihu Modrá, nikoli zelená planeta."
Id154,geography,,,3,"Území Česka je obec a nachází se v České Budějovicích, které jsou okres."
Id155,geography,,,3,"Černé jezero je obec a nachází se v Mělníku, který je okres."
Id156,other,,,3,"Odrůda David je odrůda hrušeň, byla vyvinuta v Orlických horách a zralá je v prosincu."
Id157,culture,,,4,"Dílo Conception/Danae (Početí) je autorem František Kupka, bylo vyloženo na aukci v České republice za cenu 2 a jeho stav je nejdražší dílo všech dob."
Id158,culture,,,4,"Fotograf Festival je fotografický festival, který se koná v Plzni a začal v roce 2011, a koná se ročně."
Id159,geography,,,3,"Laka je obec, která se nachází v Přerově, který je okres."
Id160,sports,,,4,"Karel Kryl je český fotbalový obránce, který hrál pro FC Vysočina Jihlava v roce 2024."
Id161,geography,,,3,Kostel svaté Heleny se nachází v Královehradeckém kraji v Česku a je jediný.
Id162,geography,,,1,CHKO Český kras je částečně umístěna v Česku.
Id163,geography,,,2,"Lažany se nachází v Krkonošském národním parku, který je okres."
Id164,history,,,4,"První parostrojní železnice v českých zemích, Severní dráha císaře Ferdinanda, je parostrojní železnice a nachází se v Česku."
Id166,culture,,,2,"Festival Votvírák se koná na ploše bývalého vojenského letiště Boží Dar, která se nachází v Československu."
Id169,geography,,,2,"Areál Škoda Auto v Mladé Boleslavi má jako silnici Ještěd, a Ještěd prochází blízko areálu Škoda Auto v Mladé Boleslavi."
Id170,other,,,1,Skupina Katapult má Ivan Trojan jako bassguitistu.
Id173,geography,,,2,Zámek Všetaty se nachází v okresním městě zámek Všetaty.
Id174,culture,,,2,Karetní hra Lóra se primárně hraje v Kladně a hraje se v Středočeském kraji.
Id175,culture,,,2,Edison je autorem Karel Čapek a Signál času je také autorem Karel Čapek.
Id177,culture,,,9,"Animovaný seriál Maxipes Fík pochází z Královéhradeckého kraje a zobrazuje příhody; jeho postavy jsou Fík, který je pes a je přerostlý a mluvící, a Ája, která je holčička."
Id179,culture,,,3,"Karel Čapek je autor Povídek malostranské, které jsou prozaické dílo a jsou pojmenovány po pražské čtvrti."
Id180,geography,,,3,Budova hlavního nádraží v Praze je nejsevernější národní park v České republice a má vlastnost nejsevernější.
Id181,culture,,,5,"Devětsil je umělecký svaz, který pochází z Moravy, je levicový a byl aktivní od 1920-01-01 do 1930-12-31."
Id182,culture,,,5,"Filmová pohádka Anděl Páně pochází z Československa, byl režírovan Jiří Strach a byl vydán v roce 2005, přičemž jeho téma je čert a anděl."
Id183,geography,,,3,"Černé jezero je ledovcové jezero, nachází se v Jičíně a je největší."
Id184,geography,,,2,"Berounka vznikla spojení s Krásným Lesem, který se nachází v Plzni."
Id185,geography,,,3,"Otava je řeka, která teče do Blanice a nachází se v západních a jižních Čechách."
Id186,history,,,5,"Bitva u Slavkova, která se odehrála v roce 2000 v Moravě, byla slavná a účastnami byly Francie a Rusko."
Id187,other,,,4,"České dráhy je železniční dopravce, který je největší a jeho země je Kutná Hora, a Ministerstvo dopravy České republiky založilo České dráhy."
Id188,culture,,,4,Žvýkačka Pedro byla vyrobena v Libereci během socialismu a má obal s postavou chlapečka v sombréru.
Id189,culture,,,3,"Státní hymna České republiky pochází z divadelní hry Fidlovačka aneb Žádný hněv a žádná rvačka, kterou napsala Radka Vranková."
Id190,culture,,,6,"Jiří Menzel je český herec a v seriálu Doktor Martin, který vysílá Česká televize, hraje hlavní postavu."
Id191,culture,,,6,"Film Samotáři je komedie z České republiky, který byl vydán v roce 2000 a jehož herci jsou Bohdalová Jirásková, Janžurová, Jiří Macháček a Saša Rašilov mladší."
Id192,history,,,5,"Dvoudílná česká historická komedie s názvem Císařův pekař – Pekařův císař, která má žánr historická komedie a složí se z 2 dílů, byla vydána 1951-01-01 a Stanislav Rudolfský v ní ztvárnil obě hlavní postavy."
Id193,culture,,,5,"Jára Cimrman je fikční postava a génius, jehož národnost je česká, a postavu Jára Cimrmana vytvořili Přemysl Otakar II a Zdeněk Svěrák."
Id194,culture,,,3,"Jiří Macháček je autor románu Saturnin, který byl publikován v roce 1942 a jehož žánr je humoristický román."
Id195,culture,,,4,"Český kreslený večerníček má název Bob a Bobek – králíci z klobouku, a tento kreslený večerníček obsahuje králíky, které jsou celkem 4 a žijí v klobouku."
Id196,culture,,,4,"Praotec Čech vytvořil Méďové, který je hraný seriál určený pro děti a jeho hlavními postavami jsou tři malá medvíďata."
Id197,culture,,,3,"Česká televize má stanici ČT :D, která byla založena dne 1977-12-31 a cílovou skupinou jsou děti."
Id199,culture,,,7,"Film Jedna ruka netleská je komedie z Česka, který byl vydán v roce 2003 a režíroval David Ondříček; v něm hrají Jiří Macháček, Ivan Trojan a Svatá Anna."
Id200,culture,,,5,"Film Návrat idiota je romantická komedie z Česká, který režíroval Jakub Prachař a byl vydán v roce 1999, a je inspirován hlavní postavou z Dostojevského kníhy Idiot."
Id201,culture,,,9,"Ondřej Trojan režíroval film Občanský průkaz, který byl vydán v roce 2010, zobrazuje životy Petra, Popelky, Petra Macha a Míti, jeho děj se odehrává v období 1973-01-01 až 1977-12-31 a je v historickém kontextu normalizace."
Id202,culture,,,5,"Jana Budař vytvořila film Princ Mamánek, který byl vydán v roce 2020, je filmovou pohádkou a pochází z České republiky, a je také její debutový film jako režisérka."
Id203,culture,,,6,"Česká televize produkuje Svět pod hlavou, který je o Filipu Marvanovi, který je hraný Stanislavem Rudolfským, a Filip Marvan byl policista, který se v roce 1982 ocitl v kómatu po úrazu autem."
Id204,culture,,,7,"Dědictví aneb Kurvahošigutntag je filmová komedie z Česka, která byla vydána dne 1415-07-06 a režírovala Věra Chytilová; Bohuš ho hrál Bolek Polívka a Bohuš dědí velký majetek od zemřelého otce."
Id205,culture,,,5,"Celovečerní film Postřižiny je režie Adolf Szczyzycki, byl vydán v roce 1980 a je založen na knize Bohumila Hrabala, jehož děj se týká pivovaru a rodiny jeho správce za první republiky."
Id206,culture,,,6,"Film Na samotě u lesa je komedie z Česka, který režíroval Jiří Menzel a byl vydán 1951-01-01; vypráví o obyčejné pražské rodince Lavičkových, jejichž cílem je výhodně získat domek na venkově."
Id207,culture,,,9,"Filmová pohádka Tři veteráni pochází z Orlice a byla vydána v roce 1983, a má hlavní postavy Pankrác, Bimbác a Servác, kteří jsou vysloužilí vojáci."
Id208,culture,,,5,"Kniha s názvem Fimfárum, která je humoristické pohádky, byla publikována v roce 1960 a má dva příběhy, a její autorem je Jan Werich."
Id209,culture,,,3,"Milada Horáková je autorkou Devatero pohádek, které bylo publikováno v roce 1932 a jeho žánr jsou pohádky."
Id210,history,,,4,"Povídání o pejskovi a kočičce je autorem Josef Čapek, bylo publikováno v roce 1929, patří do žánru pohádková knížka a obsahuje 8 zvířecích postav."
Id211,culture,,,4,"Karel Klostermann je český židovský spisovatel a publicista, který napsal knihu Modlitba pro Kateřinu Horovitzovou, která má téma holokaustu."
Id212,geography,,,2,Ašský výběžek je v západě Čech a rozšiřuje se do Strašnice.
Id213,geography,,,4,"Dálnice D10 začíná v Praze, prochází Hradec Králové a končí v Turnově, a připojuje se k silniční síti."
Id214,culture,,,5,"Postava z českých pověstí má jméno Teta, která je dcera Krok a sestra Radůzy a Libuše, a Teta může komunikovat s duchy."
Id215,history,,,4,"Karel Poláček je autorem Starých pověstí české, které jsou zaměřené na mládež a zpracovávají pověsti z různých období českých dějin."
Id216,history,,,6,"Přemysl Oráč je český mytický vůdce, který založil dynastii Přemyslovci, a jeho manželkou byla Libuše; Přemyslovci jsou nejstarší dynastie, která vládla na Brno venkov."
Id217,history,,,4,"Václav II. bude českým králem, byl vězněním v Bezdězi, který se nachází v Českolipsku, a jeho vězení proběhlo v roce 1957-12-31."
Id218,history,,,6,"Husákovy děti se odkazují na děti, které se narodily v Moravě mezi 1970-01-01 a 1975-06-30, a byly použity v publicistickém slangu, zatímco Husákova vláda začala 1969-04-17."
Id219,culture,,,3,"Viggo Mortensen je známý z Trilogie Pán prstenů a navštívil 58. ročník Mezinárodního filmového festivalu Karlovy Vary, který se konal v letech 1950-01-01 až 2000-12-31."
Id220,geography,,,2,Karlovy Vary má za místo založení Československo a říčka Teplá teče do Ohře.
Id221,geography,,,1,"Znojmo je město, kterým protékají řeky Soutok, Labe a Ploučnice."
Id222,geography,,,2,Národní přírodní rezervace má jméno Soos a nachází se poblíž Ostrava.
Id223,culture,,,6,"Magdalena Dobromila Rettigová je česká buditelka a spisovatelka, která je známá jako autorka, a její kniha Domácí kuchařka byla publikována v roce 2023."
Id224,geography,,,1,Okres Svitavy se nachází v České republice.
Id225,history,,,2,Václav Klaus se stal prezidentem 1968-01-01 a byl prezidentem Československé socialistické republiky.
Id227,geography,,,1,Národní divadlo moravskoslezské má sídlo v okresu Litoměřice.
Id228,geography,,,2,Kraj Vysočina je historická země a nachází se severovýchod v České republice.
Id229,culture,,,3,Adolf Szczyzycki je česká zpěvačka a její umělecké jméno je Radůza.
Id230,geography,,,3,"Vysočina je město a nachází se v Ústí nad Orlicí, které je okres."
Id233,culture,,,1,Kytice z pověstí národních má autora Zdeněk Troška.
Id234,history,,,2,Prezidentské dekrety byly autorizovány Václavem IV a jejich časový rozsah je 1940-01-01 až 1945-12-31.
Id235,geography,,,1,Morava se nachází v Zlínském kraji.
Id236,geography,,,1,Lázeňská léčebna Mánes se nachází v Zámku Zásmuky.
Id237,geography,,,1,Lužná u Rakovníka se nachází v Libereckém kraji.
Id238,geography,,,1,Vyškov se nachází v Turnově.
Id239,geography,,,1,Pivovar Gambrinus má sídlo na československém území.
Id240,geography,,,1,Praha východ se nachází v Karlovarském kraji.
Id241,history,,,3,"Protektorát Čechy a Morava je součástí Svojkovských skal, byl okupován nacistickým Německem v období 1939-03-15/1945-05-08."
Id242,geography,,,2,"Baťův Mrakodrap je zatopený lom, který se nachází v okresu Beroun."
Id243,geography,,,1,Mariánské Lázně se nachází v Jihlavě.
Id244,geography,,,1,Okres Nový Jičín se nachází v Praze.
Id245,culture,,,2,Host do domu je časopis a jeho publikace začala 1953-01-01.
Id246,geography,,,1,Chodské náměstí se nachází v Vysočině.
Id247,geography,,,1,Chráněná krajinná oblast Křivoklátsko se nachází v Karlových Varech.
Id248,other,,,2,Orlice park shopping je obchodní centrum a nachází se v Zámku Zásmuky.
Id249,geography,,,1,Strakonice se nachází v historickém jádru města Prostějova.
Id250,geography,,,1,Nelahozeves se nachází v okresu Náchod.
Id252,geography,,,1,Česko se nachází v Královéhradeckém kraji.
Id253,history,,,1,Saša Rašilov mladší je autorem Staré pověsti české.
Id254,geography,,,1,Baťův Mrakodrap se nachází v Olomouckém kraji.
Id258,history,,,2,Přemysl Oráč je spisovatel a je český.
Id259,geography,,,1,Univerzita Tomáše Bati se nachází v Kraji Pardubický.
Id260,other,,,1,TV Nova založil Ivan Trojan.
Id263,culture,,,2,"Babička je autorkou Praotce Čech, který napsal Babičku."
Id264,history,,,1,Berenika Kohoutová je významný teolog.
Id265,geography,,,2,Plechý je součástí Ohře a jeho výška je 1378 metrů.
Id266,geography,,,1,Cejpův dům se nachází v Plzni.
Id267,history,,,4,"Kazi je český voják a vojenský stíhací pilot, který zemřel v důsledku leteckého neštěstí, které se stalo během demonstrativního letu."
Id269,culture,,,2,Kdyby tisíc klarinetů je kompozice Juliuse Grégra a Julius Grégr složil hudbu pro Kdyby tisíc klarinetů.
Id270,geography,,,1,Novomlýnská nádrž se nachází na řece Lažany.
Id271,geography,,,1,Nové Mitrovice se nachází v Mladé Boleslav.
Id272,geography,,,1,Nová Bystřice se nachází na hranici se Slanskou horou.
Id273,history,,,2,Bohdalová Jirásková Janžurová je student a protikomunistický odbojář.
Id274,geography,,,1,Úpatí Krušných hor je blízko Českých Budějovic.
Id276,culture,,,1,Smrt krásných srnců je autorem Boleslav I.
Id277,geography,,,2,Zličín je městská část a je součástí Zelené hory.
Id278,history,,,1,Jihomoravský kraj má původní název vzhled a vývoj České Lípy.
Id279,culture,,,4,"Vojtěch Zikmund je kouzelník a zúčastnil se talentové show Česko Slovensko má talent, která je slavná."
Id280,history,,,2,Berenika Kohoutová zavedla povinnou školní docházku na území Česka.
Id281,geography,,,1,Hrad Pernštejn se nachází v okresu Chrudim.
Id283,geography,,,1,Tatra má sídlo v Kutné Horě.
Id284,politics,,,3,"Ferdinand d'Este byl prezident a Edvard Beneš byl ministr zahraničí, a Edvard Beneš byl ministr během prezidentského období Ferdinanda d'Este."
Id287,culture,,,1,Kabát má původní město Strašnice.
Id288,geography,,,1,Škoda byla založena v Náměstí Republiky v Plzni.
Id289,history,,,3,Karolinum je budova Karlovy univerzity a je nejstarší budova.
Id290,culture,,,1,Boleslav I. je sochař.
Id291,culture,,,1,Kateřina Hešová hrála v Divadle Na zábradlí.
Id292,history,,,1,Tomáš Baťa založil společnost v Plzni.
Id293,history,,,1,Adolf Szczyzycki je autorem osudů dobrého vojáka Švejka za světové války.
Id294,culture,,,3,"Petřín má monument Pomník Karla Hynka Máchy, který upomíná J. H. Krchovského, a J. H. Krchovský je český básník."
Id295,geography,,,2,Novodobá těžba ovlivňuje okres Trutnov a je typem uranu.
Id296,geography,,,1,Kotel je nazván rozhledna.
Id297,history,,,1,Mánes má přezdívku Básník s kytarou.
Id298,geography,,,3,"Sokolov se nachází v Babiččinu údolí, které je místem spojení Ohře a Svatavy."
Id299,geography,,,3,"Cejpův dům, který je Renesanční městský palác, je umístěn na Malé náměstí a Dlouhá ulice a nachází se v Hněvíně."
Id300,history,,,2,Zemský úřad měl předchozí umístění v hradě Zvíkov a předchozí sídlo v Místodržitelském paláci.
Id301,history,,,2,Uherské Hradiště je slavně známé a je přímo propojeno s pražským vrchním soudem.
Id303,politics,,,3,"Jiří Kobza vlastní Mladou frontu a mediální skupinu Mafra, a jeho vlastnictví začalo 1. ledna 2013."
Id304,culture,,,3,"Václav Havel oznámil U Prdlavky, která je zastávkou a patří do pražské městské hromadné dopravy."
Id306,history,,,3,"Gavrilo Princip byl atentátník, je slavný a byl vězněn ve Sněžce."
Id307,geography,,,3,Televizní vysílač Ještěd je televizní vysílač a nachází se poblíž města Rozkoš.
Id308,geography,,,2,"Jan Kameníček, architekt, navrhl Žižkovský vysílač."
Id309,geography,,,2,"Labe se setkává s Orlice, a Orlice je v místě slynuty Mladá Boleslav."
Id310,culture,,,1,Jiří Strach má vlastnost chladna z rána.
Id311,culture,,,3,"Prago Union obdržela Anděl Award za Dezorient Express, a tato odměna byla udělená v roce 1945."
