eid,category,shape,shape_type,size,sentence,sentence_1,sentence_2,sentence_3,sentence_4,sentence_5,raw_response,raw_response_1,raw_response_2,raw_response_3,raw_response_4,raw_response_5
Id148,geography,,,2,CFA,CFA,FA,FA,FI,FA,,,,,,
Id149,geography,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id150,other,,,2,FA,FA,FA,CFA,FA,CFA,,,,,,
Id151,culture,,,4,CFA,CFA,CFA,CFA,CFA,FA,,,,,,
Id153,other,,,2,FA,FA,FA,FA,FA,CFA,,,,,,
Id154,geography,,,3,FA,FA,FA,FA,FA,FA,,,,,,
Id155,geography,,,3,FA,FA,FA,FA,FA,FA,,,,,,
Id156,other,,,3,FA,FA,CFA,CFA,FI,FA,,,,,,
Id157,culture,,,4,FA,FA,FA,FA,FA,FA,,,,,,
Id158,culture,,,4,FA,FA,FA,FA,FA,FA,,,,,,
Id159,geography,,,3,FA,FA,FA,FA,FA,FA,,,,,,
Id160,sports,,,4,FA,FA,FA,FA,FA,FA,,,,,,
Id161,geography,,,3,CFA,CFA,FA,FA,FA,FA,,,,,,
Id162,geography,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id163,geography,,,2,FA,FA,FA,FA,FA,FI,,,,,,
Id164,history,,,4,FA,FA,FA,CFA,FA,FA,,,,,,
Id166,culture,,,2,FA,FA,FA,CFA,FA,CFA,,,,,,
Id169,geography,,,2,FA,FA,CFA,CFA,CFA,CFA,,,,,,
Id170,other,,,1,FI,FI,FI,FI,FI,CFA,,,,,,
Id173,geography,,,2,CFA,CFA,CFA,FA,CFA,CFA,,,,,,
Id174,culture,,,2,FA,FA,CFA,FA,FA,FA,,,,,,
Id175,culture,,,2,CFA,CFA,FA,FA,CFA,CFA,,,,,,
Id177,culture,,,9,FA,FA,FA,FA,FA,FA,,,,,,
Id179,culture,,,3,FA,FA,FA,FA,FA,FA,,,,,,
Id180,geography,,,3,FA,FA,FA,FA,CFA,FA,,,,,,
Id181,culture,,,5,FA,FA,FA,FA,FA,FA,,,,,,
Id182,culture,,,5,FA,FA,FA,FA,FA,FA,,,,,,
Id183,geography,,,3,FA,FA,FA,FA,FA,FA,,,,,,
Id184,geography,,,2,FA,FA,FA,FA,FA,FA,,,,,,
Id185,geography,,,3,CFA,CFA,FA,FA,FA,FA,,,,,,
Id186,history,,,5,FA,FA,FA,FA,FA,FA,,,,,,
Id187,other,,,4,FA,FA,CFA,FA,FA,FA,,,,,,
Id188,culture,,,4,FA,FA,FA,FA,FA,FA,,,,,,
Id189,culture,,,3,FA,FA,FA,FA,FA,FA,,,,,,
Id190,culture,,,6,FA,FA,FA,FA,FA,FA,,,,,,
Id191,culture,,,6,FA,FA,FA,FA,FA,FA,,,,,,
Id192,history,,,5,FA,FA,FA,FA,FA,FA,,,,,,
Id193,culture,,,5,FA,FA,FA,FA,FA,FA,,,,,,
Id194,culture,,,3,FA,FA,FA,CFA,FA,FA,,,,,,
Id195,culture,,,4,FA,FA,FA,FA,FA,FA,,,,,,
Id196,culture,,,4,FA,FA,FA,FA,FA,FA,,,,,,
Id197,culture,,,3,FA,FA,CFA,CFA,CFA,CFA,,,,,,
Id199,culture,,,7,FA,FA,FA,FA,FA,FA,,,,,,
Id200,culture,,,5,FA,FA,FA,FA,FA,FA,,,,,,
Id201,culture,,,9,FA,FA,FA,FA,FA,FA,,,,,,
Id202,culture,,,5,FA,FA,FA,FA,FA,FA,,,,,,
Id203,culture,,,6,FA,FA,FA,FA,FA,FA,,,,,,
Id204,culture,,,7,FA,FA,FA,FA,FA,FA,,,,,,
Id205,culture,,,5,FA,FA,FA,FA,FA,FA,,,,,,
Id206,culture,,,6,FA,FA,FA,FA,FA,FA,,,,,,
Id207,culture,,,9,FA,FA,FA,FA,FA,FA,,,,,,
Id208,culture,,,5,FA,FA,FA,FA,FA,FA,,,,,,
Id209,culture,,,3,FA,FA,FA,FA,FA,FA,,,,,,
Id210,history,,,4,FA,FA,FA,FA,FA,FA,,,,,,
Id211,culture,,,4,FA,FA,FA,FA,FA,FA,,,,,,
Id212,geography,,,2,FA,FA,FA,FA,FA,FA,,,,,,
Id213,geography,,,4,FA,FA,FA,FA,FA,FA,,,,,,
Id214,culture,,,5,FA,FA,FA,FA,FA,CFA,,,,,,
Id215,history,,,4,FA,FA,FA,FA,FA,FA,,,,,,
Id216,history,,,6,FA,FA,FA,FA,FA,FA,,,,,,
Id217,history,,,4,FA,FA,FA,FA,FA,FA,,,,,,
Id218,history,,,6,FA,FA,FA,FA,FA,FA,,,,,,
Id219,culture,,,3,FA,FA,FA,FA,CFA,FA,,,,,,
Id220,geography,,,2,FA,FA,FA,FA,FA,FA,,,,,,
Id221,geography,,,1,FI,FI,FA,FA,FA,FA,,,,,,
Id222,geography,,,2,FA,FA,CFA,FA,CFA,CFA,,,,,,
Id223,culture,,,6,FA,FA,FA,FA,FA,FA,,,,,,
Id224,geography,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id225,history,,,2,CFA,CFA,FA,CFA,FA,FA,,,,,,
Id227,geography,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id228,geography,,,2,FA,FA,FA,FA,FA,FA,,,,,,
Id229,culture,,,3,FA,FA,FA,FA,FA,FA,,,,,,
Id230,geography,,,3,FA,FA,FA,FA,CFA,FA,,,,,,
Id233,culture,,,1,FI,FI,FI,FA,FI,FI,,,,,,
Id234,history,,,2,CFA,CFA,FA,FA,FA,CFA,,,,,,
Id235,geography,,,1,FA,FA,FA,FA,FI,FI,,,,,,
Id236,geography,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id237,geography,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id238,geography,,,1,FA,FA,FI,FA,FA,FA,,,,,,
Id239,geography,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id240,geography,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id241,history,,,3,CFA,CFA,CFA,CFA,FA,CFA,,,,,,
Id242,geography,,,2,FA,FA,FA,CFA,FA,FI,,,,,,
Id243,geography,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id244,geography,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id245,culture,,,2,FA,FA,FI,FI,FA,FI,,,,,,
Id246,geography,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id247,geography,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id248,other,,,2,FA,FA,FA,FA,FA,FA,,,,,,
Id249,geography,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id250,geography,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id252,geography,,,1,FI,FI,FA,FA,FA,FA,,,,,,
Id253,history,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id254,geography,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id258,history,,,2,FA,FA,FA,FA,FI,FA,,,,,,
Id259,geography,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id260,other,,,1,FA,FA,FI,FA,FA,FA,,,,,,
Id263,culture,,,2,CFA,CFA,CFA,CFA,CFA,CFA,,,,,,
Id264,history,,,1,FA,FA,FI,FI,FI,FA,,,,,,
Id265,geography,,,2,FA,FA,FI,FI,FI,FA,,,,,,
Id266,geography,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id267,history,,,4,FA,FA,FA,FA,FA,FA,,,,,,
Id269,culture,,,2,CFA,CFA,CFA,CFA,CFA,CFA,,,,,,
Id270,geography,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id271,geography,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id272,geography,,,1,FA,FA,FA,FA,FI,FA,,,,,,
Id273,history,,,2,FA,FA,FA,FA,FA,FA,,,,,,
Id274,geography,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id276,culture,,,1,FI,FI,FI,FI,FA,FA,,,,,,
Id277,geography,,,2,CFA,CFA,FA,CFA,FA,FA,,,,,,
Id278,history,,,1,FA,FA,FI,FI,FA,FI,,,,,,
Id279,culture,,,4,CFA,CFA,FA,FA,FA,FA,,,,,,
Id280,history,,,2,FA,FA,FI,FA,FA,FI,,,,,,
Id281,geography,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id283,geography,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id284,politics,,,3,CFA,CFA,CFA,FA,CFA,FA,,,,,,
Id287,culture,,,1,FI,FI,FA,FA,FA,FA,,,,,,
Id288,geography,,,1,FA,FA,FA,FI,FA,FA,,,,,,
Id289,history,,,3,FA,FA,FA,FA,FA,FA,,,,,,
Id290,culture,,,1,FI,FI,FI,FI,FI,FI,,,,,,
Id291,culture,,,1,FA,FA,FA,FA,FI,FA,,,,,,
Id292,history,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id293,history,,,1,FA,FA,FI,FA,FA,FA,,,,,,
Id294,culture,,,3,FA,FA,FA,FA,FA,FA,,,,,,
Id295,geography,,,2,FA,FA,FA,CFA,FA,FA,,,,,,
Id296,geography,,,1,CFA,CFA,CFA,CFA,CFA,CFA,,,,,,
Id297,history,,,1,FA,FA,FI,FA,FA,FA,,,,,,
Id298,geography,,,3,FA,FA,FA,FA,FA,FA,,,,,,
Id299,geography,,,3,CFA,CFA,CFA,CFA,CFA,CFA,,,,,,
Id300,history,,,2,FA,FA,CFA,CFA,FA,FA,,,,,,
Id301,history,,,2,FA,FA,FA,CFA,CFA,CFA,,,,,,
Id303,politics,,,3,CFA,CFA,CFA,FA,CFA,FA,,,,,,
Id304,culture,,,3,FA,FA,FA,FA,CFA,FA,,,,,,
Id306,history,,,3,FA,FA,FA,CFA,FA,FA,,,,,,
Id307,geography,,,3,CFA,CFA,FA,CFA,CFA,FA,,,,,,
Id308,geography,,,2,FA,FA,CFA,CFA,FA,FA,,,,,,
Id309,geography,,,2,FA,FA,FA,FA,FI,FA,,,,,,
Id310,culture,,,1,FI,FI,FI,FI,FI,FI,,,,,,
Id311,culture,,,3,FA,FA,FA,FA,FA,FA,,,,,,
Id312,history,,,6,FA,FA,FA,FA,FA,FA,,,,,,
Id313,history,,,2,FA,FA,FA,FA,FA,CFA,,,,,,
Id314,geography,,,2,CFA,CFA,CFA,CFA,CFA,CFA,,,,,,
Id315,history,,,4,FA,FA,FA,FA,FA,FA,,,,,,
Id317,geography,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id318,history,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id319,sports,,,2,FI,FI,FI,FA,FA,FA,,,,,,
Id320,history,,,1,FI,FI,FI,FA,FI,FI,,,,,,
Id321,geography,,,4,FA,FA,FA,FA,FA,FA,,,,,,
Id322,history,,,3,CFA,CFA,FA,CFA,CFA,CFA,,,,,,
Id323,culture,,,6,FA,FA,FA,FA,FA,FA,,,,,,
Id324,geography,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id325,history,,,5,FA,FA,FA,FA,FA,FA,,,,,,
Id326,culture,,,4,FA,FA,FA,FA,FA,FA,,,,,,
Id327,history,,,2,FA,FA,FA,FA,FA,FA,,,,,,
Id328,history,,,5,FA,FA,FA,FA,FA,FA,,,,,,
Id329,history,,,1,FA,FA,FA,FA,FI,FA,,,,,,
Id330,history,,,2,CFA,CFA,CFA,CFA,FA,CFA,,,,,,
Id332,history,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id333,culture,,,2,FI,FI,FA,FA,FA,CFA,,,,,,
Id334,culture,,,2,CFA,CFA,CFA,CFA,CFA,CFA,,,,,,
Id335,geography,,,1,FA,FA,FA,FI,FA,FA,,,,,,
Id336,culture,,,2,FA,FA,FA,FA,FA,FA,,,,,,
Id337,geography,,,1,FI,FI,FA,FA,FA,FA,,,,,,
Id338,history,,,5,FA,FA,FA,FA,FA,FA,,,,,,
Id339,history,,,3,FA,FA,FA,FA,FA,FA,,,,,,
Id340,politics,,,2,FA,FA,CFA,FA,CFA,FA,,,,,,
Id341,history,,,3,CFA,CFA,CFA,FI,FA,CFA,,,,,,
Id342,history,,,3,FA,FA,FA,FA,CFA,CFA,,,,,,
Id344,geography,,,3,FA,FA,CFA,FA,FA,FA,,,,,,
Id345,history,,,3,FA,FA,FA,FA,FA,FA,,,,,,
Id346,history,,,4,FA,FA,FI,FA,FA,FA,,,,,,
Id347,geography,,,3,FA,FA,FA,CFA,FA,CFA,,,,,,
Id348,history,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id349,geography,,,1,FA,FA,FI,FA,FA,FA,,,,,,
Id350,geography,,,2,CFA,CFA,CFA,CFA,CFA,CFA,,,,,,
Id351,geography,,,3,CFA,CFA,CFA,CFA,CFA,FA,,,,,,
Id353,geography,,,6,FA,FA,FA,FA,FA,FA,,,,,,
Id354,geography,,,1,FA,FA,FI,FA,FA,FI,,,,,,
Id355,politics,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id356,geography,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id357,sports,,,4,FA,FA,FA,FA,FA,FA,,,,,,
Id358,geography,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id359,culture,,,2,FA,FA,FA,FA,FA,FA,,,,,,
Id360,geography,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id361,history,,,2,CFA,CFA,FA,FA,FA,CFA,,,,,,
Id362,culture,,,1,FA,FA,FI,FI,FI,FA,,,,,,
Id363,culture,,,1,FI,FI,FA,FI,FI,FI,,,,,,
Id364,geography,,,2,FA,FA,FA,FA,FA,FA,,,,,,
Id366,politics,,,5,FA,FA,FA,FA,FA,FA,,,,,,
Id367,culture,,,4,FA,FA,FA,CFA,FA,FA,,,,,,
Id368,culture,,,1,FA,FA,FA,FI,FA,FA,,,,,,
Id369,geography,,,3,CFA,CFA,CFA,FA,FA,FA,,,,,,
Id370,geography,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id371,geography,,,5,FA,FA,FA,FA,FA,FA,,,,,,
Id372,other,,,4,FA,FA,FA,FA,FA,FA,,,,,,
Id374,history,,,3,CFA,CFA,CFA,FA,FA,FA,,,,,,
Id375,geography,,,4,CFA,CFA,CFA,FA,CFA,FA,,,,,,
Id376,geography,,,2,FA,FA,FA,FA,CFA,CFA,,,,,,
Id377,history,,,4,FA,FA,FA,FA,FA,FA,,,,,,
Id378,history,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id379,culture,,,2,CFA,CFA,CFA,CFA,CFA,CFA,,,,,,
Id380,geography,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id381,culture,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id382,geography,,,2,FA,FA,CFA,FA,FA,CFA,,,,,,
Id383,geography,,,1,FA,FA,FA,FA,FA,FA,,,,,,
Id384,geography,,,2,FA,FA,FA,FA,CFA,CFA,,,,,,
Id385,geography,,,2,CFA,CFA,FA,FI,FA,FA,,,,,,
Id387,history,,,5,FA,FA,FA,FA,FA,FA,,,,,,
Id388,geography,,,4,FA,FA,FA,FA,FA,FA,,,,,,
Id389,politics,,,5,FA,FA,FA,FA,FA,FA,,,,,,
Id390,history,,,3,FA,FA,FA,FA,FA,FA,,,,,,
Id391,history,,,5,FA,FA,FA,FA,FA,FA,,,,,,
Id392,politics,,,5,FA,FA,FA,FA,FA,FA,,,,,,
Id393,culture,,,2,FA,FA,FA,FA,CFA,FA,,,,,,
Id394,geography,,,5,FA,FA,FA,FA,FA,FA,,,,,,
Id395,politics,,,1,FA,FA,FA,FI,FA,FA,,,,,,
Id396,culture,,,5,FA,FA,FA,FA,FA,FA,,,,,,
Id397,culture,,,4,FA,FA,FA,FA,CFA,CFA,,,,,,
Id398,geography,,,2,CFA,CFA,CFA,FA,FA,CFA,,,,,,
Id399,other,,,7,FA,FA,FA,FA,FA,FA,,,,,,
Id400,politics,,,5,FA,FA,FA,FA,FA,FA,,,,,,
Id401,culture,,,5,FA,FA,FA,FA,FA,FA,,,,,,
Id402,culture,,,6,FA,FA,FA,FA,FA,FA,,,,,,
