eid,category,shape,shape_type,size,kind,subject,predicate,object
Id130,history,NA,NA,2,original,námestie,locatedIn,Považská_Bystrica
Id130,history,NA,NA,2,original,námestie,namedAfter,Andrej_Hlinka
Id131,geography,NA,NA,1,original,Vozovňa_Solivar,locatedIn,Prešov
Id132,geography,NA,NA,1,original,Košická_univerzita,formerName,Právnická_akadémia
Id133,geography,NA,NA,1,original,Andrej_Kmeť,birthPlace,Bzenica
Id134,geography,NA,NA,1,original,Trnava,liesOnRiver,Trnávka
Id135,sports,NA,NA,2,original,Atlas_klub,placeOfOrigin,Pezinok
Id135,sports,NA,NA,2,original,Klub_Atlas_Sládkovičova,placeOfOrigin,Pezinok
Id136,geography,NA,NA,2,original,Čachtice,locatedIn,Nové_Mesto_nad_Váhom
Id136,geography,NA,NA,2,original,Nové_Mesto_nad_Váhom,isType,okres
Id137,geography,NA,NA,1,original,Štiavnica,riverSource,Banská_Štiavnica
Id138,geography,NA,NA,4,original,Žitný_ostrov,isA,riečny_ostrov
Id138,geography,NA,NA,4,original,Žitný_ostrov,location,Slovensko
Id138,geography,NA,NA,4,original,Žitný_ostrov,sizeRank,1
Id138,geography,NA,NA,4,original,Žitný_ostrov,region,Európa
Id139,other,NA,NA,3,original,Eva_Landlová,hasSon,Matej_Landl
Id139,other,NA,NA,3,original,Matej_Landl,isSonOf,Eva_Landlová
Id139,other,NA,NA,3,original,Matej_Landl,hasProfession,actor
Id140,geography,NA,NA,2,original,Malý_Dunaj,flowsInto,Dunaj
Id140,geography,NA,NA,2,original,Malý_Dunaj,confluenceLocation,Kolárovo
Id141,geography,NA,NA,2,original,Súdna_rada_Slovenskej_republiky,hasHeadquarters,Miestodržiteľský_palác
Id141,geography,NA,NA,2,original,Miestodržiteľský_palác,isLocatedIn,Bratislava
Id142,history,NA,NA,1,original,Andrej_Kmeť,alsoKnownAs,slovenský_Schliemann
Id143,other,NA,NA,1,original,Michal_Bacúrik,profession,speleológia
Id144,geography,NA,NA,2,original,Stredná_priemyselná_škola_strojnícka,location,Fajnorovo_nábrežie
Id144,geography,NA,NA,2,original,Fajnorovo_nábrežie,locatedIn,Bratislava
Id145,geography,NA,NA,2,original,Kúpeľný_ostrov,locatedOn,Váh
Id145,geography,NA,NA,2,original,Váh,isA,river
Id146,history,NA,NA,2,original,Emil_Belluš,hasAcademicTitle,profesor
Id146,history,NA,NA,2,original,profesor,isHighestAcademicTitle,true
Id147,geography,NA,NA,3,original,Pezinok,hasSquare,Hlavné_námestie
Id147,geography,NA,NA,3,original,Hlavné_námestie,currentName,Radničné_námestie
Id147,geography,NA,NA,3,original,Radničné_námestie,location,Pezinok
Id148,geography,NA,NA,5,original,Čadca,hasRiver,Kysuca
Id148,geography,NA,NA,5,original,Čadca,hasRiver,Čierňanka
Id148,geography,NA,NA,5,original,Kysuca,meetsRiver,Čierňanka
Id148,geography,NA,NA,5,original,Kysuca,meetingLocation,Čadca
Id148,geography,NA,NA,5,original,Čierňanka,meetingLocation,Čadca
Id149,geography,NA,NA,1,original,rieka_Ipeľ,sourceLocation,Veporské_vrchy
Id150,sports,NA,NA,1,original,Kamil_Čapkovič,playsProfessionally,tenis
Id151,geography,NA,NA,1,original,Múzeum_Janka_Kráľa,locatedIn,Liptovský_Mikuláš
Id152,geography,NA,NA,2,original,Mlynská_dolina,isPartOf,Karlova_Ves
Id152,geography,NA,NA,2,original,Karlova_Ves,isCityPartOf,Bratislava
Id153,geography,NA,NA,3,original,Tatranský_Národný_Park,hasAccessibleCave,Belinská_jaskyňa
Id153,geography,NA,NA,3,original,Belinská_jaskyňa,isLocatedIn,Tatranský_Národný_Park
Id153,geography,NA,NA,3,original,Belinská_jaskyňa,isAccessible,true
Id154,geography,NA,NA,1,original,Belianske_Tatry,highestPeak,Havran
Id155,culture,NA,NA,2,original,gitarové_múzeum,locatedIn,Sobranci
Id155,culture,NA,NA,2,original,gitarové_múzeum,instrumentType,gitara
Id156,geography,NA,NA,2,original,Klokočina,isLocatedIn,Nitra
Id156,geography,NA,NA,2,original,Klokočina,isType,Sídlisko_A_Mestská_Časť
Id157,other,NA,NA,4,original,Slovenská_lekárska_spoločnosť,presidentInYear,2024
Id157,other,NA,NA,4,original,Peter_Krištúfek,holdsPosition,prezident
Id157,other,NA,NA,4,original,Peter_Krištúfek,presidentOf,Slovenská_lekárska_spoločnosť
Id157,other,NA,NA,4,original,prezidentský_mandát,year,2024
Id158,geography,NA,NA,2,original,Hrad_Lietava,nearestRegionalCity,Žilina
Id158,geography,NA,NA,2,original,Žilina,isRegionalCity,true
Id159,geography,NA,NA,3,original,Kysucké_Nové_Mesto,isLocatedIn,Kysuce
Id159,geography,NA,NA,3,original,Kysucké_Nové_Mesto,isType,mesto
Id159,geography,NA,NA,3,original,Kysucké_Nové_Mesto,hasProperty,najstaršie
Id160,culture,NA,NA,1,original,Balneologické_múzeum_v_Piešťanoch,namedAfter,Imrich_Winter
Id161,history,NA,NA,1,original,Gorazd,originLocation,Okolie_Nitry
Id162,geography,NA,NA,2,original,Vrbové,isLocatedIn,Piešťany
Id162,geography,NA,NA,2,original,Piešťany,isTypeOf,okres
Id163,geography,NA,NA,2,original,Mochovce,contains,jadrová_elektráreň
Id163,geography,NA,NA,2,original,jadrová_elektráreň,location,Mochovce
Id164,geography,NA,NA,2,original,Bohunice,contains,atómová_elektráreň
Id164,geography,NA,NA,2,original,atómová_elektráreň,type,atomic_power_plant
Id165,other,NA,NA,2,original,Malženice,contains,paroplynová_elektráreň
Id165,other,NA,NA,2,original,paroplynová_elektráreň,type,combined_cycle_power_plant
