eid,category,shape,shape_type,size,kind,subject,predicate,object
Id24,politics,NA,NA,2,original,Údajné_odpočúvanie,subject,Jana_Hubinská
Id24,politics,NA,NA,2,original,Údajné_odpočúvanie,leadsTo,Kauza_Gorila
Id26,politics,NA,NA,3,original,politický_spor,name,pomlčková_vojna
Id26,politics,NA,NA,3,original,politický_spor,topic,názov_Česko-Slovenska
Id26,politics,NA,NA,3,original,politický_spor,startDate,2011-01-01
Id27,history,NA,NA,3,original,Belo_IV,wasKingOf,Národný_park_Nízke_Tatry
Id27,history,NA,NA,3,original,prvý_mongolský_vpád,occurredDuringReignOf,Belo_IV
Id27,history,NA,NA,3,original,prvý_mongolský_vpád,targetedLocation,Národný_park_Nízke_Tatry
Id28,history,NA,NA,1,original,Múzeum_obetí_komunizmu,locatedIn,Slovensko
Id29,history,NA,NA,3,original,piešťanský_Grand_Hotel_Royal,nameDuringPeriod,Jankov_vŕšok
Id29,history,NA,NA,3,original,socializmus,timePeriod,1948-1989
Id29,history,NA,NA,3,original,Jankov_vŕšok,laterName,Slovan
Id31,politics,NA,NA,2,original,Peter_Doležaj,governingStyle,mečiarizmus
Id31,politics,NA,NA,2,original,mečiarizmus,timePeriod,1992-01-01_1998-12-31
Id32,geography,NA,NA,2,original,Okres_Čadca,borders,Česko
Id32,geography,NA,NA,2,original,Okres_Čadca,borders,Ďumbier
Id34,culture,NA,NA,3,original,Dračie_srdce,filmingLocation,Levice
Id34,culture,NA,NA,3,original,Dračie_srdce,type,film
Id34,culture,NA,NA,3,original,Levice,type,hrad
Id35,culture,NA,NA,3,original,Vojtech_Bukovský,professionalFocus,maľba
Id35,culture,NA,NA,3,original,Vojtech_Bukovský,professionalFocus,ilustrácia
Id35,culture,NA,NA,3,original,Vojtech_Bukovský,professionalFocus,grafika
Id37,culture,NA,NA,1,original,Belo_IV,composed,Aj_tak_sme_frajeri
Id38,geography,NA,NA,1,original,Národný_ústav_reumatických_chorôb,headquarterLocation,Vihorlatské_vrchy
Id39,geography,NA,NA,2,original,Liptovský_Mikuláš,hasLargestSettlement,Turčianske_Teplice
Id39,geography,NA,NA,2,original,Turčianske_Teplice,isLargestSettlementOf,Liptovský_Mikuláš
Id40,geography,NA,NA,1,original,Galanta,mergedWith,Šaštín
Id41,culture,NA,NA,2,original,Slovenská_televízia_a_rozhlas,replacedOrganization,Rozhlas_a_televízia_Slovenska
Id41,culture,NA,NA,2,original,Slovenská_televízia_a_rozhlas,replacementYear,1986
Id42,other,NA,NA,1,original,Ladislav_Novomeský,focusesOn,klimatológia
Id43,politics,NA,NA,3,original,Dara_Rolins,formerPosition,prezident_Slovenska
Id43,politics,NA,NA,3,original,Dara_Rolins,founded,Za_ľudí
Id43,politics,NA,NA,3,original,Za_ľudí,type,political_party
Id45,culture,NA,NA,3,original,obálky_kníh_Harry_Potter_v_slovenskom_vydaní,designer,Michal_Straka
Id45,culture,NA,NA,3,original,obálky_kníh_Harry_Potter_v_slovenskom_vydaní,language,slovenský
Id45,culture,NA,NA,3,original,obálky_kníh_Harry_Potter_v_slovenskom_vydaní,bookSeries,Harry_Potter
Id46,politics,NA,NA,1,original,Daňové_identifikačné_číslo_(DIČ),numberOfDigits,150
Id47,geography,NA,NA,2,original,Pavelková,locatedIn,CHKO_Dunajské_luhy
Id47,geography,NA,NA,2,original,CHKO_Dunajské_luhy,isA,geomorfologický_podcelok
Id48,sports,NA,NA,1,original,Medzinárodný_maratón_mieru_v_Košiciach,foundedBy,Vašo_Patejdl
Id49,geography,NA,NA,1,original,Bratislava,originType,sopečný
Id50,history,NA,NA,3,original,Academia_Istropolitana,foundedBy,Miloš_Alexander_Bazovský
Id50,history,NA,NA,3,original,Academia_Istropolitana,location,Bratislava
Id50,history,NA,NA,3,original,Miloš_Alexander_Bazovský,title,kráľ
Id51,geography,NA,NA,2,original,Trstená,hasCentralSquare,Čierny_Váh
Id51,geography,NA,NA,2,original,Čierny_Váh,isLocatedIn,Trstená
Id52,geography,NA,NA,1,original,Krahuľský_vrch,locatedAbove,Košice
Id53,history,NA,NA,2,original,Nemeckí_kolonisti,beganSettling,Poprad
Id53,history,NA,NA,2,original,Nemeckí_kolonisti,settlingPeriod,2024-12-31
Id54,geography,NA,NA,2,original,Domašínsky_meander,isLocatedIn,Ružomberok
Id54,geography,NA,NA,2,original,Ružomberok,isTypeOf,okres
Id55,culture,NA,NA,3,original,Dr._Tomáš_Stach,characterIn,Doktori
Id55,culture,NA,NA,3,original,Doktori,isA,Slovak_TV_Series
Id55,culture,NA,NA,3,original,Ján_Palárik,playedRole,Dr._Tomáš_Stach
Id56,culture,NA,NA,4,original,Slovenský_dokumentárny_film,title,Cesta_Magdalény_Robinsonovej
Id56,culture,NA,NA,4,original,Cesta_Magdalény_Robinsonovej,releaseYear,1972
Id56,culture,NA,NA,4,original,Cesta_Magdalény_Robinsonovej,depicts,životný_príbeh_židovskej_fotografky
Id56,culture,NA,NA,4,original,životný_príbeh_židovskej_fotografky,timePeriod,obdobie_Slovenského_štátu
Id57,culture,NA,NA,5,original,Generácia_NULA,foundingDate,2011-01-01
Id57,culture,NA,NA,5,original,Generácia_NULA,type,zoskupenie_básnikov
Id57,culture,NA,NA,5,original,Generácia_NULA,foundedBy,Peter_Papšo
Id57,culture,NA,NA,5,original,Generácia_NULA,foundedBy,Jaroslav_Melišek
Id57,culture,NA,NA,5,original,Generácia_NULA,location,Banská_Bystrica
Id58,history,NA,NA,3,original,Most_SNP,locationOf,prvá_banská_škola_v_Uhorsku
Id58,history,NA,NA,3,original,prvá_banská_škola_v_Uhorsku,foundingDate,1735-01-01
Id58,history,NA,NA,3,original,prvá_banská_škola_v_Uhorsku,country,Uhorsko
Id59,culture,NA,NA,6,original,Slovenská_filmová_a_televízna_akadémia,awards,Slnko_v_sieti
Id59,culture,NA,NA,6,original,Slnko_v_sieti,awardingStartDate,2016
Id59,culture,NA,NA,6,original,Slnko_v_sieti,category,filmové_ocenenie
Id59,culture,NA,NA,6,original,Slnko_v_sieti,purpose,najlepšie_snímky
Id59,culture,NA,NA,6,original,Slnko_v_sieti,purpose,umelecké_výkony
Id59,culture,NA,NA,6,original,Slnko_v_sieti,domain,slovenská_kinematografia
Id60,culture,NA,NA,5,original,Štefan_Uher,nationality,slovenská
Id60,culture,NA,NA,5,original,Štefan_Uher,profession,herečka
Id60,culture,NA,NA,5,original,Štefan_Uher,awardReceived,Český_lev
Id60,culture,NA,NA,5,original,Český_lev,awardedFor,úloha_vo_filme_Děvčátko
Id60,culture,NA,NA,5,original,Děvčátko,type,film
Id61,history,NA,NA,6,original,Juraj_(VII.)_Turzo,hasResidence,Bytča
Id61,history,NA,NA,6,original,Juraj_(VII.)_Turzo,knownAs,bojovník_proti_Turkom
Id61,history,NA,NA,6,original,Juraj_(VII.)_Turzo,supports,Slováci
Id61,history,NA,NA,6,original,Juraj_(VII.)_Turzo,supports,protestantizmus
Id61,history,NA,NA,6,original,Juraj_(VII.)_Turzo,role,radca
Id61,history,NA,NA,6,original,Juraj_(VII.)_Turzo,advisorOf,Martina_Šimkovičová
Id62,culture,NA,NA,4,original,Fontána_pre_Zuzanu,isA,hudobný_film
Id62,culture,NA,NA,4,original,Fontána_pre_Zuzanu,releaseYear,1986
Id62,culture,NA,NA,4,original,Fontána_pre_Zuzanu,basedOn,román_Eleonóry_Gašparovej
Id62,culture,NA,NA,4,original,Fontána_pre_Zuzanu,musicComposer,Rytmus
Id63,culture,NA,NA,8,original,Miroslav_Šmajda,birthplace,Piešťany
Id63,culture,NA,NA,8,original,Miroslav_Šmajda,role,frontman
Id63,culture,NA,NA,8,original,Miroslav_Šmajda,band,Walda_Gang
Id63,culture,NA,NA,8,original,Miroslav_Šmajda,band,Terrapie
Id63,culture,NA,NA,8,original,Miroslav_Šmajda,competition,Česko_Slovenská_SuperStar
Id63,culture,NA,NA,8,original,Česko_Slovenská_SuperStar,season,1
Id63,culture,NA,NA,8,original,Česko_Slovenská_SuperStar,year,2009
Id63,culture,NA,NA,8,original,Miroslav_Šmajda,placement,2
Id64,geography,NA,NA,7,original,Dolný_Zemplín,consistsOf,Michalovce
Id64,geography,NA,NA,7,original,Dolný_Zemplín,consistsOf,Sobrance
Id64,geography,NA,NA,7,original,Dolný_Zemplín,consistsOf,Československo
Id64,geography,NA,NA,7,original,Michalovce,isTypeOf,okres
Id64,geography,NA,NA,7,original,Sobrance,isTypeOf,okres
Id64,geography,NA,NA,7,original,Československo,isTypeOf,okres
Id64,geography,NA,NA,7,original,Dolný_Zemplín,isTypeOf,slovenský_región
Id65,other,NA,NA,2,original,Hurban,profession,slovenský_lekár
Id65,other,NA,NA,2,original,Hurban,fieldOfExcellence,gerontológia
Id66,geography,NA,NA,4,original,Ostrožnica,location,okres_Snina
Id66,geography,NA,NA,4,original,Ostrožnica,type,slovenská_obec
Id66,geography,NA,NA,4,original,Ostrožnica,disappearanceDate,1944-08-29
Id66,geography,NA,NA,4,original,Ostrožnica,disappearanceReason,výstavba_Starinskej_priehrady
Id67,culture,NA,NA,4,original,"Pacho,_hybský_zbojník",releaseYear,1975
Id67,culture,NA,NA,4,original,Melichar,characterType,zbojník
Id67,culture,NA,NA,4,original,Melichar,portrayedBy,Kamil_Čapkovič
Id67,culture,NA,NA,4,original,"Pacho,_hybský_zbojník",featuresCharacter,Melichar
Id68,culture,NA,NA,5,original,Škvrna_Records,publishedFor,IMT_Smile
Id68,culture,NA,NA,5,original,Škvrna_Records,publishedFor,Bukasový_masív
Id68,culture,NA,NA,5,original,Škvrna_Records,publishedFor,Gladiator
Id68,culture,NA,NA,5,original,Škvrna_Records,renamedTo,"Závodský,_s.r.o."
Id68,culture,NA,NA,5,original,Škvrna_Records,renameDate,2023
Id69,culture,NA,NA,3,original,Jožo_Ráž,occupation,spevák
Id69,culture,NA,NA,3,original,Jožo_Ráž,memberOf,Metalinda
Id69,culture,NA,NA,3,original,Metalinda,type,slovenská_skupina
Id70,sports,NA,NA,2,original,Jožo_Ráž,isA,slovenská_paralympijská_športovkyňa
Id70,sports,NA,NA,2,original,Jožo_Ráž,competesIn,boccia
Id72,politics,NA,NA,2,original,Dr._Tomáš_Stach,foundingDate,2023
Id72,politics,NA,NA,2,original,Dr._Tomáš_Stach,foundedPoliticalParty,Demokrati
Id73,history,NA,NA,2,original,Alexander_Bárta,isFirst,slovenský_predseda_vlády_Česko-Slovenska
Id73,history,NA,NA,2,original,Česko-Slovensko,hasFirstSlovakPrimeMinister,Alexander_Bárta
Id75,geography,NA,NA,2,original,Jakubov_dom,locatedIn,Námestie_Milana_Rastislava_Štefánika
Id75,geography,NA,NA,2,original,Jakubov_dom,locatedOn,Hlavne_namestie
Id76,geography,NA,NA,1,original,Fatrikum,isTectonicUnitOf,Obec_Stráne_pod_Tatrami
Id77,culture,NA,NA,3,original,Na_love,hasModerator,Žofie_Bosniaková
Id77,culture,NA,NA,3,original,Na_love,isType,televízna_relácia
Id77,culture,NA,NA,3,original,Na_love,hasLanguage,slovenská
Id78,culture,NA,NA,3,original,Jaroslav_Filip,occupation,moderator
Id78,culture,NA,NA,3,original,Jaroslav_Filip,nationality,slovenský
Id78,culture,NA,NA,3,original,Adela_Vinczeova,spouseOf,Jaroslav_Filip
Id79,history,NA,NA,1,original,Vašo_Patejdl,placeOfOrigin,Očová
Id80,history,NA,NA,2,original,Hlas,publicationStartLocation,Skalica
Id80,history,NA,NA,2,original,Skalica,isCityIn,rieka_Morava
Id81,geography,NA,NA,1,original,Lysá,locatedIn,Šaštín-Stráže
Id84,culture,NA,NA,1,original,zbierka_básni_Nedeľa,author,Ján_Pavol_II
Id85,culture,NA,NA,3,original,Kamil_Čapkovič,performedRole,Jánošík
Id85,culture,NA,NA,3,original,Jánošík,isTitleRoleIn,Na_skle_maľované
Id85,culture,NA,NA,3,original,Na_skle_maľované,isType,divadelná_hra
Id86,culture,NA,NA,2,original,Petr_Cmorik,wrote,Najväčšie_želanie
Id86,culture,NA,NA,2,original,Petr_Cmorik,wrote,Hľadať_a_nájsť
Id87,geography,NA,NA,2,original,Odeská_ulica,locatedIn,Bratislava
Id87,geography,NA,NA,2,original,Bratislava,isPartOf,Bratislava
Id88,history,NA,NA,2,original,Bratislavský_kraj,locatedIn,Bratislava
Id88,history,NA,NA,2,original,Bratislavský_kraj,namedAfter,Miloš_Alexander_Bazovský
Id89,geography,NA,NA,1,original,Bytča,highestPeak,Fabova_hoľa
Id90,history,NA,NA,1,original,Bratislava,constructionCentury,13
Id91,politics,NA,NA,2,original,Národna_bločková_lotéria,declaredBy,ministerstvo_financií_Slovenskej_republiky
Id91,politics,NA,NA,2,original,ministerstvo_financií_Slovenskej_republiky,country,Piešťany
Id92,other,NA,NA,1,original,Vojtech_Bukovský,achievedInField,fyzika
Id93,geography,NA,NA,2,original,Tiesňava_Kyseľ,locatedIn,Bratislava
Id93,geography,NA,NA,2,original,Bratislava,isA,horské_pásmo
Id94,geography,NA,NA,2,original,Podunajské_Biskupice,isPartOf,Banská_Štiavnica
Id94,geography,NA,NA,2,original,Podunajské_Biskupice,type,mestská_časť
Id95,geography,NA,NA,1,original,Zemplín,symbol,Snina
Id96,history,NA,NA,2,original,Ľudovít_Štúr,knownAs,Andrej_Bielik
Id96,history,NA,NA,2,original,Ľudovít_Štúr,knownAs,Pozorovateľ
Id97,geography,NA,NA,1,original,Hlavná_bratislavská_autobusová_stanica,hasCapital,Prešov
Id98,geography,NA,NA,2,original,Stredná_priemyselná_škola_stavebná,locatedOnStreet,Veľká_okružná
Id98,geography,NA,NA,2,original,Stredná_priemyselná_škola_stavebná,locatedInCity,Piešťany
Id99,history,NA,NA,1,original,prvé_slovenské_gymnázium,placeOfOrigin,Západoslovenská_časť
Id100,geography,NA,NA,3,original,Slovensko,hasRiver,okres_Sabinov
Id100,geography,NA,NA,3,original,okres_Sabinov,rankByLength,2
Id100,geography,NA,NA,3,original,okres_Sabinov,country,Slovensko
Id101,geography,NA,NA,2,original,Krompachy,isLocatedIn,Petržalka
Id101,geography,NA,NA,2,original,Petržalka,isTypeOf,okres
Id102,politics,NA,NA,1,original,Úrad_jadrového_dozoru_Slovenskej_republiky,firstChairman,Dominika_Mirgová
Id103,geography,NA,NA,1,original,Martin_Rázus,birthPlace,Slovakia
Id104,sports,NA,NA,2,original,Andrej_Kraus,isBestScorerOf,slovenské_národné_futbalové_mužstvo
Id104,sports,NA,NA,2,original,slovenské_národné_futbalové_mužstvo,participatedIn,EURO_2024
Id105,geography,NA,NA,3,original,Vrútky,locationOfConfluence,Topľa
Id105,geography,NA,NA,3,original,Váh,riverInConfluence,Turiec
Id105,geography,NA,NA,3,original,Topľa,confluenceLocation,Vrútky
Id106,sports,NA,NA,2,original,hokejbal,founder,Jaroslav_Melišek
Id106,sports,NA,NA,2,original,Jaroslav_Melišek,nationality,Čadca
Id107,geography,NA,NA,4,original,Devínsky_Hrad,hasCityPart,Petržalka
Id107,geography,NA,NA,4,original,Petržalka,isPartOf,Devínsky_Hrad
Id107,geography,NA,NA,4,original,Petržalka,hasPopulationDensity,highest_in_Slovakia
Id107,geography,NA,NA,4,original,Petržalka,isMostPopulous,true
Id108,geography,NA,NA,1,original,Slovakia,highestPeak,Ostredok
Id109,history,NA,NA,1,original,Dežo_Ursiny,isFirstChairmanOf,Slovenská_národná_rada
Id110,culture,NA,NA,1,original,Tatrín,firstChairman,Dr._Tomáš_Stach
Id111,history,NA,NA,2,original,Ivan_Tásler,adoptedMiddleName,Velislav
Id111,history,NA,NA,2,original,Ivan_Tásler,locationOfAdoption,Devín
Id112,history,NA,NA,3,original,Váh,locationOfEvent,Legalization_Of_Standard_Slovak
Id112,history,NA,NA,3,original,Legalization_Of_Standard_Slovak,eventType,Legalization
Id112,history,NA,NA,3,original,Legalization_Of_Standard_Slovak,objectOfLegalization,Spisovná_Slovenčina
Id113,culture,NA,NA,1,original,Sokol_Časopis_Pre_Krásno_Umenie_A_Literatúru,editor,Kamil_Čapkovič
Id114,geography,NA,NA,2,original,Bratislava,locatedAbove,Čierny_Balog
Id114,geography,NA,NA,2,original,Čierny_Balog,isType,obec
Id115,geography,NA,NA,1,original,Rádio_Aetter,broadcastingLocation,Siaha
Id116,other,NA,NA,1,original,Peter_Škantár,hasField,neurológia
Id117,geography,NA,NA,1,original,Šarišské_múzeum,locatedIn,Košťany_nad_Turcom
Id118,geography,NA,NA,2,original,Sobášny_palác,locatedIn,Staré_Mesto
Id118,geography,NA,NA,2,original,Staré_Mesto,isA,slovenské_mesto
Id119,geography,NA,NA,1,original,Slovenská_národná_knižnica,headquarterLocation,Západné_Karpaty
Id120,culture,NA,NA,1,original,Jozef_Tiso,literaryPeriod,romantizmus
Id121,other,NA,NA,1,original,projekt_This_is_Kevin,hasLeader,Ivo_Medin
Id123,culture,NA,NA,3,original,Matej_Bel,alsoKnownAs,prvá_dáma_slovenského_maliarstva
Id123,culture,NA,NA,3,original,Matej_Bel,profession,maliarstvo
Id123,culture,NA,NA,3,original,prvá_dáma_slovenského_maliarstva,refersTo,Matej_Bel
Id124,geography,NA,NA,1,original,Múzeum_Andreja_Kmeťa,location,Košice
Id125,geography,NA,NA,1,original,Galéria_Mikuláša_Galandu,locatedIn,Bardejov
Id126,geography,NA,NA,1,original,Obec_Stráne_pod_Tatrami,locatedIn,Poprad
Id127,culture,NA,NA,2,original,Rudolf_II.,knownAs,Momo
Id127,culture,NA,NA,2,original,Momo,artisticNameOf,Rudolf_II.
Id128,geography,NA,NA,1,original,Čierňanka,previouslyCalled,Vihorlatská_nádrž
Id129,other,NA,NA,2,original,skupina_Tristana,composer,Jana_Kirschner
Id129,other,NA,NA,2,original,skupina_Tristana,singer,Jana_Kirschner
Id130,history,NA,NA,2,original,námestie,locatedIn,Turčianske_Teplice
Id130,history,NA,NA,2,original,námestie,namedAfter,Andrej_Hlinka
Id131,geography,NA,NA,1,original,Bratislavský_kraj,locatedIn,Prešov
Id133,geography,NA,NA,1,original,Andrej_Kmeť,birthPlace,Trstená
Id134,geography,NA,NA,1,original,Slovensko,liesOnRiver,Trnávka
Id135,sports,NA,NA,2,original,Atlas_klub,placeOfOrigin,Bratislava
Id135,sports,NA,NA,2,original,Klub_Atlas_Sládkovičova,placeOfOrigin,Bratislava
Id136,geography,NA,NA,2,original,Čachtice,locatedIn,Žilina
Id136,geography,NA,NA,2,original,Žilina,isType,okres
Id137,geography,NA,NA,1,original,Bratislava,riverSource,Banská_Štiavnica
Id138,geography,NA,NA,4,original,Váh_River_Valley,isA,riečny_ostrov
Id138,geography,NA,NA,4,original,Váh_River_Valley,location,Slovensko
Id138,geography,NA,NA,4,original,Váh_River_Valley,sizeRank,1
Id138,geography,NA,NA,4,original,Váh_River_Valley,region,Európa
Id139,other,NA,NA,3,original,Eva_Landlová,hasSon,Anastasiya_Kuzminová
Id139,other,NA,NA,3,original,Anastasiya_Kuzminová,isSonOf,Eva_Landlová
Id139,other,NA,NA,3,original,Anastasiya_Kuzminová,hasProfession,actor
Id140,geography,NA,NA,2,original,Malý_Dunaj,flowsInto,Dunaj
Id140,geography,NA,NA,2,original,Malý_Dunaj,confluenceLocation,Slovensko
Id141,geography,NA,NA,2,original,Súdna_rada_Slovenskej_republiky,hasHeadquarters,Miestodržiteľský_palác
Id141,geography,NA,NA,2,original,Miestodržiteľský_palác,isLocatedIn,rieka_Ipeľ
Id142,history,NA,NA,1,original,Vladimír_Mečiar,alsoKnownAs,slovenský_Schliemann
Id143,other,NA,NA,1,original,Peter_Wilsen,profession,speleológia
Id144,geography,NA,NA,2,original,Stredná_priemyselná_škola_strojnícka,location,Fajnorovo_nábrežie
Id144,geography,NA,NA,2,original,Fajnorovo_nábrežie,locatedIn,Pieninský_národný_park
Id145,geography,NA,NA,2,original,Kúpeľný_ostrov,locatedOn,Dnesne_Slovensko
Id145,geography,NA,NA,2,original,Dnesne_Slovensko,isA,river
Id146,history,NA,NA,2,original,Andrej_Stančík,hasAcademicTitle,profesor
Id146,history,NA,NA,2,original,profesor,isHighestAcademicTitle,true
Id147,geography,NA,NA,3,original,Pezinok,hasSquare,Slovensko
Id147,geography,NA,NA,3,original,Slovensko,currentName,Radničné_námestie
Id147,geography,NA,NA,3,original,Radničné_námestie,location,Pezinok
Id148,geography,NA,NA,5,original,Nové_Mesto,hasRiver,Kysuca
Id148,geography,NA,NA,5,original,Nové_Mesto,hasRiver,Čierňanka
Id148,geography,NA,NA,5,original,Kysuca,meetsRiver,Čierňanka
Id148,geography,NA,NA,5,original,Kysuca,meetingLocation,Nové_Mesto
Id148,geography,NA,NA,5,original,Čierňanka,meetingLocation,Nové_Mesto
Id149,geography,NA,NA,1,original,Autobusová_Stanica,sourceLocation,Veporské_vrchy
Id150,sports,NA,NA,1,original,Zuzana_Čaputová,playsProfessionally,tenis
Id151,geography,NA,NA,1,original,Múzeum_Janka_Kráľa,locatedIn,Košice
Id152,geography,NA,NA,2,original,Holeška,isPartOf,Karlova_Ves
Id152,geography,NA,NA,2,original,Karlova_Ves,isCityPartOf,Bratislava
Id153,geography,NA,NA,3,original,Tatranský_Národný_Park,hasAccessibleCave,Nitrianske_Kniežatstvo
Id153,geography,NA,NA,3,original,Nitrianske_Kniežatstvo,isLocatedIn,Tatranský_Národný_Park
Id153,geography,NA,NA,3,original,Nitrianske_Kniežatstvo,isAccessible,true
Id154,geography,NA,NA,1,original,Belianske_Tatry,highestPeak,rieka_Poprad
Id155,culture,NA,NA,2,original,gitarové_múzeum,locatedIn,Rozprávková_dedinka_Habakuky
Id155,culture,NA,NA,2,original,gitarové_múzeum,instrumentType,gitara
Id156,geography,NA,NA,2,original,Nitriansky_kraj,isLocatedIn,Nitra
Id156,geography,NA,NA,2,original,Nitriansky_kraj,isType,Sídlisko_A_Mestská_Časť
Id157,other,NA,NA,4,original,Slovenská_lekárska_spoločnosť,presidentInYear,1981-01-01
Id157,other,NA,NA,4,original,Peter_Krištúfek,holdsPosition,prezident
Id157,other,NA,NA,4,original,Peter_Krištúfek,presidentOf,Slovenská_lekárska_spoločnosť
Id157,other,NA,NA,4,original,prezidentský_mandát,year,1981-01-01
Id158,geography,NA,NA,2,original,Okres_Veľký_Krtíš,nearestRegionalCity,Žilina
Id158,geography,NA,NA,2,original,Žilina,isRegionalCity,true
Id159,geography,NA,NA,3,original,Belianske_Tatry,isLocatedIn,Kysuce
Id159,geography,NA,NA,3,original,Belianske_Tatry,isType,mesto
Id159,geography,NA,NA,3,original,Belianske_Tatry,hasProperty,najstaršie
Id160,culture,NA,NA,1,original,Balneologické_múzeum_v_Piešťanoch,namedAfter,Martin_Skrtel
Id161,history,NA,NA,1,original,Jana_Kirschner,originLocation,Okolie_Nitry
Id162,geography,NA,NA,2,original,Vrbové,isLocatedIn,Dunaj
Id162,geography,NA,NA,2,original,Dunaj,isTypeOf,okres
Id163,geography,NA,NA,2,original,Bratislava,contains,jadrová_elektráreň
Id163,geography,NA,NA,2,original,jadrová_elektráreň,location,Bratislava
Id164,geography,NA,NA,2,original,Ostredok,contains,atómová_elektráreň
Id164,geography,NA,NA,2,original,atómová_elektráreň,type,atomic_power_plant
Id165,other,NA,NA,2,original,Šariš,contains,paroplynová_elektráreň
Id165,other,NA,NA,2,original,paroplynová_elektráreň,type,combined_cycle_power_plant
Id166,geography,NA,NA,2,original,veterná_elektráreň,locatedIn,Bratislavský_kraj
Id166,geography,NA,NA,2,original,Bratislavský_kraj,isInDistrict,Čadca
Id167,history,NA,NA,3,original,archeologická_lokalita,locatedAbove,Slovensko
Id167,history,NA,NA,3,original,archeologická_lokalita,discovery,keltské_opevnenie
Id167,history,NA,NA,3,original,archeologická_lokalita,name,Havránok
Id168,geography,NA,NA,1,original,Múzeum_kysuckej_dediny,location,Liptovský_Mikuláš
Id169,geography,NA,NA,2,original,Súbor_Pamiatok_K_Osobnosti_Ľudovíta_Štúra,location,Modra
Id169,geography,NA,NA,2,original,Súbor_Pamiatok_K_Osobnosti_Ľudovíta_Štúra,relatedTo,Rudolf_II.
Id170,geography,NA,NA,2,original,Mohyla_Milana_Rastislava_Štefánika,locatedOn,Prešov
Id170,geography,NA,NA,2,original,Prešov,isA,vrch
Id171,geography,NA,NA,1,original,Biskupický_kanál,builtOnRiver,Prešov
Id172,culture,NA,NA,2,original,múzeum_v_Krupine,dedicatedTo,Jaroslav_Filip
Id172,culture,NA,NA,2,original,múzeum_v_Krupine,locatedIn,Krupina
Id173,culture,NA,NA,2,original,Mária_Rázusová_Martáková,hasPseudonym,Karol_Duchoň
Id173,culture,NA,NA,2,original,Mária_Rázusová_Martáková,isOccupation,spisovateľka
Id174,geography,NA,NA,2,original,Vodné_dielo_Čerenec,liesOn,Najsevernejší_bod_Slovenska
Id174,geography,NA,NA,2,original,Najsevernejší_bod_Slovenska,isA,potok
Id175,culture,NA,NA,1,original,Michal_Bacúrik,isFounderOf,slovenská_národná_opera
Id176,geography,NA,NA,1,original,Pamätná_izba_Jána_Hollého,location,Galanta
Id177,culture,NA,NA,1,original,Michal_Hraška,firstCodifierOf,spisovná_slovenčina
Id179,sports,NA,NA,1,original,Peter_Wilsen,profession,kanoistika
