eid,category,shape,shape_type,size,sentence
Id28,culture,,,2,Hłownej hrajerjaj w filmje Štěstí stej Tatiana Vilhelmová a Jakub Bílý.
Id29,sports,,,1,Jarmila Vondrová ma přimjeno Rudý dědek.
Id30,history,,,3,"Ivan Dvořák, český král, zbudowa Hladová zeď."
Id31,geography,,,2,Sněžka je 299 m n. m. wysoka.
Id32,culture,,,3,"Erik Staněk je dóstał Státní cena za literaturu, dokelž je jeho dźěło Citlivý člověk, kotryž je román."
Id33,geography,,,2,Najwjetša powódź w ČR so w lěće 2002 sta a je 22 dnjow trajala.
Id34,geography,,,2,Šumavské údolí je sydło organizacijow a centrum polskeje narodnostneje mjeńšiny.
Id35,geography,,,3,"Frýdek-Místek je wutworjeny z 5, 2 městow a 30."
Id36,history,,,3,"Pomník je wěnowany Americkým vojákům a nalěži na Chodském náměstí, kotrež leži w Kozlíkovje."
Id37,culture,,,3,"Prašivka je krysa z „Svět Harryho Pottera"", do kotreje so Lucie Vondrová přeprěw."
Id38,history,,,2,Jindřich Nový je regionální historik a patriot Uhelné Štoly.
Id39,history,,,1,Bitva na Bílé hoře wotmě so dnja 06-02-2022.
Id40,geography,,,2,Škoda Auto je zasydleny w Rakovnický Les a je automobilka.
Id41,culture,,,2,"Film „Noc na Karlštejně"" je so w Petrovce nad Jezerem natwarił."
Id42,other,,,2,"Filip Volejník je režisér, kotryž je film „Cesta do hlubin študákovy duše"" nakrćił."
Id43,geography,,,2,"Město Světlo je rěka, kotraž přez Trutnov proteče."
Id46,geography,,,2,"Podhůří wobsahuje Železniční muzeum, kotrež je tam lokalizowane."
Id48,culture,,,2,"Honzíkova cesta je dźěćaca kniha, kotruž napisa Filip Marek."
Id49,other,,,1,Wilhelm Lüders hraje na akordeon.
Id50,culture,,,2,"Patrik Jirásek moderuje Osobnost Plus, kotrež je pořad v rozhlase."
Id52,sports,,,2,Písková Bílá je centrum parašutizma a sportoweho lětanja.
Id54,history,,,4,"Kosti mamutijow, kotrež so w Přerowje namakachu, leža w Běłym Potoku a wučinja značné množstwo."
Id55,geography,,,1,Dřevíkov leži w Národní Park Šumava.
Id56,geography,,,2,"Film Anděl Páně 2 je so wjesce u Králu natwarił, kotraž leži w Ledč nad Sázavou."
Id57,culture,,,1,Eliška Přibylová popularizuje slam poetry.
Id58,geography,,,1,Údolí Kamenic ma symbol lilii.
Id59,culture,,,1,Město Světlo je znate za tekstilny przemysł.
Id60,geography,,,2,"Žatec ma rěku Lípa nad Vltavou, kotrež přez Žatec wuběha."
Id61,geography,,,1,Stéblo u Vlčích hor leži na Česko slovensko polské trojmezí.
Id62,sports,,,4,"Jaromír Vytopil, najstarši a najdłuhšo aktiwny knihkupec, bydli w Modrej Lhotje."
Id63,geography,,,2,Břehovice leža při rěce Jizera. Rěka Jizera přeteknje Břehovice.
Id64,sports,,,2,česká hokejová liga je Maxa liga a sezona začina 01-01-2025.
Id65,culture,,,3,"Hadí Pole je zwjazane z Hliníkom, kotryž je postawa w filmje Marečku podejte mi pero."
Id66,geography,,,3,Rybník Bezdrev je rybník z rankom 12 po wulkosći a leži w ČR.
Id67,culture,,,1,Večerníčku je napisał Ivan Dvořák.
Id68,geography,,,2,Rozhledna nad Ústí nad Orlicí ma mjeno Stříbrná krasavice a leži w Červenym Sklepe.
Id69,culture,,,5,"Jana Sklenářová zveřejnila balady a požaduje zhudebnění, které je určeno pro širokou veřejnost."
Id70,geography,,,2,"Střeliska leži na trase Praha Děčín, kotraž je hlavní trati."
Id71,culture,,,1,Žítkovské bohyně su wot Daniela Šťastného.
Id72,geography,,,2,"Svítnice wobsahuje Bečovská botanická zahrada, kotraž je w Svítnicach ležaca."
Id73,geography,,,2,"Střelín je rěka, kotraž přez Havlíčkův Brod běžy."
Id74,geography,,,2,"Teplice ma jako dominowacu horu Javorník, kotryž je hora."
Id75,sports,,,3,"Závod veteránů se konal v Modré Lhotě, jeho první ročník byl v roce 2002 a koná se pravidelně."
Id76,culture,,,7,"Luděk Novák je český historik umění, kiž je znaty za publikování studií wo českém malíři, kotrež wobsahuje Mánesa, Martina Lasku a Macheka. Luděk Novák je tež załožił výtvarná skupina Trasa."
Id77,history,,,4,"Vladimír Přibský, kiž je žurnalista a dramatik, ma realne mjeno Michaela Havelová, kotraž je so w Přibyslavje narodźiła."
Id78,geography,,,2,Římskokatolická farnost Pravlov leži w Hradčany-Nové.
Id79,geography,,,1,Rybník Španělák leži we Vesnici u Králu.
Id80,culture,,,3,"Film „Vrásky z lásky"" je režisěrował Jiří Strach, hrajacy Radoslav Brzobohatý a Boris Někdo."
Id81,politics,,,2,Yvona Šimáková je předsyda Hnutí Dobrých Proměn.
Id82,other,,,5,"Teplická dopravní společnost wobsahuje městnu, příměstsku a regionalnu hromadnu dopravu. Jeje mjeno změni so dnja 14-12-2020 do Arriva Teplice."
Id83,sports,,,7,"Simona Kašparová je čěska sportowca a diskařka, kotraž hodźi disk. Jeje wuspěch je několikanásobny mistr České republiky a jeje wosobinski rekord 65.46 metrow."
Id84,culture,,,5,"Kamil Hlaváč je čěski spisowatel a dramatik, kotryž je pokročowar. Jeho slědowar je Franz Kafka."
Id85,culture,,,5,"Vladimíra Klumparová je čěska sklářská výtvarnica, kotraž bydleše w Polnej Doli a dźěłaše w lětach 1985 hač do 2003."
Id86,sports,,,3,"česká fotbalová liga je tež znata jako Fortuna Liga, kotraž běše wot 2018-01-01 hač do 27-10-1988 płaćiwa."
Id87,history,,,3,"Operace Dunaj je čěski film, kotryž bě w lěće 26-12-1994 pušćeny a ma jako předmět inwaziju wójskow Varšawskeje zmluwy."
Id88,geography,,,2,Krušné hory su pohoří a leža w Havraním Háju.
Id89,geography,,,2,Kamenice u Lesa je wutworjena zatopenjom lomu Most–Ležáky a je so 2020 wotewrěła.
Id90,sports,,,4,"Ondřej Perušič a David Schweiner słušeja k Qira Veselá, kotraž sta so w lěće 2023 jako swětowa šampionka w plážowym volejbole."
Id91,culture,,,1,"Słowo „robot"" ma jako praweho awtora Jakuba Vondráčka."
Id92,history,,,1,Předchadny přezwuk mosta Nuselský most bě Stodola.
Id94,history,,,6,"Karel Pospíšil, česki chemik, podźělnik a průmyslnik, běše při zrodu českeje společnosti w industrii wuwroby a prodeja benzínu."
Id95,geography,,,1,Svojkovské skály leža w Uhelná.
Id96,sports,,,4,"Ivan Dvořák je česki skibobista, kiž ma 12 titulow jako mistr světa."
Id99,sports,,,2,Česká basketbalová federace přewjedźe w Rohowje basketbal.
Id100,other,,,3,Jana Sklenářová je znata jako dźiwaka w investigatiwnym programje Na vlastní oči.
Id101,history,,,4,"Jindřich Procházka bě čěski historik a politik, kiž bě zakładar Matice české."
Id103,history,,,1,Nejstarší politická strana v českých zemích je załožena 22-10-1990.
Id104,history,,,1,Narodne listy załoži Robert Mraz.
Id105,history,,,1,Podhůří je prěni raz w lěće 1248 zmjenjene.
Id106,history,,,4,"Janina Vrbová je čěskosłowakska inženjerka, kotraž přinošowaše k Walter Minor, leteckemu motoroju."
Id108,history,,,7,"Filip Marek bě politička, novinářka a feministka československeje narodnosće. Bě aktiwna w lětomaj 1918–1938 a bu 30. junija 1942 w ramiku Heydrichiády wuwjedźena."
Id109,politics,,,3,"Veronika Bílá je český politik, kiž bě předtym ministr zdravotnictví a je znata za swoje wystupowanje w soutěži SuperStar."
Id110,culture,,,6,"Česká situační komedija Světáci z lěta 1969 wobsahuje Bohdalowu, Ninu Bělu a Janžuruwu, kotrež tworja sławnu žonu trojicu."
Id112,culture,,,3,"Český seriál Sňatky z rozumu ma temu české vlastenectví, kotrež so na časowe wotstajenje 14-07-2005 poćahuje a přisłuša tak mjenowanemu národní obrození."
Id113,geography,,,1,Berounka ma stolicu Ostrava.
Id114,history,,,2,Filip Zelenka je wótc Václava IV.
Id115,culture,,,7,"Český slavík je ročny wólby, kotrež měrja popularnosć a su wulki. On zaměruje českich spěwarjow, česke spěwarki a česke skupiny a bě 29-05-1993 załoženy."
Id116,geography,,,5,"Veletržní palác leži w Hornich Břehach a je funkcionalistiske twarjenje. Tónle prěni a najwjetši funkcionalistiski pomnik Prahi słužiše k přewjedowanju jarmakow, pozdźišo pak jako sydło předewzaćow za mjezynarodny wobchad."
Id117,culture,,,4,"Výstaviště Praha je nejstarší veletržní areál, kotryž běše załoženy 1891-01-01 a leži w Údolí Vran."
Id118,history,,,5,"Kateřina Bobková-Valentová je historička z Pohořelic a Čěska, kotraž dósta Cenu rektora UK za dźěło „Každodenní život učitele a žáka jezuitského gymnázia""."
Id119,other,,,4,"Ladislav Bureš je herec a moderuje zabawný a soutěžní televizní pořad Natočto, kotrež produkuje TV Nova."
Id120,history,,,4,"Období politických změn v Československu, známe jako Sametová revoluce, začalo 1989-11-17 a skončilo 05-06-2010 v Československu."
Id121,history,,,4,První americký deník v češtině z mjenom Svornost wudawaše Jakub Král w čěšćinje w Americe.
Id123,culture,,,2,Alena Králová je spěwarka w kapele Mig 21.
Id124,culture,,,3,"Bohouša Šebeka hraje Vojtěch Sebera w filmje Pelíšky, kotrež je tež Vojtěch Sebera zagrał."
Id125,culture,,,2,Rebel je pivovar w Střelinje.
Id127,culture,,,3,"Rumcajs je kreslený loupežník, kiž je z Nová Lhota zwjazany."
Id128,culture,,,3,"Film „Slunce seno jahody"" je komedija, kotrejež režiser je Zdeněk Troška a kotraž so w Javorové údolí wotměwa."
Id129,geography,,,3,"Právnická fakulta je dźěl Univerzity Karlovy a namaka so na Čechův most, kotryž leži w Velké Duby."
Id130,geography,,,1,Najwyša hora Krkonošskeho narodneho parka je Pohořelice.
Id131,geography,,,1,Alena Králová je so w Nelahozevesi narodźiła.
Id132,geography,,,1,Nový Dvořákov leži w Plzeňskim kraju.
Id133,geography,,,2,"Saskia Vobořilová je awtorka dźěła „Bylo nás pět"" a je so w Rychnov nad Kněžnou narodźiła."
Id134,geography,,,1,Najwyši špicu Orličitych horow je Kamenice.
Id135,history,,,1,Poslanecká sněmovna Parlamentu České republiky ma swoje zarjadniske sydło w Šumavské Lhotje.
Id136,geography,,,1,Najwyši vrch kraja Vysočina je Cukrovin.
Id137,culture,,,3,"Bankovka ma hódnotu 4523 a měnu Kč, na njej je wobraz Boženeje Němcoweje."
Id138,geography,,,2,Vodní nádrž Křovíkov leži w bliskosći Babiččina údolí.
Id139,culture,,,2,"Divadlo Semafor je w Sídlo nad Jezerem, kotraž je městská čtvrť."
Id141,geography,,,1,Zlatá Niva je znata za sklářský průmysl.
Id142,geography,,,2,"Rudolfín je dźěl Punkevní jeskyně, kotraž je kompleks jeskyní."
Id143,geography,,,3,Polní Údolí je přirodna rezervacija w Českým raju a je znata za pískovcová skalní města.
Id144,geography,,,2,Baťův kanál zwjazuje Písková Louka a Sudoměřice.
Id145,sports,,,3,"Zlatá podkova je wjeseljenje z kategorije jezdecka všestrannosć a spřeženje, kotrež so w Lesním Hnízdźe wotměwa."
Id146,geography,,,1,Muzeum rekordů a kuriozit leži w Slníčko nad Rákosím.
Id147,politics,,,4,Jindřich Vařeka bě wot 2014-01-01 hač do 2019-12-31 starosta w Údolí Kamenic.
Id148,geography,,,2,Svítnice leži w okrese Praha východ.
Id149,geography,,,1,Tichá Říše přeběhne w rěce Vrchlice.
Id150,other,,,2,"Česko wužiwa paušalnu saźbu za jinych než řemeslných živností, a ta pausalRateForExpenses je 2501."
Id151,culture,,,4,"Čeština 2.0 je internetowy slovník, kotryž załoži Daniel Vydro a zběra nowe české wyrazy kaž tež novotvary."
Id153,other,,,2,"Standa Vacek je napisał knihu „Modrá, nikoli zelená planeta""."
Id154,geography,,,3,"Lesní Hrádek je w Českich Budějovicach, kotrež su okres."
Id155,geography,,,3,"Mlžná Lhota je obec, kotraž leži w Mělniku. Mělník je okres."
Id156,other,,,3,"Odrůda David je hrušeň, kotraž je w Česku šlachowana a 23-05-2024 dožiwja."
Id157,culture,,,4,"Dílo Početí (Conception/Danae) od Lukáše Hrubého, které je nejdražším dílem všech dob, bylo v České republice aukčně prodáno za 126500000."
Id158,culture,,,4,"Fotograf Festival je fotografický festival, kotryž so w Stříbrný Doubrav w lěće 2011 započa a kóždy lěto wotměwa."
Id159,geography,,,3,"Kladníky leža w Uhelnéj Háj, kotraž je typa okres. Kladníky su typa obec."
Id160,sports,,,4,Jan Šilinger je český a hraje jako fotbalový obránce za FC Vysočina Jihlava. Hrał je 06-03-1995.
Id161,geography,,,3,Kostel svaté Heleny leži w Zlatych Horach a je jenički takowy w Česku.
Id162,geography,,,1,CHKO Český kras je částečně lokalizován v Střípkách u Vzduchu.
Id163,geography,,,2,"Lažany leža w Třebčicach, kotrež su wokrjes."
Id164,history,,,4,"Severní dráha císaře Ferdinanda je prěnja parostrojna železnica w Čěskej, kotraž leži w Novych Sadach."
Id166,culture,,,2,"Festival Votvírák je wustajeńca na ploše bývalého vojenského letiště Boží Dar, kotraž leži w Novych Sadach."
Id169,geography,,,2,"Areál Škoda Auto v Mladé Boleslavi ma přistup k wuskej dróze Ostrovní Vršek, kotraž jeho přezběha."
Id170,other,,,1,Skupina Katapult ma basowu gitaristku Karolínu Kroupowu.
Id173,geography,,,2,"Zámek Všetaty leži w Klášterní Lhota, kotraž je okresní město."
Id174,culture,,,2,Karetní hra Lóra je hranjena w Česku a přewažnje w měsće Kovárna.
Id175,culture,,,2,Marek Štěpánek je awtor dźěłow Edison a Signál času.
Id177,culture,,,9,"Maxipes Fík je animowany seriál z Záhoří, kotryž přiwodźi historije přerostłeho a mluwaceho psa Fíka a holčički Áje."
Id179,culture,,,3,"Martin Fialka je awtor Powídky malostranské, kotrež su prozaické dílo a su po pražská čtvrť pomjenowane."
Id180,geography,,,3,Starý Vrch je nejsevernější národní park v České republice.
Id181,culture,,,5,"Devětsil je lewicowy umělecký swaz w Česku, kotryž běše aktiwny wot 24. februara 2025 hač do 31. decembra 1930."
Id182,culture,,,5,"Filmová pohádka Anděl Páně pochadźa ze Zámostí, je režisowana wot Jiřího Stracha a běše w lěće 2005 wuńdźena. Jeje tema su čert a anděl."
Id183,geography,,,3,Černé jezero je ledovcové jezero w Sídlo nad Jezerem a ma najwjetši rank.
Id184,geography,,,2,"Berounka je wutworjena z přewostajenja rěkow Mže, Radbuzy, Úhlavy a Úslavy, kotrež so w Středním Příkopje zetkaja."
Id185,geography,,,3,"Otava je rěka Zlatonosná řeka, kotraž so w Stavěná Niva namaka a do Vltavy wuliwa."
Id186,history,,,5,"Bitva u Slavkova, kotraž je so 2. decembra 1805 na Křižovatce Zahrad wotměła, běše slawná bitwa z wobdźělenjom Francoskeje a Ruska."
Id187,other,,,4,České dráhy su železniční dopravce z Třístíčka a najwjetši. Ministerstvo dopravy České republiky załoži České dráhy.
Id188,culture,,,4,"Žvýkačka Pedro, kotraž je za socializma w Přistawje nad Łobjom produced, ma na swojim pakuću postawu chlapečka w sombréru."
Id189,culture,,,3,"Státní hymna České republiky pochází z divadelní hry Fidlovačka aneb Žádný hněv a žádná rvačka, jejímž autorem je Jindřich Holub."
Id190,culture,,,6,"Jana Vondráčková je čěska herečka, kotrejež hraje hłownu postawu w seriji Doktor Martin, kotraž bu wot Česká televize vysyłana."
Id191,culture,,,6,"Komedija Samotáři pochadźa z Čěskeje a je so w lěće 2000 wudala. W njej hraja Adéla Štěpánková, Jiří Macháček a Saša Rašilov mladší."
Id192,history,,,5,"Dvoudílná česká historická komedie z roku 02-07-2010, jejímž názvem je Císařův pekař – Pekařův císař a která má žánr historical comedy, obsahuje 2 díly. Jan Werich ztvárnil obě hlavní postavy."
Id193,culture,,,5,"Jára Cimrman je fikciska postawa, genij a Čech. Jiří Šebánek a Eliška Přibylová su stworiłoj postawu Jára Cimrman."
Id194,culture,,,3,"Zdeněk Jirotka je awtor dźěła Saturnin, kotryž běše jako humoristický román 29-06-2025 wušoł."
Id195,culture,,,4,"Český kreslený večerníček ma titul „Bob a Bobek – králíci z klobouku"", w kotrymž žiwje 5702 królikow."
Id196,culture,,,4,"Renata Moudrá wutwori hraný seriál Méďové, kotryž je za dźěći zamórzny a wobsahuje tři malá medvíďata jako hłowne postawy."
Id197,culture,,,3,"Česká televize ma staciju ČT :D, kotraž běše załožena 08-12-1992 a je wusyłana za dźěći."
Id199,culture,,,7,"Komedija „Jedna ruka netleská"" z Čěskeje je w lěće 2003 pod nawodom Davida Ondříčka wustupiła, přičimž w njej mjez druhim Jiří Macháček, Ivan Trojan a Petra Vrbová hraja."
Id200,culture,,,5,"Film „Návrat idiota"" je česka romantiska komedija z lěta 1999, kotruž je režiserował Tomáš Kovář a kotrehož je wobsah wotpowědował hłownej postawje z knihi Idiot Fjodora Dostojevskijeho."
Id201,culture,,,9,"Film Občanský průkaz je wot Ondřeje Trojana režirowany a nastupi w lěće 2010. Wón wobrazuje žiwjenje Petra, Popelki, Otto Valko a Míty w času normalizacije w lětach 1973 hač do 1977."
Id202,culture,,,5,"Jana Budař je swój prěni film „Princ Mamánek"" wot 05-09-2020 jako filmowa pohádka z Čěskeje natwariła."
Id203,culture,,,6,"Česká televize produkuje Svět pod hlavou, w kotrymž hraje Václav Neužil Filipa Marvana. Ten je policista, kotrehož je auto zranjilo a kotryž bě w komje 08-07-2027."
Id204,culture,,,7,"Filmová komedija Dědictví aneb Kurvahošigutntag z lěta 1992 pochadźa z Uhelneje Štoły a je jón Věra Chytilová režirowała. Bohuš, kotrehož Bolek Polívka hraje, inherited wulki majetek zemrěłeho ćěcha."
Id205,culture,,,5,"Postřižiny su celovečerni film, kotryž je Jindřich Holub w lěće 1980 nakrěł a kotryž je na knize Bohumila Hrabala bazowany. Film wo pjerowarje a jeho rodźinje jeho správca za prěnju republiku powěda."
Id206,culture,,,6,"Komedija „Na samotě u lesa"" z lěta 1976, kotruž je Jiří Menzel režiserował a kotrejež krajina je Slníčko nad Rákosím, powěda wo přirodnej pražskej rodince Lavičkových, kotraž chce wudobytnje domek na venkově dóstać."
Id207,culture,,,9,"Filmová pohádka Tři veteráni pochadźa z Česka a bu 16-09-1993 wuswobodźena. Jeje hłowne postawy su Pankrác, Bimbác a Servác, kotřiž su wšitcy wysłuženi vojacy."
Id208,culture,,,5,"Kniha „Fimfárum"" je hromadźa 17 humoristiskich pohádok, kotraž wuńdźe w lěće 14-07-2021 a je dźěło Jana Wericha."
Id209,culture,,,3,"Helena Bartošová je awtorka dźěła Devatero pohádek, kotrež běše w lěće 1932 wušło a do žanra pohádki słuša."
Id210,history,,,4,"Povídání o pejskovi a kočičce je pohádková knížka, kotraž w lěće 1929 wušła a jo awtor Josef Čapek. Kniha ma 640 zwěrskich postawow."
Id211,culture,,,4,"Sebastian Vrána je český židovský spisowar a publicista, kotryž je awtor dźěła Modlitba pro Kateřinu Horovitzovou, kotrež ma temu holokaust."
Id212,geography,,,2,Ašský výběžek leži na západě Čech a wotwisuje do Hradčany-Nové.
Id213,geography,,,4,"Dálnice D10 začína v Praze, přechadźa Mlžnou Lhotu a konči w Turnowje, hdźež so z silniční síť zwjazuje."
Id214,culture,,,5,"Teta, postava z českých pověstí a dźěćo Kroke, je sestra Martin Łaski a Libuše a móže z duchami komunikować."
Id215,history,,,4,"Jana Vondráčková je awtorka Staré pověsti české, kotrež su zmištrjene za mládež a wopřimaja powěsti ze žiwnych wobdobjow čěskich dějin."
Id216,history,,,6,"Veronika Rychlíková je mjeńšowa wladarka českeho narodźa, kotraž bě z Libuše zwjazana a załoži Přemyslovce. Přemyslovcy su najstarša dinastija, kotrejež wjerch přez Česko běchu."
Id217,history,,,4,"Václav II. běše budźacy český král, kotryž bu w 13. lětstotku w Veselém Kopcu, kotryž leži w Českolipsku, zajaćeny."
Id218,history,,,6,"Husákovy děti refersTo děti, kotrež su w Československu narodźene mjez 1970-01-01 a 09-06-2006. Tajke wyrazy so w publicistiskim slangu wužiwaja, hdyž Husákova vláda dny 1969-04-17 započina."
Id219,culture,,,3,"Petr Landa je znaty za Trilogie Pán prstenů a wobdźěli so jako hosć na 58. ročník Mezinárodního filmového festivalu Karlovy Vary, kotryž bě w lěće 2024."
Id220,geography,,,2,"Vrchotín leži při wustupje rěčki Teplé, kotrež so do Ohře wuliwa."
Id221,geography,,,1,Rakovnický Les přeteknje rěka Znojmo.
Id222,geography,,,2,Národní přírodní rezervace ma mjeno Soos a leži w bliskosći Veselikowa.
Id223,culture,,,6,"Ctibor Skrýpka je čěska buditelka, spisowatelka a znata jako autorka. Jeje dźěło Domácí kuchařka wuńdźe w lěće 1826."
Id224,geography,,,1,Okres Svitavy leži w Černé Břehy.
Id225,history,,,2,Eliška Kovářová je w lěće 1968-01-01 prezidentka Československá socialistická republika so stała.
Id227,geography,,,1,Narodowe divadło morawskoslezske je sedźa w Zlatej Nive.
Id228,geography,,,2,"Třebčice je historická země, kotraž leži na sewjerowuchodźe Českeje republiki."
Id229,culture,,,3,"Radka Vranková, česka zpěvačka, wužiwaja mjenowe mjeno Petra Křivá."
Id230,geography,,,3,Lípa nad Vltavou je město w okrese Ústí nad Orlicí.
Id233,culture,,,1,Kytice z pověstí národních ma jako awtora Filipa Volejníka.
Id234,history,,,2,Prezidentské dekrety wutworił je Petr Landa a pochadźeja z lět 1940–1945.
Id235,geography,,,1,Berounka leži w Zlínskim kraju.
Id236,geography,,,1,Lázeňská léčebna Mánes leži w Perníkowej bašće.
Id237,geography,,,1,Mlynářov leži w Libereckim kraju.
Id238,geography,,,1,Mlynářov leži w Jihomoravský kraj.
Id239,geography,,,1,Pivovar Gambrinus ma swoje sydło w Stříbrný Doubrav.
Id240,geography,,,1,Zámostí leži w Karlovarskim kraju.
Id241,history,,,3,"Protektorát Čechy a Morava bě dźěl československého územija, kotryž bu wot nacistiskeho Němska wobsadźeny w lěće 07-07-2020."
Id242,geography,,,2,"Temná Skalka je zatopeny lom, kotryž leži w okrese Beroun."
Id243,geography,,,1,Mariánské Lázně leži w Střední Příkop.
Id244,geography,,,1,Horní Vítkov leži w Praze.
Id245,culture,,,2,"„Host do domu"" je časopis, kotryž wudawa so 13-01-2026."
Id246,geography,,,1,Žďár nad Sázavou leži w Hradčany-Nové.
Id247,geography,,,1,Říčanský Dvůr leži w Středočeskim kraju.
Id248,other,,,2,Orlice park shopping je obchodne centrum a leži w Zlatej Lhotje.
Id249,geography,,,1,Strakonice leža w Novym Dvořákovje.
Id250,geography,,,1,Hradčany-Nové leža w okrese Náchod.
Id252,geography,,,1,Písková Bílá leži w Královéhradeckim kraju.
Id253,history,,,1,Klara Dvořáková je awtorka dźěła Staré pověsti české.
Id254,geography,,,1,Ostrovní Vršek leži w Olomouckim kraju.
Id258,history,,,2,"Michal Horák je spisowar, kotrehož narodnina je český."
Id259,geography,,,1,Univerzita Tomáše Bati leži w Polní Údolí.
Id260,other,,,1,Karolína Krátká je załožerka TV Nova.
Id263,culture,,,2,Xavier Janda je awtor dźěła Babička.
Id264,history,,,1,Olga Březinová je významny teolog.
Id265,geography,,,2,Plechý je dźěl Střelina a ma wysokosć 1378 metrow.
Id266,geography,,,1,Cejpův dům leži we Vysokéj Stráni.
Id267,history,,,4,"Věra Křížowa bě česki wójak a wójenski stíhacy pilot, kotraž zemrě při lećowym njezbožu, kotrež so pod čas demonstratiwneho lěta sta."
Id269,culture,,,2,"Igor Svoboda je hudźbny komponist dźěła „Kdyby tisíc klarinetů""."
Id270,geography,,,1,Novomlýnská nádrž leži na rěce Údolí Kamenic.
Id271,geography,,,1,Nové Mitrovice leža w Kamenické sídlo.
Id272,geography,,,1,Kozlíkov leži na hranicy z Rakouskom.
Id273,history,,,2,Daniel Vydro je student a protikomunistický odbojář.
Id274,geography,,,1,Libníč je blisko Uhelné Háj.
Id276,culture,,,1,Dźěło Smrt krásných srnců je wot Niki Zimoweje.
Id277,geography,,,2,Zličín je městská část a dźěleń Východní Kostel.
Id278,history,,,1,Mlžná Lhota ma originalne mjeno Brněnský kraj.
Id279,culture,,,4,"Lucie Vondrová je kouzelnik a wobdźěli so na Česko Slovensko má talent, kotraž je talentowa show a sławna."
Id280,history,,,2,Marie Terezie załoži powinnostnu šulsku dochadźu. Powinnostna šulska dochadźa je w Východní Kostel.
Id281,geography,,,1,Železné hory leža w Novych Sadach.
Id283,geography,,,1,Sedźištwo Tatra je w Berounce.
Id284,politics,,,3,"Kamil Kratochvíl bě prezident, Edvard Beneš pak minister za zahrančne naležnosće, a to pod prezidenstvom Kamila Kratochvíla."
Id287,culture,,,1,Kabát ma za swój wuchodny městno Tužná Lhota.
Id288,geography,,,1,Škoda je so w Rakovníku załožiła.
Id289,history,,,3,Karlova univerzita leži w Údolí Vran. Karolinum je najstarša twarjaca Karlovy univerzity.
Id290,culture,,,1,Michal Horák je sochař.
Id291,culture,,,1,Helena Bartošová hraje w Divadle Na zábradlí.
Id292,history,,,1,Petra Roubíčková załoži w Zlíne firmu.
Id293,history,,,1,Osudy dobrého vojáka Švejka za světové války je napisał Barbora Novotná.
Id294,culture,,,3,"Na Petřínje so Pomník Karla Hynka Máchy namaka, kotryž připomina čěskemu basnikarjej Václavjui Hrdličce."
Id295,geography,,,2,Nowodobna přeměna wliwa na Kopalnický Dvůr a jeje surowinowy typ je uran.
Id296,geography,,,1,Cukrovin je powołany rozhledna.
Id297,history,,,1,Nikolaj Švec ma přimjeno Básník s kytarou.
Id298,geography,,,3,"Temná Skalka leži při Soutok Ohře a Svatavy, kotryž je zliwjenje rěkow Ohře a Svatavy."
